actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
424,PT05M54.00S,2025-01-22T05:06:30.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1642259,93.2161629434954,51.470588235294116,1610612764,75,59,2025-01-22T05:06:35Z,4200000,False,7.0,11.0,1,right,A. Sarr alley-oop DUNK (8 PTS) (K. George 2 AST),"[1642259, 1642273]",1610612764.0,WAS,alley-oop,,,Sarr,A. Sarr,,,,,Restricted Area,0-8 Center,,,,,1.35,Made,,,,,,,8.0,K. George,1642273.0,2.0,,,,
426,PT05M41.00S,2025-01-22T05:06:44.2Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,5.831143232588701,51.71568627450981,1610612747,77,59,2025-01-22T05:06:49Z,4220000,False,-9.0,2.0,1,left,R. Hachimura alley-oop DUNK (7 PTS) (A. Davis 4 AST),"[1629060, 203076]",1610612747.0,LAL,alley-oop,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,0.89,Made,,,,,,,7.0,A. Davis,203076.0,4.0,,,,
428,PT05M28.00S,2025-01-22T05:06:57.9Z,3,REGULAR,foul,offensive,[],1641731,,,1610612764,77,59,2025-01-22T05:07:30Z,4240000,False,,,0,,B. Coulibaly charge offensive FOUL (4 PF),"[1641731, 1630559]",1610612764.0,WAS,charge,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,1628481.0,,,,,,,,,,,,,4.0,0.0,Reaves,1630559.0
430,PT05M28.00S,2025-01-22T05:06:57.9Z,3,REGULAR,turnover,offensive foul,[],1641731,,,1610612764,77,59,2025-01-22T05:07:30Z,4260000,False,,,0,,B. Coulibaly offensive foul TURNOVER (1 TO),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,1628481.0,,,,,,,,,,,,,,,,
431,PT05M10.00S,2025-01-22T05:07:33.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629060,9.116294349540084,57.35294117647059,1610612747,77,59,2025-01-22T05:08:46Z,4270000,False,-37.0,33.0,1,left,MISS R. Hachimura driving Layup - blocked,"[1629060, 1642259]",1610612747.0,LAL,driving,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.96,Missed,Sarr,1642259.0,,,,,,,,,,,,
432,PT05M10.00S,2025-01-22T05:07:33.5Z,3,REGULAR,block,,[],1642259,,,1610612747,77,59,2025-01-22T05:07:35Z,4280000,False,,,0,,A. Sarr BLOCK (5 BLK),[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
433,PT05M10.00S,2025-01-22T05:07:33.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612747,77,59,2025-01-22T05:12:01Z,4290000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,431.0,,,,,,,,,,,
434,PT05M10.00S,2025-01-22T05:07:49.6Z,3,REGULAR,foul,personal,[],1630557,,,1610612747,77,59,2025-01-22T05:12:03Z,4300000,False,,,0,,C. Kispert loose ball personal FOUL (2 PF),"[1630557, 1629060]",1610612764.0,WAS,loose ball,,,Kispert,C. Kispert,,,,,In The Paint (Non-RA),0-8 Center,,,,2882.0,,,,,,,,,,,,,2.0,0.0,Hachimura,1629060.0
436,PT05M01.00S,2025-01-22T05:08:03.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203076,9.116294349540084,46.07843137254902,1610612747,77,59,2025-01-22T05:08:08Z,4320000,False,20.0,33.0,1,left,MISS A. Davis alley-oop Layup,[203076],1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,3.86,Missed,,,,,,,,,,,,,,
437,PT04M57.00S,2025-01-22T05:08:07.0Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,77,59,2025-01-22T05:08:07Z,4330000,False,,,0,,A. Davis REBOUND (Off:3 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,436.0,13.0,10.0,3.0,,,,,,,,
438,PT04M57.00S,2025-01-22T05:08:07.0Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203076,5.590000152587891,50.0,1610612747,77,59,2025-01-22T05:08:09Z,4340000,False,0.0,0.0,1,left,MISS A. Davis tip Layup,[203076],1610612747.0,LAL,tip,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,0.0,Missed,,,,,,,,,,,,,,
439,PT04M57.00S,2025-01-22T05:08:07.0Z,3,REGULAR,rebound,defensive,[],1629673,,,1610612764,77,59,2025-01-22T05:08:09Z,4350000,False,,,0,,J. Poole REBOUND (Off:1 Def:5),[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,Restricted Area,0-8 Center,,,,,,,,,438.0,6.0,5.0,1.0,,,,,,,,
440,PT04M52.00S,2025-01-22T05:08:12.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1642259,88.61695137976346,55.88235294117647,1610612764,77,61,2025-01-22T05:08:28Z,4360000,False,29.0,55.0,1,right,A. Sarr 6' turnaround Hook (10 PTS) (J. Poole 2 AST),"[1642259, 1629673]",1610612764.0,WAS,turnaround,,,Sarr,A. Sarr,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.19,Made,,,,,,,10.0,J. Poole,1629673.0,2.0,,,,
442,PT04M37.00S,2025-01-22T05:08:28.6Z,3,REGULAR,2pt,Jump Shot,[],203076,27.11892247043363,64.2156862745098,1610612747,79,61,2025-01-22T05:08:34Z,4380000,False,-71.0,202.0,1,left,A. Davis 21' Jump Shot (27 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,,21.45,Made,,,,,,,27.0,,,,,,,
443,PT04M24.00S,2025-01-22T05:08:42.8Z,3,REGULAR,foul,personal,['2freethrow'],203076,,,1610612764,79,61,2025-01-22T05:08:47Z,4390000,False,,,0,,A. Davis shooting personal FOUL (3 PF) (George 2 FT),"[203076, 1642273]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,2882.0,,,,,,,,,,,,,3.0,0.0,George,1642273.0
445,PT04M24.00S,2025-01-22T05:09:10.3Z,3,REGULAR,freethrow,1 of 2,[],1642273,,,1610612764,79,62,2025-01-22T05:09:10Z,4410000,False,,,0,,K. George Free Throw 1 of 2 (4 PTS),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,Made,,,,,,,4.0,,,,,,,
446,PT04M24.00S,2025-01-22T05:09:11.5Z,3,REGULAR,substitution,out,[],1630559,,,1610612764,79,62,2025-01-22T05:09:24Z,4420000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT04M24.00S,2025-01-22T05:09:11.5Z,3,REGULAR,substitution,out,[],1629060,,,1610612764,79,62,2025-01-22T05:09:24Z,4430000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT04M24.00S,2025-01-22T05:09:11.5Z,3,REGULAR,substitution,out,[],1642259,,,1610612764,79,62,2025-01-22T05:09:24Z,4440000,False,,,0,,SUB out: A. Sarr,[1642259],1610612764.0,WAS,,,,Sarr,A. Sarr,,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT04M24.00S,2025-01-22T05:09:11.5Z,3,REGULAR,substitution,in,[],1627827,,,1610612764,79,62,2025-01-22T05:09:24Z,4450000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT04M24.00S,2025-01-22T05:09:11.5Z,3,REGULAR,substitution,in,[],1629637,,,1610612764,79,62,2025-01-22T05:09:24Z,4460000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M24.00S,2025-01-22T05:09:11.5Z,3,REGULAR,substitution,in,[],202685,,,1610612764,79,62,2025-01-22T05:09:24Z,4470000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT04M24.00S,2025-01-22T05:09:34.5Z,3,REGULAR,freethrow,2 of 2,[],1642273,,,1610612764,79,63,2025-01-22T05:09:34Z,4480000,False,,,0,,K. George Free Throw 2 of 2 (5 PTS),[1642273],1610612764.0,WAS,,,,George,K. George,,,,,,,,,,,,Made,,,,,,,5.0,,,,,,,
453,PT04M04.00S,2025-01-22T05:09:57.5Z,3,REGULAR,2pt,Jump Shot,[],203076,17.132063074901453,75.98039215686275,1610612747,79,63,2025-01-22T05:10:03Z,4490000,False,-130.0,109.0,1,left,MISS A. Davis 16' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,,16.93,Missed,,,,,,,,,,,,,,
454,PT04M00.00S,2025-01-22T05:10:01.5Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,79,63,2025-01-22T05:10:03Z,4500000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Mid-Range,16-24 Left Center,,,,,,,,,453.0,2.0,2.0,0.0,,,,,,,,
455,PT03M49.00S,2025-01-22T05:10:12.7Z,3,REGULAR,2pt,Jump Shot,[],202685,77.973061760841,71.32352941176471,1610612764,79,63,2025-01-22T05:11:13Z,4510000,False,107.0,155.0,1,right,MISS J. Valančiūnas 18' Jump Shot,[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Right Center,,,,,18.78,Missed,,,,,,,,,,,,,,
456,PT03M45.00S,2025-01-22T05:10:16.7Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,79,63,2025-01-22T05:10:16Z,4520000,False,,,0,,J. Hayes REBOUND (Off:0 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Mid-Range,16-24 Right Center,,,,,,,,,455.0,1.0,1.0,0.0,,,,,,,,
457,PT03M28.00S,2025-01-22T05:10:32.9Z,3,REGULAR,3pt,Jump Shot,[],1627827,32.24375821287779,27.941176470588232,1610612747,79,63,2025-01-22T05:10:40Z,4530000,False,110.0,251.0,1,left,MISS D. Finney-Smith 27' 3PT,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Right Center,,,,,27.38,Missed,,,,,,,,,,,,,,
458,PT03M24.00S,2025-01-22T05:10:36.9Z,3,REGULAR,rebound,defensive,[],202685,,,1610612764,79,63,2025-01-22T05:10:40Z,4540000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:1),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Right Center,,,,,,,,,457.0,1.0,1.0,0.0,,,,,,,,
459,PT03M13.00S,2025-01-22T05:10:47.9Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],202685,86.64586070959264,54.411764705882355,1610612764,79,65,2025-01-22T05:10:51Z,4550000,False,22.0,73.0,1,right,J. Valančiūnas 7' turnaround Hook (6 PTS) (B. Coulibaly 4 AST),"[202685, 1641731]",1610612764.0,WAS,turnaround,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,,7.63,Made,,,,,,,6.0,B. Coulibaly,1641731.0,4.0,,,,
461,PT03M01.00S,2025-01-22T05:11:02.8Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629637,10.561760840998687,48.0392156862745,1610612747,81,65,2025-01-22T05:11:08Z,4570000,False,10.0,47.0,1,left,J. Hayes turnaround Hook (5 PTS) (G. Vincent 3 AST),"[1629637, 1629216]",1610612747.0,LAL,turnaround,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,,,4.78,Made,,,,,,,5.0,G. Vincent,1629216.0,3.0,,,,
463,PT03M01.00S,2025-01-22T05:11:09.1Z,3,REGULAR,foul,personal,['1freethrow'],202685,,,1610612747,81,65,2025-01-22T05:11:14Z,4590000,False,,,0,,J. Valančiūnas shooting personal FOUL (2 PF) (Hayes 1 FT),"[202685, 1629637]",1610612764.0,WAS,shooting,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),0-8 Center,,,,2882.0,,,,,,,,,,,,,2.0,0.0,Hayes,1629637.0
465,PT03M01.00S,2025-01-22T05:11:32.4Z,3,REGULAR,freethrow,1 of 1,[],1629637,,,1610612747,82,65,2025-01-22T05:11:32Z,4610000,False,,,0,,J. Hayes Free Throw 1 of 1 (6 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,Made,,,,,,,6.0,,,,,,,
466,PT02M42.00S,2025-01-22T05:11:53.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,92.82194480946123,53.18627450980392,1610612764,82,67,2025-01-22T05:11:57Z,4620000,False,16.0,15.0,1,right,B. Coulibaly Layup (9 PTS) (K. George 3 AST),"[1641731, 1642273]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,2.19,Made,,,,,,,9.0,K. George,1642273.0,3.0,,,,
468,PT02M26.00S,2025-01-22T05:12:08.4Z,3,REGULAR,3pt,Jump Shot,[],203076,31.192509855453352,81.37254901960785,1610612747,82,67,2025-01-22T05:12:15Z,4640000,False,-157.0,241.0,1,left,MISS A. Davis 28' 3PT,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Above the Break 3,24+ Left Center,,,,,28.73,Missed,,,,,,,,,,,,,,
469,PT02M23.00S,2025-01-22T05:12:11.4Z,3,REGULAR,rebound,defensive,[],202685,,,1610612764,82,67,2025-01-22T05:12:15Z,4650000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:2),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Left Center,,,,,,,,,468.0,2.0,2.0,0.0,,,,,,,,
470,PT02M16.00S,2025-01-22T05:12:26.4Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'defensivegoaltending']",1641731,90.45663600525624,59.55882352941176,1610612764,82,69,2025-01-22T05:16:46Z,4660000,False,48.0,37.0,1,right,B. Coulibaly 6' driving floating Jump Shot (11 PTS) (J. Valančiūnas 2 AST),"[1641731, 202685]",1610612764.0,WAS,driving floating,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,6.06,Made,,,,,,,11.0,J. Valančiūnas,202685.0,2.0,,,,
476,PT02M16.00S,2025-01-22T05:12:32.4Z,3,REGULAR,violation,defensive goaltending,[],1629637,,,1610612764,82,69,2025-01-22T05:14:02Z,4675000,False,,,0,,J. Hayes defensive goaltending VIOLATION,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M16.00S,2025-01-22T05:12:38.4Z,3,REGULAR,foul,personal,['1freethrow'],1629216,,,1610612764,82,69,2025-01-22T05:12:44Z,4680000,False,,,0,,G. Vincent shooting personal FOUL (3 PF) (Coulibaly 1 FT),"[1629216, 1641731]",1610612747.0,LAL,shooting,,,Vincent,G. Vincent,,,,,In The Paint (Non-RA),0-8 Center,,,,2882.0,,,,,,,,,,,,,3.0,0.0,Coulibaly,1641731.0
475,PT02M16.00S,2025-01-22T05:13:03.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,82,69,2025-01-22T05:13:35Z,4710000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT02M16.00S,2025-01-22T05:15:08.8Z,3,REGULAR,substitution,out,[],203076,,,1610612764,82,69,2025-01-22T05:15:31Z,4720000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT02M16.00S,2025-01-22T05:15:08.8Z,3,REGULAR,substitution,out,[],1631108,,,1610612764,82,69,2025-01-22T05:15:31Z,4730000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT02M16.00S,2025-01-22T05:15:08.8Z,3,REGULAR,substitution,in,[],1630559,,,1610612764,82,69,2025-01-22T05:15:31Z,4740000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M16.00S,2025-01-22T05:15:08.8Z,3,REGULAR,substitution,in,[],2544,,,1610612764,82,69,2025-01-22T05:15:31Z,4750000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M16.00S,2025-01-22T05:15:33.3Z,3,REGULAR,freethrow,1 of 1,[],1641731,,,1610612764,82,70,2025-01-22T05:15:33Z,4760000,False,,,0,,B. Coulibaly Free Throw 1 of 1 (12 PTS),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,Made,,,,,,,12.0,,,,,,,
483,PT02M01.00S,2025-01-22T05:15:49.6Z,3,REGULAR,3pt,Jump Shot,[],2544,34.74047306176085,51.71568627450981,1610612747,82,70,2025-01-22T05:15:58Z,4770000,False,-9.0,274.0,1,left,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,27.42,Missed,,,,,,,,,,,,,,
484,PT01M57.00S,2025-01-22T05:15:53.6Z,3,REGULAR,rebound,defensive,[],202685,,,1610612764,82,70,2025-01-22T05:15:58Z,4780000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:3),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Above the Break 3,24+ Center,,,,,,,,,483.0,3.0,3.0,0.0,,,,,,,,
485,PT01M48.00S,2025-01-22T05:16:02.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629673,84.7568988173456,61.040900735294116,1610612764,82,70,2025-01-22T05:16:07Z,4790000,False,55.0,91.0,1,right,MISS J. Poole 10' driving floating Shot,[1629673],1610612764.0,WAS,driving floating,,,Poole,J. Poole,,,,,In The Paint (Non-RA),8-16 Right,,,,,10.63,Missed,,,,,,,,,,,,,,
486,PT01M46.00S,2025-01-22T05:16:04.3Z,3,REGULAR,rebound,defensive,[],1629637,,,1610612747,82,70,2025-01-22T05:16:07Z,4800000,False,,,0,,J. Hayes REBOUND (Off:0 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,485.0,2.0,2.0,0.0,,,,,,,,
487,PT01M30.00S,2025-01-22T05:16:20.2Z,3,REGULAR,3pt,Jump Shot,[],1627827,5.174113009198422,96.56862745098039,1610612747,82,70,2025-01-22T05:16:24Z,4810000,False,-233.0,-4.0,1,left,MISS D. Finney-Smith 3PT,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Left Corner 3,24+ Left,,,,,23.28,Missed,,,,,,,,,,,,,,
488,PT01M27.00S,2025-01-22T05:16:23.2Z,3,REGULAR,rebound,defensive,[],202685,,,1610612764,82,70,2025-01-22T05:16:24Z,4820000,False,,,0,,J. Valančiūnas REBOUND (Off:0 Def:4),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Left Corner 3,24+ Left,,,,,,,,,487.0,4.0,4.0,0.0,,,,,,,,
489,PT01M23.00S,2025-01-22T05:16:27.8Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1641731,74.37582128777923,16.643688725490193,1610612764,82,73,2025-01-22T05:16:49Z,4830000,False,-167.0,188.0,1,right,B. Coulibaly 25' 3PT running (15 PTS) (K. George 4 AST),"[1641731, 1642273]",1610612764.0,WAS,running,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,,,,,25.16,Made,,,,,,,15.0,K. George,1642273.0,4.0,,,,
491,PT01M09.00S,2025-01-22T05:16:44.4Z,3,REGULAR,foul,personal,[],1642273,,,1610612747,82,73,2025-01-22T05:16:51Z,4850000,False,,,0,,K. George personal FOUL (2 PF),"[1642273, 2544]",1610612764.0,WAS,,,,George,K. George,,,,,Mid-Range,8-16 Left,,,,1626300.0,,,,,,,,,,,,,2.0,0.0,James,2544.0
493,PT01M01.00S,2025-01-22T05:17:18.6Z,3,REGULAR,3pt,Jump Shot,[],1630559,27.72667542706965,80.61427696078431,1610612747,82,73,2025-01-22T05:17:26Z,4870000,False,-153.0,208.0,1,left,MISS A. Reaves 25' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,25.84,Missed,,,,,,,,,,,,,,
494,PT00M59.30S,2025-01-22T05:17:20.3Z,3,REGULAR,rebound,offensive,[],1627827,,,1610612747,82,73,2025-01-22T05:17:26Z,4880000,False,,,0,,D. Finney-Smith REBOUND (Off:1 Def:1),[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,Above the Break 3,24+ Left Center,,,,,,,,,493.0,2.0,1.0,1.0,,,,,,,,
495,PT00M59.30S,2025-01-22T05:17:23.6Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1627827,5.590000152587891,50.0,1610612747,84,73,2025-01-22T05:17:27Z,4890000,False,0.0,0.0,1,left,D. Finney-Smith tip Layup (11 PTS),[1627827],1610612747.0,LAL,tip,,,Finney-Smith,D. Finney-Smith,,,,,Restricted Area,0-8 Center,,,,,0.0,Made,,,,,,,11.0,,,,,,,
496,PT00M45.70S,2025-01-22T05:17:37.7Z,3,REGULAR,3pt,Jump Shot,[],1641731,73.242444152431,83.82352941176471,1610612764,84,73,2025-01-22T05:17:44Z,4900000,False,169.0,199.0,1,right,MISS B. Coulibaly 26' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,26.11,Missed,,,,,,,,,,,,,,
497,PT00M42.30S,2025-01-22T05:17:41.1Z,3,REGULAR,rebound,offensive,[],1641731,,,1610612764,84,73,2025-01-22T05:17:44Z,4910000,False,,,0,,B. Coulibaly REBOUND (Off:3 Def:3),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,,,496.0,6.0,3.0,3.0,,,,,,,,
498,PT00M41.90S,2025-01-22T05:17:42.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641731,90.14454664914587,53.77604166666667,1610612764,84,75,2025-01-22T05:18:47Z,4920000,False,19.0,40.0,1,right,B. Coulibaly driving floating Jump Shot (17 PTS),[1641731],1610612764.0,WAS,driving floating,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,4.43,Made,,,,,,,17.0,,,,,,,
499,PT00M26.30S,2025-01-22T05:18:00.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629673,,,1610612747,84,75,2025-01-22T05:18:09Z,4930000,False,,,0,,J. Poole personal FOUL (3 PF) (James 2 FT),"[1629673, 2544]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Mid-Range,16-24 Left Center,,,,2882.0,,,,,,,,,,,,,3.0,0.0,James,2544.0
501,PT00M26.30S,2025-01-22T05:18:40.3Z,3,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,85,75,2025-01-22T05:18:40Z,4950000,False,,,0,,L. James Free Throw 1 of 2 (20 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,,,,,,,20.0,,,,,,,
502,PT00M26.30S,2025-01-22T05:19:02.7Z,3,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,86,75,2025-01-22T05:19:02Z,4960000,False,,,0,,L. James Free Throw 2 of 2 (21 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,Made,,,,,,,21.0,,,,,,,
503,PT00M08.50S,2025-01-22T05:19:20.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641731,91.37647831800263,54.65686274509804,1610612764,86,75,2025-01-22T05:19:39Z,4970000,False,23.0,29.0,1,right,MISS B. Coulibaly driving Layup,[1641731],1610612764.0,WAS,driving,,,Coulibaly,B. Coulibaly,,,,,Restricted Area,0-8 Center,,,,,3.69,Missed,,,,,,,,,,,,,,
504,PT00M08.50S,2025-01-22T05:19:24.2Z,3,REGULAR,rebound,offensive,[],202685,,,1610612764,86,75,2025-01-22T05:19:24Z,4980000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:4),[202685],1610612764.0,WAS,,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,,,,,503.0,5.0,4.0,1.0,,,,,,,,
505,PT00M08.50S,2025-01-22T05:19:24.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202685,94.40999984741211,50.0,1610612764,86,77,2025-01-22T05:19:27Z,4990000,False,0.0,0.0,1,right,J. Valančiūnas tip Layup (8 PTS),[202685],1610612764.0,WAS,tip,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,,0.0,Made,,,,,,,8.0,,,,,,,
506,PT00M03.50S,2025-01-22T05:19:32.4Z,3,REGULAR,3pt,Jump Shot,[],1629216,31.718134034165573,17.40196078431373,1610612747,89,77,2025-01-22T05:19:44Z,5000000,False,163.0,246.0,1,left,G. Vincent 29' 3PT step back (3 PTS),[1629216],1610612747.0,LAL,step back,,,Vincent,G. Vincent,,,,,Above the Break 3,24+ Right Center,,,,,29.49,Made,,,,,,,3.0,,,,,,,
507,PT00M00.50S,2025-01-22T05:19:40.8Z,3,REGULAR,3pt,Jump Shot,[],1629673,52.08607095926413,87.99019607843137,1610612764,89,77,2025-01-22T05:20:08Z,5010000,False,190.0,398.0,1,right,MISS J. Poole 44' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,,,,,44.09,Missed,,,,,,,,,,,,,,
508,PT00M00.10S,2025-01-22T05:19:41.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,89,77,2025-01-22T05:20:08Z,5020000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,,,507.0,,,,,,,,,,,
