actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
592,PT02M38.00S,2024-12-09T04:43:16.7Z,4,REGULAR,foul,personal,['2freethrow'],1629060,,,1610612757,107,87,2024-12-09T04:43:25Z,5880000,False,,,0,,R. Hachimura shooting personal FOUL (3 PF) (Sharpe 2 FT),"[1629060, 1631101]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,Mid-Range,0-8 Center,,,,,,,,,,,,,202037.0,,,,3.0,0.0,Sharpe,1631101.0
594,PT02M38.00S,2024-12-09T04:43:48.3Z,4,REGULAR,freethrow,1 of 2,[],1631101,,,1610612757,107,88,2024-12-09T04:43:48Z,5900000,False,,,0,,S. Sharpe Free Throw 1 of 2 (16 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,,,,,,16.0,,,,,,,,
595,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,out,[],1626156,,,1610612757,107,88,2024-12-09T04:44:07Z,5910000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,out,[],203076,,,1610612757,107,88,2024-12-09T04:44:07Z,5920000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,out,[],1629629,,,1610612757,107,88,2024-12-09T04:44:07Z,5930000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,out,[],1631108,,,1610612757,107,88,2024-12-09T04:44:07Z,5940000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,out,[],1629060,,,1610612757,107,88,2024-12-09T04:44:07Z,5950000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,out,[],1629014,,,1610612757,107,88,2024-12-09T04:44:07Z,5960000,False,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,out,[],203924,,,1610612757,107,88,2024-12-09T04:44:07Z,5970000,False,,,0,,SUB out: J. Grant,[203924],1610612757.0,POR,,,,Grant,J. Grant,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,out,[],1641739,,,1610612757,107,88,2024-12-09T04:44:07Z,5980000,False,,,0,,SUB out: T. Camara,[1641739],1610612757.0,POR,,,,Camara,T. Camara,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,out,[],1630166,,,1610612757,107,88,2024-12-09T04:44:07Z,5990000,False,,,0,,SUB out: D. Avdija,[1630166],1610612757.0,POR,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,in,[],1641721,,,1610612757,107,88,2024-12-09T04:44:07Z,6000000,False,,,0,,SUB in: M. Lewis,[1641721],1610612747.0,LAL,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,in,[],1631132,,,1610612757,107,88,2024-12-09T04:44:07Z,6010000,False,,,0,,SUB in: C. Koloko,[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,in,[],1642355,,,1610612757,107,88,2024-12-09T04:44:07Z,6020000,False,,,0,,SUB in: B. James,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,in,[],1642439,,,1610612757,107,88,2024-12-09T04:44:07Z,6030000,False,,,0,,SUB in: Q. Olivari,[1642439],1610612747.0,LAL,,,,Olivari,Q. Olivari,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,in,[],1642422,,,1610612757,107,88,2024-12-09T04:44:07Z,6040000,False,,,0,,SUB in: A. Traoré,[1642422],1610612747.0,LAL,,,,Traoré,A. Traoré,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,in,[],1641712,,,1610612757,107,88,2024-12-09T04:44:07Z,6050000,False,,,0,,SUB in: R. Rupert,[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,in,[],1631133,,,1610612757,107,88,2024-12-09T04:44:07Z,6060000,False,,,0,,SUB in: J. Walker,[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,in,[],1631121,,,1610612757,107,88,2024-12-09T04:44:07Z,6070000,False,,,0,,SUB in: B. McGowens,[1631121],1610612757.0,POR,,,,McGowens,B. McGowens,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT02M38.00S,2024-12-09T04:43:49.0Z,4,REGULAR,substitution,in,[],1631200,,,1610612757,107,88,2024-12-09T04:44:07Z,6080000,False,,,0,,SUB in: K. Murray,[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT02M38.00S,2024-12-09T04:44:20.8Z,4,REGULAR,freethrow,2 of 2,[],1631101,,,1610612757,107,89,2024-12-09T04:44:20Z,6090000,False,,,0,,S. Sharpe Free Throw 2 of 2 (17 PTS),[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,Made,,,,,,,,,,17.0,,,,,,,,
614,PT02M15.00S,2024-12-09T04:44:44.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642355,13.715505913272011,49.754901960784316,1610612747,107,89,2024-12-09T04:44:49Z,6100000,False,1.0,76.0,1,left,MISS B. James 7' driving Hook,[1642355],1610612747.0,LAL,driving,,,James,B. James,,,,,In The Paint (Non-RA),0-8 Center,7.64,Missed,,,,,,,,,,,,,,,,,,
615,PT02M13.00S,2024-12-09T04:44:46.0Z,4,REGULAR,rebound,defensive,[],1631200,,,1610612757,107,89,2024-12-09T04:44:49Z,6110000,False,,,0,,K. Murray REBOUND (Off:0 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,In The Paint (Non-RA),0-8 Center,,,614.0,1.0,1.0,0.0,,,,,,,,,,,,,,
616,PT02M12.00S,2024-12-09T04:44:48.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1631101,93.87319316688567,49.754901960784316,1610612757,107,91,2024-12-09T04:44:53Z,6120000,False,-1.0,5.0,1,right,S. Sharpe running alley-oop DUNK (19 PTS) (B. McGowens 1 AST),"[1631101, 1631121]",1610612757.0,POR,running alley-oop,,,Sharpe,S. Sharpe,,,,,Restricted Area,0-8 Center,0.52,Made,,,,,,,,,,19.0,,B. McGowens,1631121.0,1.0,,,,
618,PT02M01.00S,2024-12-09T04:44:59.5Z,4,REGULAR,turnover,out-of-bounds,[],1642439,,,1610612747,107,91,2024-12-09T04:45:03Z,6140000,False,,,0,,Q. Olivari bad pass out-of-bounds TURNOVER (1 TO),[1642439],1610612747.0,LAL,bad pass,,,Olivari,Q. Olivari,,,,,Mid-Range,16-24 Right Center,,,,,,,,,1.0,,,,1628171.0,,,,,,,
619,PT02M01.00S,2024-12-09T04:45:02.2Z,4,REGULAR,substitution,out,[],1631101,,,1610612757,107,91,2024-12-09T04:45:05Z,6150000,False,,,0,,SUB out: S. Sharpe,[1631101],1610612757.0,POR,,,,Sharpe,S. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT02M01.00S,2024-12-09T04:45:02.2Z,4,REGULAR,substitution,in,[],1630625,,,1610612757,107,91,2024-12-09T04:45:05Z,6160000,False,,,0,,SUB in: D. Banton,[1630625],1610612757.0,POR,,,,Banton,D. Banton,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT01M39.00S,2024-12-09T04:45:35.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630625,69.30026281208936,25.735294117647058,1610612757,107,94,2024-12-09T04:45:40Z,6170000,False,-121.0,236.0,1,right,D. Banton 26' 3PT  (6 PTS) (K. Murray 1 AST),"[1630625, 1631200]",1610612757.0,POR,,,,Banton,D. Banton,,,,,Above the Break 3,24+ Left Center,26.54,Made,,,,,,,,,,6.0,,K. Murray,1631200.0,1.0,,,,
624,PT01M15.00S,2024-12-09T04:46:17.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642355,13.584099868593952,55.3921568627451,1610612747,107,94,2024-12-09T04:46:22Z,6200000,False,-27.0,75.0,1,left,MISS B. James 7' driving floating Shot,[1642355],1610612747.0,LAL,driving floating,,,James,B. James,,,,,In The Paint (Non-RA),8-16 Center,7.99,Missed,,,,,,,,,,,,,,,,,,
625,PT01M10.00S,2024-12-09T04:46:22.7Z,4,REGULAR,rebound,defensive,[],1641712,,,1610612757,107,94,2024-12-09T04:46:22Z,6210000,False,,,0,,R. Rupert REBOUND (Off:0 Def:1),[1641712],1610612757.0,POR,,,,Rupert,R. Rupert,,,,,In The Paint (Non-RA),8-16 Center,,,624.0,1.0,1.0,0.0,,,,,,,,,,,,,,
626,PT01M09.00S,2024-12-09T04:46:24.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak', 'defensivegoaltending']",1631121,89.27398160315374,54.90196078431372,1610612757,107,96,2024-12-09T04:46:34Z,6220000,False,25.0,48.0,1,right,B. McGowens running Layup (2 PTS) (R. Rupert 1 AST),"[1631121, 1641712]",1610612757.0,POR,running,,,McGowens,B. McGowens,,,,,In The Paint (Non-RA),0-8 Center,5.42,Made,,,,,,,,,,2.0,,R. Rupert,1641712.0,1.0,,,,
628,PT01M09.00S,2024-12-09T04:46:30.6Z,4,REGULAR,violation,defensive goaltending,[],1642355,,,1610612757,107,96,2024-12-09T04:46:34Z,6240000,False,,,0,,B. James defensive goaltending VIOLATION,[1642355],1610612747.0,LAL,,,,James,B. James,,,,,,,,,,,,,,,,,,,1628171.0,,,,,,,
630,PT00M51.20S,2024-12-09T04:47:02.1Z,4,REGULAR,3pt,Jump Shot,[],1642422,6.4881734559789805,96.32352941176471,1610612747,107,96,2024-12-09T04:47:07Z,6260000,False,-232.0,8.0,1,left,MISS A. Traoré 3PT,[1642422],1610612747.0,LAL,,,,Traoré,A. Traoré,,,,,Left Corner 3,24+ Left,23.18,Missed,,,,,,,,,,,,,,,,,,
631,PT00M47.60S,2024-12-09T04:47:05.7Z,4,REGULAR,rebound,offensive,[],1631132,,,1610612747,107,96,2024-12-09T04:47:07Z,6270000,False,,,0,,C. Koloko REBOUND (Off:3 Def:2),[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,Left Corner 3,24+ Left,,,630.0,5.0,2.0,3.0,,,,,,,,,,,,,,
632,PT00M47.00S,2024-12-09T04:47:06.6Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1631132,7.732424441524316,36.00643382352941,1610612747,107,96,2024-12-09T04:47:13Z,6280000,False,70.0,20.0,1,left,MISS C. Koloko 7' bank Shot,[1631132],1610612747.0,LAL,bank,,,Koloko,C. Koloko,,,,,In The Paint (Non-RA),0-8 Center,7.29,Missed,,,,,,,,,,,,,,,,,,
633,PT00M45.40S,2024-12-09T04:47:08.2Z,4,REGULAR,rebound,defensive,[],1631133,,,1610612757,107,96,2024-12-09T04:47:13Z,6290000,False,,,0,,J. Walker REBOUND (Off:0 Def:3),[1631133],1610612757.0,POR,,,,Walker,J. Walker,,,,,In The Paint (Non-RA),0-8 Center,,,632.0,3.0,3.0,0.0,,,,,,,,,,,,,,
634,PT00M40.30S,2024-12-09T04:47:13.3Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1631200,90.98226018396846,47.05882352941176,1610612757,107,96,2024-12-09T04:47:23Z,6300000,False,-15.0,32.0,1,right,MISS K. Murray running Layup - blocked,"[1631200, 1642355]",1610612757.0,POR,running,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,3.55,Missed,,,,,James,1642355.0,,,,,,,,,,,,
635,PT00M40.30S,2024-12-09T04:47:13.3Z,4,REGULAR,block,,[],1642355,,,1610612757,107,96,2024-12-09T04:47:16Z,6310000,False,,,0,,B. James BLOCK (1 BLK),[1642355],1610612747.0,LAL,,,,James,B. James,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
636,PT00M36.70S,2024-12-09T04:47:16.9Z,4,REGULAR,rebound,offensive,[],1631200,,,1610612757,107,96,2024-12-09T04:47:23Z,6320000,False,,,0,,K. Murray REBOUND (Off:1 Def:1),[1631200],1610612757.0,POR,,,,Murray,K. Murray,,,,,Restricted Area,0-8 Center,,,634.0,2.0,1.0,1.0,,,,,,,,,,,,,,
637,PT00M35.80S,2024-12-09T04:47:17.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631121,79.68134034165571,5.637254901960787,1610612757,107,96,2024-12-09T04:47:26Z,6330000,False,-222.0,138.0,1,right,MISS B. McGowens 26' 3PT,[1631121],1610612757.0,POR,,,,McGowens,B. McGowens,,,,,Above the Break 3,24+ Left Center,26.15,Missed,,,,,,,,,,,,,,,,,,
638,PT00M33.90S,2024-12-09T04:47:19.6Z,4,REGULAR,rebound,defensive,[],1631132,,,1610612747,107,96,2024-12-09T04:47:19Z,6340000,False,,,0,,C. Koloko REBOUND (Off:3 Def:3),[1631132],1610612747.0,LAL,,,,Koloko,C. Koloko,,,,,Above the Break 3,24+ Left Center,,,637.0,6.0,3.0,3.0,,,,,,,,,,,,,,
639,PT00M31.80S,2024-12-09T04:47:24.3Z,4,REGULAR,turnover,out-of-bounds,[],1641721,,,1610612747,107,96,2024-12-09T04:47:29Z,6350000,False,,,0,,M. Lewis lost ball out-of-bounds TURNOVER (1 TO),[1641721],1610612747.0,LAL,lost ball,,,Lewis,M. Lewis,,,,,Mid-Range,8-16 Left,,,,,,,,,1.0,,,,202037.0,,,,,,,
640,PT00M20.60S,2024-12-09T04:47:42.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641712,91.77069645203679,51.71568627450981,1610612757,107,98,2024-12-09T04:47:46Z,6360000,False,9.0,25.0,1,right,R. Rupert driving Layup (2 PTS) (D. Banton 3 AST),"[1641712, 1630625]",1610612757.0,POR,driving,,,Rupert,R. Rupert,,,,,Restricted Area,0-8 Center,2.63,Made,,,,,,,,,,2.0,,D. Banton,1630625.0,3.0,,,,
642,PT00M00.00S,2024-12-09T04:48:06.2Z,4,REGULAR,period,end,[],0,,,1610612747,107,98,2024-12-09T04:48:06Z,6380000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT00M00.00S,2024-12-09T04:49:52.0Z,4,REGULAR,game,end,[],0,,,0,107,98,2024-12-09T04:49:52Z,6390000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
