actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
603,PT07M45.00S,2025-01-04T05:31:12.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",2544,9.116294349540084,48.0392156862745,1610612747,102,91,2025-01-04T05:31:19Z,5870000,False,10.0,33.0,1,left,L. James reverse Layup (23 PTS) (C. Reddish 1 AST),"[2544, 1629629]",1610612747.0,LAL,reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,,,3.46,Made,,,,,23.0,,,C. Reddish,1629629.0,1.0,,,,,,
605,PT07M45.00S,2025-01-04T05:31:17.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,102,91,2025-01-04T05:31:17Z,5890000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT07M45.00S,2025-01-04T05:33:47.9Z,4,REGULAR,substitution,out,[],1630552,,,1610612737,102,91,2025-01-04T05:34:07Z,5900000,False,,,0,,SUB out: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT07M45.00S,2025-01-04T05:33:47.9Z,4,REGULAR,substitution,out,[],1629726,,,1610612737,102,91,2025-01-04T05:34:07Z,5910000,False,,,0,,SUB out: G. Mathews,[1629726],1610612737.0,ATL,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,,,
608,PT07M45.00S,2025-01-04T05:33:47.9Z,4,REGULAR,substitution,in,[],1630700,,,1610612737,102,91,2025-01-04T05:34:07Z,5920000,False,,,0,,SUB in: D. Daniels,[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
609,PT07M45.00S,2025-01-04T05:33:47.9Z,4,REGULAR,substitution,in,[],1629631,,,1610612737,102,91,2025-01-04T05:34:07Z,5930000,False,,,0,,SUB in: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT07M33.00S,2025-01-04T05:34:23.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630168,93.34756898817345,52.450980392156865,1610612737,102,93,2025-01-04T05:34:29Z,5940000,False,12.0,10.0,1,right,O. Okongwu DUNK (14 PTS) (B. Bogdanović 3 AST),"[1630168, 203992]",1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,1.59,Made,,,,,14.0,,,B. Bogdanović,203992.0,3.0,,,,,,
612,PT07M14.00S,2025-01-04T05:34:42.8Z,4,REGULAR,3pt,Jump Shot,[],2544,32.90078843626807,71.56862745098039,1610612747,105,93,2025-01-04T05:35:32Z,5960000,False,-108.0,257.0,1,left,L. James 27' 3PT pullup (26 PTS) (A. Davis 3 AST),"[2544, 203076]",1610612747.0,LAL,pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,27.85,Made,,,,,26.0,,,A. Davis,203076.0,3.0,,,,,,
614,PT07M03.00S,2025-01-04T05:34:53.1Z,4,REGULAR,3pt,Jump Shot,[],203992,68.77463863337714,28.67647058823529,1610612737,105,93,2025-01-04T05:35:01Z,5980000,False,-107.0,241.0,1,right,MISS B. Bogdanović 26' 3PT,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,Above the Break 3,24+ Left Center,,,26.35,Missed,,,,,,,,,,,,,,,,
615,PT06M57.00S,2025-01-04T05:34:59.1Z,4,REGULAR,rebound,offensive,[],1630168,,,1610612737,105,93,2025-01-04T05:35:01Z,5990000,False,,,0,,O. Okongwu REBOUND (Off:7 Def:4),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,Above the Break 3,24+ Left Center,,,,,614.0,11.0,4.0,7.0,,,,,,,,,,,,
616,PT06M57.00S,2025-01-04T05:34:59.7Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630168,94.40999984741211,50.0,1610612737,105,93,2025-01-04T05:35:03Z,6000000,False,0.0,0.0,1,right,MISS O. Okongwu tip Layup,[1630168],1610612737.0,ATL,tip,,,Okongwu,O. Okongwu,,,,,Restricted Area,0-8 Center,,,0.0,Missed,,,,,,,,,,,,,,,,
617,PT06M56.00S,2025-01-04T05:35:00.7Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,105,93,2025-01-04T05:35:03Z,6010000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,616.0,3.0,3.0,0.0,,,,,,,,,,,,
618,PT06M54.00S,2025-01-04T05:35:03.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],2544,32.769382391590014,68.38235294117646,1610612747,105,93,2025-01-04T05:35:10Z,6020000,False,-92.0,256.0,1,left,MISS L. James 27' running pullup 3PT,[2544],1610612747.0,LAL,running pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,27.15,Missed,,,,,,,,,,,,,,,,
619,PT06M50.00S,2025-01-04T05:35:07.4Z,4,REGULAR,rebound,offensive,[],1630559,,,1610612747,105,93,2025-01-04T05:35:07Z,6030000,False,,,0,,A. Reaves REBOUND (Off:4 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,618.0,7.0,3.0,4.0,,,,,,,,,,,,
620,PT06M38.00S,2025-01-04T05:35:18.7Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],2544,9.773324572930349,79.90196078431373,1610612747,107,93,2025-01-04T05:35:23Z,6040000,False,-150.0,39.0,1,left,L. James 15' turnaround fadeaway Jump Shot (28 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,8-16 Left,,,15.46,Made,,,,,28.0,,,,,,,,,,,
621,PT06M24.00S,2025-01-04T05:35:32.8Z,4,REGULAR,3pt,Jump Shot,[],1629027,70.74572930354796,27.696078431372555,1610612737,107,96,2025-01-04T05:35:37Z,6050000,False,-112.0,222.0,1,right,T. Young 24' 3PT step back (29 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Above the Break 3,24+ Left Center,,,24.89,Made,,,,,29.0,,,,,,,,,,,
622,PT05M58.00S,2025-01-04T05:36:00.2Z,4,REGULAR,2pt,Jump Shot,[],2544,9.773324572930349,84.31372549019608,1610612747,109,96,2025-01-04T05:36:04Z,6060000,False,-172.0,39.0,1,left,L. James 17' turnaround fadeaway Jump Shot (30 PTS),[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Left,,,17.61,Made,,,,,30.0,,,,,,,,,,,
623,PT05M58.00S,2025-01-04T05:36:05.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,109,96,2025-01-04T05:36:05Z,6070000,False,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT05M58.00S,2025-01-04T05:38:47.4Z,4,REGULAR,substitution,out,[],1629629,,,1610612737,109,96,2025-01-04T05:39:01Z,6080000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT05M58.00S,2025-01-04T05:38:47.4Z,4,REGULAR,substitution,out,[],1630168,,,1610612737,109,96,2025-01-04T05:39:01Z,6090000,False,,,0,,SUB out: O. Okongwu,[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT05M58.00S,2025-01-04T05:38:47.4Z,4,REGULAR,substitution,in,[],1629060,,,1610612737,109,96,2025-01-04T05:39:01Z,6100000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT05M58.00S,2025-01-04T05:38:47.4Z,4,REGULAR,substitution,in,[],203991,,,1610612737,109,96,2025-01-04T05:39:01Z,6110000,False,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT05M46.00S,2025-01-04T05:39:08.3Z,4,REGULAR,3pt,Jump Shot,[],1629027,90.19382391590013,96.32352941176471,1610612737,109,96,2025-01-04T05:39:12Z,6120000,False,232.0,40.0,1,right,MISS T. Young step back 3PT,[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,Right Corner 3,24+ Right,,,23.5,Missed,,,,,,,,,,,,,,,,
629,PT05M44.00S,2025-01-04T05:39:10.3Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,109,96,2025-01-04T05:39:12Z,6130000,False,,,0,,A. Davis REBOUND (Off:4 Def:13),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Right Corner 3,24+ Right,,,,,628.0,17.0,13.0,4.0,,,,,,,,,,,,
630,PT05M30.00S,2025-01-04T05:39:24.2Z,4,REGULAR,2pt,Jump Shot,[],2544,21.59986859395532,66.42156862745098,1610612747,109,96,2025-01-04T05:39:28Z,6140000,False,-82.0,151.0,1,left,MISS L. James 17' turnaround fadeaway Shot,[2544],1610612747.0,LAL,turnaround fadeaway,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,17.14,Missed,,,,,,,,,,,,,,,,
631,PT05M27.00S,2025-01-04T05:39:27.2Z,4,REGULAR,rebound,defensive,[],1629631,,,1610612737,109,96,2025-01-04T05:39:28Z,6150000,False,,,0,,D. Hunter REBOUND (Off:1 Def:2),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Mid-Range,16-24 Left Center,,,,,630.0,3.0,2.0,1.0,,,,,,,,,,,,
632,PT05M19.00S,2025-01-04T05:39:36.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203991,92.16491458607096,48.774509803921575,1610612737,109,98,2025-01-04T05:39:40Z,6160000,False,-6.0,21.0,1,right,C. Capela cutting DUNK (8 PTS) (T. Young 9 AST),"[203991, 1629027]",1610612737.0,ATL,cutting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,,,2.2,Made,,,,,8.0,,,T. Young,1629027.0,9.0,,,,,,
634,PT04M51.00S,2025-01-04T05:40:04.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,10.82457293035479,35.049019607843135,1610612747,109,98,2025-01-04T05:40:09Z,6180000,False,75.0,49.0,1,left,MISS A. Davis 8' turnaround fadeaway Shot,[203076],1610612747.0,LAL,turnaround fadeaway,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Right,,,8.96,Missed,,,,,,,,,,,,,,,,
635,PT04M49.00S,2025-01-04T05:40:06.0Z,4,REGULAR,rebound,offensive,[],1629060,,,1610612747,109,98,2025-01-04T05:40:06Z,6190000,False,,,0,,R. Hachimura REBOUND (Off:3 Def:5),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),8-16 Right,,,,,634.0,8.0,5.0,3.0,,,,,,,,,,,,
636,PT04M47.00S,2025-01-04T05:40:07.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1631108,26.461892247043366,89.4607843137255,1610612747,109,98,2025-01-04T05:40:13Z,6200000,False,-197.0,196.0,1,left,MISS M. Christie 27' 3PT,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,,,27.82,Missed,,,,,,,,,,,,,,,,
637,PT04M47.00S,2025-01-04T05:40:07.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,109,98,2025-01-04T05:40:13Z,6210000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,636.0,,,,,,,,,,,,,,,
638,PT04M47.00S,2025-01-04T05:40:15.0Z,4,REGULAR,foul,personal,[],203991,,,1610612747,109,98,2025-01-04T05:40:26Z,6220000,False,,,0,,C. Capela loose ball personal FOUL (4 PF),"[203991, 203076]",1610612737.0,ATL,loose ball,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,202027.0,,,,,,,,,,,,,,4.0,0.0,Davis,203076.0,,
640,PT04M47.00S,2025-01-04T05:40:22.4Z,4,REGULAR,substitution,out,[],2544,,,1610612747,109,98,2025-01-04T05:40:32Z,6240000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
641,PT04M47.00S,2025-01-04T05:40:22.4Z,4,REGULAR,substitution,out,[],203992,,,1610612747,109,98,2025-01-04T05:40:32Z,6250000,False,,,0,,SUB out: B. Bogdanović,[203992],1610612737.0,ATL,,,,Bogdanović,B. Bogdanović,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT04M47.00S,2025-01-04T05:40:22.4Z,4,REGULAR,substitution,in,[],1627827,,,1610612747,109,98,2025-01-04T05:40:32Z,6260000,False,,,0,,SUB in: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
643,PT04M47.00S,2025-01-04T05:40:22.4Z,4,REGULAR,substitution,in,[],1630552,,,1610612747,109,98,2025-01-04T05:40:32Z,6270000,False,,,0,,SUB in: J. Johnson,[1630552],1610612737.0,ATL,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT04M34.00S,2025-01-04T05:40:54.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1629060,8.984888304862025,4.166666666666657,1610612747,112,98,2025-01-04T05:40:58Z,6290000,False,229.0,32.0,1,left,R. Hachimura 3PT  (13 PTS) (M. Christie 2 AST),"[1629060, 1631108]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Right Corner 3,24+ Right,,,23.14,Made,,,,,13.0,,,M. Christie,1631108.0,2.0,,,,,,
647,PT04M22.00S,2025-01-04T05:41:06.6Z,4,REGULAR,3pt,Jump Shot,[],1629631,70.48291721419186,24.75490196078431,1610612737,112,98,2025-01-04T05:41:15Z,6310000,False,-126.0,225.0,1,right,MISS D. Hunter 25' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,Above the Break 3,24+ Left Center,,,25.8,Missed,,,,,,,,,,,,,,,,
648,PT04M20.00S,2025-01-04T05:41:08.6Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,112,98,2025-01-04T05:41:15Z,6320000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,647.0,,,,,,,,,,,,,,,
650,PT04M00.00S,2025-01-04T05:41:39.9Z,4,REGULAR,3pt,Jump Shot,[],1630559,33.6892247043364,57.35294117647059,1610612747,115,98,2025-01-04T05:41:45Z,6340000,False,-37.0,264.0,1,left,A. Reaves 26' 3PT pullup (20 PTS) (A. Davis 4 AST),"[1630559, 203076]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,26.68,Made,,,,,20.0,,,A. Davis,203076.0,4.0,,,,,,
652,PT03M50.00S,2025-01-04T05:41:53.1Z,4,REGULAR,foul,personal,['3freethrow'],1631108,,,1610612737,115,98,2025-01-04T05:42:05Z,6360000,False,,,0,,M. Christie shooting personal FOUL (3 PF) (Young 3 FT),"[1631108, 1629027]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,Above the Break 3,24+ Left Center,202027.0,,,,,,,,,,,,,,3.0,0.0,Young,1629027.0,,
654,PT03M50.00S,2025-01-04T05:42:19.7Z,4,REGULAR,freethrow,1 of 3,[],1629027,,,1610612737,115,99,2025-01-04T05:42:19Z,6380000,False,,,0,,T. Young Free Throw 1 of 3 (30 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,30.0,,,,,,,,,,,
655,PT03M50.00S,2025-01-04T05:42:37.7Z,4,REGULAR,freethrow,2 of 3,[],1629027,,,1610612737,115,99,2025-01-04T05:42:37Z,6390000,False,,,0,,MISS T. Young Free Throw 2 of 3,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
656,PT03M50.00S,2025-01-04T05:42:37.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612737,115,99,2025-01-04T05:42:37Z,6400000,False,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,,655.0,,,,,,,,,,,,,,,
657,PT03M50.00S,2025-01-04T05:42:52.0Z,4,REGULAR,freethrow,3 of 3,[],1629027,,,1610612737,115,100,2025-01-04T05:42:52Z,6410000,False,,,0,,T. Young Free Throw 3 of 3 (31 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,,,,31.0,,,,,,,,,,,
658,PT03M34.00S,2025-01-04T05:43:13.7Z,4,REGULAR,foul,personal,[],1629027,,,1610612747,115,100,2025-01-04T05:43:44Z,6420000,False,,,0,,T. Young personal FOUL (1 PF),"[1629027, 1631108]",1610612737.0,ATL,,,,Young,T. Young,,,,,Above the Break 3,24+ Right Center,1193.0,,,,,,,,,,,,,,1.0,1.0,Christie,1631108.0,,
660,PT03M34.00S,2025-01-04T05:43:27.0Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612747,115,100,2025-01-04T05:43:32Z,6440000,False,,,0,,TEAM delay-of-game VIOLATION,[],1610612737.0,ATL,,,,,,,,,,,,202027.0,,,,,,,,,,,,,,,,,,,
661,PT03M25.00S,2025-01-04T05:43:53.1Z,4,REGULAR,2pt,Jump Shot,[],1630559,20.68002628120894,60.78431372549019,1610612747,115,100,2025-01-04T05:44:49Z,6450000,False,-54.0,142.0,1,left,MISS A. Reaves 15' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Center,,,15.18,Missed,,,,,,,,,,,,,,,,
662,PT03M22.00S,2025-01-04T05:43:56.1Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,115,100,2025-01-04T05:43:58Z,6460000,False,,,0,,C. Capela REBOUND (Off:3 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,Mid-Range,8-16 Center,,,,,661.0,6.0,3.0,3.0,,,,,,,,,,,,
663,PT03M00.00S,2025-01-04T05:44:17.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203991,83.75492772667542,54.16666666666667,1610612737,115,100,2025-01-04T05:44:21Z,6470000,False,21.0,100.0,1,right,MISS C. Capela 10' Hook,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,In The Paint (Non-RA),8-16 Center,,,10.23,Missed,,,,,,,,,,,,,,,,
664,PT02M58.00S,2025-01-04T05:44:19.7Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,115,100,2025-01-04T05:44:19Z,6480000,False,,,0,,A. Davis REBOUND (Off:4 Def:14),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,663.0,18.0,14.0,4.0,,,,,,,,,,,,
665,PT02M40.00S,2025-01-04T05:44:40.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631108,9.904730617608408,55.14705882352941,1610612747,117,100,2025-01-04T05:46:00Z,6490000,False,-26.0,41.0,1,left,M. Christie driving finger roll Layup (9 PTS),[1631108],1610612747.0,LAL,driving finger roll,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,4.81,Made,,,,,9.0,,,,,,,,,,,
666,PT02M40.00S,2025-01-04T05:44:45.8Z,4,REGULAR,foul,personal,['1freethrow'],203991,,,1610612747,117,100,2025-01-04T05:44:55Z,6500000,False,,,0,,C. Capela shooting personal FOUL (5 PF) (Christie 1 FT),"[203991, 1631108]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,Restricted Area,0-8 Center,1193.0,,,,,,,,,,,,,,5.0,0.0,Christie,1631108.0,,
668,PT02M40.00S,2025-01-04T05:45:05.8Z,4,REGULAR,freethrow,1 of 1,[],1631108,,,1610612747,117,100,2025-01-04T05:45:10Z,6520000,False,,,0,,MISS M. Christie Free Throw 1 of 1,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
669,PT02M35.00S,2025-01-04T05:45:10.8Z,4,REGULAR,rebound,defensive,[],203991,,,1610612737,117,100,2025-01-04T05:45:10Z,6530000,False,,,0,,C. Capela REBOUND (Off:3 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,668.0,7.0,4.0,3.0,,,,,,,,,,,,
671,PT02M26.00S,2025-01-04T05:45:38.6Z,4,REGULAR,foul,personal,[],1631108,,,1610612737,117,100,2025-01-04T05:45:45Z,6550000,False,,,0,,M. Christie personal FOUL (4 PF),"[1631108, 1629027]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Above the Break 3,24+ Right,1193.0,,,,,,,,,,,,,,4.0,0.0,Young,1629027.0,,
673,PT02M13.00S,2025-01-04T05:46:11.4Z,4,REGULAR,foul,personal,[],1629060,,,1610612737,117,100,2025-01-04T05:46:18Z,6570000,False,,,0,,R. Hachimura personal FOUL (2 PF),"[1629060, 203991]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,202027.0,,,,,,,,,,,,,,2.0,0.0,Capela,203991.0,,
675,PT02M07.00S,2025-01-04T05:46:31.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630700,93.47897503285151,47.549019607843135,1610612737,117,100,2025-01-04T05:46:37Z,6590000,False,-12.0,9.0,1,right,MISS D. Daniels driving reverse Layup - blocked,"[1630700, 1631108]",1610612737.0,ATL,driving reverse,,,Daniels,D. Daniels,,,,,Restricted Area,0-8 Center,,,1.51,Missed,,,,,,,,,,,,,,,Christie,1631108.0
676,PT02M07.00S,2025-01-04T05:46:31.5Z,4,REGULAR,block,,[],1631108,,,1610612737,117,100,2025-01-04T05:46:35Z,6600000,False,,,0,,M. Christie BLOCK (1 BLK),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
677,PT02M03.00S,2025-01-04T05:46:35.5Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,117,100,2025-01-04T05:46:37Z,6610000,False,,,0,,A. Davis REBOUND (Off:4 Def:15),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,675.0,19.0,15.0,4.0,,,,,,,,,,,,
678,PT01M54.00S,2025-01-04T05:46:47.6Z,4,REGULAR,violation,kicked ball,[],203991,,,1610612747,117,100,2025-01-04T05:46:53Z,6620000,False,,,0,,C. Capela kicked ball VIOLATION,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,2530.0,,,,,,,,,,,,,,,,,,,
679,PT01M47.00S,2025-01-04T05:47:04.6Z,4,REGULAR,turnover,lost ball,[],1630559,,,1610612747,117,100,2025-01-04T05:47:10Z,6630000,False,,,0,,A. Reaves lost ball TURNOVER (6 TO),"[1630559, 1630700]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,6.0,,,,,,,,Daniels,1630700.0,,,,,,,,,
680,PT01M47.00S,2025-01-04T05:47:04.6Z,4,REGULAR,steal,,[],1630700,,,1610612737,117,100,2025-01-04T05:47:07Z,6640000,False,,,0,,D. Daniels STEAL (5 STL),[1630700],1610612737.0,ATL,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
681,PT01M46.00S,2025-01-04T05:47:09.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629027,93.2161629434954,54.16666666666667,1610612737,117,102,2025-01-04T05:47:16Z,6650000,False,21.0,11.0,1,right,T. Young running Layup (33 PTS) (D. Daniels 4 AST),"[1629027, 1630700]",1610612737.0,ATL,running,,,Young,T. Young,,,,,Restricted Area,0-8 Center,,,2.37,Made,,,,,33.0,,,D. Daniels,1630700.0,4.0,,,,,,
682,PT01M41.00S,2025-01-04T05:47:22.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,117,102,2025-01-04T05:47:22Z,6660000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,PT01M41.00S,2025-01-04T05:48:46.2Z,4,REGULAR,substitution,out,[],203076,,,1610612747,117,102,2025-01-04T05:49:04Z,6670000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
685,PT01M41.00S,2025-01-04T05:48:46.2Z,4,REGULAR,substitution,out,[],1631108,,,1610612747,117,102,2025-01-04T05:49:04Z,6680000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
686,PT01M41.00S,2025-01-04T05:48:46.2Z,4,REGULAR,substitution,out,[],1630559,,,1610612747,117,102,2025-01-04T05:49:04Z,6690000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
687,PT01M41.00S,2025-01-04T05:48:46.2Z,4,REGULAR,substitution,out,[],1629060,,,1610612747,117,102,2025-01-04T05:49:04Z,6700000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
688,PT01M41.00S,2025-01-04T05:48:46.2Z,4,REGULAR,substitution,out,[],1627827,,,1610612747,117,102,2025-01-04T05:49:04Z,6710000,False,,,0,,SUB out: D. Finney-Smith,[1627827],1610612747.0,LAL,,,,Finney-Smith,D. Finney-Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT01M41.00S,2025-01-04T05:48:46.2Z,4,REGULAR,substitution,out,[],1629027,,,1610612747,117,102,2025-01-04T05:49:04Z,6720000,False,,,0,,SUB out: T. Young,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,,,,,,,,,,,,,,,
690,PT01M41.00S,2025-01-04T05:48:46.2Z,4,REGULAR,substitution,out,[],1629631,,,1610612747,117,102,2025-01-04T05:49:04Z,6730000,False,,,0,,SUB out: D. Hunter,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT01M41.00S,2025-01-04T05:48:46.2Z,4,REGULAR,substitution,out,[],203991,,,1610612747,117,102,2025-01-04T05:49:04Z,6740000,False,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
