actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
268,PT03M58.00S,2022-01-12T00:53:44.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,89.43823915900131,47.05882352941176,1610612764,49,52,2022-01-12T00:53:51Z,2570000,-15.0,47.0,1,right,MISS R. Neto driving floating Shot,[203526],1610612764.0,WAS,driving floating,,,Neto,R. Neto,,,,,4.91,Missed,,,,,,,,,,,,,,,,,,
269,PT03M56.00S,2022-01-12T00:53:46.0Z,2,REGULAR,rebound,offensive,[],1626149,,,1610612764,49,52,2022-01-12T00:53:45Z,2580000,,,0,,M. Harrell REBOUND (Off:2 Def:1),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,268.0,3.0,1.0,2.0,,,,,
270,PT03M56.00S,2022-01-12T00:53:48.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628983,,,1610612764,49,52,2022-01-12T00:53:58Z,2590000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (1 PF) (Harrell 2 FT),"[1628983, 1626149]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,202026.0,1.0,0.0,Harrell,1626149.0,,,,,,,,,
272,PT03M56.00S,2022-01-12T00:54:21.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1626149,,,1610612764,49,52,2022-01-12T00:54:21Z,2610000,,,0,,MISS M. Harrell Free Throw 1 of 2,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,
273,PT03M56.00S,2022-01-12T00:54:21.5Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,49,52,2022-01-12T00:54:21Z,2620000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,272.0,,,,,,,,
274,PT03M56.00S,2022-01-12T00:54:40.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1626149,,,1610612764,50,52,2022-01-12T00:54:40Z,2630000,,,0,,M. Harrell Free Throw 2 of 2 (8 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
275,PT03M48.00S,2022-01-12T00:54:48.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,8.886333771353483,46.81372549019608,1610612760,50,54,2022-01-12T00:54:52Z,2640000,16.0,31.0,1,left,S. Gilgeous-Alexander driving Layup (16 PTS),[1628983],1610612760.0,OKC,driving,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,3.48,Made,16.0,,,,,,,,,,,,,,,,,
276,PT03M34.00S,2022-01-12T00:55:02.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,88.78120893561103,62.254901960784316,1610612764,52,54,2022-01-12T00:55:09Z,2650000,61.0,53.0,1,right,K. Kuzma 8' driving floating Jump Shot (14 PTS),[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,8.1,Made,14.0,,,,,,,,,,,,,,,,,
277,PT03M21.00S,2022-01-12T00:55:16.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628983,8.754927726675426,59.068627450980394,1610612760,52,56,2022-01-12T00:56:42Z,2660000,-45.0,30.0,1,left,S. Gilgeous-Alexander driving finger roll Layup (18 PTS),[1628983],1610612760.0,OKC,driving finger roll,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,5.42,Made,18.0,,,,,,,,,,,,,,,,,
278,PT03M02.00S,2022-01-12T00:55:33.8Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,92.06636005256242,56.372549019607845,1610612764,54,56,2022-01-12T00:55:38Z,2670000,32.0,22.0,1,right,K. Kuzma turnaround Hook (16 PTS) (K. Caldwell-Pope 2 AST),"[1628398, 203484]",1610612764.0,WAS,turnaround,,,Kuzma,K. Kuzma,,,,,3.88,Made,16.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,,,,,
280,PT02M51.00S,2022-01-12T00:55:47.5Z,2,REGULAR,foul,personal,[],1629060,,,1610612760,54,56,2022-01-12T00:55:55Z,2690000,,,0,,R. Hachimura personal FOUL (1 PF),"[1629060, 1628983]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,1628951.0,1.0,0.0,Gilgeous-Alexander,1628983.0,,,,,,,,,
282,PT02M51.00S,2022-01-12T00:55:56.4Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612760,54,56,2022-01-12T00:55:56Z,2710000,,,0,,OKC Timeout,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M51.00S,2022-01-12T00:56:22.0Z,2,REGULAR,substitution,out,[],203526,,,1610612760,54,56,2022-01-12T00:58:47Z,2720000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M51.00S,2022-01-12T00:56:22.0Z,2,REGULAR,substitution,out,[],1630526,,,1610612760,54,56,2022-01-12T00:58:47Z,2730000,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
285,PT02M51.00S,2022-01-12T00:56:22.0Z,2,REGULAR,substitution,in,[],203915,,,1610612760,54,56,2022-01-12T00:58:47Z,2740000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M51.00S,2022-01-12T00:56:22.0Z,2,REGULAR,substitution,in,[],1630581,,,1610612760,54,56,2022-01-12T00:58:47Z,2750000,,,0,,SUB in: J. Giddey,[1630581],1610612760.0,OKC,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,
287,PT02M38.00S,2022-01-12T00:59:06.6Z,2,REGULAR,2pt,Jump Shot,[],203488,6.783837056504599,23.52941176470588,1610612760,54,56,2022-01-12T00:59:17Z,2760000,132.0,11.0,1,left,MISS M. Muscala 13' Jump Shot,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,13.29,Missed,,,,,,,,,,,,,,,,,,
288,PT02M35.00S,2022-01-12T00:59:09.6Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612764,54,56,2022-01-12T00:59:12Z,2770000,,,0,,R. Hachimura REBOUND (Off:0 Def:1),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,287.0,1.0,1.0,0.0,,,,,
289,PT02M23.00S,2022-01-12T00:59:21.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626149,91.5407358738502,45.09803921568628,1610612764,56,56,2022-01-12T00:59:28Z,2780000,-25.0,27.0,1,right,M. Harrell turnaround Hook (10 PTS) (S. Dinwiddie 5 AST),"[1626149, 203915]",1610612764.0,WAS,turnaround,,,Harrell,M. Harrell,,,,,3.65,Made,10.0,S. Dinwiddie,203915.0,5.0,,,,,,,,,,,,,,
291,PT02M12.00S,2022-01-12T00:59:32.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203488,7.835085413929041,50.0,1610612760,56,58,2022-01-12T00:59:37Z,2800000,0.0,21.0,1,left,M. Muscala cutting Layup (2 PTS) (S. Gilgeous-Alexander 2 AST),"[203488, 1628983]",1610612760.0,OKC,cutting,,,Muscala,M. Muscala,,,,,2.11,Made,2.0,S. Gilgeous-Alexander,1628983.0,2.0,,,,,,,,,,,,,,
293,PT01M55.00S,2022-01-12T00:59:49.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,91.40932982917214,55.88235294117647,1610612764,56,58,2022-01-12T00:59:53Z,2820000,29.0,28.0,1,right,MISS R. Hachimura driving Layup,[1629060],1610612764.0,WAS,driving,,,Hachimura,R. Hachimura,,,,,4.08,Missed,,,,,,,,,,,,,,,,,,
294,PT01M53.00S,2022-01-12T00:59:51.2Z,2,REGULAR,rebound,defensive,[],1628983,,,1610612760,56,58,2022-01-12T00:59:53Z,2830000,,,0,,S. Gilgeous-Alexander REBOUND (Off:0 Def:1),[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,293.0,1.0,1.0,0.0,,,,,
295,PT01M50.00S,2022-01-12T00:59:54.3Z,2,REGULAR,3pt,Jump Shot,[],1629652,7.966491458607096,3.6764705882352944,1610612760,56,61,2022-01-12T01:00:00Z,2840000,232.0,22.0,1,left,L. Dort 3PT  (12 PTS) (S. Gilgeous-Alexander 3 AST),"[1629652, 1628983]",1610612760.0,OKC,,,,Dort,L. Dort,,,,,23.27,Made,12.0,S. Gilgeous-Alexander,1628983.0,3.0,,,,,,,,,,,,,,
297,PT01M25.00S,2022-01-12T01:00:20.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626149,82.86793692509855,46.568627450980394,1610612764,56,61,2022-01-12T01:00:24Z,2860000,-17.0,109.0,1,right,MISS M. Harrell 10' driving floating Shot,[1626149],1610612764.0,WAS,driving floating,,,Harrell,M. Harrell,,,,,10.99,Missed,,,,,,,,,,,,,,,,,,
298,PT01M23.00S,2022-01-12T01:00:22.1Z,2,REGULAR,rebound,defensive,[],203488,,,1610612760,56,61,2022-01-12T01:00:24Z,2870000,,,0,,M. Muscala REBOUND (Off:0 Def:2),[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,297.0,2.0,2.0,0.0,,,,,
299,PT01M15.00S,2022-01-12T01:00:29.6Z,2,REGULAR,3pt,Jump Shot,[],203488,23.73521681997372,8.333333333333332,1610612760,56,61,2022-01-12T01:00:35Z,2880000,208.0,171.0,1,left,MISS M. Muscala 26' 3PT,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,26.92,Missed,,,,,,,,,,,,,,,,,,
300,PT01M13.00S,2022-01-12T01:00:31.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,56,61,2022-01-12T01:00:35Z,2890000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,299.0,,,,,,,,
301,PT01M13.00S,2022-01-12T01:00:35.3Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,56,61,2022-01-12T01:00:35Z,2900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT01M11.00S,2022-01-12T01:00:51.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630598,4.155716162943495,99.01960784313727,1610612760,56,61,2022-01-12T01:00:56Z,2910000,-245.0,-13.0,1,left,MISS A. Wiggins 24' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,24.55,Missed,,,,,,,,,,,,,,,,,,
303,PT01M07.00S,2022-01-12T01:00:55.5Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612764,56,61,2022-01-12T01:00:56Z,2920000,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,302.0,2.0,2.0,0.0,,,,,
304,PT00M56.40S,2022-01-12T01:01:05.6Z,2,REGULAR,3pt,Jump Shot,[],203484,82.34231274638634,93.62745098039215,1610612764,56,61,2022-01-12T01:01:10Z,2930000,218.0,113.0,1,right,MISS K. Caldwell-Pope 24' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,24.59,Missed,,,,,,,,,,,,,,,,,,
305,PT00M54.20S,2022-01-12T01:01:07.8Z,2,REGULAR,rebound,defensive,[],1629652,,,1610612760,56,61,2022-01-12T01:01:10Z,2940000,,,0,,L. Dort REBOUND (Off:1 Def:1),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,,,,,,,,,,,304.0,2.0,1.0,1.0,,,,,
306,PT00M50.50S,2022-01-12T01:01:13.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1629652,9.411957950065702,55.63725490196079,1610612760,56,61,2022-01-12T01:01:19Z,2950000,-28.0,36.0,1,left,MISS L. Dort driving Layup - blocked,"[1629652, 203484]",1610612760.0,OKC,driving,,,Dort,L. Dort,,,,,4.57,Missed,,,,,,,,,,,,,,,,,Caldwell-Pope,203484.0
307,PT00M50.50S,2022-01-12T01:01:13.3Z,2,REGULAR,block,,[],203484,,,1610612760,56,61,2022-01-12T01:01:15Z,2960000,,,0,,K. Caldwell-Pope BLOCK (2 BLK),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
308,PT00M50.50S,2022-01-12T01:01:13.3Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612760,56,61,2022-01-12T01:01:19Z,2970000,,,0,,TEAM offensive REBOUND,[],1610612760.0,OKC,,,,,,,,,,,,,,,,,,,,,306.0,,,,,,,,
309,PT00M50.50S,2022-01-12T01:01:20.4Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,56,61,2022-01-12T01:01:20Z,2980000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT00M42.60S,2022-01-12T01:01:38.7Z,2,REGULAR,foul,personal,[],203915,,,1610612760,56,61,2022-01-12T01:01:49Z,3000000,,,0,,S. Dinwiddie personal FOUL (1 PF),"[203915, 1630598]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,204058.0,1.0,0.0,Wiggins,1630598.0,,,,,,,,,
313,PT00M27.90S,2022-01-12T01:02:21.0Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628983,8.886333771353483,38.48039215686275,1610612760,56,61,2022-01-12T01:02:27Z,3020000,58.0,31.0,1,left,MISS S. Gilgeous-Alexander 6' Layup,[1628983],1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,6.54,Missed,,,,,,,,,,,,,,,,,,
314,PT00M26.00S,2022-01-12T01:02:22.9Z,2,REGULAR,rebound,defensive,[],203915,,,1610612764,56,61,2022-01-12T01:02:22Z,3030000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:2),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,313.0,3.0,2.0,1.0,,,,,
315,PT00M22.50S,2022-01-12T01:02:26.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203484,89.70105124835742,42.8921568627451,1610612764,56,61,2022-01-12T01:02:32Z,3040000,-36.0,44.0,1,right,MISS K. Caldwell-Pope driving finger roll Layup,[203484],1610612764.0,WAS,driving finger roll,,,Caldwell-Pope,K. Caldwell-Pope,,,,,5.68,Missed,,,,,,,,,,,,,,,,,,
316,PT00M21.30S,2022-01-12T01:02:30.5Z,2,REGULAR,rebound,offensive,[],203484,,,1610612764,56,61,2022-01-12T01:02:30Z,3050000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:0),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,315.0,1.0,0.0,1.0,,,,,
317,PT00M21.30S,2022-01-12T01:02:30.5Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203484,94.40999984741211,50.0,1610612764,58,61,2022-01-12T01:02:30Z,3060000,0.0,0.0,1,right,K. Caldwell-Pope tip Layup (11 PTS),[203484],1610612764.0,WAS,tip,,,Caldwell-Pope,K. Caldwell-Pope,,,,,0.0,Made,11.0,,,,,,,,,,,,,,,,,
318,PT00M03.10S,2022-01-12T01:02:48.8Z,2,REGULAR,3pt,Jump Shot,[],1630581,32.40801576872536,32.1078431372549,1610612760,58,61,2022-01-12T01:02:59Z,3070000,89.0,252.0,1,left,MISS J. Giddey 26' pullup 3PT - blocked,"[1630581, 1626149]",1610612760.0,OKC,pullup,,,Giddey,J. Giddey,,,,,26.75,Missed,,,,,,,,,,,,,,,,,Harrell,1626149.0
319,PT00M03.10S,2022-01-12T01:02:48.8Z,2,REGULAR,block,,[],1626149,,,1610612760,58,61,2022-01-12T01:02:51Z,3080000,,,0,,M. Harrell BLOCK (1 BLK),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
320,PT00M03.10S,2022-01-12T01:02:48.8Z,2,REGULAR,rebound,defensive,[],203484,,,1610612764,58,61,2022-01-12T01:02:59Z,3090000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,318.0,2.0,1.0,1.0,,,,,
321,PT00M00.00S,2022-01-12T01:02:54.9Z,2,REGULAR,period,end,[],0,,,1610612764,58,61,2022-01-12T01:02:54Z,3100000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-01-12T01:16:59.8Z,3,REGULAR,substitution,out,['startperiod'],1626149,,,1610612764,58,61,2022-01-12T01:18:00Z,3110000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-01-12T01:16:59.8Z,3,REGULAR,substitution,out,['startperiod'],1629060,,,1610612764,58,61,2022-01-12T01:18:00Z,3120000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-01-12T01:16:59.8Z,3,REGULAR,substitution,out,['startperiod'],203488,,,1610612764,58,61,2022-01-12T01:18:00Z,3130000,,,0,,SUB out: M. Muscala,[203488],1610612760.0,OKC,,,,Muscala,M. Muscala,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-01-12T01:16:59.8Z,3,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,58,61,2022-01-12T01:18:00Z,3140000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-01-12T01:16:59.8Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612764,58,61,2022-01-12T01:18:00Z,3150000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-01-12T01:16:59.8Z,3,REGULAR,substitution,in,['startperiod'],1630526,,,1610612764,58,61,2022-01-12T01:18:00Z,3160000,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612760.0,OKC,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-01-12T01:18:13.0Z,3,REGULAR,period,start,[],0,,,1610612760,58,61,2022-01-12T01:18:13Z,3170000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT11M41.00S,2022-01-12T01:18:30.9Z,3,REGULAR,3pt,Jump Shot,[],1630598,85.15111695137976,95.8563112745098,1610612760,58,61,2022-01-12T01:18:39Z,3180000,229.0,87.0,1,right,MISS A. Wiggins 24' 3PT,[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,24.53,Missed,,,,,,,,,,,,,,,,,,
330,PT11M39.00S,2022-01-12T01:18:32.9Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,58,61,2022-01-12T01:18:39Z,3190000,,,0,,D. Gafford REBOUND (Off:0 Def:5),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,329.0,5.0,5.0,0.0,,,,,
331,PT11M27.00S,2022-01-12T01:18:45.0Z,3,REGULAR,3pt,Jump Shot,[],1630557,7.30946123521682,2.941176470588235,1610612764,58,61,2022-01-12T01:18:50Z,3200000,235.0,16.0,1,left,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.59,Missed,,,,,,,,,,,,,,,,,,
332,PT11M24.00S,2022-01-12T01:18:48.0Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,58,61,2022-01-12T01:18:50Z,3210000,,,0,,D. Gafford REBOUND (Off:1 Def:5),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,331.0,6.0,5.0,1.0,,,,,
333,PT11M24.00S,2022-01-12T01:18:48.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,6.258212877792378,51.9607843137255,1610612764,60,61,2022-01-12T01:18:55Z,3220000,-10.0,6.0,1,left,D. Gafford putback Layup (4 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,1.17,Made,4.0,,,,,,,,,,,,,,,,,
334,PT11M09.00S,2022-01-12T01:19:03.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630581,94.30026281208936,45.83333333333333,1610612760,60,63,2022-01-12T01:19:08Z,3230000,-21.0,1.0,1,right,J. Giddey cutting Layup (8 PTS) (S. Gilgeous-Alexander 4 AST),"[1630581, 1628983]",1610612760.0,OKC,cutting,,,Giddey,J. Giddey,,,,,2.08,Made,8.0,S. Gilgeous-Alexander,1628983.0,4.0,,,,,,,,,,,,,,
336,PT10M49.00S,2022-01-12T01:19:22.7Z,3,REGULAR,2pt,Jump Shot,[],203484,19.398817345597898,67.15686274509804,1610612764,60,63,2022-01-12T01:19:26Z,3250000,-86.0,130.0,1,left,MISS K. Caldwell-Pope 15' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,15.56,Missed,,,,,,,,,,,,,,,,,,
337,PT10M46.00S,2022-01-12T01:19:25.7Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,60,63,2022-01-12T01:19:26Z,3260000,,,0,,A. Wiggins REBOUND (Off:2 Def:2),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,336.0,4.0,2.0,2.0,,,,,
338,PT10M40.00S,2022-01-12T01:19:32.2Z,3,REGULAR,3pt,Jump Shot,[],1628983,77.61169513797634,7.598039215686274,1610612760,60,66,2022-01-12T01:19:36Z,3270000,-212.0,158.0,1,right,S. Gilgeous-Alexander 26' 3PT pullup (21 PTS),[1628983],1610612760.0,OKC,pullup,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,26.44,Made,21.0,,,,,,,,,,,,,,,,,
339,PT10M32.00S,2022-01-12T01:19:43.7Z,3,REGULAR,foul,personal,['2freethrow'],1628983,,,1610612764,60,66,2022-01-12T01:19:56Z,3280000,,,0,,S. Gilgeous-Alexander shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1628983, 203915]",1610612760.0,OKC,shooting,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,1628951.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,,,
341,PT10M32.00S,2022-01-12T01:20:09.1Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612764,61,66,2022-01-12T01:20:09Z,3300000,,,0,,S. Dinwiddie Free Throw 1 of 2 (7 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
342,PT10M32.00S,2022-01-12T01:20:21.0Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612764,62,66,2022-01-12T01:20:21Z,3310000,,,0,,S. Dinwiddie Free Throw 2 of 2 (8 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
343,PT10M11.00S,2022-01-12T01:20:41.4Z,3,REGULAR,turnover,bad pass,[],1628983,,,1610612760,62,66,2022-01-12T01:20:45Z,3320000,,,0,,S. Gilgeous-Alexander bad pass TURNOVER (2 TO),"[1628983, 1629655]",1610612760.0,OKC,,,,Gilgeous-Alexander,S. Gilgeous-Alexander,,,,,,,,,,,,,,,,,,,,2.0,Gafford,1629655.0,,
344,PT10M11.00S,2022-01-12T01:20:41.4Z,3,REGULAR,steal,,[],1629655,,,1610612764,62,66,2022-01-12T01:20:43Z,3330000,,,0,,D. Gafford STEAL (1 STL),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
345,PT10M00.00S,2022-01-12T01:20:52.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203484,29.6484888304862,23.774509803921568,1610612764,62,66,2022-01-12T01:20:57Z,3340000,131.0,226.0,1,left,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.14,Missed,,,,,,,,,,,,,,,,,,
346,PT09M57.00S,2022-01-12T01:20:55.7Z,3,REGULAR,rebound,defensive,[],1630598,,,1610612760,62,66,2022-01-12T01:20:57Z,3350000,,,0,,A. Wiggins REBOUND (Off:2 Def:3),[1630598],1610612760.0,OKC,,,,Wiggins,A. Wiggins,,,,,,,,,,,,,,,,345.0,5.0,3.0,2.0,,,,,
347,PT09M49.00S,2022-01-12T01:21:05.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629652,92.19776609724047,59.068627450980394,1610612760,62,68,2022-01-12T01:21:19Z,3360000,45.0,21.0,1,right,L. Dort driving floating bank Jump Shot (14 PTS) (J. Giddey 6 AST),"[1629652, 1630581]",1610612760.0,OKC,driving floating bank,,,Dort,L. Dort,,,,,4.98,Made,14.0,J. Giddey,1630581.0,6.0,,,,,,,,,,,,,,
348,PT09M49.00S,2022-01-12T01:21:07.8Z,3,REGULAR,foul,personal,['1freethrow'],1629655,,,1610612760,62,68,2022-01-12T01:21:14Z,3370000,,,0,,D. Gafford shooting personal FOUL (3 PF) (Dort 1 FT),"[1629655, 1629652]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,,,,,,,1628951.0,3.0,0.0,Dort,1629652.0,,,,,,,,,
351,PT09M49.00S,2022-01-12T01:21:46.4Z,3,REGULAR,freethrow,1 of 1,[],1629652,,,1610612760,62,69,2022-01-12T01:21:46Z,3390000,,,0,,L. Dort Free Throw 1 of 1 (15 PTS),[1629652],1610612760.0,OKC,,,,Dort,L. Dort,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
352,PT09M36.00S,2022-01-12T01:22:01.6Z,3,REGULAR,turnover,bad pass,[],203484,,,1610612764,62,69,2022-01-12T01:22:05Z,3400000,,,0,,K. Caldwell-Pope bad pass TURNOVER (2 TO),"[203484, 1630598]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,2.0,Wiggins,1630598.0,,
