actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
447,PT02M11.00S,2022-01-02T01:50:26.3Z,3,REGULAR,rebound,defensive,[],1628972,,,1610612741,84,79,2022-01-02T01:50:27Z,4380000,,,0,,T. Brown Jr. REBOUND (Off:0 Def:5),[1628972],1610612741.0,CHI,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,446.0,5.0,5.0,0.0,,,,,,,,,,,,,
448,PT02M04.00S,2022-01-02T01:50:33.3Z,3,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612741,84,79,2022-01-02T01:50:40Z,4390000,,,0,,D. Avdija shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1630166, 201942]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,1626301.0,,,,,,,,,,,,2.0,0.0,DeRozan,201942.0,,,,,
450,PT02M04.00S,2022-01-02T01:51:00.1Z,3,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,84,80,2022-01-02T01:51:00Z,4410000,,,0,,D. DeRozan Free Throw 1 of 2 (16 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,16.0,,,,,,,,,,,,
451,PT02M04.00S,2022-01-02T01:51:16.7Z,3,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,84,81,2022-01-02T01:51:16Z,4420000,,,0,,D. DeRozan Free Throw 2 of 2 (17 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,,,,17.0,,,,,,,,,,,,
453,PT01M48.00S,2022-01-02T01:51:37.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627884,,,1610612764,84,81,2022-01-02T01:51:45Z,4440000,,,0,,D. Jones Jr. shooting personal FOUL (3 PF) (Avdija 2 FT),"[1627884, 1630166]",1610612741.0,CHI,shooting,,,Jones Jr.,D. Jones Jr.,,,,,2005.0,,,,,,,,,,,,3.0,0.0,Avdija,1630166.0,,,,,
455,PT01M48.00S,2022-01-02T01:52:04.6Z,3,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,85,81,2022-01-02T01:52:04Z,4460000,,,0,,D. Avdija Free Throw 1 of 2 (7 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,
456,PT01M48.00S,2022-01-02T01:52:23.2Z,3,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,86,81,2022-01-02T01:52:23Z,4470000,,,0,,D. Avdija Free Throw 2 of 2 (8 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,
457,PT01M37.00S,2022-01-02T01:52:34.8Z,3,REGULAR,2pt,Jump Shot,[],201942,24.392247043363994,39.46078431372549,1610612741,86,83,2022-01-02T01:52:39Z,4480000,53.0,177.0,1,left,D. DeRozan 18' step back Jump Shot (19 PTS),[201942],1610612741.0,CHI,step back,,,DeRozan,D. DeRozan,,,,,,,18.45,Made,,,,,19.0,,,,,,,,,,,,
458,PT01M22.00S,2022-01-02T01:52:51.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629655,93.24901445466492,54.65686274509803,1610612764,88,83,2022-01-02T01:52:58Z,4490000,23.0,11.0,1,right,D. Gafford Layup (19 PTS) (D. Avdija 1 AST),"[1629655, 1630166]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,2.58,Made,,,,,19.0,D. Avdija,1630166.0,1.0,,,,,,,,,
460,PT01M22.00S,2022-01-02T01:52:55.1Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629744,,,1610612764,88,83,2022-01-02T01:53:04Z,4510000,,,0,,M. Thomas shooting personal FOUL (1 PF) (Gafford 1 FT),"[1629744, 1629655]",1610612741.0,CHI,shooting,,,Thomas,M. Thomas,,,,,1363.0,,,,,,,,,,,,1.0,0.0,Gafford,1629655.0,,,,,
462,PT01M22.00S,2022-01-02T01:53:19.7Z,3,REGULAR,freethrow,1 of 1,[],1629655,,,1610612764,88,83,2022-01-02T01:53:19Z,4530000,,,0,,MISS D. Gafford Free Throw 1 of 1,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,Missed,,,,,,,,,,,,,,,,,
463,PT01M20.00S,2022-01-02T01:53:20.4Z,3,REGULAR,rebound,defensive,[],201942,,,1610612741,88,83,2022-01-02T01:53:20Z,4540000,,,0,,D. DeRozan REBOUND (Off:1 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,462.0,5.0,4.0,1.0,,,,,,,,,,,,,
464,PT01M12.00S,2022-01-02T01:53:32.0Z,3,REGULAR,foul,personal,['2freethrow'],203078,,,1610612741,88,83,2022-01-02T01:53:37Z,4550000,,,0,,B. Beal shooting personal FOUL (2 PF) (Jones Jr. 2 FT),"[203078, 1627884]",1610612764.0,WAS,shooting,,,Beal,B. Beal,,,,,1363.0,,,,,,,,,,,,2.0,0.0,Jones Jr.,1627884.0,,,,,
466,PT01M12.00S,2022-01-02T01:54:00.7Z,3,REGULAR,freethrow,1 of 2,[],1627884,,,1610612741,88,83,2022-01-02T01:54:00Z,4570000,,,0,,MISS D. Jones Jr. Free Throw 1 of 2,[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,
467,PT01M12.00S,2022-01-02T01:54:00.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,88,83,2022-01-02T01:54:00Z,4580000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,466.0,,,,,,,,,,,,,,,,
468,PT01M12.00S,2022-01-02T01:54:18.8Z,3,REGULAR,freethrow,2 of 2,[],1627884,,,1610612741,88,84,2022-01-02T01:54:18Z,4590000,,,0,,D. Jones Jr. Free Throw 2 of 2 (4 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,,,,,4.0,,,,,,,,,,,,
469,PT00M53.80S,2022-01-02T01:54:39.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,88.51839684625493,60.049019607843135,1610612764,88,84,2022-01-02T01:54:44Z,4600000,50.0,55.0,1,right,MISS B. Beal 7' Layup - blocked,"[203078, 1630245]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,7.48,Missed,,,,,,,,,,,,,Dosunmu,1630245.0,,,
470,PT00M53.80S,2022-01-02T01:54:39.7Z,3,REGULAR,block,,[],1630245,,,1610612764,88,84,2022-01-02T01:54:41Z,4610000,,,0,,A. Dosunmu BLOCK (1 BLK),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M50.50S,2022-01-02T01:54:43.0Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,88,84,2022-01-02T01:54:44Z,4620000,,,0,,D. Gafford REBOUND (Off:4 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,469.0,8.0,4.0,4.0,,,,,,,,,,,,,
472,PT00M49.90S,2022-01-02T01:54:43.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,91.93495400788436,49.26470588235294,1610612764,88,84,2022-01-02T01:54:48Z,4630000,-4.0,23.0,1,right,MISS D. Gafford DUNK,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,2.36,Missed,,,,,,,,,,,,,,,,,
473,PT00M48.50S,2022-01-02T01:54:45.3Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,88,84,2022-01-02T01:54:45Z,4640000,,,0,,A. Dosunmu REBOUND (Off:1 Def:3),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,472.0,4.0,3.0,1.0,,,,,,,,,,,,,
475,PT00M46.50S,2022-01-02T01:54:47.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629655,,,1610612741,88,84,2022-01-02T01:54:56Z,4660000,,,0,,D. Gafford shooting personal FOUL (3 PF) (Jones Jr. 2 FT),"[1629655, 1627884]",1610612764.0,WAS,shooting,,,Gafford,D. Gafford,,,,,1626301.0,,,,,,,,,,,,3.0,0.0,Jones Jr.,1627884.0,,,,,
477,PT00M46.50S,2022-01-02T01:55:22.7Z,3,REGULAR,freethrow,1 of 2,[],1627884,,,1610612741,88,85,2022-01-02T01:55:22Z,4680000,,,0,,D. Jones Jr. Free Throw 1 of 2 (5 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,,,,,5.0,,,,,,,,,,,,
478,PT00M46.50S,2022-01-02T01:55:43.9Z,3,REGULAR,freethrow,2 of 2,[],1627884,,,1610612741,88,86,2022-01-02T01:55:43Z,4690000,,,0,,D. Jones Jr. Free Throw 2 of 2 (6 PTS),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,
479,PT00M29.70S,2022-01-02T01:56:03.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,92.85479632063075,61.274509803921575,1610612764,88,86,2022-01-02T01:56:07Z,4700000,56.0,15.0,1,right,MISS B. Beal Layup,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,5.83,Missed,,,,,,,,,,,,,,,,,
480,PT00M27.10S,2022-01-02T01:56:06.0Z,3,REGULAR,rebound,defensive,[],1630245,,,1610612741,88,86,2022-01-02T01:56:07Z,4710000,,,0,,A. Dosunmu REBOUND (Off:1 Def:4),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,479.0,5.0,4.0,1.0,,,,,,,,,,,,,
481,PT00M08.40S,2022-01-02T01:56:24.8Z,3,REGULAR,2pt,Jump Shot,[],201942,18.74178712220762,69.6078431372549,1610612741,88,86,2022-01-02T01:56:28Z,4720000,-98.0,124.0,1,left,MISS D. DeRozan 15' fadeaway Shot,[201942],1610612741.0,CHI,fadeaway,,,DeRozan,D. DeRozan,,,,,,,15.78,Missed,,,,,,,,,,,,,,,,,
482,PT00M06.60S,2022-01-02T01:56:27.2Z,3,REGULAR,rebound,offensive,[],1627884,,,1610612741,88,86,2022-01-02T01:56:27Z,4730000,,,0,,D. Jones Jr. REBOUND (Off:1 Def:2),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,481.0,3.0,2.0,1.0,,,,,,,,,,,,,
483,PT00M04.50S,2022-01-02T01:57:03.3Z,3,REGULAR,jumpball,recovered,[],1629655,,,1610612741,88,86,2022-01-02T01:57:03Z,4740000,,,0,,Jump Ball B. Beal vs. D. Jones Jr.: Tip to D. Gafford,"[1629655, 203078, 1627884]",1610612764.0,WAS,heldball,D. Gafford,1629655.0,Gafford,D. Gafford,Beal,203078.0,Jones Jr.,1627884.0,,,,,,,,,,,,,,,,,,,,,
486,PT00M04.50S,2022-01-02T01:57:03.3Z,3,REGULAR,turnover,lost ball,[],1627884,,,1610612741,88,86,2022-01-02T01:57:03Z,4770000,,,0,,D. Jones Jr. lost ball TURNOVER (2 TO),"[1627884, 203078]",1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,2.0,,,,,,,,,,,,,,,,,Beal,203078.0,
487,PT00M04.50S,2022-01-02T01:57:03.3Z,3,REGULAR,steal,,[],203078,,,1610612764,88,86,2022-01-02T01:57:03Z,4780000,,,0,,B. Beal STEAL (2 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M00.20S,2022-01-02T01:57:07.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203484,52.644546649145866,24.264705882352942,1610612764,88,86,2022-01-02T01:57:15Z,4790000,-129.0,393.0,1,right,MISS K. Caldwell-Pope 41' running 3PT,[203484],1610612764.0,WAS,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,41.32,Missed,,,,,,,,,,,,,,,,,
489,PT00M00.20S,2022-01-02T01:57:07.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,88,86,2022-01-02T01:57:14Z,4800000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,488.0,,,,,,,,,,,,,,,,
490,PT00M00.00S,2022-01-02T01:57:15.4Z,3,REGULAR,period,end,[],0,,,1610612764,88,86,2022-01-02T01:57:15Z,4810000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-01-02T01:59:26.9Z,4,REGULAR,substitution,out,['startperiod'],203484,,,1610612764,88,86,2022-01-02T01:59:49Z,4820000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-01-02T01:59:26.9Z,4,REGULAR,substitution,out,['startperiod'],1629655,,,1610612764,88,86,2022-01-02T01:59:49Z,4830000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-01-02T01:59:26.9Z,4,REGULAR,substitution,in,['startperiod'],1628398,,,1610612764,88,86,2022-01-02T01:59:49Z,4840000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-01-02T01:59:26.9Z,4,REGULAR,substitution,in,['startperiod'],1629682,,,1610612764,88,86,2022-01-02T01:59:49Z,4850000,,,0,,SUB in: T. Waters,[1629682],1610612764.0,WAS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-01-02T01:59:57.9Z,4,REGULAR,period,start,[],0,,,1610612741,88,86,2022-01-02T01:59:57Z,4860000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT11M44.00S,2022-01-02T02:00:13.1Z,4,REGULAR,turnover,bad pass,[],201942,,,1610612741,88,86,2022-01-02T02:00:17Z,4870000,,,0,,D. DeRozan bad pass TURNOVER (4 TO),"[201942, 203078]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,4.0,,,,,,,,,,,,,,,,,Beal,203078.0,
497,PT11M44.00S,2022-01-02T02:00:13.1Z,4,REGULAR,steal,,[],203078,,,1610612764,88,86,2022-01-02T02:00:14Z,4880000,,,0,,B. Beal STEAL (3 STL),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT11M41.00S,2022-01-02T02:00:15.4Z,4,REGULAR,turnover,bad pass,[],203078,,,1610612764,88,86,2022-01-02T02:00:20Z,4890000,,,0,,B. Beal bad pass TURNOVER (1 TO),"[203078, 1627884]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,1.0,,,,,,,,,,,,,,,,,Jones Jr.,1627884.0,
499,PT11M41.00S,2022-01-02T02:00:15.4Z,4,REGULAR,steal,,[],1627884,,,1610612741,88,86,2022-01-02T02:00:17Z,4900000,,,0,,D. Jones Jr. STEAL (1 STL),[1627884],1610612741.0,CHI,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT11M37.00S,2022-01-02T02:00:20.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629744,31.61957950065703,23.774509803921568,1610612741,88,86,2022-01-02T02:01:08Z,4910000,131.0,245.0,1,left,MISS M. Thomas 27' pullup 3PT,[1629744],1610612741.0,CHI,pullup,,,Thomas,M. Thomas,,,,,,,27.76,Missed,,,,,,,,,,,,,,,,,
501,PT11M35.00S,2022-01-02T02:00:22.3Z,4,REGULAR,rebound,offensive,[],201942,,,1610612741,88,86,2022-01-02T02:00:22Z,4920000,,,0,,D. DeRozan REBOUND (Off:2 Def:4),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,500.0,6.0,4.0,2.0,,,,,,,,,,,,,
502,PT11M32.00S,2022-01-02T02:00:24.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629744,7.966491458607096,4.411764705882353,1610612741,88,86,2022-01-02T02:00:28Z,4930000,228.0,22.0,1,left,MISS M. Thomas 3PT,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,22.9,Missed,,,,,,,,,,,,,,,,,
503,PT11M30.00S,2022-01-02T02:00:26.8Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,88,86,2022-01-02T02:00:26Z,4940000,,,0,,K. Kuzma REBOUND (Off:0 Def:9),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,502.0,9.0,9.0,0.0,,,,,,,,,,,,,
504,PT11M18.00S,2022-01-02T02:00:39.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,94.30026281208936,56.86274509803921,1610612764,90,86,2022-01-02T02:00:43Z,4950000,34.0,1.0,1,right,D. Avdija cutting Layup (10 PTS) (B. Beal 14 AST),"[1630166, 203078]",1610612764.0,WAS,cutting,,,Avdija,D. Avdija,,,,,,,3.43,Made,,,,,10.0,B. Beal,203078.0,14.0,,,,,,,,,
506,PT11M04.00S,2022-01-02T02:00:57.5Z,4,REGULAR,foul,personal,[],1628398,,,1610612741,90,86,2022-01-02T02:01:07Z,4970000,,,0,,K. Kuzma personal FOUL (2 PF),"[1628398, 201942]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,2005.0,,,,,,,,,,,,2.0,0.0,DeRozan,201942.0,,,,,
508,PT11M04.00S,2022-01-02T02:01:08.2Z,4,REGULAR,substitution,out,[],1629682,,,1610612741,90,86,2022-01-02T02:01:11Z,4990000,,,0,,SUB out: T. Waters,[1629682],1610612764.0,WAS,,,,Waters,T. Waters,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT11M04.00S,2022-01-02T02:01:08.2Z,4,REGULAR,substitution,in,[],1630264,,,1610612741,90,86,2022-01-02T02:01:11Z,5000000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
510,PT10M56.00S,2022-01-02T02:01:30.8Z,4,REGULAR,foul,personal,['2freethrow'],1630264,,,1610612741,90,86,2022-01-02T02:01:35Z,5010000,,,0,,A. Gill shooting personal FOUL (4 PF) (Dosunmu 2 FT),"[1630264, 1630245]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,1363.0,,,,,,,,,,,,4.0,0.0,Dosunmu,1630245.0,,,,,
512,PT10M56.00S,2022-01-02T02:02:07.7Z,4,REGULAR,freethrow,1 of 2,[],1630245,,,1610612741,90,87,2022-01-02T02:02:07Z,5030000,,,0,,A. Dosunmu Free Throw 1 of 2 (1 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,1.0,,,,,,,,,,,,
513,PT10M56.00S,2022-01-02T02:02:23.1Z,4,REGULAR,freethrow,2 of 2,[],1630245,,,1610612741,90,88,2022-01-02T02:02:23Z,5040000,,,0,,A. Dosunmu Free Throw 2 of 2 (2 PTS),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,
514,PT10M43.00S,2022-01-02T02:02:42.2Z,4,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612764,90,88,2022-01-02T02:02:54Z,5050000,,,0,,A. Dosunmu shooting personal FOUL (3 PF) (Beal 2 FT),"[1630245, 203078]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,1363.0,,,,,,,,,,,,3.0,0.0,Beal,203078.0,,,,,
516,PT10M43.00S,2022-01-02T02:03:12.6Z,4,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,91,88,2022-01-02T02:03:12Z,5070000,,,0,,B. Beal Free Throw 1 of 2 (20 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,20.0,,,,,,,,,,,,
517,PT10M43.00S,2022-01-02T02:03:14.6Z,4,REGULAR,substitution,out,[],1629744,,,1610612764,91,88,2022-01-02T02:03:18Z,5080000,,,0,,SUB out: M. Thomas,[1629744],1610612741.0,CHI,,,,Thomas,M. Thomas,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT10M43.00S,2022-01-02T02:03:14.6Z,4,REGULAR,substitution,in,[],1629632,,,1610612764,91,88,2022-01-02T02:03:18Z,5090000,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT10M43.00S,2022-01-02T02:03:31.2Z,4,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,92,88,2022-01-02T02:03:31Z,5100000,,,0,,B. Beal Free Throw 2 of 2 (21 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,21.0,,,,,,,,,,,,
520,PT10M26.00S,2022-01-02T02:03:50.3Z,4,REGULAR,2pt,Jump Shot,[],201942,22.552562417871222,61.76470588235294,1610612741,92,88,2022-01-02T02:03:55Z,5110000,-59.0,159.0,1,left,MISS D. DeRozan 17' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,,,17.0,Missed,,,,,,,,,,,,,,,,,
521,PT10M23.00S,2022-01-02T02:03:53.3Z,4,REGULAR,rebound,defensive,[],203078,,,1610612764,92,88,2022-01-02T02:03:55Z,5120000,,,0,,B. Beal REBOUND (Off:0 Def:2),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,520.0,2.0,2.0,0.0,,,,,,,,,,,,,
522,PT10M15.00S,2022-01-02T02:04:01.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,92.9862023653088,42.15686274509804,1610612764,94,88,2022-01-02T02:04:05Z,5130000,-39.0,13.0,1,right,C. Kispert cutting Layup (10 PTS) (B. Beal 15 AST),"[1630557, 203078]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,,,4.14,Made,,,,,10.0,B. Beal,203078.0,15.0,,,,,,,,,
524,PT10M02.00S,2022-01-02T02:04:14.4Z,4,REGULAR,3pt,Jump Shot,[],1629632,34.510512483574246,51.225490196078425,1610612741,94,88,2022-01-02T02:04:18Z,5150000,-6.0,272.0,1,left,MISS C. White 27' pullup 3PT,[1629632],1610612741.0,CHI,pullup,,,White,C. White,,,,,,,27.2,Missed,,,,,,,,,,,,,,,,,
525,PT09M59.00S,2022-01-02T02:04:17.4Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,94,88,2022-01-02T02:04:18Z,5160000,,,0,,K. Kuzma REBOUND (Off:0 Def:10),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,524.0,10.0,10.0,0.0,,,,,,,,,,,,,
526,PT09M54.00S,2022-01-02T02:04:23.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.9862023653088,54.41176470588235,1610612764,96,88,2022-01-02T02:04:27Z,5170000,22.0,13.0,1,right,K. Kuzma driving Layup (18 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,,2.58,Made,,,,,18.0,,,,,,,,,,,,
527,PT09M54.00S,2022-01-02T02:04:26.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,96,88,2022-01-02T02:04:26Z,5180000,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT09M54.00S,2022-01-02T02:06:33.5Z,4,REGULAR,substitution,out,[],201942,,,1610612741,96,88,2022-01-02T02:07:11Z,5190000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT09M54.00S,2022-01-02T02:06:33.5Z,4,REGULAR,substitution,in,[],203897,,,1610612741,96,88,2022-01-02T02:07:11Z,5200000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT09M35.00S,2022-01-02T02:07:42.4Z,4,REGULAR,2pt,Jump Shot,[],203897,26.757555847568987,59.31372549019608,1610612741,96,90,2022-01-02T02:07:47Z,5210000,-47.0,199.0,1,left,Z. LaVine 20' step back bank Jump Shot (28 PTS),[203897],1610612741.0,CHI,step back bank,,,LaVine,Z. LaVine,,,,,,,20.44,Made,,,,,28.0,,,,,,,,,,,,
531,PT09M18.00S,2022-01-02T02:08:01.7Z,4,REGULAR,foul,personal,[],1630245,,,1610612764,96,90,2022-01-02T02:08:10Z,5220000,,,0,,A. Dosunmu personal FOUL (4 PF),"[1630245, 203078]",1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,1363.0,,,,,,,,,,,,4.0,0.0,Beal,203078.0,,,,,
533,PT09M18.00S,2022-01-02T02:08:19.2Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,96,90,2022-01-02T02:08:30Z,5240000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M18.00S,2022-01-02T02:08:19.2Z,4,REGULAR,substitution,in,[],203484,,,1610612764,96,90,2022-01-02T02:08:30Z,5250000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M04.00S,2022-01-02T02:08:54.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630264,91.80354796320631,54.65686274509803,1610612764,98,90,2022-01-02T02:09:39Z,5260000,23.0,25.0,1,right,A. Gill Layup (7 PTS) (K. Caldwell-Pope 2 AST),"[1630264, 203484]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,3.38,Made,,,,,7.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,
537,PT08M40.00S,2022-01-02T02:09:19.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,8.754927726675426,39.21568627450981,1610612741,98,90,2022-01-02T02:09:24Z,5280000,54.0,30.0,1,left,MISS C. White 6' driving finger roll Layup,[1629632],1610612741.0,CHI,driving finger roll,,,White,C. White,,,,,,,6.16,Missed,,,,,,,,,,,,,,,,,
538,PT08M37.00S,2022-01-02T02:09:22.8Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,98,90,2022-01-02T02:09:24Z,5290000,,,0,,C. Kispert REBOUND (Off:1 Def:3),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,537.0,4.0,3.0,1.0,,,,,,,,,,,,,
