actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
538,PT07M12.00S,2021-11-16T02:06:24.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628404,4.5499342969776615,45.588235294117645,1610612740,84,88,2021-11-16T02:10:21Z,5260000,22.0,-10.0,1,left,MISS J. Hart running Layup,[1628404],1610612740.0,NOP,running,,,Hart,J. Hart,,,,,2.41,Missed,,,,,,,,,,,,,,,,,,,
539,PT07M10.00S,2021-11-16T02:06:26.5Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,84,88,2021-11-16T02:06:29Z,5270000,,,0,,D. Avdija REBOUND (Off:0 Def:6),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,538.0,6.0,6.0,0.0,,,,,,,,,,,
540,PT07M01.00S,2021-11-16T02:06:35.6Z,4,REGULAR,3pt,Jump Shot,[],203915,80.50262812089356,5.637254901960785,1610612764,84,88,2021-11-16T02:06:41Z,5280000,-222.0,131.0,1,right,MISS S. Dinwiddie 25' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,25.75,Missed,,,,,,,,,,,,,,,,,,,
541,PT06M57.00S,2021-11-16T02:06:39.6Z,4,REGULAR,rebound,defensive,[],1628404,,,1610612740,84,88,2021-11-16T02:06:41Z,5290000,,,0,,J. Hart REBOUND (Off:1 Def:8),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,540.0,9.0,8.0,1.0,,,,,,,,,,,
543,PT06M45.00S,2021-11-16T02:06:54.1Z,4,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612740,84,88,2021-11-16T02:07:06Z,5300000,,,0,,D. Avdija shooting personal FOUL (3 PF) (Ingram 2 FT),"[1630166, 1627742]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,202026.0,,3.0,0.0,Ingram,1627742.0,,,,,
545,PT06M45.00S,2021-11-16T02:07:28.6Z,4,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,84,89,2021-11-16T02:07:28Z,5320000,,,0,,B. Ingram Free Throw 1 of 2 (20 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
546,PT06M45.00S,2021-11-16T02:07:29.4Z,4,REGULAR,substitution,out,[],203915,,,1610612740,84,89,2021-11-16T02:07:40Z,5330000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M45.00S,2021-11-16T02:07:29.4Z,4,REGULAR,substitution,out,[],1628404,,,1610612740,84,89,2021-11-16T02:07:40Z,5340000,,,0,,SUB out: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT06M45.00S,2021-11-16T02:07:29.4Z,4,REGULAR,substitution,out,[],202066,,,1610612740,84,89,2021-11-16T02:07:40Z,5350000,,,0,,SUB out: G. Temple,[202066],1610612740.0,NOP,,,,Temple,G. Temple,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M45.00S,2021-11-16T02:07:29.4Z,4,REGULAR,substitution,in,[],1628398,,,1610612740,84,89,2021-11-16T02:07:40Z,5360000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT06M45.00S,2021-11-16T02:07:29.4Z,4,REGULAR,substitution,in,[],1630529,,,1610612740,84,89,2021-11-16T02:07:40Z,5370000,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT06M45.00S,2021-11-16T02:07:29.4Z,4,REGULAR,substitution,in,[],1630530,,,1610612740,84,89,2021-11-16T02:07:40Z,5380000,,,0,,SUB in: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT06M45.00S,2021-11-16T02:07:44.8Z,4,REGULAR,violation,delay-of-game,['team'],0,,,1610612740,84,89,2021-11-16T02:07:53Z,5390000,,,0,,TEAM delay-of-game VIOLATION,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,202026.0,,,,,,,,,,
553,PT06M45.00S,2021-11-16T02:07:57.7Z,4,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,84,90,2021-11-16T02:07:57Z,5400000,,,0,,B. Ingram Free Throw 2 of 2 (21 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
554,PT06M26.00S,2021-11-16T02:08:18.5Z,4,REGULAR,3pt,Jump Shot,[],1628398,95.74572930354796,98.52941176470588,1610612764,87,90,2021-11-16T02:08:23Z,5410000,243.0,-13.0,1,right,K. Kuzma 24' 3PT  (5 PTS) (D. Avdija 1 AST),"[1628398, 1630166]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,24.29,Made,5.0,D. Avdija,1630166.0,1.0,,,,,,,,,,,,,,,
556,PT06M17.00S,2021-11-16T02:08:31.8Z,4,REGULAR,violation,kicked ball,[],1629655,,,1610612740,87,90,2021-11-16T02:08:40Z,5430000,,,0,,D. Gafford kicked ball VIOLATION,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,202026.0,,,,,,,,,,
557,PT06M11.00S,2021-11-16T02:08:53.6Z,4,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612740,87,90,2021-11-16T02:09:00Z,5440000,,,0,,D. Avdija shooting personal FOUL (4 PF) (Ingram 2 FT),"[1630166, 1627742]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,2882.0,,4.0,0.0,Ingram,1627742.0,,,,,
572,PT06M11.00S,2021-11-16T02:09:20.5Z,4,REGULAR,violation,lane,[],203484,,,1610612740,87,90,2021-11-16T02:13:16Z,5455000,,,0,,K. Caldwell-Pope lane VIOLATION,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT06M11.00S,2021-11-16T02:09:20.5Z,4,REGULAR,freethrow,1 of 2,[],1627742,,,1610612740,87,91,2021-11-16T02:10:06Z,5460000,,,0,,B. Ingram Free Throw 1 of 2 (22 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,22.0,,,,,,,,,,,,,,,,,,
561,PT06M11.00S,2021-11-16T02:09:20.5Z,4,REGULAR,freethrow,2 of 2,[],1627742,,,1610612740,87,92,2021-11-16T02:10:06Z,5480000,,,0,,B. Ingram Free Throw 2 of 2 (23 PTS),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,Made,23.0,,,,,,,,,,,,,,,,,,
563,PT05M54.00S,2021-11-16T02:10:22.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,92.85479632063075,63.725490196078425,1610612764,87,92,2021-11-16T02:10:27Z,5490000,69.0,15.0,1,right,MISS K. Kuzma 7' driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,7.02,Missed,,,,,,,,,,,,,,,,,,,
564,PT05M49.00S,2021-11-16T02:10:26.1Z,4,REGULAR,rebound,offensive,[],1629655,,,1610612764,87,92,2021-11-16T02:10:26Z,5500000,,,0,,D. Gafford REBOUND (Off:1 Def:4),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,563.0,5.0,4.0,1.0,,,,,,,,,,,
565,PT05M49.00S,2021-11-16T02:10:26.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629655,94.40999984741211,50.0,1610612764,89,92,2021-11-16T02:10:26Z,5510000,0.0,0.0,1,right,D. Gafford putback DUNK (6 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,0.0,Made,6.0,,,,,,,,,,,,,,,,,,
566,PT05M32.00S,2021-11-16T02:10:44.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628984,8.623521681997373,43.38235294117647,1610612740,89,92,2021-11-16T02:14:25Z,5520000,33.0,29.0,1,left,MISS D. Graham driving finger roll Layup,[1628984],1610612740.0,NOP,driving finger roll,,,Graham,D. Graham,,,,,4.37,Missed,,,,,,,,,,,,,,,,,,,
567,PT05M32.00S,2021-11-16T02:10:44.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,89,92,2021-11-16T02:15:23Z,5530000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,566.0,,,,,,,,,,,,,,
568,PT05M32.00S,2021-11-16T02:10:49.5Z,4,REGULAR,foul,personal,[],202685,,,1610612764,89,92,2021-11-16T02:16:06Z,5550000,,,0,,J. Valanciunas loose ball personal FOUL (1 PF),"[202685, 1628398]",1610612740.0,NOP,loose ball,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,202901.0,,1.0,1.0,Kuzma,1628398.0,,,,,
571,PT05M32.00S,2021-11-16T02:11:16.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,89,92,2021-11-16T02:11:16Z,5570000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT05M18.00S,2021-11-16T02:14:05.6Z,4,REGULAR,3pt,Jump Shot,[],1628398,80.23981603153744,91.17647058823529,1610612764,92,92,2021-11-16T02:15:53Z,5580000,206.0,133.0,1,right,K. Kuzma 24' 3PT  (8 PTS) (R. Neto 1 AST),"[1628398, 203526]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,24.52,Made,8.0,R. Neto,203526.0,1.0,,,,,,,,,,,,,,,
575,PT05M01.00S,2021-11-16T02:14:22.3Z,4,REGULAR,2pt,Jump Shot,[],1627742,23.73521681997372,54.90196078431373,1610612740,92,92,2021-11-16T02:14:26Z,5600000,-25.0,171.0,1,left,MISS B. Ingram 17' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,17.24,Missed,,,,,,,,,,,,,,,,,,,
576,PT04M58.00S,2021-11-16T02:14:25.3Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,92,92,2021-11-16T02:14:26Z,5610000,,,0,,K. Kuzma REBOUND (Off:0 Def:7),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,575.0,7.0,7.0,0.0,,,,,,,,,,,
577,PT04M52.00S,2021-11-16T02:14:31.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,90.88370565045992,54.65686274509803,1610612764,92,92,2021-11-16T02:17:06Z,5620000,23.0,33.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,4.06,Missed,,,,,,,,,,,,,,,,,,,
578,PT04M49.00S,2021-11-16T02:14:34.4Z,4,REGULAR,rebound,defensive,[],1630530,,,1610612740,92,92,2021-11-16T02:14:35Z,5630000,,,0,,T. Murphy III REBOUND (Off:0 Def:3),[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,577.0,3.0,3.0,0.0,,,,,,,,,,,
579,PT04M41.00S,2021-11-16T02:14:42.5Z,4,REGULAR,2pt,Jump Shot,[],1627742,19.92444152431012,26.47058823529412,1610612740,92,92,2021-11-16T02:14:49Z,5640000,118.0,135.0,1,left,MISS B. Ingram 17' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,17.89,Missed,,,,,,,,,,,,,,,,,,,
580,PT04M41.00S,2021-11-16T02:14:42.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612740,92,92,2021-11-16T02:14:49Z,5650000,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,579.0,,,,,,,,,,,,,,
581,PT04M41.00S,2021-11-16T02:14:49.7Z,4,REGULAR,foul,personal,[],1630166,,,1610612740,92,92,2021-11-16T02:15:04Z,5660000,,,0,,D. Avdija loose ball personal FOUL (5 PF),"[1630166, 202685]",1610612764.0,WAS,loose ball,,,Avdija,D. Avdija,,,,,,,,,,,,,,,2882.0,,5.0,0.0,Valanciunas,202685.0,,,,,
583,PT04M41.00S,2021-11-16T02:15:04.4Z,4,REGULAR,substitution,out,[],203526,,,1610612740,92,92,2021-11-16T02:15:13Z,5680000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT04M41.00S,2021-11-16T02:15:04.4Z,4,REGULAR,substitution,out,[],1630530,,,1610612740,92,92,2021-11-16T02:15:13Z,5690000,,,0,,SUB out: T. Murphy III,[1630530],1610612740.0,NOP,,,,Murphy III,T. Murphy III,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT04M41.00S,2021-11-16T02:15:04.4Z,4,REGULAR,substitution,in,[],203915,,,1610612740,92,92,2021-11-16T02:15:13Z,5700000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT04M41.00S,2021-11-16T02:15:04.4Z,4,REGULAR,substitution,in,[],1628404,,,1610612740,92,92,2021-11-16T02:15:13Z,5710000,,,0,,SUB in: J. Hart,[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT04M24.00S,2021-11-16T02:15:26.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627742,17.0335085413929,41.66666666666667,1610612740,92,92,2021-11-16T02:15:30Z,5720000,42.0,108.0,1,left,MISS B. Ingram 11' turnaround fadeaway Shot,[1627742],1610612740.0,NOP,turnaround fadeaway,,,Ingram,B. Ingram,,,,,11.54,Missed,,,,,,,,,,,,,,,,,,,
588,PT04M21.00S,2021-11-16T02:15:29.7Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,92,92,2021-11-16T02:15:30Z,5730000,,,0,,K. Kuzma REBOUND (Off:0 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,587.0,8.0,8.0,0.0,,,,,,,,,,,
589,PT04M05.00S,2021-11-16T02:15:44.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,86.02168199737189,53.431372549019606,1610612764,92,92,2021-11-16T02:15:48Z,5740000,17.0,79.0,1,right,MISS S. Dinwiddie 8' turnaround fadeaway Shot,[203915],1610612764.0,WAS,turnaround fadeaway,,,Dinwiddie,S. Dinwiddie,,,,,8.08,Missed,,,,,,,,,,,,,,,,,,,
590,PT04M04.00S,2021-11-16T02:15:45.8Z,4,REGULAR,rebound,defensive,[],1627742,,,1610612740,92,92,2021-11-16T02:15:48Z,5750000,,,0,,B. Ingram REBOUND (Off:0 Def:5),[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,,,,,,,589.0,5.0,5.0,0.0,,,,,,,,,,,
591,PT03M47.00S,2021-11-16T02:16:03.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630529,7.5722733245729295,61.274509803921575,1610612740,92,92,2021-11-16T02:16:09Z,5760000,-56.0,19.0,1,left,MISS H. Jones driving Layup - blocked,"[1630529, 1629655]",1610612740.0,NOP,driving,,,Jones,H. Jones,,,,,5.94,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0,
592,PT03M47.00S,2021-11-16T02:16:03.6Z,4,REGULAR,block,,[],1629655,,,1610612740,92,92,2021-11-16T02:16:06Z,5770000,,,0,,D. Gafford BLOCK (2 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M44.00S,2021-11-16T02:16:06.6Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,92,92,2021-11-16T02:16:09Z,5780000,,,0,,D. Avdija REBOUND (Off:0 Def:7),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,591.0,7.0,7.0,0.0,,,,,,,,,,,
594,PT03M42.00S,2021-11-16T02:16:09.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630166,91.67214191852825,50.73529411764706,1610612764,94,92,2021-11-16T02:16:16Z,5790000,4.0,26.0,1,right,D. Avdija cutting Layup (9 PTS) (S. Dinwiddie 8 AST),"[1630166, 203915]",1610612764.0,WAS,cutting,,,Avdija,D. Avdija,,,,,2.61,Made,9.0,S. Dinwiddie,203915.0,8.0,,,,,,,,,,,,,,,
596,PT03M15.00S,2021-11-16T02:16:34.8Z,4,REGULAR,2pt,Jump Shot,[],1627742,24.52365308804205,50.0,1610612740,94,92,2021-11-16T02:16:39Z,5810000,0.0,178.0,1,left,MISS B. Ingram 17' pullup Shot,[1627742],1610612740.0,NOP,pullup,,,Ingram,B. Ingram,,,,,17.8,Missed,,,,,,,,,,,,,,,,,,,
597,PT03M13.00S,2021-11-16T02:16:36.8Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612740,94,92,2021-11-16T02:16:39Z,5820000,,,0,,J. Hart REBOUND (Off:2 Def:8),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,596.0,10.0,8.0,2.0,,,,,,,,,,,
598,PT03M12.00S,2021-11-16T02:16:38.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,13.091327201051248,58.333333333333336,1610612740,94,92,2021-11-16T02:19:06Z,5830000,-42.0,71.0,1,left,MISS J. Hart 8' Layup - blocked,"[1628404, 1629655]",1610612740.0,NOP,,,,Hart,J. Hart,,,,,8.2,Missed,,,,,,,,,,,,,,,,,Gafford,1629655.0,
599,PT03M12.00S,2021-11-16T02:16:38.1Z,4,REGULAR,block,,[],1629655,,,1610612740,94,92,2021-11-16T02:16:40Z,5840000,,,0,,D. Gafford BLOCK (3 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT03M12.00S,2021-11-16T02:16:38.1Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612740,94,92,2021-11-16T02:16:42Z,5850000,,,0,,J. Hart REBOUND (Off:3 Def:8),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,598.0,11.0,8.0,3.0,,,,,,,,,,,
601,PT03M07.00S,2021-11-16T02:16:43.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627742,12.302890932982917,38.48039215686275,1610612740,94,92,2021-11-16T02:16:50Z,5860000,58.0,63.0,1,left,MISS B. Ingram 8' Jump Shot,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,8.54,Missed,,,,,,,,,,,,,,,,,,,
602,PT03M06.00S,2021-11-16T02:16:44.5Z,4,REGULAR,rebound,offensive,[],1628404,,,1610612740,94,92,2021-11-16T02:23:05Z,5870000,,,0,,J. Hart REBOUND (Off:4 Def:8),[1628404],1610612740.0,NOP,,,,Hart,J. Hart,,,,,,,,,,,601.0,12.0,8.0,4.0,,,,,,,,,,,
624,PT03M06.00S,2021-11-16T02:16:47.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628404,7.670827858081481,52.205882352941174,1610612740,94,92,2021-11-16T02:22:50Z,5875000,-11.0,20.0,1,left,MISS J. Hart tip Layup,[1628404],1610612740.0,NOP,tip,,,Hart,J. Hart,,,,,2.25,Missed,,,,,,,,,,,,,,,,,,,
625,PT03M06.00S,2021-11-16T02:16:47.5Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,94,92,2021-11-16T02:23:07Z,5877500,,,0,,D. Avdija REBOUND (Off:0 Def:8),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,624.0,8.0,8.0,0.0,,,,,,,,,,,
603,PT03M05.00S,2021-11-16T02:16:51.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,94,92,2021-11-16T02:22:30Z,5880000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT03M05.00S,2021-11-16T02:17:24.9Z,4,REGULAR,substitution,out,[],1629655,,,1610612764,94,92,2021-11-16T02:22:30Z,5890000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT03M05.00S,2021-11-16T02:17:24.9Z,4,REGULAR,substitution,in,[],1626149,,,1610612764,94,92,2021-11-16T02:22:30Z,5900000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT02M42.00S,2021-11-16T02:18:55.9Z,4,REGULAR,2pt,Jump Shot,[],203915,92.72339027595268,83.57843137254902,1610612764,94,92,2021-11-16T02:18:59Z,5910000,168.0,16.0,1,right,MISS S. Dinwiddie 16' turnaround fadeaway Shot,[203915],1610612764.0,WAS,turnaround fadeaway,,,Dinwiddie,S. Dinwiddie,,,,,16.87,Missed,,,,,,,,,,,,,,,,,,,
607,PT02M40.00S,2021-11-16T02:18:58.5Z,4,REGULAR,rebound,defensive,[],202685,,,1610612740,94,92,2021-11-16T02:18:58Z,5920000,,,0,,J. Valanciunas REBOUND (Off:1 Def:8),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,606.0,9.0,8.0,1.0,,,,,,,,,,,
608,PT02M36.00S,2021-11-16T02:19:02.5Z,4,REGULAR,turnover,bad pass,[],1628984,,,1610612740,94,92,2021-11-16T02:27:12Z,5930000,,,0,,D. Graham bad pass TURNOVER (2 TO),"[1628984, 203484]",1610612740.0,NOP,,,,Graham,D. Graham,,,,,,,,,,,,,,,,2.0,,,,,Caldwell-Pope,203484.0,,,
609,PT02M36.00S,2021-11-16T02:19:02.5Z,4,REGULAR,steal,,[],203484,,,1610612764,94,92,2021-11-16T02:19:05Z,5940000,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT02M30.00S,2021-11-16T02:19:10.8Z,4,REGULAR,foul,personal,['2freethrow'],202685,,,1610612764,94,92,2021-11-16T02:19:19Z,5950000,,,0,,J. Valanciunas shooting personal FOUL (2 PF) (Harrell 2 FT),"[202685, 1626149]",1610612740.0,NOP,shooting,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,2882.0,,2.0,1.0,Harrell,1626149.0,,,,,
612,PT02M30.00S,2021-11-16T02:19:52.4Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1626149,,,1610612764,95,92,2021-11-16T02:19:52Z,5970000,,,0,,M. Harrell Free Throw 1 of 2 (13 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,13.0,,,,,,,,,,,,,,,,,,
613,PT02M30.00S,2021-11-16T02:20:18.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1626149,,,1610612764,96,92,2021-11-16T02:20:18Z,5980000,,,0,,M. Harrell Free Throw 2 of 2 (14 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,14.0,,,,,,,,,,,,,,,,,,
614,PT02M18.00S,2021-11-16T02:20:37.3Z,4,REGULAR,foul,offensive,[],202685,,,1610612740,96,92,2021-11-16T02:20:43Z,5990000,,,0,,J. Valanciunas charge offensive FOUL (3 PF),"[202685, 1626149]",1610612740.0,NOP,charge,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,2882.0,,3.0,1.0,Harrell,1626149.0,,,,,
616,PT02M18.00S,2021-11-16T02:20:37.3Z,4,REGULAR,turnover,offensive foul,[],202685,,,1610612740,96,92,2021-11-16T02:20:37Z,6010000,,,0,,J. Valanciunas offensive foul TURNOVER (1 TO),[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,2882.0,1.0,,,,,,,,,
617,PT01M55.00S,2021-11-16T02:21:18.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630166,87.72996057818659,49.50980392156863,1610612764,98,92,2021-11-16T02:21:23Z,6020000,-2.0,63.0,1,right,D. Avdija 6' driving floating Jump Shot (11 PTS) (M. Harrell 4 AST),"[1630166, 1626149]",1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,6.28,Made,11.0,M. Harrell,1626149.0,4.0,,,,,,,,,,,,,,,
619,PT01M41.00S,2021-11-16T02:21:34.4Z,4,REGULAR,2pt,Jump Shot,[],1627742,9.806176084099869,69.6078431372549,1610612740,98,92,2021-11-16T02:21:38Z,6040000,-98.0,40.0,1,left,MISS B. Ingram 10' driving bank Shot,[1627742],1610612740.0,NOP,driving bank,,,Ingram,B. Ingram,,,,,10.57,Missed,,,,,,,,,,,,,,,,,,,
620,PT01M37.00S,2021-11-16T02:21:38.4Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,98,92,2021-11-16T02:21:38Z,6050000,,,0,,D. Avdija REBOUND (Off:0 Def:9),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,619.0,9.0,9.0,0.0,,,,,,,,,,,
621,PT01M19.00S,2021-11-16T02:21:55.4Z,4,REGULAR,3pt,Jump Shot,[],203484,94.95729303547962,2.696078431372549,1610612764,101,92,2021-11-16T02:22:01Z,6060000,-237.0,-5.0,1,right,K. Caldwell-Pope 3PT  (18 PTS) (S. Dinwiddie 9 AST),"[203484, 203915]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.66,Made,18.0,S. Dinwiddie,203915.0,9.0,,,,,,,,,,,,,,,
623,PT01M19.00S,2021-11-16T02:22:02.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612740,101,92,2021-11-16T02:22:02Z,6080000,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M19.00S,2021-11-16T02:22:05.4Z,4,REGULAR,substitution,out,[],1630529,,,1610612740,101,92,2021-11-16T02:23:26Z,6090000,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M19.00S,2021-11-16T02:22:05.4Z,4,REGULAR,substitution,in,[],1629638,,,1610612740,101,92,2021-11-16T02:23:26Z,6100000,,,0,,SUB in: N. Alexander-Walker,[1629638],1610612740.0,NOP,,,,Alexander-Walker,N. Alexander-Walker,,,,,,,,,,,,,,,,,,,,,,,,,
