actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,value
363,PT09M25.00S,2022-03-05T01:23:55.2Z,3,REGULAR,foul,offensive,[],1629655,,,1610612764,66,73,2022-03-05T01:24:07Z,3600000,,,0,,D. Gafford charge offensive FOUL (3 PF),"[1629655, 203991]",1610612764.0,WAS,charge,,,Gafford,D. Gafford,,,,,1201.0,3.0,0.0,Capela,203991.0,,,,,,,,,,,,,,,,
365,PT09M25.00S,2022-03-05T01:23:55.2Z,3,REGULAR,turnover,offensive foul,[],1629655,,,1610612764,66,73,2022-03-05T01:23:55Z,3620000,,,0,,D. Gafford offensive foul TURNOVER (1 TO),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,1201.0,,,,,,,,1.0,,,,,,,,,,,,
366,PT09M18.00S,2022-03-05T01:24:24.0Z,3,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",201568,92.46057818659659,45.83333333333333,1610612737,66,73,2022-03-05T01:24:29Z,3630000,-21.0,18.0,1,right,MISS D. Gallinari Hook,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,Missed,,,,,,2.78,,,,,,,,,
367,PT09M15.00S,2022-03-05T01:24:27.0Z,3,REGULAR,rebound,defensive,[],203526,,,1610612764,66,73,2022-03-05T01:24:29Z,3640000,,,0,,R. Neto REBOUND (Off:0 Def:5),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,366.0,,,,,,,,,5.0,5.0,0.0,,,
368,PT09M15.00S,2022-03-05T01:24:29.5Z,3,REGULAR,turnover,traveling,[],1628398,,,1610612764,66,73,2022-03-05T01:24:37Z,3650000,,,0,,K. Kuzma traveling TURNOVER (2 TO),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,1148.0,,,,,,,,2.0,,,,,,,,,,,,
369,PT09M00.00S,2022-03-05T01:24:55.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629631,71.43561103810775,79.65686274509804,1610612737,66,73,2022-03-05T01:25:01Z,3660000,148.0,216.0,1,right,MISS D. Hunter 26' 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,Missed,,,,,,26.2,,,,,,,,,
370,PT08M56.00S,2022-03-05T01:24:59.6Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,66,73,2022-03-05T01:25:01Z,3670000,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,369.0,,,,,,,,,5.0,5.0,0.0,,,
371,PT08M36.00S,2022-03-05T01:25:19.3Z,3,REGULAR,2pt,Jump Shot,[],203484,14.14257555847569,82.1078431372549,1610612764,68,73,2022-03-05T01:25:25Z,3680000,-161.0,80.0,1,left,K. Caldwell-Pope 17' pullup Jump Shot (16 PTS),[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,,16.0,,,,17.95,,,,,,,,,
372,PT08M24.00S,2022-03-05T01:25:31.3Z,3,REGULAR,3pt,Jump Shot,[],1629631,94.95729303547962,2.450980392156863,1610612737,68,73,2022-03-05T01:25:42Z,3690000,-238.0,-5.0,1,right,MISS D. Hunter 3PT,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,Missed,,,,,,23.78,,,,,,,,,
373,PT08M21.00S,2022-03-05T01:25:34.3Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,68,73,2022-03-05T01:25:42Z,3700000,,,0,,C. Capela REBOUND (Off:8 Def:2),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,372.0,,,,,,,,,10.0,2.0,8.0,,,
374,PT08M20.00S,2022-03-05T01:25:35.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,92.06636005256242,50.0,1610612737,68,73,2022-03-05T01:25:44Z,3710000,0.0,22.0,1,right,MISS C. Capela Layup,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,Missed,,,,,,2.21,,,,,,,,,
375,PT08M17.00S,2022-03-05T01:25:38.9Z,3,REGULAR,rebound,offensive,[],1629027,,,1610612737,68,73,2022-03-05T01:25:38Z,3720000,,,0,,T. Young REBOUND (Off:1 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,374.0,,,,,,,,,3.0,2.0,1.0,,,
377,PT08M07.00S,2022-03-05T01:25:53.0Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1629027,73.71879106438897,75.26807598039215,1610612737,68,75,2022-03-05T01:32:13Z,3740000,126.0,195.0,1,right,T. Young 23' step back Jump Shot (13 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,Made,,13.0,,,,23.19,,,,,,,,,
378,PT07M54.00S,2022-03-05T01:26:03.8Z,3,REGULAR,2pt,Jump Shot,[],1628398,27.283180026281208,49.754901960784316,1610612764,70,75,2022-03-05T01:26:26Z,3750000,1.0,204.0,1,left,K. Kuzma 20' pullup Jump Shot (14 PTS) (D. Gafford 3 AST),"[1628398, 1629655]",1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,14.0,,,,20.4,D. Gafford,1629655.0,3.0,,,,,,
379,PT07M54.00S,2022-03-05T01:26:09.3Z,3,REGULAR,foul,personal,['1freethrow'],1629631,,,1610612764,70,75,2022-03-05T01:26:22Z,3760000,,,0,,D. Hunter shooting personal FOUL (1 PF) (Kuzma 1 FT),"[1629631, 1628398]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,1148.0,1.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,,
381,PT07M54.00S,2022-03-05T01:26:39.6Z,3,REGULAR,freethrow,1 of 1,[],1628398,,,1610612764,71,75,2022-03-05T01:26:39Z,3780000,,,0,,K. Kuzma Free Throw 1 of 1 (15 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,15.0,,,,,,,,,,,,,
383,PT07M35.00S,2022-03-05T01:27:00.7Z,3,REGULAR,3pt,Jump Shot,[],1629027,94.82588699080158,2.941176470588235,1610612737,71,78,2022-03-05T01:27:08Z,3790000,-235.0,-4.0,1,right,T. Young 3PT  (16 PTS) (D. Hunter 1 AST),"[1629027, 1629631]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,16.0,,,,23.53,D. Hunter,1629631.0,1.0,,,,,,
385,PT07M18.00S,2022-03-05T01:27:20.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,8.754927726675426,37.5,1610612764,73,78,2022-03-05T01:27:29Z,3810000,62.0,30.0,1,left,K. Kuzma 6' pullup Jump Shot (17 PTS) (K. Caldwell-Pope 5 AST),"[1628398, 203484]",1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,17.0,,,,6.92,K. Caldwell-Pope,203484.0,5.0,,,,,,
387,PT07M18.00S,2022-03-05T01:27:23.8Z,3,REGULAR,foul,personal,['1freethrow'],1629631,,,1610612764,73,78,2022-03-05T01:27:29Z,3830000,,,0,,D. Hunter shooting personal FOUL (2 PF) (Kuzma 1 FT),"[1629631, 1628398]",1610612737.0,ATL,shooting,,,Hunter,D. Hunter,,,,,202007.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,,
389,PT07M18.00S,2022-03-05T01:28:01.7Z,3,REGULAR,freethrow,1 of 1,[],1628398,,,1610612764,74,78,2022-03-05T01:28:01Z,3850000,,,0,,K. Kuzma Free Throw 1 of 1 (18 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,18.0,,,,,,,,,,,,,
390,PT07M06.00S,2022-03-05T01:28:13.7Z,3,REGULAR,3pt,Jump Shot,[],1629027,59.740473061760845,49.01960784313725,1610612737,74,78,2022-03-05T01:28:19Z,3860000,-5.0,326.0,1,right,MISS T. Young 32' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Missed,,,,,,32.59,,,,,,,,,
391,PT07M02.00S,2022-03-05T01:28:17.7Z,3,REGULAR,rebound,defensive,[],1629655,,,1610612764,74,78,2022-03-05T01:28:19Z,3870000,,,0,,D. Gafford REBOUND (Off:2 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,390.0,,,,,,,,,3.0,1.0,2.0,,,
392,PT06M58.00S,2022-03-05T01:28:23.9Z,3,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,74,78,2022-03-05T01:28:35Z,3880000,,,0,,K. Kuzma bad pass out-of-bounds TURNOVER (3 TO),[1628398],1610612764.0,WAS,bad pass,,,Kuzma,K. Kuzma,,,,,1148.0,,,,,,,,3.0,,,,,,,,,,,,
393,PT06M58.00S,2022-03-05T01:28:34.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,74,78,2022-03-05T01:28:34Z,3890000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT06M58.00S,2022-03-05T01:30:51.1Z,3,REGULAR,substitution,out,[],1630557,,,1610612737,74,78,2022-03-05T01:31:19Z,3900000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT06M58.00S,2022-03-05T01:30:51.1Z,3,REGULAR,substitution,out,[],201568,,,1610612737,74,78,2022-03-05T01:31:19Z,3910000,,,0,,SUB out: D. Gallinari,[201568],1610612737.0,ATL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT06M58.00S,2022-03-05T01:30:51.1Z,3,REGULAR,substitution,in,[],1630166,,,1610612737,74,78,2022-03-05T01:31:19Z,3920000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
400,PT06M58.00S,2022-03-05T01:30:51.1Z,3,REGULAR,substitution,in,[],203992,,,1610612737,74,78,2022-03-05T01:31:19Z,3930000,,,0,,SUB in: B. Bogdanovic,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
401,PT06M58.00S,2022-03-05T01:31:27.8Z,3,REGULAR,violation,delay-of-game,['team'],0,,,1610612737,74,78,2022-03-05T01:31:33Z,3940000,,,0,,TEAM delay-of-game VIOLATION,[],1610612764.0,WAS,,,,,,,,,,1148.0,,,,,,,,,,,,,,,,,,,,
402,PT06M37.00S,2022-03-05T01:31:55.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629027,86.41590013140605,36.27450980392157,1610612737,74,78,2022-03-05T01:32:17Z,3950000,-69.0,75.0,1,right,MISS T. Young 10' driving floating Shot - blocked,"[1629027, 1628398]",1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,,,,,,Missed,,,,,,10.18,,,,,,,Kuzma,1628398.0,
431,PT06M37.00S,2022-03-05T01:31:55.1Z,3,REGULAR,block,,[],1628398,,,1610612737,74,78,2022-03-05T01:35:25Z,3960000,,,0,,K. Kuzma BLOCK (2 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M35.00S,2022-03-05T01:31:57.1Z,3,REGULAR,rebound,offensive,[],1628989,,,1610612737,74,78,2022-03-05T01:35:16Z,3970000,,,0,,K. Huerter REBOUND (Off:1 Def:1),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,402.0,,,,,,,,,2.0,1.0,1.0,,,
405,PT06M34.00S,2022-03-05T01:32:07.5Z,3,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1628989,78.66294349540078,46.32352941176471,1610612737,74,80,2022-03-05T01:35:01Z,3980000,-18.0,148.0,1,right,K. Huerter 14' Jump Shot (5 PTS),[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,Made,,5.0,,,,14.92,,,,,,,,,
406,PT06M11.00S,2022-03-05T01:32:24.1Z,3,REGULAR,foul,offensive,[],1629655,,,1610612764,74,80,2022-03-05T01:32:35Z,3990000,,,0,,D. Gafford offensive FOUL (4 PF),"[1629655, 1629027]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,1201.0,4.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,,
408,PT06M11.00S,2022-03-05T01:32:24.1Z,3,REGULAR,turnover,offensive foul,[],1629655,,,1610612764,74,80,2022-03-05T01:32:24Z,4010000,,,0,,D. Gafford offensive foul TURNOVER (2 TO),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,1201.0,,,,,,,,2.0,,,,,,,,,,,,
409,PT06M11.00S,2022-03-05T01:32:35.6Z,3,REGULAR,substitution,out,[],1629655,,,1610612737,74,80,2022-03-05T01:32:40Z,4020000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT06M11.00S,2022-03-05T01:32:35.6Z,3,REGULAR,substitution,in,[],1628418,,,1610612737,74,80,2022-03-05T01:32:40Z,4030000,,,0,,SUB in: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M59.00S,2022-03-05T01:32:58.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629631,93.24901445466492,52.94117647058824,1610612737,74,80,2022-03-05T01:36:09Z,4040000,15.0,11.0,1,right,MISS D. Hunter Layup,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,Missed,,,,,,1.84,,,,,,,,,
412,PT05M59.00S,2022-03-05T01:32:58.8Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,74,80,2022-03-05T01:33:06Z,4050000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,411.0,,,,,,,,,,,,,,
432,PT05M59.00S,2022-03-05T01:33:10.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,74,80,2022-03-05T01:36:15Z,4055000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M47.00S,2022-03-05T01:33:23.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203526,19.92444152431012,45.588235294117645,1610612764,74,80,2022-03-05T01:33:32Z,4060000,22.0,135.0,1,left,MISS R. Neto 13' fadeaway Shot,[203526],1610612764.0,WAS,fadeaway,,,Neto,R. Neto,,,,,,,,,,Missed,,,,,,13.66,,,,,,,,,
414,PT05M42.00S,2022-03-05T01:33:28.0Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,74,80,2022-03-05T01:33:32Z,4070000,,,0,,C. Capela REBOUND (Off:8 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,413.0,,,,,,,,,11.0,3.0,8.0,,,
415,PT05M40.00S,2022-03-05T01:33:29.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203992,71.17279894875165,76.7156862745098,1610612737,74,80,2022-03-05T01:33:35Z,4080000,134.0,218.0,1,right,MISS B. Bogdanovic 25' 3PT,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Missed,,,,,,25.61,,,,,,,,,
416,PT05M40.00S,2022-03-05T01:33:29.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,74,80,2022-03-05T01:33:35Z,4090000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,415.0,,,,,,,,,,,,,,
417,PT05M38.00S,2022-03-05T01:33:36.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,74,80,2022-03-05T01:33:36Z,4100000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M16.00S,2022-03-05T01:34:03.9Z,3,REGULAR,3pt,Jump Shot,[],1628398,29.25427069645204,79.41176470588235,1610612764,74,80,2022-03-05T01:34:09Z,4110000,-147.0,222.0,1,left,MISS K. Kuzma 26' 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,26.67,,,,,,,,,
419,PT05M13.00S,2022-03-05T01:34:06.9Z,3,REGULAR,rebound,defensive,[],203991,,,1610612737,74,80,2022-03-05T01:34:09Z,4120000,,,0,,C. Capela REBOUND (Off:8 Def:4),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,418.0,,,,,,,,,12.0,4.0,8.0,,,
420,PT05M04.00S,2022-03-05T01:34:16.1Z,3,REGULAR,3pt,Jump Shot,[],1628989,78.13731931668858,9.068627450980392,1610612737,74,80,2022-03-05T01:34:22Z,4130000,-205.0,153.0,1,right,MISS K. Huerter 25' step back 3PT,[1628989],1610612737.0,ATL,step back,,,Huerter,K. Huerter,,,,,,,,,,Missed,,,,,,25.56,,,,,,,,,
421,PT05M00.00S,2022-03-05T01:34:20.2Z,3,REGULAR,rebound,offensive,[],203992,,,1610612737,74,80,2022-03-05T01:34:20Z,4140000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:3),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,420.0,,,,,,,,,4.0,3.0,1.0,,,
422,PT04M51.00S,2022-03-05T01:34:29.3Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203992,75.1149802890933,12.254901960784313,1610612737,74,80,2022-03-05T01:34:35Z,4150000,-189.0,181.0,1,right,MISS B. Bogdanovic 26' step back 3PT,[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Missed,,,,,,26.18,,,,,,,,,
423,PT04M46.00S,2022-03-05T01:34:34.3Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612764,74,80,2022-03-05T01:34:35Z,4160000,,,0,,T. Bryant REBOUND (Off:1 Def:2),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,422.0,,,,,,,,,3.0,2.0,1.0,,,
424,PT04M36.00S,2022-03-05T01:34:43.9Z,3,REGULAR,3pt,Jump Shot,[],203484,29.6484888304862,21.323529411764707,1610612764,77,80,2022-03-05T01:34:51Z,4170000,143.0,226.0,1,left,K. Caldwell-Pope 26' 3PT  (19 PTS) (K. Kuzma 6 AST),"[203484, 1628398]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,Made,,19.0,,,,26.78,K. Kuzma,1628398.0,6.0,,,,,,
426,PT04M20.00S,2022-03-05T01:34:59.5Z,3,REGULAR,3pt,Jump Shot,[],1629027,61.84296977660972,87.5,1610612737,77,80,2022-03-05T01:35:05Z,4190000,188.0,306.0,1,right,MISS T. Young 35' 3PT,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Missed,,,,,,35.9,,,,,,,,,
427,PT04M17.00S,2022-03-05T01:35:02.5Z,3,REGULAR,rebound,defensive,[],1628418,,,1610612764,77,80,2022-03-05T01:35:05Z,4200000,,,0,,T. Bryant REBOUND (Off:1 Def:3),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,426.0,,,,,,,,,4.0,3.0,1.0,,,
428,PT04M11.00S,2022-03-05T01:35:10.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1628398,7.30946123521682,45.83333333333333,1610612764,79,80,2022-03-05T01:35:42Z,4210000,21.0,16.0,1,left,K. Kuzma driving Layup (20 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,,,,,,Made,,20.0,,,,2.64,,,,,,,,,
429,PT04M11.00S,2022-03-05T01:35:15.6Z,3,REGULAR,violation,defensive goaltending,[],203991,,,1610612764,79,80,2022-03-05T01:35:33Z,4220000,,,0,,C. Capela defensive goaltending VIOLATION,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,1148.0,,,,,,,,,,,,,,,,,,,,
430,PT04M11.00S,2022-03-05T01:35:22.3Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612737,79,80,2022-03-05T01:35:22Z,4230000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT04M11.00S,2022-03-05T01:37:16.2Z,3,REGULAR,substitution,out,[],203526,,,1610612737,79,80,2022-03-05T01:37:45Z,4240000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT04M11.00S,2022-03-05T01:37:16.2Z,3,REGULAR,substitution,out,[],1628989,,,1610612737,79,80,2022-03-05T01:37:45Z,4250000,,,0,,SUB out: K. Huerter,[1628989],1610612737.0,ATL,,,,Huerter,K. Huerter,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT04M11.00S,2022-03-05T01:37:16.2Z,3,REGULAR,substitution,out,[],203991,,,1610612737,79,80,2022-03-05T01:37:45Z,4260000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M11.00S,2022-03-05T01:37:16.2Z,3,REGULAR,substitution,in,[],202397,,,1610612737,79,80,2022-03-05T01:37:45Z,4270000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M11.00S,2022-03-05T01:37:16.2Z,3,REGULAR,substitution,in,[],1626153,,,1610612737,79,80,2022-03-05T01:37:45Z,4280000,,,0,,SUB in: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M11.00S,2022-03-05T01:37:16.2Z,3,REGULAR,substitution,in,[],1628381,,,1610612737,79,80,2022-03-05T01:37:45Z,4290000,,,0,,SUB in: J. Collins,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT03M59.00S,2022-03-05T01:38:27.6Z,3,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612737,79,80,2022-03-05T01:38:34Z,4300000,,,0,,T. Bryant shooting personal FOUL (3 PF) (Young 2 FT),"[1628418, 1629027]",1610612764.0,WAS,shooting,,,Bryant,T. Bryant,,,,,202007.0,3.0,0.0,Young,1629027.0,,,,,,,,,,,,,,,,
441,PT03M59.00S,2022-03-05T01:38:49.2Z,3,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,79,81,2022-03-05T01:38:49Z,4320000,,,0,,T. Young Free Throw 1 of 2 (17 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,17.0,,,,,,,,,,,,,
442,PT03M59.00S,2022-03-05T01:39:04.5Z,3,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,79,82,2022-03-05T01:39:04Z,4330000,,,0,,T. Young Free Throw 2 of 2 (18 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,Made,,18.0,,,,,,,,,,,,,
444,PT03M46.00S,2022-03-05T01:39:28.6Z,3,REGULAR,turnover,3-second-violation,[],1628418,,,1610612764,79,82,2022-03-05T01:39:41Z,4350000,,,0,,T. Bryant 3-second-violation TURNOVER (2 TO),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,202007.0,,,,,,,,2.0,,,,,,,,,,,,
445,PT03M46.00S,2022-03-05T01:39:38.0Z,3,REGULAR,substitution,out,[],203484,,,1610612737,79,82,2022-03-05T01:39:41Z,4360000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT03M46.00S,2022-03-05T01:39:38.0Z,3,REGULAR,substitution,in,[],1629060,,,1610612737,79,82,2022-03-05T01:39:41Z,4370000,,,0,,SUB in: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT03M30.00S,2022-03-05T01:39:52.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],1628381,77.61169513797634,49.50980392156863,1610612737,79,82,2022-03-05T01:40:02Z,4380000,-2.0,158.0,1,right,MISS J. Collins 15' Jump Shot,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,Missed,,,,,,15.8,,,,,,,,,
448,PT03M26.00S,2022-03-05T01:39:56.3Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612764,79,82,2022-03-05T01:40:02Z,4390000,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,447.0,,,,,,,,,2.0,2.0,0.0,,,
449,PT03M16.00S,2022-03-05T01:40:05.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628418,6.258212877792378,52.450980392156865,1610612764,81,82,2022-03-05T01:40:13Z,4400000,-12.0,6.0,1,left,T. Bryant DUNK (6 PTS) (I. Smith 1 AST),"[1628418, 202397]",1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,Made,,6.0,,,,1.38,I. Smith,202397.0,1.0,,,,,,
451,PT03M02.00S,2022-03-05T01:40:20.0Z,3,REGULAR,3pt,Jump Shot,[],1629027,95.0886990801577,96.32352941176471,1610612737,81,85,2022-03-05T01:40:52Z,4420000,232.0,-6.0,1,right,T. Young 3PT step back (21 PTS),[1629027],1610612737.0,ATL,step back,,,Young,T. Young,,,,,,,,,,Made,,21.0,,,,23.17,,,,,,,,,
452,PT02M45.00S,2022-03-05T01:40:36.0Z,3,REGULAR,2pt,Jump Shot,[],1628398,6.521024967148489,23.284313725490197,1610612764,81,85,2022-03-05T01:40:40Z,4430000,134.0,9.0,1,left,MISS K. Kuzma 13' fadeaway Shot,[1628398],1610612764.0,WAS,fadeaway,,,Kuzma,K. Kuzma,,,,,,,,,,Missed,,,,,,13.39,,,,,,,,,
453,PT02M43.00S,2022-03-05T01:40:38.0Z,3,REGULAR,rebound,defensive,[],1628381,,,1610612737,81,85,2022-03-05T01:40:40Z,4440000,,,0,,J. Collins REBOUND (Off:0 Def:3),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,,452.0,,,,,,,,,3.0,3.0,0.0,,,
454,PT02M32.00S,2022-03-05T01:40:50.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203992,82.60512483574244,50.0,1610612737,81,85,2022-03-05T01:40:59Z,4450000,0.0,111.0,1,right,MISS B. Bogdanovic 11' turnaround Shot - blocked,"[203992, 1628418]",1610612737.0,ATL,turnaround,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,Missed,,,,,,11.1,,,,,,,Bryant,1628418.0,
