actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
546,PT04M42.00S,2022-03-30T01:05:51.6Z,4,REGULAR,substitution,out,[],1630245,,,1610612764,86,98,2022-03-30T01:05:59Z,5380000,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
547,PT04M42.00S,2022-03-30T01:05:51.6Z,4,REGULAR,substitution,in,[],203897,,,1610612764,86,98,2022-03-30T01:05:59Z,5390000,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,
548,PT04M42.00S,2022-03-30T01:05:51.6Z,4,REGULAR,substitution,in,[],202696,,,1610612764,86,98,2022-03-30T01:05:59Z,5400000,,,0,,SUB in: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,
549,PT04M42.00S,2022-03-30T01:06:05.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,86,98,2022-03-30T01:06:05Z,5410000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT04M41.00S,2022-03-30T01:07:44.3Z,4,REGULAR,foul,offensive,[],204001,,,1610612764,86,98,2022-03-30T01:07:51Z,5420000,,,0,,K. Porzingis offensive FOUL (2 PF),"[204001, 1629632]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,101284.0,2.0,0.0,White,1629632.0
553,PT04M41.00S,2022-03-30T01:07:44.3Z,4,REGULAR,turnover,offensive foul,[],204001,,,1610612764,86,98,2022-03-30T01:07:44Z,5440000,,,0,,K. Porzingis offensive foul TURNOVER (2 TO),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,2.0,,,101284.0,,,,
554,PT04M41.00S,2022-03-30T01:07:54.2Z,4,REGULAR,substitution,out,[],1630557,,,1610612741,86,98,2022-03-30T01:08:01Z,5450000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
555,PT04M41.00S,2022-03-30T01:07:54.2Z,4,REGULAR,substitution,in,[],1630166,,,1610612741,86,98,2022-03-30T01:08:01Z,5460000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
557,PT04M29.00S,2022-03-30T01:08:22.0Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203897,7.178055190538765,98.52941176470588,1610612741,86,101,2022-03-30T01:08:27Z,5470000,-243.0,15.0,1,left,Z. LaVine 24' 3PT  (10 PTS) (N. Vucevic 3 AST),"[203897, 202696]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,24.31,Made,,,,,,,10.0,N. Vucevic,202696.0,3.0,,,,,,,,
559,PT04M12.00S,2022-03-30T01:08:39.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],204001,92.19776609724047,58.08823529411765,1610612764,88,101,2022-03-30T01:08:44Z,5490000,40.0,21.0,1,right,K. Porzingis driving Layup (14 PTS) (D. Avdija 3 AST),"[204001, 1630166]",1610612764.0,WAS,driving,,,Porzingis,K. Porzingis,,,,,4.54,Made,,,,,,,14.0,D. Avdija,1630166.0,3.0,,,,,,,,
561,PT03M50.00S,2022-03-30T01:09:03.5Z,4,REGULAR,foul,personal,['2freethrow'],1630166,,,1610612741,88,101,2022-03-30T01:09:10Z,5510000,,,0,,D. Avdija shooting personal FOUL (3 PF) (LaVine 2 FT),"[1630166, 203897]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,1193.0,3.0,0.0,LaVine,203897.0
563,PT03M50.00S,2022-03-30T01:09:35.3Z,4,REGULAR,freethrow,1 of 2,[],203897,,,1610612741,88,101,2022-03-30T01:09:35Z,5530000,,,0,,MISS Z. LaVine Free Throw 1 of 2,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Missed,,,,,,,,,,,,,,,,,,
564,PT03M50.00S,2022-03-30T01:09:35.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,88,101,2022-03-30T01:09:35Z,5540000,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,563.0,,,,,,,,,,,,,,,,,
565,PT03M50.00S,2022-03-30T01:09:49.4Z,4,REGULAR,freethrow,2 of 2,[],203897,,,1610612741,88,102,2022-03-30T01:09:49Z,5550000,,,0,,Z. LaVine Free Throw 2 of 2 (11 PTS),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,Made,,,,,,,11.0,,,,,,,,,,,
566,PT03M35.00S,2022-03-30T01:10:06.6Z,4,REGULAR,3pt,Jump Shot,[],203484,66.5735873850197,52.94117647058824,1610612764,88,102,2022-03-30T01:10:11Z,5560000,15.0,262.0,1,right,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.21,Missed,,,,,,,,,,,,,,,,,,
567,PT03M32.00S,2022-03-30T01:10:09.6Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,88,102,2022-03-30T01:10:11Z,5570000,,,0,,N. Vucevic REBOUND (Off:1 Def:3),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,566.0,4.0,3.0,1.0,,,,,,,,,,,,,,
568,PT03M15.00S,2022-03-30T01:10:26.7Z,4,REGULAR,2pt,Jump Shot,[],1629632,7.884362680683312,90.95435049019608,1610612741,88,102,2022-03-30T01:13:58Z,5580000,-205.0,22.0,1,left,MISS C. White 20' Jump Shot,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,20.59,Missed,,,,,,,,,,,,,,,,,,
569,PT03M11.00S,2022-03-30T01:10:30.7Z,4,REGULAR,rebound,defensive,[],204001,,,1610612764,88,102,2022-03-30T01:10:32Z,5590000,,,0,,K. Porzingis REBOUND (Off:1 Def:9),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,568.0,10.0,9.0,1.0,,,,,,,,,,,,,,
570,PT03M03.00S,2022-03-30T01:10:38.4Z,4,REGULAR,3pt,Jump Shot,[],1630166,75.1149802890933,10.784313725490197,1610612764,88,102,2022-03-30T01:10:45Z,5600000,-196.0,181.0,1,right,MISS D. Avdija 26' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,26.71,Missed,,,,,,,,,,,,,,,,,,
571,PT02M57.00S,2022-03-30T01:10:44.4Z,4,REGULAR,rebound,defensive,[],1629632,,,1610612741,88,102,2022-03-30T01:10:45Z,5610000,,,0,,C. White REBOUND (Off:0 Def:4),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,570.0,4.0,4.0,0.0,,,,,,,,,,,,,,
572,PT02M47.00S,2022-03-30T01:10:55.1Z,4,REGULAR,turnover,bad pass,[],201942,,,1610612741,88,102,2022-03-30T01:11:02Z,5620000,,,0,,D. DeRozan bad pass TURNOVER (1 TO),"[201942, 203484]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,,,,,
573,PT02M47.00S,2022-03-30T01:10:55.1Z,4,REGULAR,steal,,[],203484,,,1610612764,88,102,2022-03-30T01:11:00Z,5630000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
574,PT02M40.00S,2022-03-30T01:11:01.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203484,94.43166885676742,51.71568627450981,1610612764,90,102,2022-03-30T01:12:05Z,5640000,9.0,0.0,1,right,K. Caldwell-Pope running Layup (16 PTS),[203484],1610612764.0,WAS,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,0.86,Made,,,,,,,16.0,,,,,,,,,,,
575,PT02M17.00S,2022-03-30T01:11:28.3Z,4,REGULAR,turnover,3-second-violation,[],202696,,,1610612741,90,102,2022-03-30T01:11:44Z,5650000,,,0,,N. Vucevic 3-second-violation TURNOVER (1 TO),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,1.0,,,1193.0,,,,
576,PT02M06.00S,2022-03-30T01:11:57.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203484,92.19776609724047,54.90196078431373,1610612764,92,102,2022-03-30T01:12:01Z,5660000,25.0,21.0,1,right,K. Caldwell-Pope driving reverse Layup (18 PTS) (T. Satoransky 9 AST),"[203484, 203107]",1610612764.0,WAS,driving reverse,,,Caldwell-Pope,K. Caldwell-Pope,,,,,3.21,Made,,,,,,,18.0,T. Satoransky,203107.0,9.0,,,,,,,,
578,PT01M51.00S,2022-03-30T01:12:11.6Z,4,REGULAR,3pt,Jump Shot,[],203897,22.552562417871222,94.11764705882352,1610612741,92,102,2022-03-30T01:12:18Z,5680000,-221.0,159.0,1,left,MISS Z. LaVine 27' 3PT,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,27.22,Missed,,,,,,,,,,,,,,,,,,
579,PT01M49.00S,2022-03-30T01:12:13.6Z,4,REGULAR,rebound,offensive,[],1630172,,,1610612741,92,102,2022-03-30T01:12:18Z,5690000,,,0,,P. Williams REBOUND (Off:3 Def:4),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,578.0,7.0,4.0,3.0,,,,,,,,,,,,,,
580,PT01M48.00S,2022-03-30T01:12:15.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630172,9.937582128777924,52.20588235294118,1610612741,92,102,2022-03-30T01:12:23Z,5700000,-11.0,41.0,1,left,MISS P. Williams Layup - blocked,"[1630172, 203107]",1610612741.0,CHI,,,,Williams,P. Williams,,,,,4.24,Missed,,,,,Satoransky,203107.0,,,,,,,,,,,,
581,PT01M48.00S,2022-03-30T01:12:15.7Z,4,REGULAR,block,,[],203107,,,1610612741,92,102,2022-03-30T01:12:43Z,5710000,,,0,,T. Satoransky BLOCK (1 BLK),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
582,PT01M48.00S,2022-03-30T01:12:15.7Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,92,102,2022-03-30T01:12:53Z,5720000,,,0,,D. Avdija REBOUND (Off:1 Def:7),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,580.0,8.0,7.0,1.0,,,,,,,,,,,,,,
583,PT01M38.00S,2022-03-30T01:12:28.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,92,102,2022-03-30T01:12:28Z,5730000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT01M36.00S,2022-03-30T01:12:56.2Z,4,REGULAR,2pt,Jump Shot,[],203484,92.9862023653088,88.72549019607843,1610612764,94,102,2022-03-30T01:13:01Z,5740000,194.0,13.0,1,right,K. Caldwell-Pope 19' Jump Shot (20 PTS) (T. Satoransky 10 AST),"[203484, 203107]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,19.41,Made,,,,,,,20.0,T. Satoransky,203107.0,10.0,,,,,,,,
586,PT01M14.00S,2022-03-30T01:13:19.0Z,4,REGULAR,3pt,Jump Shot,[],203897,32.53942181340342,32.84313725490196,1610612741,94,105,2022-03-30T01:13:24Z,5760000,86.0,253.0,1,left,Z. LaVine 26' 3PT  (14 PTS) (C. White 5 AST),"[203897, 1629632]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,26.75,Made,,,,,,,14.0,C. White,1629632.0,5.0,,,,,,,,
588,PT01M03.00S,2022-03-30T01:13:34.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203484,91.93495400788436,56.372549019607845,1610612764,94,105,2022-03-30T01:13:39Z,5780000,32.0,23.0,1,right,MISS K. Caldwell-Pope driving Layup,[203484],1610612764.0,WAS,driving,,,Caldwell-Pope,K. Caldwell-Pope,,,,,3.95,Missed,,,,,,,,,,,,,,,,,,
589,PT01M03.00S,2022-03-30T01:13:34.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,94,105,2022-03-30T01:13:39Z,5790000,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,588.0,,,,,,,,,,,,,,,,,
590,PT01M03.00S,2022-03-30T01:13:38.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612741,94,105,2022-03-30T01:13:38Z,5800000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,PT01M03.00S,2022-03-30T01:13:42.6Z,4,REGULAR,substitution,out,[],1630172,,,1610612741,94,105,2022-03-30T01:13:47Z,5810000,,,0,,SUB out: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
592,PT01M03.00S,2022-03-30T01:13:42.6Z,4,REGULAR,substitution,in,[],1627936,,,1610612741,94,105,2022-03-30T01:13:47Z,5820000,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
593,PT00M46.70S,2022-03-30T01:14:11.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627936,7.178055190538765,52.20588235294118,1610612741,94,107,2022-03-30T01:14:20Z,5830000,-11.0,15.0,1,left,A. Caruso driving reverse Layup (2 PTS) (N. Vucevic 4 AST),"[1627936, 202696]",1610612741.0,CHI,driving reverse,,,Caruso,A. Caruso,,,,,1.86,Made,,,,,,,2.0,N. Vucevic,202696.0,4.0,,,,,,,,
595,PT00M46.70S,2022-03-30T01:14:16.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,94,107,2022-03-30T01:14:16Z,5850000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT00M46.70S,2022-03-30T01:15:12.2Z,4,REGULAR,substitution,out,[],203484,,,1610612764,94,107,2022-03-30T01:15:48Z,5860000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
597,PT00M46.70S,2022-03-30T01:15:12.2Z,4,REGULAR,substitution,out,[],204001,,,1610612764,94,107,2022-03-30T01:15:48Z,5870000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
598,PT00M46.70S,2022-03-30T01:15:12.2Z,4,REGULAR,substitution,out,[],1629060,,,1610612764,94,107,2022-03-30T01:15:48Z,5880000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
599,PT00M46.70S,2022-03-30T01:15:12.2Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,94,107,2022-03-30T01:15:48Z,5890000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
600,PT00M46.70S,2022-03-30T01:15:12.2Z,4,REGULAR,substitution,out,[],203107,,,1610612764,94,107,2022-03-30T01:15:48Z,5900000,,,0,,SUB out: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
601,PT00M46.70S,2022-03-30T01:15:12.2Z,4,REGULAR,substitution,out,[],201942,,,1610612764,94,107,2022-03-30T01:15:48Z,5910000,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,
602,PT00M46.70S,2022-03-30T01:15:12.2Z,4,REGULAR,substitution,out,[],1627936,,,1610612764,94,107,2022-03-30T01:15:48Z,5920000,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,
603,PT00M46.70S,2022-03-30T01:15:12.2Z,4,REGULAR,substitution,in,[],1629655,,,1610612764,94,107,2022-03-30T01:15:48Z,5930000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
604,PT00M46.70S,2022-03-30T01:15:12.2Z,4,REGULAR,substitution,in,[],1630557,,,1610612764,94,107,2022-03-30T01:15:48Z,5940000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M46.70S,2022-03-30T01:15:12.2Z,4,REGULAR,substitution,in,[],203526,,,1610612764,94,107,2022-03-30T01:15:48Z,5950000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M46.70S,2022-03-30T01:15:12.2Z,4,REGULAR,substitution,in,[],202397,,,1610612764,94,107,2022-03-30T01:15:48Z,5960000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M46.70S,2022-03-30T01:15:12.2Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,94,107,2022-03-30T01:15:48Z,5970000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M46.70S,2022-03-30T01:15:12.2Z,4,REGULAR,substitution,in,[],1630245,,,1610612764,94,107,2022-03-30T01:15:48Z,5980000,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M46.70S,2022-03-30T01:15:12.2Z,4,REGULAR,substitution,in,[],1630172,,,1610612764,94,107,2022-03-30T01:15:48Z,5990000,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M36.50S,2022-03-30T01:16:10.7Z,4,REGULAR,2pt,Jump Shot,[],202397,83.26215505913272,74.01960784313727,1610612764,94,107,2022-03-30T01:16:15Z,6000000,120.0,105.0,1,right,MISS I. Smith 15' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,15.94,Missed,,,,,,,,,,,,,,,,,,
611,PT00M33.90S,2022-03-30T01:16:13.3Z,4,REGULAR,rebound,defensive,[],202696,,,1610612741,94,107,2022-03-30T01:16:15Z,6010000,,,0,,N. Vucevic REBOUND (Off:1 Def:4),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,610.0,5.0,4.0,1.0,,,,,,,,,,,,,,
612,PT00M11.00S,2022-03-30T01:16:41.9Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612741,94,107,2022-03-30T01:16:49Z,6020000,,,0,,CHI shot clock Team TURNOVER,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,101284.0,,,,
613,PT00M00.00S,2022-03-30T01:17:04.9Z,4,REGULAR,period,end,[],0,,,1610612764,94,107,2022-03-30T01:17:04Z,6030000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M00.00S,2022-03-30T01:17:12.4Z,4,REGULAR,game,end,[],0,,,0,94,107,2022-03-30T01:17:12Z,6040000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
