actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
628,PT01M34.00S,2022-03-31T01:12:38.8Z,4,REGULAR,rebound,defensive,[],203107,,,1610612764,120,106,2022-03-31T01:12:38Z,6130000,,,0,,T. Satoransky REBOUND (Off:2 Def:8),[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,627.0,10.0,8.0,2.0,,,,,
629,PT01M26.00S,2022-03-31T01:12:45.9Z,4,REGULAR,3pt,Jump Shot,[],204001,28.43298291721419,82.59803921568627,1610612764,123,106,2022-03-31T01:12:51Z,6140000,-163.0,215.0,1,left,K. Porzingis 26' 3PT  (35 PTS) (T. Satoransky 13 AST),"[204001, 203107]",1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,26.96,Made,35.0,T. Satoransky,203107.0,13.0,,,,,,,,,,,,,,
631,PT01M26.00S,2022-03-31T01:12:59.0Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,123,106,2022-03-31T01:12:59Z,6160000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,out,[],203484,,,1610612753,123,106,2022-03-31T01:14:37Z,6170000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
633,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,out,[],204001,,,1610612753,123,106,2022-03-31T01:14:37Z,6180000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,
634,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,out,[],1629060,,,1610612753,123,106,2022-03-31T01:14:37Z,6190000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,out,[],1630557,,,1610612753,123,106,2022-03-31T01:14:37Z,6200000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,out,[],203107,,,1610612753,123,106,2022-03-31T01:14:37Z,6210000,,,0,,SUB out: T. Satoransky,[203107],1610612764.0,WAS,,,,Satoransky,T. Satoransky,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,out,[],1630532,,,1610612753,123,106,2022-03-31T01:14:37Z,6220000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,out,[],1630175,,,1610612753,123,106,2022-03-31T01:14:37Z,6230000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,
639,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,out,[],1628964,,,1610612753,123,106,2022-03-31T01:14:37Z,6240000,,,0,,SUB out: M. Bamba,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
640,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,in,[],1630166,,,1610612753,123,106,2022-03-31T01:14:37Z,6250000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,
641,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,in,[],1630264,,,1610612753,123,106,2022-03-31T01:14:37Z,6260000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,
642,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,in,[],1629655,,,1610612753,123,106,2022-03-31T01:14:37Z,6270000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
643,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,in,[],203526,,,1610612753,123,106,2022-03-31T01:14:37Z,6280000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,
644,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,in,[],202397,,,1610612753,123,106,2022-03-31T01:14:37Z,6290000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,
645,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,in,[],1629678,,,1610612753,123,106,2022-03-31T01:14:37Z,6300000,,,0,,SUB in: A. Schofield,[1629678],1610612753.0,ORL,,,,Schofield,A. Schofield,,,,,,,,,,,,,,,,,,,,,,,,
646,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,in,[],1630288,,,1610612753,123,106,2022-03-31T01:14:37Z,6310000,,,0,,SUB in: J. Dowtin,[1630288],1610612753.0,ORL,,,,Dowtin,J. Dowtin,,,,,,,,,,,,,,,,,,,,,,,,
647,PT01M26.00S,2022-03-31T01:13:04.0Z,4,REGULAR,substitution,in,[],1629649,,,1610612753,123,106,2022-03-31T01:14:37Z,6320000,,,0,,SUB in: I. Brazdeikis,[1629649],1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,,,,,,,,,,,,,,,,,,,,
648,PT01M18.00S,2022-03-31T01:14:58.2Z,4,REGULAR,foul,personal,['2freethrow'],1630264,,,1610612753,123,106,2022-03-31T01:15:16Z,6330000,,,0,,A. Gill shooting personal FOUL (2 PF) (Hampton 2 FT),"[1630264, 1630181]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,,,,,,,1199.0,2.0,0.0,Hampton,1630181.0,,,,,,,,,
650,PT01M18.00S,2022-03-31T01:15:20.7Z,4,REGULAR,freethrow,1 of 2,[],1630181,,,1610612753,123,107,2022-03-31T01:15:20Z,6350000,,,0,,R. Hampton Free Throw 1 of 2 (6 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
651,PT01M18.00S,2022-03-31T01:15:36.4Z,4,REGULAR,freethrow,2 of 2,[],1630181,,,1610612753,123,108,2022-03-31T01:15:36Z,6360000,,,0,,R. Hampton Free Throw 2 of 2 (7 PTS),[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
652,PT01M07.00S,2022-03-31T01:15:50.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,10.693166885676746,52.450980392156865,1610612764,125,108,2022-03-31T01:15:55Z,6370000,-12.0,48.0,1,left,D. Avdija Layup (8 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,4.96,Made,8.0,,,,,,,,,,,,,,,,,
656,PT00M52.20S,2022-03-31T01:16:09.4Z,4,REGULAR,3pt,Jump Shot,[],1630288,93.2161629434954,2.205882352941174,1610612753,125,108,2022-03-31T01:18:55Z,6410000,-239.0,11.0,1,right,MISS J. Dowtin 3PT,[1630288],1610612753.0,ORL,,,,Dowtin,J. Dowtin,,,,,23.93,Missed,,,,,,,,,,,,,,,,,,
657,PT00M49.70S,2022-03-31T01:16:11.9Z,4,REGULAR,rebound,defensive,[],203526,,,1610612764,125,108,2022-03-31T01:16:11Z,6420000,,,0,,R. Neto REBOUND (Off:0 Def:1),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,656.0,1.0,1.0,0.0,,,,,
658,PT00M42.40S,2022-03-31T01:16:20.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629655,6.4881734559789805,48.28431372549019,1610612764,127,108,2022-03-31T01:16:25Z,6430000,9.0,8.0,1,left,D. Gafford cutting DUNK (17 PTS) (D. Avdija 5 AST),"[1629655, 1630166]",1610612764.0,WAS,cutting,,,Gafford,D. Gafford,,,,,1.21,Made,17.0,D. Avdija,1630166.0,5.0,,,,,,,,,,,,,,
660,PT00M31.30S,2022-03-31T01:16:33.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629649,92.16491458607096,39.4607843137255,1610612753,127,108,2022-03-31T01:16:38Z,6450000,-53.0,21.0,1,right,MISS I. Brazdeikis Layup - blocked,"[1629649, 1629655]",1610612753.0,ORL,,,,Brazdeikis,I. Brazdeikis,,,,,5.68,Missed,,,,,,,,,,,,,,Gafford,1629655.0,,,
661,PT00M31.30S,2022-03-31T01:16:33.5Z,4,REGULAR,block,,[],1629655,,,1610612753,127,108,2022-03-31T01:16:36Z,6460000,,,0,,D. Gafford BLOCK (3 BLK),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
662,PT00M27.50S,2022-03-31T01:16:37.3Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,127,108,2022-03-31T01:16:38Z,6470000,,,0,,D. Avdija REBOUND (Off:1 Def:7),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,660.0,8.0,7.0,1.0,,,,,
663,PT00M07.50S,2022-03-31T01:16:57.3Z,4,REGULAR,turnover,lost ball,[],1630166,,,1610612764,127,108,2022-03-31T01:17:16Z,6480000,,,0,,D. Avdija lost ball TURNOVER (2 TO),"[1630166, 1630288]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,2.0,Dowtin,1630288.0
664,PT00M07.50S,2022-03-31T01:16:57.3Z,4,REGULAR,steal,,[],1630288,,,1610612753,127,108,2022-03-31T01:17:07Z,6490000,,,0,,J. Dowtin STEAL (2 STL),[1630288],1610612753.0,ORL,,,,Dowtin,J. Dowtin,,,,,,,,,,,,,,,,,,,,,,,,
665,PT00M07.20S,2022-03-31T01:17:09.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630166,,,1610612753,127,108,2022-03-31T01:17:22Z,6500000,,,0,,D. Avdija clear-path personal FOUL (4 PF) (Dowtin 2 FT),"[1630166, 1630288]",1610612764.0,WAS,clear-path,,,Avdija,D. Avdija,,,,,,,,,,,2005.0,4.0,0.0,Dowtin,1630288.0,,,,,,,,,
667,PT00M07.20S,2022-03-31T01:17:26.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1630288,,,1610612753,127,109,2022-03-31T01:17:26Z,6520000,,,0,,J. Dowtin clear-path Free Throw 1 of 2 (1 PTS),[1630288],1610612753.0,ORL,clear-path,,,Dowtin,J. Dowtin,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
668,PT00M07.20S,2022-03-31T01:17:37.1Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1630288,,,1610612753,127,110,2022-03-31T01:17:37Z,6530000,,,0,,J. Dowtin clear-path Free Throw 2 of 2 (2 PTS),[1630288],1610612753.0,ORL,clear-path,,,Dowtin,J. Dowtin,,,,,,Made,2.0,,,,,,,,,,,,,,,,,
669,PT00M00.00S,2022-03-31T01:17:57.5Z,4,REGULAR,period,end,[],0,,,1610612764,127,110,2022-03-31T01:17:57Z,6540000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT00M00.00S,2022-03-31T01:18:01.7Z,4,REGULAR,game,end,[],0,,,0,127,110,2022-03-31T01:18:01Z,6550000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
