actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId,value
368,PT09M07.00S,2021-12-04T01:29:07.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,46,72,2021-12-04T01:29:11Z,3600000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,367.0,,,,,,,,,,,,,,
369,PT09M07.00S,2021-12-04T01:29:11.9Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,46,72,2021-12-04T01:29:11Z,3610000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT08M56.00S,2021-12-04T01:29:34.7Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1628398,93.74178712220763,95.58823529411765,1610612764,46,72,2021-12-04T01:29:40Z,3620000,228.0,6.0,1,right,MISS K. Kuzma 3PT,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,22.8,Missed,,,,,,,,,,,,,,,,,,,
371,PT08M51.00S,2021-12-04T01:29:39.6Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,46,72,2021-12-04T01:29:39Z,3630000,,,0,,L. Markkanen REBOUND (Off:0 Def:2),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,370.0,,,2.0,2.0,0.0,,,,,,,,,
372,PT08M35.00S,2021-12-04T01:29:58.8Z,3,REGULAR,foul,personal,[],203915,,,1610612739,46,72,2021-12-04T01:30:11Z,3640000,,,0,,S. Dinwiddie personal FOUL (2 PF),"[203915, 1628374]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,202056.0,,,,,2.0,0.0,Markkanen,1628374.0,,,,,
374,PT08M35.00S,2021-12-04T01:30:08.5Z,3,REGULAR,substitution,out,[],1629655,,,1610612739,46,72,2021-12-04T01:30:15Z,3660000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
375,PT08M35.00S,2021-12-04T01:30:08.5Z,3,REGULAR,substitution,in,[],202722,,,1610612739,46,72,2021-12-04T01:30:15Z,3670000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
376,PT08M25.00S,2021-12-04T01:30:31.9Z,3,REGULAR,3pt,Jump Shot,[],1629636,35.00328515111694,46.07843137254902,1610612739,46,75,2021-12-04T01:31:40Z,3680000,20.0,277.0,1,left,D. Garland 27' 3PT pullup (21 PTS),[1629636],1610612739.0,CLE,pullup,,,Garland,D. Garland,,,,,27.72,Made,21.0,,,,,,,,,,,,,,,,,,
377,PT08M04.00S,2021-12-04T01:30:52.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,92.82194480946123,54.16666666666667,1610612764,48,75,2021-12-04T01:32:24Z,3690000,21.0,15.0,1,right,B. Beal cutting Layup (12 PTS) (K. Kuzma 3 AST),"[203078, 1628398]",1610612764.0,WAS,cutting,,,Beal,B. Beal,,,,,2.56,Made,12.0,K. Kuzma,1628398.0,3.0,,,,,,,,,,,,,,,
379,PT07M57.00S,2021-12-04T01:31:03.2Z,3,REGULAR,foul,personal,[],202722,,,1610612739,48,75,2021-12-04T01:31:11Z,3710000,,,0,,D. Bertans personal FOUL (3 PF),"[202722, 1630596]",1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,101284.0,,,,,3.0,0.0,Mobley,1630596.0,,,,,
381,PT07M46.00S,2021-12-04T01:31:30.4Z,3,REGULAR,3pt,Jump Shot,[],1630171,10.298948751642584,97.30392156862744,1610612739,48,78,2021-12-04T01:31:35Z,3730000,-237.0,44.0,1,left,I. Okoro 24' 3PT  (8 PTS) (E. Mobley 2 AST),"[1630171, 1630596]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,24.06,Made,8.0,E. Mobley,1630596.0,2.0,,,,,,,,,,,,,,,
383,PT07M33.00S,2021-12-04T01:31:42.5Z,3,REGULAR,3pt,Jump Shot,[],202722,66.93495400788436,32.35294117647058,1610612764,48,78,2021-12-04T01:31:47Z,3750000,-88.0,258.0,1,right,MISS D. Bertans 27' 3PT,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,27.29,Missed,,,,,,,,,,,,,,,,,,,
384,PT07M30.00S,2021-12-04T01:31:45.5Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,48,78,2021-12-04T01:31:47Z,3760000,,,0,,L. Markkanen REBOUND (Off:0 Def:3),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,383.0,,,3.0,3.0,0.0,,,,,,,,,
385,PT07M24.00S,2021-12-04T01:31:54.9Z,3,REGULAR,turnover,out-of-bounds,[],1629636,,,1610612739,48,78,2021-12-04T01:32:05Z,3770000,,,0,,D. Garland bad pass out-of-bounds TURNOVER (5 TO),[1629636],1610612739.0,CLE,bad pass,,,Garland,D. Garland,,,,,,,,,,,,2005.0,5.0,,,,,,,,,,,,
386,PT07M16.00S,2021-12-04T01:32:23.1Z,3,REGULAR,turnover,bad pass,[],203915,,,1610612764,48,78,2021-12-04T01:32:28Z,3780000,,,0,,S. Dinwiddie bad pass TURNOVER (1 TO),"[203915, 1628386]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,1.0,,,,,,,,,,Allen,1628386.0,
387,PT07M16.00S,2021-12-04T01:32:23.1Z,3,REGULAR,steal,,[],1628386,,,1610612739,48,78,2021-12-04T01:32:25Z,3790000,,,0,,J. Allen STEAL (1 STL),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT07M12.00S,2021-12-04T01:32:27.2Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1628374,21.73127463863338,8.82352941176471,1610612739,48,78,2021-12-04T01:32:33Z,3800000,206.0,152.0,1,left,MISS L. Markkanen 25' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,,
389,PT07M09.00S,2021-12-04T01:32:30.3Z,3,REGULAR,rebound,offensive,[],1628386,,,1610612739,48,78,2021-12-04T01:32:30Z,3810000,,,0,,J. Allen REBOUND (Off:3 Def:7),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,388.0,,,10.0,7.0,3.0,,,,,,,,,
390,PT07M08.00S,2021-12-04T01:32:31.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629636,32.37516425755584,78.43137254901961,1610612739,48,81,2021-12-04T01:32:36Z,3820000,-142.0,252.0,1,left,D. Garland 28' 3PT  (24 PTS) (J. Allen 2 AST),"[1629636, 1628386]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,28.92,Made,24.0,J. Allen,1628386.0,2.0,,,,,,,,,,,,,,,
392,PT07M05.00S,2021-12-04T01:32:40.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,48,81,2021-12-04T01:32:40Z,3840000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
393,PT07M05.00S,2021-12-04T01:32:52.7Z,3,REGULAR,substitution,out,[],203915,,,1610612764,48,81,2021-12-04T01:35:34Z,3850000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
394,PT07M05.00S,2021-12-04T01:32:52.7Z,3,REGULAR,substitution,in,[],203526,,,1610612764,48,81,2021-12-04T01:35:34Z,3860000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT06M56.00S,2021-12-04T01:35:48.4Z,3,REGULAR,2pt,Jump Shot,[],203484,74.4250985545335,35.049019607843135,1610612764,48,81,2021-12-04T01:35:52Z,3870000,-75.0,188.0,1,right,MISS K. Caldwell-Pope 20' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,20.22,Missed,,,,,,,,,,,,,,,,,,,
396,PT06M53.00S,2021-12-04T01:35:51.4Z,3,REGULAR,rebound,defensive,[],1630596,,,1610612739,48,81,2021-12-04T01:35:52Z,3880000,,,0,,E. Mobley REBOUND (Off:1 Def:3),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,395.0,,,4.0,3.0,1.0,,,,,,,,,
397,PT06M34.00S,2021-12-04T01:36:10.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1628386,8.196452036793687,42.15686274509803,1610612739,48,83,2021-12-04T01:36:16Z,3890000,39.0,25.0,1,left,J. Allen bank Hook (20 PTS) (D. Garland 9 AST),"[1628386, 1629636]",1610612739.0,CLE,bank,,,Allen,J. Allen,,,,,4.62,Made,20.0,D. Garland,1629636.0,9.0,,,,,,,,,,,,,,,
399,PT06M15.00S,2021-12-04T01:36:28.8Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628398,91.24507227332458,48.0392156862745,1610612764,50,83,2021-12-04T01:37:14Z,3910000,-10.0,30.0,1,right,K. Kuzma cutting DUNK (12 PTS) (K. Caldwell-Pope 2 AST),"[1628398, 203484]",1610612764.0,WAS,cutting,,,Kuzma,K. Kuzma,,,,,3.14,Made,12.0,K. Caldwell-Pope,203484.0,2.0,,,,,,,,,,,,,,,
401,PT05M59.00S,2021-12-04T01:36:45.0Z,3,REGULAR,3pt,Jump Shot,[],1629636,33.6892247043364,50.0,1610612739,50,86,2021-12-04T01:36:49Z,3930000,0.0,264.0,1,left,D. Garland 26' 3PT  (27 PTS) (E. Mobley 3 AST),"[1629636, 1630596]",1610612739.0,CLE,,,,Garland,D. Garland,,,,,26.42,Made,27.0,E. Mobley,1630596.0,3.0,,,,,,,,,,,,,,,
403,PT05M43.00S,2021-12-04T01:37:01.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203078,91.24507227332458,48.774509803921575,1610612764,50,86,2021-12-04T01:38:40Z,3950000,-6.0,30.0,1,right,MISS B. Beal driving finger roll Layup,[203078],1610612764.0,WAS,driving finger roll,,,Beal,B. Beal,,,,,3.04,Missed,,,,,,,,,,,,,,,,,,,
404,PT05M40.00S,2021-12-04T01:37:04.4Z,3,REGULAR,rebound,offensive,[],203078,,,1610612764,50,86,2021-12-04T01:37:06Z,3960000,,,0,,B. Beal REBOUND (Off:1 Def:0),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,403.0,,,1.0,0.0,1.0,,,,,,,,,
405,PT05M39.00S,2021-12-04T01:37:05.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203078,91.63929040735874,46.568627450980394,1610612764,50,86,2021-12-04T01:38:47Z,3970000,-17.0,26.0,1,right,MISS B. Beal tip Layup,[203078],1610612764.0,WAS,tip,,,Beal,B. Beal,,,,,3.13,Missed,,,,,,,,,,,,,,,,,,,
406,PT05M36.00S,2021-12-04T01:37:08.4Z,3,REGULAR,rebound,defensive,[],1628386,,,1610612739,50,86,2021-12-04T01:38:47Z,3980000,,,0,,J. Allen REBOUND (Off:3 Def:8),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,405.0,,,11.0,8.0,3.0,,,,,,,,,
407,PT05M33.00S,2021-12-04T01:37:14.2Z,3,REGULAR,turnover,3-second-violation,[],1628386,,,1610612739,50,86,2021-12-04T01:37:47Z,3990000,,,0,,J. Allen 3-second-violation TURNOVER (2 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,101284.0,2.0,,,,,,,,,,,,
408,PT05M33.00S,2021-12-04T01:37:35.0Z,3,REGULAR,substitution,out,[],203484,,,1610612764,50,86,2021-12-04T01:37:49Z,4000000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT05M33.00S,2021-12-04T01:37:35.0Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,50,86,2021-12-04T01:37:49Z,4010000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
410,PT05M33.00S,2021-12-04T01:37:35.0Z,3,REGULAR,substitution,out,[],1630596,,,1610612764,50,86,2021-12-04T01:37:49Z,4020000,,,0,,SUB out: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
411,PT05M33.00S,2021-12-04T01:37:35.0Z,3,REGULAR,substitution,in,[],1626149,,,1610612764,50,86,2021-12-04T01:37:49Z,4030000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT05M33.00S,2021-12-04T01:37:35.0Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,50,86,2021-12-04T01:37:49Z,4040000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT05M33.00S,2021-12-04T01:37:35.0Z,3,REGULAR,substitution,in,[],201937,,,1610612764,50,86,2021-12-04T01:37:49Z,4050000,,,0,,SUB in: R. Rubio,[201937],1610612739.0,CLE,,,,Rubio,R. Rubio,,,,,,,,,,,,,,,,,,,,,,,,,
414,PT05M20.00S,2021-12-04T01:37:52.5Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203078,83.09789750328515,25.735294117647058,1610612764,52,86,2021-12-04T01:37:59Z,4060000,-121.0,106.0,1,right,B. Beal 16' step back Jump Shot (14 PTS) (R. Neto 3 AST),"[203078, 203526]",1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,16.14,Made,14.0,R. Neto,203526.0,3.0,,,,,,,,,,,,,,,
416,PT04M59.00S,2021-12-04T01:38:12.0Z,3,REGULAR,3pt,Jump Shot,[],1628374,33.952036793692514,71.32352941176471,1610612739,52,86,2021-12-04T01:38:16Z,4080000,-107.0,267.0,1,left,MISS L. Markkanen 28' 3PT,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,28.71,Missed,,,,,,,,,,,,,,,,,,,
417,PT04M57.00S,2021-12-04T01:38:14.0Z,3,REGULAR,rebound,defensive,[],203078,,,1610612764,52,86,2021-12-04T01:38:16Z,4090000,,,0,,B. Beal REBOUND (Off:1 Def:1),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,416.0,,,2.0,1.0,1.0,,,,,,,,,
418,PT04M47.00S,2021-12-04T01:38:24.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,92.69053876478318,51.22549019607843,1610612764,54,86,2021-12-04T01:41:53Z,4100000,6.0,16.0,1,right,D. Avdija finger roll Layup (5 PTS),[1630166],1610612764.0,WAS,finger roll,,,Avdija,D. Avdija,,,,,1.73,Made,5.0,,,,,,,,,,,,,,,,,,
421,PT04M38.00S,2021-12-04T01:38:45.3Z,3,REGULAR,turnover,palming,[],1629636,,,1610612739,54,86,2021-12-04T01:39:05Z,4130000,,,0,,D. Garland palming TURNOVER (6 TO),[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,101284.0,6.0,,,,,,,,,,,,
422,PT04M38.00S,2021-12-04T01:38:51.7Z,3,REGULAR,substitution,out,[],1629636,,,1610612764,54,86,2021-12-04T01:39:00Z,4140000,,,0,,SUB out: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
423,PT04M38.00S,2021-12-04T01:38:51.7Z,3,REGULAR,substitution,in,[],201567,,,1610612764,54,86,2021-12-04T01:39:00Z,4150000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,,
424,PT04M25.00S,2021-12-04T01:39:16.8Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630166,69.69448094612352,19.607843137254903,1610612764,54,86,2021-12-04T01:39:25Z,4160000,-152.0,232.0,1,right,MISS D. Avdija 27' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,27.77,Missed,,,,,,,,,,,,,,,,,,,
425,PT04M22.00S,2021-12-04T01:39:19.8Z,3,REGULAR,rebound,offensive,[],1626149,,,1610612764,54,86,2021-12-04T01:39:25Z,4170000,,,0,,M. Harrell REBOUND (Off:1 Def:4),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,424.0,,,5.0,4.0,1.0,,,,,,,,,
426,PT04M22.00S,2021-12-04T01:39:23.2Z,3,REGULAR,foul,personal,['2freethrow'],1628386,,,1610612764,54,86,2021-12-04T01:39:35Z,4180000,,,0,,J. Allen shooting personal FOUL (2 PF) (Harrell 2 FT),"[1628386, 1626149]",1610612739.0,CLE,shooting,,,Allen,J. Allen,,,,,,,,,,,,2005.0,,,,,2.0,0.0,Harrell,1626149.0,,,,,
428,PT04M22.00S,2021-12-04T01:40:00.3Z,3,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1626149,,,1610612764,55,86,2021-12-04T01:40:00Z,4200000,,,0,,M. Harrell Free Throw 1 of 2 (4 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,4.0,,,,,,,,,,,,,,,,,,
429,PT04M22.00S,2021-12-04T01:40:23.5Z,3,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1626149,,,1610612764,56,86,2021-12-04T01:40:23Z,4210000,,,0,,M. Harrell Free Throw 2 of 2 (5 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
430,PT04M05.00S,2021-12-04T01:40:41.4Z,3,REGULAR,2pt,Jump Shot,[],201567,10.036136662286467,16.666666666666657,1610612739,56,86,2021-12-04T01:40:46Z,4220000,167.0,42.0,1,left,MISS K. Love 17' Jump Shot,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,17.19,Missed,,,,,,,,,,,,,,,,,,,
431,PT04M01.00S,2021-12-04T01:40:45.4Z,3,REGULAR,rebound,defensive,[],203078,,,1610612764,56,86,2021-12-04T01:40:46Z,4230000,,,0,,B. Beal REBOUND (Off:1 Def:2),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,430.0,,,3.0,2.0,1.0,,,,,,,,,
432,PT03M56.00S,2021-12-04T01:40:50.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,86.12023653088042,40.68627450980392,1610612764,56,86,2021-12-04T01:40:57Z,4240000,-47.0,78.0,1,right,MISS B. Beal 9' driving floating Shot,[203078],1610612764.0,WAS,driving floating,,,Beal,B. Beal,,,,,9.09,Missed,,,,,,,,,,,,,,,,,,,
433,PT03M54.00S,2021-12-04T01:40:52.0Z,3,REGULAR,rebound,defensive,[],1628374,,,1610612739,56,86,2021-12-04T01:40:57Z,4250000,,,0,,L. Markkanen REBOUND (Off:0 Def:4),[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,432.0,,,4.0,4.0,0.0,,,,,,,,,
434,PT03M46.00S,2021-12-04T01:41:00.4Z,3,REGULAR,3pt,Jump Shot,[],1628374,30.798291721419176,80.63725490196079,1610612739,56,89,2021-12-04T01:41:04Z,4260000,-153.0,237.0,1,left,L. Markkanen 28' 3PT  (15 PTS) (I. Okoro 2 AST),"[1628374, 1630171]",1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,28.22,Made,15.0,I. Okoro,1630171.0,2.0,,,,,,,,,,,,,,,
436,PT03M28.00S,2021-12-04T01:41:18.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,89.6681997371879,58.57843137254902,1610612764,56,89,2021-12-04T01:41:25Z,4280000,43.0,45.0,1,right,MISS D. Avdija 6' driving floating Shot,[1630166],1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,6.19,Missed,,,,,,,,,,,,,,,,,,,
437,PT03M26.00S,2021-12-04T01:41:20.5Z,3,REGULAR,rebound,defensive,[],201567,,,1610612739,56,89,2021-12-04T01:41:25Z,4290000,,,0,,K. Love REBOUND (Off:3 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,436.0,,,8.0,5.0,3.0,,,,,,,,,
438,PT03M22.00S,2021-12-04T01:41:27.9Z,3,REGULAR,foul,offensive,[],1628386,,,1610612739,56,89,2021-12-04T01:41:50Z,4300000,,,0,,J. Allen offensive FOUL (3 PF),"[1628386, 202722]",1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,2005.0,,,,,3.0,0.0,Bertans,202722.0,,,,,
440,PT03M22.00S,2021-12-04T01:41:27.9Z,3,REGULAR,turnover,offensive foul,[],1628386,,,1610612739,56,89,2021-12-04T01:41:50Z,4320000,,,0,,J. Allen offensive foul TURNOVER (3 TO),[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,2005.0,3.0,,,,,,,,,,,,
441,PT03M09.00S,2021-12-04T01:42:04.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1630166,91.50788436268068,50.73529411764706,1610612764,58,89,2021-12-04T01:45:06Z,4330000,4.0,27.0,1,right,D. Avdija driving finger roll Layup (7 PTS) (B. Beal 1 AST),"[1630166, 203078]",1610612764.0,WAS,driving finger roll,,,Avdija,D. Avdija,,,,,2.75,Made,7.0,B. Beal,203078.0,1.0,,,,,,,,,,,,,,,
443,PT02M52.00S,2021-12-04T01:42:22.0Z,3,REGULAR,turnover,lost ball,[],1630171,,,1610612739,58,89,2021-12-04T01:42:27Z,4350000,,,0,,I. Okoro lost ball TURNOVER (1 TO),"[1630171, 202722]",1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,1.0,,,,,,,,,,Bertans,202722.0,
444,PT02M52.00S,2021-12-04T01:42:22.0Z,3,REGULAR,steal,,[],202722,,,1610612764,58,89,2021-12-04T01:42:52Z,4360000,,,0,,D. Bertans STEAL (2 STL),[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT02M46.00S,2021-12-04T01:42:27.7Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202722,92.69053876478318,43.627450980392155,1610612764,60,89,2021-12-04T01:46:08Z,4370000,-32.0,16.0,1,right,D. Bertans running DUNK (8 PTS),[202722],1610612764.0,WAS,running,,,Bertans,D. Bertans,,,,,3.58,Made,8.0,,,,,,,,,,,,,,,,,,
446,PT02M46.00S,2021-12-04T01:44:21.3Z,3,REGULAR,substitution,out,[],203078,,,1610612739,60,89,2021-12-04T01:45:12Z,4380000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT02M46.00S,2021-12-04T01:44:21.3Z,3,REGULAR,substitution,out,[],1628374,,,1610612739,60,89,2021-12-04T01:45:12Z,4390000,,,0,,SUB out: L. Markkanen,[1628374],1610612739.0,CLE,,,,Markkanen,L. Markkanen,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT02M46.00S,2021-12-04T01:44:21.3Z,3,REGULAR,substitution,out,[],1628386,,,1610612739,60,89,2021-12-04T01:45:12Z,4400000,,,0,,SUB out: J. Allen,[1628386],1610612739.0,CLE,,,,Allen,J. Allen,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT02M46.00S,2021-12-04T01:44:21.3Z,3,REGULAR,substitution,out,[],1630171,,,1610612739,60,89,2021-12-04T01:45:12Z,4410000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT02M46.00S,2021-12-04T01:44:21.3Z,3,REGULAR,substitution,in,[],1628988,,,1610612739,60,89,2021-12-04T01:45:12Z,4420000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT02M46.00S,2021-12-04T01:44:21.3Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,60,89,2021-12-04T01:45:12Z,4430000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,,
452,PT02M46.00S,2021-12-04T01:44:21.3Z,3,REGULAR,substitution,in,[],1630205,,,1610612739,60,89,2021-12-04T01:45:12Z,4440000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,,
453,PT02M46.00S,2021-12-04T01:44:21.3Z,3,REGULAR,substitution,in,[],1629636,,,1610612739,60,89,2021-12-04T01:45:12Z,4450000,,,0,,SUB in: D. Garland,[1629636],1610612739.0,CLE,,,,Garland,D. Garland,,,,,,,,,,,,,,,,,,,,,,,,,
454,PT02M32.00S,2021-12-04T01:45:36.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201937,7.145203679369246,42.40196078431373,1610612739,60,89,2021-12-04T01:47:48Z,4460000,38.0,15.0,1,left,MISS R. Rubio driving finger roll Layup,[201937],1610612739.0,CLE,driving finger roll,,,Rubio,R. Rubio,,,,,4.07,Missed,,,,,,,,,,,,,,,,,,,
455,PT02M31.00S,2021-12-04T01:45:37.9Z,3,REGULAR,rebound,offensive,[],201567,,,1610612739,60,89,2021-12-04T01:47:48Z,4470000,,,0,,K. Love REBOUND (Off:4 Def:5),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,454.0,,,9.0,5.0,4.0,,,,,,,,,
456,PT02M31.00S,2021-12-04T01:45:40.7Z,3,REGULAR,foul,personal,[],1630166,,,1610612739,60,89,2021-12-04T01:45:47Z,4480000,,,0,,D. Avdija personal FOUL (1 PF),"[1630166, 201567]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,202056.0,,,,,1.0,0.0,Love,201567.0,,,,,
458,PT02M24.00S,2021-12-04T01:46:06.9Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629636,13.32128777923785,48.529411764705884,1610612739,60,89,2021-12-04T01:46:12Z,4500000,7.0,73.0,1,left,MISS D. Garland 7' driving bank Shot,[1629636],1610612739.0,CLE,driving bank,,,Garland,D. Garland,,,,,7.31,Missed,,,,,,,,,,,,,,,,,,,
