actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
451,PT04M31.00S,2022-01-16T01:43:11.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203526,8.886333771353483,44.85294117647059,1610612764,72,86,2022-01-16T01:43:15Z,4440000,26.0,31.0,1,left,R. Neto driving Layup (7 PTS),[203526],1610612764.0,WAS,driving,,,Neto,R. Neto,,,,,,,,,,Made,,,,,7.0,4.03,,,,,,,,,
452,PT04M10.00S,2022-01-16T01:43:31.8Z,3,REGULAR,3pt,Jump Shot,[],203503,69.85873850197109,21.07843137254902,1610612757,72,86,2022-01-16T01:43:36Z,4450000,-145.0,231.0,1,right,MISS T. Snell 27' 3PT,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,Missed,,,,,,27.24,,,,,,,,,
453,PT04M07.00S,2022-01-16T01:43:34.8Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612764,72,86,2022-01-16T01:43:36Z,4460000,,,0,,M. Harrell REBOUND (Off:1 Def:3),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,452.0,4.0,3.0,1.0,,,,,,,,,,,
454,PT04M00.00S,2022-01-16T01:43:44.6Z,3,REGULAR,foul,personal,[],203496,,,1610612764,72,86,2022-01-16T01:43:53Z,4470000,,,0,,R. Covington personal FOUL (4 PF),"[203496, 1626149]",1610612757.0,POR,,,,Covington,R. Covington,,,,,1627541.0,4.0,0.0,Harrell,1626149.0,,,,,,,,,,,,,,,,
456,PT04M00.00S,2022-01-16T01:43:51.1Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,72,86,2022-01-16T01:44:05Z,4490000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT04M00.00S,2022-01-16T01:43:51.1Z,3,REGULAR,substitution,out,[],203496,,,1610612764,72,86,2022-01-16T01:44:05Z,4500000,,,0,,SUB out: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT04M00.00S,2022-01-16T01:43:51.1Z,3,REGULAR,substitution,in,[],203915,,,1610612764,72,86,2022-01-16T01:44:05Z,4510000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT04M00.00S,2022-01-16T01:43:51.1Z,3,REGULAR,substitution,in,[],1629604,,,1610612764,72,86,2022-01-16T01:44:05Z,4520000,,,0,,SUB in: C. Elleby,[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT03M55.00S,2022-01-16T01:44:18.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629604,,,1610612764,72,86,2022-01-16T01:44:24Z,4530000,,,0,,C. Elleby personal FOUL (1 PF) (Avdija 2 FT),"[1629604, 1630166]",1610612757.0,POR,,,,Elleby,C. Elleby,,,,,1146.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,,
462,PT03M55.00S,2022-01-16T01:44:43.3Z,3,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,72,86,2022-01-16T01:44:43Z,4550000,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,Missed,,,,,,,,,,,,,,,
463,PT03M55.00S,2022-01-16T01:44:43.3Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,72,86,2022-01-16T01:44:43Z,4560000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,462.0,,,,,,,,,,,,,,
464,PT03M55.00S,2022-01-16T01:44:56.5Z,3,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,73,86,2022-01-16T01:44:56Z,4570000,,,0,,D. Avdija Free Throw 2 of 2 (3 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,Made,,,,,3.0,,,,,,,,,,
465,PT03M40.00S,2022-01-16T01:45:13.1Z,3,REGULAR,3pt,Jump Shot,[],203463,91.80354796320631,97.05882352941177,1610612757,73,86,2022-01-16T01:45:17Z,4580000,235.0,25.0,1,right,MISS B. McLemore 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Missed,,,,,,23.66,,,,,,,,,
466,PT03M37.00S,2022-01-16T01:45:16.1Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612764,73,86,2022-01-16T01:45:17Z,4590000,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,465.0,2.0,2.0,0.0,,,,,,,,,,,
467,PT03M25.00S,2022-01-16T01:45:27.9Z,3,REGULAR,2pt,Jump Shot,[],1629060,7.966491458607096,74.50980392156863,1610612764,73,86,2022-01-16T01:45:32Z,4600000,-123.0,22.0,1,left,MISS R. Hachimura 12' turnaround fadeaway Shot,[1629060],1610612764.0,WAS,turnaround fadeaway,,,Hachimura,R. Hachimura,,,,,,,,,,Missed,,,,,,12.45,,,,,,,,,
468,PT03M23.00S,2022-01-16T01:45:29.9Z,3,REGULAR,rebound,defensive,[],203503,,,1610612757,73,86,2022-01-16T01:45:32Z,4610000,,,0,,T. Snell REBOUND (Off:0 Def:4),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,467.0,4.0,4.0,0.0,,,,,,,,,,,
469,PT03M12.00S,2022-01-16T01:45:40.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629642,88.64980289093299,40.44117647058824,1610612757,73,88,2022-01-16T01:45:44Z,4620000,-48.0,54.0,1,right,N. Little 7' pullup Jump Shot (16 PTS) (A. Simons 9 AST),"[1629642, 1629014]",1610612757.0,POR,pullup,,,Little,N. Little,,,,,,,,,,Made,,,,,16.0,7.23,A. Simons,1629014.0,9.0,,,,,,
471,PT03M06.00S,2022-01-16T01:45:47.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1626149,8.360709592641262,55.14705882352941,1610612764,75,88,2022-01-16T01:45:51Z,4640000,-26.0,26.0,1,left,M. Harrell DUNK (12 PTS) (S. Dinwiddie 5 AST),"[1626149, 203915]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,Made,,,,,12.0,3.66,S. Dinwiddie,203915.0,5.0,,,,,,
473,PT02M37.00S,2022-01-16T01:46:16.1Z,3,REGULAR,3pt,Jump Shot,[],203463,87.46714848883047,3.1862745098039214,1610612757,75,88,2022-01-16T01:46:21Z,4660000,-234.0,65.0,1,right,MISS B. McLemore 24' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Missed,,,,,,24.3,,,,,,,,,
474,PT02M33.00S,2022-01-16T01:46:19.9Z,3,REGULAR,rebound,offensive,[],203503,,,1610612757,75,88,2022-01-16T01:46:19Z,4670000,,,0,,T. Snell REBOUND (Off:1 Def:4),[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,473.0,5.0,4.0,1.0,,,,,,,,,,,
475,PT02M31.00S,2022-01-16T01:46:21.4Z,3,REGULAR,turnover,bad pass,[],203503,,,1610612757,75,88,2022-01-16T01:46:25Z,4680000,,,0,,T. Snell bad pass TURNOVER (2 TO),"[203503, 203526]",1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,2.0,Neto,203526.0,,,
476,PT02M31.00S,2022-01-16T01:46:21.4Z,3,REGULAR,steal,,[],203526,,,1610612764,75,88,2022-01-16T01:46:23Z,4690000,,,0,,R. Neto STEAL (1 STL),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT02M27.00S,2022-01-16T01:46:25.6Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203526,10.726018396846255,38.970588235294116,1610612764,75,88,2022-01-16T01:46:30Z,4700000,55.0,48.0,1,left,MISS R. Neto 7' floating Shot,[203526],1610612764.0,WAS,floating,,,Neto,R. Neto,,,,,,,,,,Missed,,,,,,7.33,,,,,,,,,
478,PT02M26.00S,2022-01-16T01:46:26.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,75,88,2022-01-16T01:47:27Z,4710000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,477.0,,,,,,,,,,,,,,
479,PT02M26.00S,2022-01-16T01:46:31.9Z,3,REGULAR,turnover,traveling,[],203526,,,1610612764,75,88,2022-01-16T01:46:37Z,4720000,,,0,,R. Neto traveling TURNOVER (4 TO),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,1146.0,,,,,,,,,,,,,,,4.0,,,,,
480,PT02M26.00S,2022-01-16T01:46:40.0Z,3,REGULAR,substitution,out,[],203463,,,1610612757,75,88,2022-01-16T01:46:45Z,4730000,,,0,,SUB out: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT02M26.00S,2022-01-16T01:46:40.0Z,3,REGULAR,substitution,in,[],1628372,,,1610612757,75,88,2022-01-16T01:46:45Z,4740000,,,0,,SUB in: D. Smith Jr.,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT02M14.00S,2022-01-16T01:47:07.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203503,87.46714848883047,2.450980392156863,1610612757,75,88,2022-01-16T01:47:11Z,4750000,-238.0,65.0,1,right,MISS T. Snell 24' 3PT,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,Missed,,,,,,24.65,,,,,,,,,
483,PT02M12.00S,2022-01-16T01:47:09.1Z,3,REGULAR,rebound,defensive,[],203915,,,1610612764,75,88,2022-01-16T01:47:11Z,4760000,,,0,,S. Dinwiddie REBOUND (Off:0 Def:1),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,482.0,1.0,1.0,0.0,,,,,,,,,,,
484,PT01M59.00S,2022-01-16T01:47:22.7Z,3,REGULAR,turnover,lost ball,[],1626149,,,1610612764,75,88,2022-01-16T01:47:27Z,4770000,,,0,,M. Harrell lost ball TURNOVER (2 TO),"[1626149, 1628372]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,2.0,Smith Jr.,1628372.0,,,
485,PT01M59.00S,2022-01-16T01:47:22.7Z,3,REGULAR,steal,,[],1628372,,,1610612757,75,88,2022-01-16T01:47:24Z,4780000,,,0,,D. Smith Jr. STEAL (1 STL),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT01M54.00S,2022-01-16T01:47:27.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629642,93.11760840998686,55.14705882352941,1610612757,75,90,2022-01-16T01:47:34Z,4790000,26.0,12.0,1,right,N. Little running Layup (18 PTS),[1629642],1610612757.0,POR,running,,,Little,N. Little,,,,,,,,,,Made,,,,,18.0,2.84,,,,,,,,,
488,PT01M48.00S,2022-01-16T01:47:37.3Z,3,REGULAR,foul,offensive,['inpenalty'],1629060,,,1610612764,75,90,2022-01-16T01:47:44Z,4810000,,,0,,R. Hachimura charge offensive FOUL (1 PF),"[1629060, 1629604]",1610612764.0,WAS,charge,,,Hachimura,R. Hachimura,,,,,1627541.0,1.0,0.0,Elleby,1629604.0,,,,,,,,,,,,,,,,
490,PT01M48.00S,2022-01-16T01:47:37.3Z,3,REGULAR,turnover,offensive foul,[],1629060,,,1610612764,75,90,2022-01-16T01:47:37Z,4830000,,,0,,R. Hachimura offensive foul TURNOVER (1 TO),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,1627541.0,,,,,,,,,,,,,,,1.0,,,,,
491,PT01M30.00S,2022-01-16T01:48:11.4Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629014,72.48685939553219,14.460784313725492,1610612757,75,90,2022-01-16T01:48:16Z,4840000,-178.0,206.0,1,right,MISS A. Simons 27' step back 3PT,[1629014],1610612757.0,POR,step back,,,Simons,A. Simons,,,,,,,,,,Missed,,,,,,27.21,,,,,,,,,
492,PT01M27.00S,2022-01-16T01:48:14.4Z,3,REGULAR,rebound,defensive,[],1626149,,,1610612764,75,90,2022-01-16T01:48:16Z,4850000,,,0,,M. Harrell REBOUND (Off:1 Def:4),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,491.0,5.0,4.0,1.0,,,,,,,,,,,
493,PT01M14.00S,2022-01-16T01:48:27.4Z,3,REGULAR,turnover,bad pass,[],203526,,,1610612764,75,90,2022-01-16T01:48:31Z,4860000,,,0,,R. Neto bad pass TURNOVER (5 TO),"[203526, 1628372]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,5.0,Smith Jr.,1628372.0,,,
494,PT01M14.00S,2022-01-16T01:48:27.4Z,3,REGULAR,steal,,[],1628372,,,1610612757,75,90,2022-01-16T01:48:29Z,4870000,,,0,,D. Smith Jr. STEAL (2 STL),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M09.00S,2022-01-16T01:48:32.4Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629014,82.7365308804205,95.83333333333334,1610612757,75,90,2022-01-16T01:48:39Z,4880000,229.0,110.0,1,right,MISS A. Simons 25' 3PT,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,Missed,,,,,,25.41,,,,,,,,,
496,PT01M06.00S,2022-01-16T01:48:35.4Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,75,90,2022-01-16T01:48:39Z,4890000,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,495.0,3.0,3.0,0.0,,,,,,,,,,,
497,PT00M58.10S,2022-01-16T01:48:43.9Z,3,REGULAR,3pt,Jump Shot,[],1630166,23.078186596583443,91.17647058823529,1610612764,78,90,2022-01-16T01:48:48Z,4900000,-206.0,164.0,1,left,D. Avdija 26' 3PT pullup (6 PTS) (S. Dinwiddie 6 AST),"[1630166, 203915]",1610612764.0,WAS,pullup,,,Avdija,D. Avdija,,,,,,,,,,Made,,,,,6.0,26.35,S. Dinwiddie,203915.0,6.0,,,,,,
499,PT00M39.50S,2022-01-16T01:49:08.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,91.01511169513797,41.911764705882355,1610612757,78,90,2022-01-16T01:49:16Z,4920000,-40.0,32.0,1,right,MISS D. Smith Jr. driving Layup,[1628372],1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,Missed,,,,,,5.15,,,,,,,,,
500,PT00M35.70S,2022-01-16T01:49:11.8Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,78,90,2022-01-16T01:49:16Z,4930000,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,499.0,4.0,4.0,0.0,,,,,,,,,,,
501,PT00M33.70S,2022-01-16T01:49:13.8Z,3,REGULAR,turnover,lost ball,[],1630166,,,1610612764,78,90,2022-01-16T01:49:18Z,4940000,,,0,,D. Avdija lost ball TURNOVER (1 TO),"[1630166, 1629604]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,1.0,Elleby,1629604.0,,,
502,PT00M33.70S,2022-01-16T01:49:13.8Z,3,REGULAR,steal,,[],1629604,,,1610612757,78,90,2022-01-16T01:49:15Z,4950000,,,0,,C. Elleby STEAL (2 STL),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,,,,,,,,,,,,,,,,
503,PT00M32.10S,2022-01-16T01:49:16.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626149,,,1610612757,78,90,2022-01-16T01:49:32Z,4960000,,,0,,M. Harrell take personal FOUL (4 PF) (Elleby 2 FT),"[1626149, 1629604]",1610612764.0,WAS,take,,,Harrell,M. Harrell,,,,,1146.0,4.0,0.0,Elleby,1629604.0,,,,,,,,,,,,,,,,
505,PT00M32.10S,2022-01-16T01:49:53.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1629604,,,1610612757,78,91,2022-01-16T01:49:53Z,4980000,,,0,,C. Elleby Free Throw 1 of 2 (4 PTS),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,Made,,,,,4.0,,,,,,,,,,
506,PT00M32.10S,2022-01-16T01:49:55.8Z,3,REGULAR,substitution,out,[],1629642,,,1610612757,78,91,2022-01-16T01:50:03Z,4990000,,,0,,SUB out: N. Little,[1629642],1610612757.0,POR,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M32.10S,2022-01-16T01:49:55.8Z,3,REGULAR,substitution,in,[],1629833,,,1610612757,78,91,2022-01-16T01:50:03Z,5000000,,,0,,SUB in: K. Blevins,[1629833],1610612757.0,POR,,,,Blevins,K. Blevins,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT00M32.10S,2022-01-16T01:50:19.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1629604,,,1610612757,78,92,2022-01-16T01:50:19Z,5010000,,,0,,C. Elleby Free Throw 2 of 2 (5 PTS),[1629604],1610612757.0,POR,,,,Elleby,C. Elleby,,,,,,,,,,Made,,,,,5.0,,,,,,,,,,
509,PT00M07.80S,2022-01-16T01:50:46.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1626149,12.434296977660972,53.18627450980392,1610612764,80,92,2022-01-16T01:50:51Z,5020000,-16.0,64.0,1,left,M. Harrell 6' Hook (14 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,Made,,,,,14.0,6.63,,,,,,,,,
510,PT00M02.80S,2022-01-16T01:51:00.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,91.80354796320631,46.81372549019608,1610612757,80,94,2022-01-16T01:51:04Z,5030000,-16.0,25.0,1,right,D. Smith Jr. driving Layup (5 PTS),[1628372],1610612757.0,POR,driving,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,Made,,,,,5.0,2.92,,,,,,,,,
511,PT00M00.10S,2022-01-16T01:51:14.6Z,3,REGULAR,3pt,Jump Shot,[],1626149,52.11892247043364,2.696078431372549,1610612764,80,94,2022-01-16T01:51:27Z,5040000,237.0,437.0,1,left,MISS M. Harrell 49' pullup 3PT,[1626149],1610612764.0,WAS,pullup,,,Harrell,M. Harrell,,,,,,,,,,Missed,,,,,,49.72,,,,,,,,,
512,PT00M00.10S,2022-01-16T01:51:14.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,80,94,2022-01-16T01:51:23Z,5050000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,511.0,,,,,,,,,,,,,,
513,PT00M00.00S,2022-01-16T01:51:25.6Z,3,REGULAR,period,end,[],0,,,1610612764,80,94,2022-01-16T01:51:25Z,5060000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-01-16T01:52:15.4Z,4,REGULAR,substitution,out,['startperiod'],1626149,,,1610612764,80,94,2022-01-16T01:53:46Z,5070000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-01-16T01:52:15.4Z,4,REGULAR,substitution,out,['startperiod'],1629060,,,1610612764,80,94,2022-01-16T01:53:46Z,5080000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-01-16T01:52:15.4Z,4,REGULAR,substitution,out,['startperiod'],1630166,,,1610612764,80,94,2022-01-16T01:53:46Z,5090000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-01-16T01:52:15.4Z,4,REGULAR,substitution,out,['startperiod'],203526,,,1610612764,80,94,2022-01-16T01:53:46Z,5100000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-01-16T01:52:15.4Z,4,REGULAR,substitution,out,['startperiod'],1629014,,,1610612764,80,94,2022-01-16T01:53:46Z,5110000,,,0,,SUB out: A. Simons,[1629014],1610612757.0,POR,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-01-16T01:52:15.4Z,4,REGULAR,substitution,out,['startperiod'],203503,,,1610612764,80,94,2022-01-16T01:53:46Z,5120000,,,0,,SUB out: T. Snell,[203503],1610612757.0,POR,,,,Snell,T. Snell,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-01-16T01:52:15.4Z,4,REGULAR,substitution,in,['startperiod'],1630557,,,1610612764,80,94,2022-01-16T01:53:46Z,5130000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-01-16T01:52:15.4Z,4,REGULAR,substitution,in,['startperiod'],1628418,,,1610612764,80,94,2022-01-16T01:53:46Z,5140000,,,0,,SUB in: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT12M00.00S,2022-01-16T01:52:15.4Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612764,80,94,2022-01-16T01:53:46Z,5150000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT12M00.00S,2022-01-16T01:52:15.4Z,4,REGULAR,substitution,in,['startperiod'],1628398,,,1610612764,80,94,2022-01-16T01:53:46Z,5160000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT12M00.00S,2022-01-16T01:52:15.4Z,4,REGULAR,substitution,in,['startperiod'],203496,,,1610612764,80,94,2022-01-16T01:53:46Z,5170000,,,0,,SUB in: R. Covington,[203496],1610612757.0,POR,,,,Covington,R. Covington,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT12M00.00S,2022-01-16T01:52:15.4Z,4,REGULAR,substitution,in,['startperiod'],203463,,,1610612764,80,94,2022-01-16T01:53:46Z,5180000,,,0,,SUB in: B. McLemore,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2022-01-16T01:53:57.8Z,4,REGULAR,period,start,[],0,,,1610612757,80,94,2022-01-16T01:53:57Z,5190000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT11M36.00S,2022-01-16T01:54:21.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628372,93.24901445466492,52.94117647058824,1610612757,80,94,2022-01-16T01:54:26Z,5200000,15.0,11.0,1,right,MISS D. Smith Jr. Layup,[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,Missed,,,,,,1.84,,,,,,,,,
528,PT11M34.00S,2022-01-16T01:54:23.2Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,80,94,2022-01-16T01:54:26Z,5210000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,527.0,,,,,,,,,,,,,,
529,PT11M34.00S,2022-01-16T01:54:25.8Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,80,94,2022-01-16T01:54:25Z,5220000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT11M23.00S,2022-01-16T01:54:38.6Z,4,REGULAR,turnover,lost ball,[],1628398,,,1610612764,80,94,2022-01-16T01:54:45Z,5230000,,,0,,K. Kuzma lost ball TURNOVER (3 TO),"[1628398, 1628372]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,3.0,Smith Jr.,1628372.0,,,
531,PT11M23.00S,2022-01-16T01:54:38.6Z,4,REGULAR,steal,,[],1628372,,,1610612757,80,94,2022-01-16T01:54:45Z,5240000,,,0,,D. Smith Jr. STEAL (3 STL),[1628372],1610612757.0,POR,,,,Smith Jr.,D. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT11M18.00S,2022-01-16T01:54:43.6Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203463,82.47371879106439,93.87254901960785,1610612757,80,94,2022-01-16T01:54:49Z,5250000,219.0,112.0,1,right,MISS B. McLemore 24' 3PT,[203463],1610612757.0,POR,,,,McLemore,B. McLemore,,,,,,,,,,Missed,,,,,,24.64,,,,,,,,,
533,PT11M15.00S,2022-01-16T01:54:46.6Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,80,94,2022-01-16T01:54:49Z,5260000,,,0,,C. Kispert REBOUND (Off:0 Def:6),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,532.0,6.0,6.0,0.0,,,,,,,,,,,
534,PT11M06.00S,2022-01-16T01:54:55.4Z,4,REGULAR,3pt,Jump Shot,[],1630557,24.129434954007884,92.64705882352942,1610612764,80,94,2022-01-16T01:55:24Z,5270000,-213.0,174.0,1,left,MISS C. Kispert 27' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,Missed,,,,,,27.54,,,,,,,,,
535,PT11M05.00S,2022-01-16T01:54:56.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612757,80,94,2022-01-16T01:55:24Z,5280000,,,0,,TEAM defensive REBOUND,[],1610612757.0,POR,,,,,,,,,,,,,,,,534.0,,,,,,,,,,,,,,
536,PT11M05.00S,2022-01-16T01:55:23.3Z,4,REGULAR,foul,personal,[],1628418,,,1610612757,80,94,2022-01-16T01:57:25Z,5290000,,,0,,T. Bryant loose ball personal FOUL (1 PF),"[1628418, 203463]",1610612764.0,WAS,loose ball,,,Bryant,T. Bryant,,,,,1627541.0,1.0,0.0,McLemore,203463.0,,,,,,,,,,,,,,,,
