actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
264,PT02M49.00S,2022-01-13T00:53:26.1Z,2,REGULAR,foul,personal,['1freethrow'],1630175,,,1610612764,47,35,2022-01-13T00:53:35Z,2620000,,,0,,C. Anthony shooting personal FOUL (3 PF) (Hachimura 1 FT),"[1630175, 1629060]",1610612753.0,ORL,shooting,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,1627962.0,3.0,0.0,Hachimura,1629060.0,,,
266,PT02M49.00S,2022-01-13T00:53:36.5Z,2,REGULAR,substitution,out,[],203526,,,1610612764,47,35,2022-01-13T00:54:30Z,2640000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT02M49.00S,2022-01-13T00:53:36.5Z,2,REGULAR,substitution,out,[],1629655,,,1610612764,47,35,2022-01-13T00:54:30Z,2650000,,,0,,SUB out: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT02M49.00S,2022-01-13T00:53:36.5Z,2,REGULAR,substitution,out,[],1630175,,,1610612764,47,35,2022-01-13T00:54:30Z,2660000,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT02M49.00S,2022-01-13T00:53:36.5Z,2,REGULAR,substitution,in,[],203915,,,1610612764,47,35,2022-01-13T00:54:30Z,2670000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
270,PT02M49.00S,2022-01-13T00:53:36.5Z,2,REGULAR,substitution,in,[],1626149,,,1610612764,47,35,2022-01-13T00:54:30Z,2680000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
271,PT02M49.00S,2022-01-13T00:53:36.5Z,2,REGULAR,substitution,in,[],201577,,,1610612764,47,35,2022-01-13T00:54:30Z,2690000,,,0,,SUB in: R. Lopez,[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,
272,PT02M49.00S,2022-01-13T00:54:11.5Z,2,REGULAR,freethrow,1 of 1,[],1629060,,,1610612764,48,35,2022-01-13T00:54:11Z,2700000,,,0,,R. Hachimura Free Throw 1 of 1 (3 PTS),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
273,PT02M35.00S,2022-01-13T00:54:27.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,92.59198423127464,44.36274509803921,1610612753,48,35,2022-01-13T00:54:34Z,2710000,-28.0,17.0,1,right,MISS F. Wagner driving Layup - blocked,"[1630532, 1628398]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,3.3,Missed,,,,,,,,,,,,,,,,,Kuzma,1628398.0,
319,PT02M35.00S,2022-01-13T00:54:27.4Z,2,REGULAR,block,,[],1628398,,,1610612753,48,35,2022-01-13T01:01:40Z,2715000,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
274,PT02M33.00S,2022-01-13T00:54:29.4Z,2,REGULAR,rebound,defensive,[],203484,,,1610612764,48,35,2022-01-13T00:54:34Z,2720000,,,0,,K. Caldwell-Pope REBOUND (Off:0 Def:4),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,273.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
275,PT02M30.00S,2022-01-13T00:54:32.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203484,32.40801576872536,33.82352941176471,1610612764,48,35,2022-01-13T00:54:38Z,2730000,81.0,252.0,1,left,MISS K. Caldwell-Pope 26' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.48,Missed,,,,,,,,,,,,,,,,,,,
276,PT02M30.00S,2022-01-13T00:54:32.2Z,2,REGULAR,rebound,defensive,[],1629643,,,1610612753,48,35,2022-01-13T00:54:38Z,2740000,,,0,,C. Okeke REBOUND (Off:2 Def:2),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,,275.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
277,PT02M23.00S,2022-01-13T00:54:39.3Z,2,REGULAR,2pt,Jump Shot,['fastbreak'],1630181,80.6340341655716,29.901960784313726,1610612753,48,35,2022-01-13T00:54:47Z,2750000,-100.0,130.0,1,right,MISS R. Hampton 16' pullup Shot,[1630181],1610612753.0,ORL,pullup,,,Hampton,R. Hampton,,,,,16.39,Missed,,,,,,,,,,,,,,,,,,,
278,PT02M22.00S,2022-01-13T00:54:44.5Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,48,35,2022-01-13T00:54:44Z,2760000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,277.0,,,,,,,,,,,,,,,,,,
279,PT02M22.00S,2022-01-13T00:54:45.5Z,2,REGULAR,foul,personal,[],203915,,,1610612753,48,35,2022-01-13T00:55:10Z,2770000,,,0,,S. Dinwiddie loose ball personal FOUL (1 PF),"[203915, 201577]",1610612764.0,WAS,loose ball,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Lopez,201577.0,,,
281,PT02M22.00S,2022-01-13T00:55:02.0Z,2,REGULAR,substitution,out,[],1629060,,,1610612753,48,35,2022-01-13T00:55:16Z,2790000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT02M22.00S,2022-01-13T00:55:02.0Z,2,REGULAR,substitution,out,[],1630532,,,1610612753,48,35,2022-01-13T00:55:16Z,2800000,,,0,,SUB out: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT02M22.00S,2022-01-13T00:55:02.0Z,2,REGULAR,substitution,in,[],1630557,,,1610612753,48,35,2022-01-13T00:55:16Z,2810000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT02M22.00S,2022-01-13T00:55:02.0Z,2,REGULAR,substitution,in,[],203082,,,1610612753,48,35,2022-01-13T00:55:16Z,2820000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT02M16.00S,2022-01-13T00:55:32.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629643,80.23981603153744,91.66666666666666,1610612753,48,38,2022-01-13T00:55:38Z,2840000,208.0,133.0,1,right,C. Okeke 24' 3PT  (6 PTS) (R. Hampton 2 AST),"[1629643, 1630181]",1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,24.72,Made,,,,,6.0,,,,R. Hampton,1630181.0,2.0,,,,,,,,
288,PT01M56.00S,2022-01-13T00:55:51.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,15.850854139290407,43.38235294117647,1610612764,50,38,2022-01-13T00:55:56Z,2860000,33.0,96.0,1,left,K. Kuzma 10' floating Jump Shot (5 PTS) (S. Dinwiddie 1 AST),"[1628398, 203915]",1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,10.2,Made,,,,,5.0,,,,S. Dinwiddie,203915.0,1.0,,,,,,,,
290,PT01M41.00S,2022-01-13T00:56:07.7Z,2,REGULAR,3pt,Jump Shot,[],203082,70.64717477003943,79.16666666666666,1610612753,50,41,2022-01-13T00:56:13Z,2880000,146.0,223.0,1,right,T. Ross 26' 3PT pullup (6 PTS) (R. Hampton 3 AST),"[203082, 1630181]",1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,26.68,Made,,,,,6.0,,,,R. Hampton,1630181.0,3.0,,,,,,,,
292,PT01M26.00S,2022-01-13T00:56:21.5Z,2,REGULAR,3pt,Jump Shot,[],203915,29.77989487516426,77.69607843137256,1610612764,50,41,2022-01-13T00:56:26Z,2900000,-138.0,227.0,1,left,MISS S. Dinwiddie 26' 3PT,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,26.63,Missed,,,,,,,,,,,,,,,,,,,
293,PT01M22.00S,2022-01-13T00:56:25.5Z,2,REGULAR,rebound,offensive,[],1628398,,,1610612764,50,41,2022-01-13T00:56:25Z,2910000,,,0,,K. Kuzma REBOUND (Off:1 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,292.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
294,PT01M19.00S,2022-01-13T00:56:29.2Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630557,8.886333771353483,96.81372549019608,1610612764,50,41,2022-01-13T00:56:39Z,2920000,-234.0,31.0,1,left,MISS C. Kispert 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,23.61,Missed,,,,,,,,,,,,,,,,,,,
295,PT01M17.00S,2022-01-13T00:56:31.2Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,50,41,2022-01-13T00:56:39Z,2930000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,294.0,,,,,,,,,,,,,,,,,,
296,PT01M17.00S,2022-01-13T00:56:35.9Z,2,REGULAR,foul,personal,[],203484,,,1610612753,50,41,2022-01-13T00:56:49Z,2940000,,,0,,K. Caldwell-Pope loose ball personal FOUL (1 PF),"[203484, 1630181]",1610612764.0,WAS,loose ball,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Hampton,1630181.0,,,
298,PT01M08.00S,2022-01-13T00:57:00.1Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",203484,,,1610612753,50,41,2022-01-13T00:57:10Z,2960000,,,0,,K. Caldwell-Pope shooting personal FOUL (2 PF) (Ross 3 FT),"[203484, 203082]",1610612764.0,WAS,shooting,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,1830.0,2.0,0.0,Ross,203082.0,,,
300,PT01M08.00S,2022-01-13T00:57:28.6Z,2,REGULAR,freethrow,1 of 3,[],203082,,,1610612753,50,42,2022-01-13T00:57:28Z,2980000,,,0,,T. Ross Free Throw 1 of 3 (7 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
301,PT01M08.00S,2022-01-13T00:57:43.7Z,2,REGULAR,freethrow,2 of 3,[],203082,,,1610612753,50,42,2022-01-13T00:57:43Z,2990000,,,0,,MISS T. Ross Free Throw 2 of 3,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Missed,,,,,,,,,,,,,,,,,,,
302,PT01M08.00S,2022-01-13T00:57:43.7Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,50,42,2022-01-13T00:57:43Z,3000000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,301.0,,,,,,,,,,,,,,,,,,
303,PT01M08.00S,2022-01-13T00:58:04.8Z,2,REGULAR,freethrow,3 of 3,[],203082,,,1610612753,50,43,2022-01-13T00:58:04Z,3010000,,,0,,T. Ross Free Throw 3 of 3 (8 PTS),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
304,PT00M46.70S,2022-01-13T00:58:31.3Z,2,REGULAR,3pt,Jump Shot,[],203484,24.917871222076215,92.40196078431373,1610612764,50,43,2022-01-13T00:58:36Z,3020000,-212.0,182.0,1,left,MISS K. Caldwell-Pope 27' 3PT,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,27.92,Missed,,,,,,,,,,,,,,,,,,,
305,PT00M44.20S,2022-01-13T00:58:33.8Z,2,REGULAR,rebound,defensive,[],203082,,,1610612753,50,43,2022-01-13T00:58:36Z,3030000,,,0,,T. Ross REBOUND (Off:0 Def:3),[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,304.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
306,PT00M37.30S,2022-01-13T00:58:41.5Z,2,REGULAR,3pt,Jump Shot,[],203082,64.86530880420499,31.61764705882353,1610612753,50,43,2022-01-13T00:58:46Z,3040000,-92.0,278.0,1,right,MISS T. Ross 29' pullup 3PT,[203082],1610612753.0,ORL,pullup,,,Ross,T. Ross,,,,,29.26,Missed,,,,,,,,,,,,,,,,,,,
307,PT00M33.70S,2022-01-13T00:58:45.1Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,50,43,2022-01-13T00:58:46Z,3050000,,,0,,K. Kuzma REBOUND (Off:1 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,306.0,7.0,6.0,1.0,,,,,,,,,,,,,,,
308,PT00M13.70S,2022-01-13T00:59:06.6Z,2,REGULAR,foul,personal,['2freethrow'],203082,,,1610612764,50,43,2022-01-13T00:59:20Z,3060000,,,0,,T. Ross shooting personal FOUL (1 PF) (Kuzma 2 FT),"[203082, 1628398]",1610612753.0,ORL,shooting,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Kuzma,1628398.0,,,
310,PT00M13.70S,2022-01-13T00:59:39.1Z,2,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,51,43,2022-01-13T00:59:39Z,3080000,,,0,,K. Kuzma Free Throw 1 of 2 (6 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
311,PT00M13.70S,2022-01-13T00:59:40.1Z,2,REGULAR,substitution,out,[],203484,,,1610612764,51,43,2022-01-13T00:59:56Z,3090000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M13.70S,2022-01-13T00:59:40.1Z,2,REGULAR,substitution,out,[],1630557,,,1610612764,51,43,2022-01-13T00:59:56Z,3100000,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M13.70S,2022-01-13T00:59:40.1Z,2,REGULAR,substitution,in,[],203526,,,1610612764,51,43,2022-01-13T00:59:56Z,3110000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M13.70S,2022-01-13T00:59:40.1Z,2,REGULAR,substitution,in,[],1630166,,,1610612764,51,43,2022-01-13T00:59:56Z,3120000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M13.70S,2022-01-13T01:00:07.0Z,2,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,52,43,2022-01-13T01:00:07Z,3130000,,,0,,K. Kuzma Free Throw 2 of 2 (7 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
316,PT00M00.60S,2022-01-13T01:00:26.0Z,2,REGULAR,3pt,Jump Shot,[],1629643,69.85873850197109,19.362745098039216,1610612753,52,43,2022-01-13T01:00:31Z,3140000,-153.0,231.0,1,right,MISS C. Okeke 27' 3PT,[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,27.7,Missed,,,,,,,,,,,,,,,,,,,
317,PT00M00.60S,2022-01-13T01:00:26.0Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612753,52,43,2022-01-13T01:00:31Z,3150000,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,316.0,,,,,,,,,,,,,,,,,,
318,PT00M00.00S,2022-01-13T01:00:31.6Z,2,REGULAR,period,end,[],0,,,1610612753,52,43,2022-01-13T01:00:31Z,3160000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2022-01-13T01:15:16.2Z,3,REGULAR,substitution,out,['startperiod'],1626149,,,1610612753,52,43,2022-01-13T01:15:40Z,3170000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2022-01-13T01:15:16.2Z,3,REGULAR,substitution,out,['startperiod'],203526,,,1610612753,52,43,2022-01-13T01:15:40Z,3180000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2022-01-13T01:15:16.2Z,3,REGULAR,substitution,out,['startperiod'],1630166,,,1610612753,52,43,2022-01-13T01:15:40Z,3190000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2022-01-13T01:15:16.2Z,3,REGULAR,substitution,out,['startperiod'],1630181,,,1610612753,52,43,2022-01-13T01:15:40Z,3200000,,,0,,SUB out: R. Hampton,[1630181],1610612753.0,ORL,,,,Hampton,R. Hampton,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2022-01-13T01:15:16.2Z,3,REGULAR,substitution,out,['startperiod'],203082,,,1610612753,52,43,2022-01-13T01:15:40Z,3210000,,,0,,SUB out: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2022-01-13T01:15:16.2Z,3,REGULAR,substitution,in,['startperiod'],1630557,,,1610612753,52,43,2022-01-13T01:15:40Z,3220000,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2022-01-13T01:15:16.2Z,3,REGULAR,substitution,in,['startperiod'],203484,,,1610612753,52,43,2022-01-13T01:15:40Z,3230000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT12M00.00S,2022-01-13T01:15:16.2Z,3,REGULAR,substitution,in,['startperiod'],1629655,,,1610612753,52,43,2022-01-13T01:15:40Z,3240000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
328,PT12M00.00S,2022-01-13T01:15:16.2Z,3,REGULAR,substitution,in,['startperiod'],1630532,,,1610612753,52,43,2022-01-13T01:15:40Z,3250000,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,
329,PT12M00.00S,2022-01-13T01:15:16.2Z,3,REGULAR,substitution,in,['startperiod'],1630175,,,1610612753,52,43,2022-01-13T01:15:40Z,3260000,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT12M00.00S,2022-01-13T01:15:53.6Z,3,REGULAR,period,start,[],0,,,1610612764,52,43,2022-01-13T01:15:53Z,3270000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
331,PT11M36.00S,2022-01-13T01:16:17.6Z,3,REGULAR,2pt,Jump Shot,[],1629655,93.38042049934296,23.52941176470588,1610612764,54,43,2022-01-13T01:16:28Z,3280000,-132.0,10.0,1,right,D. Gafford 13' turnaround fadeaway Jump Shot (6 PTS) (K. Caldwell-Pope 2 AST),"[1629655, 203484]",1610612764.0,WAS,turnaround fadeaway,,,Gafford,D. Gafford,,,,,13.28,Made,,,,,6.0,,,,K. Caldwell-Pope,203484.0,2.0,,,,,,,,
333,PT11M20.00S,2022-01-13T01:16:32.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201577,11.908672798948752,42.15686274509804,1610612753,54,45,2022-01-13T01:16:38Z,3300000,39.0,59.0,1,left,R. Lopez 7' Hook (9 PTS) (F. Wagner 9 AST),"[201577, 1630532]",1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,7.12,Made,,,,,9.0,,,,F. Wagner,1630532.0,9.0,,,,,,,,
335,PT11M07.00S,2022-01-13T01:16:47.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203484,86.81011826544021,61.029411764705884,1610612764,54,45,2022-01-13T01:16:52Z,3320000,55.0,71.0,1,right,MISS K. Caldwell-Pope 9' floating Shot,[203484],1610612764.0,WAS,floating,,,Caldwell-Pope,K. Caldwell-Pope,,,,,9.03,Missed,,,,,,,,,,,,,,,,,,,
336,PT11M07.00S,2022-01-13T01:16:47.3Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612753,54,45,2022-01-13T01:16:52Z,3330000,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,335.0,,,,,,,,,,,,,,,,,,
337,PT11M07.00S,2022-01-13T01:16:52.6Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612753,54,45,2022-01-13T01:16:52Z,3340000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
338,PT10M59.00S,2022-01-13T01:17:10.1Z,3,REGULAR,foul,personal,[],1629655,,,1610612753,54,45,2022-01-13T01:17:23Z,3350000,,,0,,D. Gafford personal FOUL (1 PF),"[1629655, 201577]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,1830.0,1.0,0.0,Lopez,201577.0,,,
340,PT10M55.00S,2022-01-13T01:17:31.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630175,6.1268068331143235,53.18627450980392,1610612753,54,47,2022-01-13T01:17:37Z,3370000,-16.0,5.0,1,left,C. Anthony reverse Layup (2 PTS) (R. Lopez 1 AST),"[1630175, 201577]",1610612753.0,ORL,reverse,,,Anthony,C. Anthony,,,,,1.67,Made,,,,,2.0,,,,R. Lopez,201577.0,1.0,,,,,,,,
342,PT10M55.00S,2022-01-13T01:17:34.5Z,3,REGULAR,foul,personal,['1freethrow'],203915,,,1610612753,54,47,2022-01-13T01:17:46Z,3390000,,,0,,S. Dinwiddie shooting personal FOUL (2 PF) (Anthony 1 FT),"[203915, 1630175]",1610612764.0,WAS,shooting,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,1627539.0,2.0,0.0,Anthony,1630175.0,,,
344,PT10M55.00S,2022-01-13T01:18:05.2Z,3,REGULAR,freethrow,1 of 1,[],1630175,,,1610612753,54,48,2022-01-13T01:18:05Z,3410000,,,0,,C. Anthony Free Throw 1 of 1 (3 PTS),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,Made,,,,,3.0,,,,,,,,,,,,,,
345,PT10M40.00S,2022-01-13T01:18:21.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,85.49605781865965,37.254901960784316,1610612764,54,48,2022-01-13T01:18:26Z,3420000,-64.0,84.0,1,right,MISS K. Kuzma 10' floating Shot,[1628398],1610612764.0,WAS,floating,,,Kuzma,K. Kuzma,,,,,10.53,Missed,,,,,,,,,,,,,,,,,,,
346,PT10M35.00S,2022-01-13T01:18:25.5Z,3,REGULAR,rebound,offensive,[],1629655,,,1610612764,54,48,2022-01-13T01:18:25Z,3430000,,,0,,D. Gafford REBOUND (Off:1 Def:1),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,345.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
347,PT10M34.00S,2022-01-13T01:18:26.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,92.9862023653088,51.9607843137255,1610612764,56,48,2022-01-13T01:18:33Z,3440000,10.0,13.0,1,right,D. Gafford putback Layup (8 PTS),[1629655],1610612764.0,WAS,putback,,,Gafford,D. Gafford,,,,,1.66,Made,,,,,8.0,,,,,,,,,,,,,,
348,PT10M29.00S,2022-01-13T01:18:31.1Z,3,REGULAR,3pt,Jump Shot,[],203914,9.411957950065702,96.56862745098039,1610612753,56,48,2022-01-13T01:18:37Z,3450000,-233.0,36.0,1,left,MISS G. Harris 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,23.56,Missed,,,,,,,,,,,,,,,,,,,
349,PT10M29.00S,2022-01-13T01:18:31.1Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,56,48,2022-01-13T01:18:37Z,3460000,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,348.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
385,PT10M20.00S,2022-01-13T01:18:36.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,91.93495400788436,45.34313725490196,1610612764,56,48,2022-01-13T01:25:40Z,3465000,-23.0,23.0,1,right,MISS S. Dinwiddie floating Shot - blocked,"[203915, 1630175]",1610612764.0,WAS,floating,,,Dinwiddie,S. Dinwiddie,,,,,3.3,Missed,,,,,,,,,,,,,,,,,Anthony,1630175.0,
386,PT10M20.00S,2022-01-13T01:18:36.0Z,3,REGULAR,block,,[],1630175,,,1610612764,56,48,2022-01-13T01:24:56Z,3467500,,,0,,C. Anthony BLOCK (1 BLK),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT10M20.00S,2022-01-13T01:18:36.0Z,3,REGULAR,rebound,defensive,[],201577,,,1610612753,56,48,2022-01-13T02:20:10Z,3468750,,,0,,R. Lopez REBOUND (Off:3 Def:1),[201577],1610612753.0,ORL,,,,Lopez,R. Lopez,,,,,,,385.0,4.0,1.0,3.0,,,,,,,,,,,,,,,
352,PT10M14.00S,2022-01-13T01:18:48.9Z,3,REGULAR,foul,personal,['2freethrow'],1628398,,,1610612753,56,48,2022-01-13T01:19:02Z,3490000,,,0,,K. Kuzma shooting personal FOUL (2 PF) (Okeke 2 FT),"[1628398, 1629643]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,1627962.0,2.0,0.0,Okeke,1629643.0,,,
354,PT10M14.00S,2022-01-13T01:19:22.0Z,3,REGULAR,freethrow,1 of 2,[],1629643,,,1610612753,56,49,2022-01-13T01:25:04Z,3510000,,,0,,C. Okeke Free Throw 1 of 2 (7 PTS),[1629643],1610612753.0,ORL,,,,Okeke,C. Okeke,,,,,,Made,,,,,7.0,,,,,,,,,,,,,,
