actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,value
456,PT03M29.00S,2022-03-17T00:41:51.3Z,3,REGULAR,freethrow,2 of 2,[],203999,,,1610612743,69,96,2022-03-17T00:42:42Z,4520000,,,0,,N. Jokic Free Throw 2 of 2 (29 PTS),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,Made,29.0,,,,,,,,,,,,,,
454,PT03M29.00S,2022-03-17T00:41:52.3Z,3,REGULAR,substitution,out,[],203932,,,1610612764,69,96,2022-03-17T00:42:53Z,4525000,,,0,,SUB out: A. Gordon,[203932],1610612743.0,DEN,,,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,
455,PT03M29.00S,2022-03-17T00:41:52.3Z,3,REGULAR,substitution,in,[],203085,,,1610612764,69,96,2022-03-17T00:42:53Z,4527500,,,0,,SUB in: A. Rivers,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT03M16.00S,2022-03-17T00:42:27.9Z,3,REGULAR,foul,personal,[],203210,,,1610612764,69,96,2022-03-17T00:42:38Z,4530000,,,0,,J. Green personal FOUL (2 PF),"[203210, 202397]",1610612743.0,DEN,,,,Green,J. Green,,,,,1628951.0,2.0,0.0,Smith,202397.0,,,,,,,,,,,,,,,,
459,PT03M08.00S,2022-03-17T00:42:49.2Z,3,REGULAR,2pt,Jump Shot,[],1629060,8.229303547963205,9.803921568627452,1610612764,69,96,2022-03-17T00:42:54Z,4550000,201.0,25.0,1,left,MISS R. Hachimura 20' Jump Shot,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,Missed,,,,,,20.25,,,,,,,,,
460,PT03M05.00S,2022-03-17T00:42:52.2Z,3,REGULAR,rebound,offensive,[],1629060,,,1610612764,69,96,2022-03-17T00:42:54Z,4560000,,,0,,R. Hachimura REBOUND (Off:1 Def:3),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,459.0,4.0,3.0,1.0,,,,,,,,,,
461,PT03M03.00S,2022-03-17T00:42:53.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629060,7.046649145860711,49.754901960784316,1610612764,71,96,2022-03-17T00:42:58Z,4570000,1.0,14.0,1,left,R. Hachimura driving finger roll Layup (6 PTS),[1629060],1610612764.0,WAS,driving finger roll,,,Hachimura,R. Hachimura,,,,,,,,,,Made,6.0,,,,,1.38,,,,,,,,,
462,PT02M42.00S,2022-03-17T00:43:15.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203210,94.03745072273325,42.8921568627451,1610612743,71,96,2022-03-17T00:43:21Z,4580000,-36.0,4.0,1,right,MISS J. Green Layup - blocked,"[203210, 204001]",1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Missed,,,,,,3.57,,,,,,,Porzingis,204001.0,
463,PT02M42.00S,2022-03-17T00:43:15.8Z,3,REGULAR,block,,[],204001,,,1610612743,71,96,2022-03-17T00:43:18Z,4590000,,,0,,K. Porzingis BLOCK (3 BLK),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT02M38.00S,2022-03-17T00:43:19.8Z,3,REGULAR,rebound,offensive,[],203085,,,1610612743,71,96,2022-03-17T00:43:21Z,4600000,,,0,,A. Rivers REBOUND (Off:1 Def:2),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,462.0,3.0,2.0,1.0,,,,,,,,,,
465,PT02M37.00S,2022-03-17T00:43:20.9Z,3,REGULAR,turnover,lost ball,[],203085,,,1610612743,71,96,2022-03-17T00:43:25Z,4610000,,,0,,A. Rivers lost ball TURNOVER (1 TO),"[203085, 202397]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,1.0,Smith,202397.0,,,
466,PT02M37.00S,2022-03-17T00:43:20.9Z,3,REGULAR,steal,,[],202397,,,1610612764,71,96,2022-03-17T00:43:23Z,4620000,,,0,,I. Smith STEAL (1 STL),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M35.00S,2022-03-17T00:43:24.0Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",202397,6.521024967148489,49.01960784313725,1610612764,73,96,2022-03-17T00:44:27Z,4630000,5.0,9.0,1,left,I. Smith running reverse Layup (4 PTS),[202397],1610612764.0,WAS,running reverse,,,Smith,I. Smith,,,,,,,,,,Made,4.0,,,,,1.01,,,,,,,,,
468,PT02M35.00S,2022-03-17T00:43:30.3Z,3,REGULAR,timeout,full,['team'],0,,,1610612743,73,96,2022-03-17T00:43:30Z,4640000,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT02M35.00S,2022-03-17T00:44:49.4Z,3,REGULAR,substitution,out,[],1628420,,,1610612743,73,96,2022-03-17T00:45:04Z,4650000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT02M35.00S,2022-03-17T00:44:49.4Z,3,REGULAR,substitution,out,[],203999,,,1610612743,73,96,2022-03-17T00:45:04Z,4660000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M35.00S,2022-03-17T00:44:49.4Z,3,REGULAR,substitution,in,[],202326,,,1610612743,73,96,2022-03-17T00:45:04Z,4670000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M35.00S,2022-03-17T00:44:49.4Z,3,REGULAR,substitution,in,[],1627854,,,1610612743,73,96,2022-03-17T00:45:04Z,4680000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT02M19.00S,2022-03-17T00:45:20.8Z,3,REGULAR,3pt,Jump Shot,[],1630538,64.47109067017082,35.78431372549019,1610612743,73,99,2022-03-17T00:45:28Z,4690000,-71.0,281.0,1,right,B. Hyland 29' 3PT step back (5 PTS) (D. Cousins 2 AST),"[1630538, 202326]",1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,,,,,,Made,5.0,,,,,29.03,D. Cousins,202326.0,2.0,,,,,,
474,PT01M57.00S,2022-03-17T00:45:42.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202397,17.0335085413929,40.931372549019606,1610612764,73,99,2022-03-17T00:45:46Z,4700000,45.0,108.0,1,left,MISS I. Smith 11' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,,,,,,Missed,,,,,,11.67,,,,,,,,,
475,PT01M55.00S,2022-03-17T00:45:44.0Z,3,REGULAR,rebound,offensive,[],1629060,,,1610612764,73,99,2022-03-17T00:45:46Z,4710000,,,0,,R. Hachimura REBOUND (Off:2 Def:3),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,474.0,5.0,3.0,2.0,,,,,,,,,,
476,PT01M53.00S,2022-03-17T00:45:46.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629060,6.521024967148489,50.98039215686274,1610612764,73,99,2022-03-17T00:45:50Z,4720000,-5.0,9.0,1,left,MISS R. Hachimura Layup - blocked,"[1629060, 202326]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,Missed,,,,,,1.01,,,,,,,Cousins,202326.0,
477,PT01M53.00S,2022-03-17T00:45:46.0Z,3,REGULAR,block,,[],202326,,,1610612764,73,99,2022-03-17T00:45:48Z,4730000,,,0,,D. Cousins BLOCK (1 BLK),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT01M50.00S,2022-03-17T00:45:49.0Z,3,REGULAR,rebound,defensive,[],1630538,,,1610612743,73,99,2022-03-17T00:45:50Z,4740000,,,0,,B. Hyland REBOUND (Off:0 Def:3),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,476.0,3.0,3.0,0.0,,,,,,,,,,
479,PT01M38.00S,2022-03-17T00:46:01.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630538,79.71419185282524,60.049019607843135,1610612743,73,101,2022-03-17T00:46:06Z,4750000,50.0,138.0,1,right,B. Hyland 14' step back Jump Shot (7 PTS),[1630538],1610612743.0,DEN,step back,,,Hyland,B. Hyland,,,,,,,,,,Made,7.0,,,,,14.7,,,,,,,,,
480,PT01M24.00S,2022-03-17T00:46:14.3Z,3,REGULAR,3pt,Jump Shot,[],202397,6.258212877792378,3.6764705882352944,1610612764,76,101,2022-03-17T00:46:18Z,4760000,232.0,6.0,1,left,I. Smith 3PT  (7 PTS) (R. Hachimura 2 AST),"[202397, 1629060]",1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,Made,7.0,,,,,23.17,R. Hachimura,1629060.0,2.0,,,,,,
482,PT01M01.00S,2022-03-17T00:46:38.3Z,3,REGULAR,3pt,Jump Shot,[],1630538,62.89421813403416,32.35294117647059,1610612743,76,104,2022-03-17T00:46:42Z,4780000,-88.0,296.0,1,right,B. Hyland 30' 3PT pullup (10 PTS) (A. Rivers 1 AST),"[1630538, 203085]",1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,,,,,,Made,10.0,,,,,30.91,A. Rivers,203085.0,1.0,,,,,,
484,PT00M51.80S,2022-03-17T00:46:51.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203210,,,1610612764,76,104,2022-03-17T00:46:58Z,4800000,,,0,,J. Green personal FOUL (3 PF) (Porzingis 2 FT),"[203210, 204001]",1610612743.0,DEN,,,,Green,J. Green,,,,,1628951.0,3.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,,
487,PT00M51.80S,2022-03-17T00:47:20.3Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,77,104,2022-03-17T00:47:20Z,4820000,,,0,,K. Porzingis Free Throw 1 of 2 (14 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
488,PT00M51.80S,2022-03-17T00:47:37.1Z,3,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,78,104,2022-03-17T00:47:37Z,4830000,,,0,,K. Porzingis Free Throw 2 of 2 (15 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
489,PT00M40.90S,2022-03-17T00:47:50.1Z,3,REGULAR,3pt,Jump Shot,[],1630538,66.96780551905388,8.333333333333332,1610612743,78,104,2022-03-17T00:47:56Z,4840000,-208.0,258.0,1,right,MISS B. Hyland 33' 3PT,[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,Missed,,,,,,33.16,,,,,,,,,
490,PT00M36.40S,2022-03-17T00:47:54.6Z,3,REGULAR,rebound,offensive,[],203210,,,1610612743,78,104,2022-03-17T00:47:54Z,4850000,,,0,,J. Green REBOUND (Off:1 Def:2),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,,,489.0,3.0,2.0,1.0,,,,,,,,,,
491,PT00M35.20S,2022-03-17T00:47:55.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203085,65.91655716162943,54.41176470588235,1610612743,78,104,2022-03-17T00:47:59Z,4860000,22.0,268.0,1,right,MISS A. Rivers 26' 3PT,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,Missed,,,,,,26.88,,,,,,,,,
492,PT00M32.50S,2022-03-17T00:47:58.4Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612764,78,104,2022-03-17T00:47:59Z,4870000,,,0,,R. Hachimura REBOUND (Off:2 Def:4),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,491.0,6.0,4.0,2.0,,,,,,,,,,
493,PT00M26.00S,2022-03-17T00:48:05.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202397,6.652431011826544,53.18627450980392,1610612764,78,104,2022-03-17T00:48:40Z,4880000,-16.0,10.0,1,left,MISS I. Smith driving reverse Layup,[202397],1610612764.0,WAS,driving reverse,,,Smith,I. Smith,,,,,,,,,,Missed,,,,,,1.88,,,,,,,,,
494,PT00M24.00S,2022-03-17T00:48:07.5Z,3,REGULAR,rebound,offensive,[],1630557,,,1610612764,78,104,2022-03-17T00:48:11Z,4890000,,,0,,C. Kispert REBOUND (Off:1 Def:0),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,493.0,1.0,0.0,1.0,,,,,,,,,,
495,PT00M24.00S,2022-03-17T00:48:10.7Z,3,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1630557,5.590000152587891,50.0,1610612764,80,104,2022-03-17T00:48:30Z,4900000,0.0,0.0,1,left,C. Kispert tip DUNK (10 PTS),[1630557],1610612764.0,WAS,tip,,,Kispert,C. Kispert,,,,,,,,,,Made,10.0,,,,,0.0,,,,,,,,,
496,PT00M07.50S,2022-03-17T00:48:27.2Z,3,REGULAR,3pt,Jump Shot,[],202326,68.41327201051249,76.47058823529412,1610612743,80,104,2022-03-17T00:48:38Z,4910000,132.0,244.0,1,right,MISS D. Cousins 27' step back 3PT,[202326],1610612743.0,DEN,step back,,,Cousins,D. Cousins,,,,,,,,,,Missed,,,,,,27.8,,,,,,,,,
497,PT00M03.10S,2022-03-17T00:48:31.6Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,80,104,2022-03-17T00:48:31Z,4920000,,,0,,D. Avdija REBOUND (Off:1 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,496.0,5.0,4.0,1.0,,,,,,,,,,
498,PT00M01.70S,2022-03-17T00:48:34.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202326,,,1610612764,80,104,2022-03-17T00:49:24Z,4930000,,,0,,D. Cousins shooting personal FOUL (2 PF) (Porzingis 2 FT),"[202326, 204001]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,1204.0,2.0,0.0,Porzingis,204001.0,,,,,,,,,,,,,,,,
500,PT00M01.70S,2022-03-17T00:49:27.1Z,3,REGULAR,instantreplay,request,[],0,,,1610612764,80,104,2022-03-17T00:50:28Z,4950000,,,0,,,[],,,support,,,,,,,,,201639.0,,,,,,,,,,,,,,,,,,,,Common Foul Upheld
515,PT00M01.70S,2022-03-17T00:51:10.0Z,3,REGULAR,freethrow,1 of 2,[],204001,,,1610612764,80,104,2022-03-17T00:51:10Z,4960000,,,0,,MISS K. Porzingis Free Throw 1 of 2,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,Missed,,,,,,,,,,,,,,,
516,PT00M01.70S,2022-03-17T00:51:10.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,80,104,2022-03-17T00:51:10Z,4970000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,515.0,,,,,,,,,,,,,
517,PT00M01.70S,2022-03-17T00:51:30.1Z,3,REGULAR,freethrow,2 of 2,[],204001,,,1610612764,81,104,2022-03-17T00:51:30Z,4980000,,,0,,K. Porzingis Free Throw 2 of 2 (16 PTS),[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
518,PT00M00.00S,2022-03-17T00:51:37.4Z,3,REGULAR,period,end,[],0,,,1610612743,81,104,2022-03-17T00:51:37Z,4990000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-03-17T00:53:01.0Z,4,REGULAR,substitution,out,['startperiod'],204001,,,1610612743,81,104,2022-03-17T00:54:08Z,5000000,,,0,,SUB out: K. Porzingis,[204001],1610612764.0,WAS,,,,Porzingis,K. Porzingis,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-03-17T00:53:01.0Z,4,REGULAR,substitution,in,['startperiod'],1629655,,,1610612743,81,104,2022-03-17T00:54:08Z,5010000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT12M00.00S,2022-03-17T00:54:20.4Z,4,REGULAR,period,start,[],0,,,1610612764,81,104,2022-03-17T00:54:20Z,5020000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT11M40.00S,2022-03-17T00:54:40.8Z,4,REGULAR,foul,personal,['2freethrow'],202326,,,1610612764,81,104,2022-03-17T00:54:53Z,5030000,,,0,,D. Cousins shooting personal FOUL (3 PF) (Gafford 2 FT),"[202326, 1629655]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,1628951.0,3.0,0.0,Gafford,1629655.0,,,,,,,,,,,,,,,,
524,PT11M40.00S,2022-03-17T00:55:12.0Z,4,REGULAR,freethrow,1 of 2,[],1629655,,,1610612764,82,104,2022-03-17T00:55:12Z,5050000,,,0,,D. Gafford Free Throw 1 of 2 (1 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,
525,PT11M40.00S,2022-03-17T00:55:29.1Z,4,REGULAR,freethrow,2 of 2,[],1629655,,,1610612764,83,104,2022-03-17T00:55:29Z,5060000,,,0,,D. Gafford Free Throw 2 of 2 (2 PTS),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,
526,PT11M26.00S,2022-03-17T00:55:44.2Z,4,REGULAR,turnover,lost ball,[],1630538,,,1610612743,83,104,2022-03-17T00:55:48Z,5070000,,,0,,B. Hyland lost ball TURNOVER (2 TO),"[1630538, 202397]",1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,2.0,Smith,202397.0,,,
527,PT11M26.00S,2022-03-17T00:55:44.2Z,4,REGULAR,steal,,[],202397,,,1610612764,83,104,2022-03-17T00:55:46Z,5080000,,,0,,I. Smith STEAL (2 STL),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT11M22.00S,2022-03-17T00:55:49.0Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629060,6.783837056504599,53.92156862745098,1610612764,85,104,2022-03-17T01:12:51Z,5090000,-20.0,11.0,1,left,R. Hachimura running Layup (8 PTS) (I. Smith 2 AST),"[1629060, 202397]",1610612764.0,WAS,running,,,Hachimura,R. Hachimura,,,,,,,,,,Made,8.0,,,,,2.26,I. Smith,202397.0,2.0,,,,,,
530,PT10M55.00S,2022-03-17T00:56:14.7Z,4,REGULAR,3pt,Jump Shot,[],1627854,94.03745072273325,2.696078431372549,1610612743,85,107,2022-03-17T00:56:19Z,5110000,-237.0,4.0,1,right,B. Forbes 3PT  (10 PTS) (A. Rivers 2 AST),"[1627854, 203085]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,Made,10.0,,,,,23.65,A. Rivers,203085.0,2.0,,,,,,
532,PT10M39.00S,2022-03-17T00:56:31.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630166,15.325229960578188,41.42156862745098,1610612764,87,107,2022-03-17T00:56:36Z,5130000,43.0,92.0,1,left,D. Avdija 10' driving floating Jump Shot (13 PTS),[1630166],1610612764.0,WAS,driving floating,,,Avdija,D. Avdija,,,,,,,,,,Made,13.0,,,,,10.11,,,,,,,,,
533,PT10M21.00S,2022-03-17T00:56:51.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,93.51182654402102,51.71568627450981,1610612743,87,109,2022-03-17T00:56:57Z,5140000,9.0,8.0,1,right,B. Hyland cutting Layup (12 PTS) (D. Cousins 3 AST),"[1630538, 202326]",1610612743.0,DEN,cutting,,,Hyland,B. Hyland,,,,,,,,,,Made,12.0,,,,,1.21,D. Cousins,202326.0,3.0,,,,,,
535,PT10M21.00S,2022-03-17T00:56:55.5Z,4,REGULAR,foul,personal,['1freethrow'],202397,,,1610612743,87,109,2022-03-17T00:57:04Z,5160000,,,0,,I. Smith shooting personal FOUL (1 PF) (Hyland 1 FT),"[202397, 1630538]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,1204.0,1.0,0.0,Hyland,1630538.0,,,,,,,,,,,,,,,,
537,PT10M21.00S,2022-03-17T00:57:17.0Z,4,REGULAR,freethrow,1 of 1,[],1630538,,,1610612743,87,110,2022-03-17T00:57:17Z,5180000,,,0,,B. Hyland Free Throw 1 of 1 (13 PTS),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,Made,13.0,,,,,,,,,,,,,,
538,PT10M02.00S,2022-03-17T00:57:37.5Z,4,REGULAR,3pt,Jump Shot,[],1630557,26.10052562417871,88.48039215686273,1610612764,87,110,2022-03-17T00:57:44Z,5190000,-192.0,193.0,1,left,MISS C. Kispert 27' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,Missed,,,,,,27.24,,,,,,,,,
539,PT09M58.00S,2022-03-17T00:57:41.5Z,4,REGULAR,rebound,defensive,[],202326,,,1610612743,87,110,2022-03-17T00:57:44Z,5200000,,,0,,D. Cousins REBOUND (Off:1 Def:3),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,538.0,4.0,3.0,1.0,,,,,,,,,,
540,PT09M54.00S,2022-03-17T00:57:45.5Z,4,REGULAR,3pt,Jump Shot,[],203210,79.05716162943496,8.333333333333332,1610612743,87,110,2022-03-17T00:57:52Z,5210000,-208.0,144.0,1,right,MISS J. Green 25' 3PT,[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,,,,Missed,,,,,,25.35,,,,,,,,,
541,PT09M51.00S,2022-03-17T00:57:48.5Z,4,REGULAR,rebound,defensive,[],202397,,,1610612764,87,110,2022-03-17T00:57:52Z,5220000,,,0,,I. Smith REBOUND (Off:1 Def:1),[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,540.0,2.0,1.0,1.0,,,,,,,,,,
542,PT09M43.00S,2022-03-17T00:57:58.9Z,4,REGULAR,turnover,out-of-bounds,[],1630557,,,1610612764,87,110,2022-03-17T00:58:07Z,5230000,,,0,,C. Kispert lost ball out-of-bounds TURNOVER (2 TO),[1630557],1610612764.0,WAS,lost ball,,,Kispert,C. Kispert,,,,,1204.0,,,,,,,,,,,,,,,2.0,,,,,
543,PT09M33.00S,2022-03-17T00:58:17.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1627854,66.70499342969777,56.127450980392155,1610612743,87,110,2022-03-17T00:58:23Z,5240000,31.0,260.0,1,right,MISS B. Forbes 26' pullup 3PT,[1627854],1610612743.0,DEN,pullup,,,Forbes,B. Forbes,,,,,,,,,,Missed,,,,,,26.23,,,,,,,,,
544,PT09M28.00S,2022-03-17T00:58:22.7Z,4,REGULAR,rebound,defensive,[],1629060,,,1610612764,87,110,2022-03-17T00:58:23Z,5250000,,,0,,R. Hachimura REBOUND (Off:2 Def:5),[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,543.0,7.0,5.0,2.0,,,,,,,,,,
545,PT09M14.00S,2022-03-17T00:58:35.6Z,4,REGULAR,2pt,Jump Shot,[],202397,26.231931668856767,59.068627450980394,1610612764,87,110,2022-03-17T00:58:39Z,5260000,-45.0,194.0,1,left,MISS I. Smith 19' pullup Shot,[202397],1610612764.0,WAS,pullup,,,Smith,I. Smith,,,,,,,,,,Missed,,,,,,19.93,,,,,,,,,
546,PT09M11.00S,2022-03-17T00:58:38.6Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612743,87,110,2022-03-17T00:58:39Z,5270000,,,0,,B. Hyland REBOUND (Off:0 Def:4),[1630538],1610612743.0,DEN,,,,Hyland,B. Hyland,,,,,,,,,,,,545.0,4.0,4.0,0.0,,,,,,,,,,
547,PT09M04.00S,2022-03-17T00:58:48.7Z,4,REGULAR,foul,personal,[],1629060,,,1610612743,87,110,2022-03-17T00:58:58Z,5280000,,,0,,R. Hachimura personal FOUL (3 PF),"[1629060, 1630538]",1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,1204.0,3.0,0.0,Hyland,1630538.0,,,,,,,,,,,,,,,,
549,PT09M04.00S,2022-03-17T00:59:12.1Z,4,REGULAR,stoppage,blood rule,[],0,,,1610612743,87,110,2022-03-17T00:59:12Z,5300000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT08M58.00S,2022-03-17T01:00:39.9Z,4,REGULAR,3pt,Jump Shot,[],1627854,94.69448094612353,97.30392156862744,1610612743,87,110,2022-03-17T01:00:44Z,5310000,237.0,-3.0,1,right,MISS B. Forbes 3PT,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,Missed,,,,,,23.65,,,,,,,,,
551,PT08M54.00S,2022-03-17T01:00:43.9Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,87,110,2022-03-17T01:00:44Z,5320000,,,0,,D. Avdija REBOUND (Off:1 Def:5),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,550.0,6.0,5.0,1.0,,,,,,,,,,
552,PT08M41.00S,2022-03-17T01:00:56.3Z,4,REGULAR,3pt,Jump Shot,[],1630557,35.29894875164258,30.392156862745097,1610612764,90,110,2022-03-17T01:01:01Z,5330000,98.0,279.0,1,left,C. Kispert 29' 3PT  (13 PTS) (R. Hachimura 3 AST),"[1630557, 1629060]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,Made,13.0,,,,,29.6,R. Hachimura,1629060.0,3.0,,,,,,
554,PT08M25.00S,2022-03-17T01:01:12.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,93.38042049934296,47.549019607843135,1610612743,90,112,2022-03-17T01:01:18Z,5350000,-12.0,10.0,1,right,B. Hyland driving Layup (15 PTS),[1630538],1610612743.0,DEN,driving,,,Hyland,B. Hyland,,,,,,,,,,Made,15.0,,,,,1.57,,,,,,,,,
555,PT08M09.00S,2022-03-17T01:01:29.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202397,9.411957950065702,40.44117647058824,1610612764,90,112,2022-03-17T01:01:37Z,5360000,48.0,36.0,1,left,MISS I. Smith driving Layup,[202397],1610612764.0,WAS,driving,,,Smith,I. Smith,,,,,,,,,,Missed,,,,,,5.98,,,,,,,,,
