actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
434,PT02M03.00S,2021-12-12T01:43:36.7Z,3,REGULAR,turnover,lost ball,[],203078,,,1610612764,67,75,2021-12-12T01:43:46Z,4300000,,,0,,B. Beal lost ball TURNOVER (4 TO),"[203078, 203903]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,4.0,,,,,,,,Clarkson,203903.0
435,PT02M03.00S,2021-12-12T01:43:36.7Z,3,REGULAR,steal,,[],203903,,,1610612762,67,75,2021-12-12T01:43:41Z,4310000,,,0,,J. Clarkson STEAL (1 STL),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT01M56.00S,2021-12-12T01:43:42.9Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628378,92.55913272010513,47.79411764705882,1610612762,67,77,2021-12-12T01:43:49Z,4320000,-11.0,17.0,1,right,D. Mitchell alley-oop DUNK (26 PTS) (J. Clarkson 4 AST),"[1628378, 203903]",1610612762.0,UTA,alley-oop,,,Mitchell,D. Mitchell,,,,,2.06,Made,26.0,J. Clarkson,203903.0,4.0,,,,,,,,,,,,,,,
438,PT01M42.00S,2021-12-12T01:43:58.9Z,3,REGULAR,foul,personal,[],1628378,,,1610612764,67,77,2021-12-12T01:44:06Z,4340000,,,0,,D. Mitchell personal FOUL (2 PF),"[1628378, 203078]",1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,202007.0,,2.0,0.0,Beal,203078.0,,,,,
440,PT01M42.00S,2021-12-12T01:44:06.8Z,3,REGULAR,substitution,out,[],1626149,,,1610612764,67,77,2021-12-12T01:44:25Z,4360000,,,0,,SUB out: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT01M42.00S,2021-12-12T01:44:06.8Z,3,REGULAR,substitution,out,[],202722,,,1610612764,67,77,2021-12-12T01:44:25Z,4370000,,,0,,SUB out: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT01M42.00S,2021-12-12T01:44:06.8Z,3,REGULAR,substitution,out,[],202355,,,1610612764,67,77,2021-12-12T01:44:25Z,4380000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
443,PT01M42.00S,2021-12-12T01:44:06.8Z,3,REGULAR,substitution,out,[],1628378,,,1610612764,67,77,2021-12-12T01:44:25Z,4390000,,,0,,SUB out: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
444,PT01M42.00S,2021-12-12T01:44:06.8Z,3,REGULAR,substitution,in,[],203915,,,1610612764,67,77,2021-12-12T01:44:25Z,4400000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT01M42.00S,2021-12-12T01:44:06.8Z,3,REGULAR,substitution,in,[],1630166,,,1610612764,67,77,2021-12-12T01:44:25Z,4410000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT01M42.00S,2021-12-12T01:44:06.8Z,3,REGULAR,substitution,in,[],203497,,,1610612764,67,77,2021-12-12T01:44:25Z,4420000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT01M42.00S,2021-12-12T01:44:06.8Z,3,REGULAR,substitution,in,[],201144,,,1610612764,67,77,2021-12-12T01:44:25Z,4430000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
449,PT01M42.00S,2021-12-12T01:44:44.5Z,3,REGULAR,substitution,out,[],203078,,,1610612764,67,77,2021-12-12T01:44:50Z,4440000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M42.00S,2021-12-12T01:44:44.5Z,3,REGULAR,substitution,in,[],1626149,,,1610612764,67,77,2021-12-12T01:44:50Z,4450000,,,0,,SUB in: M. Harrell,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M30.00S,2021-12-12T01:44:52.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203915,10.036136662286467,55.14705882352941,1610612764,69,77,2021-12-12T01:44:56Z,4460000,-26.0,42.0,1,left,S. Dinwiddie Layup (8 PTS),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,4.91,Made,8.0,,,,,,,,,,,,,,,,,,
452,PT01M07.00S,2021-12-12T01:45:16.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],201144,89.93101182654402,34.803921568627445,1610612762,69,79,2021-12-12T01:45:21Z,4470000,-76.0,42.0,1,right,M. Conley 8' turnaround Hook (9 PTS),[201144],1610612762.0,UTA,turnaround,,,Conley,M. Conley,,,,,8.69,Made,9.0,,,,,,,,,,,,,,,,,,
453,PT00M57.70S,2021-12-12T01:45:28.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",204060,,,1610612764,69,79,2021-12-12T01:45:35Z,4480000,,,0,,J. Ingles personal FOUL (1 PF) (Dinwiddie 2 FT),"[204060, 203915]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,,,,,,,,,,,203593.0,,1.0,0.0,Dinwiddie,203915.0,,,,,
455,PT00M57.70S,2021-12-12T01:45:54.4Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612764,69,79,2021-12-12T01:46:17Z,4500000,,,0,,MISS S. Dinwiddie Free Throw 1 of 2,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
456,PT00M57.70S,2021-12-12T01:45:54.4Z,3,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,69,79,2021-12-12T01:46:17Z,4510000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,455.0,,,,,,,,,,,,,,
457,PT00M57.70S,2021-12-12T01:45:54.4Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612764,69,79,2021-12-12T01:46:17Z,4520000,,,0,,MISS S. Dinwiddie Free Throw 2 of 2,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,Missed,,,,,,,,,,,,,,,,,,,
458,PT00M55.70S,2021-12-12T01:45:56.4Z,3,REGULAR,rebound,defensive,[],200752,,,1610612762,69,79,2021-12-12T01:46:17Z,4530000,,,0,,R. Gay REBOUND (Off:0 Def:3),[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,,,,,,,457.0,3.0,3.0,0.0,,,,,,,,,,,
459,PT00M38.70S,2021-12-12T01:46:34.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203497,92.29632063074901,50.49019607843137,1610612762,69,81,2021-12-12T01:46:39Z,4540000,2.0,20.0,1,right,R. Gobert Layup (16 PTS) (M. Conley 6 AST),"[203497, 201144]",1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,2.01,Made,16.0,M. Conley,201144.0,6.0,,,,,,,,,,,,,,,
461,PT00M32.00S,2021-12-12T01:46:44.5Z,3,REGULAR,3pt,Jump Shot,[],203526,33.163600525624176,81.37254901960785,1610612764,69,81,2021-12-12T01:46:49Z,4560000,-157.0,259.0,1,left,MISS R. Neto 30' 3PT,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,30.3,Missed,,,,,,,,,,,,,,,,,,,
462,PT00M28.20S,2021-12-12T01:46:48.3Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,69,81,2021-12-12T01:46:49Z,4570000,,,0,,R. Gobert REBOUND (Off:2 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,461.0,9.0,7.0,2.0,,,,,,,,,,,
463,PT00M05.70S,2021-12-12T01:47:14.4Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612762,69,81,2021-12-12T01:47:20Z,4580000,,,0,,UTA shot clock Team TURNOVER,[],1610612762.0,UTA,,,,,,,,,,,,,,,,,,,,203593.0,,,,,,,,,,
464,PT00M01.20S,2021-12-12T01:47:33.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203915,35.00328515111694,56.127450980392155,1610612764,69,81,2021-12-12T01:47:39Z,4590000,-31.0,277.0,1,left,MISS S. Dinwiddie 27' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,27.82,Missed,,,,,,,,,,,,,,,,,,,
465,PT00M01.20S,2021-12-12T01:47:33.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,69,81,2021-12-12T01:47:46Z,4600000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,464.0,,,,,,,,,,,,,,
466,PT00M00.00S,2021-12-12T01:47:50.0Z,3,REGULAR,period,end,[],0,,,1610612764,69,81,2021-12-12T01:47:50Z,4610000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2021-12-12T01:49:27.6Z,4,REGULAR,substitution,out,['startperiod'],203526,,,1610612764,69,81,2021-12-12T01:50:04Z,4620000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2021-12-12T01:49:27.6Z,4,REGULAR,substitution,in,['startperiod'],1628988,,,1610612764,69,81,2021-12-12T01:50:04Z,4630000,,,0,,SUB in: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2021-12-12T01:50:16.5Z,4,REGULAR,period,start,[],0,,,1610612762,69,81,2021-12-12T01:50:16Z,4640000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT11M47.00S,2021-12-12T01:50:31.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203903,86.64586070959264,55.3921568627451,1610612762,69,83,2021-12-12T01:50:37Z,4650000,27.0,73.0,1,right,J. Clarkson 7' turnaround Jump Shot (6 PTS),[203903],1610612762.0,UTA,turnaround,,,Clarkson,J. Clarkson,,,,,7.78,Made,6.0,,,,,,,,,,,,,,,,,,
471,PT11M47.00S,2021-12-12T01:50:33.4Z,4,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612762,69,83,2021-12-12T01:50:42Z,4660000,,,0,,D. Avdija shooting personal FOUL (1 PF) (Clarkson 1 FT),"[1630166, 203903]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,202007.0,,1.0,0.0,Clarkson,203903.0,,,,,
473,PT11M47.00S,2021-12-12T01:51:00.6Z,4,REGULAR,freethrow,1 of 1,[],203903,,,1610612762,69,84,2021-12-12T01:51:00Z,4680000,,,0,,J. Clarkson Free Throw 1 of 1 (7 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,Made,7.0,,,,,,,,,,,,,,,,,,
474,PT11M33.00S,2021-12-12T01:51:16.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626149,10.95597897503285,46.07843137254902,1610612764,69,84,2021-12-12T01:53:33Z,4690000,20.0,50.0,1,left,MISS M. Harrell Layup,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,5.42,Missed,,,,,,,,,,,,,,,,,,,
475,PT11M29.00S,2021-12-12T01:51:20.7Z,4,REGULAR,rebound,defensive,[],201144,,,1610612762,69,84,2021-12-12T01:51:24Z,4700000,,,0,,M. Conley REBOUND (Off:0 Def:4),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,474.0,4.0,4.0,0.0,,,,,,,,,,,
476,PT11M26.00S,2021-12-12T01:51:23.3Z,4,REGULAR,3pt,Jump Shot,[],200752,75.73915900131406,9.068627450980387,1610612762,69,84,2021-12-12T01:51:31Z,4710000,-205.0,176.0,1,right,MISS R. Gay 26' 3PT,[200752],1610612762.0,UTA,,,,Gay,R. Gay,,,,,26.97,Missed,,,,,,,,,,,,,,,,,,,
477,PT11M25.00S,2021-12-12T01:51:24.3Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,69,84,2021-12-12T01:51:31Z,4720000,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,476.0,,,,,,,,,,,,,,
478,PT11M15.00S,2021-12-12T01:51:49.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203915,6.750985545335084,47.79411764705882,1610612764,69,84,2021-12-12T01:51:55Z,4730000,11.0,11.0,1,left,MISS S. Dinwiddie Layup - blocked,"[203915, 203497]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,1.56,Missed,,,,,,,,,,,,,,,,Gobert,203497.0,,
479,PT11M15.00S,2021-12-12T01:51:49.0Z,4,REGULAR,block,,[],203497,,,1610612764,69,84,2021-12-12T01:51:52Z,4740000,,,0,,R. Gobert BLOCK (1 BLK),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT11M14.00S,2021-12-12T01:51:50.0Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,69,84,2021-12-12T01:51:55Z,4750000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,478.0,,,,,,,,,,,,,,
481,PT11M04.00S,2021-12-12T01:52:12.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203915,20.811432325886997,23.284313725490193,1610612764,71,84,2021-12-12T01:52:17Z,4760000,134.0,143.0,1,left,S. Dinwiddie 19' pullup Jump Shot (10 PTS),[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,19.58,Made,10.0,,,,,,,,,,,,,,,,,,
482,PT10M41.00S,2021-12-12T01:52:34.9Z,4,REGULAR,3pt,Jump Shot,[],204060,73.89947437582128,9.803921568627445,1610612762,71,87,2021-12-12T01:52:39Z,4770000,-201.0,193.0,1,right,J. Ingles 27' 3PT  (4 PTS) (M. Conley 7 AST),"[204060, 201144]",1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,27.85,Made,4.0,M. Conley,201144.0,7.0,,,,,,,,,,,,,,,
484,PT10M29.00S,2021-12-12T01:52:48.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,13.584099868593952,47.549019607843135,1610612764,73,87,2021-12-12T01:52:54Z,4790000,12.0,75.0,1,left,A. Holiday 7' floating Jump Shot (2 PTS),[1628988],1610612764.0,WAS,floating,,,Holiday,A. Holiday,,,,,7.62,Made,2.0,,,,,,,,,,,,,,,,,,
485,PT10M15.00S,2021-12-12T01:53:01.8Z,4,REGULAR,3pt,Jump Shot,[],200752,68.64323258869908,28.67647058823529,1610612762,73,87,2021-12-12T01:56:23Z,4800000,-107.0,242.0,1,right,MISS R. Gay 26' pullup 3PT,[200752],1610612762.0,UTA,pullup,,,Gay,R. Gay,,,,,26.47,Missed,,,,,,,,,,,,,,,,,,,
486,PT10M12.00S,2021-12-12T01:53:04.8Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,73,87,2021-12-12T01:53:17Z,4810000,,,0,,R. Gobert REBOUND (Off:3 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,485.0,10.0,7.0,3.0,,,,,,,,,,,
487,PT10M03.00S,2021-12-12T01:53:14.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203903,90.06241787122208,47.79411764705882,1610612762,73,89,2021-12-12T01:53:19Z,4820000,-11.0,41.0,1,right,J. Clarkson Layup (9 PTS),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,4.24,Made,9.0,,,,,,,,,,,,,,,,,,
488,PT09M41.00S,2021-12-12T01:53:37.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628988,14.109724047306173,63.72549019607843,1610612764,75,89,2021-12-12T01:57:21Z,4830000,-69.0,80.0,1,left,A. Holiday 10' fadeaway Jump Shot (4 PTS),[1628988],1610612764.0,WAS,fadeaway,,,Holiday,A. Holiday,,,,,10.55,Made,4.0,,,,,,,,,,,,,,,,,,
489,PT09M41.00S,2021-12-12T01:53:40.4Z,4,REGULAR,foul,personal,['1freethrow'],201144,,,1610612764,75,89,2021-12-12T01:53:49Z,4840000,,,0,,M. Conley shooting personal FOUL (2 PF) (Holiday 1 FT),"[201144, 1628988]",1610612762.0,UTA,shooting,,,Conley,M. Conley,,,,,,,,,,,,,,,202007.0,,2.0,0.0,Holiday,1628988.0,,,,,
491,PT09M41.00S,2021-12-12T01:54:10.9Z,4,REGULAR,freethrow,1 of 1,[],1628988,,,1610612764,76,89,2021-12-12T01:54:10Z,4860000,,,0,,A. Holiday Free Throw 1 of 1 (5 PTS),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,Made,5.0,,,,,,,,,,,,,,,,,,
492,PT09M31.00S,2021-12-12T01:54:24.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201144,91.50788436268068,50.0,1610612762,76,91,2021-12-12T01:57:49Z,4870000,0.0,27.0,1,right,M. Conley cutting Layup (11 PTS) (J. Ingles 2 AST),"[201144, 204060]",1610612762.0,UTA,cutting,,,Conley,M. Conley,,,,,2.73,Made,11.0,J. Ingles,204060.0,2.0,,,,,,,,,,,,,,,
494,PT09M31.00S,2021-12-12T01:54:30.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,76,91,2021-12-12T01:54:30Z,4890000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M31.00S,2021-12-12T01:56:10.6Z,4,REGULAR,substitution,out,[],1630166,,,1610612764,76,91,2021-12-12T01:57:11Z,4900000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT09M31.00S,2021-12-12T01:56:10.6Z,4,REGULAR,substitution,in,[],202722,,,1610612764,76,91,2021-12-12T01:57:11Z,4910000,,,0,,SUB in: D. Bertans,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT09M09.00S,2021-12-12T01:57:44.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203915,15.029566360052556,41.17647058823529,1610612764,76,91,2021-12-12T01:57:52Z,4920000,44.0,89.0,1,left,MISS S. Dinwiddie 9' driving floating Shot,[203915],1610612764.0,WAS,driving floating,,,Dinwiddie,S. Dinwiddie,,,,,9.91,Missed,,,,,,,,,,,,,,,,,,,
498,PT09M06.00S,2021-12-12T01:57:47.8Z,4,REGULAR,rebound,offensive,[],203915,,,1610612764,76,91,2021-12-12T01:57:52Z,4930000,,,0,,S. Dinwiddie REBOUND (Off:1 Def:1),[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,497.0,2.0,1.0,1.0,,,,,,,,,,,
499,PT09M06.00S,2021-12-12T01:57:47.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203915,5.590000152587891,50.0,1610612764,78,91,2021-12-12T01:57:47Z,4940000,0.0,0.0,1,left,S. Dinwiddie tip Layup (12 PTS),[203915],1610612764.0,WAS,tip,,,Dinwiddie,S. Dinwiddie,,,,,0.0,Made,12.0,,,,,,,,,,,,,,,,,,
500,PT08M55.00S,2021-12-12T01:57:59.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,90.98226018396846,50.98039215686275,1610612762,78,93,2021-12-12T01:58:02Z,4950000,5.0,32.0,1,right,R. Gobert alley-oop DUNK (18 PTS) (J. Ingles 3 AST),"[203497, 204060]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,3.27,Made,18.0,J. Ingles,204060.0,3.0,,,,,,,,,,,,,,,
502,PT08M39.00S,2021-12-12T01:58:14.6Z,4,REGULAR,3pt,Jump Shot,[],202722,30.929697766097235,76.7156862745098,1610612764,78,93,2021-12-12T01:58:20Z,4970000,-134.0,238.0,1,left,MISS D. Bertans 27' 3PT,[202722],1610612764.0,WAS,,,,Bertans,D. Bertans,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
503,PT08M36.00S,2021-12-12T01:58:17.6Z,4,REGULAR,rebound,defensive,[],203903,,,1610612762,78,93,2021-12-12T01:58:20Z,4980000,,,0,,J. Clarkson REBOUND (Off:1 Def:2),[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,502.0,3.0,2.0,1.0,,,,,,,,,,,
504,PT08M26.00S,2021-12-12T01:58:28.4Z,4,REGULAR,3pt,Jump Shot,[],204060,69.69448094612352,73.2843137254902,1610612762,78,93,2021-12-12T01:58:34Z,4990000,116.0,232.0,1,right,MISS J. Ingles 25' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,25.99,Missed,,,,,,,,,,,,,,,,,,,
505,PT08M22.00S,2021-12-12T01:58:32.4Z,4,REGULAR,rebound,offensive,[],203497,,,1610612762,78,93,2021-12-12T01:58:34Z,5000000,,,0,,R. Gobert REBOUND (Off:4 Def:7),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,504.0,11.0,7.0,4.0,,,,,,,,,,,
506,PT08M10.00S,2021-12-12T01:58:44.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],204060,75.87056504599212,87.00980392156862,1610612762,78,93,2021-12-12T01:58:48Z,5010000,185.0,174.0,1,right,MISS J. Ingles 25' 3PT,[204060],1610612762.0,UTA,,,,Ingles,J. Ingles,,,,,25.42,Missed,,,,,,,,,,,,,,,,,,,
507,PT08M06.00S,2021-12-12T01:58:48.5Z,4,REGULAR,rebound,defensive,[],1626149,,,1610612764,78,93,2021-12-12T01:58:48Z,5020000,,,0,,M. Harrell REBOUND (Off:2 Def:3),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,,,506.0,5.0,3.0,2.0,,,,,,,,,,,
508,PT07M57.00S,2021-12-12T01:58:59.6Z,4,REGULAR,foul,personal,['2freethrow'],200752,,,1610612764,78,93,2021-12-12T01:59:13Z,5030000,,,0,,R. Gay shooting personal FOUL (1 PF) (Harrell 2 FT),"[200752, 1626149]",1610612762.0,UTA,shooting,,,Gay,R. Gay,,,,,,,,,,,,,,,203593.0,,1.0,0.0,Harrell,1626149.0,,,,,
510,PT07M57.00S,2021-12-12T01:59:38.9Z,4,REGULAR,freethrow,1 of 2,[],1626149,,,1610612764,78,93,2021-12-12T01:59:38Z,5050000,,,0,,MISS M. Harrell Free Throw 1 of 2,[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Missed,,,,,,,,,,,,,,,,,,,
511,PT07M57.00S,2021-12-12T01:59:38.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,78,93,2021-12-12T01:59:38Z,5060000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,510.0,,,,,,,,,,,,,,
512,PT07M57.00S,2021-12-12T01:59:39.6Z,4,REGULAR,substitution,out,[],1628988,,,1610612764,78,93,2021-12-12T01:59:55Z,5070000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT07M57.00S,2021-12-12T01:59:39.6Z,4,REGULAR,substitution,out,[],203915,,,1610612764,78,93,2021-12-12T01:59:55Z,5080000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT07M57.00S,2021-12-12T01:59:39.6Z,4,REGULAR,substitution,out,[],201144,,,1610612764,78,93,2021-12-12T01:59:55Z,5090000,,,0,,SUB out: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT07M57.00S,2021-12-12T01:59:39.6Z,4,REGULAR,substitution,out,[],203497,,,1610612764,78,93,2021-12-12T01:59:55Z,5100000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT07M57.00S,2021-12-12T01:59:39.6Z,4,REGULAR,substitution,in,[],203078,,,1610612764,78,93,2021-12-12T01:59:55Z,5110000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT07M57.00S,2021-12-12T01:59:39.6Z,4,REGULAR,substitution,in,[],203526,,,1610612764,78,93,2021-12-12T01:59:55Z,5120000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M57.00S,2021-12-12T01:59:39.6Z,4,REGULAR,substitution,in,[],1628378,,,1610612764,78,93,2021-12-12T01:59:55Z,5130000,,,0,,SUB in: D. Mitchell,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M57.00S,2021-12-12T01:59:39.6Z,4,REGULAR,substitution,in,[],202355,,,1610612764,78,93,2021-12-12T01:59:55Z,5140000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M57.00S,2021-12-12T02:00:08.3Z,4,REGULAR,freethrow,2 of 2,[],1626149,,,1610612764,79,93,2021-12-12T02:00:08Z,5150000,,,0,,M. Harrell Free Throw 2 of 2 (9 PTS),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,Made,9.0,,,,,,,,,,,,,,,,,,
521,PT07M39.00S,2021-12-12T02:00:29.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202355,91.50788436268068,50.0,1610612762,79,95,2021-12-12T02:00:33Z,5160000,0.0,27.0,1,right,H. Whiteside alley-oop DUNK (10 PTS) (J. Clarkson 5 AST),"[202355, 203903]",1610612762.0,UTA,alley-oop,,,Whiteside,H. Whiteside,,,,,2.73,Made,10.0,J. Clarkson,203903.0,5.0,,,,,,,,,,,,,,,
