actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,officialId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,value
625,PT06M04.00S,2021-11-23T02:13:28.3Z,4,REGULAR,rebound,offensive,[],1628398,,,1610612764,86,95,2021-11-23T02:13:30Z,6160000,,,0,,K. Kuzma REBOUND (Off:3 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,624.0,11.0,8.0,3.0,,,,,,,,,,,,,
626,PT06M03.00S,2021-11-23T02:13:28.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628398,7.046649145860711,55.88235294117647,1610612764,86,95,2021-11-23T02:13:33Z,6170000,-29.0,14.0,1,left,MISS K. Kuzma Layup - blocked,"[1628398, 1630163]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,3.24,Missed,,,,,,,,,,Ball,1630163.0,,,,,,
627,PT06M03.00S,2021-11-23T02:13:28.8Z,4,REGULAR,block,,[],1630163,,,1610612764,86,95,2021-11-23T02:13:30Z,6180000,,,0,,L. Ball BLOCK (1 BLK),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M03.00S,2021-11-23T02:13:28.8Z,4,REGULAR,rebound,defensive,[],1628998,,,1610612766,86,95,2021-11-23T02:13:33Z,6190000,,,0,,C. Martin REBOUND (Off:1 Def:1),[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,,,626.0,2.0,1.0,1.0,,,,,,,,,,,,,
629,PT05M51.00S,2021-11-23T02:13:41.3Z,4,REGULAR,2pt,Jump Shot,[],1630163,85.23324572930355,28.676470588235293,1610612766,86,97,2021-11-23T02:13:45Z,6200000,-107.0,86.0,1,right,L. Ball 13' floating Jump Shot (24 PTS),[1630163],1610612766.0,CHA,floating,,,Ball,L. Ball,,,,,,,13.72,Made,,,,,24.0,,,,,,,,,,,,
630,PT05M39.00S,2021-11-23T02:13:55.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203486,,,1610612764,86,97,2021-11-23T02:14:12Z,6210000,,,0,,M. Plumlee shooting personal FOUL (6 PF) (Beal 2 FT),"[203486, 203078]",1610612766.0,CHA,shooting,,,Plumlee,M. Plumlee,,,,,200834.0,,,,,,,,,6.0,0.0,Beal,203078.0,,,,,,,,
632,PT05M39.00S,2021-11-23T02:14:37.7Z,4,REGULAR,substitution,out,[],203486,,,1610612764,86,97,2021-11-23T02:14:41Z,6230000,,,0,,SUB out: M. Plumlee,[203486],1610612766.0,CHA,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT05M39.00S,2021-11-23T02:14:37.7Z,4,REGULAR,substitution,in,[],202330,,,1610612764,86,97,2021-11-23T02:14:41Z,6240000,,,0,,SUB in: G. Hayward,[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT05M39.00S,2021-11-23T02:14:48.8Z,4,REGULAR,freethrow,1 of 2,[],203078,,,1610612764,87,97,2021-11-23T02:14:48Z,6250000,,,0,,B. Beal Free Throw 1 of 2 (14 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,
635,PT05M39.00S,2021-11-23T02:14:49.5Z,4,REGULAR,substitution,out,[],1628988,,,1610612764,87,97,2021-11-23T02:15:15Z,6260000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT05M39.00S,2021-11-23T02:14:49.5Z,4,REGULAR,substitution,out,[],1626162,,,1610612764,87,97,2021-11-23T02:15:15Z,6270000,,,0,,SUB out: K. Oubre Jr.,[1626162],1610612766.0,CHA,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT05M39.00S,2021-11-23T02:14:49.5Z,4,REGULAR,substitution,in,[],203915,,,1610612764,87,97,2021-11-23T02:15:15Z,6280000,,,0,,SUB in: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT05M39.00S,2021-11-23T02:14:49.5Z,4,REGULAR,substitution,in,[],1626179,,,1610612764,87,97,2021-11-23T02:15:15Z,6290000,,,0,,SUB in: T. Rozier,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT05M39.00S,2021-11-23T02:15:16.6Z,4,REGULAR,freethrow,2 of 2,[],203078,,,1610612764,88,97,2021-11-23T02:15:16Z,6300000,,,0,,B. Beal Free Throw 2 of 2 (15 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,
640,PT05M28.00S,2021-11-23T02:15:30.4Z,4,REGULAR,turnover,bad pass,[],1630163,,,1610612766,88,97,2021-11-23T02:15:38Z,6310000,,,0,,L. Ball bad pass TURNOVER (6 TO),"[1630163, 203484]",1610612766.0,CHA,,,,Ball,L. Ball,,,,,,6.0,,,,,,,,,,,,,,,,,Caldwell-Pope,203484.0,
641,PT05M28.00S,2021-11-23T02:15:30.4Z,4,REGULAR,steal,,[],203484,,,1610612764,88,97,2021-11-23T02:15:32Z,6320000,,,0,,K. Caldwell-Pope STEAL (4 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT05M23.00S,2021-11-23T02:15:34.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",203915,20.581471747700395,95.34313725490196,1610612764,91,97,2021-11-23T02:15:47Z,6330000,-227.0,141.0,1,left,S. Dinwiddie 26' 3PT  (8 PTS) (B. Beal 8 AST),"[203915, 203078]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,26.7,Made,,,,,8.0,,,,,,,B. Beal,203078.0,8.0,,,
644,PT05M22.00S,2021-11-23T02:15:40.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612766,91,97,2021-11-23T02:15:40Z,6350000,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,PT05M12.00S,2021-11-23T02:18:52.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202330,92.19776609724047,56.86274509803921,1610612766,91,97,2021-11-23T02:18:57Z,6360000,34.0,21.0,1,right,MISS G. Hayward driving Layup,[202330],1610612766.0,CHA,driving,,,Hayward,G. Hayward,,,,,,,4.01,Missed,,,,,,,,,,,,,,,,,
646,PT05M10.00S,2021-11-23T02:18:54.7Z,4,REGULAR,rebound,defensive,[],1626149,,,1610612764,91,97,2021-11-23T02:18:57Z,6370000,,,0,,M. Harrell REBOUND (Off:6 Def:9),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,645.0,15.0,9.0,6.0,,,,,,,,,,,,,
647,PT05M04.00S,2021-11-23T02:19:02.0Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,11.383048620236531,50.245098039215684,1610612764,91,97,2021-11-23T02:19:05Z,6380000,-1.0,55.0,1,left,MISS K. Kuzma Hook,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,5.45,Missed,,,,,,,,,,,,,,,,,
648,PT05M01.00S,2021-11-23T02:19:03.8Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,91,97,2021-11-23T02:19:03Z,6390000,,,0,,L. Ball REBOUND (Off:1 Def:11),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,647.0,12.0,11.0,1.0,,,,,,,,,,,,,
649,PT04M56.00S,2021-11-23T02:19:09.1Z,4,REGULAR,3pt,Jump Shot,[],1626179,81.94809461235218,0.49019607843137253,1610612766,91,97,2021-11-23T02:19:17Z,6400000,-248.0,117.0,1,right,MISS T. Rozier 27' 3PT,[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,27.38,Missed,,,,,,,,,,,,,,,,,
650,PT04M53.00S,2021-11-23T02:19:12.1Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,91,97,2021-11-23T02:19:17Z,6410000,,,0,,K. Kuzma REBOUND (Off:3 Def:9),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,649.0,12.0,9.0,3.0,,,,,,,,,,,,,
651,PT04M51.00S,2021-11-23T02:19:13.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626149,7.966491458607096,46.32352941176471,1610612764,93,97,2021-11-23T02:19:22Z,6420000,18.0,22.0,1,left,M. Harrell Layup (22 PTS) (B. Beal 9 AST),"[1626149, 203078]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,2.9,Made,,,,,22.0,,,,,,,B. Beal,203078.0,9.0,,,
653,PT04M31.00S,2021-11-23T02:19:33.6Z,4,REGULAR,3pt,Jump Shot,[],202330,73.01248357424441,20.588235294117645,1610612766,93,100,2021-11-23T02:19:37Z,6440000,-147.0,201.0,1,right,G. Hayward 24' 3PT  (16 PTS) (T. Rozier 4 AST),"[202330, 1626179]",1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,24.92,Made,,,,,16.0,,,,,,,T. Rozier,1626179.0,4.0,,,
655,PT04M10.00S,2021-11-23T02:19:54.5Z,4,REGULAR,turnover,bad pass,[],203078,,,1610612764,93,100,2021-11-23T02:20:01Z,6460000,,,0,,B. Beal bad pass TURNOVER (3 TO),"[203078, 1626179]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,3.0,,,,,,,,,,,,,,,,,Rozier,1626179.0,
656,PT04M10.00S,2021-11-23T02:19:54.5Z,4,REGULAR,steal,,[],1626179,,,1610612766,93,100,2021-11-23T02:19:56Z,6470000,,,0,,T. Rozier STEAL (2 STL),[1626179],1610612766.0,CHA,,,,Rozier,T. Rozier,,,,,,,,,,,,,,,,,,,,,,,,,
657,PT04M05.00S,2021-11-23T02:20:00.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628998,95.48291721419186,55.392156862745104,1610612766,93,100,2021-11-23T02:20:05Z,6480000,27.0,-10.0,1,right,MISS C. Martin Layup,[1628998],1610612766.0,CHA,,,,Martin,C. Martin,,,,,,,2.88,Missed,,,,,,,,,,,,,,,,,
658,PT04M02.00S,2021-11-23T02:20:03.4Z,4,REGULAR,rebound,defensive,[],203484,,,1610612764,93,100,2021-11-23T02:20:05Z,6490000,,,0,,K. Caldwell-Pope REBOUND (Off:2 Def:1),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,657.0,3.0,1.0,2.0,,,,,,,,,,,,,
659,PT03M50.00S,2021-11-23T02:20:14.9Z,4,REGULAR,3pt,Jump Shot,[],203078,5.206964520367937,98.52941176470588,1610612764,96,100,2021-11-23T02:20:19Z,6500000,-243.0,-4.0,1,left,B. Beal 24' 3PT  (18 PTS) (S. Dinwiddie 2 AST),"[203078, 203915]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,24.26,Made,,,,,18.0,,,,,,,S. Dinwiddie,203915.0,2.0,,,
661,PT03M25.00S,2021-11-23T02:20:41.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630163,92.85479632063075,55.63725490196079,1610612766,96,102,2021-11-23T02:20:48Z,6520000,28.0,15.0,1,right,L. Ball driving Layup (26 PTS),[1630163],1610612766.0,CHA,driving,,,Ball,L. Ball,,,,,,,3.18,Made,,,,,26.0,,,,,,,,,,,,
662,PT03M25.00S,2021-11-23T02:20:43.0Z,4,REGULAR,foul,personal,['1freethrow'],1628398,,,1610612766,96,102,2021-11-23T02:20:48Z,6530000,,,0,,K. Kuzma shooting personal FOUL (3 PF) (Ball 1 FT),"[1628398, 1630163]",1610612764.0,WAS,shooting,,,Kuzma,K. Kuzma,,,,,1204.0,,,,,,,,,3.0,0.0,Ball,1630163.0,,,,,,,,
664,PT03M25.00S,2021-11-23T02:21:11.5Z,4,REGULAR,freethrow,1 of 1,[],1630163,,,1610612766,96,103,2021-11-23T02:21:11Z,6550000,,,0,,L. Ball Free Throw 1 of 1 (27 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,
665,PT03M25.00S,2021-11-23T02:21:20.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,96,103,2021-11-23T02:21:20Z,6560000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT03M14.00S,2021-11-23T02:23:06.6Z,4,REGULAR,turnover,out-of-bounds,[],203078,,,1610612764,96,103,2021-11-23T02:23:13Z,6570000,,,0,,B. Beal step out-of-bounds TURNOVER (4 TO),[203078],1610612764.0,WAS,step,,,Beal,B. Beal,,,,,1627519.0,4.0,,,,,,,,,,,,,,,,,,,
667,PT02M55.00S,2021-11-23T02:23:36.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",1628970,87.33574244415243,42.40196078431372,1610612766,96,105,2021-11-23T02:23:43Z,6580000,-38.0,67.0,1,right,M. Bridges 7' turnaround Hook (6 PTS),[1628970],1610612766.0,CHA,turnaround,,,Bridges,M. Bridges,,,,,,,7.66,Made,,,,,6.0,,,,,,,,,,,,
668,PT02M34.00S,2021-11-23T02:23:57.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203078,9.017739816031538,43.13725490196079,1610612764,96,105,2021-11-23T02:24:02Z,6590000,34.0,32.0,1,left,MISS B. Beal driving Layup - blocked,"[203078, 202330]",1610612764.0,WAS,driving,,,Beal,B. Beal,,,,,,,4.71,Missed,,,,,,,,,,Hayward,202330.0,,,,,,
669,PT02M34.00S,2021-11-23T02:23:57.9Z,4,REGULAR,block,,[],202330,,,1610612764,96,105,2021-11-23T02:24:00Z,6600000,,,0,,G. Hayward BLOCK (1 BLK),[202330],1610612766.0,CHA,,,,Hayward,G. Hayward,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M34.00S,2021-11-23T02:23:57.9Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612764,96,105,2021-11-23T02:24:02Z,6610000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,668.0,,,,,,,,,,,,,,,,
671,PT02M34.00S,2021-11-23T02:24:02.7Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,96,105,2021-11-23T02:24:02Z,6620000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M30.00S,2021-11-23T02:24:23.1Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1628398,9.674770039421814,57.35294117647059,1610612764,98,105,2021-11-23T02:24:27Z,6630000,-37.0,38.0,1,left,K. Kuzma Hook (11 PTS) (S. Dinwiddie 3 AST),"[1628398, 203915]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,5.32,Made,,,,,11.0,,,,,,,S. Dinwiddie,203915.0,3.0,,,
674,PT02M05.00S,2021-11-23T02:24:48.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630163,85.3646517739816,63.48039215686274,1610612766,98,105,2021-11-23T02:28:22Z,6650000,67.0,85.0,1,right,MISS L. Ball 10' fadeaway Shot,[1630163],1610612766.0,CHA,fadeaway,,,Ball,L. Ball,,,,,,,10.86,Missed,,,,,,,,,,,,,,,,,
675,PT02M02.00S,2021-11-23T02:24:51.5Z,4,REGULAR,rebound,defensive,[],1626149,,,1610612764,98,105,2021-11-23T02:24:53Z,6660000,,,0,,M. Harrell REBOUND (Off:6 Def:10),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,674.0,16.0,10.0,6.0,,,,,,,,,,,,,
676,PT01M57.00S,2021-11-23T02:24:56.0Z,4,REGULAR,3pt,Jump Shot,[],203915,21.632720105124836,92.40196078431373,1610612764,98,105,2021-11-23T02:25:22Z,6670000,-212.0,151.0,1,left,MISS S. Dinwiddie 26' pullup 3PT,[203915],1610612764.0,WAS,pullup,,,Dinwiddie,S. Dinwiddie,,,,,,,26.02,Missed,,,,,,,,,,,,,,,,,
677,PT01M55.00S,2021-11-23T02:24:58.0Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612766,98,105,2021-11-23T02:25:02Z,6680000,,,0,,TEAM defensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,676.0,,,,,,,,,,,,,,,,
678,PT01M35.00S,2021-11-23T02:25:33.0Z,4,REGULAR,3pt,Jump Shot,[],1628970,65.1281208935611,43.627450980392155,1610612766,98,105,2021-11-23T02:25:37Z,6690000,-32.0,275.0,1,right,MISS M. Bridges 27' pullup 3PT,[1628970],1610612766.0,CHA,pullup,,,Bridges,M. Bridges,,,,,,,27.71,Missed,,,,,,,,,,,,,,,,,
679,PT01M32.00S,2021-11-23T02:25:36.0Z,4,REGULAR,rebound,defensive,[],203078,,,1610612764,98,105,2021-11-23T02:25:37Z,6700000,,,0,,B. Beal REBOUND (Off:3 Def:4),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,678.0,7.0,4.0,3.0,,,,,,,,,,,,,
680,PT01M29.00S,2021-11-23T02:25:38.9Z,4,REGULAR,3pt,Jump Shot,[],203078,36.35019710906702,52.20588235294118,1610612764,98,105,2021-11-23T02:25:47Z,6710000,-11.0,289.0,1,left,MISS B. Beal 28' pullup 3PT,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,,,28.94,Missed,,,,,,,,,,,,,,,,,
681,PT01M26.00S,2021-11-23T02:25:41.9Z,4,REGULAR,rebound,offensive,[],1626149,,,1610612764,98,105,2021-11-23T02:25:47Z,6720000,,,0,,M. Harrell REBOUND (Off:7 Def:10),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,680.0,17.0,10.0,7.0,,,,,,,,,,,,,
682,PT01M25.00S,2021-11-23T02:25:46.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626149,7.30946123521682,53.67647058823529,1610612764,100,105,2021-11-23T02:26:09Z,6730000,-18.0,16.0,1,left,M. Harrell putback Layup (24 PTS),[1626149],1610612764.0,WAS,putback,,,Harrell,M. Harrell,,,,,,,2.45,Made,,,,,24.0,,,,,,,,,,,,
683,PT01M04.00S,2021-11-23T02:26:07.9Z,4,REGULAR,2pt,Jump Shot,[],1628970,72.61826544021025,56.372549019607845,1610612766,100,105,2021-11-23T02:26:13Z,6740000,32.0,205.0,1,right,MISS M. Bridges 20' step back Shot,[1628970],1610612766.0,CHA,step back,,,Bridges,M. Bridges,,,,,,,20.74,Missed,,,,,,,,,,,,,,,,,
684,PT01M00.00S,2021-11-23T02:26:11.9Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,100,105,2021-11-23T02:26:13Z,6750000,,,0,,K. Kuzma REBOUND (Off:3 Def:10),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,683.0,13.0,10.0,3.0,,,,,,,,,,,,,
685,PT00M51.60S,2021-11-23T02:26:20.5Z,4,REGULAR,3pt,Jump Shot,[],203484,8.754927726675426,97.79411764705883,1610612764,103,105,2021-11-23T02:26:25Z,6760000,-239.0,30.0,1,left,K. Caldwell-Pope 24' 3PT  (17 PTS) (K. Kuzma 5 AST),"[203484, 1628398]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,24.09,Made,,,,,17.0,,,,,,,K. Kuzma,1628398.0,5.0,,,
687,PT00M33.60S,2021-11-23T02:26:44.6Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1628970,93.51182654402102,48.77450980392157,1610612766,103,105,2021-11-23T02:26:53Z,6780000,-6.0,8.0,1,right,MISS M. Bridges alley-oop DUNK,[1628970],1610612766.0,CHA,alley-oop,,,Bridges,M. Bridges,,,,,,,1.05,Missed,,,,,,,,,,,,,,,,,
688,PT00M29.30S,2021-11-23T02:26:48.9Z,4,REGULAR,rebound,defensive,[],1626149,,,1610612764,103,105,2021-11-23T02:26:48Z,6790000,,,0,,M. Harrell REBOUND (Off:7 Def:11),[1626149],1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,,,,687.0,18.0,11.0,7.0,,,,,,,,,,,,,
689,PT00M28.30S,2021-11-23T02:26:49.9Z,4,REGULAR,turnover,lost ball,[],1626149,,,1610612764,103,105,2021-11-23T02:27:00Z,6800000,,,0,,M. Harrell lost ball TURNOVER (2 TO),"[1626149, 1630163]",1610612764.0,WAS,,,,Harrell,M. Harrell,,,,,,2.0,,,,,,,,,,,,,,,,,Ball,1630163.0,
690,PT00M28.30S,2021-11-23T02:26:49.9Z,4,REGULAR,steal,,[],1630163,,,1610612766,103,105,2021-11-23T02:27:51Z,6810000,,,0,,L. Ball STEAL (3 STL),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,,,,,,,,,,,,,,,,,
691,PT00M13.70S,2021-11-23T02:27:04.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1626179,73.14388961892247,13.23529411764706,1610612766,103,108,2021-11-23T02:27:12Z,6820000,-184.0,200.0,1,right,T. Rozier 27' 3PT step back (32 PTS),[1626179],1610612766.0,CHA,step back,,,Rozier,T. Rozier,,,,,,,27.16,Made,,,,,32.0,,,,,,,,,,,,
692,PT00M12.90S,2021-11-23T02:27:09.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612764,103,108,2021-11-23T02:27:13Z,6830000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
693,PT00M09.10S,2021-11-23T02:29:08.5Z,4,REGULAR,3pt,Jump Shot,[],1628398,9.411957950065702,98.77450980392157,1610612764,103,108,2021-11-23T02:29:37Z,6840000,-244.0,36.0,1,left,MISS K. Kuzma 24' fadeaway 3PT,[1628398],1610612764.0,WAS,fadeaway,,,Kuzma,K. Kuzma,,,,,,,24.65,Missed,,,,,,,,,,,,,,,,,
694,PT00M04.20S,2021-11-23T02:29:13.4Z,4,REGULAR,rebound,defensive,[],1630163,,,1610612766,103,108,2021-11-23T02:29:13Z,6850000,,,0,,L. Ball REBOUND (Off:1 Def:12),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,,693.0,13.0,12.0,1.0,,,,,,,,,,,,,
695,PT00M03.80S,2021-11-23T02:29:15.0Z,4,REGULAR,foul,personal,[],203915,,,1610612766,103,108,2021-11-23T02:30:52Z,6860000,,,0,,S. Dinwiddie take personal FOUL (2 PF),"[203915, 1630163]",1610612764.0,WAS,take,,,Dinwiddie,S. Dinwiddie,,,,,1627519.0,,,,,,,,,2.0,1.0,Ball,1630163.0,,,,,,,,
697,PT00M02.00S,2021-11-23T02:29:32.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203484,,,1610612766,103,108,2021-11-23T02:30:33Z,6880000,,,0,,K. Caldwell-Pope take personal FOUL (2 PF) (Ball 2 FT),"[203484, 1630163]",1610612764.0,WAS,take,,,Caldwell-Pope,K. Caldwell-Pope,,,,,1204.0,,,,,,,,,2.0,0.0,Ball,1630163.0,,,,,,,,
699,PT00M02.00S,2021-11-23T02:30:02.0Z,4,REGULAR,freethrow,1 of 2,[],1630163,,,1610612766,103,108,2021-11-23T02:30:02Z,6900000,,,0,,MISS L. Ball Free Throw 1 of 2,[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Missed,,,,,,,,,,,,,,,,,
700,PT00M02.00S,2021-11-23T02:30:02.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612766,103,108,2021-11-23T02:30:02Z,6910000,,,0,,TEAM offensive REBOUND,[],1610612766.0,CHA,,,,,,,,,,,,,,699.0,,,,,,,,,,,,,,,,
701,PT00M02.00S,2021-11-23T02:30:18.2Z,4,REGULAR,freethrow,2 of 2,[],1630163,,,1610612766,103,109,2021-11-23T02:30:18Z,6920000,,,0,,L. Ball Free Throw 2 of 2 (28 PTS),[1630163],1610612766.0,CHA,,,,Ball,L. Ball,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,
702,PT00M00.00S,2021-11-23T02:30:23.8Z,4,REGULAR,period,end,[],0,,,1610612764,103,109,2021-11-23T02:30:23Z,6930000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
703,PT00M00.00S,2021-11-23T02:30:26.9Z,4,REGULAR,game,end,[],0,,,0,103,109,2021-11-23T02:30:26Z,6940000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
