actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
466,PT02M15.00S,2021-12-31T01:40:50.9Z,3,REGULAR,violation,defensive goaltending,[],1630205,,,1610612764,86,69,2021-12-31T01:41:08Z,4480000,,,0,,L. Stevens defensive goaltending VIOLATION,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,201246.0,,,,
467,PT02M05.00S,2021-12-31T01:41:04.2Z,3,REGULAR,foul,personal,[],1630557,,,1610612739,86,69,2021-12-31T01:41:19Z,4490000,,,0,,C. Kispert personal FOUL (1 PF),"[1630557, 201567]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,201246.0,1.0,0.0,Love,201567.0
469,PT01M56.00S,2021-12-31T01:41:32.2Z,3,REGULAR,foul,offensive,[],201567,,,1610612739,86,69,2021-12-31T01:42:06Z,4510000,,,0,,K. Love offensive FOUL (1 PF),"[201567, 1630264]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,202901.0,1.0,0.0,Gill,1630264.0
471,PT01M56.00S,2021-12-31T01:41:32.2Z,3,REGULAR,turnover,offensive foul,[],201567,,,1610612739,86,69,2021-12-31T01:41:32Z,4530000,,,0,,K. Love offensive foul TURNOVER (2 TO),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,2.0,,,,,,,,,,,,,,,202901.0,,,,
472,PT01M46.00S,2021-12-31T01:41:56.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630166,28.465834428383708,24.264705882352942,1610612764,89,69,2021-12-31T01:42:09Z,4540000,129.0,215.0,1,left,D. Avdija 25' 3PT  (9 PTS) (B. Beal 9 AST),"[1630166, 203078]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,25.07,Made,9.0,B. Beal,203078.0,9.0,,,,,,,,,,,
474,PT01M16.00S,2021-12-31T01:42:26.8Z,3,REGULAR,3pt,Jump Shot,[],1630612,77.7431011826544,6.862745098039216,1610612739,89,69,2021-12-31T01:42:31Z,4560000,-216.0,157.0,1,right,MISS R. Nembhard Jr. 26' pullup 3PT,[1630612],1610612739.0,CLE,pullup,,,Nembhard Jr.,R. Nembhard Jr.,,,,,,,,26.66,Missed,,,,,,,,,,,,,,,
475,PT01M13.00S,2021-12-31T01:42:29.8Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,89,69,2021-12-31T01:42:31Z,4570000,,,0,,D. Avdija REBOUND (Off:0 Def:2),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,474.0,2.0,2.0,0.0,,,,,,,
476,PT01M05.00S,2021-12-31T01:42:37.8Z,3,REGULAR,3pt,Jump Shot,[],1630557,27.283180026281208,86.27450980392157,1610612764,89,69,2021-12-31T01:42:43Z,4580000,-181.0,204.0,1,left,MISS C. Kispert 27' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,27.3,Missed,,,,,,,,,,,,,,,
477,PT01M02.00S,2021-12-31T01:42:40.8Z,3,REGULAR,rebound,offensive,[],1630264,,,1610612764,89,69,2021-12-31T01:42:43Z,4590000,,,0,,A. Gill REBOUND (Off:1 Def:2),[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,476.0,3.0,2.0,1.0,,,,,,,
478,PT01M00.00S,2021-12-31T01:42:42.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630264,7.5722733245729295,53.431372549019606,1610612764,89,69,2021-12-31T01:44:37Z,4600000,-17.0,19.0,1,left,MISS A. Gill putback Layup,[1630264],1610612764.0,WAS,putback,,,Gill,A. Gill,,,,,,,,2.54,Missed,,,,,,,,,,,,,,,
479,PT00M58.10S,2021-12-31T01:42:44.7Z,3,REGULAR,rebound,defensive,[],1629731,,,1610612739,89,69,2021-12-31T01:42:55Z,4610000,,,0,,D. Wade REBOUND (Off:0 Def:5),[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,478.0,5.0,5.0,0.0,,,,,,,
480,PT00M52.10S,2021-12-31T01:42:52.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201567,91.93495400788436,51.470588235294116,1610612739,89,71,2021-12-31T01:45:37Z,4620000,7.0,23.0,1,right,K. Love driving Layup (20 PTS),[201567],1610612739.0,CLE,driving,,,Love,K. Love,,,,,,,,2.44,Made,20.0,,,,,,,,,,,,,,
481,PT00M34.60S,2021-12-31T01:43:15.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,13.61695137976347,51.225490196078425,1610612764,91,71,2021-12-31T01:43:22Z,4630000,-6.0,75.0,1,left,B. Beal 7' pullup Jump Shot (27 PTS),[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,,,,7.57,Made,27.0,,,,,,,,,,,,,,
482,PT00M29.70S,2021-12-31T01:43:23.1Z,3,REGULAR,foul,personal,[],1630264,,,1610612739,91,71,2021-12-31T01:43:32Z,4640000,,,0,,A. Gill personal FOUL (4 PF),"[1630264, 201567]",1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,202901.0,4.0,0.0,Love,201567.0
484,PT00M24.20S,2021-12-31T01:43:49.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630264,,,1610612739,91,71,2021-12-31T01:43:56Z,4660000,,,0,,A. Gill shooting personal FOUL (5 PF) (Nembhard Jr. 2 FT),"[1630264, 1630612]",1610612764.0,WAS,shooting,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,201246.0,5.0,0.0,Nembhard Jr.,1630612.0
486,PT00M24.20S,2021-12-31T01:44:15.5Z,3,REGULAR,freethrow,1 of 2,[],1630612,,,1610612739,91,72,2021-12-31T01:44:48Z,4680000,,,0,,R. Nembhard Jr. Free Throw 1 of 2 (3 PTS),[1630612],1610612739.0,CLE,,,,Nembhard Jr.,R. Nembhard Jr.,,,,,,,,,Made,3.0,,,,,,,,,,,,,,
487,PT00M24.20S,2021-12-31T01:44:16.3Z,3,REGULAR,substitution,out,[],1630264,,,1610612739,91,72,2021-12-31T01:44:25Z,4690000,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M24.20S,2021-12-31T01:44:16.3Z,3,REGULAR,substitution,out,[],1629685,,,1610612739,91,72,2021-12-31T01:44:25Z,4700000,,,0,,SUB out: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M24.20S,2021-12-31T01:44:16.3Z,3,REGULAR,substitution,out,[],201567,,,1610612739,91,72,2021-12-31T01:44:25Z,4710000,,,0,,SUB out: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
490,PT00M24.20S,2021-12-31T01:44:16.3Z,3,REGULAR,substitution,in,[],203484,,,1610612739,91,72,2021-12-31T01:44:25Z,4720000,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M24.20S,2021-12-31T01:44:16.3Z,3,REGULAR,substitution,in,[],1630171,,,1610612739,91,72,2021-12-31T01:44:25Z,4730000,,,0,,SUB in: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
492,PT00M24.20S,2021-12-31T01:44:16.3Z,3,REGULAR,substitution,in,[],1630596,,,1610612739,91,72,2021-12-31T01:44:25Z,4740000,,,0,,SUB in: E. Mobley,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
493,PT00M24.20S,2021-12-31T01:44:15.5Z,3,REGULAR,freethrow,2 of 2,[],1630612,,,1610612739,91,72,2021-12-31T01:44:48Z,4750000,,,0,,MISS R. Nembhard Jr. Free Throw 2 of 2,[1630612],1610612739.0,CLE,,,,Nembhard Jr.,R. Nembhard Jr.,,,,,,,,,Missed,,,,,,,,,,,,,,,
494,PT00M21.00S,2021-12-31T01:44:18.7Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,91,72,2021-12-31T01:44:48Z,4760000,,,0,,K. Kuzma REBOUND (Off:1 Def:8),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,493.0,9.0,8.0,1.0,,,,,,,
495,PT00M18.80S,2021-12-31T01:44:59.0Z,3,REGULAR,stoppage,equipment issue,[],0,,,1610612764,91,72,2021-12-31T01:44:59Z,4770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT00M01.80S,2021-12-31T01:45:37.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,7.5722733245729295,48.28431372549019,1610612764,91,72,2021-12-31T01:45:48Z,4780000,9.0,19.0,1,left,MISS K. Kuzma Layup,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,2.06,Missed,,,,,,,,,,,,,,,
497,PT00M01.80S,2021-12-31T01:45:37.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612764,91,72,2021-12-31T01:45:48Z,4790000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,496.0,,,,,,,,,,
498,PT00M00.00S,2021-12-31T01:45:55.2Z,3,REGULAR,period,end,[],0,,,1610612764,91,72,2021-12-31T01:45:55Z,4800000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2021-12-31T01:46:56.8Z,4,REGULAR,substitution,out,['startperiod'],1628398,,,1610612764,91,72,2021-12-31T01:48:21Z,4810000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2021-12-31T01:46:56.8Z,4,REGULAR,substitution,out,['startperiod'],1630205,,,1610612764,91,72,2021-12-31T01:48:21Z,4820000,,,0,,SUB out: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
501,PT12M00.00S,2021-12-31T01:46:56.8Z,4,REGULAR,substitution,in,['startperiod'],1629655,,,1610612764,91,72,2021-12-31T01:48:21Z,4830000,,,0,,SUB in: D. Gafford,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,,,
502,PT12M00.00S,2021-12-31T01:46:56.8Z,4,REGULAR,substitution,in,['startperiod'],201567,,,1610612764,91,72,2021-12-31T01:48:21Z,4840000,,,0,,SUB in: K. Love,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,,,,,,,,,,,
503,PT12M00.00S,2021-12-31T01:48:27.0Z,4,REGULAR,period,start,[],0,,,1610612739,91,72,2021-12-31T01:48:27Z,4850000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
504,PT11M51.00S,2021-12-31T01:48:37.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629731,91.5407358738502,51.71568627450981,1610612739,91,74,2021-12-31T01:48:51Z,4860000,9.0,27.0,1,right,D. Wade reverse Layup (4 PTS) (E. Mobley 2 AST),"[1629731, 1630596]",1610612739.0,CLE,reverse,,,Wade,D. Wade,,,,,,,,2.83,Made,4.0,E. Mobley,1630596.0,2.0,,,,,,,,,,,
506,PT11M51.00S,2021-12-31T01:48:46.2Z,4,REGULAR,foul,personal,['1freethrow'],1630557,,,1610612739,91,74,2021-12-31T01:48:54Z,4880000,,,0,,C. Kispert shooting personal FOUL (2 PF) (Wade 1 FT),"[1630557, 1629731]",1610612764.0,WAS,shooting,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,203177.0,2.0,0.0,Wade,1629731.0
509,PT11M51.00S,2021-12-31T01:49:03.1Z,4,REGULAR,freethrow,1 of 1,[],1629731,,,1610612739,91,74,2021-12-31T01:49:07Z,4900000,,,0,,MISS D. Wade Free Throw 1 of 1,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,Missed,,,,,,,,,,,,,,,
510,PT11M48.00S,2021-12-31T01:49:06.1Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,91,74,2021-12-31T01:49:07Z,4910000,,,0,,D. Avdija REBOUND (Off:0 Def:3),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,509.0,3.0,3.0,0.0,,,,,,,
511,PT11M31.00S,2021-12-31T01:49:21.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203078,7.440867279894875,48.77450980392157,1610612764,93,74,2021-12-31T01:49:30Z,4920000,6.0,17.0,1,left,B. Beal driving finger roll Layup (29 PTS),[203078],1610612764.0,WAS,driving finger roll,,,Beal,B. Beal,,,,,,,,1.84,Made,29.0,,,,,,,,,,,,,,
512,PT11M13.00S,2021-12-31T01:49:39.2Z,4,REGULAR,3pt,Jump Shot,[],1630596,68.41327201051249,26.225490196078432,1610612739,93,74,2021-12-31T01:49:44Z,4930000,-119.0,244.0,1,right,MISS E. Mobley 27' 3PT,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,27.18,Missed,,,,,,,,,,,,,,,
513,PT11M11.00S,2021-12-31T01:49:41.2Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612739,93,74,2021-12-31T01:50:00Z,4940000,,,0,,TEAM offensive REBOUND,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,512.0,,,,,,,,,,
515,PT11M04.00S,2021-12-31T01:50:09.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201567,81.8166885676741,94.36274509803921,1610612739,93,74,2021-12-31T01:50:21Z,4960000,222.0,118.0,1,right,MISS K. Love 25' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,25.14,Missed,,,,,,,,,,,,,,,
516,PT11M01.00S,2021-12-31T01:50:12.4Z,4,REGULAR,rebound,defensive,[],203078,,,1610612764,93,74,2021-12-31T01:50:12Z,4970000,,,0,,B. Beal REBOUND (Off:0 Def:4),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,515.0,4.0,4.0,0.0,,,,,,,
517,PT10M50.00S,2021-12-31T01:50:23.7Z,4,REGULAR,3pt,Jump Shot,[],1630557,14.4053876478318,95.58823529411765,1610612764,93,74,2021-12-31T01:50:30Z,4980000,-228.0,83.0,1,left,MISS C. Kispert 24' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,24.25,Missed,,,,,,,,,,,,,,,
518,PT10M44.00S,2021-12-31T01:50:29.7Z,4,REGULAR,rebound,offensive,[],1630557,,,1610612764,93,74,2021-12-31T01:52:57Z,4990000,,,0,,C. Kispert REBOUND (Off:1 Def:1),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,517.0,2.0,1.0,1.0,,,,,,,
519,PT10M39.00S,2021-12-31T01:50:36.2Z,4,REGULAR,foul,personal,[],1630596,,,1610612764,93,74,2021-12-31T01:50:45Z,5000000,,,0,,E. Mobley personal FOUL (3 PF),"[1630596, 203484]",1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,203177.0,3.0,0.0,Caldwell-Pope,203484.0
521,PT10M31.00S,2021-12-31T01:51:08.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629655,8.886333771353483,49.26470588235294,1610612764,93,74,2021-12-31T01:51:14Z,5020000,4.0,31.0,1,left,MISS D. Gafford Layup - blocked,"[1629655, 1630596]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,3.12,Missed,,,,,,,,,Mobley,1630596.0,,,,,
522,PT10M31.00S,2021-12-31T01:51:08.9Z,4,REGULAR,block,,[],1630596,,,1610612764,93,74,2021-12-31T01:51:12Z,5030000,,,0,,E. Mobley BLOCK (2 BLK),[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,,,,,,,,,,,,,,,,,
523,PT10M28.00S,2021-12-31T01:51:11.9Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,93,74,2021-12-31T01:51:14Z,5040000,,,0,,K. Love REBOUND (Off:0 Def:9),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,521.0,9.0,9.0,0.0,,,,,,,
524,PT10M20.00S,2021-12-31T01:51:20.4Z,4,REGULAR,3pt,Jump Shot,[],1630171,69.33311432325887,74.75490196078431,1610612739,93,74,2021-12-31T01:51:26Z,5050000,124.0,236.0,1,right,MISS I. Okoro 26' step back 3PT,[1630171],1610612739.0,CLE,step back,,,Okoro,I. Okoro,,,,,,,,26.63,Missed,,,,,,,,,,,,,,,
525,PT10M16.00S,2021-12-31T01:51:24.4Z,4,REGULAR,rebound,defensive,[],1630166,,,1610612764,93,74,2021-12-31T01:51:26Z,5060000,,,0,,D. Avdija REBOUND (Off:0 Def:4),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,524.0,4.0,4.0,0.0,,,,,,,
526,PT10M08.00S,2021-12-31T01:51:32.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630166,7.5722733245729295,48.03921568627451,1610612764,95,74,2021-12-31T01:51:39Z,5070000,10.0,19.0,1,left,D. Avdija driving Layup (11 PTS),[1630166],1610612764.0,WAS,driving,,,Avdija,D. Avdija,,,,,,,,2.11,Made,11.0,,,,,,,,,,,,,,
527,PT09M57.00S,2021-12-31T01:51:43.1Z,4,REGULAR,3pt,Jump Shot,[],201567,72.61826544021025,18.38235294117647,1610612739,95,77,2021-12-31T01:52:37Z,5080000,-158.0,205.0,1,right,K. Love 25' 3PT  (23 PTS) (E. Mobley 3 AST),"[201567, 1630596]",1610612739.0,CLE,,,,Love,K. Love,,,,,,,,25.88,Made,23.0,E. Mobley,1630596.0,3.0,,,,,,,,,,,
529,PT09M57.00S,2021-12-31T01:51:47.3Z,4,REGULAR,foul,personal,['1freethrow'],1630166,,,1610612739,95,77,2021-12-31T01:52:23Z,5100000,,,0,,D. Avdija shooting personal FOUL (3 PF) (Love 1 FT),"[1630166, 201567]",1610612764.0,WAS,shooting,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,202901.0,3.0,0.0,Love,201567.0
531,PT09M57.00S,2021-12-31T01:51:59.7Z,4,REGULAR,substitution,out,[],1630612,,,1610612739,95,77,2021-12-31T01:52:17Z,5120000,,,0,,SUB out: R. Nembhard Jr.,[1630612],1610612739.0,CLE,,,,Nembhard Jr.,R. Nembhard Jr.,,,,,,,,,,,,,,,,,,,,,,,,
532,PT09M57.00S,2021-12-31T01:51:59.7Z,4,REGULAR,substitution,out,[],1629731,,,1610612739,95,77,2021-12-31T01:52:17Z,5130000,,,0,,SUB out: D. Wade,[1629731],1610612739.0,CLE,,,,Wade,D. Wade,,,,,,,,,,,,,,,,,,,,,,,,
533,PT09M57.00S,2021-12-31T01:51:59.7Z,4,REGULAR,substitution,out,[],1630171,,,1610612739,95,77,2021-12-31T01:52:17Z,5140000,,,0,,SUB out: I. Okoro,[1630171],1610612739.0,CLE,,,,Okoro,I. Okoro,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M57.00S,2021-12-31T01:51:59.7Z,4,REGULAR,substitution,in,[],1630205,,,1610612739,95,77,2021-12-31T01:52:17Z,5150000,,,0,,SUB in: L. Stevens,[1630205],1610612739.0,CLE,,,,Stevens,L. Stevens,,,,,,,,,,,,,,,,,,,,,,,,
535,PT09M57.00S,2021-12-31T01:51:59.7Z,4,REGULAR,substitution,in,[],1629685,,,1610612739,95,77,2021-12-31T01:52:17Z,5160000,,,0,,SUB in: D. Windler,[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,,,,,,,,,,,
536,PT09M57.00S,2021-12-31T01:51:59.7Z,4,REGULAR,substitution,in,[],1630698,,,1610612739,95,77,2021-12-31T01:52:17Z,5170000,,,0,,SUB in: K. Pangos,[1630698],1610612739.0,CLE,,,,Pangos,K. Pangos,,,,,,,,,,,,,,,,,,,,,,,,
537,PT09M57.00S,2021-12-31T01:52:24.9Z,4,REGULAR,freethrow,1 of 1,[],201567,,,1610612739,95,78,2021-12-31T01:52:24Z,5180000,,,0,,K. Love Free Throw 1 of 1 (24 PTS),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,Made,24.0,,,,,,,,,,,,,,
538,PT09M41.00S,2021-12-31T01:52:47.4Z,4,REGULAR,2pt,Jump Shot,[],203484,21.50131406044678,75.0,1610612764,95,78,2021-12-31T01:54:34Z,5190000,-125.0,150.0,1,left,MISS K. Caldwell-Pope 19' pullup Shot,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,19.49,Missed,,,,,,,,,,,,,,,
539,PT09M38.00S,2021-12-31T01:52:49.7Z,4,REGULAR,rebound,defensive,[],1629685,,,1610612739,95,78,2021-12-31T01:52:49Z,5200000,,,0,,D. Windler REBOUND (Off:0 Def:2),[1629685],1610612739.0,CLE,,,,Windler,D. Windler,,,,,,,,,,,,,,538.0,2.0,2.0,0.0,,,,,,,
540,PT09M29.00S,2021-12-31T01:53:00.9Z,4,REGULAR,violation,kicked ball,[],1629655,,,1610612739,95,78,2021-12-31T01:55:45Z,5210000,,,0,,D. Gafford kicked ball VIOLATION,[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,203177.0,,,,
541,PT09M17.00S,2021-12-31T01:53:29.1Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1630596,91.80354796320631,60.049019607843135,1610612739,95,78,2021-12-31T01:53:40Z,5220000,50.0,25.0,1,right,MISS E. Mobley Hook,[1630596],1610612739.0,CLE,,,,Mobley,E. Mobley,,,,,,,,5.59,Missed,,,,,,,,,,,,,,,
542,PT09M14.00S,2021-12-31T01:53:32.1Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,95,78,2021-12-31T01:53:40Z,5230000,,,0,,D. Gafford REBOUND (Off:2 Def:6),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,541.0,8.0,6.0,2.0,,,,,,,
543,PT09M05.00S,2021-12-31T01:53:41.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,6.389618922470433,55.88235294117647,1610612764,97,78,2021-12-31T01:54:08Z,5240000,-29.0,8.0,1,left,C. Kispert driving Layup (4 PTS) (K. Caldwell-Pope 4 AST),"[1630557, 203484]",1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,,,,3.04,Made,4.0,K. Caldwell-Pope,203484.0,4.0,,,,,,,,,,,
545,PT08M53.00S,2021-12-31T01:53:52.5Z,4,REGULAR,3pt,Jump Shot,[],201567,70.51576872536137,21.813725490196077,1610612739,97,78,2021-12-31T01:53:59Z,5260000,-141.0,225.0,1,right,MISS K. Love 26' 3PT,[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,26.52,Missed,,,,,,,,,,,,,,,
546,PT08M51.00S,2021-12-31T01:53:54.5Z,4,REGULAR,rebound,defensive,[],1629655,,,1610612764,97,78,2021-12-31T01:53:59Z,5270000,,,0,,D. Gafford REBOUND (Off:2 Def:7),[1629655],1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,545.0,9.0,7.0,2.0,,,,,,,
547,PT08M36.00S,2021-12-31T01:54:10.4Z,4,REGULAR,2pt,Jump Shot,[],203078,11.514454664914586,84.80392156862744,1610612764,97,78,2021-12-31T01:54:17Z,5280000,-174.0,56.0,1,left,MISS B. Beal 18' step back Shot,[203078],1610612764.0,WAS,step back,,,Beal,B. Beal,,,,,,,,18.27,Missed,,,,,,,,,,,,,,,
548,PT08M33.00S,2021-12-31T01:54:13.4Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,97,78,2021-12-31T01:54:17Z,5290000,,,0,,K. Love REBOUND (Off:0 Def:10),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,547.0,10.0,10.0,0.0,,,,,,,
549,PT08M29.00S,2021-12-31T01:54:17.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1630205,92.46057818659659,54.41176470588235,1610612739,97,80,2021-12-31T01:57:46Z,5300000,22.0,18.0,1,right,L. Stevens running Layup (7 PTS) (K. Pangos 5 AST),"[1630205, 1630698]",1610612739.0,CLE,running,,,Stevens,L. Stevens,,,,,,,,2.88,Made,7.0,K. Pangos,1630698.0,5.0,,,,,,,,,,,
551,PT08M10.00S,2021-12-31T01:54:36.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203078,11.383048620236531,35.53921568627451,1610612764,97,80,2021-12-31T01:54:43Z,5320000,72.0,55.0,1,left,MISS B. Beal 9' pullup Shot,[203078],1610612764.0,WAS,pullup,,,Beal,B. Beal,,,,,,,,9.05,Missed,,,,,,,,,,,,,,,
552,PT08M08.00S,2021-12-31T01:54:38.2Z,4,REGULAR,rebound,defensive,[],201567,,,1610612739,97,80,2021-12-31T01:54:43Z,5330000,,,0,,K. Love REBOUND (Off:0 Def:11),[201567],1610612739.0,CLE,,,,Love,K. Love,,,,,,,,,,,,,,551.0,11.0,11.0,0.0,,,,,,,
553,PT08M04.00S,2021-12-31T01:54:42.0Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629685,92.85479632063075,52.94117647058824,1610612739,97,82,2021-12-31T01:58:45Z,5340000,15.0,15.0,1,right,D. Windler running Layup (2 PTS) (K. Pangos 6 AST),"[1629685, 1630698]",1610612739.0,CLE,running,,,Windler,D. Windler,,,,,,,,2.08,Made,2.0,K. Pangos,1630698.0,6.0,,,,,,,,,,,
555,PT07M47.00S,2021-12-31T01:54:59.3Z,4,REGULAR,3pt,Jump Shot,[],203484,33.327858081471746,65.19607843137256,1610612764,100,82,2021-12-31T01:55:13Z,5360000,-76.0,261.0,1,left,K. Caldwell-Pope 27' 3PT  (9 PTS) (D. Gafford 1 AST),"[203484, 1629655]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,27.16,Made,9.0,D. Gafford,1629655.0,1.0,,,,,,,,,,,
556,PT07M41.00S,2021-12-31T01:55:10.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612739,100,82,2021-12-31T01:55:10Z,5370000,,,0,,CLE Timeout,[],1610612739.0,CLE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT07M41.00S,2021-12-31T01:57:27.8Z,4,REGULAR,substitution,out,[],203078,,,1610612739,100,82,2021-12-31T01:57:46Z,5380000,,,0,,SUB out: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,
