actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
541,PT07M46.00S,2022-02-13T01:59:40.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,7.046649145860711,55.63725490196079,1610612764,96,104,2022-02-13T01:59:45Z,5350000,-28.0,14.0,1,left,C. Kispert reverse Layup (17 PTS) (I. Smith 5 AST),"[1630557, 202397]",1610612764.0,WAS,reverse,,,Kispert,C. Kispert,,,,,3.14,Made,17.0,,,,,I. Smith,202397.0,5.0,,,,,,,,,,,
543,PT07M37.00S,2022-02-13T01:59:51.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,93.9060446780552,44.85294117647059,1610612758,96,106,2022-02-13T01:59:57Z,5370000,-26.0,5.0,1,right,D. Fox driving Layup (18 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,2.61,Made,18.0,,,,,,,,,,,,,,,,,,
544,PT07M37.00S,2022-02-13T01:59:54.0Z,4,REGULAR,foul,personal,['1freethrow'],202397,,,1610612758,96,106,2022-02-13T01:59:59Z,5380000,,,0,,I. Smith shooting personal FOUL (1 PF) (Fox 1 FT),"[202397, 1628368]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,,,,,,,,,,,,,201639.0,,,,1.0,0.0,Fox,1628368.0,
546,PT07M37.00S,2022-02-13T02:00:10.3Z,4,REGULAR,substitution,out,[],1629060,,,1610612758,96,106,2022-02-13T02:01:02Z,5400000,,,0,,SUB out: R. Hachimura,[1629060],1610612764.0,WAS,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M37.00S,2022-02-13T02:00:10.3Z,4,REGULAR,substitution,out,[],202397,,,1610612758,96,106,2022-02-13T02:01:02Z,5410000,,,0,,SUB out: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
548,PT07M37.00S,2022-02-13T02:00:10.3Z,4,REGULAR,substitution,out,[],1628978,,,1610612758,96,106,2022-02-13T02:01:02Z,5420000,,,0,,SUB out: D. DiVincenzo,[1628978],1610612758.0,SAC,,,,DiVincenzo,D. DiVincenzo,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT07M37.00S,2022-02-13T02:00:10.3Z,4,REGULAR,substitution,in,[],203526,,,1610612758,96,106,2022-02-13T02:01:02Z,5430000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT07M37.00S,2022-02-13T02:00:10.3Z,4,REGULAR,substitution,in,[],1628418,,,1610612758,96,106,2022-02-13T02:01:02Z,5440000,,,0,,SUB in: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT07M37.00S,2022-02-13T02:00:10.3Z,4,REGULAR,substitution,in,[],203090,,,1610612758,96,106,2022-02-13T02:01:02Z,5450000,,,0,,SUB in: M. Harkless,[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M37.00S,2022-02-13T02:00:37.3Z,4,REGULAR,freethrow,1 of 1,[],1628368,,,1610612758,96,107,2022-02-13T02:00:37Z,5460000,,,0,,D. Fox Free Throw 1 of 1 (19 PTS),[1628368],1610612758.0,SAC,,,,Fox,D. Fox,,,,,,Made,19.0,,,,,,,,,,,,,,,,,,
553,PT07M17.00S,2022-02-13T02:01:00.1Z,4,REGULAR,3pt,Jump Shot,[],1630166,24.392247043363994,91.66666666666666,1610612764,96,107,2022-02-13T02:01:04Z,5470000,-208.0,177.0,1,left,MISS D. Avdija 27' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,27.32,Missed,,,,,,,,,,,,,,,,,,,
554,PT07M14.00S,2022-02-13T02:01:03.1Z,4,REGULAR,rebound,defensive,[],1629002,,,1610612758,96,107,2022-02-13T02:01:04Z,5480000,,,0,,C. Metu REBOUND (Off:0 Def:7),[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,553.0,7.0,7.0,0.0,,,,,,,,,,,,,,
555,PT07M04.00S,2022-02-13T02:01:13.5Z,4,REGULAR,2pt,Jump Shot,[],1628368,78.26872536136662,57.107843137254896,1610612758,96,109,2022-02-13T02:01:18Z,5490000,36.0,152.0,1,right,D. Fox 15' pullup Jump Shot (21 PTS),[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,15.59,Made,21.0,,,,,,,,,,,,,,,,,,
556,PT06M54.00S,2022-02-13T02:01:22.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,7.440867279894875,59.55882352941176,1610612764,96,109,2022-02-13T02:01:28Z,5500000,-48.0,17.0,1,left,MISS C. Kispert driving Layup,[1630557],1610612764.0,WAS,driving,,,Kispert,C. Kispert,,,,,5.09,Missed,,,,,,,,,,,,,,,,,,,
557,PT06M50.00S,2022-02-13T02:01:26.3Z,4,REGULAR,rebound,offensive,[],1628418,,,1610612764,96,109,2022-02-13T02:01:28Z,5510000,,,0,,T. Bryant REBOUND (Off:2 Def:2),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,556.0,4.0,2.0,2.0,,,,,,,,,,,,,,
558,PT06M50.00S,2022-02-13T02:01:26.0Z,4,REGULAR,2pt,DUNK,"['2ndchance', 'pointsinthepaint']",1628418,5.590000152587891,50.0,1610612764,98,109,2022-02-13T02:01:55Z,5520000,0.0,0.0,1,left,T. Bryant tip DUNK (13 PTS),[1628418],1610612764.0,WAS,tip,,,Bryant,T. Bryant,,,,,0.0,Made,13.0,,,,,,,,,,,,,,,,,,
559,PT06M44.00S,2022-02-13T02:01:32.2Z,4,REGULAR,2pt,Jump Shot,[],1628368,78.53153745072274,56.127450980392155,1610612758,98,111,2022-02-13T02:01:37Z,5530000,31.0,149.0,1,right,D. Fox 15' driving floating Jump Shot (23 PTS),[1628368],1610612758.0,SAC,driving floating,,,Fox,D. Fox,,,,,15.24,Made,23.0,,,,,,,,,,,,,,,,,,
560,PT06M35.00S,2022-02-13T02:01:44.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,98,111,2022-02-13T02:01:44Z,5540000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT06M35.00S,2022-02-13T02:01:48.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,98,111,2022-02-13T02:01:48Z,5550000,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,PT06M35.00S,2022-02-13T02:03:38.8Z,4,REGULAR,substitution,out,[],1629002,,,1610612764,98,111,2022-02-13T02:04:34Z,5560000,,,0,,SUB out: C. Metu,[1629002],1610612758.0,SAC,,,,Metu,C. Metu,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT06M35.00S,2022-02-13T02:03:38.8Z,4,REGULAR,substitution,out,[],1626158,,,1610612764,98,111,2022-02-13T02:04:34Z,5570000,,,0,,SUB out: R. Holmes,[1626158],1610612758.0,SAC,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT06M35.00S,2022-02-13T02:03:38.8Z,4,REGULAR,substitution,in,[],203084,,,1610612764,98,111,2022-02-13T02:04:34Z,5580000,,,0,,SUB in: H. Barnes,[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT06M35.00S,2022-02-13T02:03:38.8Z,4,REGULAR,substitution,in,[],1627734,,,1610612764,98,111,2022-02-13T02:04:34Z,5590000,,,0,,SUB in: D. Sabonis,[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,,,,,,,,,
566,PT06M24.00S,2022-02-13T02:05:01.9Z,4,REGULAR,foul,personal,[],1627734,,,1610612764,98,111,2022-02-13T02:05:07Z,5600000,,,0,,D. Sabonis personal FOUL (3 PF),"[1627734, 1630166]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,1626301.0,,,,3.0,0.0,Avdija,1630166.0,
568,PT06M12.00S,2022-02-13T02:05:34.1Z,4,REGULAR,3pt,Jump Shot,[],1630557,24.129434954007884,91.17647058823529,1610612764,98,111,2022-02-13T02:05:38Z,5620000,-206.0,174.0,1,left,MISS C. Kispert 26' 3PT,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,26.98,Missed,,,,,,,,,,,,,,,,,,,
569,PT06M09.00S,2022-02-13T02:05:37.1Z,4,REGULAR,rebound,defensive,[],203090,,,1610612758,98,111,2022-02-13T02:05:44Z,5630000,,,0,,M. Harkless REBOUND (Off:0 Def:5),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,568.0,5.0,5.0,0.0,,,,,,,,,,,,,,
570,PT05M55.00S,2022-02-13T02:05:51.7Z,4,REGULAR,3pt,Jump Shot,[],203200,71.43561103810775,21.323529411764707,1610612758,98,114,2022-02-13T02:06:26Z,5640000,-143.0,216.0,1,right,J. Holiday 25' 3PT pullup (12 PTS),[203200],1610612758.0,SAC,pullup,,,Holiday,J. Holiday,,,,,25.93,Made,12.0,,,,,,,,,,,,,,,,,,
571,PT05M42.00S,2022-02-13T02:06:04.2Z,4,REGULAR,3pt,Jump Shot,[],1628418,4.07358738501971,3.4543504901960786,1610612764,98,114,2022-02-13T02:06:15Z,5650000,233.0,-14.0,1,left,MISS T. Bryant 3PT,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,23.31,Missed,,,,,,,,,,,,,,,,,,,
572,PT05M40.00S,2022-02-13T02:06:06.2Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,98,114,2022-02-13T02:06:15Z,5660000,,,0,,D. Sabonis REBOUND (Off:1 Def:8),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,571.0,9.0,8.0,1.0,,,,,,,,,,,,,,
573,PT05M32.00S,2022-02-13T02:06:18.5Z,4,REGULAR,violation,kicked ball,[],203484,,,1610612758,98,114,2022-02-13T02:06:38Z,5670000,,,0,,K. Caldwell-Pope kicked ball VIOLATION,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,1626301.0,,,,,,,,
574,PT05M32.00S,2022-02-13T02:06:21.0Z,4,REGULAR,substitution,out,[],1630166,,,1610612758,98,114,2022-02-13T02:06:27Z,5680000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M32.00S,2022-02-13T02:06:21.0Z,4,REGULAR,substitution,in,[],1628398,,,1610612758,98,114,2022-02-13T02:06:27Z,5690000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M20.00S,2022-02-13T02:06:51.5Z,4,REGULAR,foul,personal,['2freethrow'],1628418,,,1610612758,98,114,2022-02-13T02:07:00Z,5700000,,,0,,T. Bryant shooting personal FOUL (2 PF) (Barnes 2 FT),"[1628418, 203084]",1610612764.0,WAS,shooting,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,1626301.0,,,,2.0,0.0,Barnes,203084.0,
578,PT05M20.00S,2022-02-13T02:07:16.9Z,4,REGULAR,freethrow,1 of 2,[],203084,,,1610612758,98,115,2022-02-13T02:07:16Z,5720000,,,0,,H. Barnes Free Throw 1 of 2 (20 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
579,PT05M20.00S,2022-02-13T02:07:32.6Z,4,REGULAR,freethrow,2 of 2,[],203084,,,1610612758,98,116,2022-02-13T02:07:32Z,5730000,,,0,,H. Barnes Free Throw 2 of 2 (21 PTS),[203084],1610612758.0,SAC,,,,Barnes,H. Barnes,,,,,,Made,21.0,,,,,,,,,,,,,,,,,,
580,PT05M08.00S,2022-02-13T02:07:47.2Z,4,REGULAR,3pt,Jump Shot,[],1630557,4.28712220762155,98.2843137254902,1610612764,101,116,2022-02-13T02:07:51Z,5740000,-241.0,-12.0,1,left,C. Kispert 24' 3PT  (20 PTS) (R. Neto 4 AST),"[1630557, 203526]",1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,24.17,Made,20.0,,,,,R. Neto,203526.0,4.0,,,,,,,,,,,
582,PT04M53.00S,2022-02-13T02:08:01.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628368,92.9862023653088,45.34313725490196,1610612758,101,118,2022-02-13T02:08:06Z,5760000,-23.0,13.0,1,right,D. Fox driving Layup (25 PTS),[1628368],1610612758.0,SAC,driving,,,Fox,D. Fox,,,,,2.69,Made,25.0,,,,,,,,,,,,,,,,,,
583,PT04M37.00S,2022-02-13T02:08:17.6Z,4,REGULAR,3pt,Jump Shot,[],203484,5.863994743758213,3.431372549019608,1610612764,104,118,2022-02-13T02:08:22Z,5770000,233.0,3.0,1,left,K. Caldwell-Pope 3PT  (11 PTS) (K. Kuzma 7 AST),"[203484, 1628398]",1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,23.28,Made,11.0,,,,,K. Kuzma,1628398.0,7.0,,,,,,,,,,,
585,PT04M18.00S,2022-02-13T02:08:36.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627734,93.38042049934296,43.627450980392155,1610612758,104,120,2022-02-13T02:08:40Z,5790000,-32.0,10.0,1,right,D. Sabonis reverse Layup (16 PTS) (J. Holiday 2 AST),"[1627734, 203200]",1610612758.0,SAC,reverse,,,Sabonis,D. Sabonis,,,,,3.33,Made,16.0,,,,,J. Holiday,203200.0,2.0,,,,,,,,,,,
587,PT04M07.00S,2022-02-13T02:08:52.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628368,,,1610612764,104,120,2022-02-13T02:08:56Z,5810000,,,0,,D. Fox shooting personal FOUL (4 PF) (Kuzma 2 FT),"[1628368, 1628398]",1610612758.0,SAC,shooting,,,Fox,D. Fox,,,,,,,,,,,,,,,,,201639.0,,,,4.0,0.0,Kuzma,1628398.0,
589,PT04M07.00S,2022-02-13T02:09:21.8Z,4,REGULAR,freethrow,1 of 2,[],1628398,,,1610612764,105,120,2022-02-13T02:09:21Z,5830000,,,0,,K. Kuzma Free Throw 1 of 2 (20 PTS),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Made,20.0,,,,,,,,,,,,,,,,,,
590,PT04M07.00S,2022-02-13T02:09:21.8Z,4,REGULAR,freethrow,2 of 2,[],1628398,,,1610612764,105,120,2022-02-13T02:09:52Z,5840000,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,Missed,,,,,,,,,,,,,,,,,,,
591,PT03M58.00S,2022-02-13T02:09:30.8Z,4,REGULAR,rebound,defensive,[],203090,,,1610612758,105,120,2022-02-13T02:09:52Z,5850000,,,0,,M. Harkless REBOUND (Off:0 Def:6),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,590.0,6.0,6.0,0.0,,,,,,,,,,,,,,
592,PT03M51.00S,2022-02-13T02:10:01.0Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,105,120,2022-02-13T02:10:01Z,5860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT03M42.00S,2022-02-13T02:10:15.3Z,4,REGULAR,2pt,Jump Shot,[],1628368,95.0886990801577,75.49019607843137,1610612758,105,120,2022-02-13T02:10:20Z,5870000,127.0,-6.0,1,right,MISS D. Fox 12' fadeaway Shot,[1628368],1610612758.0,SAC,fadeaway,,,Fox,D. Fox,,,,,12.77,Missed,,,,,,,,,,,,,,,,,,,
594,PT03M39.00S,2022-02-13T02:10:18.3Z,4,REGULAR,rebound,defensive,[],1628418,,,1610612764,105,120,2022-02-13T02:10:20Z,5880000,,,0,,T. Bryant REBOUND (Off:2 Def:3),[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,593.0,5.0,3.0,2.0,,,,,,,,,,,,,,
595,PT03M21.00S,2022-02-13T02:10:36.3Z,4,REGULAR,2pt,Jump Shot,[],1628398,19.004599211563733,19.362745098039216,1610612764,105,120,2022-02-13T02:10:40Z,5890000,153.0,126.0,1,left,MISS K. Kuzma 19' fadeaway Shot,[1628398],1610612764.0,WAS,fadeaway,,,Kuzma,K. Kuzma,,,,,19.84,Missed,,,,,,,,,,,,,,,,,,,
596,PT03M18.00S,2022-02-13T02:10:39.3Z,4,REGULAR,rebound,defensive,[],203090,,,1610612758,105,120,2022-02-13T02:10:40Z,5900000,,,0,,M. Harkless REBOUND (Off:0 Def:7),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,595.0,7.0,7.0,0.0,,,,,,,,,,,,,,
597,PT03M12.00S,2022-02-13T02:10:48.3Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612758,105,120,2022-02-13T02:10:48Z,5910000,,,0,,SAC Timeout,[],1610612758.0,SAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT03M00.00S,2022-02-13T02:13:53.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627734,93.24901445466492,58.82352941176471,1610612758,105,120,2022-02-13T02:13:56Z,5920000,44.0,11.0,1,right,MISS D. Sabonis DUNK - blocked,"[1627734, 1628398]",1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,4.55,Missed,,,,,,,,,Kuzma,1628398.0,,,,,,,,,
599,PT03M00.00S,2022-02-13T02:13:53.0Z,4,REGULAR,block,,[],1628398,,,1610612758,105,120,2022-02-13T02:13:55Z,5930000,,,0,,K. Kuzma BLOCK (1 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT02M58.00S,2022-02-13T02:13:55.0Z,4,REGULAR,rebound,defensive,[],1630557,,,1610612764,105,120,2022-02-13T02:13:56Z,5940000,,,0,,C. Kispert REBOUND (Off:1 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,598.0,3.0,2.0,1.0,,,,,,,,,,,,,,
601,PT02M54.00S,2022-02-13T02:14:00.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628398,6.783837056504599,45.83333333333333,1610612764,107,120,2022-02-13T02:14:08Z,5950000,21.0,11.0,1,left,K. Kuzma driving Layup (22 PTS),[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,2.37,Made,22.0,,,,,,,,,,,,,,,,,,
602,PT02M40.00S,2022-02-13T02:14:14.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203200,93.38042049934296,44.6078431372549,1610612758,107,120,2022-02-13T02:14:19Z,5960000,-27.0,10.0,1,right,MISS J. Holiday reverse Layup,[203200],1610612758.0,SAC,reverse,,,Holiday,J. Holiday,,,,,2.87,Missed,,,,,,,,,,,,,,,,,,,
603,PT02M38.00S,2022-02-13T02:14:16.1Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,107,120,2022-02-13T02:14:19Z,5970000,,,0,,K. Kuzma REBOUND (Off:2 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,602.0,7.0,5.0,2.0,,,,,,,,,,,,,,
604,PT02M32.00S,2022-02-13T02:14:21.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628418,8.229303547963205,42.8921568627451,1610612764,107,120,2022-02-13T02:14:49Z,5980000,36.0,25.0,1,left,MISS T. Bryant Layup,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,4.34,Missed,,,,,,,,,,,,,,,,,,,
605,PT02M30.00S,2022-02-13T02:14:23.2Z,4,REGULAR,rebound,defensive,[],203090,,,1610612758,107,120,2022-02-13T02:14:23Z,5990000,,,0,,M. Harkless REBOUND (Off:0 Def:8),[203090],1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,,,,604.0,8.0,8.0,0.0,,,,,,,,,,,,,,
606,PT02M14.00S,2022-02-13T02:14:41.5Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612758,107,120,2022-02-13T02:14:41Z,6000000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT02M09.00S,2022-02-13T02:15:01.4Z,4,REGULAR,3pt,Jump Shot,[],1628368,63.6826544021025,26.225490196078432,1610612758,107,120,2022-02-13T02:15:05Z,6010000,-119.0,289.0,1,right,MISS D. Fox 31' pullup 3PT,[1628368],1610612758.0,SAC,pullup,,,Fox,D. Fox,,,,,31.24,Missed,,,,,,,,,,,,,,,,,,,
608,PT02M06.00S,2022-02-13T02:15:04.4Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612764,107,120,2022-02-13T02:15:05Z,6020000,,,0,,K. Kuzma REBOUND (Off:2 Def:6),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,607.0,8.0,6.0,2.0,,,,,,,,,,,,,,
609,PT01M52.00S,2022-02-13T02:15:17.5Z,4,REGULAR,3pt,Jump Shot,[],203484,30.17411300919842,88.48039215686273,1610612764,107,120,2022-02-13T02:15:22Z,6030000,-192.0,231.0,1,left,MISS K. Caldwell-Pope 30' pullup 3PT,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,30.07,Missed,,,,,,,,,,,,,,,,,,,
610,PT01M49.00S,2022-02-13T02:15:20.5Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,107,120,2022-02-13T02:15:22Z,6040000,,,0,,D. Sabonis REBOUND (Off:1 Def:9),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,609.0,10.0,9.0,1.0,,,,,,,,,,,,,,
611,PT01M32.00S,2022-02-13T02:15:39.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203090,93.9060446780552,40.44117647058824,1610612758,107,122,2022-02-13T02:15:43Z,6050000,-48.0,5.0,1,right,M. Harkless Layup (17 PTS) (D. Sabonis 7 AST),"[203090, 1627734]",1610612758.0,SAC,,,,Harkless,M. Harkless,,,,,4.8,Made,17.0,,,,,D. Sabonis,1627734.0,7.0,,,,,,,,,,,
613,PT01M23.00S,2022-02-13T02:15:51.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627734,,,1610612764,107,122,2022-02-13T02:15:58Z,6070000,,,0,,D. Sabonis shooting personal FOUL (4 PF) (Neto 2 FT),"[1627734, 203526]",1610612758.0,SAC,shooting,,,Sabonis,D. Sabonis,,,,,,,,,,,,,,,,,1626301.0,,,,4.0,0.0,Neto,203526.0,
615,PT01M23.00S,2022-02-13T02:16:21.3Z,4,REGULAR,freethrow,1 of 2,[],203526,,,1610612764,108,122,2022-02-13T02:16:53Z,6090000,,,0,,R. Neto Free Throw 1 of 2 (10 PTS),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Made,10.0,,,,,,,,,,,,,,,,,,
616,PT01M23.00S,2022-02-13T02:16:21.8Z,4,REGULAR,substitution,out,[],1628418,,,1610612764,108,122,2022-02-13T02:16:31Z,6100000,,,0,,SUB out: T. Bryant,[1628418],1610612764.0,WAS,,,,Bryant,T. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT01M23.00S,2022-02-13T02:16:21.8Z,4,REGULAR,substitution,out,[],1628398,,,1610612764,108,122,2022-02-13T02:16:31Z,6110000,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT01M23.00S,2022-02-13T02:16:21.8Z,4,REGULAR,substitution,in,[],1630176,,,1610612764,108,122,2022-02-13T02:16:31Z,6120000,,,0,,SUB in: V. Carey Jr.,[1630176],1610612764.0,WAS,,,,Carey Jr.,V. Carey Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT01M23.00S,2022-02-13T02:16:21.8Z,4,REGULAR,substitution,in,[],1630264,,,1610612764,108,122,2022-02-13T02:16:31Z,6130000,,,0,,SUB in: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT01M23.00S,2022-02-13T02:16:21.3Z,4,REGULAR,freethrow,2 of 2,[],203526,,,1610612764,108,122,2022-02-13T02:16:53Z,6140000,,,0,,MISS R. Neto Free Throw 2 of 2,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,Missed,,,,,,,,,,,,,,,,,,,
621,PT01M21.00S,2022-02-13T02:16:23.3Z,4,REGULAR,rebound,defensive,[],1627734,,,1610612758,108,122,2022-02-13T02:16:53Z,6150000,,,0,,D. Sabonis REBOUND (Off:1 Def:10),[1627734],1610612758.0,SAC,,,,Sabonis,D. Sabonis,,,,,,,,620.0,11.0,10.0,1.0,,,,,,,,,,,,,,
622,PT01M10.00S,2022-02-13T02:17:04.9Z,4,REGULAR,foul,personal,[],203526,,,1610612758,108,122,2022-02-13T02:17:09Z,6160000,,,0,,R. Neto personal FOUL (3 PF),"[203526, 1628368]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,201639.0,,,,3.0,1.0,Fox,1628368.0,
624,PT01M10.00S,2022-02-13T02:17:18.5Z,4,REGULAR,substitution,out,[],203484,,,1610612758,108,122,2022-02-13T02:17:31Z,6180000,,,0,,SUB out: K. Caldwell-Pope,[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT01M10.00S,2022-02-13T02:17:18.5Z,4,REGULAR,substitution,out,[],203526,,,1610612758,108,122,2022-02-13T02:17:31Z,6190000,,,0,,SUB out: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT01M10.00S,2022-02-13T02:17:18.5Z,4,REGULAR,substitution,in,[],202397,,,1610612758,108,122,2022-02-13T02:17:31Z,6200000,,,0,,SUB in: I. Smith,[202397],1610612764.0,WAS,,,,Smith,I. Smith,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT01M10.00S,2022-02-13T02:17:18.5Z,4,REGULAR,substitution,in,[],1630166,,,1610612758,108,122,2022-02-13T02:17:31Z,6210000,,,0,,SUB in: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT01M04.00S,2022-02-13T02:17:43.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202397,,,1610612758,108,122,2022-02-13T02:17:50Z,6220000,,,0,,I. Smith shooting personal FOUL (2 PF) (Fox 2 FT),"[202397, 1628368]",1610612764.0,WAS,shooting,,,Smith,I. Smith,,,,,,,,,,,,,,,,,1626301.0,,,,2.0,0.0,Fox,1628368.0,
