actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,value
180,PT08M32.00S,2021-11-05T23:46:11.4Z,2,REGULAR,3pt,Jump Shot,[],203484,29.77989487516426,77.94117647058823,1610612764,43,35,2021-11-05T23:46:15Z,1800000,-140.0,227.0,1,left,K. Caldwell-Pope 26' 3PT pullup (6 PTS) (D. Gafford 2 AST),"[203484, 1629655]",1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,26.69,Made,6.0,D. Gafford,1629655.0,2.0,,,,,,,,,,,,,,,
182,PT08M16.00S,2021-11-05T23:46:28.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,81.02825229960578,34.80392156862745,1610612763,43,37,2021-11-05T23:46:33Z,1820000,-76.0,126.0,1,right,T. Jones 14' floating Jump Shot (4 PTS),[1626145],1610612763.0,MEM,floating,,,Jones,T. Jones,,,,,14.7,Made,4.0,,,,,,,,,,,,,,,,,,
183,PT08M03.00S,2021-11-05T23:46:42.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203915,10.463206307490145,43.872549019607845,1610612764,43,37,2021-11-05T23:46:46Z,1830000,31.0,46.0,1,left,MISS S. Dinwiddie driving Layup,[203915],1610612764.0,WAS,driving,,,Dinwiddie,S. Dinwiddie,,,,,5.52,Missed,,,,,,,,,,,,,,,,,,,
184,PT08M01.00S,2021-11-05T23:46:44.0Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,43,37,2021-11-05T23:46:46Z,1840000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:3),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,183.0,3.0,3.0,0.0,,,,,,
185,PT07M57.00S,2021-11-05T23:46:48.0Z,2,REGULAR,turnover,bad pass,[],1628991,,,1610612763,43,37,2021-11-05T23:48:44Z,1850000,,,0,,J. Jackson Jr. bad pass TURNOVER (1 TO),"[1628991, 1628988]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,1.0,Holiday,1628988.0,
186,PT07M57.00S,2021-11-05T23:46:48.0Z,2,REGULAR,steal,,[],1628988,,,1610612764,43,37,2021-11-05T23:46:49Z,1860000,,,0,,A. Holiday STEAL (1 STL),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT07M53.00S,2021-11-05T23:46:50.6Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203915,7.440867279894875,51.225490196078425,1610612764,45,37,2021-11-05T23:47:00Z,1870000,-6.0,17.0,1,left,S. Dinwiddie DUNK (10 PTS) (A. Holiday 1 AST),"[203915, 1628988]",1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,1.84,Made,10.0,A. Holiday,1628988.0,1.0,,,,,,,,,,,,,,,
189,PT07M30.00S,2021-11-05T23:47:14.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628991,86.28449408672799,46.07843137254902,1610612763,45,37,2021-11-05T23:47:19Z,1890000,-20.0,76.0,1,right,MISS J. Jackson Jr. 7' floating Shot,[1628991],1610612763.0,MEM,floating,,,Jackson Jr.,J. Jackson Jr.,,,,,7.89,Missed,,,,,,,,,,,,,,,,,,,
190,PT07M25.00S,2021-11-05T23:47:19.4Z,2,REGULAR,rebound,offensive,[],1629723,,,1610612763,45,37,2021-11-05T23:47:19Z,1900000,,,0,,J. Konchar REBOUND (Off:1 Def:1),[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,189.0,2.0,1.0,1.0,,,,,,
191,PT07M25.00S,2021-11-05T23:47:18.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629723,94.40999984741211,50.0,1610612763,45,39,2021-11-05T23:47:18Z,1910000,0.0,0.0,1,right,J. Konchar putback DUNK (4 PTS),[1629723],1610612763.0,MEM,putback,,,Konchar,J. Konchar,,,,,0.0,Made,4.0,,,,,,,,,,,,,,,,,,
192,PT07M17.00S,2021-11-05T23:47:26.3Z,2,REGULAR,3pt,Jump Shot,[],1630166,35.29894875164258,55.392156862745104,1610612764,45,39,2021-11-05T23:47:30Z,1920000,-27.0,279.0,1,left,MISS D. Avdija 28' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,28.06,Missed,,,,,,,,,,,,,,,,,,,
193,PT07M14.00S,2021-11-05T23:47:29.3Z,2,REGULAR,rebound,defensive,[],1626145,,,1610612763,45,39,2021-11-05T23:47:30Z,1930000,,,0,,T. Jones REBOUND (Off:0 Def:2),[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,192.0,2.0,2.0,0.0,,,,,,
194,PT07M09.00S,2021-11-05T23:47:34.3Z,2,REGULAR,3pt,Jump Shot,[],1629723,72.48685939553219,83.08823529411765,1610612763,45,39,2021-11-05T23:47:40Z,1940000,165.0,206.0,1,right,MISS J. Konchar 26' 3PT,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,26.43,Missed,,,,,,,,,,,,,,,,,,,
195,PT07M07.00S,2021-11-05T23:47:36.3Z,2,REGULAR,rebound,defensive,[],1628988,,,1610612764,45,39,2021-11-05T23:47:40Z,1950000,,,0,,A. Holiday REBOUND (Off:0 Def:1),[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,194.0,1.0,1.0,0.0,,,,,,
196,PT07M04.00S,2021-11-05T23:47:42.8Z,2,REGULAR,foul,personal,['2freethrow'],1626145,,,1610612764,45,39,2021-11-05T23:47:53Z,1960000,,,0,,T. Jones shooting personal FOUL (1 PF) (Avdija 2 FT),"[1626145, 1630166]",1610612763.0,MEM,shooting,,,Jones,T. Jones,,,,,,,,,,,204058.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,,
198,PT07M04.00S,2021-11-05T23:48:07.7Z,2,REGULAR,freethrow,1 of 2,[],1630166,,,1610612764,45,39,2021-11-05T23:48:36Z,1980000,,,0,,MISS D. Avdija Free Throw 1 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Missed,,,,,,,,,,,,,,,,,,,
199,PT07M04.00S,2021-11-05T23:48:07.7Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612764,45,39,2021-11-05T23:48:36Z,1990000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,198.0,,,,,,,,,
200,PT07M04.00S,2021-11-05T23:48:08.5Z,2,REGULAR,substitution,out,[],1628988,,,1610612764,45,39,2021-11-05T23:48:20Z,2000000,,,0,,SUB out: A. Holiday,[1628988],1610612764.0,WAS,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,
201,PT07M04.00S,2021-11-05T23:48:08.5Z,2,REGULAR,substitution,out,[],203915,,,1610612764,45,39,2021-11-05T23:48:20Z,2010000,,,0,,SUB out: S. Dinwiddie,[203915],1610612764.0,WAS,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,
202,PT07M04.00S,2021-11-05T23:48:08.5Z,2,REGULAR,substitution,in,[],203526,,,1610612764,45,39,2021-11-05T23:48:20Z,2020000,,,0,,SUB in: R. Neto,[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,,,,,,,,,,
203,PT07M04.00S,2021-11-05T23:48:08.5Z,2,REGULAR,substitution,in,[],203078,,,1610612764,45,39,2021-11-05T23:48:20Z,2030000,,,0,,SUB in: B. Beal,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M04.00S,2021-11-05T23:48:07.7Z,2,REGULAR,freethrow,2 of 2,[],1630166,,,1610612764,45,39,2021-11-05T23:48:36Z,2040000,,,0,,MISS D. Avdija Free Throw 2 of 2,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,Missed,,,,,,,,,,,,,,,,,,,
205,PT07M02.00S,2021-11-05T23:48:09.7Z,2,REGULAR,rebound,defensive,[],1628991,,,1610612763,45,39,2021-11-05T23:48:36Z,2050000,,,0,,J. Jackson Jr. REBOUND (Off:0 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,204.0,4.0,4.0,0.0,,,,,,
206,PT06M50.00S,2021-11-05T23:48:47.3Z,2,REGULAR,turnover,traveling,[],1628991,,,1610612763,45,39,2021-11-05T23:48:55Z,2060000,,,0,,J. Jackson Jr. traveling TURNOVER (2 TO),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,201246.0,,,,,,,,,,,2.0,,,
207,PT06M50.00S,2021-11-05T23:48:50.9Z,2,REGULAR,substitution,out,[],1630166,,,1610612764,45,39,2021-11-05T23:48:55Z,2070000,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT06M50.00S,2021-11-05T23:48:50.9Z,2,REGULAR,substitution,in,[],1628398,,,1610612764,45,39,2021-11-05T23:48:55Z,2080000,,,0,,SUB in: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT06M39.00S,2021-11-05T23:49:16.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628398,22.28975032851511,92.15686274509804,1610612764,48,39,2021-11-05T23:49:21Z,2090000,-211.0,157.0,1,left,K. Kuzma 26' 3PT  (8 PTS) (B. Beal 5 AST),"[1628398, 203078]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,26.28,Made,8.0,B. Beal,203078.0,5.0,,,,,,,,,,,,,,,
211,PT06M38.00S,2021-11-05T23:49:23.2Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612763,48,39,2021-11-05T23:49:23Z,2110000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT06M38.00S,2021-11-05T23:50:47.2Z,2,REGULAR,substitution,out,[],1628991,,,1610612763,48,39,2021-11-05T23:52:18Z,2120000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT06M38.00S,2021-11-05T23:50:47.2Z,2,REGULAR,substitution,out,[],1626145,,,1610612763,48,39,2021-11-05T23:52:18Z,2130000,,,0,,SUB out: T. Jones,[1626145],1610612763.0,MEM,,,,Jones,T. Jones,,,,,,,,,,,,,,,,,,,,,,,,,
214,PT06M38.00S,2021-11-05T23:50:47.2Z,2,REGULAR,substitution,out,[],1629723,,,1610612763,48,39,2021-11-05T23:52:18Z,2140000,,,0,,SUB out: J. Konchar,[1629723],1610612763.0,MEM,,,,Konchar,J. Konchar,,,,,,,,,,,,,,,,,,,,,,,,,
215,PT06M38.00S,2021-11-05T23:50:47.2Z,2,REGULAR,substitution,in,[],1629630,,,1610612763,48,39,2021-11-05T23:52:18Z,2150000,,,0,,SUB in: J. Morant,[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,,,,,,,,,,
216,PT06M38.00S,2021-11-05T23:50:47.2Z,2,REGULAR,substitution,in,[],203937,,,1610612763,48,39,2021-11-05T23:52:18Z,2160000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M38.00S,2021-11-05T23:50:47.2Z,2,REGULAR,substitution,in,[],1630533,,,1610612763,48,39,2021-11-05T23:52:18Z,2170000,,,0,,SUB in: Z. Williams,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M22.00S,2021-11-05T23:52:39.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,80.23981603153744,42.40196078431372,1610612763,48,41,2021-11-05T23:52:43Z,2180000,-38.0,133.0,1,right,D. Bane 13' pullup Jump Shot (6 PTS) (K. Anderson 2 AST),"[1630217, 203937]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,13.85,Made,6.0,K. Anderson,203937.0,2.0,,,,,,,,,,,,,,,
220,PT06M05.00S,2021-11-05T23:52:57.8Z,2,REGULAR,foul,personal,[],1630533,,,1610612764,48,41,2021-11-05T23:53:04Z,2200000,,,0,,Z. Williams personal FOUL (2 PF),"[1630533, 1629655]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,1627963.0,2.0,0.0,Gafford,1629655.0,,,,,,,,,,
222,PT06M05.00S,2021-11-05T23:53:04.1Z,2,REGULAR,substitution,out,[],1630217,,,1610612764,48,41,2021-11-05T23:53:10Z,2220000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M05.00S,2021-11-05T23:53:04.1Z,2,REGULAR,substitution,in,[],1629001,,,1610612764,48,41,2021-11-05T23:53:10Z,2230000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT05M55.00S,2021-11-05T23:53:29.7Z,2,REGULAR,3pt,Jump Shot,[],203526,35.29894875164258,40.931372549019606,1610612764,51,41,2021-11-05T23:53:35Z,2240000,45.0,279.0,1,left,R. Neto 28' 3PT pullup (7 PTS),[203526],1610612764.0,WAS,pullup,,,Neto,R. Neto,,,,,28.29,Made,7.0,,,,,,,,,,,,,,,,,,
225,PT05M43.00S,2021-11-05T23:53:41.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629001,94.30026281208936,42.40196078431372,1610612763,51,41,2021-11-05T23:57:00Z,2250000,-38.0,1.0,1,right,MISS D. Melton driving reverse Layup,[1629001],1610612763.0,MEM,driving reverse,,,Melton,D. Melton,,,,,3.8,Missed,,,,,,,,,,,,,,,,,,,
226,PT05M41.00S,2021-11-05T23:53:43.6Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,51,41,2021-11-05T23:53:45Z,2260000,,,0,,K. Kuzma REBOUND (Off:0 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,225.0,4.0,4.0,0.0,,,,,,
227,PT05M38.00S,2021-11-05T23:53:46.2Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203484,28.728646517739815,87.00980392156863,1610612764,51,41,2021-11-05T23:53:54Z,2270000,-185.0,218.0,1,left,MISS K. Caldwell-Pope 28' pullup 3PT,[203484],1610612764.0,WAS,pullup,,,Caldwell-Pope,K. Caldwell-Pope,,,,,28.55,Missed,,,,,,,,,,,,,,,,,,,
228,PT05M35.00S,2021-11-05T23:53:49.2Z,2,REGULAR,rebound,defensive,[],1629630,,,1610612763,51,41,2021-11-05T23:53:54Z,2280000,,,0,,J. Morant REBOUND (Off:1 Def:2),[1629630],1610612763.0,MEM,,,,Morant,J. Morant,,,,,,,,,,,,,,,,227.0,3.0,2.0,1.0,,,,,,
229,PT05M25.00S,2021-11-05T23:53:59.5Z,2,REGULAR,2pt,Jump Shot,[],1629630,85.49605781865965,30.88235294117647,1610612763,51,41,2021-11-05T23:54:04Z,2290000,-96.0,84.0,1,right,MISS J. Morant 12' pullup Shot,[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,12.71,Missed,,,,,,,,,,,,,,,,,,,
230,PT05M21.00S,2021-11-05T23:54:03.5Z,2,REGULAR,rebound,defensive,[],203484,,,1610612764,51,41,2021-11-05T23:54:15Z,2300000,,,0,,K. Caldwell-Pope REBOUND (Off:1 Def:2),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,229.0,3.0,2.0,1.0,,,,,,
231,PT05M02.00S,2021-11-05T23:54:25.6Z,2,REGULAR,foul,personal,[],1630533,,,1610612764,51,41,2021-11-05T23:54:37Z,2310000,,,0,,Z. Williams personal FOUL (3 PF),"[1630533, 203484]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,201246.0,3.0,0.0,Caldwell-Pope,203484.0,,,,,,,,,,
233,PT04M50.00S,2021-11-05T23:55:03.9Z,2,REGULAR,2pt,Layup,[],203078,14.668199737187912,69.6078431372549,1610612764,53,41,2021-11-05T23:55:13Z,2330000,-98.0,85.0,1,left,B. Beal 13' Layup (10 PTS),[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,13.0,Made,10.0,,,,,,,,,,,,,,,,,,
234,PT04M33.00S,2021-11-05T23:55:24.3Z,2,REGULAR,foul,personal,[],203526,,,1610612763,53,41,2021-11-05T23:55:33Z,2340000,,,0,,R. Neto personal FOUL (2 PF),"[203526, 1629630]",1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,204058.0,2.0,0.0,Morant,1629630.0,,,,,,,,,,
236,PT04M24.00S,2021-11-05T23:55:54.8Z,2,REGULAR,3pt,Jump Shot,[],1630533,77.7431011826544,9.803921568627452,1610612763,53,44,2021-11-05T23:55:59Z,2360000,-201.0,157.0,1,right,Z. Williams 25' 3PT  (9 PTS) (J. Morant 3 AST),"[1630533, 1629630]",1610612763.0,MEM,,,,Williams,Z. Williams,,,,,25.49,Made,9.0,J. Morant,1629630.0,3.0,,,,,,,,,,,,,,,
238,PT04M12.00S,2021-11-05T23:56:07.2Z,2,REGULAR,3pt,Jump Shot,[],1628398,36.21879106438896,54.90196078431373,1610612764,56,44,2021-11-05T23:56:11Z,2380000,-25.0,288.0,1,left,K. Kuzma 28' 3PT pullup (11 PTS) (D. Gafford 3 AST),"[1628398, 1629655]",1610612764.0,WAS,pullup,,,Kuzma,K. Kuzma,,,,,28.9,Made,11.0,D. Gafford,1629655.0,3.0,,,,,,,,,,,,,,,
240,PT03M52.00S,2021-11-05T23:56:26.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,92.72339027595268,37.00980392156863,1610612763,56,44,2021-11-05T23:56:31Z,2400000,-65.0,16.0,1,right,MISS J. Morant 6' floating Shot,[1629630],1610612763.0,MEM,floating,,,Morant,J. Morant,,,,,6.69,Missed,,,,,,,,,,,,,,,,,,,
241,PT03M49.00S,2021-11-05T23:56:29.6Z,2,REGULAR,rebound,defensive,[],203526,,,1610612764,56,44,2021-11-05T23:56:31Z,2410000,,,0,,R. Neto REBOUND (Off:0 Def:2),[203526],1610612764.0,WAS,,,,Neto,R. Neto,,,,,,,,,,,,,,,,240.0,2.0,2.0,0.0,,,,,,
242,PT03M46.00S,2021-11-05T23:56:33.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203526,7.30946123521682,45.83333333333333,1610612764,58,44,2021-11-05T23:56:40Z,2420000,21.0,16.0,1,left,R. Neto reverse Layup (9 PTS),[203526],1610612764.0,WAS,reverse,,,Neto,R. Neto,,,,,2.64,Made,9.0,,,,,,,,,,,,,,,,,,
243,PT03M45.00S,2021-11-05T23:56:38.6Z,2,REGULAR,timeout,full,['team'],0,,,1610612763,58,44,2021-11-05T23:56:41Z,2430000,,,0,,MEM Timeout,[],1610612763.0,MEM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT03M45.00S,2021-11-05T23:56:47.8Z,2,REGULAR,substitution,out,[],203500,,,1610612763,58,44,2021-11-05T23:58:15Z,2440000,,,0,,SUB out: S. Adams,[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT03M45.00S,2021-11-05T23:56:47.8Z,2,REGULAR,substitution,in,[],1628991,,,1610612763,58,44,2021-11-05T23:58:15Z,2450000,,,0,,SUB in: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT03M37.00S,2021-11-05T23:58:34.1Z,2,REGULAR,turnover,bad pass,[],203937,,,1610612763,58,44,2021-11-05T23:58:38Z,2460000,,,0,,K. Anderson bad pass TURNOVER (1 TO),"[203937, 203484]",1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,1.0,Caldwell-Pope,203484.0,
247,PT03M37.00S,2021-11-05T23:58:34.1Z,2,REGULAR,steal,,[],203484,,,1610612764,58,44,2021-11-05T23:58:36Z,2470000,,,0,,K. Caldwell-Pope STEAL (1 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
248,PT03M31.00S,2021-11-05T23:58:39.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203078,21.50131406044678,94.36274509803921,1610612764,58,44,2021-11-05T23:58:44Z,2480000,-222.0,150.0,1,left,MISS B. Beal 26' 3PT,[203078],1610612764.0,WAS,,,,Beal,B. Beal,,,,,26.75,Missed,,,,,,,,,,,,,,,,,,,
249,PT03M27.00S,2021-11-05T23:58:43.5Z,2,REGULAR,rebound,defensive,[],203937,,,1610612763,58,44,2021-11-05T23:58:44Z,2490000,,,0,,K. Anderson REBOUND (Off:0 Def:1),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,248.0,1.0,1.0,0.0,,,,,,
250,PT03M20.00S,2021-11-05T23:58:49.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203937,93.24901445466492,56.61764705882353,1610612763,58,44,2021-11-05T23:58:54Z,2500000,33.0,11.0,1,right,MISS K. Anderson driving Layup,[203937],1610612763.0,MEM,driving,,,Anderson,K. Anderson,,,,,3.49,Missed,,,,,,,,,,,,,,,,,,,
251,PT03M18.00S,2021-11-05T23:58:52.0Z,2,REGULAR,rebound,offensive,[],1628991,,,1610612763,58,44,2021-11-05T23:58:52Z,2510000,,,0,,J. Jackson Jr. REBOUND (Off:1 Def:4),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,250.0,5.0,4.0,1.0,,,,,,
252,PT03M17.00S,2021-11-05T23:58:53.2Z,2,REGULAR,turnover,bad pass,[],1628991,,,1610612763,58,44,2021-11-05T23:58:57Z,2520000,,,0,,J. Jackson Jr. bad pass TURNOVER (3 TO),"[1628991, 203484]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,3.0,Caldwell-Pope,203484.0,
253,PT03M17.00S,2021-11-05T23:58:53.2Z,2,REGULAR,steal,,[],203484,,,1610612764,58,44,2021-11-05T23:58:55Z,2530000,,,0,,K. Caldwell-Pope STEAL (2 STL),[203484],1610612764.0,WAS,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,
254,PT03M14.00S,2021-11-05T23:58:56.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203484,8.360709592641262,57.59803921568627,1610612764,58,44,2021-11-06T00:05:31Z,2540000,-38.0,26.0,1,left,MISS K. Caldwell-Pope running Layup - blocked,"[203484, 1629001]",1610612764.0,WAS,running,,,Caldwell-Pope,K. Caldwell-Pope,,,,,4.61,Missed,,,,,,,,,,,,,,Melton,1629001.0,,,,
255,PT03M14.00S,2021-11-05T23:58:56.4Z,2,REGULAR,block,,[],1629001,,,1610612764,58,44,2021-11-05T23:59:00Z,2550000,,,0,,D. Melton BLOCK (1 BLK),[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT03M14.00S,2021-11-05T23:58:56.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612764,58,44,2021-11-05T23:59:03Z,2560000,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,254.0,,,,,,,,,
257,PT03M14.00S,2021-11-05T23:59:02.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612764,58,44,2021-11-05T23:59:02Z,2570000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT03M03.00S,2021-11-05T23:59:24.7Z,2,REGULAR,turnover,lost ball,[],1629655,,,1610612764,58,44,2021-11-05T23:59:29Z,2580000,,,0,,D. Gafford lost ball TURNOVER (1 TO),"[1629655, 1628991]",1610612764.0,WAS,,,,Gafford,D. Gafford,,,,,,,,,,,,,,,,,,,,,,1.0,Jackson Jr.,1628991.0,
259,PT03M03.00S,2021-11-05T23:59:24.7Z,2,REGULAR,steal,,[],1628991,,,1610612763,58,44,2021-11-05T23:59:28Z,2590000,,,0,,J. Jackson Jr. STEAL (1 STL),[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,
260,PT02M49.00S,2021-11-05T23:59:39.0Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1628991,94.69448094612353,45.34313725490196,1610612763,58,46,2021-11-05T23:59:43Z,2600000,-23.0,-3.0,1,right,J. Jackson Jr. DUNK (13 PTS) (K. Anderson 3 AST),"[1628991, 203937]",1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,2.34,Made,13.0,K. Anderson,203937.0,3.0,,,,,,,,,,,,,,,
262,PT02M34.00S,2021-11-05T23:59:54.0Z,2,REGULAR,turnover,bad pass,[],203078,,,1610612764,58,46,2021-11-05T23:59:58Z,2620000,,,0,,B. Beal bad pass TURNOVER (4 TO),"[203078, 203937]",1610612764.0,WAS,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,,,,,4.0,Anderson,203937.0,
263,PT02M34.00S,2021-11-05T23:59:54.0Z,2,REGULAR,steal,,[],203937,,,1610612763,58,46,2021-11-06T00:09:15Z,2630000,,,0,,K. Anderson STEAL (1 STL),[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT02M29.00S,2021-11-05T23:59:58.6Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629001,93.77463863337714,58.333333333333336,1610612763,58,46,2021-11-06T00:09:29Z,2640000,42.0,6.0,1,right,MISS D. Melton running Layup,[1629001],1610612763.0,MEM,running,,,Melton,D. Melton,,,,,4.21,Missed,,,,,,,,,,,,,,,,,,,
265,PT02M28.00S,2021-11-05T23:59:59.6Z,2,REGULAR,rebound,defensive,[],1628398,,,1610612764,58,46,2021-11-06T00:00:03Z,2650000,,,0,,K. Kuzma REBOUND (Off:0 Def:5),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,264.0,5.0,5.0,0.0,,,,,,
