actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,value
451,PT02M41.00S,2022-03-15T01:20:57.1Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,81,73,2022-03-15T01:20:59Z,4360000,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,450.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
452,PT02M34.00S,2022-03-15T01:21:03.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627777,91.93495400788436,52.450980392156865,1610612755,81,73,2022-03-15T01:21:09Z,4370000,12.0,23.0,1,right,MISS G. Niang driving Layup,[1627777],1610612755.0,PHI,driving,,,Niang,G. Niang,,,,,2.63,Missed,,,,,,,,,,,,,,,,,,,
453,PT02M33.00S,2022-03-15T01:21:04.4Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,81,73,2022-03-15T01:21:09Z,4380000,,,0,,N. Jokic REBOUND (Off:1 Def:9),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,452.0,10.0,9.0,1.0,,,,,,,,,,,,,,,
454,PT02M28.00S,2022-03-15T01:21:09.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203210,7.440867279894875,49.754901960784316,1610612743,81,75,2022-03-15T01:21:18Z,4390000,1.0,17.0,1,left,J. Green running Layup (4 PTS) (N. Jokic 8 AST),"[203210, 203999]",1610612743.0,DEN,running,,,Green,J. Green,,,,,1.74,Made,,,,,,,,,4.0,N. Jokic,203999.0,8.0,,,,,,,
456,PT02M11.00S,2022-03-15T01:21:25.8Z,3,REGULAR,3pt,Jump Shot,[],1627777,69.99014454664915,18.627450980392158,1610612755,81,75,2022-03-15T01:21:31Z,4410000,-157.0,230.0,1,right,MISS G. Niang 27' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,27.81,Missed,,,,,,,,,,,,,,,,,,,
457,PT02M09.00S,2022-03-15T01:21:27.8Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,81,75,2022-03-15T01:21:31Z,4420000,,,0,,N. Jokic REBOUND (Off:1 Def:10),[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,456.0,11.0,10.0,1.0,,,,,,,,,,,,,,,
458,PT01M58.00S,2022-03-15T01:21:39.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203999,6.915243101182654,50.245098039215684,1610612743,81,77,2022-03-15T01:21:45Z,4430000,-1.0,13.0,1,left,N. Jokic cutting DUNK (19 PTS) (J. Green 1 AST),"[203999, 203210]",1610612743.0,DEN,cutting,,,Jokic,N. Jokic,,,,,1.26,Made,,,,,,,,,19.0,J. Green,203210.0,1.0,,,,,,,
460,PT01M30.00S,2022-03-15T01:22:08.0Z,3,REGULAR,3pt,Jump Shot,[],201935,72.61826544021025,82.84313725490196,1610612755,84,77,2022-03-15T01:24:17Z,4450000,164.0,205.0,1,right,J. Harden 26' 3PT step back (14 PTS),[201935],1610612755.0,PHI,step back,,,Harden,J. Harden,,,,,26.26,Made,,,,,,,,,14.0,,,,,,,,,,
461,PT01M08.00S,2022-03-15T01:22:29.1Z,3,REGULAR,3pt,Jump Shot,[],1630538,34.247700394218136,46.568627450980394,1610612743,84,77,2022-03-15T01:22:34Z,4460000,17.0,269.0,1,left,MISS B. Hyland 26' pullup 3PT,[1630538],1610612743.0,DEN,pullup,,,Hyland,B. Hyland,,,,,26.99,Missed,,,,,,,,,,,,,,,,,,,
462,PT01M05.00S,2022-03-15T01:22:32.1Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,84,77,2022-03-15T01:22:34Z,4470000,,,0,,J. Harden REBOUND (Off:0 Def:7),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,461.0,7.0,7.0,0.0,,,,,,,,,,,,,,,
463,PT00M58.50S,2022-03-15T01:22:42.2Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203085,,,1610612755,84,77,2022-03-15T01:22:50Z,4480000,,,0,,A. Rivers shooting personal FOUL (2 PF) (Harden 2 FT),"[203085, 201935]",1610612743.0,DEN,shooting,,,Rivers,A. Rivers,,,,,,,,,,,,,2715.0,,,,,,2.0,0.0,Harden,201935.0,,,
465,PT00M58.50S,2022-03-15T01:23:11.5Z,3,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,85,77,2022-03-15T01:23:11Z,4500000,,,0,,J. Harden Free Throw 1 of 2 (15 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,15.0,,,,,,,,,,
466,PT00M58.50S,2022-03-15T01:23:12.8Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,85,77,2022-03-15T01:23:24Z,4510000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M58.50S,2022-03-15T01:23:12.8Z,3,REGULAR,substitution,out,[],1628420,,,1610612755,85,77,2022-03-15T01:23:24Z,4520000,,,0,,SUB out: M. Morris,[1628420],1610612743.0,DEN,,,,Morris,M. Morris,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M58.50S,2022-03-15T01:23:12.8Z,3,REGULAR,substitution,out,[],203999,,,1610612755,85,77,2022-03-15T01:23:24Z,4530000,,,0,,SUB out: N. Jokic,[203999],1610612743.0,DEN,,,,Jokic,N. Jokic,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M58.50S,2022-03-15T01:23:12.8Z,3,REGULAR,substitution,in,[],1629003,,,1610612755,85,77,2022-03-15T01:23:24Z,4540000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M58.50S,2022-03-15T01:23:12.8Z,3,REGULAR,substitution,in,[],1627854,,,1610612755,85,77,2022-03-15T01:23:24Z,4550000,,,0,,SUB in: B. Forbes,[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M58.50S,2022-03-15T01:23:12.8Z,3,REGULAR,substitution,in,[],202326,,,1610612755,85,77,2022-03-15T01:23:24Z,4560000,,,0,,SUB in: D. Cousins,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M58.50S,2022-03-15T01:23:41.1Z,3,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,86,77,2022-03-15T01:23:41Z,4570000,,,0,,J. Harden Free Throw 2 of 2 (16 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,16.0,,,,,,,,,,
473,PT00M39.90S,2022-03-15T01:24:02.5Z,3,REGULAR,foul,personal,['2freethrow'],201599,,,1610612743,86,77,2022-03-15T01:24:06Z,4580000,,,0,,D. Jordan shooting personal FOUL (2 PF) (Rivers 2 FT),"[201599, 203085]",1610612755.0,PHI,shooting,,,Jordan,D. Jordan,,,,,,,,,,,,,2715.0,,,,,,2.0,0.0,Rivers,203085.0,,,
475,PT00M39.90S,2022-03-15T01:24:29.9Z,3,REGULAR,freethrow,1 of 2,[],203085,,,1610612743,86,78,2022-03-15T01:24:54Z,4600000,,,0,,A. Rivers Free Throw 1 of 2 (1 PTS),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,Made,,,,,,,,,1.0,,,,,,,,,,
476,PT00M39.90S,2022-03-15T01:24:29.9Z,3,REGULAR,freethrow,2 of 2,[],203085,,,1610612743,86,78,2022-03-15T01:24:54Z,4610000,,,0,,MISS A. Rivers Free Throw 2 of 2,[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,Missed,,,,,,,,,,,,,,,,,,,
477,PT00M36.80S,2022-03-15T01:24:33.0Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,86,78,2022-03-15T01:24:54Z,4620000,,,0,,J. Harden REBOUND (Off:0 Def:8),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,476.0,8.0,8.0,0.0,,,,,,,,,,,,,,,
478,PT00M31.20S,2022-03-15T01:25:00.4Z,3,REGULAR,foul,offensive,[],201935,,,1610612755,86,78,2022-03-15T01:25:24Z,4630000,,,0,,J. Harden charge offensive FOUL (1 PF),"[201935, 202326]",1610612755.0,PHI,charge,,,Harden,J. Harden,,,,,,,,,,,,,2715.0,,,,,,1.0,0.0,Cousins,202326.0,,,
480,PT00M31.20S,2022-03-15T01:25:00.4Z,3,REGULAR,turnover,offensive foul,[],201935,,,1610612755,86,78,2022-03-15T01:25:00Z,4650000,,,0,,J. Harden offensive foul TURNOVER (3 TO),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,2715.0,3.0,,,,,,,,,,,
481,PT00M21.80S,2022-03-15T01:25:27.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1627854,32.933639947437584,50.0,1610612743,86,81,2022-03-15T01:25:35Z,4660000,0.0,257.0,1,left,B. Forbes 25' 3PT  (3 PTS) (B. Hyland 1 AST),"[1627854, 1630538]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,25.71,Made,,,,,,,,,3.0,B. Hyland,1630538.0,1.0,,,,,,,
483,PT00M02.80S,2022-03-15T01:25:56.0Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203210,,,1610612755,86,81,2022-03-15T01:26:00Z,4680000,,,0,,J. Green shooting personal FOUL (2 PF) (Harden 2 FT),"[203210, 201935]",1610612743.0,DEN,shooting,,,Green,J. Green,,,,,,,,,,,,,2715.0,,,,,,2.0,0.0,Harden,201935.0,,,
485,PT00M02.80S,2022-03-15T01:26:28.6Z,3,REGULAR,freethrow,1 of 2,[],201935,,,1610612755,87,81,2022-03-15T01:26:28Z,4700000,,,0,,J. Harden Free Throw 1 of 2 (17 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,17.0,,,,,,,,,,
486,PT00M02.80S,2022-03-15T01:26:30.3Z,3,REGULAR,substitution,out,[],1627777,,,1610612755,87,81,2022-03-15T01:26:35Z,4710000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT00M02.80S,2022-03-15T01:26:30.3Z,3,REGULAR,substitution,in,[],1629680,,,1610612755,87,81,2022-03-15T01:26:35Z,4720000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT00M02.80S,2022-03-15T01:27:04.0Z,3,REGULAR,freethrow,2 of 2,[],201935,,,1610612755,88,81,2022-03-15T01:27:04Z,4730000,,,0,,J. Harden Free Throw 2 of 2 (18 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,,,,,,,,,18.0,,,,,,,,,,
489,PT00M00.00S,2022-03-15T01:27:13.3Z,3,REGULAR,period,end,[],0,,,1610612743,88,81,2022-03-15T01:27:13Z,4740000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2022-03-15T01:28:22.4Z,4,REGULAR,substitution,out,['startperiod'],201935,,,1610612743,88,81,2022-03-15T01:30:17Z,4750000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2022-03-15T01:28:22.4Z,4,REGULAR,substitution,out,['startperiod'],201599,,,1610612743,88,81,2022-03-15T01:30:17Z,4760000,,,0,,SUB out: D. Jordan,[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,,
492,PT12M00.00S,2022-03-15T01:28:22.4Z,4,REGULAR,substitution,out,['startperiod'],1629680,,,1610612743,88,81,2022-03-15T01:30:17Z,4770000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2022-03-15T01:28:22.4Z,4,REGULAR,substitution,in,['startperiod'],1627777,,,1610612743,88,81,2022-03-15T01:30:17Z,4780000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2022-03-15T01:28:22.4Z,4,REGULAR,substitution,in,['startperiod'],203954,,,1610612743,88,81,2022-03-15T01:30:17Z,4790000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2022-03-15T01:28:22.4Z,4,REGULAR,substitution,in,['startperiod'],1630178,,,1610612743,88,81,2022-03-15T01:30:17Z,4800000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2022-03-15T01:30:49.5Z,4,REGULAR,period,start,[],0,,,1610612755,88,81,2022-03-15T01:30:49Z,4810000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT11M44.00S,2022-03-15T01:31:06.6Z,4,REGULAR,turnover,traveling,[],1627777,,,1610612755,88,81,2022-03-15T01:31:25Z,4820000,,,0,,G. Niang traveling TURNOVER (1 TO),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,2715.0,1.0,,,,,,,,,,,
498,PT11M31.00S,2022-03-15T01:31:34.2Z,4,REGULAR,foul,offensive,[],1627854,,,1610612743,88,81,2022-03-15T01:31:45Z,4830000,,,0,,B. Forbes offensive FOUL (3 PF),"[1627854, 201980]",1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,2005.0,,,,,,3.0,0.0,Green,201980.0,,,
500,PT11M31.00S,2022-03-15T01:31:34.2Z,4,REGULAR,turnover,offensive foul,[],1627854,,,1610612743,88,81,2022-03-15T01:31:34Z,4850000,,,0,,B. Forbes offensive foul TURNOVER (1 TO),[1627854],1610612743.0,DEN,,,,Forbes,B. Forbes,,,,,,,,,,,,,2005.0,1.0,,,,,,,,,,,
501,PT11M20.00S,2022-03-15T01:32:09.1Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],201980,76.03482260183968,30.88235294117647,1610612755,88,81,2022-03-15T01:32:14Z,4860000,-96.0,173.0,1,right,MISS D. Green 19' pullup Shot,[201980],1610612755.0,PHI,pullup,,,Green,D. Green,,,,,19.75,Missed,,,,,,,,,,,,,,,,,,,
502,PT11M16.00S,2022-03-15T01:32:13.1Z,4,REGULAR,rebound,defensive,[],203210,,,1610612743,88,81,2022-03-15T01:32:14Z,4870000,,,0,,J. Green REBOUND (Off:0 Def:3),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,501.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
503,PT11M02.00S,2022-03-15T01:32:26.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203210,6.389618922470433,45.588235294117645,1610612743,88,81,2022-03-15T01:32:33Z,4880000,22.0,8.0,1,left,MISS J. Green driving Layup,[203210],1610612743.0,DEN,driving,,,Green,J. Green,,,,,2.34,Missed,,,,,,,,,,,,,,,,,,,
504,PT11M00.00S,2022-03-15T01:32:28.6Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,88,81,2022-03-15T01:32:33Z,4890000,,,0,,D. Green REBOUND (Off:0 Def:4),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,503.0,4.0,4.0,0.0,,,,,,,,,,,,,,,
505,PT10M52.00S,2022-03-15T01:32:36.5Z,4,REGULAR,turnover,bad pass,[],203954,,,1610612755,88,81,2022-03-15T01:32:40Z,4900000,,,0,,J. Embiid bad pass TURNOVER (4 TO),"[203954, 203085]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,4.0,,,,,,,,,Rivers,203085.0,
506,PT10M52.00S,2022-03-15T01:32:36.5Z,4,REGULAR,steal,,[],203085,,,1610612743,88,81,2022-03-15T01:32:38Z,4910000,,,0,,A. Rivers STEAL (2 STL),[203085],1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT10M39.00S,2022-03-15T01:32:49.8Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203085,30.042706964520367,72.54901960784314,1610612743,88,84,2022-03-15T01:32:56Z,4920000,-113.0,230.0,1,left,A. Rivers 25' 3PT  (4 PTS) (D. Cousins 2 AST),"[203085, 202326]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,25.6,Made,,,,,,,,,4.0,D. Cousins,202326.0,2.0,,,,,,,
509,PT10M22.00S,2022-03-15T01:33:08.9Z,4,REGULAR,foul,personal,['2freethrow'],202326,,,1610612755,88,84,2022-03-15T01:33:23Z,4940000,,,0,,D. Cousins shooting personal FOUL (3 PF) (Maxey 2 FT),"[202326, 1630178]",1610612743.0,DEN,shooting,,,Cousins,D. Cousins,,,,,,,,,,,,,1155.0,,,,,,3.0,0.0,Maxey,1630178.0,,,
511,PT10M22.00S,2022-03-15T01:33:35.7Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,88,84,2022-03-15T01:33:35Z,4960000,,,0,,MISS T. Maxey Free Throw 1 of 2,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Missed,,,,,,,,,,,,,,,,,,,
512,PT10M22.00S,2022-03-15T01:33:35.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,88,84,2022-03-15T01:33:35Z,4970000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,511.0,,,,,,,,,,,,,,,,,,
513,PT10M22.00S,2022-03-15T01:33:51.0Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,89,84,2022-03-15T01:33:51Z,4980000,,,0,,T. Maxey Free Throw 2 of 2 (12 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,,,,,12.0,,,,,,,,,,
514,PT10M06.00S,2022-03-15T01:34:08.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630538,8.09789750328515,51.9607843137255,1610612743,89,84,2022-03-15T01:34:13Z,4990000,-10.0,24.0,1,left,MISS B. Hyland driving Layup,[1630538],1610612743.0,DEN,driving,,,Hyland,B. Hyland,,,,,2.56,Missed,,,,,,,,,,,,,,,,,,,
515,PT10M01.00S,2022-03-15T01:34:13.4Z,4,REGULAR,rebound,offensive,[],203210,,,1610612743,89,84,2022-03-15T01:34:13Z,5000000,,,0,,J. Green REBOUND (Off:1 Def:3),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,514.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
516,PT10M01.00S,2022-03-15T01:34:12.2Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203210,5.590000152587891,50.0,1610612743,89,86,2022-03-15T01:34:12Z,5010000,0.0,0.0,1,left,J. Green tip DUNK (6 PTS),[203210],1610612743.0,DEN,tip,,,Green,J. Green,,,,,0.0,Made,,,,,,,,,6.0,,,,,,,,,,
517,PT09M57.00S,2022-03-15T01:34:16.5Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],201980,73.53810775295663,12.009803921568627,1610612755,89,86,2022-03-15T01:34:24Z,5020000,-190.0,196.0,1,right,MISS D. Green 27' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,27.31,Missed,,,,,,,,,,,,,,,,,,,
518,PT09M55.00S,2022-03-15T01:34:18.6Z,4,REGULAR,rebound,offensive,[],1629003,,,1610612755,89,86,2022-03-15T01:34:18Z,5030000,,,0,,S. Milton REBOUND (Off:1 Def:0),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,517.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
519,PT09M54.00S,2022-03-15T01:34:20.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,65.91655716162943,57.59803921568627,1610612755,89,86,2022-03-15T01:34:29Z,5040000,38.0,268.0,1,right,MISS G. Niang 27' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,27.06,Missed,,,,,,,,,,,,,,,,,,,
520,PT09M50.00S,2022-03-15T01:34:24.5Z,4,REGULAR,rebound,offensive,[],203954,,,1610612755,89,86,2022-03-15T01:34:29Z,5050000,,,0,,J. Embiid REBOUND (Off:3 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,519.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
521,PT09M49.00S,2022-03-15T01:34:25.0Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],203954,74.32654402102497,39.705882352941174,1610612755,89,86,2022-03-15T01:34:33Z,5060000,-51.0,189.0,1,right,MISS J. Embiid 19' step back Shot,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,19.57,Missed,,,,,,,,,,,,,,,,,,,
522,PT09M46.00S,2022-03-15T01:34:28.0Z,4,REGULAR,rebound,defensive,[],203210,,,1610612743,89,86,2022-03-15T01:34:33Z,5070000,,,0,,J. Green REBOUND (Off:1 Def:4),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,521.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
523,PT09M34.00S,2022-03-15T01:34:39.9Z,4,REGULAR,3pt,Jump Shot,[],202326,32.802233902759525,26.715686274509803,1610612743,89,89,2022-03-15T01:34:45Z,5080000,116.0,256.0,1,left,D. Cousins 28' 3PT  (5 PTS) (A. Rivers 2 AST),"[202326, 203085]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,28.1,Made,,,,,,,,,5.0,A. Rivers,203085.0,2.0,,,,,,,
525,PT09M18.00S,2022-03-15T01:34:56.1Z,4,REGULAR,3pt,Jump Shot,[],1630178,65.52233902759527,48.77450980392157,1610612755,92,89,2022-03-15T01:35:01Z,5100000,-6.0,272.0,1,right,T. Maxey 27' 3PT  (15 PTS) (D. Green 2 AST),"[1630178, 201980]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,27.17,Made,,,,,,,,,15.0,D. Green,201980.0,2.0,,,,,,,
527,PT09M01.00S,2022-03-15T01:35:13.0Z,4,REGULAR,3pt,Jump Shot,[],202326,29.517082785808146,26.225490196078432,1610612743,92,92,2022-03-15T01:35:18Z,5120000,119.0,225.0,1,left,D. Cousins 25' 3PT  (8 PTS) (B. Hyland 2 AST),"[202326, 1630538]",1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,25.45,Made,,,,,,,,,8.0,B. Hyland,1630538.0,2.0,,,,,,,
529,PT08M53.00S,2022-03-15T01:35:23.2Z,4,REGULAR,foul,personal,[],203085,,,1610612755,92,92,2022-03-15T01:35:31Z,5140000,,,0,,A. Rivers personal FOUL (3 PF),"[203085, 203954]",1610612743.0,DEN,,,,Rivers,A. Rivers,,,,,,,,,,,,,2715.0,,,,,,3.0,0.0,Embiid,203954.0,,,
531,PT08M53.00S,2022-03-15T01:35:31.2Z,4,REGULAR,substitution,out,[],1629003,,,1610612755,92,92,2022-03-15T01:35:36Z,5160000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT08M53.00S,2022-03-15T01:35:31.2Z,4,REGULAR,substitution,in,[],202699,,,1610612755,92,92,2022-03-15T01:35:36Z,5170000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT08M37.00S,2022-03-15T01:35:58.1Z,4,REGULAR,3pt,Jump Shot,[],1630178,69.33311432325887,20.098039215686274,1610612755,92,92,2022-03-15T01:36:03Z,5180000,-150.0,236.0,1,right,MISS T. Maxey 27' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,27.92,Missed,,,,,,,,,,,,,,,,,,,
534,PT08M33.00S,2022-03-15T01:36:02.1Z,4,REGULAR,rebound,defensive,[],203210,,,1610612743,92,92,2022-03-15T01:36:03Z,5190000,,,0,,J. Green REBOUND (Off:1 Def:5),[203210],1610612743.0,DEN,,,,Green,J. Green,,,,,,,533.0,6.0,5.0,1.0,,,,,,,,,,,,,,,
535,PT08M21.00S,2022-03-15T01:36:13.6Z,4,REGULAR,3pt,Jump Shot,[],202326,30.56833114323259,70.09803921568627,1610612743,92,92,2022-03-15T01:36:33Z,5200000,-100.0,235.0,1,left,MISS D. Cousins 25' 3PT,[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,25.54,Missed,,,,,,,,,,,,,,,,,,,
536,PT08M17.00S,2022-03-15T01:36:17.6Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,92,92,2022-03-15T01:36:33Z,5210000,,,0,,J. Embiid REBOUND (Off:3 Def:5),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,535.0,8.0,5.0,3.0,,,,,,,,,,,,,,,
537,PT08M07.00S,2022-03-15T01:36:42.2Z,4,REGULAR,substitution,out,[],201980,,,1610612755,92,92,2022-03-15T01:36:44Z,5220000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT08M07.00S,2022-03-15T01:36:42.2Z,4,REGULAR,substitution,in,[],201935,,,1610612755,92,92,2022-03-15T01:36:44Z,5230000,,,0,,SUB in: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT08M02.00S,2022-03-15T01:37:00.1Z,4,REGULAR,jumpball,recovered,[],1627854,,,1610612755,92,92,2022-03-15T01:37:00Z,5240000,,,0,,Jump Ball D. Cousins vs. T. Harris: Tip to B. Forbes,"[1627854, 202326, 202699]",1610612743.0,DEN,heldball,B. Forbes,1627854.0,Forbes,B. Forbes,Cousins,202326.0,Harris,202699.0,,,,,,,,,,,,,,,,,,,,,
542,PT08M02.00S,2022-03-15T01:37:00.1Z,4,REGULAR,turnover,lost ball,[],202699,,,1610612755,92,92,2022-03-15T01:37:00Z,5270000,,,0,,T. Harris lost ball TURNOVER (1 TO),"[202699, 202326]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,1.0,,,,,,,,,Cousins,202326.0,
543,PT08M02.00S,2022-03-15T01:37:00.1Z,4,REGULAR,steal,,[],202326,,,1610612743,92,92,2022-03-15T01:37:00Z,5280000,,,0,,D. Cousins STEAL (1 STL),[202326],1610612743.0,DEN,,,,Cousins,D. Cousins,,,,,,,,,,,,,,,,,,,,,,,,,
