actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,value
361,PT07M52.00S,2022-01-15T01:28:17.7Z,3,REGULAR,freethrow,1 of 1,[],1628369,,,1610612738,62,45,2022-01-15T01:28:17Z,3610000,,,0,,J. Tatum technical Free Throw 1 of 1 (11 PTS),[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,,,,,Made,11.0,,,,,,,,,,,,,,
362,PT07M37.00S,2022-01-15T01:28:53.8Z,3,REGULAR,turnover,bad pass,[],203471,,,1610612738,62,45,2022-01-15T01:29:05Z,3620000,,,0,,D. Schroder bad pass TURNOVER (2 TO),"[203471, 1629680]",1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,2.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,,,
363,PT07M37.00S,2022-01-15T01:28:53.8Z,3,REGULAR,steal,,[],1629680,,,1610612755,62,45,2022-01-15T01:28:55Z,3630000,,,0,,M. Thybulle STEAL (3 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
364,PT07M35.00S,2022-01-15T01:28:56.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629680,95.97568988173455,48.529411764705884,1610612755,64,45,2022-01-15T01:29:48Z,3640000,-7.0,-15.0,1,right,M. Thybulle running DUNK (5 PTS),[1629680],1610612755.0,PHI,running,,,Thybulle,M. Thybulle,,,,,,,,,1.65,Made,5.0,,,,,,,,,,,,,,
365,PT07M35.00S,2022-01-15T01:29:32.9Z,3,REGULAR,foul,personal,['2freethrow'],203471,,,1610612738,64,45,2022-01-15T01:32:29Z,3650000,,,0,,D. Schroder flagrant-type-1 personal FOUL (2 PF) (Thybulle 2 FT),"[203471, 1629680]",1610612738.0,BOS,flagrant-type-1,,,Schroder,D. Schroder,,,,,,,,200834.0,,,,,,,,,,,2.0,0.0,Thybulle,1629680.0,,,
367,PT07M35.00S,2022-01-15T01:30:17.4Z,3,REGULAR,instantreplay,request,[],0,,,1610612738,64,45,2022-01-15T01:33:25Z,3670000,,,0,,,[],,,overturned,,,,,,,,,,,,1830.0,,,,,,,,,,,,,,,,,Common Foul to Flagrant 1
369,PT07M35.00S,2022-01-15T01:32:23.9Z,3,REGULAR,freethrow,1 of 2,"['fastbreak', 'fromturnover']",1629680,,,1610612755,64,45,2022-01-15T01:33:25Z,3680000,,,0,,MISS M. Thybulle flagrant Free Throw 1 of 2,[1629680],1610612755.0,PHI,flagrant,,,Thybulle,M. Thybulle,,,,,,,,,,Missed,,,,,,,,,,,,,,,
370,PT07M35.00S,2022-01-15T01:32:23.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,64,45,2022-01-15T01:32:23Z,3690000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,369.0,,,,,,,,,,
371,PT07M35.00S,2022-01-15T01:32:23.9Z,3,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1629680,,,1610612755,64,45,2022-01-15T01:33:25Z,3700000,,,0,,MISS M. Thybulle flagrant Free Throw 2 of 2,[1629680],1610612755.0,PHI,flagrant,,,Thybulle,M. Thybulle,,,,,,,,,,Missed,,,,,,,,,,,,,,,
374,PT07M35.00S,2022-01-15T01:32:23.9Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,64,45,2022-01-15T01:33:06Z,3705000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,371.0,,,,,,,,,,
372,PT07M23.00S,2022-01-15T01:33:01.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629680,89.4053876478318,94.8529411764706,1610612755,67,45,2022-01-15T01:33:09Z,3710000,224.0,47.0,1,right,M. Thybulle 3PT  (8 PTS) (T. Maxey 4 AST),"[1629680, 1630178]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,22.92,Made,8.0,T. Maxey,1630178.0,4.0,,,,,,,,,,,
375,PT07M00.00S,2022-01-15T01:33:24.4Z,3,REGULAR,turnover,out-of-bounds,[],1627759,,,1610612738,67,45,2022-01-15T01:33:32Z,3730000,,,0,,J. Brown lost ball out-of-bounds TURNOVER (3 TO),[1627759],1610612738.0,BOS,lost ball,,,Brown,J. Brown,,,,,3.0,,,1830.0,,,,,,,,,,,,,,,,,
376,PT06M50.00S,2022-01-15T01:33:49.5Z,3,REGULAR,foul,personal,[],1627759,,,1610612755,67,45,2022-01-15T01:33:54Z,3740000,,,0,,J. Brown personal FOUL (2 PF),"[1627759, 1630178]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,200834.0,,,,,,,,,,,2.0,0.0,Maxey,1630178.0,,,
378,PT06M50.00S,2022-01-15T01:33:55.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,67,45,2022-01-15T01:33:55Z,3760000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT06M50.00S,2022-01-15T01:36:39.4Z,3,REGULAR,substitution,out,[],201143,,,1610612755,67,45,2022-01-15T01:36:42Z,3770000,,,0,,SUB out: A. Horford,[201143],1610612738.0,BOS,,,,Horford,A. Horford,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT06M50.00S,2022-01-15T01:36:39.4Z,3,REGULAR,substitution,in,[],1630202,,,1610612755,67,45,2022-01-15T01:36:42Z,3780000,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT06M40.00S,2022-01-15T01:37:06.8Z,3,REGULAR,foul,personal,[],1629057,,,1610612755,67,45,2022-01-15T01:37:12Z,3790000,,,0,,R. Williams III personal FOUL (1 PF),"[1629057, 203954]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,,,,1830.0,,,,,,,,,,,1.0,0.0,Embiid,203954.0,,,
383,PT06M29.00S,2022-01-15T01:37:34.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629680,90.32522996057818,94.8529411764706,1610612755,67,45,2022-01-15T01:37:39Z,3810000,224.0,38.0,1,right,MISS M. Thybulle 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,22.76,Missed,,,,,,,,,,,,,,,
384,PT06M26.00S,2022-01-15T01:37:37.2Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,67,45,2022-01-15T01:37:39Z,3820000,,,0,,J. Tatum REBOUND (Off:1 Def:8),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,383.0,9.0,8.0,1.0,,,,,,,
385,PT06M21.00S,2022-01-15T01:37:42.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,7.145203679369246,52.450980392156865,1610612738,67,47,2022-01-15T01:37:50Z,3830000,-12.0,15.0,1,left,J. Brown running Layup (9 PTS) (D. Schroder 2 AST),"[1627759, 203471]",1610612738.0,BOS,running,,,Brown,J. Brown,,,,,,,,,1.92,Made,9.0,D. Schroder,203471.0,2.0,,,,,,,,,,,
387,PT06M04.00S,2022-01-15T01:37:58.9Z,3,REGULAR,3pt,Jump Shot,[],1630178,76.92181340341656,12.5,1610612755,67,47,2022-01-15T01:38:03Z,3850000,-188.0,164.0,1,right,MISS T. Maxey 24' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,24.94,Missed,,,,,,,,,,,,,,,
388,PT06M02.00S,2022-01-15T01:38:00.9Z,3,REGULAR,rebound,defensive,[],1630202,,,1610612738,67,47,2022-01-15T01:38:03Z,3860000,,,0,,P. Pritchard REBOUND (Off:0 Def:1),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,387.0,1.0,1.0,0.0,,,,,,,
389,PT05M44.00S,2022-01-15T01:38:19.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,7.408015768725363,52.450980392156865,1610612738,67,49,2022-01-15T01:38:26Z,3870000,-12.0,17.0,1,left,J. Brown driving Layup (11 PTS) (J. Tatum 3 AST),"[1627759, 1628369]",1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,,,,,2.11,Made,11.0,J. Tatum,1628369.0,3.0,,,,,,,,,,,
391,PT05M31.00S,2022-01-15T01:38:32.0Z,3,REGULAR,3pt,Jump Shot,[],203552,89.93101182654402,94.8529411764706,1610612755,70,49,2022-01-15T01:38:36Z,3890000,224.0,42.0,1,right,S. Curry 3PT  (11 PTS) (T. Harris 2 AST),"[203552, 202699]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,22.82,Made,11.0,T. Harris,202699.0,2.0,,,,,,,,,,,
393,PT05M13.00S,2022-01-15T01:38:50.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628369,9.247700394218143,52.69607843137255,1610612738,70,49,2022-01-15T01:38:55Z,3910000,-13.0,34.0,1,left,MISS J. Tatum driving Layup - blocked,"[1628369, 203954]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,,3.7,Missed,,,,,,,,,,,,,Embiid,203954.0,
394,PT05M13.00S,2022-01-15T01:38:50.0Z,3,REGULAR,block,,[],203954,,,1610612738,70,49,2022-01-15T01:38:52Z,3920000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
395,PT05M13.00S,2022-01-15T01:38:50.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612738,70,49,2022-01-15T01:38:55Z,3930000,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,393.0,,,,,,,,,,
396,PT05M13.00S,2022-01-15T01:38:54.2Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612738,70,49,2022-01-15T01:38:54Z,3940000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
397,PT05M13.00S,2022-01-15T01:38:55.8Z,3,REGULAR,substitution,out,[],1630178,,,1610612738,70,49,2022-01-15T01:38:58Z,3950000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
398,PT05M13.00S,2022-01-15T01:38:55.8Z,3,REGULAR,substitution,in,[],1627788,,,1610612738,70,49,2022-01-15T01:38:58Z,3960000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
399,PT05M09.00S,2022-01-15T01:39:18.7Z,3,REGULAR,foul,personal,['2freethrow'],202699,,,1610612738,70,49,2022-01-15T01:39:23Z,3970000,,,0,,T. Harris shooting personal FOUL (3 PF) (Brown 2 FT),"[202699, 1627759]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,1830.0,,,,,,,,,,,3.0,0.0,Brown,1627759.0,,,
401,PT05M09.00S,2022-01-15T01:40:08.6Z,3,REGULAR,stoppage,court clean up,[],0,,,1610612738,70,49,2022-01-15T01:40:08Z,3990000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
402,PT05M09.00S,2022-01-15T01:40:12.4Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1627759,,,1610612738,70,50,2022-01-15T01:40:30Z,4000000,,,0,,J. Brown Free Throw 1 of 2 (12 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Made,12.0,,,,,,,,,,,,,,
403,PT05M09.00S,2022-01-15T01:40:12.4Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1627759,,,1610612738,70,50,2022-01-15T01:40:30Z,4010000,,,0,,MISS J. Brown Free Throw 2 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,Missed,,,,,,,,,,,,,,,
404,PT05M07.00S,2022-01-15T01:40:14.4Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,70,50,2022-01-15T01:40:30Z,4020000,,,0,,F. Korkmaz REBOUND (Off:0 Def:2),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,403.0,2.0,2.0,0.0,,,,,,,
405,PT04M52.00S,2022-01-15T01:40:43.8Z,3,REGULAR,3pt,Jump Shot,[],203552,73.89947437582128,81.86274509803921,1610612755,70,50,2022-01-15T01:40:49Z,4030000,159.0,193.0,1,right,MISS S. Curry 25' 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,25.01,Missed,,,,,,,,,,,,,,,
406,PT04M49.00S,2022-01-15T01:40:46.8Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,70,50,2022-01-15T01:40:49Z,4040000,,,0,,J. Tatum REBOUND (Off:1 Def:9),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,405.0,10.0,9.0,1.0,,,,,,,
407,PT04M44.00S,2022-01-15T01:40:52.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1627759,7.408015768725363,53.67647058823529,1610612738,70,52,2022-01-15T01:40:58Z,4050000,-18.0,17.0,1,left,J. Brown running Layup (14 PTS),[1627759],1610612738.0,BOS,running,,,Brown,J. Brown,,,,,,,,,2.51,Made,14.0,,,,,,,,,,,,,,
408,PT04M23.00S,2022-01-15T01:41:17.2Z,3,REGULAR,2pt,Jump Shot,[],203954,76.26478318002628,49.754901960784316,1610612755,72,52,2022-01-15T01:41:21Z,4060000,-1.0,171.0,1,right,J. Embiid 17' pullup Jump Shot (17 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,,,,,17.06,Made,17.0,,,,,,,,,,,,,,
409,PT04M23.00S,2022-01-15T01:41:20.3Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1629057,,,1610612755,72,52,2022-01-15T01:41:25Z,4070000,,,0,,R. Williams III shooting personal FOUL (2 PF) (Embiid 1 FT),"[1629057, 203954]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,1626300.0,,,,,,,,,,,2.0,0.0,Embiid,203954.0,,,
411,PT04M23.00S,2022-01-15T01:41:46.1Z,3,REGULAR,substitution,out,[],203471,,,1610612755,72,52,2022-01-15T01:42:42Z,4090000,,,0,,SUB out: D. Schroder,[203471],1610612738.0,BOS,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,
412,PT04M23.00S,2022-01-15T01:41:46.1Z,3,REGULAR,substitution,in,[],1626196,,,1610612755,72,52,2022-01-15T01:42:42Z,4100000,,,0,,SUB in: J. Richardson,[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,,,,,,,,,,,
413,PT04M23.00S,2022-01-15T01:42:05.5Z,3,REGULAR,freethrow,1 of 1,[],203954,,,1610612755,73,52,2022-01-15T01:42:05Z,4110000,,,0,,J. Embiid Free Throw 1 of 1 (18 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,18.0,,,,,,,,,,,,,,
414,PT04M15.00S,2022-01-15T01:42:17.2Z,3,REGULAR,3pt,Jump Shot,[],1627759,34.346254927726676,47.549019607843135,1610612738,73,55,2022-01-15T01:42:23Z,4120000,12.0,270.0,1,left,J. Brown 27' 3PT pullup (17 PTS),[1627759],1610612738.0,BOS,pullup,,,Brown,J. Brown,,,,,,,,,27.07,Made,17.0,,,,,,,,,,,,,,
415,PT03M53.00S,2022-01-15T01:42:38.3Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629680,94.00459921156373,47.79411764705882,1610612755,73,55,2022-01-15T01:46:28Z,4130000,-11.0,4.0,1,right,MISS M. Thybulle Hook,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,1.17,Missed,,,,,,,,,,,,,,,
416,PT03M50.00S,2022-01-15T01:42:41.3Z,3,REGULAR,rebound,offensive,[],202699,,,1610612755,73,55,2022-01-15T01:42:44Z,4140000,,,0,,T. Harris REBOUND (Off:2 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,415.0,7.0,5.0,2.0,,,,,,,
417,PT03M50.00S,2022-01-15T01:42:42.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,94.40999984741211,50.0,1610612755,73,55,2022-01-15T01:42:42Z,4150000,0.0,0.0,1,right,MISS T. Harris tip Layup,[202699],1610612755.0,PHI,tip,,,Harris,T. Harris,,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,
418,PT03M49.00S,2022-01-15T01:42:42.6Z,3,REGULAR,rebound,defensive,[],1626196,,,1610612738,73,55,2022-01-15T01:42:42Z,4160000,,,0,,J. Richardson REBOUND (Off:1 Def:3),[1626196],1610612738.0,BOS,,,,Richardson,J. Richardson,,,,,,,,,,,,,,,417.0,4.0,3.0,1.0,,,,,,,
419,PT03M45.00S,2022-01-15T01:42:47.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628369,7.145203679369246,51.22549019607843,1610612738,73,57,2022-01-15T01:42:57Z,4170000,-6.0,15.0,1,left,J. Tatum driving Layup (13 PTS) (J. Richardson 1 AST),"[1628369, 1626196]",1610612738.0,BOS,driving,,,Tatum,J. Tatum,,,,,,,,,1.59,Made,13.0,J. Richardson,1626196.0,1.0,,,,,,,,,,,
421,PT03M28.00S,2022-01-15T01:43:02.6Z,3,REGULAR,3pt,Jump Shot,[],1629680,73.76806833114324,78.18627450980392,1610612755,73,57,2022-01-15T01:43:09Z,4190000,141.0,194.0,1,right,MISS M. Thybulle 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,23.98,Missed,,,,,,,,,,,,,,,
422,PT03M26.00S,2022-01-15T01:43:04.6Z,3,REGULAR,rebound,defensive,[],1628369,,,1610612738,73,57,2022-01-15T01:43:09Z,4200000,,,0,,J. Tatum REBOUND (Off:1 Def:10),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,,,,,,421.0,11.0,10.0,1.0,,,,,,,
423,PT03M22.00S,2022-01-15T01:43:10.2Z,3,REGULAR,turnover,bad pass,[],1627759,,,1610612738,73,57,2022-01-15T01:43:14Z,4210000,,,0,,J. Brown bad pass TURNOVER (4 TO),"[1627759, 1629680]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,4.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,,,
424,PT03M22.00S,2022-01-15T01:43:10.2Z,3,REGULAR,steal,,[],1629680,,,1610612755,73,57,2022-01-15T01:43:12Z,4220000,,,0,,M. Thybulle STEAL (4 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
425,PT03M15.00S,2022-01-15T01:43:16.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",202699,93.47897503285151,50.0,1610612755,75,57,2022-01-15T01:43:23Z,4230000,0.0,9.0,1,right,T. Harris running Layup (15 PTS) (F. Korkmaz 2 AST),"[202699, 1627788]",1610612755.0,PHI,running,,,Harris,T. Harris,,,,,,,,,0.88,Made,15.0,F. Korkmaz,1627788.0,2.0,,,,,,,,,,,
427,PT02M48.00S,2022-01-15T01:43:43.2Z,3,REGULAR,turnover,bad pass,[],1629057,,,1610612738,75,57,2022-01-15T01:43:47Z,4250000,,,0,,R. Williams III bad pass TURNOVER (1 TO),"[1629057, 1629680]",1610612738.0,BOS,,,,Williams III,R. Williams III,,,,,1.0,Thybulle,1629680.0,,,,,,,,,,,,,,,,,,
428,PT02M48.00S,2022-01-15T01:43:43.2Z,3,REGULAR,steal,,[],1629680,,,1610612755,75,57,2022-01-15T01:43:44Z,4260000,,,0,,M. Thybulle STEAL (5 STL),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
429,PT02M44.00S,2022-01-15T01:43:47.4Z,3,REGULAR,turnover,lost ball,[],203552,,,1610612755,75,57,2022-01-15T01:43:51Z,4270000,,,0,,S. Curry lost ball TURNOVER (2 TO),"[203552, 1630202]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,2.0,Pritchard,1630202.0,,,,,,,,,,,,,,,,,,
430,PT02M44.00S,2022-01-15T01:43:47.4Z,3,REGULAR,steal,,[],1630202,,,1610612738,75,57,2022-01-15T01:43:49Z,4280000,,,0,,P. Pritchard STEAL (1 STL),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,
431,PT02M39.00S,2022-01-15T01:43:52.7Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627759,7.802233902759525,51.22549019607843,1610612738,75,59,2022-01-15T01:44:02Z,4290000,-6.0,21.0,1,left,J. Brown running alley-oop DUNK (19 PTS) (J. Tatum 4 AST),"[1627759, 1628369]",1610612738.0,BOS,running alley-oop,,,Brown,J. Brown,,,,,,,,,2.17,Made,19.0,J. Tatum,1628369.0,4.0,,,,,,,,,,,
433,PT02M19.00S,2022-01-15T01:44:14.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629057,,,1610612755,75,59,2022-01-15T01:44:29Z,4310000,,,0,,R. Williams III shooting personal FOUL (3 PF) (Embiid 2 FT),"[1629057, 203954]",1610612738.0,BOS,shooting,,,Williams III,R. Williams III,,,,,,,,1626300.0,,,,,,,,,,,3.0,0.0,Embiid,203954.0,,,
435,PT02M19.00S,2022-01-15T01:44:32.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,75,59,2022-01-15T01:44:32Z,4330000,,,0,,BOS Timeout,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M19.00S,2022-01-15T01:44:36.8Z,3,REGULAR,foul,technical,['1freethrow'],203954,,,1610612755,75,59,2022-01-15T01:47:20Z,4340000,,,0,,J. Embiid technical FOUL (2 Tech),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,1830.0,,,,,,,,,,,1.0,2.0,,,,,
437,PT02M19.00S,2022-01-15T01:47:05.7Z,3,REGULAR,substitution,out,[],1629680,,,1610612755,75,59,2022-01-15T01:47:08Z,4350000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT02M19.00S,2022-01-15T01:47:05.7Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,75,59,2022-01-15T01:47:08Z,4360000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT02M19.00S,2022-01-15T01:47:23.0Z,3,REGULAR,freethrow,1 of 1,[],1628369,,,1610612755,75,60,2022-01-15T01:47:23Z,4370000,,,0,,J. Tatum technical Free Throw 1 of 1 (14 PTS),[1628369],1610612738.0,BOS,technical,,,Tatum,J. Tatum,,,,,,,,,,Made,14.0,,,,,,,,,,,,,,
440,PT02M19.00S,2022-01-15T01:47:51.1Z,3,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,76,60,2022-01-15T01:47:51Z,4380000,,,0,,J. Embiid Free Throw 1 of 2 (19 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,19.0,,,,,,,,,,,,,,
441,PT02M19.00S,2022-01-15T01:48:09.2Z,3,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,77,60,2022-01-15T01:48:09Z,4390000,,,0,,J. Embiid Free Throw 2 of 2 (20 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
442,PT02M06.00S,2022-01-15T01:48:28.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612738,77,60,2022-01-15T01:48:34Z,4400000,,,0,,G. Niang personal FOUL (1 PF) (Tatum 2 FT),"[1627777, 1628369]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,1830.0,,,,,,,,,,,1.0,0.0,Tatum,1628369.0,,,
444,PT02M06.00S,2022-01-15T01:48:57.2Z,3,REGULAR,freethrow,1 of 2,[],1628369,,,1610612738,77,61,2022-01-15T01:48:57Z,4420000,,,0,,J. Tatum Free Throw 1 of 2 (15 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,Made,15.0,,,,,,,,,,,,,,
445,PT02M06.00S,2022-01-15T01:49:14.6Z,3,REGULAR,freethrow,2 of 2,[],1628369,,,1610612738,77,62,2022-01-15T01:49:14Z,4430000,,,0,,J. Tatum Free Throw 2 of 2 (16 PTS),[1628369],1610612738.0,BOS,,,,Tatum,J. Tatum,,,,,,,,,,Made,16.0,,,,,,,,,,,,,,
446,PT01M45.00S,2022-01-15T01:49:38.5Z,3,REGULAR,2pt,Jump Shot,[],203954,75.08212877792378,58.82352941176471,1610612755,79,62,2022-01-15T01:49:44Z,4440000,44.0,182.0,1,right,J. Embiid 18' fadeaway Jump Shot (22 PTS),[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,,,,,18.7,Made,22.0,,,,,,,,,,,,,,
447,PT01M31.00S,2022-01-15T01:49:52.3Z,3,REGULAR,3pt,Jump Shot,[],1628369,29.747043363994734,78.67647058823529,1610612738,79,62,2022-01-15T01:49:57Z,4450000,-143.0,227.0,1,left,MISS J. Tatum 26' pullup 3PT,[1628369],1610612738.0,BOS,pullup,,,Tatum,J. Tatum,,,,,,,,,26.86,Missed,,,,,,,,,,,,,,,
448,PT01M28.00S,2022-01-15T01:49:55.3Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,79,62,2022-01-15T01:49:57Z,4460000,,,0,,T. Harris REBOUND (Off:2 Def:6),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,447.0,8.0,6.0,2.0,,,,,,,
449,PT01M25.00S,2022-01-15T01:50:03.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,79,62,2022-01-15T01:50:03Z,4470000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
450,PT01M25.00S,2022-01-15T01:50:04.1Z,3,REGULAR,substitution,out,[],203954,,,1610612755,79,62,2022-01-15T01:50:12Z,4480000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
451,PT01M25.00S,2022-01-15T01:50:04.1Z,3,REGULAR,substitution,out,[],203552,,,1610612755,79,62,2022-01-15T01:50:12Z,4490000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
