actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
454,PT03M21.00S,2021-11-10T02:06:33.0Z,3,REGULAR,3pt,Jump Shot,[],1626171,8.065045992115643,96.81372549019608,1610612749,80,87,2021-11-10T02:06:38Z,4450000,-234.0,23.0,1,left,B. Portis 3PT  (14 PTS) (P. Connaughton 1 AST),"[1626171, 1626192]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,23.53,Made,14.0,P. Connaughton,1626192.0,1.0,,,,,,,,,,,,,,
456,PT03M05.00S,2021-11-10T02:06:49.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,87.9599211563732,49.50980392156863,1610612755,82,87,2021-11-10T02:06:53Z,4470000,-2.0,61.0,1,right,S. Milton 6' turnaround Jump Shot (17 PTS),[1629003],1610612755.0,PHI,turnaround,,,Milton,S. Milton,,,,,6.08,Made,17.0,,,,,,,,,,,,,,,,,
457,PT02M48.00S,2021-11-10T02:07:07.0Z,3,REGULAR,3pt,Jump Shot,[],1626171,35.134691195795014,59.55882352941176,1610612749,82,87,2021-11-10T02:07:14Z,4480000,-48.0,278.0,1,left,MISS B. Portis 28' 3PT,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,28.19,Missed,,,,,,,,,,,,,,,,,,
458,PT02M43.00S,2021-11-10T02:07:12.0Z,3,REGULAR,rebound,defensive,[],1627788,,,1610612755,82,87,2021-11-10T02:07:14Z,4490000,,,0,,F. Korkmaz REBOUND (Off:1 Def:4),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,457.0,,,,,,5.0,4.0,1.0,,,
459,PT02M35.00S,2021-11-10T02:07:19.0Z,3,REGULAR,3pt,Jump Shot,[],201980,95.05584756898817,0.735294117647058,1610612755,85,87,2021-11-10T02:07:25Z,4500000,-246.0,-6.0,1,right,D. Green 24' 3PT  (3 PTS) (F. Korkmaz 5 AST),"[201980, 1627788]",1610612755.0,PHI,,,,Green,D. Green,,,,,24.64,Made,3.0,F. Korkmaz,1627788.0,5.0,,,,,,,,,,,,,,
461,PT02M22.00S,2021-11-10T02:07:32.2Z,3,REGULAR,3pt,Jump Shot,[],1629670,29.48423127463863,81.86274509803921,1610612749,85,87,2021-11-10T02:07:40Z,4520000,-159.0,225.0,1,left,MISS J. Nwora 27' pullup 3PT,[1629670],1610612749.0,MIL,pullup,,,Nwora,J. Nwora,,,,,27.54,Missed,,,,,,,,,,,,,,,,,,
462,PT02M18.00S,2021-11-10T02:07:36.2Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,85,87,2021-11-10T02:07:40Z,4530000,,,0,,B. Portis REBOUND (Off:3 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,461.0,,,,,,7.0,4.0,3.0,,,
463,PT02M14.00S,2021-11-10T02:07:40.0Z,3,REGULAR,turnover,bad pass,[],1626171,,,1610612749,85,87,2021-11-10T02:07:43Z,4540000,,,0,,B. Portis bad pass TURNOVER (3 TO),"[1626171, 1630178]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,3.0,Maxey,1630178.0
464,PT02M14.00S,2021-11-10T02:07:40.0Z,3,REGULAR,steal,,[],1630178,,,1610612755,85,87,2021-11-10T02:07:41Z,4550000,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
465,PT02M12.00S,2021-11-10T02:07:42.0Z,3,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203083,95.18725361366623,47.30392156862745,1610612755,87,87,2021-11-10T02:13:10Z,4560000,-13.0,-7.0,1,right,A. Drummond running DUNK (10 PTS) (T. Maxey 4 AST),"[203083, 1630178]",1610612755.0,PHI,running,,,Drummond,A. Drummond,,,,,1.53,Made,10.0,T. Maxey,1630178.0,4.0,,,,,,,,,,,,,,
467,PT02M02.00S,2021-11-10T02:07:54.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201980,,,1610612749,87,87,2021-11-10T02:08:03Z,4580000,,,0,,D. Green personal FOUL (1 PF) (Portis 2 FT),"[201980, 1626171]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,1151.0,1.0,0.0,Portis,1626171.0,,,,,,
469,PT02M02.00S,2021-11-10T02:08:39.9Z,3,REGULAR,freethrow,1 of 2,[],1626171,,,1610612749,87,88,2021-11-10T02:08:39Z,4600000,,,0,,B. Portis Free Throw 1 of 2 (15 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
470,PT02M02.00S,2021-11-10T02:08:49.0Z,3,REGULAR,substitution,out,[],1629670,,,1610612749,87,88,2021-11-10T02:08:52Z,4610000,,,0,,SUB out: J. Nwora,[1629670],1610612749.0,MIL,,,,Nwora,J. Nwora,,,,,,,,,,,,,,,,,,,,,,,,
471,PT02M02.00S,2021-11-10T02:08:49.0Z,3,REGULAR,substitution,in,[],201588,,,1610612749,87,88,2021-11-10T02:08:52Z,4620000,,,0,,SUB in: G. Hill,[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,,,,,,,,,,,,
472,PT02M02.00S,2021-11-10T02:09:03.9Z,3,REGULAR,freethrow,2 of 2,[],1626171,,,1610612749,87,89,2021-11-10T02:09:03Z,4630000,,,0,,B. Portis Free Throw 2 of 2 (16 PTS),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
473,PT01M49.00S,2021-11-10T02:09:18.3Z,3,REGULAR,3pt,Jump Shot,[],201980,95.97568988173455,93.87254901960785,1610612755,90,89,2021-11-10T02:09:23Z,4640000,219.0,-15.0,1,right,D. Green 3PT  (6 PTS) (S. Milton 5 AST),"[201980, 1629003]",1610612755.0,PHI,,,,Green,D. Green,,,,,21.99,Made,6.0,S. Milton,1629003.0,5.0,,,,,,,,,,,,,,
475,PT01M37.00S,2021-11-10T02:09:32.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629620,12.66425755584757,45.833333333333336,1610612749,90,89,2021-11-10T02:09:40Z,4660000,21.0,67.0,1,left,MISS J. Robinson 6' driving floating bank Shot,[1629620],1610612749.0,MIL,driving floating bank,,,Robinson,J. Robinson,,,,,6.97,Missed,,,,,,,,,,,,,,,,,,
476,PT01M37.00S,2021-11-10T02:09:36.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,90,89,2021-11-10T02:09:36Z,4670000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,475.0,,,,,,,,,,,
477,PT01M37.00S,2021-11-10T02:09:40.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626171,,,1610612755,90,89,2021-11-10T02:09:45Z,4680000,,,0,,B. Portis loose ball personal FOUL (1 PF) (Drummond 2 FT),"[1626171, 203083]",1610612749.0,MIL,loose ball,,,Portis,B. Portis,,,,,,,,,,,,,,1626302.0,1.0,0.0,Drummond,203083.0,,,,,,
479,PT01M37.00S,2021-11-10T02:10:07.7Z,3,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,90,89,2021-11-10T02:10:07Z,4700000,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,
480,PT01M37.00S,2021-11-10T02:10:07.7Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,90,89,2021-11-10T02:10:07Z,4710000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,479.0,,,,,,,,,,,
481,PT01M37.00S,2021-11-10T02:10:22.4Z,3,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,91,89,2021-11-10T02:10:22Z,4720000,,,0,,A. Drummond Free Throw 2 of 2 (11 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
482,PT01M25.00S,2021-11-10T02:10:35.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1626171,7.145203679369246,58.82352941176471,1610612749,91,89,2021-11-10T02:10:40Z,4730000,-44.0,15.0,1,left,MISS B. Portis driving Layup,[1626171],1610612749.0,MIL,driving,,,Portis,B. Portis,,,,,4.65,Missed,,,,,,,,,,,,,,,,,,
483,PT01M23.00S,2021-11-10T02:10:37.6Z,3,REGULAR,rebound,offensive,[],1626171,,,1610612749,91,89,2021-11-10T02:10:37Z,4740000,,,0,,B. Portis REBOUND (Off:4 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,482.0,,,,,,8.0,4.0,4.0,,,
484,PT01M23.00S,2021-11-10T02:10:43.1Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612749,91,89,2021-11-10T02:10:43Z,4750000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT01M20.00S,2021-11-10T02:10:58.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626192,7.145203679369246,46.568627450980394,1610612749,91,89,2021-11-10T02:16:19Z,4760000,17.0,15.0,1,left,MISS P. Connaughton driving Layup - blocked,"[1626192, 1630178]",1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,2.26,Missed,,,,,Maxey,1630178.0,,,,,,,,,,,,
486,PT01M20.00S,2021-11-10T02:10:58.6Z,3,REGULAR,block,,[],1630178,,,1610612749,91,89,2021-11-10T02:11:01Z,4770000,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M20.00S,2021-11-10T02:10:58.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612755,91,89,2021-11-10T02:11:06Z,4780000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,485.0,,,,,,,,,,,
488,PT01M20.00S,2021-11-10T02:11:02.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,91,89,2021-11-10T02:11:02Z,4790000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT00M59.20S,2021-11-10T02:11:28.1Z,3,REGULAR,turnover,bad pass,[],203083,,,1610612755,91,89,2021-11-10T02:11:31Z,4800000,,,0,,A. Drummond bad pass TURNOVER (3 TO),"[203083, 1626192]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,3.0,Connaughton,1626192.0
490,PT00M59.20S,2021-11-10T02:11:28.1Z,3,REGULAR,steal,,[],1626192,,,1610612749,91,89,2021-11-10T02:11:29Z,4810000,,,0,,P. Connaughton STEAL (1 STL),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
491,PT00M55.40S,2021-11-10T02:11:33.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1626192,6.225361366622863,46.568627450980394,1610612749,91,91,2021-11-10T02:11:43Z,4820000,17.0,6.0,1,left,P. Connaughton running finger roll Layup (5 PTS),[1626192],1610612749.0,MIL,running finger roll,,,Connaughton,P. Connaughton,,,,,1.82,Made,5.0,,,,,,,,,,,,,,,,,
492,PT00M32.80S,2021-11-10T02:11:58.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,94.79303547963207,49.26470588235294,1610612755,91,91,2021-11-10T02:17:50Z,4830000,-4.0,-4.0,1,right,MISS A. Drummond driving Layup - blocked,"[203083, 1626171]",1610612755.0,PHI,driving,,,Drummond,A. Drummond,,,,,0.52,Missed,,,,,Portis,1626171.0,,,,,,,,,,,,
493,PT00M32.80S,2021-11-10T02:11:58.8Z,3,REGULAR,block,,[],1626171,,,1610612755,91,91,2021-11-10T02:12:00Z,4840000,,,0,,B. Portis BLOCK (2 BLK),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,
494,PT00M30.30S,2021-11-10T02:12:01.3Z,3,REGULAR,rebound,defensive,[],1626192,,,1610612749,91,91,2021-11-10T02:12:03Z,4850000,,,0,,P. Connaughton REBOUND (Off:0 Def:2),[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,492.0,,,,,,2.0,2.0,0.0,,,
496,PT00M25.10S,2021-11-10T02:12:45.4Z,3,REGULAR,stoppage,other,[],0,,,1610612749,91,91,2021-11-10T02:12:54Z,4870000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT00M17.30S,2021-11-10T02:12:52.7Z,3,REGULAR,3pt,Jump Shot,[],1626192,7.408015768725363,3.1862745098039227,1610612749,91,91,2021-11-10T02:12:59Z,4890000,234.0,17.0,1,left,MISS P. Connaughton 3PT,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,23.47,Missed,,,,,,,,,,,,,,,,,,
499,PT00M13.90S,2021-11-10T02:12:56.1Z,3,REGULAR,rebound,defensive,[],1629003,,,1610612755,91,91,2021-11-10T02:12:56Z,4900000,,,0,,S. Milton REBOUND (Off:0 Def:4),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,498.0,,,,,,4.0,4.0,0.0,,,
500,PT00M02.10S,2021-11-10T02:13:07.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.53022339027595,50.73529411764706,1610612755,91,91,2021-11-10T02:13:13Z,4910000,4.0,-1.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,0.39,Missed,,,,,,,,,,,,,,,,,,
501,PT00M01.50S,2021-11-10T02:13:08.5Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,91,91,2021-11-10T02:13:13Z,4920000,,,0,,A. Drummond REBOUND (Off:5 Def:8),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,500.0,,,,,,13.0,8.0,5.0,,,
502,PT00M01.50S,2021-11-10T02:13:11.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,94.40999984741211,50.0,1610612755,93,91,2021-11-10T02:13:11Z,4930000,0.0,0.0,1,right,A. Drummond tip Layup (13 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,0.0,Made,13.0,,,,,,,,,,,,,,,,,
503,PT00M00.00S,2021-11-10T02:13:16.6Z,3,REGULAR,3pt,Jump Shot,[],1626171,45.90998685939554,77.94117647058823,1610612749,93,91,2021-11-10T02:13:24Z,4940000,-140.0,379.0,1,left,MISS B. Portis 40' running 3PT,[1626171],1610612749.0,MIL,running,,,Portis,B. Portis,,,,,40.4,Missed,,,,,,,,,,,,,,,,,,
504,PT00M00.00S,2021-11-10T02:13:16.6Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612749,93,91,2021-11-10T02:13:24Z,4950000,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,503.0,,,,,,,,,,,
505,PT00M00.00S,2021-11-10T02:13:23.6Z,3,REGULAR,period,end,[],0,,,1610612749,93,91,2021-11-10T02:13:23Z,4960000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT12M00.00S,2021-11-10T02:15:44.5Z,4,REGULAR,substitution,out,['startperiod'],1627788,,,1610612749,93,91,2021-11-10T02:16:40Z,4970000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2021-11-10T02:15:44.5Z,4,REGULAR,substitution,out,['startperiod'],1626192,,,1610612749,93,91,2021-11-10T02:16:40Z,4980000,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2021-11-10T02:15:44.5Z,4,REGULAR,substitution,out,['startperiod'],1628400,,,1610612749,93,91,2021-11-10T02:16:40Z,4990000,,,0,,SUB out: S. Ojeleye,[1628400],1610612749.0,MIL,,,,Ojeleye,S. Ojeleye,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2021-11-10T02:15:44.5Z,4,REGULAR,substitution,out,['startperiod'],1629620,,,1610612749,93,91,2021-11-10T02:16:40Z,5000000,,,0,,SUB out: J. Robinson,[1629620],1610612749.0,MIL,,,,Robinson,J. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2021-11-10T02:15:44.5Z,4,REGULAR,substitution,in,['startperiod'],1627777,,,1610612749,93,91,2021-11-10T02:16:40Z,5010000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2021-11-10T02:15:44.5Z,4,REGULAR,substitution,in,['startperiod'],203507,,,1610612749,93,91,2021-11-10T02:16:40Z,5020000,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2021-11-10T02:15:44.5Z,4,REGULAR,substitution,in,['startperiod'],1628960,,,1610612749,93,91,2021-11-10T02:16:40Z,5030000,,,0,,SUB in: G. Allen,[1628960],1610612749.0,MIL,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2021-11-10T02:15:44.5Z,4,REGULAR,substitution,in,['startperiod'],201950,,,1610612749,93,91,2021-11-10T02:16:40Z,5040000,,,0,,SUB in: J. Holiday,[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2021-11-10T02:16:57.9Z,4,REGULAR,period,start,[],0,,,1610612755,93,91,2021-11-10T02:16:57Z,5050000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,PT11M45.00S,2021-11-10T02:17:12.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627777,93.34756898817345,55.88235294117647,1610612755,93,91,2021-11-10T02:17:19Z,5060000,29.0,10.0,1,right,MISS G. Niang driving floating bank Shot,[1627777],1610612755.0,PHI,driving floating bank,,,Niang,G. Niang,,,,,3.11,Missed,,,,,,,,,,,,,,,,,,
516,PT11M43.00S,2021-11-10T02:17:14.0Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,93,91,2021-11-10T02:17:19Z,5070000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:9),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,515.0,,,,,,9.0,9.0,0.0,,,
517,PT11M42.00S,2021-11-10T02:17:18.5Z,4,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612749,93,91,2021-11-10T02:17:28Z,5080000,,,0,,S. Milton shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1629003, 203507]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,,,,,,,,,,1151.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,
519,PT11M42.00S,2021-11-10T02:17:47.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],203507,,,1610612749,93,92,2021-11-10T02:18:12Z,5100000,,,0,,G. Antetokounmpo Free Throw 1 of 2 (23 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
520,PT11M42.00S,2021-11-10T02:17:47.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],203507,,,1610612749,93,92,2021-11-10T02:18:12Z,5110000,,,0,,MISS G. Antetokounmpo Free Throw 2 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,Missed,,,,,,,,,,,,,,,,,,
521,PT11M39.00S,2021-11-10T02:17:50.5Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,93,92,2021-11-10T02:18:12Z,5120000,,,0,,D. Green REBOUND (Off:0 Def:2),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,520.0,,,,,,2.0,2.0,0.0,,,
522,PT11M24.00S,2021-11-10T02:18:25.8Z,4,REGULAR,2pt,Jump Shot,[],1629003,77.44743758212877,68.13725490196079,1610612755,93,92,2021-11-10T02:18:31Z,5130000,91.0,159.0,1,right,MISS S. Milton 18' step back Shot,[1629003],1610612755.0,PHI,step back,,,Milton,S. Milton,,,,,18.35,Missed,,,,,,,,,,,,,,,,,,
523,PT11M22.00S,2021-11-10T02:18:27.8Z,4,REGULAR,rebound,defensive,[],201588,,,1610612749,93,92,2021-11-10T02:18:31Z,5140000,,,0,,G. Hill REBOUND (Off:1 Def:1),[201588],1610612749.0,MIL,,,,Hill,G. Hill,,,,,,,,,,,,,522.0,,,,,,2.0,1.0,1.0,,,
524,PT11M20.00S,2021-11-10T02:18:34.1Z,4,REGULAR,turnover,double dribble,[],201950,,,1610612749,93,92,2021-11-10T02:18:41Z,5150000,,,0,,J. Holiday double dribble TURNOVER (2 TO),[201950],1610612749.0,MIL,,,,Holiday,J. Holiday,,,,,,,,,,,,,,1626302.0,,,,,,,,2.0,,
525,PT11M11.00S,2021-11-10T02:18:49.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,73.242444152431,16.911764705882348,1610612755,93,92,2021-11-10T02:18:54Z,5160000,-165.0,199.0,1,right,MISS T. Maxey 25' pullup 3PT,[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,25.88,Missed,,,,,,,,,,,,,,,,,,
526,PT11M09.00S,2021-11-10T02:18:51.2Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,93,92,2021-11-10T02:18:54Z,5170000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:10),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,525.0,,,,,,10.0,10.0,0.0,,,
527,PT10M59.00S,2021-11-10T02:19:06.9Z,4,REGULAR,foul,personal,[],1630178,,,1610612749,93,92,2021-11-10T02:19:12Z,5180000,,,0,,T. Maxey personal FOUL (1 PF),"[1630178, 203507]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,1151.0,1.0,0.0,Antetokounmpo,203507.0,,,,,,
529,PT10M59.00S,2021-11-10T02:19:12.8Z,4,REGULAR,substitution,out,[],1630178,,,1610612749,93,92,2021-11-10T02:19:17Z,5200000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M59.00S,2021-11-10T02:19:12.8Z,4,REGULAR,substitution,in,[],1627788,,,1610612749,93,92,2021-11-10T02:19:17Z,5210000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M51.00S,2021-11-10T02:19:30.3Z,4,REGULAR,3pt,Jump Shot,[],1628960,27.90735873850197,16.17647058823529,1610612749,93,95,2021-11-10T02:19:35Z,5220000,169.0,210.0,1,left,G. Allen 26' 3PT  (18 PTS) (G. Antetokounmpo 2 AST),"[1628960, 203507]",1610612749.0,MIL,,,,Allen,G. Allen,,,,,26.95,Made,18.0,G. Antetokounmpo,203507.0,2.0,,,,,,,,,,,,,,
533,PT10M37.00S,2021-11-10T02:19:43.8Z,4,REGULAR,3pt,Jump Shot,[],201980,75.08212877792378,86.02941176470588,1610612755,93,95,2021-11-10T02:19:48Z,5240000,180.0,182.0,1,right,MISS D. Green 25' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
534,PT10M34.00S,2021-11-10T02:19:46.8Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,93,95,2021-11-10T02:19:48Z,5250000,,,0,,G. Antetokounmpo REBOUND (Off:0 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,533.0,,,,,,11.0,11.0,0.0,,,
535,PT10M29.00S,2021-11-10T02:19:51.1Z,4,REGULAR,3pt,Jump Shot,[],203507,31.718134034165573,36.51960784313726,1610612749,93,95,2021-11-10T02:19:58Z,5260000,67.0,246.0,1,left,MISS G. Antetokounmpo 25' pullup 3PT,[203507],1610612749.0,MIL,pullup,,,Antetokounmpo,G. Antetokounmpo,,,,,25.48,Missed,,,,,,,,,,,,,,,,,,
536,PT10M26.00S,2021-11-10T02:19:54.1Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,93,95,2021-11-10T02:19:58Z,5270000,,,0,,A. Drummond REBOUND (Off:5 Def:9),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,535.0,,,,,,14.0,9.0,5.0,,,
537,PT10M21.00S,2021-11-10T02:20:00.4Z,4,REGULAR,3pt,Jump Shot,[],1627777,74.4250985545335,5.392156862745097,1610612755,93,95,2021-11-10T02:20:08Z,5280000,-223.0,188.0,1,right,MISS G. Niang 29' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,29.16,Missed,,,,,,,,,,,,,,,,,,
538,PT10M17.00S,2021-11-10T02:20:04.4Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,93,95,2021-11-10T02:20:08Z,5290000,,,0,,B. Portis REBOUND (Off:4 Def:5),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,537.0,,,,,,9.0,5.0,4.0,,,
539,PT09M55.00S,2021-11-10T02:20:30.6Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612749,93,95,2021-11-10T02:21:38Z,5300000,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,2715.0,,,,,,,,,,
540,PT09M55.00S,2021-11-10T02:20:38.3Z,4,REGULAR,substitution,out,[],203083,,,1610612755,93,95,2021-11-10T02:21:38Z,5310000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
541,PT09M55.00S,2021-11-10T02:20:38.3Z,4,REGULAR,substitution,in,[],1630194,,,1610612755,93,95,2021-11-10T02:21:38Z,5320000,,,0,,SUB in: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
