actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
370,PT11M37.00S,2022-02-01T01:22:05.6Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630217,17.65768725361366,5.392156862745097,1610612763,63,61,2022-02-01T01:22:11Z,3500000,223.0,113.0,1,left,D. Bane 25' 3PT  (18 PTS) (J. Morant 3 AST),"[1630217, 1629630]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.02,Made,,,,,,,18.0,J. Morant,1629630.0,3.0,,,,,,,,
372,PT11M19.00S,2022-02-01T01:22:22.9Z,3,REGULAR,3pt,Jump Shot,[],203552,85.98883048620237,3.4313725490196134,1610612755,63,61,2022-02-01T01:22:27Z,3520000,-233.0,79.0,1,right,MISS S. Curry 24' 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,24.59,Missed,,,,,,,,,,,,,,,,,,
373,PT11M17.00S,2022-02-01T01:22:24.9Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,63,61,2022-02-01T01:22:27Z,3530000,,,0,,S. Adams REBOUND (Off:2 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,372.0,6.0,4.0,2.0,,,,,,,,,,,,,,
374,PT11M14.00S,2022-02-01T01:22:28.4Z,3,REGULAR,turnover,bad pass,[],203500,,,1610612763,63,61,2022-02-01T01:22:32Z,3540000,,,0,,S. Adams bad pass TURNOVER (2 TO),"[203500, 203552]",1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,2.0,,,,,Curry,203552.0,,,,,,
375,PT11M14.00S,2022-02-01T01:22:28.4Z,3,REGULAR,steal,,[],203552,,,1610612755,63,61,2022-02-01T01:22:30Z,3550000,,,0,,S. Curry STEAL (1 STL),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
376,PT11M11.00S,2022-02-01T01:22:31.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203552,70.74572930354796,25.980392156862735,1610612755,63,61,2022-02-01T01:22:37Z,3560000,-120.0,222.0,1,right,MISS S. Curry 25' pullup 3PT,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,25.28,Missed,,,,,,,,,,,,,,,,,,
377,PT11M09.00S,2022-02-01T01:22:33.7Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,63,61,2022-02-01T01:22:33Z,3570000,,,0,,D. Bane REBOUND (Off:1 Def:4),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,376.0,5.0,4.0,1.0,,,,,,,,,,,,,,
378,PT11M04.00S,2022-02-01T01:22:38.4Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1630217,20.68002628120894,35.5392156862745,1610612763,63,63,2022-02-01T01:22:53Z,3580000,72.0,142.0,1,left,D. Bane 15' running pullup Jump Shot (20 PTS),[1630217],1610612763.0,MEM,running pullup,,,Bane,D. Bane,,,,,15.93,Made,,,,,,,20.0,,,,,,,,,,,
379,PT11M04.00S,2022-02-01T01:22:47.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,63,63,2022-02-01T01:22:47Z,3590000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT10M52.00S,2022-02-01T01:25:48.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,90.71944809461235,59.80392156862745,1610612755,65,63,2022-02-01T01:25:53Z,3600000,49.0,35.0,1,right,T. Harris 6' turnaround fadeaway Jump Shot (20 PTS),[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,6.0,Made,,,,,,,20.0,,,,,,,,,,,
381,PT10M32.00S,2022-02-01T01:26:06.9Z,3,REGULAR,3pt,Jump Shot,[],1630217,30.404073587385014,70.58823529411765,1610612763,65,63,2022-02-01T01:26:12Z,3610000,-103.0,233.0,1,left,MISS D. Bane 25' 3PT,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,25.5,Missed,,,,,,,,,,,,,,,,,,
382,PT10M29.00S,2022-02-01T01:26:09.9Z,3,REGULAR,rebound,offensive,[],203500,,,1610612763,65,63,2022-02-01T01:26:12Z,3620000,,,0,,S. Adams REBOUND (Off:3 Def:4),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,381.0,7.0,4.0,3.0,,,,,,,,,,,,,,
383,PT10M18.00S,2022-02-01T01:26:21.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629630,5.962549277266746,49.50980392156863,1610612763,65,65,2022-02-01T01:26:27Z,3630000,2.0,4.0,1,left,J. Morant finger roll Layup (14 PTS),[1629630],1610612763.0,MEM,finger roll,,,Morant,J. Morant,,,,,0.43,Made,,,,,,,14.0,,,,,,,,,,,
384,PT10M02.00S,2022-02-01T01:26:37.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,94.26741130091985,54.65686274509804,1610612755,65,65,2022-02-01T01:26:41Z,3640000,23.0,1.0,1,right,MISS T. Maxey driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,2.33,Missed,,,,,,,,,,,,,,,,,,
385,PT09M59.00S,2022-02-01T01:26:39.5Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,65,65,2022-02-01T01:26:39Z,3650000,,,0,,A. Drummond REBOUND (Off:6 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,384.0,12.0,6.0,6.0,,,,,,,,,,,,,,
386,PT09M59.00S,2022-02-01T01:26:39.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,94.40999984741211,50.0,1610612755,67,65,2022-02-01T01:26:39Z,3660000,0.0,0.0,1,right,A. Drummond tip Layup (8 PTS),[203083],1610612755.0,PHI,tip,,,Drummond,A. Drummond,,,,,0.0,Made,,,,,,,8.0,,,,,,,,,,,
387,PT09M50.00S,2022-02-01T01:26:49.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.356767411300922,53.431372549019606,1610612763,67,67,2022-02-01T01:28:13Z,3670000,-17.0,7.0,1,left,J. Morant driving Layup (16 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,1.87,Made,,,,,,,16.0,,,,,,,,,,,
388,PT09M34.00S,2022-02-01T01:27:04.6Z,3,REGULAR,3pt,Jump Shot,[],202699,81.52102496714849,4.901960784313729,1610612755,67,67,2022-02-01T01:27:14Z,3680000,-225.0,121.0,1,right,MISS T. Harris 25' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,25.6,Missed,,,,,,,,,,,,,,,,,,
389,PT09M33.00S,2022-02-01T01:27:05.6Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,67,67,2022-02-01T01:27:14Z,3690000,,,0,,S. Adams REBOUND (Off:3 Def:5),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,388.0,8.0,5.0,3.0,,,,,,,,,,,,,,
390,PT09M27.00S,2022-02-01T01:27:12.3Z,3,REGULAR,3pt,Jump Shot,[],1630533,10.036136662286467,97.30392156862744,1610612763,67,67,2022-02-01T01:27:17Z,3700000,-237.0,42.0,1,left,MISS Z. Williams 24' 3PT,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,24.02,Missed,,,,,,,,,,,,,,,,,,
391,PT09M27.00S,2022-02-01T01:27:12.3Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,67,67,2022-02-01T01:27:17Z,3710000,,,0,,A. Drummond REBOUND (Off:6 Def:7),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,390.0,13.0,7.0,6.0,,,,,,,,,,,,,,
392,PT09M16.00S,2022-02-01T01:27:23.4Z,3,REGULAR,turnover,bad pass,[],202699,,,1610612755,67,67,2022-02-01T01:27:26Z,3720000,,,0,,T. Harris bad pass TURNOVER (2 TO),"[202699, 203500]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,2.0,,,,,Adams,203500.0,,,,,,
393,PT09M16.00S,2022-02-01T01:27:23.4Z,3,REGULAR,steal,,[],203500,,,1610612763,67,67,2022-02-01T01:27:24Z,3730000,,,0,,S. Adams STEAL (2 STL),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
394,PT09M11.00S,2022-02-01T01:27:28.3Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630533,6.8823915900131425,54.16666666666667,1610612763,67,69,2022-02-01T01:27:37Z,3740000,-21.0,12.0,1,left,Z. Williams running DUNK (6 PTS) (J. Morant 4 AST),"[1630533, 1629630]",1610612763.0,MEM,running,,,Williams,Z. Williams,,,,,2.41,Made,,,,,,,6.0,J. Morant,1629630.0,4.0,,,,,,,,
396,PT08M53.00S,2022-02-01T01:27:47.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202699,94.53022339027595,49.26470588235294,1610612755,67,69,2022-02-01T01:28:25Z,3760000,-4.0,-1.0,1,right,MISS T. Harris driving Layup - blocked,"[202699, 203500]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,0.39,Missed,,,,,,,,,,,,,,,,,Adams,203500.0
414,PT08M53.00S,2022-02-01T01:27:47.8Z,3,REGULAR,block,,[],203500,,,1610612755,67,69,2022-02-01T01:29:54Z,3765000,,,0,,S. Adams BLOCK (2 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
397,PT08M52.00S,2022-02-01T01:27:48.8Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,67,69,2022-02-01T01:28:25Z,3770000,,,0,,A. Drummond REBOUND (Off:7 Def:7),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,396.0,14.0,7.0,7.0,,,,,,,,,,,,,,
398,PT08M52.00S,2022-02-01T01:27:52.1Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",203083,94.40999984741211,50.0,1610612755,69,69,2022-02-01T01:30:53Z,3780000,0.0,0.0,1,right,A. Drummond putback Layup (10 PTS),[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,0.0,Made,,,,,,,10.0,,,,,,,,,,,
399,PT08M52.00S,2022-02-01T01:28:00.7Z,3,REGULAR,foul,personal,['1freethrow'],1629630,,,1610612755,69,69,2022-02-01T01:28:07Z,3790000,,,0,,J. Morant shooting personal FOUL (1 PF) (Drummond 1 FT),"[1629630, 203083]",1610612763.0,MEM,shooting,,,Morant,J. Morant,,,,,,,,,,,2005.0,,,,,,,,1.0,0.0,Drummond,203083.0,,
401,PT08M52.00S,2022-02-01T01:28:21.8Z,3,REGULAR,freethrow,1 of 1,['2ndchance'],203083,,,1610612755,69,69,2022-02-01T01:28:27Z,3810000,,,0,,MISS A. Drummond Free Throw 1 of 1,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,Missed,,,,,,,,,,,,,,,,,,
402,PT08M45.00S,2022-02-01T01:28:28.8Z,3,REGULAR,rebound,defensive,[],1630217,,,1610612763,69,69,2022-02-01T01:28:27Z,3820000,,,0,,D. Bane REBOUND (Off:1 Def:5),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,401.0,6.0,5.0,1.0,,,,,,,,,,,,,,
403,PT08M36.00S,2022-02-01T01:28:35.7Z,3,REGULAR,2pt,Jump Shot,[],1630217,25.410643889618925,49.50980392156863,1610612763,69,69,2022-02-01T01:28:41Z,3830000,2.0,186.0,1,left,MISS D. Bane 18' pullup Shot - blocked,"[1630217, 1630178]",1610612763.0,MEM,pullup,,,Bane,D. Bane,,,,,18.64,Missed,,,,,,,,,,,,,,,,,Maxey,1630178.0
404,PT08M36.00S,2022-02-01T01:28:35.7Z,3,REGULAR,block,,[],1630178,,,1610612763,69,69,2022-02-01T01:28:38Z,3840000,,,0,,T. Maxey BLOCK (3 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
405,PT08M33.00S,2022-02-01T01:28:38.7Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,69,69,2022-02-01T01:28:41Z,3850000,,,0,,T. Harris REBOUND (Off:1 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,403.0,2.0,1.0,1.0,,,,,,,,,,,,,,
406,PT08M29.00S,2022-02-01T01:28:42.4Z,3,REGULAR,turnover,lost ball,[],202699,,,1610612755,69,69,2022-02-01T01:28:51Z,3860000,,,0,,T. Harris lost ball TURNOVER (3 TO),"[202699, 1630217]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,3.0,,,,,Bane,1630217.0,,,,,,
407,PT08M29.00S,2022-02-01T01:28:42.4Z,3,REGULAR,steal,,[],1630217,,,1610612763,69,69,2022-02-01T01:28:51Z,3870000,,,0,,D. Bane STEAL (2 STL),[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
408,PT08M12.00S,2022-02-01T01:28:59.9Z,3,REGULAR,turnover,bad pass,[],1630217,,,1610612763,69,69,2022-02-01T01:29:05Z,3880000,,,0,,D. Bane bad pass TURNOVER (1 TO),"[1630217, 1630178]",1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,1.0,,,,,Maxey,1630178.0,,,,,,
409,PT08M12.00S,2022-02-01T01:28:59.9Z,3,REGULAR,steal,,[],1630178,,,1610612755,69,69,2022-02-01T01:29:01Z,3890000,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
410,PT08M10.00S,2022-02-01T01:29:03.8Z,3,REGULAR,foul,personal,['2freethrow'],1628991,,,1610612755,69,69,2022-02-01T01:29:11Z,3900000,,,0,,J. Jackson Jr. shooting personal FOUL (2 PF) (Maxey 2 FT),"[1628991, 1630178]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,2715.0,,,,,,,,2.0,0.0,Maxey,1630178.0,,
412,PT08M10.00S,2022-02-01T01:29:29.6Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1630178,,,1610612755,70,69,2022-02-01T01:29:29Z,3920000,,,0,,T. Maxey Free Throw 1 of 2 (17 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
413,PT08M10.00S,2022-02-01T01:29:43.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1630178,,,1610612755,71,69,2022-02-01T01:29:43Z,3930000,,,0,,T. Maxey Free Throw 2 of 2 (18 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,,,18.0,,,,,,,,,,,
415,PT07M57.00S,2022-02-01T01:29:57.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,14.898160315374511,51.96078431372549,1610612763,71,71,2022-02-01T01:30:02Z,3940000,-10.0,88.0,1,left,J. Morant 8' pullup Jump Shot (18 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,8.8,Made,,,,,,,18.0,,,,,,,,,,,
416,PT07M37.00S,2022-02-01T01:30:17.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,94.66162943495401,52.69607843137255,1610612755,73,71,2022-02-01T01:30:21Z,3950000,13.0,-2.0,1,right,T. Maxey driving Layup (20 PTS),[1630178],1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,1.37,Made,,,,,,,20.0,,,,,,,,,,,
418,PT07M20.00S,2022-02-01T01:30:33.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629630,15.949408672798953,52.450980392156865,1610612763,73,73,2022-02-01T01:30:37Z,3970000,-12.0,97.0,1,left,J. Morant 9' pullup Jump Shot (20 PTS),[1629630],1610612763.0,MEM,pullup,,,Morant,J. Morant,,,,,9.82,Made,,,,,,,20.0,,,,,,,,,,,
419,PT07M08.00S,2022-02-01T01:30:48.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,91.24507227332458,50.98039215686275,1610612755,75,73,2022-02-01T01:30:53Z,3980000,5.0,30.0,1,right,T. Harris driving floating Jump Shot (22 PTS) (T. Maxey 4 AST),"[202699, 1630178]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,3.02,Made,,,,,,,22.0,T. Maxey,1630178.0,4.0,,,,,,,,
421,PT07M08.00S,2022-02-01T01:30:52.6Z,3,REGULAR,foul,personal,['1freethrow'],1628991,,,1610612755,75,73,2022-02-01T01:30:58Z,4000000,,,0,,J. Jackson Jr. shooting personal FOUL (3 PF) (Harris 1 FT),"[1628991, 202699]",1610612763.0,MEM,shooting,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,201638.0,,,,,,,,3.0,0.0,Harris,202699.0,,
423,PT07M08.00S,2022-02-01T01:31:17.7Z,3,REGULAR,freethrow,1 of 1,[],202699,,,1610612755,76,73,2022-02-01T01:31:17Z,4020000,,,0,,T. Harris Free Throw 1 of 1 (23 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,,,23.0,,,,,,,,,,,
427,PT06M55.00S,2022-02-01T01:31:37.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612763,76,73,2022-02-01T01:31:37Z,4060000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
428,PT06M55.00S,2022-02-01T01:31:39.7Z,3,REGULAR,substitution,out,[],1628991,,,1610612763,76,73,2022-02-01T01:31:47Z,4070000,,,0,,SUB out: J. Jackson Jr.,[1628991],1610612763.0,MEM,,,,Jackson Jr.,J. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,
429,PT06M55.00S,2022-02-01T01:31:39.7Z,3,REGULAR,substitution,in,[],203937,,,1610612763,76,73,2022-02-01T01:31:47Z,4080000,,,0,,SUB in: K. Anderson,[203937],1610612763.0,MEM,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,
430,PT06M53.00S,2022-02-01T01:31:54.0Z,3,REGULAR,2pt,Jump Shot,[],1630217,8.196452036793687,32.35294117647058,1610612763,76,73,2022-02-01T01:40:45Z,4090000,88.0,25.0,1,left,MISS D. Bane 9' Jump Shot,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,9.15,Missed,,,,,,,,,,,,,,,,,,
431,PT06M50.00S,2022-02-01T01:31:57.0Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,76,73,2022-02-01T01:31:58Z,4100000,,,0,,T. Maxey REBOUND (Off:0 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,430.0,2.0,2.0,0.0,,,,,,,,,,,,,,
432,PT06M27.00S,2022-02-01T01:32:21.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,94.26741130091985,50.98039215686275,1610612755,76,73,2022-02-01T01:32:26Z,4110000,5.0,1.0,1,right,MISS A. Drummond driving finger roll Layup - blocked,"[203083, 203500]",1610612755.0,PHI,driving finger roll,,,Drummond,A. Drummond,,,,,0.51,Missed,,,,,,,,,,,,,,,,,Adams,203500.0
433,PT06M27.00S,2022-02-01T01:32:21.1Z,3,REGULAR,block,,[],203500,,,1610612755,76,73,2022-02-01T01:32:23Z,4120000,,,0,,S. Adams BLOCK (3 BLK),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,,,,,,,,,,,,,,,,,,
434,PT06M27.00S,2022-02-01T01:32:21.1Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,76,73,2022-02-01T01:32:26Z,4130000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,432.0,,,,,,,,,,,,,,,,,
435,PT06M27.00S,2022-02-01T01:32:24.5Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,76,73,2022-02-01T01:32:24Z,4140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT06M24.00S,2022-02-01T01:32:38.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,93.2161629434954,51.71568627450981,1610612755,78,73,2022-02-01T01:32:43Z,4150000,9.0,11.0,1,right,A. Drummond cutting Layup (12 PTS) (T. Maxey 5 AST),"[203083, 1630178]",1610612755.0,PHI,cutting,,,Drummond,A. Drummond,,,,,1.42,Made,,,,,,,12.0,T. Maxey,1630178.0,5.0,,,,,,,,
438,PT06M06.00S,2022-02-01T01:32:57.6Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,6.356767411300922,50.0,1610612763,78,75,2022-02-01T01:33:02Z,4170000,0.0,7.0,1,left,Z. Williams driving finger roll Layup (8 PTS) (S. Adams 2 AST),"[1630533, 203500]",1610612763.0,MEM,driving finger roll,,,Williams,Z. Williams,,,,,0.73,Made,,,,,,,8.0,S. Adams,203500.0,2.0,,,,,,,,
440,PT05M41.00S,2022-02-01T01:33:22.6Z,3,REGULAR,3pt,Jump Shot,[],1630178,78.63009198423127,8.333333333333343,1610612755,78,75,2022-02-01T01:33:27Z,4190000,-208.0,148.0,1,right,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
441,PT05M38.00S,2022-02-01T01:33:25.6Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,78,75,2022-02-01T01:33:27Z,4200000,,,0,,S. Adams REBOUND (Off:3 Def:6),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,440.0,9.0,6.0,3.0,,,,,,,,,,,,,,
442,PT05M21.00S,2022-02-01T01:33:42.2Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630217,7.408015768725363,59.31372549019608,1610612763,78,75,2022-02-01T01:33:48Z,4210000,-47.0,17.0,1,left,MISS D. Bane bank Shot,[1630217],1610612763.0,MEM,bank,,,Bane,D. Bane,,,,,4.96,Missed,,,,,,,,,,,,,,,,,,
443,PT05M18.00S,2022-02-01T01:33:45.2Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,78,75,2022-02-01T01:33:48Z,4220000,,,0,,T. Maxey REBOUND (Off:0 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,442.0,3.0,3.0,0.0,,,,,,,,,,,,,,
444,PT05M14.00S,2022-02-01T01:33:48.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,91.90210249671485,51.470588235294116,1610612755,78,75,2022-02-01T01:34:02Z,4230000,7.0,24.0,1,right,MISS T. Harris driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,2.47,Missed,,,,,,,,,,,,,,,,,,
445,PT05M11.00S,2022-02-01T01:33:51.4Z,3,REGULAR,rebound,offensive,[],203552,,,1610612755,78,75,2022-02-01T01:33:51Z,4240000,,,0,,S. Curry REBOUND (Off:1 Def:0),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,444.0,1.0,0.0,1.0,,,,,,,,,,,,,,
446,PT05M06.00S,2022-02-01T01:34:01.4Z,3,REGULAR,violation,kicked ball,[],1630533,,,1610612755,78,75,2022-02-01T01:34:07Z,4250000,,,0,,Z. Williams kicked ball VIOLATION,[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,,,,,2715.0,,,,,,,,,,,,,
447,PT05M06.00S,2022-02-01T01:34:04.0Z,3,REGULAR,substitution,out,[],202699,,,1610612755,78,75,2022-02-01T01:34:14Z,4260000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
448,PT05M06.00S,2022-02-01T01:34:04.0Z,3,REGULAR,substitution,out,[],1630217,,,1610612755,78,75,2022-02-01T01:34:14Z,4270000,,,0,,SUB out: D. Bane,[1630217],1610612763.0,MEM,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,
449,PT05M06.00S,2022-02-01T01:34:04.0Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,78,75,2022-02-01T01:34:14Z,4280000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
450,PT05M06.00S,2022-02-01T01:34:04.0Z,3,REGULAR,substitution,in,[],1629001,,,1610612755,78,75,2022-02-01T01:34:14Z,4290000,,,0,,SUB in: D. Melton,[1629001],1610612763.0,MEM,,,,Melton,D. Melton,,,,,,,,,,,,,,,,,,,,,,,,
451,PT04M53.00S,2022-02-01T01:34:32.8Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1627777,86.12023653088042,58.088235294117645,1610612755,78,75,2022-02-01T01:34:37Z,4300000,40.0,78.0,1,right,MISS G. Niang 8' turnaround fadeaway Shot,[1627777],1610612755.0,PHI,turnaround fadeaway,,,Niang,G. Niang,,,,,8.78,Missed,,,,,,,,,,,,,,,,,,
452,PT04M52.00S,2022-02-01T01:34:33.8Z,3,REGULAR,rebound,defensive,[],203500,,,1610612763,78,75,2022-02-01T01:34:37Z,4310000,,,0,,S. Adams REBOUND (Off:3 Def:7),[203500],1610612763.0,MEM,,,,Adams,S. Adams,,,,,,,451.0,10.0,7.0,3.0,,,,,,,,,,,,,,
453,PT04M38.00S,2022-02-01T01:34:48.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629630,6.619579500657039,52.69607843137255,1610612763,78,77,2022-02-01T01:34:53Z,4320000,-13.0,10.0,1,left,J. Morant driving Layup (22 PTS),[1629630],1610612763.0,MEM,driving,,,Morant,J. Morant,,,,,1.66,Made,,,,,,,22.0,,,,,,,,,,,
454,PT04M32.00S,2022-02-01T01:34:54.1Z,3,REGULAR,3pt,Jump Shot,[],203552,85.72601839684626,95.34313725490196,1610612755,78,77,2022-02-01T01:34:58Z,4330000,227.0,82.0,1,right,MISS S. Curry 24' 3PT,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,24.1,Missed,,,,,,,,,,,,,,,,,,
455,PT04M29.00S,2022-02-01T01:34:57.1Z,3,REGULAR,rebound,defensive,[],1630533,,,1610612763,78,77,2022-02-01T01:34:58Z,4340000,,,0,,Z. Williams REBOUND (Off:2 Def:3),[1630533],1610612763.0,MEM,,,,Williams,Z. Williams,,,,,,,454.0,5.0,3.0,2.0,,,,,,,,,,,,,,
456,PT04M23.00S,2022-02-01T01:35:06.7Z,3,REGULAR,foul,personal,['2freethrow'],203083,,,1610612763,78,77,2022-02-01T01:35:17Z,4350000,,,0,,A. Drummond shooting personal FOUL (3 PF) (Morant 2 FT),"[203083, 1629630]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,2005.0,,,,,,,,3.0,0.0,Morant,1629630.0,,
