actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
533,PT07M18.00S,2021-11-30T01:50:19.2Z,4,REGULAR,substitution,out,[],1629003,,,1610612753,89,82,2021-11-30T01:50:30Z,5330000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
534,PT07M18.00S,2021-11-30T01:50:19.2Z,4,REGULAR,substitution,in,[],203954,,,1610612753,89,82,2021-11-30T01:50:30Z,5340000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
535,PT07M18.00S,2021-11-30T01:50:19.2Z,4,REGULAR,substitution,in,[],203552,,,1610612753,89,82,2021-11-30T01:50:30Z,5350000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
536,PT07M18.00S,2021-11-30T01:50:42.5Z,4,REGULAR,freethrow,2 of 2,[],1630591,,,1610612753,89,83,2021-11-30T01:50:42Z,5360000,,,0,,J. Suggs Free Throw 2 of 2 (17 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,Made,,,,,,,17.0,,,,,,,,,,,
537,PT06M53.00S,2021-11-30T01:51:11.4Z,4,REGULAR,3pt,Jump Shot,[],203954,71.40275952693824,76.22549019607843,1610612755,89,83,2021-11-30T01:51:16Z,5370000,131.0,216.0,1,right,MISS J. Embiid 25' step back 3PT,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,25.29,Missed,,,,,,,,,,,,,,,,,,
538,PT06M51.00S,2021-11-30T01:51:13.4Z,4,REGULAR,rebound,defensive,[],1630591,,,1610612753,89,83,2021-11-30T01:51:16Z,5380000,,,0,,J. Suggs REBOUND (Off:0 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,537.0,2.0,2.0,0.0,,,,,,,,,,,,,,
539,PT06M45.00S,2021-11-30T01:51:19.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630591,16.606438896189218,52.69607843137255,1610612753,89,83,2021-11-30T01:51:25Z,5390000,-13.0,104.0,1,left,MISS J. Suggs 10' driving floating Shot,[1630591],1610612753.0,ORL,driving floating,,,Suggs,J. Suggs,,,,,10.45,Missed,,,,,,,,,,,,,,,,,,
540,PT06M43.00S,2021-11-30T01:51:21.4Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,89,83,2021-11-30T01:51:25Z,5400000,,,0,,J. Embiid REBOUND (Off:3 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,539.0,9.0,6.0,3.0,,,,,,,,,,,,,,
541,PT06M43.00S,2021-11-30T01:51:24.5Z,4,REGULAR,foul,personal,[],1630591,,,1610612755,89,83,2021-11-30T01:51:30Z,5410000,,,0,,J. Suggs personal FOUL (1 PF),"[1630591, 203954]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,202007.0,1.0,0.0,Embiid,203954.0,,,
543,PT06M32.00S,2021-11-30T01:51:50.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,95.18725361366623,39.21568627450981,1610612755,89,83,2021-11-30T01:51:54Z,5430000,-54.0,-7.0,1,right,MISS T. Harris Jump Shot,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,5.44,Missed,,,,,,,,,,,,,,,,,,
544,PT06M30.00S,2021-11-30T01:51:52.6Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,89,83,2021-11-30T01:51:54Z,5440000,,,0,,F. Wagner REBOUND (Off:0 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,543.0,5.0,5.0,0.0,,,,,,,,,,,,,,
545,PT06M12.00S,2021-11-30T01:52:10.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,5.436925098554539,47.05882352941176,1610612753,89,83,2021-11-30T01:52:17Z,5450000,15.0,-1.0,1,left,MISS F. Wagner driving Layup - blocked,"[1630532, 1630178]",1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,1.48,Missed,,,,,Maxey,1630178.0,,,,,,,,,,,,
546,PT06M12.00S,2021-11-30T01:52:10.3Z,4,REGULAR,block,,[],1630178,,,1610612753,89,83,2021-11-30T01:52:13Z,5460000,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
547,PT06M07.00S,2021-11-30T01:52:15.3Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,89,83,2021-11-30T01:52:17Z,5470000,,,0,,J. Embiid REBOUND (Off:3 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,545.0,10.0,7.0,3.0,,,,,,,,,,,,,,
548,PT06M05.00S,2021-11-30T01:52:19.7Z,4,REGULAR,foul,offensive,[],203954,,,1610612755,89,83,2021-11-30T01:52:31Z,5480000,,,0,,J. Embiid charge offensive FOUL (3 PF),"[203954, 1630591]",1610612755.0,PHI,charge,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,200832.0,3.0,0.0,Suggs,1630591.0,,,
550,PT06M05.00S,2021-11-30T01:52:19.7Z,4,REGULAR,turnover,offensive foul,[],203954,,,1610612755,89,83,2021-11-30T01:52:19Z,5500000,,,0,,J. Embiid offensive foul TURNOVER (2 TO),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,200832.0,,,,,2.0,,
551,PT05M51.00S,2021-11-30T01:52:57.1Z,4,REGULAR,foul,personal,[],203954,,,1610612753,89,83,2021-11-30T01:53:31Z,5510000,,,0,,J. Embiid loose ball personal FOUL (4 PF),"[203954, 1628976]",1610612755.0,PHI,loose ball,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,2005.0,4.0,0.0,Carter Jr.,1628976.0,,,
553,PT05M40.00S,2021-11-30T01:53:41.2Z,4,REGULAR,turnover,traveling,[],1630591,,,1610612753,89,83,2021-11-30T01:53:47Z,5530000,,,0,,J. Suggs traveling TURNOVER (2 TO),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,200832.0,,,,,2.0,,
554,PT05M25.00S,2021-11-30T01:54:07.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202699,88.87976346911958,27.450980392156865,1610612755,89,83,2021-11-30T01:54:11Z,5540000,-113.0,52.0,1,right,MISS T. Harris 12' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,12.41,Missed,,,,,,,,,,,,,,,,,,
555,PT05M21.00S,2021-11-30T01:54:11.0Z,4,REGULAR,rebound,defensive,[],1628964,,,1610612753,89,83,2021-11-30T01:54:11Z,5550000,,,0,,M. Bamba REBOUND (Off:3 Def:12),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,554.0,15.0,12.0,3.0,,,,,,,,,,,,,,
556,PT04M58.00S,2021-11-30T01:54:32.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,8.590670170827863,50.49019607843137,1610612753,89,83,2021-11-30T01:55:13Z,5560000,-2.0,28.0,1,left,MISS J. Suggs driving Layup - blocked,"[1630591, 203954]",1610612753.0,ORL,driving,,,Suggs,J. Suggs,,,,,2.84,Missed,,,,,Embiid,203954.0,,,,,,,,,,,,
557,PT04M58.00S,2021-11-30T01:54:32.3Z,4,REGULAR,block,,[],203954,,,1610612753,89,83,2021-11-30T01:54:34Z,5570000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
558,PT04M56.00S,2021-11-30T01:54:34.3Z,4,REGULAR,rebound,offensive,[],1630591,,,1610612753,89,83,2021-11-30T01:54:48Z,5580000,,,0,,J. Suggs REBOUND (Off:1 Def:2),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,556.0,3.0,2.0,1.0,,,,,,,,,,,,,,
559,PT04M54.00S,2021-11-30T01:54:36.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],203914,24.885019710906704,87.00980392156862,1610612753,89,83,2021-11-30T01:54:52Z,5590000,-185.0,181.0,1,left,MISS G. Harris 25' 3PT,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,25.91,Missed,,,,,,,,,,,,,,,,,,
560,PT04M53.00S,2021-11-30T01:54:38.7Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,89,83,2021-11-30T01:54:38Z,5600000,,,0,,T. Maxey REBOUND (Off:1 Def:5),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,559.0,6.0,5.0,1.0,,,,,,,,,,,,,,
561,PT04M44.00S,2021-11-30T01:54:47.2Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],202699,94.26741130091985,48.0392156862745,1610612755,91,83,2021-11-30T01:54:56Z,5610000,-10.0,1.0,1,right,T. Harris driving DUNK (17 PTS) (T. Maxey 9 AST),"[202699, 1630178]",1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,0.99,Made,,,,,,,17.0,T. Maxey,1630178.0,9.0,,,,,,,,
563,PT04M21.00S,2021-11-30T01:55:10.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.619579500657039,53.92156862745098,1610612753,91,85,2021-11-30T01:55:16Z,5630000,-20.0,10.0,1,left,F. Wagner driving Layup (22 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,2.19,Made,,,,,,,22.0,,,,,,,,,,,
564,PT04M20.00S,2021-11-30T01:55:15.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,91,85,2021-11-30T01:55:15Z,5640000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT04M20.00S,2021-11-30T01:58:07.4Z,4,REGULAR,substitution,out,[],1630591,,,1610612755,91,85,2021-11-30T01:58:10Z,5650000,,,0,,SUB out: J. Suggs,[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,,,,,,,,,,,,,,,,,
566,PT04M20.00S,2021-11-30T01:58:07.4Z,4,REGULAR,substitution,in,[],203082,,,1610612755,91,85,2021-11-30T01:58:10Z,5660000,,,0,,SUB in: T. Ross,[203082],1610612753.0,ORL,,,,Ross,T. Ross,,,,,,,,,,,,,,,,,,,,,,,,
567,PT03M58.00S,2021-11-30T01:58:34.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,87.17148488830486,41.666666666666664,1610612755,91,85,2021-11-30T01:58:41Z,5670000,-42.0,68.0,1,right,MISS J. Embiid 7' step back Shot,[203954],1610612755.0,PHI,step back,,,Embiid,J. Embiid,,,,,7.99,Missed,,,,,,,,,,,,,,,,,,
568,PT03M56.00S,2021-11-30T01:58:36.3Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,91,85,2021-11-30T01:58:41Z,5680000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:9),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,567.0,11.0,9.0,2.0,,,,,,,,,,,,,,
569,PT03M51.00S,2021-11-30T01:58:41.9Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1628976,6.4881734559789805,54.65686274509804,1610612753,91,87,2021-11-30T02:00:32Z,5690000,-23.0,8.0,1,left,W. Carter Jr. alley-oop DUNK (8 PTS) (F. Wagner 5 AST),"[1628976, 1630532]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,2.48,Made,,,,,,,8.0,F. Wagner,1630532.0,5.0,,,,,,,,
571,PT03M29.00S,2021-11-30T01:59:03.2Z,4,REGULAR,3pt,Jump Shot,[],1629680,93.87319316688567,95.34313725490196,1610612755,91,87,2021-11-30T01:59:08Z,5710000,227.0,5.0,1,right,MISS M. Thybulle 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,22.68,Missed,,,,,,,,,,,,,,,,,,
572,PT03M27.00S,2021-11-30T01:59:05.2Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,91,87,2021-11-30T01:59:08Z,5720000,,,0,,F. Wagner REBOUND (Off:0 Def:6),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,571.0,6.0,6.0,0.0,,,,,,,,,,,,,,
573,PT03M18.00S,2021-11-30T01:59:14.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,7.539421813403408,53.431372549019606,1610612753,91,87,2021-11-30T01:59:40Z,5730000,-17.0,18.0,1,left,MISS F. Wagner driving bank Shot,[1630532],1610612753.0,ORL,driving bank,,,Wagner,F. Wagner,,,,,2.52,Missed,,,,,,,,,,,,,,,,,,
574,PT03M17.00S,2021-11-30T01:59:15.7Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,91,87,2021-11-30T01:59:40Z,5740000,,,0,,T. Harris REBOUND (Off:0 Def:9),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,573.0,9.0,9.0,0.0,,,,,,,,,,,,,,
575,PT03M01.00S,2021-11-30T01:59:31.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.61038107752957,52.205882352941174,1610612755,91,87,2021-11-30T02:01:44Z,5750000,11.0,8.0,1,right,MISS T. Maxey driving Layup - blocked,"[1630178, 1628964]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,1.34,Missed,,,,,Bamba,1628964.0,,,,,,,,,,,,
576,PT03M01.00S,2021-11-30T01:59:31.7Z,4,REGULAR,block,,[],1628964,,,1610612755,91,87,2021-11-30T01:59:33Z,5760000,,,0,,M. Bamba BLOCK (6 BLK),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,
577,PT03M00.00S,2021-11-30T01:59:32.7Z,4,REGULAR,rebound,defensive,[],203914,,,1610612753,91,87,2021-11-30T02:00:00Z,5770000,,,0,,G. Harris REBOUND (Off:0 Def:4),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,575.0,4.0,4.0,0.0,,,,,,,,,,,,,,
579,PT03M00.00S,2021-11-30T01:59:41.3Z,4,REGULAR,foul,personal,[],203552,,,1610612753,91,87,2021-11-30T01:59:51Z,5790000,,,0,,S. Curry take personal FOUL (1 PF),"[203552, 1630532]",1610612755.0,PHI,take,,,Curry,S. Curry,,,,,,,,,,,,,,,,,200832.0,1.0,0.0,Wagner,1630532.0,,,
581,PT03M00.00S,2021-11-30T01:59:48.3Z,4,REGULAR,substitution,out,[],1629680,,,1610612753,91,87,2021-11-30T01:59:50Z,5810000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
582,PT03M00.00S,2021-11-30T01:59:48.3Z,4,REGULAR,substitution,in,[],201980,,,1610612753,91,87,2021-11-30T01:59:50Z,5820000,,,0,,SUB in: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
583,PT02M51.00S,2021-11-30T02:00:15.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630532,6.093955321944804,47.30392156862745,1610612753,91,89,2021-11-30T02:00:20Z,5830000,13.0,5.0,1,left,F. Wagner driving Layup (24 PTS),[1630532],1610612753.0,ORL,driving,,,Wagner,F. Wagner,,,,,1.43,Made,,,,,,,24.0,,,,,,,,,,,
584,PT02M36.00S,2021-11-30T02:00:29.8Z,4,REGULAR,3pt,Jump Shot,[],202699,74.03088042049934,19.85294117647058,1610612755,91,89,2021-11-30T02:00:34Z,5840000,-151.0,192.0,1,right,MISS T. Harris 24' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,24.38,Missed,,,,,,,,,,,,,,,,,,
585,PT02M33.00S,2021-11-30T02:00:32.8Z,4,REGULAR,rebound,defensive,[],203914,,,1610612753,91,89,2021-11-30T02:00:34Z,5850000,,,0,,G. Harris REBOUND (Off:0 Def:5),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,584.0,5.0,5.0,0.0,,,,,,,,,,,,,,
586,PT02M27.00S,2021-11-30T02:00:38.7Z,4,REGULAR,3pt,Jump Shot,[],1628964,33.42641261498029,52.450980392156865,1610612753,91,89,2021-11-30T02:00:46Z,5860000,-12.0,262.0,1,left,MISS M. Bamba 26' 3PT,[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,26.2,Missed,,,,,,,,,,,,,,,,,,
587,PT02M25.00S,2021-11-30T02:00:40.7Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,91,89,2021-11-30T02:00:46Z,5870000,,,0,,T. Maxey REBOUND (Off:1 Def:6),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,586.0,7.0,6.0,1.0,,,,,,,,,,,,,,
588,PT02M11.00S,2021-11-30T02:00:55.6Z,4,REGULAR,2pt,Jump Shot,[],203552,88.61695137976346,86.76470588235294,1610612755,93,89,2021-11-30T02:01:41Z,5880000,184.0,55.0,1,right,S. Curry 19' Jump Shot (24 PTS) (D. Green 1 AST),"[203552, 201980]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,19.17,Made,,,,,,,24.0,D. Green,201980.0,1.0,,,,,,,,
590,PT01M53.00S,2021-11-30T02:01:13.4Z,4,REGULAR,3pt,Jump Shot,[],1628976,33.295006570302235,57.59803921568628,1610612753,93,89,2021-11-30T02:01:17Z,5900000,-38.0,260.0,1,left,MISS W. Carter Jr. 26' 3PT,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,26.33,Missed,,,,,,,,,,,,,,,,,,
591,PT01M51.00S,2021-11-30T02:01:15.1Z,4,REGULAR,rebound,defensive,[],203552,,,1610612755,93,89,2021-11-30T02:01:15Z,5910000,,,0,,S. Curry REBOUND (Off:0 Def:2),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,590.0,2.0,2.0,0.0,,,,,,,,,,,,,,
592,PT01M32.00S,2021-11-30T02:01:34.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.34756898817345,52.69607843137255,1610612755,93,89,2021-11-30T02:01:41Z,5920000,13.0,10.0,1,right,MISS T. Maxey driving finger roll Layup,[1630178],1610612755.0,PHI,driving finger roll,,,Maxey,T. Maxey,,,,,1.68,Missed,,,,,,,,,,,,,,,,,,
593,PT01M32.00S,2021-11-30T02:01:34.3Z,4,REGULAR,rebound,defensive,[],1628976,,,1610612753,93,89,2021-11-30T02:01:47Z,5930000,,,0,,W. Carter Jr. REBOUND (Off:2 Def:10),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,592.0,12.0,10.0,2.0,,,,,,,,,,,,,,
594,PT01M27.00S,2021-11-30T02:01:44.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612753,93,89,2021-11-30T02:02:17Z,5940000,,,0,,T. Harris shooting personal FOUL (2 PF) (Wagner 2 FT),"[202699, 1630532]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,,,,2005.0,2.0,0.0,Wagner,1630532.0,,,
596,PT01M27.00S,2021-11-30T02:02:39.0Z,4,REGULAR,freethrow,1 of 2,[],1630532,,,1610612753,93,90,2021-11-30T02:02:39Z,5960000,,,0,,F. Wagner Free Throw 1 of 2 (25 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,,25.0,,,,,,,,,,,
597,PT01M27.00S,2021-11-30T02:02:55.2Z,4,REGULAR,freethrow,2 of 2,[],1630532,,,1610612753,93,91,2021-11-30T02:02:55Z,5970000,,,0,,F. Wagner Free Throw 2 of 2 (26 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,Made,,,,,,,26.0,,,,,,,,,,,
598,PT01M03.00S,2021-11-30T02:03:20.4Z,4,REGULAR,turnover,bad pass,[],203954,,,1610612755,93,91,2021-11-30T02:03:26Z,5980000,,,0,,J. Embiid bad pass TURNOVER (3 TO),"[203954, 1630532]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,3.0,Wagner,1630532.0
599,PT01M03.00S,2021-11-30T02:03:20.4Z,4,REGULAR,steal,,[],1630532,,,1610612753,93,91,2021-11-30T02:03:22Z,5990000,,,0,,F. Wagner STEAL (1 STL),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,
600,PT01M01.00S,2021-11-30T02:03:24.6Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630532,5.568331143232584,49.01960784313726,1610612753,93,91,2021-11-30T02:03:52Z,6000000,5.0,0.0,1,left,MISS F. Wagner running finger roll Layup,[1630532],1610612753.0,ORL,running finger roll,,,Wagner,F. Wagner,,,,,0.49,Missed,,,,,,,,,,,,,,,,,,
601,PT00M57.80S,2021-11-30T02:03:27.8Z,4,REGULAR,rebound,offensive,[],1628964,,,1610612753,93,91,2021-11-30T02:03:52Z,6010000,,,0,,M. Bamba REBOUND (Off:4 Def:12),[1628964],1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,600.0,16.0,12.0,4.0,,,,,,,,,,,,,,
602,PT00M57.80S,2021-11-30T02:03:29.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1628964,5.590000152587891,50.0,1610612753,93,93,2021-11-30T02:03:29Z,6020000,0.0,0.0,1,left,M. Bamba tip DUNK (9 PTS),[1628964],1610612753.0,ORL,tip,,,Bamba,M. Bamba,,,,,0.0,Made,,,,,,,9.0,,,,,,,,,,,
603,PT00M50.40S,2021-11-30T02:03:37.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202699,94.13600525624179,44.607843137254896,1610612755,93,93,2021-11-30T02:03:43Z,6030000,-27.0,3.0,1,right,MISS T. Harris driving Layup,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,2.71,Missed,,,,,,,,,,,,,,,,,,
604,PT00M48.10S,2021-11-30T02:03:39.4Z,4,REGULAR,rebound,offensive,[],203954,,,1610612755,93,93,2021-11-30T02:03:43Z,6040000,,,0,,J. Embiid REBOUND (Off:4 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,603.0,11.0,7.0,4.0,,,,,,,,,,,,,,
605,PT00M48.10S,2021-11-30T02:03:40.9Z,4,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612755,93,93,2021-11-30T02:03:52Z,6050000,,,0,,M. Bamba shooting personal FOUL (4 PF) (Embiid 2 FT),"[1628964, 203954]",1610612753.0,ORL,shooting,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,2005.0,4.0,0.0,Embiid,203954.0,,,
607,PT00M48.10S,2021-11-30T02:04:23.7Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],203954,,,1610612755,94,93,2021-11-30T02:04:23Z,6070000,,,0,,J. Embiid Free Throw 1 of 2 (13 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,13.0,,,,,,,,,,,
608,PT00M48.10S,2021-11-30T02:04:24.3Z,4,REGULAR,substitution,out,[],203552,,,1610612755,94,93,2021-11-30T02:04:28Z,6080000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M48.10S,2021-11-30T02:04:24.3Z,4,REGULAR,substitution,in,[],1629680,,,1610612755,94,93,2021-11-30T02:04:28Z,6090000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M48.10S,2021-11-30T02:04:51.1Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],203954,,,1610612755,95,93,2021-11-30T02:04:51Z,6100000,,,0,,J. Embiid Free Throw 2 of 2 (14 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,,,14.0,,,,,,,,,,,
611,PT00M48.10S,2021-11-30T02:04:54.4Z,4,REGULAR,timeout,full,['team'],0,,,1610612753,95,93,2021-11-30T02:04:54Z,6110000,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M37.60S,2021-11-30T02:06:47.1Z,4,REGULAR,3pt,Jump Shot,[],1630532,29.878449408672807,26.960784313725497,1610612753,95,93,2021-11-30T02:06:54Z,6120000,115.0,228.0,1,left,MISS F. Wagner 25' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,25.58,Missed,,,,,,,,,,,,,,,,,,
613,PT00M36.80S,2021-11-30T02:06:47.9Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,95,93,2021-11-30T02:06:54Z,6130000,,,0,,T. Maxey REBOUND (Off:1 Def:7),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,612.0,8.0,7.0,1.0,,,,,,,,,,,,,,
614,PT00M36.80S,2021-11-30T02:06:51.3Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628964,,,1610612755,95,93,2021-11-30T02:07:05Z,6140000,,,0,,M. Bamba personal FOUL (5 PF) (Maxey 2 FT),"[1628964, 1630178]",1610612753.0,ORL,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,200832.0,5.0,0.0,Maxey,1630178.0,,,
616,PT00M36.80S,2021-11-30T02:07:25.2Z,4,REGULAR,freethrow,1 of 2,[],1630178,,,1610612755,96,93,2021-11-30T02:07:25Z,6160000,,,0,,T. Maxey Free Throw 1 of 2 (6 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
617,PT00M36.80S,2021-11-30T02:07:44.9Z,4,REGULAR,freethrow,2 of 2,[],1630178,,,1610612755,97,93,2021-11-30T02:07:44Z,6170000,,,0,,T. Maxey Free Throw 2 of 2 (7 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
618,PT00M28.30S,2021-11-30T02:07:58.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612753,97,93,2021-11-30T02:08:08Z,6180000,,,0,,T. Harris shooting personal FOUL (3 PF) (Wagner 2 FT),"[202699, 1630532]",1610612755.0,PHI,shooting,,,Harris,T. Harris,,,,,,,,,,,,,,,,,2005.0,3.0,0.0,Wagner,1630532.0,,,
