actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
531,PT05M22.00S,2022-01-22T02:00:55.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,11.908672798948752,51.71568627450981,1610612755,91,83,2022-01-22T02:01:01Z,5290000,-9.0,59.0,1,left,T. Harris 6' driving floating Jump Shot (19 PTS) (F. Korkmaz 3 AST),"[202699, 1627788]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,6.0,Made,,,,,19.0,,,,,,,F. Korkmaz,1627788.0,3.0,,,,
533,PT05M07.00S,2022-01-22T02:01:10.3Z,4,REGULAR,3pt,Jump Shot,[],1629599,88.51839684625493,94.6078431372549,1610612746,91,83,2022-01-22T02:01:14Z,5310000,223.0,55.0,1,right,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,
534,PT05M05.00S,2022-01-22T02:01:12.3Z,4,REGULAR,rebound,offensive,[],1629599,,,1610612746,91,83,2022-01-22T02:01:14Z,5320000,,,0,,A. Coffey REBOUND (Off:1 Def:2),[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,533.0,3.0,2.0,1.0,,,,,,,,,,,,,,
535,PT04M52.00S,2022-01-22T02:01:24.7Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",202704,82.9993429697766,35.049019607843135,1610612746,91,85,2022-01-22T02:01:29Z,5330000,-75.0,107.0,1,right,R. Jackson 13' driving floating Jump Shot (14 PTS),[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,13.08,Made,,,,,14.0,,,,,,,,,,,,,
536,PT04M32.00S,2022-01-22T02:01:45.0Z,4,REGULAR,3pt,Jump Shot,[],1627788,27.151773981603156,81.37254901960785,1610612755,91,85,2022-01-22T02:01:49Z,5340000,-157.0,203.0,1,left,MISS F. Korkmaz 25' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,25.63,Missed,,,,,,,,,,,,,,,,,,
537,PT04M29.00S,2022-01-22T02:01:48.0Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,91,85,2022-01-22T02:01:49Z,5350000,,,0,,N. Batum REBOUND (Off:1 Def:4),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,536.0,5.0,4.0,1.0,,,,,,,,,,,,,,
538,PT04M20.00S,2022-01-22T02:01:56.6Z,4,REGULAR,3pt,Jump Shot,[],202704,67.23061760840999,56.372549019607845,1610612746,91,88,2022-01-22T02:02:00Z,5360000,32.0,256.0,1,right,R. Jackson 25' 3PT pullup (17 PTS),[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,25.75,Made,,,,,17.0,,,,,,,,,,,,,
539,PT04M03.00S,2022-01-22T02:02:16.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",201587,,,1610612755,91,88,2022-01-22T02:02:20Z,5370000,,,0,,N. Batum shooting personal FOUL (4 PF) (Embiid 2 FT),"[201587, 203954]",1610612746.0,LAC,shooting,,,Batum,N. Batum,,,,,,,,,,,,204058.0,4.0,0.0,Embiid,203954.0,,,,,,,,
541,PT04M03.00S,2022-01-22T02:02:48.0Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,92,88,2022-01-22T02:02:48Z,5390000,,,0,,J. Embiid Free Throw 1 of 2 (32 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,32.0,,,,,,,,,,,,,
542,PT04M03.00S,2022-01-22T02:02:48.8Z,4,REGULAR,substitution,out,[],1627788,,,1610612755,92,88,2022-01-22T02:02:52Z,5400000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
543,PT04M03.00S,2022-01-22T02:02:48.8Z,4,REGULAR,substitution,in,[],1629718,,,1610612755,92,88,2022-01-22T02:02:52Z,5410000,,,0,,SUB in: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
544,PT04M03.00S,2022-01-22T02:03:11.2Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,93,88,2022-01-22T02:03:11Z,5420000,,,0,,J. Embiid Free Throw 2 of 2 (33 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,33.0,,,,,,,,,,,,,
545,PT03M53.00S,2022-01-22T02:03:22.8Z,4,REGULAR,3pt,Jump Shot,[],201587,69.07030223390277,25.49019607843137,1610612746,93,91,2022-01-22T02:03:27Z,5430000,-123.0,238.0,1,right,N. Batum 26' 3PT  (15 PTS) (R. Jackson 7 AST),"[201587, 202704]",1610612746.0,LAC,,,,Batum,N. Batum,,,,,26.79,Made,,,,,15.0,,,,,,,R. Jackson,202704.0,7.0,,,,
547,PT03M26.00S,2022-01-22T02:03:51.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629718,5.601182654402102,53.67647058823529,1610612755,93,91,2022-01-22T02:03:55Z,5450000,-18.0,0.0,1,left,MISS C. Brown Jr. Layup,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,1.84,Missed,,,,,,,,,,,,,,,,,,
548,PT03M24.00S,2022-01-22T02:03:53.1Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,93,91,2022-01-22T02:03:55Z,5460000,,,0,,R. Jackson REBOUND (Off:1 Def:1),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,547.0,2.0,1.0,1.0,,,,,,,,,,,,,,
549,PT03M14.00S,2022-01-22T02:04:02.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627826,93.24901445466492,55.14705882352941,1610612746,93,91,2022-01-22T02:04:06Z,5470000,26.0,11.0,1,right,MISS I. Zubac Layup - blocked,"[1627826, 203954]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,2.8,Missed,,,,,,,,,,,,,,,,,Embiid,203954.0
550,PT03M14.00S,2022-01-22T02:04:02.9Z,4,REGULAR,block,,[],203954,,,1610612746,93,91,2022-01-22T02:04:04Z,5480000,,,0,,J. Embiid BLOCK (1 BLK),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
551,PT03M11.00S,2022-01-22T02:04:05.9Z,4,REGULAR,rebound,defensive,[],1629718,,,1610612755,93,91,2022-01-22T02:04:06Z,5490000,,,0,,C. Brown Jr. REBOUND (Off:4 Def:3),[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,549.0,7.0,3.0,4.0,,,,,,,,,,,,,,
552,PT03M08.00S,2022-01-22T02:04:12.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,93,91,2022-01-22T02:04:12Z,5500000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT03M08.00S,2022-01-22T02:05:34.3Z,4,REGULAR,substitution,in,[],1627788,,,1610612755,93,91,2022-01-22T02:05:40Z,5520000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
555,PT03M08.00S,2022-01-22T02:05:34.3Z,4,REGULAR,substitution,out,[],1629718,,,1610612755,93,91,2022-01-22T02:05:49Z,5530000,,,0,,SUB out: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
557,PT03M01.00S,2022-01-22T02:06:05.5Z,4,REGULAR,3pt,Jump Shot,[],203954,31.225361366622867,63.48039215686274,1610612755,96,91,2022-01-22T02:06:10Z,5540000,-67.0,241.0,1,left,J. Embiid 25' 3PT  (36 PTS) (T. Maxey 7 AST),"[203954, 1630178]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,25.02,Made,,,,,36.0,,,,,,,T. Maxey,1630178.0,7.0,,,,
559,PT02M44.00S,2022-01-22T02:06:22.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1627826,93.38042049934296,46.81372549019608,1610612746,96,93,2022-01-22T02:06:26Z,5560000,-16.0,10.0,1,right,I. Zubac cutting DUNK (10 PTS) (R. Jackson 8 AST),"[1627826, 202704]",1610612746.0,LAC,cutting,,,Zubac,I. Zubac,,,,,1.86,Made,,,,,10.0,,,,,,,R. Jackson,202704.0,8.0,,,,
561,PT02M19.00S,2022-01-22T02:06:47.7Z,4,REGULAR,3pt,Jump Shot,[],1627777,25.04927726675427,13.480392156862745,1610612755,96,93,2022-01-22T02:06:52Z,5580000,183.0,183.0,1,left,MISS G. Niang 25' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.85,Missed,,,,,,,,,,,,,,,,,,
562,PT02M16.00S,2022-01-22T02:06:50.7Z,4,REGULAR,rebound,defensive,[],201587,,,1610612746,96,93,2022-01-22T02:06:52Z,5590000,,,0,,N. Batum REBOUND (Off:1 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,561.0,6.0,5.0,1.0,,,,,,,,,,,,,,
563,PT02M13.00S,2022-01-22T02:06:57.0Z,4,REGULAR,foul,personal,[],1627777,,,1610612746,96,93,2022-01-22T02:07:04Z,5600000,,,0,,G. Niang personal FOUL (3 PF),"[1627777, 1627826]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,204058.0,3.0,0.0,Zubac,1627826.0,,,,,,,,
565,PT01M55.00S,2022-01-22T02:07:30.8Z,4,REGULAR,2pt,Jump Shot,[],202704,75.77201051248358,63.48039215686274,1610612746,96,93,2022-01-22T02:07:36Z,5620000,67.0,175.0,1,right,MISS R. Jackson 18' pullup Shot,[202704],1610612746.0,LAC,pullup,,,Jackson,R. Jackson,,,,,18.77,Missed,,,,,,,,,,,,,,,,,,
566,PT01M52.00S,2022-01-22T02:07:33.8Z,4,REGULAR,rebound,offensive,[],201587,,,1610612746,96,93,2022-01-22T02:07:36Z,5630000,,,0,,N. Batum REBOUND (Off:2 Def:5),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,565.0,7.0,5.0,2.0,,,,,,,,,,,,,,
567,PT01M51.00S,2022-01-22T02:07:34.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],202694,74.32654402102497,10.294117647058822,1610612746,96,96,2022-01-22T02:07:39Z,5640000,-199.0,189.0,1,right,M. Morris Sr. 27' 3PT  (12 PTS) (N. Batum 2 AST),"[202694, 201587]",1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,27.39,Made,,,,,12.0,,,,,,,N. Batum,201587.0,2.0,,,,
569,PT01M35.00S,2022-01-22T02:07:54.6Z,4,REGULAR,turnover,bad pass,[],203954,,,1610612755,96,96,2022-01-22T02:07:59Z,5660000,,,0,,J. Embiid bad pass TURNOVER (5 TO),"[203954, 201587]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,5.0,,,,Batum,201587.0,,
570,PT01M35.00S,2022-01-22T02:07:54.6Z,4,REGULAR,steal,,[],201587,,,1610612746,96,96,2022-01-22T02:07:57Z,5670000,,,0,,N. Batum STEAL (2 STL),[201587],1610612746.0,LAC,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,
571,PT01M30.00S,2022-01-22T02:08:00.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627826,93.11760840998686,43.38235294117647,1610612746,96,98,2022-01-22T02:08:05Z,5680000,-33.0,12.0,1,right,I. Zubac Layup (12 PTS) (N. Batum 3 AST),"[1627826, 201587]",1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,3.53,Made,,,,,12.0,,,,,,,N. Batum,201587.0,3.0,,,,
573,PT01M30.00S,2022-01-22T02:08:05.1Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,96,98,2022-01-22T02:08:05Z,5700000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT01M21.00S,2022-01-22T02:10:04.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202704,,,1610612755,96,98,2022-01-22T02:10:09Z,5710000,,,0,,R. Jackson personal FOUL (1 PF) (Harris 2 FT),"[202704, 202699]",1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,204058.0,1.0,0.0,Harris,202699.0,,,,,,,,
576,PT01M21.00S,2022-01-22T02:10:35.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,96,98,2022-01-22T02:10:35Z,5730000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT01M21.00S,2022-01-22T02:10:39.1Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612755,96,98,2022-01-22T02:18:33Z,5740000,,,0,,,[],1610612746.0,LAC,stands,,,,,,,,,,,,,,,,2534.0,,,,,,,,,,,,
578,PT01M21.00S,2022-01-22T02:12:54.8Z,4,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,97,98,2022-01-22T02:13:13Z,5750000,,,0,,T. Harris Free Throw 1 of 2 (20 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,20.0,,,,,,,,,,,,,
579,PT01M21.00S,2022-01-22T02:12:54.8Z,4,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,97,98,2022-01-22T02:13:13Z,5760000,,,0,,MISS T. Harris Free Throw 2 of 2,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Missed,,,,,,,,,,,,,,,,,,
580,PT01M18.00S,2022-01-22T02:12:57.8Z,4,REGULAR,rebound,offensive,[],203954,,,1610612755,97,98,2022-01-22T02:13:13Z,5770000,,,0,,J. Embiid REBOUND (Off:5 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,579.0,13.0,8.0,5.0,,,,,,,,,,,,,,
581,PT01M05.00S,2022-01-22T02:13:25.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627788,7.5722733245729295,2.696078431372549,1610612755,97,98,2022-01-22T02:13:30Z,5780000,237.0,19.0,1,left,MISS F. Korkmaz 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,23.72,Missed,,,,,,,,,,,,,,,,,,
582,PT01M02.00S,2022-01-22T02:13:28.7Z,4,REGULAR,rebound,defensive,[],202704,,,1610612746,97,98,2022-01-22T02:13:30Z,5790000,,,0,,R. Jackson REBOUND (Off:1 Def:2),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,581.0,3.0,2.0,1.0,,,,,,,,,,,,,,
583,PT00M50.50S,2022-01-22T02:13:41.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202704,90.62089356110381,55.14705882352941,1610612746,97,98,2022-01-22T02:13:45Z,5800000,26.0,36.0,1,right,MISS R. Jackson driving floating Shot,[202704],1610612746.0,LAC,driving floating,,,Jackson,R. Jackson,,,,,4.4,Missed,,,,,,,,,,,,,,,,,,
584,PT00M49.20S,2022-01-22T02:13:43.3Z,4,REGULAR,rebound,offensive,[],1627826,,,1610612746,97,98,2022-01-22T02:13:43Z,5810000,,,0,,I. Zubac REBOUND (Off:2 Def:8),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,583.0,10.0,8.0,2.0,,,,,,,,,,,,,,
585,PT00M49.20S,2022-01-22T02:13:45.9Z,4,REGULAR,foul,personal,[],203954,,,1610612746,97,98,2022-01-22T02:13:52Z,5820000,,,0,,J. Embiid personal FOUL (3 PF),"[203954, 1627826]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,2534.0,3.0,0.0,Zubac,1627826.0,,,,,,,,
587,PT00M39.70S,2022-01-22T02:14:15.0Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629599,91.27792378449409,65.19607843137256,1610612746,97,100,2022-01-22T02:14:19Z,5840000,76.0,29.0,1,right,A. Coffey 8' pullup Jump Shot (12 PTS) (R. Jackson 9 AST),"[1629599, 202704]",1610612746.0,LAC,pullup,,,Coffey,A. Coffey,,,,,8.15,Made,,,,,12.0,,,,,,,R. Jackson,202704.0,9.0,,,,
589,PT00M22.00S,2022-01-22T02:14:37.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627826,,,1610612755,97,100,2022-01-22T02:14:45Z,5860000,,,0,,I. Zubac shooting personal FOUL (3 PF) (Embiid 2 FT),"[1627826, 203954]",1610612746.0,LAC,shooting,,,Zubac,I. Zubac,,,,,,,,,,,,202037.0,3.0,0.0,Embiid,203954.0,,,,,,,,
591,PT00M22.00S,2022-01-22T02:15:13.9Z,4,REGULAR,freethrow,1 of 2,[],203954,,,1610612755,98,100,2022-01-22T02:15:13Z,5880000,,,0,,J. Embiid Free Throw 1 of 2 (37 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,37.0,,,,,,,,,,,,,
592,PT00M22.00S,2022-01-22T02:15:15.7Z,4,REGULAR,substitution,out,[],202704,,,1610612755,98,100,2022-01-22T02:15:33Z,5890000,,,0,,SUB out: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
593,PT00M22.00S,2022-01-22T02:15:15.7Z,4,REGULAR,substitution,in,[],1628392,,,1610612755,98,100,2022-01-22T02:15:33Z,5900000,,,0,,SUB in: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
594,PT00M22.00S,2022-01-22T02:15:36.6Z,4,REGULAR,substitution,out,[],1627788,,,1610612755,98,100,2022-01-22T02:15:40Z,5910000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
595,PT00M22.00S,2022-01-22T02:15:36.6Z,4,REGULAR,substitution,in,[],1629718,,,1610612755,98,100,2022-01-22T02:15:40Z,5920000,,,0,,SUB in: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
596,PT00M22.00S,2022-01-22T02:16:01.8Z,4,REGULAR,freethrow,2 of 2,[],203954,,,1610612755,99,100,2022-01-22T02:16:01Z,5930000,,,0,,J. Embiid Free Throw 2 of 2 (38 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,,,,,38.0,,,,,,,,,,,,,
597,PT00M22.00S,2022-01-22T02:16:05.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,99,100,2022-01-22T02:16:05Z,5940000,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT00M22.00S,2022-01-22T02:17:20.2Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,99,100,2022-01-22T02:17:38Z,5950000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
599,PT00M22.00S,2022-01-22T02:17:20.2Z,4,REGULAR,substitution,out,[],1628392,,,1610612746,99,100,2022-01-22T02:17:38Z,5960000,,,0,,SUB out: I. Hartenstein,[1628392],1610612746.0,LAC,,,,Hartenstein,I. Hartenstein,,,,,,,,,,,,,,,,,,,,,,,,
600,PT00M22.00S,2022-01-22T02:17:20.2Z,4,REGULAR,substitution,in,[],202704,,,1610612746,99,100,2022-01-22T02:17:38Z,5970000,,,0,,SUB in: R. Jackson,[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,,,,,,,,,,,,,,,,,,,
601,PT00M22.00S,2022-01-22T02:17:20.2Z,4,REGULAR,substitution,in,[],1628379,,,1610612746,99,100,2022-01-22T02:17:38Z,5980000,,,0,,SUB in: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
602,PT00M18.20S,2022-01-22T02:17:50.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612746,99,100,2022-01-22T02:17:55Z,5990000,,,0,,J. Embiid take personal FOUL (4 PF) (Jackson 2 FT),"[203954, 202704]",1610612755.0,PHI,take,,,Embiid,J. Embiid,,,,,,,,,,,,2534.0,4.0,0.0,Jackson,202704.0,,,,,,,,
604,PT00M18.20S,2022-01-22T02:18:26.5Z,4,REGULAR,freethrow,1 of 2,[],202704,,,1610612746,99,101,2022-01-22T02:18:26Z,6010000,,,0,,R. Jackson Free Throw 1 of 2 (18 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,,,,,18.0,,,,,,,,,,,,,
605,PT00M18.20S,2022-01-22T02:18:27.3Z,4,REGULAR,substitution,out,[],1629718,,,1610612746,99,101,2022-01-22T02:18:35Z,6020000,,,0,,SUB out: C. Brown Jr.,[1629718],1610612755.0,PHI,,,,Brown Jr.,C. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M18.20S,2022-01-22T02:18:27.3Z,4,REGULAR,substitution,out,[],1628379,,,1610612746,99,101,2022-01-22T02:18:35Z,6030000,,,0,,SUB out: L. Kennard,[1628379],1610612746.0,LAC,,,,Kennard,L. Kennard,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M18.20S,2022-01-22T02:18:27.3Z,4,REGULAR,substitution,in,[],1627788,,,1610612746,99,101,2022-01-22T02:18:35Z,6040000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
608,PT00M18.20S,2022-01-22T02:18:27.3Z,4,REGULAR,substitution,in,[],1627826,,,1610612746,99,101,2022-01-22T02:18:35Z,6050000,,,0,,SUB in: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
609,PT00M18.20S,2022-01-22T02:19:02.8Z,4,REGULAR,freethrow,2 of 2,[],202704,,,1610612746,99,102,2022-01-22T02:19:02Z,6060000,,,0,,R. Jackson Free Throw 2 of 2 (19 PTS),[202704],1610612746.0,LAC,,,,Jackson,R. Jackson,,,,,,Made,,,,,19.0,,,,,,,,,,,,,
610,PT00M18.20S,2022-01-22T02:19:05.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,99,102,2022-01-22T02:19:05Z,6070000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT00M18.20S,2022-01-22T02:20:28.7Z,4,REGULAR,substitution,out,[],1627826,,,1610612755,99,102,2022-01-22T02:20:38Z,6080000,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,
612,PT00M18.20S,2022-01-22T02:20:28.7Z,4,REGULAR,substitution,in,[],1629611,,,1610612755,99,102,2022-01-22T02:20:38Z,6090000,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M11.10S,2022-01-22T02:20:53.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,8.09789750328515,51.9607843137255,1610612755,101,102,2022-01-22T02:20:57Z,6100000,-10.0,24.0,1,left,J. Embiid driving DUNK (40 PTS) (T. Maxey 8 AST),"[203954, 1630178]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,2.56,Made,,,,,40.0,,,,,,,T. Maxey,1630178.0,8.0,,,,
616,PT00M09.40S,2022-01-22T02:21:05.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612746,101,102,2022-01-22T02:21:15Z,6130000,,,0,,G. Niang take personal FOUL (4 PF) (Morris Sr. 2 FT),"[1627777, 202694]",1610612755.0,PHI,take,,,Niang,G. Niang,,,,,,,,,,,,204058.0,4.0,0.0,Morris Sr.,202694.0,,,,,,,,
618,PT00M09.40S,2022-01-22T02:21:39.9Z,4,REGULAR,freethrow,1 of 2,[],202694,,,1610612746,101,102,2022-01-22T02:21:40Z,6150000,,,0,,MISS M. Morris Sr. Free Throw 1 of 2,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
619,PT00M09.40S,2022-01-22T02:21:39.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,101,102,2022-01-22T02:21:40Z,6160000,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,618.0,,,,,,,,,,,,,,,,,
620,PT00M09.40S,2022-01-22T02:21:39.9Z,4,REGULAR,freethrow,2 of 2,[],202694,,,1610612746,101,102,2022-01-22T02:22:14Z,6170000,,,0,,MISS M. Morris Sr. Free Throw 2 of 2,[202694],1610612746.0,LAC,,,,Morris Sr.,M. Morris Sr.,,,,,,Missed,,,,,,,,,,,,,,,,,,
621,PT00M05.20S,2022-01-22T02:21:44.1Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,101,102,2022-01-22T02:22:14Z,6180000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,620.0,,,,,,,,,,,,,,,,,
622,PT00M00.30S,2022-01-22T02:22:33.4Z,4,REGULAR,2pt,Jump Shot,[],1630178,17.0335085413929,31.61764705882353,1610612755,101,102,2022-01-22T02:22:42Z,6190000,92.0,108.0,1,left,MISS T. Maxey 14' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,14.15,Missed,,,,,,,,,,,,,,,,,,
623,PT00M00.30S,2022-01-22T02:22:33.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,101,102,2022-01-22T02:22:42Z,6200000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,622.0,,,,,,,,,,,,,,,,,
624,PT00M00.00S,2022-01-22T02:23:01.5Z,4,REGULAR,period,end,[],0,,,1610612755,101,102,2022-01-22T02:23:01Z,6210000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT00M00.00S,2022-01-22T02:23:20.6Z,4,REGULAR,game,end,[],0,,,0,101,102,2022-01-22T02:23:20Z,6220000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
