actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
274,PT05M20.00S,2021-10-31T00:28:36.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629631,90.3580814717477,50.73529411764706,1610612737,41,30,2021-10-31T00:28:42Z,2710000,4.0,38.0,1,right,MISS D. Hunter Jump Shot,[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,3.83,Missed,,,,,,,,,,,,,,,,,,,
275,PT05M18.00S,2021-10-31T00:28:39.0Z,2,REGULAR,rebound,offensive,[],1628381,,,1610612737,41,30,2021-10-31T00:28:39Z,2720000,,,0,,J. Collins REBOUND (Off:2 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,274.0,6.0,4.0,2.0,,,,,,,,,,,,,,,
276,PT05M17.00S,2021-10-31T00:28:40.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1629027,66.70499342969777,72.54901960784314,1610612737,41,33,2021-10-31T00:28:45Z,2730000,113.0,260.0,1,right,T. Young 28' 3PT  (5 PTS) (J. Collins 1 AST),"[1629027, 1628381]",1610612737.0,ATL,,,,Young,T. Young,,,,,28.38,Made,,,,,5.0,,,,,,,,,J. Collins,1628381.0,1.0,,,
278,PT04M59.00S,2021-10-31T00:28:57.0Z,2,REGULAR,3pt,Jump Shot,[],202699,31.61957950065703,62.5,1610612755,41,33,2021-10-31T00:29:01Z,2750000,-62.0,245.0,1,left,MISS T. Harris 25' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,25.26,Missed,,,,,,,,,,,,,,,,,,,
279,PT04M56.00S,2021-10-31T00:29:00.0Z,2,REGULAR,rebound,defensive,[],1629027,,,1610612737,41,33,2021-10-31T00:29:01Z,2760000,,,0,,T. Young REBOUND (Off:0 Def:2),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,,278.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
280,PT04M53.00S,2021-10-31T00:29:04.4Z,2,REGULAR,turnover,bad pass,[],1629631,,,1610612737,41,33,2021-10-31T00:29:08Z,2770000,,,0,,D. Hunter bad pass TURNOVER (2 TO),"[1629631, 203552]",1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,2.0,Curry,203552.0,,,,,,,,,,,
281,PT04M53.00S,2021-10-31T00:29:04.4Z,2,REGULAR,steal,,[],203552,,,1610612755,41,33,2021-10-31T00:29:06Z,2780000,,,0,,S. Curry STEAL (1 STL),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
282,PT04M51.00S,2021-10-31T00:29:09.6Z,2,REGULAR,foul,personal,[],1629631,,,1610612755,41,33,2021-10-31T00:33:51Z,2790000,,,0,,D. Hunter take personal FOUL (1 PF),"[1629631, 203552]",1610612737.0,ATL,take,,,Hunter,D. Hunter,,,,,,,,,,,,,,,1193.0,1.0,0.0,Curry,203552.0,,,,,,
284,PT04M44.00S,2021-10-31T00:29:29.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],202699,34.510512483574246,62.254901960784316,1610612755,44,33,2021-10-31T00:29:34Z,2810000,-61.0,272.0,1,left,T. Harris 27' 3PT pullup (10 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,27.87,Made,,,,,10.0,,,,,,,,,,,,,,
285,PT04M29.00S,2021-10-31T00:29:43.7Z,2,REGULAR,3pt,Jump Shot,[],1629027,66.3107752956636,60.29411764705882,1610612737,44,33,2021-10-31T00:29:48Z,2820000,51.0,264.0,1,right,MISS T. Young 26' pullup 3PT,[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,26.92,Missed,,,,,,,,,,,,,,,,,,,
286,PT04M26.00S,2021-10-31T00:29:46.7Z,2,REGULAR,rebound,defensive,[],203954,,,1610612755,44,33,2021-10-31T00:29:48Z,2830000,,,0,,J. Embiid REBOUND (Off:0 Def:2),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,285.0,2.0,2.0,0.0,,,,,,,,,,,,,,,
287,PT04M07.00S,2021-10-31T00:30:05.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,16.63929040735874,43.13725490196079,1610612755,46,33,2021-10-31T00:30:09Z,2840000,34.0,104.0,1,left,J. Embiid 10' pullup Jump Shot (11 PTS),[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,10.94,Made,,,,,11.0,,,,,,,,,,,,,,
288,PT03M47.00S,2021-10-31T00:30:26.0Z,2,REGULAR,3pt,Jump Shot,[],1628381,67.36202365308804,30.88235294117647,1610612737,46,36,2021-10-31T00:30:30Z,2850000,-96.0,254.0,1,right,J. Collins 27' 3PT  (5 PTS) (T. Young 5 AST),"[1628381, 1629027]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,27.17,Made,,,,,5.0,,,,,,,,,T. Young,1629027.0,5.0,,,
290,PT03M34.00S,2021-10-31T00:30:38.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203954,5.075558475689881,50.98039215686274,1610612755,48,36,2021-10-31T00:30:43Z,2870000,-5.0,-5.0,1,left,J. Embiid driving DUNK (13 PTS) (T. Maxey 2 AST),"[203954, 1630178]",1610612755.0,PHI,driving,,,Embiid,J. Embiid,,,,,0.69,Made,,,,,13.0,,,,,,,,,T. Maxey,1630178.0,2.0,,,
292,PT03M27.00S,2021-10-31T00:30:51.8Z,2,REGULAR,2pt,Jump Shot,[],1629027,77.21747700394218,48.529411764705884,1610612737,48,38,2021-10-31T00:31:14Z,2890000,-7.0,162.0,1,right,T. Young 16' pullup Jump Shot (7 PTS),[1629027],1610612737.0,ATL,pullup,,,Young,T. Young,,,,,16.19,Made,,,,,7.0,,,,,,,,,,,,,,
293,PT03M27.00S,2021-10-31T00:31:05.1Z,2,REGULAR,foul,personal,['1freethrow'],1630178,,,1610612737,48,38,2021-10-31T00:31:12Z,2900000,,,0,,T. Maxey shooting personal FOUL (2 PF) (Young 1 FT),"[1630178, 1629027]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,,,,,1627963.0,2.0,0.0,Young,1629027.0,,,,,,
295,PT03M27.00S,2021-10-31T00:31:20.5Z,2,REGULAR,freethrow,1 of 1,[],1629027,,,1610612737,48,39,2021-10-31T00:31:20Z,2920000,,,0,,T. Young Free Throw 1 of 1 (8 PTS),[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Made,,,,,8.0,,,,,,,,,,,,,,
296,PT03M19.00S,2021-10-31T00:31:31.5Z,2,REGULAR,3pt,Jump Shot,[],1630178,30.042706964520367,34.80392156862745,1610612755,51,39,2021-10-31T00:31:36Z,2930000,76.0,230.0,1,left,T. Maxey 24' 3PT step back (7 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,24.21,Made,,,,,7.0,,,,,,,,,,,,,,
297,PT03M04.00S,2021-10-31T00:31:52.6Z,2,REGULAR,foul,personal,['2freethrow'],1630178,,,1610612737,51,39,2021-10-31T00:32:45Z,2940000,,,0,,T. Maxey shooting personal FOUL (3 PF) (Young 2 FT),"[1630178, 1629027]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,,,,,1627963.0,3.0,0.0,Young,1629027.0,,,,,,
299,PT03M04.00S,2021-10-31T00:32:25.6Z,2,REGULAR,freethrow,1 of 2,[],1629027,,,1610612737,51,39,2021-10-31T00:32:52Z,2960000,,,0,,MISS T. Young Free Throw 1 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,,
300,PT03M04.00S,2021-10-31T00:32:25.6Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612737,51,39,2021-10-31T00:32:52Z,2970000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,299.0,,,,,,,,,,,,,,,,,,
301,PT03M04.00S,2021-10-31T00:32:27.6Z,2,REGULAR,substitution,out,[],1630178,,,1610612737,51,39,2021-10-31T00:32:32Z,2980000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
302,PT03M04.00S,2021-10-31T00:32:27.6Z,2,REGULAR,substitution,in,[],1629003,,,1610612737,51,39,2021-10-31T00:32:32Z,2990000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
303,PT03M04.00S,2021-10-31T00:32:25.6Z,2,REGULAR,freethrow,2 of 2,[],1629027,,,1610612737,51,39,2021-10-31T00:32:52Z,3000000,,,0,,MISS T. Young Free Throw 2 of 2,[1629027],1610612737.0,ATL,,,,Young,T. Young,,,,,,Missed,,,,,,,,,,,,,,,,,,,
304,PT03M01.00S,2021-10-31T00:32:28.6Z,2,REGULAR,rebound,defensive,[],201980,,,1610612755,51,39,2021-10-31T00:32:52Z,3010000,,,0,,D. Green REBOUND (Off:1 Def:2),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,303.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
305,PT02M55.00S,2021-10-31T00:32:57.7Z,2,REGULAR,3pt,Jump Shot,[],1629003,31.35676741130092,70.34313725490196,1610612755,51,39,2021-10-31T00:33:01Z,3020000,-102.0,242.0,1,left,MISS S. Milton 26' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,26.28,Missed,,,,,,,,,,,,,,,,,,,
306,PT02M51.00S,2021-10-31T00:33:01.7Z,2,REGULAR,rebound,defensive,[],203991,,,1610612737,51,39,2021-10-31T00:33:01Z,3030000,,,0,,C. Capela REBOUND (Off:5 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,305.0,8.0,3.0,5.0,,,,,,,,,,,,,,,
307,PT02M47.00S,2021-10-31T00:33:04.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203992,77.34888304862024,10.294117647058822,1610612737,51,42,2021-10-31T00:33:09Z,3040000,-199.0,160.0,1,right,B. Bogdanovic 25' 3PT  (5 PTS) (T. Young 6 AST),"[203992, 1629027]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,25.52,Made,,,,,5.0,,,,,,,,,T. Young,1629027.0,6.0,,,
309,PT02M26.00S,2021-10-31T00:33:25.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,15.719448094612352,57.35294117647059,1610612755,53,42,2021-10-31T00:33:30Z,3060000,-37.0,95.0,1,left,J. Embiid 10' pullup Jump Shot (15 PTS) (S. Milton 2 AST),"[203954, 1629003]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,10.22,Made,,,,,15.0,,,,,,,,,S. Milton,1629003.0,2.0,,,
310,PT02M16.00S,2021-10-31T00:33:39.2Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203954,,,1610612737,53,42,2021-10-31T00:33:53Z,3070000,,,0,,J. Embiid shooting personal FOUL (1 PF) (Capela 2 FT),"[203954, 203991]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,,,,,2530.0,1.0,0.0,Capela,203991.0,,,,,,
313,PT02M16.00S,2021-10-31T00:34:10.0Z,2,REGULAR,freethrow,1 of 2,[],203991,,,1610612737,53,43,2021-10-31T00:34:10Z,3090000,,,0,,C. Capela Free Throw 1 of 2 (5 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,,,,,5.0,,,,,,,,,,,,,,
314,PT02M16.00S,2021-10-31T00:34:28.7Z,2,REGULAR,freethrow,2 of 2,[],203991,,,1610612737,53,44,2021-10-31T00:34:28Z,3100000,,,0,,C. Capela Free Throw 2 of 2 (6 PTS),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,Made,,,,,6.0,,,,,,,,,,,,,,
315,PT02M12.00S,2021-10-31T00:34:34.1Z,2,REGULAR,2pt,Jump Shot,[],203552,20.45006570302234,17.401960784313726,1610612755,53,44,2021-10-31T00:34:57Z,3110000,163.0,140.0,1,left,MISS S. Curry 21' Jump Shot,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,21.47,Missed,,,,,,,,,,,,,,,,,,,
316,PT02M06.00S,2021-10-31T00:34:40.1Z,2,REGULAR,rebound,defensive,[],1629631,,,1610612737,53,44,2021-10-31T00:35:05Z,3120000,,,0,,D. Hunter REBOUND (Off:0 Def:1),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,315.0,1.0,1.0,0.0,,,,,,,,,,,,,,,
317,PT02M06.00S,2021-10-31T00:34:42.8Z,2,REGULAR,turnover,double dribble,[],1629631,,,1610612737,53,44,2021-10-31T00:34:50Z,3130000,,,0,,D. Hunter double dribble TURNOVER (3 TO),[1629631],1610612737.0,ATL,,,,Hunter,D. Hunter,,,,,,,,,,,,3.0,,,1627963.0,,,,,,,,,,
318,PT01M57.00S,2021-10-31T00:35:00.6Z,2,REGULAR,turnover,lost ball,[],203954,,,1610612755,53,44,2021-10-31T00:35:09Z,3140000,,,0,,J. Embiid lost ball TURNOVER (1 TO),"[203954, 203992]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,1.0,Bogdanovic,203992.0,,,,,,,,,,,
319,PT01M57.00S,2021-10-31T00:35:00.6Z,2,REGULAR,steal,,[],203992,,,1610612737,53,44,2021-10-31T00:35:02Z,3150000,,,0,,B. Bogdanovic STEAL (1 STL),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT01M46.00S,2021-10-31T00:35:12.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629027,92.59198423127464,56.61764705882353,1610612737,53,44,2021-10-31T00:38:07Z,3160000,33.0,17.0,1,right,MISS T. Young driving Layup - blocked,"[1629027, 201980]",1610612737.0,ATL,driving,,,Young,T. Young,,,,,3.73,Missed,,,,,,,,,,,,,,,,,Green,201980.0,
326,PT01M46.00S,2021-10-31T00:35:12.7Z,2,REGULAR,block,,[],201980,,,1610612737,53,44,2021-10-31T00:36:13Z,3165000,,,0,,D. Green BLOCK (1 BLK),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT01M46.00S,2021-10-31T00:35:12.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,53,44,2021-10-31T00:36:13Z,3170000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,320.0,,,,,,,,,,,,,,,,,,
322,PT01M38.00S,2021-10-31T00:35:49.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203992,89.30683311432325,50.49019607843137,1610612737,53,44,2021-10-31T00:35:57Z,3180000,2.0,48.0,1,right,MISS B. Bogdanovic driving finger roll Layup,[203992],1610612737.0,ATL,driving finger roll,,,Bogdanovic,B. Bogdanovic,,,,,4.81,Missed,,,,,,,,,,,,,,,,,,,
323,PT01M33.00S,2021-10-31T00:35:54.8Z,2,REGULAR,rebound,offensive,[],203992,,,1610612737,53,44,2021-10-31T00:35:57Z,3190000,,,0,,B. Bogdanovic REBOUND (Off:1 Def:2),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,322.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
324,PT01M33.00S,2021-10-31T00:35:54.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203992,94.40999984741211,50.0,1610612737,53,46,2021-10-31T00:35:54Z,3200000,0.0,0.0,1,right,B. Bogdanovic tip Layup (7 PTS),[203992],1610612737.0,ATL,tip,,,Bogdanovic,B. Bogdanovic,,,,,0.0,Made,,,,,7.0,,,,,,,,,,,,,,
325,PT01M15.00S,2021-10-31T00:36:11.9Z,2,REGULAR,3pt,Jump Shot,[],201980,5.995400788436268,5.88235294117647,1610612755,56,46,2021-10-31T00:36:17Z,3210000,221.0,4.0,1,left,D. Green 3PT  (6 PTS) (T. Harris 3 AST),"[201980, 202699]",1610612755.0,PHI,,,,Green,D. Green,,,,,22.06,Made,,,,,6.0,,,,,,,,,T. Harris,202699.0,3.0,,,
328,PT00M57.70S,2021-10-31T00:36:30.5Z,2,REGULAR,turnover,bad pass,[],1629027,,,1610612737,56,46,2021-10-31T00:36:35Z,3230000,,,0,,T. Young bad pass TURNOVER (1 TO),"[1629027, 1629003]",1610612737.0,ATL,,,,Young,T. Young,,,,,,,,,,,,1.0,Milton,1629003.0,,,,,,,,,,,
329,PT00M57.70S,2021-10-31T00:36:30.5Z,2,REGULAR,steal,,[],1629003,,,1610612755,56,46,2021-10-31T00:36:32Z,3240000,,,0,,S. Milton STEAL (1 STL),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
330,PT00M52.20S,2021-10-31T00:36:38.0Z,2,REGULAR,foul,personal,['2freethrow'],203991,,,1610612755,56,46,2021-10-31T00:36:45Z,3250000,,,0,,C. Capela shooting personal FOUL (3 PF) (Harris 2 FT),"[203991, 202699]",1610612737.0,ATL,shooting,,,Capela,C. Capela,,,,,,,,,,,,,,,2530.0,3.0,0.0,Harris,202699.0,,,,,,
332,PT00M52.20S,2021-10-31T00:37:09.6Z,2,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",202699,,,1610612755,57,46,2021-10-31T00:37:09Z,3270000,,,0,,T. Harris Free Throw 1 of 2 (11 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,11.0,,,,,,,,,,,,,,
333,PT00M52.20S,2021-10-31T00:37:10.6Z,2,REGULAR,substitution,out,[],203991,,,1610612755,57,46,2021-10-31T00:37:15Z,3280000,,,0,,SUB out: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
334,PT00M52.20S,2021-10-31T00:37:10.6Z,2,REGULAR,substitution,in,[],203476,,,1610612755,57,46,2021-10-31T00:37:15Z,3290000,,,0,,SUB in: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
335,PT00M52.20S,2021-10-31T00:37:32.0Z,2,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",202699,,,1610612755,58,46,2021-10-31T00:37:32Z,3300000,,,0,,T. Harris Free Throw 2 of 2 (12 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,,,,,12.0,,,,,,,,,,,,,,
336,PT00M33.00S,2021-10-31T00:37:54.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628381,87.46714848883047,50.73529411764706,1610612737,58,46,2021-10-31T00:37:59Z,3310000,4.0,65.0,1,right,MISS J. Collins 6' floating Shot,[1628381],1610612737.0,ATL,floating,,,Collins,J. Collins,,,,,6.54,Missed,,,,,,,,,,,,,,,,,,,
337,PT00M30.00S,2021-10-31T00:37:57.6Z,2,REGULAR,rebound,defensive,[],1629003,,,1610612755,58,46,2021-10-31T00:37:59Z,3320000,,,0,,S. Milton REBOUND (Off:1 Def:2),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,336.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
338,PT00M09.60S,2021-10-31T00:38:19.0Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,14.536793692509855,52.94117647058824,1610612755,60,46,2021-10-31T00:38:23Z,3330000,-15.0,84.0,1,left,T. Harris 8' pullup Jump Shot (14 PTS),[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,8.54,Made,,,,,14.0,,,,,,,,,,,,,,
339,PT00M01.00S,2021-10-31T00:38:32.4Z,2,REGULAR,2pt,Jump Shot,[],203992,97.05978975032852,9.313725490196079,1610612737,60,46,2021-10-31T00:38:42Z,3340000,-203.0,-25.0,1,right,MISS B. Bogdanovic 20' Jump Shot,[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,20.49,Missed,,,,,,,,,,,,,,,,,,,
340,PT00M01.00S,2021-10-31T00:38:32.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612737,60,46,2021-10-31T00:38:42Z,3350000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,339.0,,,,,,,,,,,,,,,,,,
341,PT00M00.00S,2021-10-31T00:38:44.8Z,2,REGULAR,period,end,[],0,,,1610612737,60,46,2021-10-31T00:38:44Z,3360000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT12M00.00S,2021-10-31T00:53:28.8Z,3,REGULAR,substitution,out,['startperiod'],1629003,,,1610612737,60,46,2021-10-31T00:53:59Z,3370000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
343,PT12M00.00S,2021-10-31T00:53:28.8Z,3,REGULAR,substitution,out,['startperiod'],203476,,,1610612737,60,46,2021-10-31T00:53:59Z,3380000,,,0,,SUB out: G. Dieng,[203476],1610612737.0,ATL,,,,Dieng,G. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,
344,PT12M00.00S,2021-10-31T00:53:28.8Z,3,REGULAR,substitution,in,['startperiod'],1630178,,,1610612737,60,46,2021-10-31T00:53:59Z,3390000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
345,PT12M00.00S,2021-10-31T00:53:28.8Z,3,REGULAR,substitution,in,['startperiod'],203991,,,1610612737,60,46,2021-10-31T00:53:59Z,3400000,,,0,,SUB in: C. Capela,[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,
346,PT12M00.00S,2021-10-31T00:54:05.7Z,3,REGULAR,period,start,[],0,,,1610612737,60,46,2021-10-31T00:54:05Z,3410000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
347,PT11M47.00S,2021-10-31T00:54:18.3Z,3,REGULAR,2pt,Jump Shot,[],1629027,22.026938239159,38.48039215686275,1610612737,60,48,2021-10-31T00:54:25Z,3420000,58.0,155.0,1,left,T. Young 16' driving floating Jump Shot (10 PTS),[1629027],1610612737.0,ATL,driving floating,,,Young,T. Young,,,,,16.5,Made,,,,,10.0,,,,,,,,,,,,,,
348,PT11M25.00S,2021-10-31T00:54:39.4Z,3,REGULAR,2pt,Jump Shot,[],203552,69.72733245729303,46.32352941176471,1610612755,62,48,2021-10-31T00:54:44Z,3430000,-18.0,232.0,1,right,S. Curry 23' pullup Jump Shot (5 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,23.28,Made,,,,,5.0,,,,,,,,,,,,,,
349,PT11M13.00S,2021-10-31T00:54:53.9Z,3,REGULAR,foul,personal,[],203552,,,1610612737,62,48,2021-10-31T00:54:59Z,3440000,,,0,,S. Curry personal FOUL (2 PF),"[203552, 1629631]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,1193.0,2.0,0.0,Hunter,1629631.0,,,,,,
351,PT11M06.00S,2021-10-31T00:55:15.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203991,6.783837056504599,63.725490196078425,1610612737,62,48,2021-10-31T00:55:20Z,3460000,-69.0,11.0,1,left,MISS C. Capela 6' driving Hook,[203991],1610612737.0,ATL,driving,,,Capela,C. Capela,,,,,6.95,Missed,,,,,,,,,,,,,,,,,,,
352,PT11M04.00S,2021-10-31T00:55:17.4Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,62,48,2021-10-31T00:55:20Z,3470000,,,0,,T. Harris REBOUND (Off:0 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,351.0,5.0,5.0,0.0,,,,,,,,,,,,,,,
353,PT10M54.00S,2021-10-31T00:55:26.9Z,3,REGULAR,3pt,Jump Shot,[],203954,67.23061760840999,46.568627450980394,1610612755,62,48,2021-10-31T00:55:33Z,3480000,-17.0,256.0,1,right,MISS J. Embiid 25' 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,25.61,Missed,,,,,,,,,,,,,,,,,,,
354,PT10M52.00S,2021-10-31T00:55:28.9Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612737,62,48,2021-10-31T00:55:33Z,3490000,,,0,,TEAM defensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,353.0,,,,,,,,,,,,,,,,,,
355,PT10M52.00S,2021-10-31T00:55:34.8Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612737,62,48,2021-10-31T00:55:34Z,3500000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
356,PT10M38.00S,2021-10-31T00:55:51.8Z,3,REGULAR,3pt,Jump Shot,[],1628381,6.521024967148489,5.637254901960785,1610612737,62,48,2021-10-31T00:55:56Z,3510000,222.0,9.0,1,left,MISS J. Collins 3PT,[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,22.2,Missed,,,,,,,,,,,,,,,,,,,
357,PT10M36.00S,2021-10-31T00:55:53.8Z,3,REGULAR,rebound,offensive,[],203991,,,1610612737,62,48,2021-10-31T00:55:56Z,3520000,,,0,,C. Capela REBOUND (Off:6 Def:3),[203991],1610612737.0,ATL,,,,Capela,C. Capela,,,,,,,356.0,9.0,3.0,6.0,,,,,,,,,,,,,,,
358,PT10M27.00S,2021-10-31T00:56:03.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203991,5.469776609724048,51.470588235294116,1610612737,62,50,2021-10-31T00:57:56Z,3530000,-7.0,-1.0,1,left,C. Capela Layup (8 PTS) (J. Collins 2 AST),"[203991, 1628381]",1610612737.0,ATL,,,,Capela,C. Capela,,,,,0.75,Made,,,,,8.0,,,,,,,,,J. Collins,1628381.0,2.0,,,
360,PT10M05.00S,2021-10-31T00:56:24.4Z,3,REGULAR,3pt,Jump Shot,[],203552,67.36202365308804,26.96078431372549,1610612755,65,50,2021-10-31T00:56:28Z,3550000,-115.0,254.0,1,right,S. Curry 27' 3PT  (8 PTS) (J. Embiid 1 AST),"[203552, 203954]",1610612755.0,PHI,,,,Curry,S. Curry,,,,,27.92,Made,,,,,8.0,,,,,,,,,J. Embiid,203954.0,1.0,,,
362,PT09M58.00S,2021-10-31T00:56:33.7Z,3,REGULAR,foul,personal,['2freethrow'],203552,,,1610612737,65,50,2021-10-31T00:56:43Z,3570000,,,0,,S. Curry shooting personal FOUL (3 PF) (Hunter 2 FT),"[203552, 1629631]",1610612755.0,PHI,shooting,,,Curry,S. Curry,,,,,,,,,,,,,,,2530.0,3.0,0.0,Hunter,1629631.0,,,,,,
