actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
457,PT01M01.00S,2021-10-23T01:21:37.9Z,3,REGULAR,block,,[],200746,,,1610612755,88,83,2021-10-23T01:21:39Z,4550000,,,0,,L. Aldridge BLOCK (2 BLK),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M01.00S,2021-10-23T01:21:37.9Z,3,REGULAR,rebound,offensive,[],203083,,,1610612755,88,83,2021-10-23T01:21:41Z,4560000,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,456.0,5.0,3.0,2.0,,,
459,PT01M01.00S,2021-10-23T01:21:42.7Z,3,REGULAR,foul,personal,[],200746,,,1610612755,88,83,2021-10-23T01:22:06Z,4570000,,,0,,L. Aldridge personal FOUL (2 PF),"[200746, 203083]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,2714.0,2.0,0.0,Drummond,203083.0,,,,,,,,,
461,PT01M01.00S,2021-10-23T01:21:54.9Z,3,REGULAR,substitution,out,[],201988,,,1610612755,88,83,2021-10-23T01:22:03Z,4590000,,,0,,SUB out: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
462,PT01M01.00S,2021-10-23T01:21:54.9Z,3,REGULAR,substitution,in,[],201935,,,1610612755,88,83,2021-10-23T01:22:03Z,4600000,,,0,,SUB in: J. Harden,[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
463,PT00M51.10S,2021-10-23T01:22:38.7Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,72.09264126149803,80.3921568627451,1610612755,91,83,2021-10-23T01:22:43Z,4610000,152.0,210.0,1,right,G. Niang 25' 3PT  (5 PTS) (M. Thybulle 2 AST),"[1627777, 1629680]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.91,Made,5.0,M. Thybulle,1629680.0,2.0,,,,,,,,,,,,,,
465,PT00M30.30S,2021-10-23T01:23:04.1Z,3,REGULAR,3pt,Jump Shot,[],201935,31.61957950065703,50.73529411764706,1610612751,91,83,2021-10-23T01:23:09Z,4630000,-4.0,245.0,1,left,MISS J. Harden 24' pullup 3PT,[201935],1610612751.0,BKN,pullup,,,Harden,J. Harden,,,,,24.47,Missed,,,,,,,,,,,,,,,,,,
466,PT00M27.00S,2021-10-23T01:23:07.4Z,3,REGULAR,rebound,offensive,[],200746,,,1610612751,91,83,2021-10-23T01:23:09Z,4640000,,,0,,L. Aldridge REBOUND (Off:1 Def:0),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,465.0,1.0,0.0,1.0,,,
467,PT00M25.90S,2021-10-23T01:23:10.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629680,,,1610612751,91,83,2021-10-23T01:23:16Z,4650000,,,0,,M. Thybulle shooting personal FOUL (2 PF) (Durant 2 FT),"[1629680, 201142]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,,,,,,,201245.0,2.0,0.0,Durant,201142.0,,,,,,,,,
469,PT00M25.90S,2021-10-23T01:23:40.6Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],201142,,,1610612751,91,84,2021-10-23T01:23:40Z,4670000,,,0,,K. Durant Free Throw 1 of 2 (24 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,24.0,,,,,,,,,,,,,,,,,
470,PT00M25.90S,2021-10-23T01:23:41.4Z,3,REGULAR,substitution,out,[],1629680,,,1610612751,91,84,2021-10-23T01:23:44Z,4680000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M25.90S,2021-10-23T01:23:41.4Z,3,REGULAR,substitution,in,[],1630178,,,1610612751,91,84,2021-10-23T01:23:44Z,4690000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M25.90S,2021-10-23T01:24:02.3Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],201142,,,1610612751,91,85,2021-10-23T01:24:02Z,4700000,,,0,,K. Durant Free Throw 2 of 2 (25 PTS),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,Made,25.0,,,,,,,,,,,,,,,,,
473,PT00M01.80S,2021-10-23T01:24:28.3Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612755,91,85,2021-10-23T01:24:40Z,4710000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,201245.0,,,,,,,,,,,,,
474,PT00M00.20S,2021-10-23T01:24:53.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],200794,28.465834428383708,22.54901960784314,1610612751,91,85,2021-10-23T01:25:06Z,4720000,137.0,215.0,1,left,MISS P. Millsap 25' running pullup 3PT - blocked,"[200794, 203552]",1610612751.0,BKN,running pullup,,,Millsap,P. Millsap,,,,,25.52,Missed,,,,,,,,,,Curry,203552.0,,,,,,,
475,PT00M00.20S,2021-10-23T01:24:53.9Z,3,REGULAR,block,,[],203552,,,1610612751,91,85,2021-10-23T01:24:58Z,4730000,,,0,,S. Curry BLOCK (2 BLK),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M00.10S,2021-10-23T01:24:54.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,91,85,2021-10-23T01:25:06Z,4740000,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,474.0,,,,,,
477,PT00M00.00S,2021-10-23T01:25:10.2Z,3,REGULAR,period,end,[],0,,,1610612751,91,85,2021-10-23T01:25:10Z,4750000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2021-10-23T01:27:48.5Z,4,REGULAR,substitution,out,['startperiod'],203552,,,1610612751,91,85,2021-10-23T01:28:08Z,4760000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2021-10-23T01:27:48.5Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612751,91,85,2021-10-23T01:28:08Z,4770000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2021-10-23T01:27:48.5Z,4,REGULAR,substitution,in,['startperiod'],1629680,,,1610612751,91,85,2021-10-23T01:28:08Z,4780000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2021-10-23T01:27:48.5Z,4,REGULAR,substitution,in,['startperiod'],203925,,,1610612751,91,85,2021-10-23T01:28:08Z,4790000,,,0,,SUB in: J. Harris,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2021-10-23T01:28:30.9Z,4,REGULAR,period,start,[],0,,,1610612755,91,85,2021-10-23T01:28:30Z,4800000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT11M41.00S,2021-10-23T01:28:48.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,84.31340341655716,51.470588235294116,1610612755,93,85,2021-10-23T01:28:53Z,4810000,7.0,95.0,1,right,T. Maxey 9' driving floating Jump Shot (12 PTS),[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,9.53,Made,12.0,,,,,,,,,,,,,,,,,
484,PT11M24.00S,2021-10-23T01:29:05.2Z,4,REGULAR,3pt,Jump Shot,[],203925,28.597240473061763,75.24509803921569,1610612751,93,85,2021-10-23T01:29:09Z,4820000,-126.0,216.0,1,left,MISS J. Harris 25' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,25.04,Missed,,,,,,,,,,,,,,,,,,
485,PT11M22.00S,2021-10-23T01:29:07.2Z,4,REGULAR,rebound,defensive,[],1629680,,,1610612755,93,85,2021-10-23T01:29:09Z,4830000,,,0,,M. Thybulle REBOUND (Off:0 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,484.0,1.0,1.0,0.0,,,
486,PT11M13.00S,2021-10-23T01:29:16.5Z,4,REGULAR,3pt,Jump Shot,[],1630178,69.07030223390277,30.88235294117647,1610612755,96,85,2021-10-23T01:29:21Z,4840000,-96.0,238.0,1,right,T. Maxey 25' 3PT step back (15 PTS),[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,25.67,Made,15.0,,,,,,,,,,,,,,,,,
487,PT10M48.00S,2021-10-23T01:29:41.3Z,4,REGULAR,3pt,Jump Shot,[],200794,31.488173455978973,50.49019607843137,1610612751,96,85,2021-10-23T01:29:45Z,4850000,-2.0,243.0,1,left,MISS P. Millsap 24' 3PT,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,24.35,Missed,,,,,,,,,,,,,,,,,,
488,PT10M45.00S,2021-10-23T01:29:44.3Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,96,85,2021-10-23T01:29:45Z,4860000,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,487.0,6.0,4.0,2.0,,,
489,PT10M37.00S,2021-10-23T01:29:52.4Z,4,REGULAR,3pt,Jump Shot,[],1627788,74.58935611038108,85.29411764705883,1610612755,96,85,2021-10-23T01:29:56Z,4870000,176.0,186.0,1,right,MISS F. Korkmaz 25' 3PT,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,25.67,Missed,,,,,,,,,,,,,,,,,,
490,PT10M35.00S,2021-10-23T01:29:54.4Z,4,REGULAR,rebound,defensive,[],201935,,,1610612751,96,85,2021-10-23T01:29:56Z,4880000,,,0,,J. Harden REBOUND (Off:1 Def:4),[201935],1610612751.0,BKN,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,489.0,5.0,4.0,1.0,,,
491,PT10M17.00S,2021-10-23T01:30:12.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],200746,4.944152431011826,50.245098039215684,1610612751,96,87,2021-10-23T01:41:25Z,4890000,-1.0,-6.0,1,left,L. Aldridge cutting DUNK (12 PTS) (J. Carter 1 AST),"[200746, 1628975]",1610612751.0,BKN,cutting,,,Aldridge,L. Aldridge,,,,,0.61,Made,12.0,J. Carter,1628975.0,1.0,,,,,,,,,,,,,,
493,PT10M04.00S,2021-10-23T01:30:25.1Z,4,REGULAR,3pt,Jump Shot,[],1627777,73.66951379763469,13.970588235294118,1610612755,96,87,2021-10-23T01:30:30Z,4910000,-180.0,195.0,1,right,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,
494,PT10M02.00S,2021-10-23T01:30:27.1Z,4,REGULAR,rebound,defensive,[],200746,,,1610612751,96,87,2021-10-23T01:30:30Z,4920000,,,0,,L. Aldridge REBOUND (Off:1 Def:1),[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,493.0,2.0,1.0,1.0,,,
495,PT09M56.00S,2021-10-23T01:30:34.1Z,4,REGULAR,3pt,Jump Shot,[],203925,29.6484888304862,33.088235294117645,1610612751,96,87,2021-10-23T01:30:38Z,4930000,85.0,226.0,1,left,MISS J. Harris 24' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,24.15,Missed,,,,,,,,,,,,,,,,,,
496,PT09M53.00S,2021-10-23T01:30:37.1Z,4,REGULAR,rebound,defensive,[],1627788,,,1610612755,96,87,2021-10-23T01:30:38Z,4940000,,,0,,F. Korkmaz REBOUND (Off:0 Def:2),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,495.0,2.0,2.0,0.0,,,
497,PT09M45.00S,2021-10-23T01:30:45.7Z,4,REGULAR,3pt,Jump Shot,[],1627788,68.01905387647832,36.51960784313725,1610612755,99,87,2021-10-23T01:30:49Z,4950000,-67.0,248.0,1,right,F. Korkmaz 25' 3PT pullup (7 PTS),[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,25.71,Made,7.0,,,,,,,,,,,,,,,,,
498,PT09M28.00S,2021-10-23T01:31:01.9Z,4,REGULAR,3pt,Jump Shot,[],201935,31.750985545335087,54.166666666666664,1610612751,99,90,2021-10-23T01:31:06Z,4960000,-21.0,246.0,1,left,J. Harden 24' 3PT pullup (19 PTS),[201935],1610612751.0,BKN,pullup,,,Harden,J. Harden,,,,,24.69,Made,19.0,,,,,,,,,,,,,,,,,
499,PT09M14.00S,2021-10-23T01:31:15.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630178,79.71419185282524,37.00980392156863,1610612755,99,90,2021-10-23T01:31:20Z,4970000,-65.0,138.0,1,right,MISS T. Maxey 15' driving floating Shot,[1630178],1610612755.0,PHI,driving floating,,,Maxey,T. Maxey,,,,,15.27,Missed,,,,,,,,,,,,,,,,,,
500,PT09M12.00S,2021-10-23T01:31:17.5Z,4,REGULAR,rebound,defensive,[],200794,,,1610612751,99,90,2021-10-23T01:31:20Z,4980000,,,0,,P. Millsap REBOUND (Off:1 Def:3),[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,499.0,4.0,3.0,1.0,,,
501,PT09M03.00S,2021-10-23T01:31:26.9Z,4,REGULAR,2pt,Jump Shot,[],200746,23.340998685939553,41.66666666666667,1610612751,99,92,2021-10-23T01:31:33Z,4990000,42.0,167.0,1,left,L. Aldridge 17' Jump Shot (14 PTS) (J. Harden 6 AST),"[200746, 201935]",1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,17.2,Made,14.0,J. Harden,201935.0,6.0,,,,,,,,,,,,,,
503,PT08M46.00S,2021-10-23T01:31:46.1Z,4,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612755,99,92,2021-10-23T01:31:54Z,5010000,,,0,,J. Carter shooting personal FOUL (1 PF) (Korkmaz 2 FT),"[1628975, 1627788]",1610612751.0,BKN,shooting,,,Carter,J. Carter,,,,,,,,,,,201245.0,1.0,0.0,Korkmaz,1627788.0,,,,,,,,,
505,PT08M46.00S,2021-10-23T01:32:15.0Z,4,REGULAR,freethrow,1 of 2,[],1627788,,,1610612755,100,92,2021-10-23T01:32:15Z,5030000,,,0,,F. Korkmaz Free Throw 1 of 2 (8 PTS),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
506,PT08M46.00S,2021-10-23T01:32:16.2Z,4,REGULAR,substitution,out,[],200746,,,1610612755,100,92,2021-10-23T01:32:20Z,5040000,,,0,,SUB out: L. Aldridge,[200746],1610612751.0,BKN,,,,Aldridge,L. Aldridge,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M46.00S,2021-10-23T01:32:16.2Z,4,REGULAR,substitution,out,[],200794,,,1610612755,100,92,2021-10-23T01:32:20Z,5050000,,,0,,SUB out: P. Millsap,[200794],1610612751.0,BKN,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,
508,PT08M46.00S,2021-10-23T01:32:16.2Z,4,REGULAR,substitution,in,[],201933,,,1610612755,100,92,2021-10-23T01:32:20Z,5060000,,,0,,SUB in: B. Griffin,[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,,,,,,,,,,,,,,,,,,,
509,PT08M46.00S,2021-10-23T01:32:16.2Z,4,REGULAR,substitution,in,[],201988,,,1610612755,100,92,2021-10-23T01:32:20Z,5070000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
510,PT08M46.00S,2021-10-23T01:32:38.7Z,4,REGULAR,freethrow,2 of 2,[],1627788,,,1610612755,101,92,2021-10-23T01:32:38Z,5080000,,,0,,F. Korkmaz Free Throw 2 of 2 (9 PTS),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
511,PT08M24.00S,2021-10-23T01:33:01.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],201935,5.075558475689881,53.92156862745098,1610612751,101,92,2021-10-23T01:33:07Z,5090000,-20.0,-5.0,1,left,MISS J. Harden driving Layup,[201935],1610612751.0,BKN,driving,,,Harden,J. Harden,,,,,2.02,Missed,,,,,,,,,,,,,,,,,,
513,PT08M21.00S,2021-10-23T01:33:04.8Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,101,92,2021-10-23T01:33:07Z,5110000,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,511.0,7.0,5.0,2.0,,,
514,PT08M16.00S,2021-10-23T01:33:09.4Z,4,REGULAR,3pt,Jump Shot,[],1627777,90.09526938239159,3.6764705882352944,1610612755,101,92,2021-10-23T01:33:20Z,5120000,-232.0,41.0,1,right,MISS G. Niang 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,23.51,Missed,,,,,,,,,,,,,,,,,,
515,PT08M13.00S,2021-10-23T01:33:15.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,101,92,2021-10-23T01:33:15Z,5130000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,514.0,,,,,,
516,PT08M13.00S,2021-10-23T01:33:16.6Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,101,92,2021-10-23T01:33:16Z,5140000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT08M12.00S,2021-10-23T01:33:33.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627788,87.33574244415243,94.6078431372549,1610612755,101,92,2021-10-23T01:41:54Z,5160000,223.0,67.0,1,right,MISS F. Korkmaz 3PT - blocked,"[1627788, 1628975]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,23.27,Missed,,,,,,,,,,Carter,1628975.0,,,,,,,
518,PT08M12.00S,2021-10-23T01:33:33.6Z,4,REGULAR,block,,[],1628975,,,1610612755,101,92,2021-10-23T01:33:36Z,5170000,,,0,,J. Carter BLOCK (1 BLK),[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
519,PT08M11.00S,2021-10-23T01:33:34.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,101,92,2021-10-23T01:41:54Z,5175000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,517.0,,,,,,
520,PT08M11.00S,2021-10-23T01:33:38.3Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,101,92,2021-10-23T01:33:38Z,5180000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT08M11.00S,2021-10-23T01:34:14.3Z,4,REGULAR,foul,personal,['1freethrow'],1628975,,,1610612755,101,92,2021-10-23T01:34:24Z,5210000,,,0,,J. Carter away-from-play personal FOUL (2 PF) (Korkmaz 1 FT),"[1628975, 1627788]",1610612751.0,BKN,away-from-play,,,Carter,J. Carter,,,,,,,,,,,2714.0,2.0,0.0,Korkmaz,1627788.0,,,,,,,,,
525,PT08M11.00S,2021-10-23T01:34:25.7Z,4,REGULAR,freethrow,1 of 1,['2ndchance'],1627788,,,1610612755,102,92,2021-10-23T01:34:25Z,5230000,,,0,,F. Korkmaz away-from-play Free Throw 1 of 1 (10 PTS),[1627788],1610612755.0,PHI,away-from-play,,,Korkmaz,F. Korkmaz,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
526,PT08M00.00S,2021-10-23T01:34:36.6Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630178,71.04139290407359,12.5,1610612755,102,92,2021-10-23T01:34:42Z,5240000,-188.0,220.0,1,right,MISS T. Maxey 28' step back 3PT,[1630178],1610612755.0,PHI,step back,,,Maxey,T. Maxey,,,,,28.88,Missed,,,,,,,,,,,,,,,,,,
527,PT07M57.00S,2021-10-23T01:34:39.6Z,4,REGULAR,rebound,defensive,[],201988,,,1610612751,102,92,2021-10-23T01:34:42Z,5250000,,,0,,P. Mills REBOUND (Off:0 Def:1),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,526.0,1.0,1.0,0.0,,,
528,PT07M50.00S,2021-10-23T01:34:45.9Z,4,REGULAR,3pt,Jump Shot,[],203925,8.492115637319317,5.147058823529411,1610612751,102,95,2021-10-23T01:35:32Z,5260000,224.0,27.0,1,left,J. Harris 3PT  (12 PTS) (J. Carter 2 AST),"[203925, 1628975]",1610612751.0,BKN,,,,Harris,J. Harris,,,,,22.6,Made,12.0,J. Carter,1628975.0,2.0,,,,,,,,,,,,,,
536,PT07M50.00S,2021-10-23T01:35:53.9Z,4,REGULAR,foul,personal,['1freethrow'],1630178,,,1610612751,102,95,2021-10-23T01:36:00Z,5340000,,,0,,T. Maxey shooting personal FOUL (3 PF) (Griffin 1 FT),"[1630178, 201933]",1610612755.0,PHI,shooting,,,Maxey,T. Maxey,,,,,,,,,,,2714.0,3.0,0.0,Griffin,201933.0,,,,,,,,,
538,PT07M50.00S,2021-10-23T01:36:04.9Z,4,REGULAR,freethrow,1 of 1,[],201933,,,1610612751,102,96,2021-10-23T01:36:04Z,5360000,,,0,,B. Griffin Free Throw 1 of 1 (4 PTS),[201933],1610612751.0,BKN,,,,Griffin,B. Griffin,,,,,,Made,4.0,,,,,,,,,,,,,,,,,
539,PT07M50.00S,2021-10-23T01:36:12.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,102,96,2021-10-23T01:36:12Z,5370000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT07M50.00S,2021-10-23T01:38:11.1Z,4,REGULAR,substitution,out,[],1628975,,,1610612755,102,96,2021-10-23T01:38:47Z,5390000,,,0,,SUB out: J. Carter,[1628975],1610612751.0,BKN,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,
542,PT07M50.00S,2021-10-23T01:38:11.1Z,4,REGULAR,substitution,in,[],202699,,,1610612755,102,96,2021-10-23T01:38:47Z,5400000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
543,PT07M50.00S,2021-10-23T01:38:11.1Z,4,REGULAR,substitution,in,[],201142,,,1610612755,102,96,2021-10-23T01:38:47Z,5410000,,,0,,SUB in: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
544,PT07M50.00S,2021-10-23T01:38:11.1Z,4,REGULAR,substitution,out,[],1627788,,,1610612755,102,96,2021-10-23T01:39:08Z,5420000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
545,PT07M29.00S,2021-10-23T01:39:36.1Z,4,REGULAR,turnover,bad pass,[],1629680,,,1610612755,102,96,2021-10-23T01:39:41Z,5430000,,,0,,M. Thybulle bad pass TURNOVER (1 TO),"[1629680, 203925]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,1.0,Harris,203925.0
546,PT07M29.00S,2021-10-23T01:39:36.1Z,4,REGULAR,steal,,[],203925,,,1610612751,102,96,2021-10-23T01:39:38Z,5440000,,,0,,J. Harris STEAL (1 STL),[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,,,,,,,,,,,,,,,,,,,,
547,PT07M17.00S,2021-10-23T01:39:48.5Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203925,12.697109067017081,52.450980392156865,1610612751,102,98,2021-10-23T01:39:57Z,5450000,-12.0,67.0,1,left,J. Harris 6' pullup Jump Shot (14 PTS) (J. Harden 7 AST),"[203925, 201935]",1610612751.0,BKN,pullup,,,Harris,J. Harris,,,,,6.8,Made,14.0,J. Harden,201935.0,7.0,,,,,,,,,,,,,,
549,PT06M57.00S,2021-10-23T01:40:08.1Z,4,REGULAR,2pt,Jump Shot,[],202699,85.89027595269383,33.33333333333333,1610612755,102,98,2021-10-23T01:40:13Z,5470000,-83.0,80.0,1,right,MISS T. Harris 11' pullup Shot,[202699],1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,11.56,Missed,,,,,,,,,,,,,,,,,,
550,PT06M54.00S,2021-10-23T01:40:11.1Z,4,REGULAR,rebound,defensive,[],201988,,,1610612751,102,98,2021-10-23T01:40:13Z,5480000,,,0,,P. Mills REBOUND (Off:0 Def:2),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,549.0,2.0,2.0,0.0,,,
551,PT06M49.00S,2021-10-23T01:40:16.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,15.193823915900131,60.049019607843135,1610612751,102,98,2021-10-23T01:40:21Z,5490000,-50.0,90.0,1,left,MISS K. Durant 10' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,10.33,Missed,,,,,,,,,,,,,,,,,,
552,PT06M47.00S,2021-10-23T01:40:18.0Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,102,98,2021-10-23T01:40:18Z,5500000,,,0,,A. Drummond REBOUND (Off:2 Def:6),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,551.0,8.0,6.0,2.0,,,
553,PT06M30.00S,2021-10-23T01:40:35.0Z,4,REGULAR,2pt,Jump Shot,[],202699,89.70105124835742,25.49019607843137,1610612755,104,98,2021-10-23T01:40:39Z,5510000,-123.0,44.0,1,right,T. Harris 13' pullup Jump Shot (23 PTS) (M. Thybulle 3 AST),"[202699, 1629680]",1610612755.0,PHI,pullup,,,Harris,T. Harris,,,,,13.03,Made,23.0,M. Thybulle,1629680.0,3.0,,,,,,,,,,,,,,
555,PT06M09.00S,2021-10-23T01:40:55.7Z,4,REGULAR,3pt,Jump Shot,[],203925,27.94021024967148,25.245098039215684,1610612751,104,98,2021-10-23T01:41:14Z,5530000,124.0,210.0,1,left,MISS J. Harris 24' 3PT,[203925],1610612751.0,BKN,,,,Harris,J. Harris,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,
