actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
263,PT03M23.00S,2021-12-10T01:01:18.7Z,2,REGULAR,3pt,Jump Shot,[],203954,21.20565045992116,10.049019607843135,1610612755,48,53,2021-12-10T01:01:22Z,2610000,200.0,147.0,1,left,MISS J. Embiid 24' pullup 3PT,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,24.79,Missed,,,,,,,,,,,,,,,,,,
264,PT03M21.00S,2021-12-10T01:01:20.7Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,48,53,2021-12-10T01:01:22Z,2620000,,,0,,R. Gobert REBOUND (Off:2 Def:4),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,263.0,6.0,4.0,2.0,,,,,,,,,,,,,
265,PT03M09.00S,2021-12-10T01:01:33.4Z,2,REGULAR,3pt,Jump Shot,[],1628378,71.40275952693824,72.79411764705883,1610612762,48,53,2021-12-10T01:01:38Z,2630000,114.0,216.0,1,right,MISS D. Mitchell 24' pullup 3PT,[1628378],1610612762.0,UTA,pullup,,,Mitchell,D. Mitchell,,,,,24.45,Missed,,,,,,,,,,,,,,,,,,
266,PT03M06.00S,2021-12-10T01:01:36.4Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,48,53,2021-12-10T01:01:38Z,2640000,,,0,,T. Harris REBOUND (Off:1 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,265.0,5.0,4.0,1.0,,,,,,,,,,,,,
267,PT03M00.00S,2021-12-10T01:01:45.0Z,2,REGULAR,foul,personal,['2freethrow'],203497,,,1610612755,48,53,2021-12-10T01:01:52Z,2650000,,,0,,R. Gobert shooting personal FOUL (2 PF) (Harris 2 FT),"[203497, 202699]",1610612762.0,UTA,shooting,,,Gobert,R. Gobert,,,,,,,,,,,,,,,1179.0,2.0,0.0,Harris,202699.0,,,,,
269,PT03M00.00S,2021-12-10T01:02:10.3Z,2,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,49,53,2021-12-10T01:02:10Z,2670000,,,0,,T. Harris Free Throw 1 of 2 (8 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
270,PT03M00.00S,2021-12-10T01:02:10.9Z,2,REGULAR,substitution,out,[],203903,,,1610612755,49,53,2021-12-10T01:02:14Z,2680000,,,0,,SUB out: J. Clarkson,[203903],1610612762.0,UTA,,,,Clarkson,J. Clarkson,,,,,,,,,,,,,,,,,,,,,,,,
271,PT03M00.00S,2021-12-10T01:02:10.9Z,2,REGULAR,substitution,in,[],201144,,,1610612755,49,53,2021-12-10T01:02:14Z,2690000,,,0,,SUB in: M. Conley,[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
272,PT03M00.00S,2021-12-10T01:02:32.2Z,2,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,50,53,2021-12-10T01:02:32Z,2700000,,,0,,T. Harris Free Throw 2 of 2 (9 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
273,PT02M44.00S,2021-12-10T01:02:53.8Z,2,REGULAR,foul,personal,[],202699,,,1610612762,50,53,2021-12-10T01:03:05Z,2710000,,,0,,T. Harris personal FOUL (1 PF),"[202699, 203497]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,1201.0,1.0,0.0,Gobert,203497.0,,,,,
275,PT02M44.00S,2021-12-10T01:03:02.7Z,2,REGULAR,substitution,out,[],1629003,,,1610612762,50,53,2021-12-10T01:03:06Z,2730000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
276,PT02M44.00S,2021-12-10T01:03:02.7Z,2,REGULAR,substitution,in,[],1630178,,,1610612762,50,53,2021-12-10T01:03:06Z,2740000,,,0,,SUB in: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
277,PT02M38.00S,2021-12-10T01:03:24.2Z,2,REGULAR,foul,personal,['2freethrow'],203954,,,1610612762,50,53,2021-12-10T01:03:34Z,2750000,,,0,,J. Embiid shooting personal FOUL (2 PF) (Gobert 2 FT),"[203954, 203497]",1610612755.0,PHI,shooting,,,Embiid,J. Embiid,,,,,,,,,,,,,,,201638.0,2.0,0.0,Gobert,203497.0,,,,,
279,PT02M38.00S,2021-12-10T01:03:54.3Z,2,REGULAR,freethrow,1 of 2,[],203497,,,1610612762,50,54,2021-12-10T01:03:54Z,2770000,,,0,,R. Gobert Free Throw 1 of 2 (8 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
280,PT02M38.00S,2021-12-10T01:04:12.5Z,2,REGULAR,freethrow,2 of 2,[],203497,,,1610612762,50,55,2021-12-10T01:04:12Z,2780000,,,0,,R. Gobert Free Throw 2 of 2 (9 PTS),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
281,PT02M25.00S,2021-12-10T01:04:27.4Z,2,REGULAR,3pt,Jump Shot,[],203552,20.02299605781866,8.333333333333343,1610612755,50,55,2021-12-10T01:04:33Z,2790000,208.0,136.0,1,left,MISS S. Curry 24' pullup 3PT,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,24.86,Missed,,,,,,,,,,,,,,,,,,
282,PT02M22.00S,2021-12-10T01:04:30.3Z,2,REGULAR,rebound,defensive,[],203497,,,1610612762,50,55,2021-12-10T01:04:30Z,2800000,,,0,,R. Gobert REBOUND (Off:2 Def:5),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,281.0,7.0,5.0,2.0,,,,,,,,,,,,,
283,PT02M15.00S,2021-12-10T01:04:38.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628378,92.55913272010513,61.029411764705884,1610612762,50,57,2021-12-10T01:04:43Z,2810000,55.0,17.0,1,right,D. Mitchell driving Layup (17 PTS),[1628378],1610612762.0,UTA,driving,,,Mitchell,D. Mitchell,,,,,5.78,Made,17.0,,,,,,,,,,,,,,,,,
285,PT01M52.00S,2021-12-10T01:05:03.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],201980,6.356767411300922,54.90196078431372,1610612755,50,57,2021-12-10T01:05:09Z,2830000,-25.0,7.0,1,left,MISS D. Green driving Layup - blocked,"[201980, 201144]",1610612755.0,PHI,driving,,,Green,D. Green,,,,,2.56,Missed,,,,,,,,,,,,,,,,,Conley,201144.0
286,PT01M52.00S,2021-12-10T01:05:03.4Z,2,REGULAR,block,,[],201144,,,1610612755,50,57,2021-12-10T01:05:05Z,2840000,,,0,,M. Conley BLOCK (1 BLK),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,,,,,
287,PT01M52.00S,2021-12-10T01:05:03.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,50,57,2021-12-10T01:05:09Z,2850000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,285.0,,,,,,,,,,,,,,,,
288,PT01M52.00S,2021-12-10T01:05:08.9Z,2,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,50,57,2021-12-10T01:05:08Z,2860000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT01M51.00S,2021-12-10T01:05:20.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203954,11.087385019710908,95.83333333333333,1610612755,50,57,2021-12-10T01:05:53Z,2870000,-229.0,52.0,1,left,MISS J. Embiid 3PT,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,23.5,Missed,,,,,,,,,,,,,,,,,,
290,PT01M50.00S,2021-12-10T01:05:21.4Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612755,50,57,2021-12-10T01:05:53Z,2880000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,289.0,,,,,,,,,,,,,,,,
291,PT01M50.00S,2021-12-10T01:05:26.6Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612755,50,57,2021-12-10T01:05:32Z,2890000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,201638.0,,,,,,,,,
292,PT01M37.00S,2021-12-10T01:05:47.5Z,2,REGULAR,turnover,bad pass,[],201144,,,1610612762,50,57,2021-12-10T01:05:57Z,2900000,,,0,,M. Conley bad pass TURNOVER (1 TO),"[201144, 1630178]",1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,,,,,,,,,,,,,1.0,Maxey,1630178.0,,
293,PT01M37.00S,2021-12-10T01:05:47.5Z,2,REGULAR,steal,,[],1630178,,,1610612755,50,57,2021-12-10T01:05:50Z,2910000,,,0,,T. Maxey STEAL (1 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
294,PT01M31.00S,2021-12-10T01:05:53.9Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201980,23.4395532194481,88.23529411764706,1610612755,50,57,2021-12-10T01:06:00Z,2920000,-191.0,168.0,1,left,MISS D. Green 25' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,25.44,Missed,,,,,,,,,,,,,,,,,,
295,PT01M29.00S,2021-12-10T01:05:55.8Z,2,REGULAR,rebound,defensive,[],1626220,,,1610612762,50,57,2021-12-10T01:05:55Z,2930000,,,0,,R. O'Neale REBOUND (Off:0 Def:2),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,294.0,2.0,2.0,0.0,,,,,,,,,,,,,
296,PT01M14.00S,2021-12-10T01:06:10.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203497,94.26741130091985,46.568627450980394,1610612762,50,57,2021-12-10T01:06:15Z,2940000,-17.0,1.0,1,right,MISS R. Gobert driving Layup,[203497],1610612762.0,UTA,driving,,,Gobert,R. Gobert,,,,,1.73,Missed,,,,,,,,,,,,,,,,,,
297,PT01M12.00S,2021-12-10T01:06:12.5Z,2,REGULAR,rebound,offensive,[],201144,,,1610612762,50,57,2021-12-10T01:06:12Z,2950000,,,0,,M. Conley REBOUND (Off:1 Def:0),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,296.0,1.0,0.0,1.0,,,,,,,,,,,,,
298,PT01M10.00S,2021-12-10T01:06:14.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1626220,73.76806833114324,8.57843137254902,1610612762,50,57,2021-12-10T01:06:19Z,2960000,-207.0,194.0,1,right,MISS R. O'Neale 28' 3PT,[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,28.38,Missed,,,,,,,,,,,,,,,,,,
299,PT01M07.00S,2021-12-10T01:06:17.6Z,2,REGULAR,rebound,offensive,[],1628378,,,1610612762,50,57,2021-12-10T01:06:19Z,2970000,,,0,,D. Mitchell REBOUND (Off:1 Def:0),[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,,,,298.0,1.0,0.0,1.0,,,,,,,,,,,,,
300,PT01M03.00S,2021-12-10T01:06:21.8Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],202711,90.32522996057818,27.450980392156865,1610612762,50,59,2021-12-10T01:06:28Z,2980000,-113.0,38.0,1,right,B. Bogdanovic 11' pullup bank Jump Shot (6 PTS) (D. Mitchell 3 AST),"[202711, 1628378]",1610612762.0,UTA,pullup bank,,,Bogdanovic,B. Bogdanovic,,,,,11.91,Made,6.0,,,,,D. Mitchell,1628378.0,3.0,,,,,,,,,,
302,PT00M45.50S,2021-12-10T01:06:43.2Z,2,REGULAR,foul,personal,['2freethrow'],1626220,,,1610612755,50,59,2021-12-10T01:06:47Z,3000000,,,0,,R. O'Neale shooting personal FOUL (1 PF) (Harris 2 FT),"[1626220, 202699]",1610612762.0,UTA,shooting,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,201638.0,1.0,0.0,Harris,202699.0,,,,,
304,PT00M45.50S,2021-12-10T01:07:14.7Z,2,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,51,59,2021-12-10T01:07:14Z,3020000,,,0,,T. Harris Free Throw 1 of 2 (10 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
305,PT00M45.50S,2021-12-10T01:07:15.3Z,2,REGULAR,substitution,out,[],203954,,,1610612755,51,59,2021-12-10T01:07:17Z,3030000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
306,PT00M45.50S,2021-12-10T01:07:15.3Z,2,REGULAR,substitution,in,[],203083,,,1610612755,51,59,2021-12-10T01:07:17Z,3040000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
307,PT00M45.50S,2021-12-10T01:07:42.4Z,2,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,52,59,2021-12-10T01:07:42Z,3050000,,,0,,T. Harris Free Throw 2 of 2 (11 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
308,PT00M27.30S,2021-12-10T01:08:06.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612762,52,59,2021-12-10T01:08:13Z,3060000,,,0,,A. Drummond personal FOUL (1 PF) (Bogdanovic 2 FT),"[203083, 202711]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,1201.0,1.0,1.0,Bogdanovic,202711.0,,,,,
310,PT00M27.30S,2021-12-10T01:08:29.3Z,2,REGULAR,freethrow,1 of 2,[],202711,,,1610612762,52,60,2021-12-10T01:08:29Z,3080000,,,0,,B. Bogdanovic Free Throw 1 of 2 (7 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,7.0,,,,,,,,,,,,,,,,,
311,PT00M27.30S,2021-12-10T01:08:31.6Z,2,REGULAR,substitution,out,[],203083,,,1610612762,52,60,2021-12-10T01:08:37Z,3090000,,,0,,SUB out: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
312,PT00M27.30S,2021-12-10T01:08:31.6Z,2,REGULAR,substitution,out,[],203497,,,1610612762,52,60,2021-12-10T01:08:37Z,3100000,,,0,,SUB out: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M27.30S,2021-12-10T01:08:31.6Z,2,REGULAR,substitution,in,[],203954,,,1610612762,52,60,2021-12-10T01:08:37Z,3110000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M27.30S,2021-12-10T01:08:31.6Z,2,REGULAR,substitution,in,[],202355,,,1610612762,52,60,2021-12-10T01:08:37Z,3120000,,,0,,SUB in: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M27.30S,2021-12-10T01:08:55.0Z,2,REGULAR,freethrow,2 of 2,[],202711,,,1610612762,52,61,2021-12-10T01:08:55Z,3130000,,,0,,B. Bogdanovic Free Throw 2 of 2 (8 PTS),[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,,Made,8.0,,,,,,,,,,,,,,,,,
316,PT00M05.80S,2021-12-10T01:09:21.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,6.619579500657039,48.529411764705884,1610612755,54,61,2021-12-10T01:09:26Z,3140000,7.0,10.0,1,left,T. Maxey cutting Layup (8 PTS) (S. Curry 4 AST),"[1630178, 203552]",1610612755.0,PHI,cutting,,,Maxey,T. Maxey,,,,,1.22,Made,8.0,,,,,S. Curry,203552.0,4.0,,,,,,,,,,
318,PT00M00.30S,2021-12-10T01:09:29.7Z,2,REGULAR,2pt,Jump Shot,[],201144,89.79960578186596,84.31372549019608,1610612762,54,61,2021-12-10T01:10:00Z,3160000,172.0,43.0,1,right,MISS M. Conley 17' driving floating Shot,[201144],1610612762.0,UTA,driving floating,,,Conley,M. Conley,,,,,17.7,Missed,,,,,,,,,,,,,,,,,,
319,PT00M00.30S,2021-12-10T01:09:29.7Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612762,54,61,2021-12-10T01:10:00Z,3170000,,,0,,TEAM offensive REBOUND,[],1610612762.0,UTA,,,,,,,,,,,,,318.0,,,,,,,,,,,,,,,,
320,PT00M00.00S,2021-12-10T01:10:05.3Z,2,REGULAR,period,end,[],0,,,1610612762,54,61,2021-12-10T01:10:05Z,3180000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2021-12-10T01:24:09.0Z,3,REGULAR,substitution,out,['startperiod'],202355,,,1610612762,54,61,2021-12-10T01:24:34Z,3190000,,,0,,SUB out: H. Whiteside,[202355],1610612762.0,UTA,,,,Whiteside,H. Whiteside,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2021-12-10T01:24:09.0Z,3,REGULAR,substitution,in,['startperiod'],203497,,,1610612762,54,61,2021-12-10T01:24:34Z,3200000,,,0,,SUB in: R. Gobert,[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2021-12-10T01:24:47.7Z,3,REGULAR,period,start,[],0,,,1610612755,54,61,2021-12-10T01:24:47Z,3210000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT11M42.00S,2021-12-10T01:25:04.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,92.0335085413929,65.19607843137254,1610612755,54,61,2021-12-10T01:25:09Z,3220000,76.0,22.0,1,right,MISS J. Embiid 7' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,7.92,Missed,,,,,,,,,,,,,,,,,,
325,PT11M39.00S,2021-12-10T01:25:07.6Z,3,REGULAR,rebound,defensive,[],203497,,,1610612762,54,61,2021-12-10T01:25:09Z,3230000,,,0,,R. Gobert REBOUND (Off:2 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,324.0,8.0,6.0,2.0,,,,,,,,,,,,,
326,PT11M32.00S,2021-12-10T01:25:14.7Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203497,6.750985545335084,53.18627450980392,1610612762,54,63,2021-12-10T01:25:18Z,3240000,-16.0,11.0,1,left,R. Gobert alley-oop DUNK (11 PTS) (D. Mitchell 4 AST),"[203497, 1628378]",1610612762.0,UTA,alley-oop,,,Gobert,R. Gobert,,,,,1.93,Made,11.0,,,,,D. Mitchell,1628378.0,4.0,,,,,,,,,,
328,PT11M15.00S,2021-12-10T01:25:31.3Z,3,REGULAR,3pt,Jump Shot,[],201980,75.08212877792378,84.31372549019608,1610612755,54,63,2021-12-10T01:25:36Z,3260000,172.0,182.0,1,right,MISS D. Green 24' 3PT,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,24.99,Missed,,,,,,,,,,,,,,,,,,
329,PT11M12.00S,2021-12-10T01:25:34.3Z,3,REGULAR,rebound,defensive,[],201144,,,1610612762,54,63,2021-12-10T01:25:36Z,3270000,,,0,,M. Conley REBOUND (Off:1 Def:1),[201144],1610612762.0,UTA,,,,Conley,M. Conley,,,,,,,,328.0,2.0,1.0,1.0,,,,,,,,,,,,,
330,PT10M59.00S,2021-12-10T01:25:47.3Z,3,REGULAR,3pt,Jump Shot,[],1628378,28.827201051248352,90.68627450980392,1610612762,54,63,2021-12-10T01:25:52Z,3280000,-203.0,218.0,1,left,MISS D. Mitchell 29' 3PT,[1628378],1610612762.0,UTA,,,,Mitchell,D. Mitchell,,,,,29.85,Missed,,,,,,,,,,,,,,,,,,
331,PT10M56.00S,2021-12-10T01:25:50.3Z,3,REGULAR,rebound,defensive,[],201980,,,1610612755,54,63,2021-12-10T01:25:52Z,3290000,,,0,,D. Green REBOUND (Off:0 Def:1),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,330.0,1.0,1.0,0.0,,,,,,,,,,,,,
332,PT10M40.00S,2021-12-10T01:26:05.8Z,3,REGULAR,2pt,Jump Shot,[],1630178,93.2161629434954,71.07843137254902,1610612755,54,63,2021-12-10T01:26:12Z,3300000,105.0,11.0,1,right,MISS T. Maxey 10' driving floating bank Shot,[1630178],1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,10.6,Missed,,,,,,,,,,,,,,,,,,
333,PT10M39.00S,2021-12-10T01:26:07.9Z,3,REGULAR,rebound,offensive,[],203954,,,1610612755,54,63,2021-12-10T01:26:07Z,3310000,,,0,,J. Embiid REBOUND (Off:1 Def:4),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,332.0,5.0,4.0,1.0,,,,,,,,,,,,,
334,PT10M37.00S,2021-12-10T01:26:09.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203954,94.79303547963207,48.774509803921575,1610612755,56,63,2021-12-10T01:26:15Z,3320000,-6.0,-4.0,1,right,J. Embiid Layup (15 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,0.71,Made,15.0,,,,,,,,,,,,,,,,,
335,PT10M26.00S,2021-12-10T01:26:21.2Z,3,REGULAR,3pt,Jump Shot,[],201144,30.14126149802891,24.509803921568633,1610612762,56,63,2021-12-10T01:26:25Z,3330000,127.0,231.0,1,left,MISS M. Conley 26' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,26.37,Missed,,,,,,,,,,,,,,,,,,
336,PT10M24.00S,2021-12-10T01:26:23.2Z,3,REGULAR,rebound,defensive,[],201980,,,1610612755,56,63,2021-12-10T01:26:25Z,3340000,,,0,,D. Green REBOUND (Off:0 Def:2),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,335.0,2.0,2.0,0.0,,,,,,,,,,,,,
337,PT10M17.00S,2021-12-10T01:26:30.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,87.0400788436268,38.48039215686274,1610612755,58,63,2021-12-10T01:26:34Z,3350000,-58.0,69.0,1,right,T. Harris 9' driving floating Jump Shot (13 PTS),[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,9.01,Made,13.0,,,,,,,,,,,,,,,,,
338,PT09M51.00S,2021-12-10T01:26:55.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201144,8.722076215505908,65.68627450980392,1610612762,58,63,2021-12-10T01:27:02Z,3360000,-78.0,29.0,1,left,MISS M. Conley 8' turnaround bank Shot,[201144],1610612762.0,UTA,turnaround bank,,,Conley,M. Conley,,,,,8.38,Missed,,,,,,,,,,,,,,,,,,
339,PT09M49.00S,2021-12-10T01:26:58.3Z,3,REGULAR,rebound,offensive,[],203497,,,1610612762,58,63,2021-12-10T01:26:58Z,3370000,,,0,,R. Gobert REBOUND (Off:3 Def:6),[203497],1610612762.0,UTA,,,,Gobert,R. Gobert,,,,,,,,338.0,9.0,6.0,3.0,,,,,,,,,,,,,
341,PT09M48.00S,2021-12-10T01:26:59.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203497,6.750985545335084,50.0,1610612762,58,63,2021-12-10T01:28:14Z,3390000,0.0,11.0,1,left,MISS R. Gobert putback Layup,[203497],1610612762.0,UTA,putback,,,Gobert,R. Gobert,,,,,1.1,Missed,,,,,,,,,,,,,,,,,,
342,PT09M44.00S,2021-12-10T01:27:02.7Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,58,63,2021-12-10T01:27:02Z,3400000,,,0,,T. Harris REBOUND (Off:1 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,341.0,6.0,5.0,1.0,,,,,,,,,,,,,
343,PT09M36.00S,2021-12-10T01:27:12.1Z,3,REGULAR,turnover,bad pass,[],201980,,,1610612755,58,63,2021-12-10T01:27:16Z,3410000,,,0,,D. Green bad pass TURNOVER (1 TO),"[201980, 1626220]",1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,1.0,O'Neale,1626220.0,,
344,PT09M36.00S,2021-12-10T01:27:12.1Z,3,REGULAR,steal,,[],1626220,,,1610612762,58,63,2021-12-10T01:27:13Z,3420000,,,0,,R. O'Neale STEAL (1 STL),[1626220],1610612762.0,UTA,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,
345,PT09M36.00S,2021-12-10T01:27:16.7Z,3,REGULAR,foul,personal,[],203552,,,1610612762,58,63,2021-12-10T01:27:23Z,3430000,,,0,,S. Curry take personal FOUL (2 PF),"[203552, 1626220]",1610612755.0,PHI,take,,,Curry,S. Curry,,,,,,,,,,,,,,,201638.0,2.0,0.0,O'Neale,1626220.0,,,,,
347,PT09M17.00S,2021-12-10T01:27:52.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],201144,28.170170827858072,81.86274509803921,1610612762,58,63,2021-12-10T01:27:58Z,3450000,-159.0,212.0,1,left,MISS M. Conley 26' pullup 3PT,[201144],1610612762.0,UTA,pullup,,,Conley,M. Conley,,,,,26.54,Missed,,,,,,,,,,,,,,,,,,
348,PT09M13.00S,2021-12-10T01:27:56.7Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,58,63,2021-12-10T01:27:58Z,3460000,,,0,,T. Maxey REBOUND (Off:1 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,347.0,2.0,1.0,1.0,,,,,,,,,,,,,
349,PT09M10.00S,2021-12-10T01:27:59.2Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],203552,80.07555847568989,89.70588235294117,1610612755,61,63,2021-12-10T01:29:39Z,3470000,199.0,135.0,1,right,S. Curry 3PT running (12 PTS) (T. Maxey 1 AST),"[203552, 1630178]",1610612755.0,PHI,running,,,Curry,S. Curry,,,,,23.99,Made,12.0,,,,,T. Maxey,1630178.0,1.0,,,,,,,,,,
351,PT08M56.00S,2021-12-10T01:28:17.3Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612762,61,63,2021-12-10T01:28:17Z,3490000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT08M54.00S,2021-12-10T01:28:29.2Z,3,REGULAR,3pt,Jump Shot,[],202711,27.38173455978975,17.892156862745097,1610612762,61,63,2021-12-10T01:28:34Z,3500000,161.0,205.0,1,left,MISS B. Bogdanovic 26' 3PT,[202711],1610612762.0,UTA,,,,Bogdanovic,B. Bogdanovic,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,
