actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId
454,PT03M42.00S,2022-01-04T01:40:40.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,91,81,2022-01-04T01:40:40Z,4520000,,,0,,J. Embiid REBOUND (Off:4 Def:10),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,453.0,14.0,10.0,4.0,,,,,,,,,,,,,,
455,PT03M34.00S,2022-01-04T01:40:48.4Z,3,REGULAR,2pt,Jump Shot,[],1627788,9.641918528252305,17.892156862745097,1610612755,93,81,2022-01-04T01:40:52Z,4530000,161.0,38.0,1,left,F. Korkmaz 16' pullup Jump Shot (20 PTS) (J. Embiid 9 AST),"[1627788, 203954]",1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,16.5,Made,,,,,20.0,,,,,,,,,J. Embiid,203954.0,9.0,,
457,PT03M09.00S,2022-01-04T01:41:13.1Z,3,REGULAR,turnover,bad pass,[],1630224,,,1610612745,93,81,2022-01-04T01:41:19Z,4550000,,,0,,J. Green bad pass TURNOVER (1 TO),"[1630224, 1627788]",1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,1.0,Korkmaz,1627788.0,,,,,
458,PT03M09.00S,2022-01-04T01:41:13.1Z,3,REGULAR,steal,,[],1627788,,,1610612755,93,81,2022-01-04T01:41:14Z,4560000,,,0,,F. Korkmaz STEAL (1 STL),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
463,PT03M08.00S,2022-01-04T01:42:05.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629726,,,1610612755,93,81,2022-01-04T01:42:21Z,4610000,,,0,,G. Mathews personal FOUL (4 PF) (Korkmaz 2 FT),"[1629726, 1627788]",1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,1627961.0,4.0,0.0,Korkmaz,1627788.0,,,,,,,,
465,PT03M08.00S,2022-01-04T01:42:36.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,93,81,2022-01-04T01:42:36Z,4630000,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT03M08.00S,2022-01-04T01:43:59.5Z,3,REGULAR,substitution,out,[],203954,,,1610612755,93,81,2022-01-04T01:44:01Z,4640000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
467,PT03M08.00S,2022-01-04T01:43:59.5Z,3,REGULAR,substitution,in,[],203083,,,1610612755,93,81,2022-01-04T01:44:01Z,4650000,,,0,,SUB in: A. Drummond,[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
468,PT03M08.00S,2022-01-04T01:44:33.1Z,3,REGULAR,substitution,out,[],1629726,,,1610612755,93,81,2022-01-04T01:44:35Z,4660000,,,0,,SUB out: G. Mathews,[1629726],1610612745.0,HOU,,,,Mathews,G. Mathews,,,,,,,,,,,,,,,,,,,,,,,,
469,PT03M08.00S,2022-01-04T01:44:33.1Z,3,REGULAR,substitution,in,[],1628021,,,1610612755,93,81,2022-01-04T01:44:35Z,4670000,,,0,,SUB in: D. Nwaba,[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,,,,,,,,,,,,,,,,,,
470,PT03M08.00S,2022-01-04T01:44:54.9Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1627788,,,1610612755,94,81,2022-01-04T01:44:54Z,4680000,,,0,,F. Korkmaz Free Throw 1 of 2 (21 PTS),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,Made,,,,,21.0,,,,,,,,,,,,,
471,PT03M08.00S,2022-01-04T01:45:11.8Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1627788,,,1610612755,95,81,2022-01-04T01:45:11Z,4690000,,,0,,F. Korkmaz Free Throw 2 of 2 (22 PTS),[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
472,PT02M56.00S,2022-01-04T01:45:27.0Z,3,REGULAR,3pt,Jump Shot,[],1630224,72.58541392904074,17.892156862745097,1610612745,95,81,2022-01-04T01:45:32Z,4700000,-161.0,205.0,1,right,MISS J. Green 26' step back 3PT,[1630224],1610612745.0,HOU,step back,,,Green,J. Green,,,,,26.05,Missed,,,,,,,,,,,,,,,,,,
473,PT02M53.00S,2022-01-04T01:45:30.3Z,3,REGULAR,rebound,offensive,[],1628021,,,1610612745,95,81,2022-01-04T01:45:30Z,4710000,,,0,,D. Nwaba REBOUND (Off:1 Def:1),[1628021],1610612745.0,HOU,,,,Nwaba,D. Nwaba,,,,,,,472.0,2.0,1.0,1.0,,,,,,,,,,,,,,
474,PT02M49.00S,2022-01-04T01:45:33.4Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1630224,88.61695137976346,3.4313725490196134,1610612745,95,84,2022-01-04T01:45:37Z,4720000,-233.0,55.0,1,right,J. Green 3PT  (8 PTS) (D. Nwaba 3 AST),"[1630224, 1628021]",1610612745.0,HOU,,,,Green,J. Green,,,,,23.91,Made,,,,,8.0,,,,,,,,,D. Nwaba,1628021.0,3.0,,
476,PT02M35.00S,2022-01-04T01:45:47.9Z,3,REGULAR,3pt,Jump Shot,[],1627777,25.936268068331145,87.99019607843137,1610612755,95,84,2022-01-04T01:45:52Z,4740000,-190.0,191.0,1,left,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,26.96,Missed,,,,,,,,,,,,,,,,,,
477,PT02M31.00S,2022-01-04T01:45:51.9Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612745,95,84,2022-01-04T01:45:52Z,4750000,,,0,,D. Theis REBOUND (Off:3 Def:4),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,476.0,7.0,4.0,3.0,,,,,,,,,,,,,,
478,PT02M26.00S,2022-01-04T01:45:56.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630224,94.92444152431011,46.81372549019608,1610612745,95,84,2022-01-04T01:46:01Z,4760000,-16.0,-5.0,1,right,MISS J. Green running Layup,[1630224],1610612745.0,HOU,running,,,Green,J. Green,,,,,1.66,Missed,,,,,,,,,,,,,,,,,,
479,PT02M24.00S,2022-01-04T01:45:58.8Z,3,REGULAR,rebound,defensive,[],1630198,,,1610612755,95,84,2022-01-04T01:46:01Z,4770000,,,0,,I. Joe REBOUND (Off:0 Def:1),[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,478.0,1.0,1.0,0.0,,,,,,,,,,,,,,
480,PT02M18.00S,2022-01-04T01:46:04.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629003,6.4881734559789805,49.26470588235294,1610612755,95,84,2022-01-04T01:46:08Z,4780000,4.0,8.0,1,left,MISS S. Milton driving reverse Layup,[1629003],1610612755.0,PHI,driving reverse,,,Milton,S. Milton,,,,,0.93,Missed,,,,,,,,,,,,,,,,,,
481,PT02M17.00S,2022-01-04T01:46:05.7Z,3,REGULAR,rebound,defensive,[],1628464,,,1610612745,95,84,2022-01-04T01:46:08Z,4790000,,,0,,D. Theis REBOUND (Off:3 Def:5),[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,480.0,8.0,5.0,3.0,,,,,,,,,,,,,,
482,PT02M14.00S,2022-01-04T01:46:09.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630224,94.13600525624179,47.79411764705882,1610612745,95,86,2022-01-04T01:46:16Z,4800000,-11.0,3.0,1,right,J. Green running alley-oop DUNK (10 PTS) (J. Christopher 3 AST),"[1630224, 1630528]",1610612745.0,HOU,running alley-oop,,,Green,J. Green,,,,,1.13,Made,,,,,10.0,,,,,,,,,J. Christopher,1630528.0,3.0,,
484,PT01M53.00S,2022-01-04T01:46:29.6Z,3,REGULAR,3pt,Jump Shot,[],1627788,34.346254927726676,41.666666666666664,1610612755,95,86,2022-01-04T01:46:36Z,4820000,42.0,270.0,1,left,MISS F. Korkmaz 27' pullup 3PT,[1627788],1610612755.0,PHI,pullup,,,Korkmaz,F. Korkmaz,,,,,27.36,Missed,,,,,,,,,,,,,,,,,,
485,PT01M50.00S,2022-01-04T01:46:32.6Z,3,REGULAR,rebound,defensive,[],1630231,,,1610612745,95,86,2022-01-04T01:46:36Z,4830000,,,0,,K. Martin Jr. REBOUND (Off:5 Def:3),[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,,,484.0,8.0,3.0,5.0,,,,,,,,,,,,,,
486,PT01M44.00S,2022-01-04T01:46:41.4Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627777,,,1610612745,95,86,2022-01-04T01:46:58Z,4840000,,,0,,G. Niang personal FOUL (3 PF) (Green 2 FT),"[1627777, 1630224]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,1627534.0,3.0,0.0,Green,1630224.0,,,,,,,,
488,PT01M44.00S,2022-01-04T01:47:10.4Z,3,REGULAR,freethrow,1 of 2,[],1630224,,,1610612745,95,87,2022-01-04T01:47:10Z,4860000,,,0,,J. Green Free Throw 1 of 2 (11 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,11.0,,,,,,,,,,,,,
489,PT01M44.00S,2022-01-04T01:47:12.7Z,3,REGULAR,substitution,out,[],1627788,,,1610612745,95,87,2022-01-04T01:47:24Z,4870000,,,0,,SUB out: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
490,PT01M44.00S,2022-01-04T01:47:12.7Z,3,REGULAR,substitution,out,[],1628464,,,1610612745,95,87,2022-01-04T01:47:24Z,4880000,,,0,,SUB out: D. Theis,[1628464],1610612745.0,HOU,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,
491,PT01M44.00S,2022-01-04T01:47:12.7Z,3,REGULAR,substitution,in,[],203552,,,1610612745,95,87,2022-01-04T01:47:24Z,4890000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
492,PT01M44.00S,2022-01-04T01:47:12.7Z,3,REGULAR,substitution,in,[],1630256,,,1610612745,95,87,2022-01-04T01:47:24Z,4900000,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
493,PT01M44.00S,2022-01-04T01:47:28.4Z,3,REGULAR,timeout,full,['team'],0,,,1610612745,95,87,2022-01-04T01:47:28Z,4910000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT01M44.00S,2022-01-04T01:49:15.4Z,3,REGULAR,substitution,out,[],1627777,,,1610612745,95,87,2022-01-04T01:49:19Z,4920000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M44.00S,2022-01-04T01:49:15.4Z,3,REGULAR,substitution,in,[],202699,,,1610612745,95,87,2022-01-04T01:49:19Z,4930000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
496,PT01M44.00S,2022-01-04T01:49:21.7Z,3,REGULAR,freethrow,2 of 2,[],1630224,,,1610612745,95,88,2022-01-04T01:49:21Z,4940000,,,0,,J. Green Free Throw 2 of 2 (12 PTS),[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
497,PT01M26.00S,2022-01-04T01:49:41.7Z,3,REGULAR,3pt,Jump Shot,[],1629003,26.461892247043366,89.70588235294117,1610612755,98,88,2022-01-04T01:49:46Z,4950000,-199.0,196.0,1,left,S. Milton 27' 3PT  (5 PTS) (S. Curry 5 AST),"[1629003, 203552]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,27.91,Made,,,,,5.0,,,,,,,,,S. Curry,203552.0,5.0,,
499,PT01M06.00S,2022-01-04T01:50:01.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630256,93.2161629434954,48.529411764705884,1610612745,98,90,2022-01-04T01:50:05Z,4970000,-7.0,11.0,1,right,J. Tate driving Layup (14 PTS),[1630256],1610612745.0,HOU,driving,,,Tate,J. Tate,,,,,1.35,Made,,,,,14.0,,,,,,,,,,,,,
500,PT00M52.90S,2022-01-04T01:50:15.6Z,3,REGULAR,3pt,Jump Shot,[],1630198,31.45532194480947,21.07843137254902,1610612755,101,90,2022-01-04T01:50:19Z,4980000,145.0,243.0,1,left,I. Joe 28' 3PT  (12 PTS) (A. Drummond 2 AST),"[1630198, 203083]",1610612755.0,PHI,,,,Joe,I. Joe,,,,,28.29,Made,,,,,12.0,,,,,,,,,A. Drummond,203083.0,2.0,,
502,PT00M41.30S,2022-01-04T01:50:32.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629003,,,1610612745,101,90,2022-01-04T01:50:41Z,5000000,,,0,,S. Milton shooting personal FOUL (3 PF) (Christopher 2 FT),"[1629003, 1630528]",1610612755.0,PHI,shooting,,,Milton,S. Milton,,,,,,,,,,,,201246.0,3.0,0.0,Christopher,1630528.0,,,,,,,,
504,PT00M41.30S,2022-01-04T01:51:02.2Z,3,REGULAR,freethrow,1 of 2,[],1630528,,,1610612745,101,91,2022-01-04T01:51:02Z,5020000,,,0,,J. Christopher Free Throw 1 of 2 (12 PTS),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,Made,,,,,12.0,,,,,,,,,,,,,
505,PT00M41.30S,2022-01-04T01:51:04.7Z,3,REGULAR,substitution,out,[],1630224,,,1610612745,101,91,2022-01-04T01:51:07Z,5030000,,,0,,SUB out: J. Green,[1630224],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,
506,PT00M41.30S,2022-01-04T01:51:04.7Z,3,REGULAR,substitution,in,[],201569,,,1610612745,101,91,2022-01-04T01:51:07Z,5040000,,,0,,SUB in: E. Gordon,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
507,PT00M41.30S,2022-01-04T01:51:23.3Z,3,REGULAR,freethrow,2 of 2,[],1630528,,,1610612745,101,92,2022-01-04T01:51:23Z,5050000,,,0,,J. Christopher Free Throw 2 of 2 (13 PTS),[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,Made,,,,,13.0,,,,,,,,,,,,,
508,PT00M23.10S,2022-01-04T01:51:43.3Z,3,REGULAR,turnover,bad pass,[],202699,,,1610612755,101,92,2022-01-04T01:51:48Z,5060000,,,0,,T. Harris bad pass TURNOVER (1 TO),"[202699, 201569]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,1.0,Gordon,201569.0,,,,,
509,PT00M23.10S,2022-01-04T01:51:43.3Z,3,REGULAR,steal,,[],201569,,,1610612745,101,92,2022-01-04T01:51:46Z,5070000,,,0,,E. Gordon STEAL (1 STL),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,
510,PT00M20.60S,2022-01-04T01:51:48.9Z,3,REGULAR,violation,kicked ball,[],203552,,,1610612745,101,92,2022-01-04T01:51:57Z,5080000,,,0,,S. Curry kicked ball VIOLATION,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,1627534.0,,,,,,,,,,,,
511,PT00M03.40S,2022-01-04T01:52:25.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630231,94.66162943495401,1.2254901960784252,1610612745,101,92,2022-01-04T01:52:30Z,5090000,-244.0,-2.0,1,right,MISS K. Martin Jr. 24' 3PT,[1630231],1610612745.0,HOU,,,,Martin Jr.,K. Martin Jr.,,,,,24.39,Missed,,,,,,,,,,,,,,,,,,
512,PT00M00.70S,2022-01-04T01:52:27.7Z,3,REGULAR,rebound,defensive,[],203083,,,1610612755,101,92,2022-01-04T01:52:44Z,5100000,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,511.0,4.0,3.0,1.0,,,,,,,,,,,,,,
513,PT00M00.60S,2022-01-04T01:52:29.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630256,,,1610612755,101,92,2022-01-04T01:52:35Z,5110000,,,0,,J. Tate personal FOUL (3 PF) (Drummond 2 FT),"[1630256, 203083]",1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,1627534.0,3.0,0.0,Drummond,203083.0,,,,,,,,
515,PT00M00.60S,2022-01-04T01:53:01.1Z,3,REGULAR,freethrow,1 of 2,[],203083,,,1610612755,102,92,2022-01-04T01:53:01Z,5130000,,,0,,A. Drummond Free Throw 1 of 2 (5 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
516,PT00M00.60S,2022-01-04T01:53:16.2Z,3,REGULAR,freethrow,2 of 2,[],203083,,,1610612755,103,92,2022-01-04T01:53:16Z,5140000,,,0,,A. Drummond Free Throw 2 of 2 (6 PTS),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
517,PT00M00.00S,2022-01-04T01:53:21.2Z,3,REGULAR,period,end,[],0,,,1610612745,103,92,2022-01-04T01:53:21Z,5150000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-01-04T01:53:29.0Z,4,REGULAR,substitution,out,['startperiod'],1630528,,,1610612745,103,92,2022-01-04T01:56:01Z,5160000,,,0,,SUB out: J. Christopher,[1630528],1610612745.0,HOU,,,,Christopher,J. Christopher,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-01-04T01:53:29.0Z,4,REGULAR,substitution,in,['startperiod'],201571,,,1610612745,103,92,2022-01-04T01:56:01Z,5170000,,,0,,SUB in: D. Augustin,[201571],1610612745.0,HOU,,,,Augustin,D. Augustin,,,,,,,,,,,,,,,,,,,,,,,,
520,PT12M00.00S,2022-01-04T01:56:01.9Z,4,REGULAR,period,start,[],0,,,1610612745,103,92,2022-01-04T01:56:01Z,5180000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT11M35.00S,2022-01-04T01:56:26.6Z,4,REGULAR,3pt,Jump Shot,[],201571,78.10446780551905,90.93137254901961,1610612745,103,92,2022-01-04T01:56:30Z,5190000,205.0,153.0,1,right,MISS D. Augustin 25' pullup 3PT,[201571],1610612745.0,HOU,pullup,,,Augustin,D. Augustin,,,,,25.57,Missed,,,,,,,,,,,,,,,,,,
522,PT11M32.00S,2022-01-04T01:56:28.9Z,4,REGULAR,rebound,defensive,[],203552,,,1610612755,103,92,2022-01-04T01:56:28Z,5200000,,,0,,S. Curry REBOUND (Off:0 Def:3),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,521.0,3.0,3.0,0.0,,,,,,,,,,,,,,
523,PT11M16.00S,2022-01-04T01:56:45.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,9.247700394218143,50.49019607843137,1610612755,103,92,2022-01-04T01:57:55Z,5210000,-2.0,34.0,1,left,MISS T. Harris driving floating Shot,[202699],1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,3.45,Missed,,,,,,,,,,,,,,,,,,
524,PT11M16.00S,2022-01-04T01:56:45.1Z,4,REGULAR,rebound,offensive,[],202699,,,1610612755,103,92,2022-01-04T01:57:15Z,5220000,,,0,,T. Harris REBOUND (Off:1 Def:2),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,523.0,3.0,2.0,1.0,,,,,,,,,,,,,,
525,PT11M13.00S,2022-01-04T01:56:48.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202699,7.408015768725363,52.94117647058824,1610612755,105,92,2022-01-04T01:56:57Z,5230000,-15.0,17.0,1,left,T. Harris putback Layup (8 PTS),[202699],1610612755.0,PHI,putback,,,Harris,T. Harris,,,,,2.25,Made,,,,,8.0,,,,,,,,,,,,,
526,PT11M01.00S,2022-01-04T01:57:00.0Z,4,REGULAR,turnover,lost ball,[],201569,,,1610612745,105,92,2022-01-04T01:57:03Z,5240000,,,0,,E. Gordon lost ball TURNOVER (2 TO),"[201569, 1629003]",1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,2.0,Milton,1629003.0,,,,,
527,PT11M01.00S,2022-01-04T01:57:00.0Z,4,REGULAR,steal,,[],1629003,,,1610612755,105,92,2022-01-04T01:57:01Z,5250000,,,0,,S. Milton STEAL (1 STL),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M52.00S,2022-01-04T01:57:08.9Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629003,24.753613666228645,15.196078431372555,1610612755,105,92,2022-01-04T01:57:14Z,5260000,174.0,180.0,1,left,MISS S. Milton 25' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,
529,PT10M49.00S,2022-01-04T01:57:11.8Z,4,REGULAR,rebound,offensive,[],203083,,,1610612755,105,92,2022-01-04T01:57:11Z,5270000,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,528.0,5.0,3.0,2.0,,,,,,,,,,,,,,
530,PT10M46.00S,2022-01-04T01:57:14.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",203083,6.093955321944804,49.754901960784316,1610612755,107,92,2022-01-04T01:58:55Z,5280000,1.0,5.0,1,left,A. Drummond putback Layup (8 PTS),[203083],1610612755.0,PHI,putback,,,Drummond,A. Drummond,,,,,0.49,Made,,,,,8.0,,,,,,,,,,,,,
531,PT10M33.00S,2022-01-04T01:57:29.9Z,4,REGULAR,foul,personal,['2freethrow'],203083,,,1610612745,107,92,2022-01-04T01:57:37Z,5290000,,,0,,A. Drummond shooting personal FOUL (1 PF) (Gordon 2 FT),"[203083, 201569]",1610612755.0,PHI,shooting,,,Drummond,A. Drummond,,,,,,,,,,,,1627534.0,1.0,0.0,Gordon,201569.0,,,,,,,,
533,PT10M33.00S,2022-01-04T01:57:57.5Z,4,REGULAR,freethrow,1 of 2,[],201569,,,1610612745,107,93,2022-01-04T01:58:19Z,5310000,,,0,,E. Gordon Free Throw 1 of 2 (8 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
534,PT10M33.00S,2022-01-04T01:57:57.5Z,4,REGULAR,freethrow,2 of 2,[],201569,,,1610612745,107,93,2022-01-04T01:58:19Z,5320000,,,0,,MISS E. Gordon Free Throw 2 of 2,[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,,Missed,,,,,,,,,,,,,,,,,,
535,PT10M31.00S,2022-01-04T01:57:59.5Z,4,REGULAR,rebound,defensive,[],203083,,,1610612755,107,93,2022-01-04T01:58:19Z,5330000,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,,,534.0,6.0,4.0,2.0,,,,,,,,,,,,,,
536,PT10M10.00S,2022-01-04T01:58:41.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,11.087385019710908,57.35294117647059,1610612755,107,93,2022-01-04T01:58:46Z,5340000,-37.0,52.0,1,left,MISS A. Drummond 6' Layup - blocked,"[203083, 1630256]",1610612755.0,PHI,,,,Drummond,A. Drummond,,,,,6.35,Missed,,,,,,,,,,,,,,,,,Tate,1630256.0
537,PT10M10.00S,2022-01-04T01:58:41.6Z,4,REGULAR,block,,[],1630256,,,1610612755,107,93,2022-01-04T01:58:44Z,5350000,,,0,,J. Tate BLOCK (2 BLK),[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,
538,PT10M10.00S,2022-01-04T01:58:41.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,107,93,2022-01-04T01:58:46Z,5360000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,536.0,,,,,,,,,,,,,,,,,
539,PT10M10.00S,2022-01-04T01:58:51.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,107,93,2022-01-04T01:58:51Z,5370000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M08.00S,2022-01-04T01:59:03.0Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612755,107,93,2022-01-04T01:59:09Z,5380000,,,0,,PHI shot clock Team TURNOVER,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,1627961.0,,,,,,,,,,,,
541,PT09M52.00S,2022-01-04T01:59:30.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630256,93.34756898817345,1.9607843137254974,1610612745,107,93,2022-01-04T01:59:34Z,5390000,-240.0,10.0,1,right,MISS J. Tate 24' 3PT,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,24.04,Missed,,,,,,,,,,,,,,,,,,
542,PT09M49.00S,2022-01-04T01:59:33.3Z,4,REGULAR,rebound,defensive,[],203552,,,1610612755,107,93,2022-01-04T01:59:34Z,5400000,,,0,,S. Curry REBOUND (Off:0 Def:4),[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,541.0,4.0,4.0,0.0,,,,,,,,,,,,,,
543,PT09M42.00S,2022-01-04T01:59:39.7Z,4,REGULAR,3pt,Jump Shot,[],203552,34.08344283837057,53.67647058823529,1610612755,110,93,2022-01-04T02:01:00Z,5410000,-18.0,268.0,1,left,S. Curry 26' 3PT pullup (10 PTS),[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,26.85,Made,,,,,10.0,,,,,,,,,,,,,
544,PT09M16.00S,2022-01-04T02:00:06.0Z,4,REGULAR,3pt,Jump Shot,[],201569,66.67214191852825,58.088235294117645,1610612745,110,96,2022-01-04T02:00:10Z,5420000,40.0,261.0,1,right,E. Gordon 26' 3PT  (11 PTS),[201569],1610612745.0,HOU,,,,Gordon,E. Gordon,,,,,26.39,Made,,,,,11.0,,,,,,,,,,,,,
545,PT08M56.00S,2022-01-04T02:00:25.9Z,4,REGULAR,3pt,Jump Shot,[],1629003,33.55781865965835,33.08823529411765,1610612755,110,96,2022-01-04T02:00:30Z,5430000,85.0,263.0,1,left,MISS S. Milton 27' 3PT,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,27.62,Missed,,,,,,,,,,,,,,,,,,
