actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId
357,PT11M12.00S,2022-03-03T02:03:22.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203954,71.69842312746385,18.627450980392158,1610612755,61,62,2022-03-03T02:03:28Z,3540000,-157.0,214.0,1,right,J. Embiid 26' 3PT  (19 PTS) (J. Harden 5 AST),"[203954, 201935]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,26.5,Made,19.0,J. Harden,201935.0,5.0,,,,,,,,,,,,,,
359,PT11M07.00S,2022-03-03T02:03:31.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612752,61,62,2022-03-03T02:03:31Z,3560000,,,0,,NYK Timeout,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
360,PT10M53.00S,2022-03-03T02:07:03.3Z,3,REGULAR,3pt,Jump Shot,[],202692,32.670827858081466,32.59803921568628,1610612752,61,62,2022-03-03T02:07:08Z,3570000,87.0,255.0,1,left,MISS A. Burks 26' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,26.91,Missed,,,,,,,,,,,,,,,,,,
361,PT10M51.00S,2022-03-03T02:07:05.3Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,61,62,2022-03-03T02:07:08Z,3580000,,,0,,T. Maxey REBOUND (Off:1 Def:2),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,360.0,3.0,2.0,1.0,,,
362,PT10M37.00S,2022-03-03T02:07:20.9Z,3,REGULAR,turnover,out-of-bounds,[],201935,,,1610612755,61,62,2022-03-03T02:07:28Z,3590000,,,0,,J. Harden lost ball out-of-bounds TURNOVER (2 TO),[201935],1610612755.0,PHI,lost ball,,,Harden,J. Harden,,,,,,,,,,,1148.0,,,,,,,,,,,2.0,,
363,PT10M24.00S,2022-03-03T02:07:41.5Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],203095,30.042706964520367,20.833333333333336,1610612752,61,62,2022-03-03T02:07:46Z,3600000,146.0,230.0,1,left,MISS E. Fournier 27' 3PT,[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,27.22,Missed,,,,,,,,,,,,,,,,,,
364,PT10M21.00S,2022-03-03T02:07:44.5Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,61,62,2022-03-03T02:07:46Z,3610000,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,363.0,4.0,4.0,0.0,,,
365,PT10M09.00S,2022-03-03T02:07:55.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,88.38699080157687,46.568627450980394,1610612755,61,62,2022-03-03T02:08:00Z,3620000,-17.0,57.0,1,right,MISS T. Harris Jump Shot,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,5.93,Missed,,,,,,,,,,,,,,,,,,
366,PT10M07.00S,2022-03-03T02:07:57.9Z,3,REGULAR,rebound,defensive,[],1629011,,,1610612752,61,62,2022-03-03T02:07:57Z,3630000,,,0,,M. Robinson REBOUND (Off:2 Def:5),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,365.0,7.0,5.0,2.0,,,
367,PT10M03.00S,2022-03-03T02:08:04.2Z,3,REGULAR,foul,personal,[],202699,,,1610612752,61,62,2022-03-03T02:08:10Z,3640000,,,0,,T. Harris personal FOUL (3 PF),"[202699, 203944]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,101283.0,3.0,0.0,Randle,203944.0,,,,,,,,,
369,PT09M57.00S,2022-03-03T02:08:36.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629011,5.338370565045992,50.73529411764706,1610612752,61,64,2022-03-03T02:08:41Z,3660000,-4.0,-2.0,1,left,M. Robinson alley-oop DUNK (6 PTS) (R. Barrett 3 AST),"[1629011, 1629628]",1610612752.0,NYK,alley-oop,,,Robinson,M. Robinson,,,,,0.44,Made,6.0,R. Barrett,1629628.0,3.0,,,,,,,,,,,,,,
371,PT09M40.00S,2022-03-03T02:08:52.6Z,3,REGULAR,turnover,lost ball,[],202699,,,1610612755,61,64,2022-03-03T02:08:57Z,3680000,,,0,,T. Harris lost ball TURNOVER (1 TO),"[202699, 202692]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,1.0,Burks,202692.0
372,PT09M40.00S,2022-03-03T02:08:52.6Z,3,REGULAR,steal,,[],202692,,,1610612752,61,64,2022-03-03T02:13:34Z,3690000,,,0,,A. Burks STEAL (1 STL),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
373,PT09M32.00S,2022-03-03T02:09:01.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629628,31.09395532194481,73.2843137254902,1610612752,61,67,2022-03-03T02:09:07Z,3700000,-116.0,240.0,1,left,R. Barrett 26' 3PT  (22 PTS) (A. Burks 3 AST),"[1629628, 202692]",1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,26.66,Made,22.0,A. Burks,202692.0,3.0,,,,,,,,,,,,,,
375,PT09M08.00S,2022-03-03T02:09:24.4Z,3,REGULAR,3pt,Jump Shot,[],1629680,90.22667542706965,4.166666666666666,1610612755,64,67,2022-03-03T02:09:29Z,3720000,-229.0,39.0,1,right,M. Thybulle 3PT  (6 PTS) (T. Maxey 3 AST),"[1629680, 1630178]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,23.26,Made,6.0,T. Maxey,1630178.0,3.0,,,,,,,,,,,,,,
377,PT08M50.00S,2022-03-03T02:09:44.7Z,3,REGULAR,foul,personal,[],201935,,,1610612752,64,67,2022-03-03T02:09:50Z,3740000,,,0,,J. Harden personal FOUL (1 PF),"[201935, 203944]",1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,1148.0,1.0,0.0,Randle,203944.0,,,,,,,,,
379,PT08M42.00S,2022-03-03T02:10:15.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202692,8.229303547963205,51.71568627450981,1610612752,64,69,2022-03-03T02:10:20Z,3760000,-9.0,25.0,1,left,A. Burks driving Layup (5 PTS),[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,2.63,Made,5.0,,,,,,,,,,,,,,,,,
380,PT08M42.00S,2022-03-03T02:10:17.8Z,3,REGULAR,foul,personal,['1freethrow'],201935,,,1610612752,64,69,2022-03-03T02:10:22Z,3770000,,,0,,J. Harden shooting personal FOUL (2 PF) (Burks 1 FT),"[201935, 202692]",1610612755.0,PHI,shooting,,,Harden,J. Harden,,,,,,,,,,,202037.0,2.0,0.0,Burks,202692.0,,,,,,,,,
382,PT08M42.00S,2022-03-03T02:10:43.3Z,3,REGULAR,freethrow,1 of 1,[],202692,,,1610612752,64,70,2022-03-03T02:10:43Z,3790000,,,0,,A. Burks Free Throw 1 of 1 (6 PTS),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
383,PT08M38.00S,2022-03-03T02:10:51.7Z,3,REGULAR,foul,personal,['2freethrow'],203095,,,1610612755,64,70,2022-03-03T02:11:04Z,3800000,,,0,,E. Fournier shooting personal FOUL (2 PF) (Maxey 2 FT),"[203095, 1630178]",1610612752.0,NYK,shooting,,,Fournier,E. Fournier,,,,,,,,,,,202037.0,2.0,0.0,Maxey,1630178.0,,,,,,,,,
385,PT08M38.00S,2022-03-03T02:11:14.8Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630178,,,1610612755,65,70,2022-03-03T02:11:14Z,3820000,,,0,,T. Maxey Free Throw 1 of 2 (5 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,5.0,,,,,,,,,,,,,,,,,
386,PT08M38.00S,2022-03-03T02:11:26.2Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630178,,,1610612755,66,70,2022-03-03T02:11:26Z,3830000,,,0,,T. Maxey Free Throw 2 of 2 (6 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,6.0,,,,,,,,,,,,,,,,,
387,PT08M25.00S,2022-03-03T02:11:41.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,8.229303547963205,50.49019607843137,1610612752,66,70,2022-03-03T02:11:48Z,3840000,-2.0,25.0,1,left,MISS R. Barrett driving reverse Layup,[1629628],1610612752.0,NYK,driving reverse,,,Barrett,R. Barrett,,,,,2.5,Missed,,,,,,,,,,,,,,,,,,
388,PT08M22.00S,2022-03-03T02:11:44.2Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,66,70,2022-03-03T02:11:48Z,3850000,,,0,,J. Embiid REBOUND (Off:1 Def:9),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,387.0,10.0,9.0,1.0,,,
389,PT08M22.00S,2022-03-03T02:11:51.4Z,3,REGULAR,foul,personal,[],202692,,,1610612755,66,70,2022-03-03T02:11:59Z,3860000,,,0,,A. Burks take personal FOUL (1 PF),"[202692, 203954]",1610612752.0,NYK,take,,,Burks,A. Burks,,,,,,,,,,,202037.0,1.0,0.0,Embiid,203954.0,,,,,,,,,
391,PT08M03.00S,2022-03-03T02:12:19.0Z,3,REGULAR,3pt,Jump Shot,[],1630178,79.84559789750328,92.8921568627451,1610612755,69,70,2022-03-03T02:12:23Z,3880000,214.0,137.0,1,right,T. Maxey 25' 3PT  (9 PTS) (J. Harden 6 AST),"[1630178, 201935]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,25.45,Made,9.0,J. Harden,201935.0,6.0,,,,,,,,,,,,,,
393,PT07M40.00S,2022-03-03T02:12:42.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203095,11.383048620236531,49.50980392156863,1610612752,69,72,2022-03-03T02:12:48Z,3900000,2.0,55.0,1,left,E. Fournier driving finger roll Layup (3 PTS) (J. Randle 1 AST),"[203095, 203944]",1610612752.0,NYK,driving finger roll,,,Fournier,E. Fournier,,,,,5.46,Made,3.0,J. Randle,203944.0,1.0,,,,,,,,,,,,,,
395,PT07M19.00S,2022-03-03T02:13:01.8Z,3,REGULAR,2pt,Jump Shot,[],203954,82.47371879106439,20.588235294117645,1610612755,69,72,2022-03-03T02:13:06Z,3920000,-147.0,112.0,1,right,MISS J. Embiid 18' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,18.5,Missed,,,,,,,,,,,,,,,,,,
396,PT07M17.00S,2022-03-03T02:13:03.8Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,69,72,2022-03-03T02:13:06Z,3930000,,,0,,R. Barrett REBOUND (Off:1 Def:2),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,395.0,3.0,2.0,1.0,,,
397,PT07M02.00S,2022-03-03T02:13:21.3Z,3,REGULAR,foul,personal,['2freethrow'],1629680,,,1610612752,69,72,2022-03-03T02:13:36Z,3940000,,,0,,M. Thybulle shooting personal FOUL (3 PF) (Randle 2 FT),"[1629680, 203944]",1610612755.0,PHI,shooting,,,Thybulle,M. Thybulle,,,,,,,,,,,1148.0,3.0,0.0,Randle,203944.0,,,,,,,,,
399,PT07M02.00S,2022-03-03T02:13:51.6Z,3,REGULAR,freethrow,1 of 2,[],203944,,,1610612752,69,72,2022-03-03T02:13:51Z,3960000,,,0,,MISS J. Randle Free Throw 1 of 2,[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Missed,,,,,,,,,,,,,,,,,,
400,PT07M02.00S,2022-03-03T02:13:51.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612752,69,72,2022-03-03T02:13:51Z,3970000,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,,,,,,,,,,,,,,399.0,,,,,,
401,PT07M02.00S,2022-03-03T02:14:16.3Z,3,REGULAR,freethrow,2 of 2,[],203944,,,1610612752,69,73,2022-03-03T02:14:16Z,3980000,,,0,,J. Randle Free Throw 2 of 2 (17 PTS),[203944],1610612752.0,NYK,,,,Randle,J. Randle,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
402,PT06M46.00S,2022-03-03T02:14:34.3Z,3,REGULAR,3pt,Jump Shot,[],203954,67.62483574244416,25.245098039215684,1610612755,72,73,2022-03-03T02:14:39Z,3990000,-124.0,252.0,1,right,J. Embiid 28' 3PT  (22 PTS) (M. Thybulle 2 AST),"[203954, 1629680]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,28.06,Made,22.0,M. Thybulle,1629680.0,2.0,,,,,,,,,,,,,,
404,PT06M33.00S,2022-03-03T02:14:48.9Z,3,REGULAR,turnover,out-of-bounds,[],203944,,,1610612752,72,73,2022-03-03T02:14:56Z,4010000,,,0,,J. Randle bad pass out-of-bounds TURNOVER (2 TO),[203944],1610612752.0,NYK,bad pass,,,Randle,J. Randle,,,,,,,,,,,1148.0,,,,,,,,,,,2.0,,
405,PT06M20.00S,2022-03-03T02:15:08.3Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203954,73.53810775295663,49.754901960784316,1610612755,72,73,2022-03-03T02:16:11Z,4020000,-1.0,196.0,1,right,MISS J. Embiid 19' turnaround Shot - blocked,"[203954, 203095]",1610612755.0,PHI,turnaround,,,Embiid,J. Embiid,,,,,19.62,Missed,,,,,,,,,,Fournier,203095.0,,,,,,,
406,PT06M20.00S,2022-03-03T02:15:08.3Z,3,REGULAR,block,,[],203095,,,1610612755,72,73,2022-03-03T02:15:11Z,4030000,,,0,,E. Fournier BLOCK (1 BLK),[203095],1610612752.0,NYK,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M16.00S,2022-03-03T02:15:12.3Z,3,REGULAR,rebound,offensive,[],202699,,,1610612755,72,73,2022-03-03T02:15:14Z,4040000,,,0,,T. Harris REBOUND (Off:1 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,405.0,5.0,4.0,1.0,,,
408,PT06M15.00S,2022-03-03T02:15:13.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202699,91.67214191852825,44.85294117647059,1610612755,72,73,2022-03-03T02:15:19Z,4050000,-26.0,26.0,1,right,MISS T. Harris driving Layup,[202699],1610612755.0,PHI,driving,,,Harris,T. Harris,,,,,3.64,Missed,,,,,,,,,,,,,,,,,,
409,PT06M15.00S,2022-03-03T02:15:13.3Z,3,REGULAR,rebound,defensive,[],1629628,,,1610612752,72,73,2022-03-03T02:15:19Z,4060000,,,0,,R. Barrett REBOUND (Off:1 Def:3),[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,408.0,4.0,3.0,1.0,,,
410,PT06M05.00S,2022-03-03T02:15:23.4Z,3,REGULAR,3pt,Jump Shot,[],202692,32.802233902759525,42.64705882352941,1610612752,72,73,2022-03-03T02:15:29Z,4070000,37.0,256.0,1,left,MISS A. Burks 25' pullup 3PT,[202692],1610612752.0,NYK,pullup,,,Burks,A. Burks,,,,,25.84,Missed,,,,,,,,,,,,,,,,,,
411,PT06M02.00S,2022-03-03T02:15:26.4Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,72,73,2022-03-03T02:15:29Z,4080000,,,0,,T. Harris REBOUND (Off:1 Def:5),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,410.0,6.0,5.0,1.0,,,
412,PT05M56.00S,2022-03-03T02:15:34.1Z,3,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612755,72,73,2022-03-03T02:15:40Z,4090000,,,0,,R. Barrett shooting personal FOUL (1 PF) (Harden 2 FT),"[1629628, 201935]",1610612752.0,NYK,shooting,,,Barrett,R. Barrett,,,,,,,,,,,101283.0,1.0,0.0,Harden,201935.0,,,,,,,,,
414,PT05M56.00S,2022-03-03T02:16:11.5Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],201935,,,1610612755,73,73,2022-03-03T02:16:11Z,4110000,,,0,,J. Harden Free Throw 1 of 2 (20 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
415,PT05M56.00S,2022-03-03T02:16:12.5Z,3,REGULAR,substitution,out,[],202699,,,1610612755,73,73,2022-03-03T02:16:20Z,4120000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M56.00S,2022-03-03T02:16:12.5Z,3,REGULAR,substitution,out,[],1629011,,,1610612755,73,73,2022-03-03T02:16:20Z,4130000,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M56.00S,2022-03-03T02:16:12.5Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,73,73,2022-03-03T02:16:20Z,4140000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M56.00S,2022-03-03T02:16:12.5Z,3,REGULAR,substitution,in,[],1630579,,,1610612755,73,73,2022-03-03T02:16:20Z,4150000,,,0,,SUB in: J. Sims,[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,
419,PT05M56.00S,2022-03-03T02:16:36.7Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],201935,,,1610612755,74,73,2022-03-03T02:16:36Z,4160000,,,0,,J. Harden Free Throw 2 of 2 (21 PTS),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
420,PT05M42.00S,2022-03-03T02:16:52.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],202692,9.149145860709593,49.754901960784316,1610612752,74,73,2022-03-03T03:09:50Z,4170000,1.0,34.0,1,left,MISS A. Burks driving Layup,[202692],1610612752.0,NYK,driving,,,Burks,A. Burks,,,,,3.35,Missed,,,,,,,,,,,,,,,,,,
422,PT05M39.00S,2022-03-03T02:16:55.8Z,3,REGULAR,rebound,defensive,[],201935,,,1610612755,74,73,2022-03-03T02:16:58Z,4190000,,,0,,J. Harden REBOUND (Off:0 Def:6),[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,420.0,6.0,6.0,0.0,,,
423,PT05M35.00S,2022-03-03T02:17:04.5Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630579,,,1610612755,74,73,2022-03-03T02:17:12Z,4200000,,,0,,J. Sims shooting personal FOUL (3 PF) (Embiid 2 FT),"[1630579, 203954]",1610612752.0,NYK,shooting,,,Sims,J. Sims,,,,,,,,,,,202037.0,3.0,0.0,Embiid,203954.0,,,,,,,,,
425,PT05M35.00S,2022-03-03T02:17:32.0Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],203954,,,1610612755,74,73,2022-03-03T02:17:32Z,4220000,,,0,,MISS J. Embiid Free Throw 1 of 2,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Missed,,,,,,,,,,,,,,,,,,
426,PT05M35.00S,2022-03-03T02:17:32.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,74,73,2022-03-03T02:17:32Z,4230000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,425.0,,,,,,
427,PT05M35.00S,2022-03-03T02:17:33.6Z,3,REGULAR,substitution,out,[],201935,,,1610612755,74,73,2022-03-03T02:17:37Z,4240000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
428,PT05M35.00S,2022-03-03T02:17:33.6Z,3,REGULAR,substitution,in,[],1629003,,,1610612755,74,73,2022-03-03T02:17:37Z,4250000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
429,PT05M35.00S,2022-03-03T02:17:49.9Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],203954,,,1610612755,75,73,2022-03-03T02:17:49Z,4260000,,,0,,J. Embiid Free Throw 2 of 2 (23 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,Made,23.0,,,,,,,,,,,,,,,,,
430,PT05M21.00S,2022-03-03T02:18:06.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203944,7.703679369250986,50.245098039215684,1610612752,75,75,2022-03-03T02:22:21Z,4270000,-1.0,20.0,1,left,J. Randle driving finger roll Layup (19 PTS) (A. Burks 4 AST),"[203944, 202692]",1610612752.0,NYK,driving finger roll,,,Randle,J. Randle,,,,,1.99,Made,19.0,A. Burks,202692.0,4.0,,,,,,,,,,,,,,
432,PT05M06.00S,2022-03-03T02:18:20.2Z,3,REGULAR,3pt,Jump Shot,[],1627777,86.15308804204993,2.696078431372549,1610612755,75,75,2022-03-03T02:18:26Z,4290000,-237.0,78.0,1,right,MISS G. Niang 24' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,24.89,Missed,,,,,,,,,,,,,,,,,,
433,PT05M05.00S,2022-03-03T02:18:21.2Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612755,75,75,2022-03-03T02:18:26Z,4300000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,432.0,,,,,,
434,PT05M05.00S,2022-03-03T02:18:30.0Z,3,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,75,75,2022-03-03T02:18:30Z,4310000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
435,PT05M05.00S,2022-03-03T02:18:30.6Z,3,REGULAR,substitution,out,[],1629628,,,1610612755,75,75,2022-03-03T02:18:33Z,4320000,,,0,,SUB out: R. Barrett,[1629628],1610612752.0,NYK,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,
436,PT05M05.00S,2022-03-03T02:18:30.6Z,3,REGULAR,substitution,in,[],1630193,,,1610612755,75,75,2022-03-03T02:18:33Z,4330000,,,0,,SUB in: I. Quickley,[1630193],1610612752.0,NYK,,,,Quickley,I. Quickley,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M57.00S,2022-03-03T02:18:47.5Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,70.25295663600527,25.0,1610612755,78,75,2022-03-03T02:18:53Z,4340000,-125.0,227.0,1,right,G. Niang 25' 3PT  (3 PTS) (J. Embiid 1 AST),"[1627777, 203954]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,25.92,Made,3.0,J. Embiid,203954.0,1.0,,,,,,,,,,,,,,
439,PT04M38.00S,2022-03-03T02:19:06.8Z,3,REGULAR,2pt,Jump Shot,[],203944,9.543363994743759,33.33333333333333,1610612752,78,75,2022-03-03T02:19:11Z,4360000,83.0,37.0,1,left,MISS J. Randle 9' turnaround fadeaway Shot,[203944],1610612752.0,NYK,turnaround fadeaway,,,Randle,J. Randle,,,,,9.12,Missed,,,,,,,,,,,,,,,,,,
440,PT04M36.00S,2022-03-03T02:19:08.8Z,3,REGULAR,rebound,offensive,[],1630579,,,1610612752,78,75,2022-03-03T02:19:11Z,4370000,,,0,,J. Sims REBOUND (Off:3 Def:2),[1630579],1610612752.0,NYK,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,439.0,5.0,2.0,3.0,,,
441,PT04M33.00S,2022-03-03T02:19:12.1Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],203095,27.020367936925098,82.59803921568627,1610612752,78,75,2022-03-03T02:19:19Z,4380000,-163.0,201.0,1,left,MISS E. Fournier 25' pullup 3PT,[203095],1610612752.0,NYK,pullup,,,Fournier,E. Fournier,,,,,25.92,Missed,,,,,,,,,,,,,,,,,,
442,PT04M30.00S,2022-03-03T02:19:15.1Z,3,REGULAR,rebound,defensive,[],1630178,,,1610612755,78,75,2022-03-03T02:19:19Z,4390000,,,0,,T. Maxey REBOUND (Off:1 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,441.0,4.0,3.0,1.0,,,
443,PT04M25.00S,2022-03-03T02:19:18.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630178,91.93495400788436,46.32352941176471,1610612755,78,75,2022-03-03T02:19:26Z,4400000,-18.0,23.0,1,right,MISS T. Maxey running Layup - blocked,"[1630178, 202692]",1610612755.0,PHI,running,,,Maxey,T. Maxey,,,,,2.97,Missed,,,,,,,,,,Burks,202692.0,,,,,,,
444,PT04M25.00S,2022-03-03T02:19:18.9Z,3,REGULAR,block,,[],202692,,,1610612755,78,75,2022-03-03T02:19:21Z,4410000,,,0,,A. Burks BLOCK (1 BLK),[202692],1610612752.0,NYK,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,,,,,,,
445,PT04M22.00S,2022-03-03T02:19:21.9Z,3,REGULAR,rebound,offensive,[],1629003,,,1610612755,78,75,2022-03-03T02:19:26Z,4420000,,,0,,S. Milton REBOUND (Off:1 Def:0),[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,443.0,1.0,0.0,1.0,,,
446,PT04M16.00S,2022-03-03T02:19:30.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202692,,,1610612755,78,75,2022-03-03T02:19:35Z,4430000,,,0,,A. Burks shooting personal FOUL (2 PF) (Maxey 2 FT),"[202692, 1630178]",1610612752.0,NYK,shooting,,,Burks,A. Burks,,,,,,,,,,,1148.0,2.0,0.0,Maxey,1630178.0,,,,,,,,,
448,PT04M16.00S,2022-03-03T02:19:56.5Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1630178,,,1610612755,79,75,2022-03-03T02:19:56Z,4450000,,,0,,T. Maxey Free Throw 1 of 2 (10 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
449,PT04M16.00S,2022-03-03T02:20:12.2Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1630178,,,1610612755,80,75,2022-03-03T02:20:12Z,4460000,,,0,,T. Maxey Free Throw 2 of 2 (11 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,Made,11.0,,,,,,,,,,,,,,,,,
