actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,blockPlayerName,blockPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
528,PT11M36.00S,2022-02-12T01:51:01.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1629660,24.26084099868594,86.02941176470588,1610612760,77,61,2022-02-12T01:51:06Z,5230000,-180.0,176.0,1,left,MISS T. Jerome 25' 3PT,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,25.15,Missed,,,,,,,,,,,,,,,,,,
529,PT11M31.00S,2022-02-12T01:51:06.1Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,77,61,2022-02-12T01:51:06Z,5240000,,,0,,D. Green REBOUND (Off:0 Def:1),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,528.0,1.0,1.0,0.0,,,,,,,,,,,,,,
530,PT11M25.00S,2022-02-12T01:51:11.7Z,4,REGULAR,3pt,Jump Shot,[],1627777,91.93495400788436,94.36274509803921,1610612755,77,61,2022-02-12T01:51:17Z,5250000,222.0,23.0,1,right,MISS G. Niang 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,22.3,Missed,,,,,,,,,,,,,,,,,,
531,PT11M21.00S,2022-02-12T01:51:15.7Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,77,61,2022-02-12T01:51:17Z,5260000,,,0,,K. Williams REBOUND (Off:2 Def:5),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,530.0,7.0,5.0,2.0,,,,,,,,,,,,,,
532,PT11M17.00S,2022-02-12T01:51:19.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fastbreak']",1630197,6.258212877792378,49.50980392156863,1610612760,77,63,2022-02-12T01:51:40Z,5270000,2.0,6.0,1,left,A. Pokusevski running DUNK (8 PTS) (T. Jerome 4 AST),"[1630197, 1629660]",1610612760.0,OKC,running,,,Pokusevski,A. Pokusevski,,,,,0.68,Made,,,,,8.0,,,T. Jerome,1629660.0,4.0,,,,,,,,
534,PT10M58.00S,2022-02-12T01:51:38.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630194,93.51182654402102,47.05882352941176,1610612755,79,63,2022-02-12T01:51:43Z,5290000,-15.0,8.0,1,right,P. Reed DUNK (4 PTS) (D. Green 1 AST),"[1630194, 201980]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,1.7,Made,,,,,4.0,,,D. Green,201980.0,1.0,,,,,,,,
536,PT10M37.00S,2022-02-12T01:52:00.9Z,4,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612760,79,63,2022-02-12T01:52:09Z,5310000,,,0,,G. Niang shooting personal FOUL (1 PF) (Williams 2 FT),"[1627777, 1629026]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,,,,1193.0,1.0,0.0,Williams,1629026.0,,,
538,PT10M37.00S,2022-02-12T01:52:25.8Z,4,REGULAR,freethrow,1 of 2,[],1629026,,,1610612760,79,64,2022-02-12T01:52:55Z,5330000,,,0,,K. Williams Free Throw 1 of 2 (5 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Made,,,,,5.0,,,,,,,,,,,,,
539,PT10M37.00S,2022-02-12T01:52:27.7Z,4,REGULAR,substitution,out,[],1630544,,,1610612760,79,64,2022-02-12T01:52:31Z,5340000,,,0,,SUB out: T. Mann,[1630544],1610612760.0,OKC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,
540,PT10M37.00S,2022-02-12T01:52:27.7Z,4,REGULAR,substitution,in,[],1630177,,,1610612760,79,64,2022-02-12T01:52:31Z,5350000,,,0,,SUB in: T. Maledon,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
541,PT10M37.00S,2022-02-12T01:52:25.8Z,4,REGULAR,freethrow,2 of 2,[],1629026,,,1610612760,79,64,2022-02-12T01:52:55Z,5360000,,,0,,MISS K. Williams Free Throw 2 of 2,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Missed,,,,,,,,,,,,,,,,,,
542,PT10M35.00S,2022-02-12T01:52:27.8Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,79,64,2022-02-12T01:52:55Z,5370000,,,0,,D. Green REBOUND (Off:0 Def:2),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,541.0,2.0,2.0,0.0,,,,,,,,,,,,,,
543,PT10M22.00S,2022-02-12T01:53:06.5Z,4,REGULAR,3pt,Jump Shot,[],1627777,92.72339027595268,93.87254901960785,1610612755,79,64,2022-02-12T01:53:11Z,5380000,219.0,16.0,1,right,MISS G. Niang 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,22.0,Missed,,,,,,,,,,,,,,,,,,
544,PT10M21.00S,2022-02-12T01:53:07.5Z,4,REGULAR,rebound,offensive,[],1630194,,,1610612755,79,64,2022-02-12T01:53:11Z,5390000,,,0,,P. Reed REBOUND (Off:3 Def:1),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,543.0,4.0,1.0,3.0,,,,,,,,,,,,,,
545,PT10M18.00S,2022-02-12T01:53:11.2Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1627777,92.9862023653088,94.85294117647058,1610612755,82,64,2022-02-12T01:53:16Z,5400000,224.0,13.0,1,right,G. Niang 3PT  (6 PTS) (D. Green 2 AST),"[1627777, 201980]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,22.47,Made,,,,,6.0,,,D. Green,201980.0,2.0,,,,,,,,
547,PT10M03.00S,2022-02-12T01:53:26.3Z,4,REGULAR,3pt,Jump Shot,[],1629676,31.882391590013142,30.14705882352941,1610612760,82,64,2022-02-12T01:53:30Z,5420000,99.0,247.0,1,left,MISS I. Roby 26' 3PT,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,26.64,Missed,,,,,,,,,,,,,,,,,,
548,PT09M59.00S,2022-02-12T01:53:30.3Z,4,REGULAR,rebound,defensive,[],1630194,,,1610612755,82,64,2022-02-12T01:53:30Z,5430000,,,0,,P. Reed REBOUND (Off:3 Def:2),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,547.0,5.0,2.0,3.0,,,,,,,,,,,,,,
549,PT09M49.00S,2022-02-12T01:53:39.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,92.9862023653088,45.588235294117645,1610612755,82,64,2022-02-12T01:53:45Z,5440000,-22.0,13.0,1,right,MISS T. Maxey driving Layup - blocked,"[1630178, 1630177]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,2.58,Missed,,,,,,Maledon,1630177.0,,,,,,,,,,,
550,PT09M49.00S,2022-02-12T01:53:39.8Z,4,REGULAR,block,,[],1630177,,,1610612755,82,64,2022-02-12T01:53:41Z,5450000,,,0,,T. Maledon BLOCK (1 BLK),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
551,PT09M46.00S,2022-02-12T01:53:42.8Z,4,REGULAR,rebound,offensive,[],1630178,,,1610612755,82,64,2022-02-12T01:53:45Z,5460000,,,0,,T. Maxey REBOUND (Off:2 Def:3),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,549.0,5.0,3.0,2.0,,,,,,,,,,,,,,
552,PT09M46.00S,2022-02-12T01:53:50.5Z,4,REGULAR,foul,offensive,[],1630194,,,1610612755,82,64,2022-02-12T01:54:03Z,5470000,,,0,,P. Reed offensive FOUL (3 PF),"[1630194, 1630177]",1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,2004.0,3.0,0.0,Maledon,1630177.0,,,
554,PT09M46.00S,2022-02-12T01:53:50.5Z,4,REGULAR,turnover,offensive foul,[],1630194,,,1610612755,82,64,2022-02-12T01:53:50Z,5490000,,,0,,P. Reed offensive foul TURNOVER (1 TO),[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,2004.0,,,,,1.0,,
555,PT09M46.00S,2022-02-12T01:54:02.7Z,4,REGULAR,substitution,out,[],1630178,,,1610612760,82,64,2022-02-12T01:54:06Z,5500000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
556,PT09M46.00S,2022-02-12T01:54:02.7Z,4,REGULAR,substitution,in,[],1627788,,,1610612760,82,64,2022-02-12T01:54:06Z,5510000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
557,PT09M32.00S,2022-02-12T01:54:23.9Z,4,REGULAR,turnover,traveling,[],1629676,,,1610612760,82,64,2022-02-12T01:54:30Z,5520000,,,0,,I. Roby traveling TURNOVER (1 TO),[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,1193.0,,,,,1.0,,
558,PT09M24.00S,2022-02-12T01:54:40.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1629003,94.56307490144546,44.11764705882353,1610612755,82,64,2022-02-12T01:55:33Z,5530000,-29.0,-1.0,1,right,MISS S. Milton driving finger roll Layup,[1629003],1610612755.0,PHI,driving finger roll,,,Milton,S. Milton,,,,,2.94,Missed,,,,,,,,,,,,,,,,,,
559,PT09M21.00S,2022-02-12T01:54:43.7Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,82,64,2022-02-12T01:55:33Z,5540000,,,0,,K. Williams REBOUND (Off:2 Def:6),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,558.0,8.0,6.0,2.0,,,,,,,,,,,,,,
560,PT09M18.00S,2022-02-12T01:54:52.9Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612760,82,64,2022-02-12T01:54:52Z,5550000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M14.00S,2022-02-12T01:55:11.7Z,4,REGULAR,turnover,out-of-bounds,[],1629676,,,1610612760,82,64,2022-02-12T01:55:17Z,5560000,,,0,,I. Roby lost ball out-of-bounds TURNOVER (2 TO),[1629676],1610612760.0,OKC,lost ball,,,Roby,I. Roby,,,,,,,,,,,,,,,,,2004.0,,,,,2.0,,
562,PT08M58.00S,2022-02-12T01:55:33.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1627777,88.78120893561103,48.77450980392157,1610612755,82,64,2022-02-12T01:55:42Z,5570000,-6.0,53.0,1,right,MISS G. Niang Jump Shot,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,5.33,Missed,,,,,,,,,,,,,,,,,,
563,PT08M56.00S,2022-02-12T01:55:35.7Z,4,REGULAR,rebound,defensive,[],1630197,,,1610612760,82,64,2022-02-12T01:55:35Z,5580000,,,0,,A. Pokusevski REBOUND (Off:0 Def:6),[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,562.0,6.0,6.0,0.0,,,,,,,,,,,,,,
564,PT08M39.00S,2022-02-12T01:55:54.7Z,4,REGULAR,foul,personal,[],1629003,,,1610612760,82,64,2022-02-12T01:56:05Z,5590000,,,0,,S. Milton personal FOUL (3 PF),"[1629003, 1630197]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,1193.0,3.0,0.0,Pokusevski,1630197.0,,,
566,PT08M39.00S,2022-02-12T01:56:04.8Z,4,REGULAR,substitution,out,[],1629676,,,1610612760,82,64,2022-02-12T01:56:10Z,5610000,,,0,,SUB out: I. Roby,[1629676],1610612760.0,OKC,,,,Roby,I. Roby,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M39.00S,2022-02-12T01:56:04.8Z,4,REGULAR,substitution,in,[],1630249,,,1610612760,82,64,2022-02-12T01:56:10Z,5620000,,,0,,SUB in: V. Krejci,[1630249],1610612760.0,OKC,,,,Krejci,V. Krejci,,,,,,,,,,,,,,,,,,,,,,,,
568,PT08M33.00S,2022-02-12T01:56:32.2Z,4,REGULAR,foul,personal,['2freethrow'],1627777,,,1610612760,82,64,2022-02-12T01:56:39Z,5630000,,,0,,G. Niang shooting personal FOUL (2 PF) (Williams 2 FT),"[1627777, 1629026]",1610612755.0,PHI,shooting,,,Niang,G. Niang,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Williams,1629026.0,,,
570,PT08M33.00S,2022-02-12T01:56:55.5Z,4,REGULAR,freethrow,1 of 2,[],1629026,,,1610612760,82,65,2022-02-12T01:56:55Z,5650000,,,0,,K. Williams Free Throw 1 of 2 (6 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
571,PT08M33.00S,2022-02-12T01:57:09.3Z,4,REGULAR,freethrow,2 of 2,[],1629026,,,1610612760,82,66,2022-02-12T01:57:09Z,5660000,,,0,,K. Williams Free Throw 2 of 2 (7 PTS),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
572,PT08M28.00S,2022-02-12T01:57:17.6Z,4,REGULAR,foul,personal,[],1630177,,,1610612755,82,66,2022-02-12T01:57:24Z,5670000,,,0,,T. Maledon personal FOUL (1 PF),"[1630177, 1629003]",1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,1627963.0,1.0,0.0,Milton,1629003.0,,,
574,PT08M15.00S,2022-02-12T01:57:47.9Z,4,REGULAR,3pt,Jump Shot,[],201980,89.17542706964521,94.6078431372549,1610612755,85,66,2022-02-12T01:57:52Z,5690000,223.0,49.0,1,right,D. Green 3PT  (3 PTS) (F. Korkmaz 3 AST),"[201980, 1627788]",1610612755.0,PHI,,,,Green,D. Green,,,,,22.84,Made,,,,,3.0,,,F. Korkmaz,1627788.0,3.0,,,,,,,,
576,PT08M01.00S,2022-02-12T01:58:02.0Z,4,REGULAR,3pt,Jump Shot,[],1630197,33.722076215505915,66.91176470588235,1610612760,85,66,2022-02-12T01:58:08Z,5710000,-85.0,264.0,1,left,MISS A. Pokusevski 27' 3PT,[1630197],1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,27.77,Missed,,,,,,,,,,,,,,,,,,
577,PT07M56.00S,2022-02-12T01:58:07.0Z,4,REGULAR,rebound,defensive,[],201980,,,1610612755,85,66,2022-02-12T01:58:08Z,5720000,,,0,,D. Green REBOUND (Off:0 Def:3),[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,576.0,3.0,3.0,0.0,,,,,,,,,,,,,,
578,PT07M48.00S,2022-02-12T01:58:14.8Z,4,REGULAR,3pt,Jump Shot,[],1627777,88.51839684625493,94.6078431372549,1610612755,85,66,2022-02-12T01:58:20Z,5730000,223.0,55.0,1,right,MISS G. Niang 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,22.98,Missed,,,,,,,,,,,,,,,,,,
579,PT07M46.00S,2022-02-12T01:58:16.8Z,4,REGULAR,rebound,defensive,[],1629026,,,1610612760,85,66,2022-02-12T01:58:20Z,5740000,,,0,,K. Williams REBOUND (Off:2 Def:7),[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,578.0,9.0,7.0,2.0,,,,,,,,,,,,,,
580,PT07M34.00S,2022-02-12T01:58:28.5Z,4,REGULAR,3pt,Jump Shot,[],1630197,4.944152431011826,96.81372549019608,1610612760,85,69,2022-02-12T01:58:33Z,5750000,-234.0,-6.0,1,left,A. Pokusevski 3PT  (11 PTS) (T. Jerome 5 AST),"[1630197, 1629660]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,23.42,Made,,,,,11.0,,,T. Jerome,1629660.0,5.0,,,,,,,,
582,PT07M33.00S,2022-02-12T01:58:34.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,85,69,2022-02-12T01:58:34Z,5770000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M33.00S,2022-02-12T02:00:23.0Z,4,REGULAR,substitution,out,[],1627777,,,1610612755,85,69,2022-02-12T02:01:02Z,5780000,,,0,,SUB out: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M33.00S,2022-02-12T02:00:23.0Z,4,REGULAR,substitution,out,[],1629660,,,1610612755,85,69,2022-02-12T02:01:02Z,5790000,,,0,,SUB out: T. Jerome,[1629660],1610612760.0,OKC,,,,Jerome,T. Jerome,,,,,,,,,,,,,,,,,,,,,,,,
585,PT07M33.00S,2022-02-12T02:00:23.0Z,4,REGULAR,substitution,in,[],202699,,,1610612755,85,69,2022-02-12T02:01:02Z,5800000,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M33.00S,2022-02-12T02:00:23.0Z,4,REGULAR,substitution,in,[],1629647,,,1610612755,85,69,2022-02-12T02:01:02Z,5810000,,,0,,SUB in: D. Bazley,[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,,,,,,,,,,,,,,,,,,
587,PT07M13.00S,2022-02-12T02:01:45.5Z,4,REGULAR,turnover,bad pass,[],1629003,,,1610612755,85,69,2022-02-12T02:01:49Z,5820000,,,0,,S. Milton bad pass TURNOVER (2 TO),"[1629003, 1630177]",1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,2.0,Maledon,1630177.0
588,PT07M13.00S,2022-02-12T02:01:45.5Z,4,REGULAR,steal,,[],1630177,,,1610612760,85,69,2022-02-12T02:01:47Z,5830000,,,0,,T. Maledon STEAL (1 STL),[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,,,,,,,,,,,,,,,,,,,,
589,PT07M09.00S,2022-02-12T02:01:49.3Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630249,6.915243101182654,50.49019607843137,1610612760,85,71,2022-02-12T02:01:56Z,5840000,-2.0,13.0,1,left,V. Krejci running DUNK (2 PTS) (T. Maledon 1 AST),"[1630249, 1630177]",1610612760.0,OKC,running,,,Krejci,V. Krejci,,,,,1.27,Made,,,,,2.0,,,T. Maledon,1630177.0,1.0,,,,,,,,
591,PT06M44.00S,2022-02-12T02:02:13.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,84.97043363994744,46.32352941176471,1610612755,87,71,2022-02-12T02:02:18Z,5860000,-18.0,89.0,1,right,T. Harris 9' turnaround fadeaway Jump Shot (14 PTS),[202699],1610612755.0,PHI,turnaround fadeaway,,,Harris,T. Harris,,,,,9.07,Made,,,,,14.0,,,,,,,,,,,,,
592,PT06M20.00S,2022-02-12T02:02:38.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630197,10.068988173455978,49.26470588235294,1610612760,87,73,2022-02-12T02:02:44Z,5870000,4.0,42.0,1,left,A. Pokusevski driving floating Jump Shot (13 PTS) (V. Krejci 1 AST),"[1630197, 1630249]",1610612760.0,OKC,driving floating,,,Pokusevski,A. Pokusevski,,,,,4.23,Made,,,,,13.0,,,V. Krejci,1630249.0,1.0,,,,,,,,
594,PT05M59.00S,2022-02-12T02:02:59.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630194,90.75229960578186,50.73529411764706,1610612755,87,73,2022-02-12T02:03:04Z,5890000,4.0,34.0,1,right,MISS P. Reed cutting Layup,[1630194],1610612755.0,PHI,cutting,,,Reed,P. Reed,,,,,3.46,Missed,,,,,,,,,,,,,,,,,,
595,PT05M57.00S,2022-02-12T02:03:01.0Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,87,73,2022-02-12T02:03:04Z,5900000,,,0,,D. Bazley REBOUND (Off:2 Def:9),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,594.0,11.0,9.0,2.0,,,,,,,,,,,,,,
596,PT05M44.00S,2022-02-12T02:03:14.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630249,6.389618922470433,47.549019607843135,1610612760,87,75,2022-02-12T02:03:18Z,5910000,12.0,8.0,1,left,V. Krejci cutting Layup (4 PTS) (K. Williams 3 AST),"[1630249, 1629026]",1610612760.0,OKC,cutting,,,Krejci,V. Krejci,,,,,1.45,Made,,,,,4.0,,,K. Williams,1629026.0,3.0,,,,,,,,
598,PT05M31.00S,2022-02-12T02:03:30.2Z,4,REGULAR,foul,personal,[],1630197,,,1610612755,87,75,2022-02-12T02:03:36Z,5930000,,,0,,A. Pokusevski personal FOUL (2 PF),"[1630197, 1627788]",1610612760.0,OKC,,,,Pokusevski,A. Pokusevski,,,,,,,,,,,,,,,,,2004.0,2.0,0.0,Korkmaz,1627788.0,,,
600,PT05M31.00S,2022-02-12T02:03:35.5Z,4,REGULAR,substitution,out,[],201980,,,1610612755,87,75,2022-02-12T02:03:47Z,5950000,,,0,,SUB out: D. Green,[201980],1610612755.0,PHI,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M31.00S,2022-02-12T02:03:35.5Z,4,REGULAR,substitution,out,[],1630194,,,1610612755,87,75,2022-02-12T02:03:47Z,5960000,,,0,,SUB out: P. Reed,[1630194],1610612755.0,PHI,,,,Reed,P. Reed,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M31.00S,2022-02-12T02:03:35.5Z,4,REGULAR,substitution,out,[],1629026,,,1610612755,87,75,2022-02-12T02:03:47Z,5970000,,,0,,SUB out: K. Williams,[1629026],1610612760.0,OKC,,,,Williams,K. Williams,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M31.00S,2022-02-12T02:03:35.5Z,4,REGULAR,substitution,in,[],203954,,,1610612755,87,75,2022-02-12T02:03:47Z,5980000,,,0,,SUB in: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M31.00S,2022-02-12T02:03:35.5Z,4,REGULAR,substitution,in,[],1629680,,,1610612755,87,75,2022-02-12T02:03:47Z,5990000,,,0,,SUB in: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M31.00S,2022-02-12T02:03:35.5Z,4,REGULAR,substitution,in,[],202324,,,1610612755,87,75,2022-02-12T02:03:47Z,6000000,,,0,,SUB in: D. Favors,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,,,,,,,,,,,,,,,,,,
606,PT05M24.00S,2022-02-12T02:04:00.3Z,4,REGULAR,2pt,Jump Shot,[],203954,77.7431011826544,37.5,1610612755,87,75,2022-02-12T02:04:10Z,6010000,-62.0,157.0,1,right,MISS J. Embiid 16' fadeaway Shot,[203954],1610612755.0,PHI,fadeaway,,,Embiid,J. Embiid,,,,,16.87,Missed,,,,,,,,,,,,,,,,,,
607,PT05M21.00S,2022-02-12T02:04:03.3Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,87,75,2022-02-12T02:04:10Z,6020000,,,0,,D. Bazley REBOUND (Off:2 Def:10),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,606.0,12.0,10.0,2.0,,,,,,,,,,,,,,
608,PT05M10.00S,2022-02-12T02:04:14.4Z,4,REGULAR,3pt,Jump Shot,[],1630177,15.062417871222076,96.81372549019608,1610612760,87,75,2022-02-12T02:04:18Z,6030000,-234.0,89.0,1,left,MISS T. Maledon 25' 3PT,[1630177],1610612760.0,OKC,,,,Maledon,T. Maledon,,,,,25.05,Missed,,,,,,,,,,,,,,,,,,
609,PT05M07.00S,2022-02-12T02:04:17.4Z,4,REGULAR,rebound,offensive,[],202324,,,1610612760,87,75,2022-02-12T02:04:18Z,6040000,,,0,,D. Favors REBOUND (Off:4 Def:3),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,608.0,7.0,3.0,4.0,,,,,,,,,,,,,,
610,PT05M02.00S,2022-02-12T02:04:21.3Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],202324,22.026938239159,55.63725490196079,1610612760,87,75,2022-02-12T02:04:27Z,6050000,-28.0,155.0,1,left,MISS D. Favors 15' Jump Shot,[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,15.72,Missed,,,,,,,,,,,,,,,,,,
611,PT04M59.00S,2022-02-12T02:04:24.3Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,87,75,2022-02-12T02:04:27Z,6060000,,,0,,J. Embiid REBOUND (Off:4 Def:15),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,610.0,19.0,15.0,4.0,,,,,,,,,,,,,,
612,PT04M51.00S,2022-02-12T02:04:32.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203954,93.24901445466492,53.18627450980392,1610612755,87,75,2022-02-12T02:04:36Z,6070000,16.0,11.0,1,right,MISS J. Embiid Layup,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,1.93,Missed,,,,,,,,,,,,,,,,,,
613,PT04M49.00S,2022-02-12T02:04:34.2Z,4,REGULAR,rebound,defensive,[],1629647,,,1610612760,87,75,2022-02-12T02:04:36Z,6080000,,,0,,D. Bazley REBOUND (Off:2 Def:11),[1629647],1610612760.0,OKC,,,,Bazley,D. Bazley,,,,,,,612.0,13.0,11.0,2.0,,,,,,,,,,,,,,
614,PT04M40.00S,2022-02-12T02:04:43.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629647,6.1268068331143235,54.166666666666664,1610612760,87,75,2022-02-12T02:04:48Z,6090000,-21.0,5.0,1,left,MISS D. Bazley driving reverse Layup,[1629647],1610612760.0,OKC,driving reverse,,,Bazley,D. Bazley,,,,,2.14,Missed,,,,,,,,,,,,,,,,,,
615,PT04M39.00S,2022-02-12T02:04:44.6Z,4,REGULAR,rebound,offensive,[],202324,,,1610612760,87,75,2022-02-12T02:04:44Z,6100000,,,0,,D. Favors REBOUND (Off:5 Def:3),[202324],1610612760.0,OKC,,,,Favors,D. Favors,,,,,,,614.0,8.0,3.0,5.0,,,,,,,,,,,,,,
616,PT04M36.00S,2022-02-12T02:04:47.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629647,6.1268068331143235,48.77450980392157,1610612760,87,77,2022-02-12T02:04:54Z,6110000,6.0,5.0,1,left,D. Bazley driving DUNK (11 PTS) (V. Krejci 2 AST),"[1629647, 1630249]",1610612760.0,OKC,driving,,,Bazley,D. Bazley,,,,,0.8,Made,,,,,11.0,,,V. Krejci,1630249.0,2.0,,,,,,,,
618,PT04M21.00S,2022-02-12T02:05:01.8Z,4,REGULAR,2pt,Jump Shot,[],203954,75.1149802890933,43.13725490196079,1610612755,87,77,2022-02-12T02:05:06Z,6130000,-34.0,181.0,1,right,MISS J. Embiid 18' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,18.46,Missed,,,,,,,,,,,,,,,,,,
