actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,value
538,PT06M36.00S,2021-12-24T02:03:42.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630219,5.590000152587891,50.0,1610612737,85,84,2021-12-24T02:03:42Z,5340000,0.0,0.0,1,left,MISS S. Mays tip Layup,[1630219],1610612737.0,ATL,tip,,,Mays,S. Mays,,,,,,,,0.0,Missed,,,,,,,,,,,,,,,,
539,PT06M36.00S,2021-12-24T02:03:43.4Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,85,84,2021-12-24T02:03:43Z,5350000,,,0,,T. Maxey REBOUND (Off:0 Def:1),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,538.0,1.0,1.0,0.0,,,,,,,,,,,,
540,PT06M36.00S,2021-12-24T02:03:51.9Z,4,REGULAR,foul,personal,[],203992,,,1610612755,85,84,2021-12-24T02:04:21Z,5360000,,,0,,B. Bogdanovic take personal FOUL (3 PF),"[203992, 1630178]",1610612737.0,ATL,take,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,,,,,,,,,,,1626302.0,3.0,0.0,Maxey,1630178.0,
542,PT06M36.00S,2021-12-24T02:04:23.9Z,4,REGULAR,stoppage,injury,[],0,,,1610612755,85,84,2021-12-24T02:04:23Z,5380000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT06M36.00S,2021-12-24T02:04:29.8Z,4,REGULAR,substitution,out,[],1626153,,,1610612755,85,84,2021-12-24T02:04:33Z,5390000,,,0,,SUB out: D. Wright,[1626153],1610612737.0,ATL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT06M36.00S,2021-12-24T02:04:29.8Z,4,REGULAR,substitution,in,[],202362,,,1610612755,85,84,2021-12-24T02:04:33Z,5400000,,,0,,SUB in: L. Stephenson,[202362],1610612737.0,ATL,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT06M27.00S,2021-12-24T02:05:09.8Z,4,REGULAR,2pt,Jump Shot,[],203954,76.95466491458606,46.32352941176471,1610612755,85,84,2021-12-24T02:05:15Z,5410000,-18.0,164.0,1,right,MISS J. Embiid 16' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,16.51,Missed,,,,,,,,,,,,,,,,
546,PT06M25.00S,2021-12-24T02:05:11.8Z,4,REGULAR,rebound,defensive,[],1630168,,,1610612737,85,84,2021-12-24T02:05:15Z,5420000,,,0,,O. Okongwu REBOUND (Off:3 Def:5),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,545.0,8.0,5.0,3.0,,,,,,,,,,,,
547,PT06M11.00S,2021-12-24T02:05:26.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,5.469776609724048,54.41176470588235,1610612737,85,86,2021-12-24T02:05:33Z,5430000,-22.0,-1.0,1,left,S. Mays driving finger roll Layup (12 PTS),[1630219],1610612737.0,ATL,driving finger roll,,,Mays,S. Mays,,,,,,,,2.21,Made,,,,,,,12.0,,,,,,,,,
548,PT06M10.00S,2021-12-24T02:05:40.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,85,86,2021-12-24T02:05:40Z,5440000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,PT06M10.00S,2021-12-24T02:07:56.4Z,4,REGULAR,substitution,out,[],202362,,,1610612755,85,86,2021-12-24T02:08:17Z,5450000,,,0,,SUB out: L. Stephenson,[202362],1610612737.0,ATL,,,,Stephenson,L. Stephenson,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT06M10.00S,2021-12-24T02:07:56.4Z,4,REGULAR,substitution,in,[],1628411,,,1610612755,85,86,2021-12-24T02:08:17Z,5460000,,,0,,SUB in: W. Iwundu,[1628411],1610612737.0,ATL,,,,Iwundu,W. Iwundu,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT05M52.00S,2021-12-24T02:08:40.1Z,4,REGULAR,3pt,Jump Shot,[],203954,67.09921156373193,58.08823529411765,1610612755,88,86,2021-12-24T02:08:45Z,5470000,40.0,257.0,1,right,J. Embiid 26' 3PT  (19 PTS) (S. Curry 5 AST),"[203954, 203552]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,26.0,Made,,,,,,,19.0,S. Curry,203552.0,5.0,,,,,,
553,PT05M35.00S,2021-12-24T02:08:56.7Z,4,REGULAR,turnover,bad pass,[],1628381,,,1610612737,88,86,2021-12-24T02:09:00Z,5490000,,,0,,J. Collins bad pass TURNOVER (2 TO),"[1628381, 1630178]",1610612737.0,ATL,,,,Collins,J. Collins,,,,,2.0,Maxey,1630178.0,,,,,,,,,,,,,,,,,,
554,PT05M35.00S,2021-12-24T02:08:56.7Z,4,REGULAR,steal,,[],1630178,,,1610612755,88,86,2021-12-24T02:08:58Z,5500000,,,0,,T. Maxey STEAL (3 STL),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT05M25.00S,2021-12-24T02:09:06.6Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],202699,71.04139290407359,22.794117647058822,1610612755,88,86,2021-12-24T02:09:11Z,5510000,-136.0,220.0,1,right,MISS T. Harris 25' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,25.84,Missed,,,,,,,,,,,,,,,,
556,PT05M22.00S,2021-12-24T02:09:09.6Z,4,REGULAR,rebound,defensive,[],203992,,,1610612737,88,86,2021-12-24T02:09:11Z,5520000,,,0,,B. Bogdanovic REBOUND (Off:0 Def:5),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,,,555.0,5.0,5.0,0.0,,,,,,,,,,,,
557,PT05M03.00S,2021-12-24T02:09:28.2Z,4,REGULAR,3pt,Jump Shot,[],203992,25.57490144546649,82.1078431372549,1610612737,88,86,2021-12-24T02:09:34Z,5530000,-161.0,188.0,1,left,MISS B. Bogdanovic 24' pullup 3PT,[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,,,,24.71,Missed,,,,,,,,,,,,,,,,
558,PT05M01.00S,2021-12-24T02:09:30.2Z,4,REGULAR,rebound,defensive,[],203954,,,1610612755,88,86,2021-12-24T02:09:34Z,5540000,,,0,,J. Embiid REBOUND (Off:2 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,557.0,10.0,8.0,2.0,,,,,,,,,,,,
559,PT04M52.00S,2021-12-24T02:09:40.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630178,93.51182654402102,54.166666666666664,1610612755,88,86,2021-12-24T02:09:45Z,5550000,21.0,8.0,1,right,MISS T. Maxey driving Layup - blocked,"[1630178, 1630168]",1610612755.0,PHI,driving,,,Maxey,T. Maxey,,,,,,,,2.25,Missed,,,,,Okongwu,1630168.0,,,,,,,,,,
560,PT04M52.00S,2021-12-24T02:09:40.4Z,4,REGULAR,block,,[],1630168,,,1610612755,88,86,2021-12-24T02:09:42Z,5560000,,,0,,O. Okongwu BLOCK (2 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT04M49.00S,2021-12-24T02:09:43.4Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,88,86,2021-12-24T02:09:45Z,5570000,,,0,,J. Collins REBOUND (Off:0 Def:4),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,559.0,4.0,4.0,0.0,,,,,,,,,,,,
562,PT04M42.00S,2021-12-24T02:09:52.4Z,4,REGULAR,turnover,traveling,[],203992,,,1610612737,88,86,2021-12-24T02:10:00Z,5580000,,,0,,B. Bogdanovic traveling TURNOVER (2 TO),[203992],1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,2.0,,,,,,,,,,,,,,,1193.0,,,,,
563,PT04M31.00S,2021-12-24T02:10:23.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628411,,,1610612755,88,86,2021-12-24T02:10:35Z,5590000,,,0,,W. Iwundu shooting personal FOUL (2 PF) (Embiid 2 FT),"[1628411, 203954]",1610612737.0,ATL,shooting,,,Iwundu,W. Iwundu,,,,,,,,,,,,,,,,,,,,1193.0,2.0,0.0,Embiid,203954.0,
565,PT04M31.00S,2021-12-24T02:10:53.5Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203954,,,1610612755,89,86,2021-12-24T02:10:53Z,5610000,,,0,,J. Embiid Free Throw 1 of 2 (20 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,,,20.0,,,,,,,,,
566,PT04M31.00S,2021-12-24T02:11:10.4Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203954,,,1610612755,90,86,2021-12-24T02:11:10Z,5620000,,,0,,J. Embiid Free Throw 2 of 2 (21 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,,,21.0,,,,,,,,,
567,PT04M31.00S,2021-12-24T02:11:15.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612737,90,86,2021-12-24T02:11:15Z,5630000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,PT04M09.00S,2021-12-24T02:13:08.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630219,5.075558475689881,56.61764705882353,1610612737,90,88,2021-12-24T02:13:14Z,5640000,-33.0,-5.0,1,left,S. Mays driving Layup (14 PTS),[1630219],1610612737.0,ATL,driving,,,Mays,S. Mays,,,,,,,,3.34,Made,,,,,,,14.0,,,,,,,,,
569,PT03M54.00S,2021-12-24T02:13:22.9Z,4,REGULAR,2pt,Jump Shot,[],203552,79.45137976346912,71.56862745098039,1610612755,90,88,2021-12-24T02:13:27Z,5650000,108.0,141.0,1,right,MISS S. Curry 17' pullup Shot,[203552],1610612755.0,PHI,pullup,,,Curry,S. Curry,,,,,,,,17.72,Missed,,,,,,,,,,,,,,,,
570,PT03M51.00S,2021-12-24T02:13:25.9Z,4,REGULAR,rebound,defensive,[],1628381,,,1610612737,90,88,2021-12-24T02:13:27Z,5660000,,,0,,J. Collins REBOUND (Off:0 Def:5),[1628381],1610612737.0,ATL,,,,Collins,J. Collins,,,,,,,,,,569.0,5.0,5.0,0.0,,,,,,,,,,,,
571,PT03M44.00S,2021-12-24T02:13:32.6Z,4,REGULAR,3pt,Jump Shot,[],203992,4.812746386333772,97.54901960784314,1610612737,90,91,2021-12-24T02:13:38Z,5670000,-238.0,-7.0,1,left,B. Bogdanovic 3PT  (8 PTS) (S. Mays 3 AST),"[203992, 1630219]",1610612737.0,ATL,,,,Bogdanovic,B. Bogdanovic,,,,,,,,23.78,Made,,,,,,,8.0,S. Mays,1630219.0,3.0,,,,,,
573,PT03M16.00S,2021-12-24T02:14:02.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629680,93.77463863337714,53.18627450980392,1610612755,92,91,2021-12-24T02:14:07Z,5690000,16.0,6.0,1,right,M. Thybulle driving Layup (8 PTS) (J. Embiid 2 AST),"[1629680, 203954]",1610612755.0,PHI,driving,,,Thybulle,M. Thybulle,,,,,,,,1.7,Made,,,,,,,8.0,J. Embiid,203954.0,2.0,,,,,,
575,PT02M56.00S,2021-12-24T02:14:24.9Z,4,REGULAR,foul,technical,['1freethrow'],203954,,,1610612737,92,91,2021-12-24T02:14:33Z,5710000,,,0,,J. Embiid defensive-3-second technical FOUL (2 Tech),[203954],1610612755.0,PHI,defensive-3-second,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,202058.0,1.0,2.0,,,
576,PT02M56.00S,2021-12-24T02:14:46.9Z,4,REGULAR,freethrow,1 of 1,[],203992,,,1610612737,92,92,2021-12-24T02:14:46Z,5720000,,,0,,B. Bogdanovic technical Free Throw 1 of 1 (9 PTS),[203992],1610612737.0,ATL,technical,,,Bogdanovic,B. Bogdanovic,,,,,,,,,Made,,,,,,,9.0,,,,,,,,,
577,PT02M51.00S,2021-12-24T02:15:04.2Z,4,REGULAR,2pt,Jump Shot,[],203992,15.719448094612352,70.34313725490196,1610612737,92,94,2021-12-24T02:15:09Z,5730000,-102.0,95.0,1,left,B. Bogdanovic 13' fadeaway Jump Shot (11 PTS),[203992],1610612737.0,ATL,fadeaway,,,Bogdanovic,B. Bogdanovic,,,,,,,,13.94,Made,,,,,,,11.0,,,,,,,,,
578,PT02M40.00S,2021-12-24T02:15:16.1Z,4,REGULAR,turnover,bad pass,[],1630178,,,1610612755,92,94,2021-12-24T02:15:21Z,5740000,,,0,,T. Maxey bad pass TURNOVER (1 TO),"[1630178, 1630168]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,1.0,Okongwu,1630168.0,,,,,,,,,,,,,,,,,,
579,PT02M40.00S,2021-12-24T02:15:16.1Z,4,REGULAR,steal,,[],1630168,,,1610612737,92,94,2021-12-24T02:15:17Z,5750000,,,0,,O. Okongwu STEAL (1 STL),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT02M34.00S,2021-12-24T02:15:22.0Z,4,REGULAR,turnover,bad pass,[],1630219,,,1610612737,92,94,2021-12-24T02:15:26Z,5760000,,,0,,S. Mays bad pass TURNOVER (1 TO),"[1630219, 203954]",1610612737.0,ATL,,,,Mays,S. Mays,,,,,1.0,Embiid,203954.0,,,,,,,,,,,,,,,,,,
581,PT02M34.00S,2021-12-24T02:15:22.0Z,4,REGULAR,steal,,[],203954,,,1610612755,92,94,2021-12-24T02:15:23Z,5770000,,,0,,J. Embiid STEAL (1 STL),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT02M19.00S,2021-12-24T02:15:36.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203954,84.31340341655716,64.4607843137255,1610612755,92,94,2021-12-24T02:15:48Z,5780000,72.0,95.0,1,right,MISS J. Embiid 11' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,11.94,Missed,,,,,,,,,,,,,,,,
584,PT02M09.00S,2021-12-24T02:15:46.2Z,4,REGULAR,rebound,defensive,[],1628411,,,1610612737,92,94,2021-12-24T02:15:48Z,5800000,,,0,,W. Iwundu REBOUND (Off:2 Def:3),[1628411],1610612737.0,ATL,,,,Iwundu,W. Iwundu,,,,,,,,,,582.0,5.0,3.0,2.0,,,,,,,,,,,,
585,PT02M07.00S,2021-12-24T02:15:48.1Z,4,REGULAR,2pt,Jump Shot,['fastbreak'],203992,15.982260183968464,90.44117647058823,1610612737,92,96,2021-12-24T02:16:10Z,5810000,-202.0,98.0,1,left,B. Bogdanovic 22' pullup Jump Shot (13 PTS),[203992],1610612737.0,ATL,pullup,,,Bogdanovic,B. Bogdanovic,,,,,,,,22.46,Made,,,,,,,13.0,,,,,,,,,
586,PT02M06.00S,2021-12-24T02:15:59.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,92,96,2021-12-24T02:15:59Z,5820000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT01M55.00S,2021-12-24T02:17:39.1Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,92,96,2021-12-24T02:17:39Z,5830000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,PT01M46.00S,2021-12-24T02:18:02.0Z,4,REGULAR,3pt,Jump Shot,[],1630178,74.45795006570303,85.29411764705883,1610612755,92,96,2021-12-24T02:18:07Z,5840000,176.0,188.0,1,right,MISS T. Maxey 25' 3PT,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,25.76,Missed,,,,,,,,,,,,,,,,
589,PT01M43.00S,2021-12-24T02:18:05.0Z,4,REGULAR,rebound,defensive,[],1630219,,,1610612737,92,96,2021-12-24T02:18:07Z,5850000,,,0,,S. Mays REBOUND (Off:4 Def:7),[1630219],1610612737.0,ATL,,,,Mays,S. Mays,,,,,,,,,,588.0,11.0,7.0,4.0,,,,,,,,,,,,
590,PT01M25.00S,2021-12-24T02:18:24.2Z,4,REGULAR,2pt,Jump Shot,[],203992,22.026938239159,37.254901960784316,1610612737,92,98,2021-12-24T02:18:32Z,5860000,64.0,155.0,1,left,B. Bogdanovic 16' step back Jump Shot (15 PTS),[203992],1610612737.0,ATL,step back,,,Bogdanovic,B. Bogdanovic,,,,,,,,16.72,Made,,,,,,,15.0,,,,,,,,,
591,PT01M08.00S,2021-12-24T02:18:44.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202699,91.5407358738502,52.69607843137255,1610612755,92,98,2021-12-24T02:18:50Z,5870000,13.0,27.0,1,right,MISS T. Harris driving floating Shot - blocked,"[202699, 1630168]",1610612755.0,PHI,driving floating,,,Harris,T. Harris,,,,,,,,3.02,Missed,,,,,Okongwu,1630168.0,,,,,,,,,,
592,PT01M08.00S,2021-12-24T02:18:44.4Z,4,REGULAR,block,,[],1630168,,,1610612755,92,98,2021-12-24T02:18:46Z,5880000,,,0,,O. Okongwu BLOCK (3 BLK),[1630168],1610612737.0,ATL,,,,Okongwu,O. Okongwu,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT01M08.00S,2021-12-24T02:18:44.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,92,98,2021-12-24T02:18:50Z,5890000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,591.0,,,,,,,,,,,,,,,
594,PT01M08.00S,2021-12-24T02:18:48.4Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612755,92,98,2021-12-24T02:18:48Z,5900000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT01M01.00S,2021-12-24T02:19:11.2Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1630178,88.12417871222075,63.48039215686274,1610612755,94,98,2021-12-24T02:20:17Z,5910000,67.0,59.0,1,right,T. Maxey 8' floating Jump Shot (17 PTS),[1630178],1610612755.0,PHI,floating,,,Maxey,T. Maxey,,,,,,,,8.96,Made,,,,,,,17.0,,,,,,,,,
596,PT00M37.10S,2021-12-24T02:19:40.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612737,94,98,2021-12-24T02:19:51Z,5920000,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,1626302.0,,,,,
597,PT00M33.70S,2021-12-24T02:19:55.5Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630178,71.17279894875165,18.137254901960784,1610612755,94,98,2021-12-24T02:20:05Z,5930000,-159.0,218.0,1,right,MISS T. Maxey 27' running pullup 3PT,[1630178],1610612755.0,PHI,running pullup,,,Maxey,T. Maxey,,,,,,,,27.04,Missed,,,,,,,,,,,,,,,,
598,PT00M29.60S,2021-12-24T02:19:59.6Z,4,REGULAR,rebound,offensive,[],1629680,,,1610612755,94,98,2021-12-24T02:20:05Z,5940000,,,0,,M. Thybulle REBOUND (Off:2 Def:1),[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,597.0,3.0,1.0,2.0,,,,,,,,,,,,
599,PT00M29.00S,2021-12-24T02:20:00.5Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1629680,75.50919842312747,85.29411764705883,1610612755,94,98,2021-12-24T02:20:09Z,5950000,176.0,178.0,1,right,MISS M. Thybulle 25' 3PT,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,25.05,Missed,,,,,,,,,,,,,,,,
600,PT00M29.00S,2021-12-24T02:20:00.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,94,98,2021-12-24T02:20:09Z,5960000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,599.0,,,,,,,,,,,,,,,
601,PT00M29.00S,2021-12-24T02:20:08.5Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628381,,,1610612755,94,98,2021-12-24T02:20:16Z,5970000,,,0,,J. Collins loose ball personal FOUL (5 PF) (Embiid 2 FT),"[1628381, 203954]",1610612737.0,ATL,loose ball,,,Collins,J. Collins,,,,,,,,,,,,,,,,,,,,1626302.0,5.0,0.0,Embiid,203954.0,
603,PT00M29.00S,2021-12-24T02:20:33.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,94,98,2021-12-24T02:20:33Z,5990000,,,0,,ATL Timeout,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT00M29.00S,2021-12-24T02:20:39.6Z,4,REGULAR,instantreplay,challenge,[],0,,,1610612755,94,98,2021-12-24T02:27:30Z,6000000,,,0,,,[],1610612737.0,ATL,stands,,,,,,,,,,,,,,,,,,,,,,,,202058.0,,,,,
605,PT00M29.00S,2021-12-24T02:22:42.2Z,4,REGULAR,substitution,out,[],203552,,,1610612755,94,98,2021-12-24T02:22:50Z,6010000,,,0,,SUB out: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M29.00S,2021-12-24T02:22:42.2Z,4,REGULAR,substitution,in,[],204020,,,1610612755,94,98,2021-12-24T02:22:50Z,6020000,,,0,,SUB in: T. Johnson,[204020],1610612755.0,PHI,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
607,PT00M29.00S,2021-12-24T02:23:03.7Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",203954,,,1610612755,95,98,2021-12-24T02:23:03Z,6030000,,,0,,J. Embiid Free Throw 1 of 2 (22 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,,,22.0,,,,,,,,,
608,PT00M29.00S,2021-12-24T02:23:21.6Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",203954,,,1610612755,96,98,2021-12-24T02:23:21Z,6040000,,,0,,J. Embiid Free Throw 2 of 2 (23 PTS),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,Made,,,,,,,23.0,,,,,,,,,
609,PT00M05.60S,2021-12-24T02:23:50.9Z,4,REGULAR,2pt,Jump Shot,[],1628411,15.588042049934298,25.49019607843137,1610612737,96,98,2021-12-24T02:24:12Z,6050000,123.0,94.0,1,left,MISS W. Iwundu 15' Jump Shot,[1628411],1610612737.0,ATL,,,,Iwundu,W. Iwundu,,,,,,,,15.44,Missed,,,,,,,,,,,,,,,,
610,PT00M05.40S,2021-12-24T02:23:51.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612737,96,98,2021-12-24T02:24:12Z,6060000,,,0,,TEAM offensive REBOUND,[],1610612737.0,ATL,,,,,,,,,,,,,,,609.0,,,,,,,,,,,,,,,
611,PT00M05.40S,2021-12-24T02:23:55.5Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612737,96,98,2021-12-24T02:24:05Z,6070000,,,0,,ATL shot clock Team TURNOVER,[],1610612737.0,ATL,,,,,,,,,,,,,,,,,,,,,,,,,1626302.0,,,,,
612,PT00M05.40S,2021-12-24T02:24:16.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,96,98,2021-12-24T02:24:16Z,6080000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT00M05.40S,2021-12-24T02:24:39.8Z,4,REGULAR,substitution,out,[],1629680,,,1610612755,96,98,2021-12-24T02:25:12Z,6090000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT00M05.40S,2021-12-24T02:24:39.8Z,4,REGULAR,substitution,out,[],204020,,,1610612755,96,98,2021-12-24T02:25:12Z,6100000,,,0,,SUB out: T. Johnson,[204020],1610612755.0,PHI,,,,Johnson,T. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT00M05.40S,2021-12-24T02:24:39.8Z,4,REGULAR,substitution,in,[],203552,,,1610612755,96,98,2021-12-24T02:25:12Z,6110000,,,0,,SUB in: S. Curry,[203552],1610612755.0,PHI,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT00M05.40S,2021-12-24T02:24:39.8Z,4,REGULAR,substitution,in,[],1627788,,,1610612755,96,98,2021-12-24T02:25:12Z,6120000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT00M00.20S,2021-12-24T02:25:43.5Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],203954,76.5604467805519,26.225490196078432,1610612755,96,98,2021-12-24T02:25:57Z,6130000,-119.0,168.0,1,right,MISS J. Embiid 20' Jump Shot,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,20.57,Missed,,,,,,,,,,,,,,,,
618,PT00M00.10S,2021-12-24T02:25:43.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612755,96,98,2021-12-24T02:25:57Z,6140000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,617.0,,,,,,,,,,,,,,,
619,PT00M00.00S,2021-12-24T02:26:00.6Z,4,REGULAR,period,end,[],0,,,1610612755,96,98,2021-12-24T02:26:00Z,6150000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT00M00.00S,2021-12-24T02:26:09.6Z,4,REGULAR,game,end,[],0,,,0,96,98,2021-12-24T02:26:09Z,6160000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
