actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,pointsTotal,officialId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
455,PT05M10.00S,2022-03-11T02:25:48.4Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],202681,37.53285151116951,45.588235294117645,1610612751,65,94,2022-03-11T02:25:55Z,4460000,22.0,300.0,1,left,MISS K. Irving 30' 3PT,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,30.11,Missed,,,,,,,,,,,,,,,,,,
456,PT05M07.00S,2022-03-11T02:25:51.4Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,65,94,2022-03-11T02:25:55Z,4470000,,,0,,J. Embiid REBOUND (Off:4 Def:6),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,455.0,10.0,6.0,4.0,,,,,,,,,,,,,,
457,PT05M01.00S,2022-03-11T02:25:57.9Z,3,REGULAR,3pt,Jump Shot,[],202699,67.62483574244416,44.11764705882353,1610612755,65,94,2022-03-11T02:26:02Z,4480000,-29.0,252.0,1,right,MISS T. Harris 25' 3PT,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,25.35,Missed,,,,,,,,,,,,,,,,,,
458,PT04M59.00S,2022-03-11T02:25:59.9Z,3,REGULAR,rebound,defensive,[],1628971,,,1610612751,65,94,2022-03-11T02:26:02Z,4490000,,,0,,B. Brown REBOUND (Off:0 Def:2),[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,457.0,2.0,2.0,0.0,,,,,,,,,,,,,,
459,PT04M45.00S,2022-03-11T02:26:13.8Z,3,REGULAR,2pt,Jump Shot,[],201142,23.73521681997372,63.48039215686274,1610612751,65,94,2022-03-11T02:26:18Z,4500000,-67.0,171.0,1,left,MISS K. Durant 18' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,18.34,Missed,,,,,,,,,,,,,,,,,,
460,PT04M43.00S,2022-03-11T02:26:15.8Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,65,94,2022-03-11T02:26:18Z,4510000,,,0,,J. Embiid REBOUND (Off:4 Def:7),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,459.0,11.0,7.0,4.0,,,,,,,,,,,,,,
461,PT04M33.00S,2022-03-11T02:26:25.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203954,84.70762155059133,42.40196078431372,1610612755,65,94,2022-03-11T02:28:53Z,4520000,-38.0,91.0,1,right,MISS J. Embiid 9' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,9.88,Missed,,,,,,,,,,,,,,,,,,
462,PT04M29.00S,2022-03-11T02:26:30.3Z,3,REGULAR,rebound,offensive,[],202699,,,1610612755,65,94,2022-03-11T02:26:30Z,4530000,,,0,,T. Harris REBOUND (Off:2 Def:0),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,461.0,2.0,0.0,2.0,,,,,,,,,,,,,,
463,PT04M29.00S,2022-03-11T02:26:30.3Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",202699,94.40999984741211,50.0,1610612755,65,94,2022-03-11T02:26:35Z,4540000,0.0,0.0,1,right,MISS T. Harris putback Layup - blocked,"[202699, 203083]",1610612755.0,PHI,putback,,,Harris,T. Harris,,,,,0.0,Missed,,,,,,,,,,Drummond,203083.0,,,,,,,
464,PT04M29.00S,2022-03-11T02:26:30.3Z,3,REGULAR,block,,[],203083,,,1610612755,65,94,2022-03-11T02:26:31Z,4550000,,,0,,A. Drummond BLOCK (2 BLK),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
465,PT04M29.00S,2022-03-11T02:26:30.3Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,65,94,2022-03-11T02:26:35Z,4560000,,,0,,K. Durant REBOUND (Off:1 Def:12),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,463.0,13.0,12.0,1.0,,,,,,,,,,,,,,
466,PT04M16.00S,2022-03-11T02:26:43.3Z,3,REGULAR,3pt,Jump Shot,[],203552,28.597240473061763,24.264705882352942,1610612751,65,94,2022-03-11T02:26:47Z,4570000,129.0,216.0,1,left,MISS S. Curry 25' 3PT,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,25.17,Missed,,,,,,,,,,,,,,,,,,
467,PT04M13.00S,2022-03-11T02:26:46.3Z,3,REGULAR,rebound,defensive,[],203954,,,1610612755,65,94,2022-03-11T02:26:47Z,4580000,,,0,,J. Embiid REBOUND (Off:4 Def:8),[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,466.0,12.0,8.0,4.0,,,,,,,,,,,,,,
468,PT03M56.00S,2022-03-11T02:27:03.5Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1629680,93.64323258869908,48.28431372549019,1610612755,67,94,2022-03-11T02:27:07Z,4590000,-9.0,7.0,1,right,M. Thybulle DUNK (4 PTS) (J. Harden 5 AST),"[1629680, 201935]",1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,1.13,Made,,,,,,,,4.0,,,,,,,,J. Harden,201935.0,5.0
470,PT03M42.00S,2022-03-11T02:27:18.0Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,6.389618922470433,49.754901960784316,1610612751,67,96,2022-03-11T02:27:48Z,4610000,1.0,8.0,1,left,A. Drummond alley-oop DUNK (5 PTS) (K. Durant 6 AST),"[203083, 201142]",1610612751.0,BKN,alley-oop,,,Drummond,A. Drummond,,,,,0.77,Made,,,,,,,,5.0,,,,,,,,K. Durant,201142.0,6.0
472,PT03M42.00S,2022-03-11T02:27:28.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,67,96,2022-03-11T02:27:28Z,4630000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT03M42.00S,2022-03-11T02:30:01.6Z,3,REGULAR,substitution,out,[],202681,,,1610612755,67,96,2022-03-11T02:30:08Z,4640000,,,0,,SUB out: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
474,PT03M42.00S,2022-03-11T02:30:01.6Z,3,REGULAR,substitution,in,[],201609,,,1610612755,67,96,2022-03-11T02:30:08Z,4650000,,,0,,SUB in: G. Dragic,[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,,,,,,,,,,,,,,,,,,
475,PT03M42.00S,2022-03-11T02:30:20.8Z,3,REGULAR,substitution,out,[],201935,,,1610612755,67,96,2022-03-11T02:30:27Z,4660000,,,0,,SUB out: J. Harden,[201935],1610612755.0,PHI,,,,Harden,J. Harden,,,,,,,,,,,,,,,,,,,,,,,,
476,PT03M42.00S,2022-03-11T02:30:20.8Z,3,REGULAR,substitution,out,[],1629680,,,1610612755,67,96,2022-03-11T02:30:27Z,4670000,,,0,,SUB out: M. Thybulle,[1629680],1610612755.0,PHI,,,,Thybulle,M. Thybulle,,,,,,,,,,,,,,,,,,,,,,,,
477,PT03M42.00S,2022-03-11T02:30:20.8Z,3,REGULAR,substitution,in,[],1629003,,,1610612755,67,96,2022-03-11T02:30:27Z,4680000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,
478,PT03M42.00S,2022-03-11T02:30:20.8Z,3,REGULAR,substitution,in,[],1627777,,,1610612755,67,96,2022-03-11T02:30:27Z,4690000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,
479,PT03M25.00S,2022-03-11T02:31:01.9Z,3,REGULAR,2pt,Jump Shot,[],1630178,82.34231274638634,20.34313725490196,1610612755,67,96,2022-03-11T02:31:09Z,4700000,-148.0,113.0,1,right,MISS T. Maxey 18' fadeaway Shot,[1630178],1610612755.0,PHI,fadeaway,,,Maxey,T. Maxey,,,,,18.67,Missed,,,,,,,,,,,,,,,,,,
480,PT03M23.00S,2022-03-11T02:31:03.9Z,3,REGULAR,rebound,defensive,[],201609,,,1610612751,67,96,2022-03-11T02:31:09Z,4710000,,,0,,G. Dragic REBOUND (Off:0 Def:2),[201609],1610612751.0,BKN,,,,Dragic,G. Dragic,,,,,,,479.0,2.0,2.0,0.0,,,,,,,,,,,,,,
481,PT02M59.00S,2022-03-11T02:31:27.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,9.280551905387648,49.26470588235294,1610612751,67,98,2022-03-11T02:31:33Z,4720000,4.0,35.0,1,left,A. Drummond cutting Layup (7 PTS) (K. Durant 7 AST),"[203083, 201142]",1610612751.0,BKN,cutting,,,Drummond,A. Drummond,,,,,3.49,Made,,,,,,,,7.0,,,,,,,,K. Durant,201142.0,7.0
483,PT02M34.00S,2022-03-11T02:31:52.8Z,3,REGULAR,2pt,Jump Shot,[],203954,78.79434954007884,32.59803921568628,1610612755,67,98,2022-03-11T02:33:06Z,4740000,-87.0,147.0,1,right,MISS J. Embiid 17' pullup Shot - blocked,"[203954, 203083]",1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,17.06,Missed,,,,,,,,,,Drummond,203083.0,,,,,,,
484,PT02M34.00S,2022-03-11T02:31:52.8Z,3,REGULAR,block,,[],203083,,,1610612755,67,98,2022-03-11T02:31:55Z,4750000,,,0,,A. Drummond BLOCK (3 BLK),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
485,PT02M31.00S,2022-03-11T02:31:55.8Z,3,REGULAR,rebound,defensive,[],203552,,,1610612751,67,98,2022-03-11T02:31:58Z,4760000,,,0,,S. Curry REBOUND (Off:0 Def:1),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,483.0,1.0,1.0,0.0,,,,,,,,,,,,,,
486,PT02M19.00S,2022-03-11T02:32:08.0Z,3,REGULAR,turnover,out-of-bounds,[],201142,,,1610612751,67,98,2022-03-11T02:32:15Z,4770000,,,0,,K. Durant bad pass out-of-bounds TURNOVER (5 TO),[201142],1610612751.0,BKN,bad pass,,,Durant,K. Durant,,,,,,,,,,,5.0,,,,101284.0,,,,,,,,,
487,PT02M19.00S,2022-03-11T02:32:10.7Z,3,REGULAR,substitution,out,[],1630178,,,1610612755,67,98,2022-03-11T02:32:17Z,4780000,,,0,,SUB out: T. Maxey,[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,
488,PT02M19.00S,2022-03-11T02:32:10.7Z,3,REGULAR,substitution,in,[],1627788,,,1610612755,67,98,2022-03-11T02:32:17Z,4790000,,,0,,SUB in: F. Korkmaz,[1627788],1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,,,,,,,,,,
489,PT02M01.00S,2022-03-11T02:32:41.2Z,3,REGULAR,2pt,Jump Shot,['fromturnover'],203954,76.2976346911958,60.29411764705882,1610612755,67,98,2022-03-11T02:32:46Z,4800000,51.0,170.0,1,right,MISS J. Embiid 17' pullup Shot,[203954],1610612755.0,PHI,pullup,,,Embiid,J. Embiid,,,,,17.79,Missed,,,,,,,,,,,,,,,,,,
490,PT01M59.00S,2022-03-11T02:32:43.2Z,3,REGULAR,rebound,defensive,[],201142,,,1610612751,67,98,2022-03-11T02:32:46Z,4810000,,,0,,K. Durant REBOUND (Off:1 Def:13),[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,489.0,14.0,13.0,1.0,,,,,,,,,,,,,,
491,PT01M41.00S,2022-03-11T02:33:02.0Z,3,REGULAR,2pt,Jump Shot,[],201142,23.340998685939553,26.47058823529412,1610612751,67,98,2022-03-11T02:33:06Z,4820000,118.0,167.0,1,left,MISS K. Durant 20' pullup Shot,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,20.42,Missed,,,,,,,,,,,,,,,,,,
492,PT01M38.00S,2022-03-11T02:33:05.0Z,3,REGULAR,rebound,defensive,[],202699,,,1610612755,67,98,2022-03-11T02:33:06Z,4830000,,,0,,T. Harris REBOUND (Off:2 Def:1),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,491.0,3.0,1.0,2.0,,,,,,,,,,,,,,
493,PT01M32.00S,2022-03-11T02:33:10.7Z,3,REGULAR,turnover,bad pass,[],202699,,,1610612755,67,98,2022-03-11T02:33:15Z,4840000,,,0,,T. Harris bad pass TURNOVER (2 TO),"[202699, 203552]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,2.0,Curry,203552.0,,,,,,,,,,,
494,PT01M32.00S,2022-03-11T02:33:10.7Z,3,REGULAR,steal,,[],203552,,,1610612751,67,98,2022-03-11T02:39:00Z,4850000,,,0,,S. Curry STEAL (4 STL),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
495,PT01M25.00S,2022-03-11T02:33:19.4Z,3,REGULAR,turnover,traveling,[],203552,,,1610612751,67,98,2022-03-11T02:33:27Z,4860000,,,0,,S. Curry traveling TURNOVER (2 TO),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,2.0,,,,202027.0,,,,,,,,,
496,PT01M10.00S,2022-03-11T02:33:43.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],202699,69.99014454664915,21.07843137254902,1610612755,70,98,2022-03-11T02:33:49Z,4870000,-145.0,230.0,1,right,T. Harris 27' 3PT  (16 PTS) (J. Embiid 2 AST),"[202699, 203954]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,27.13,Made,,,,,,,,16.0,,,,,,,,J. Embiid,203954.0,2.0
498,PT00M49.40S,2022-03-11T02:34:05.2Z,3,REGULAR,2pt,Jump Shot,[],201142,11.777266754270697,68.87254901960785,1610612751,70,100,2022-03-11T02:34:16Z,4890000,-94.0,58.0,1,left,K. Durant 11' fadeaway Jump Shot (25 PTS),[201142],1610612751.0,BKN,fadeaway,,,Durant,K. Durant,,,,,11.09,Made,,,,,,,,25.0,,,,,,,,,,
499,PT00M41.50S,2022-03-11T02:34:18.2Z,3,REGULAR,turnover,bad pass,[],203954,,,1610612755,70,100,2022-03-11T02:34:23Z,4900000,,,0,,J. Embiid bad pass TURNOVER (4 TO),"[203954, 203552]",1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,4.0,Curry,203552.0,,,,,,,,,,,
500,PT00M41.50S,2022-03-11T02:34:18.2Z,3,REGULAR,steal,,[],203552,,,1610612751,70,100,2022-03-11T02:34:19Z,4910000,,,0,,S. Curry STEAL (5 STL),[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
501,PT00M37.70S,2022-03-11T02:34:22.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",203552,6.389618922470433,49.26470588235294,1610612751,70,102,2022-03-11T02:34:30Z,4920000,4.0,8.0,1,left,S. Curry running reverse Layup (24 PTS),[203552],1610612751.0,BKN,running reverse,,,Curry,S. Curry,,,,,0.85,Made,,,,,,,,24.0,,,,,,,,,,
502,PT00M24.00S,2022-03-11T02:34:39.9Z,3,REGULAR,3pt,Jump Shot,[],1627777,69.99014454664915,76.9607843137255,1610612755,70,102,2022-03-11T02:34:45Z,4930000,135.0,230.0,1,right,MISS G. Niang 26' 3PT,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,26.62,Missed,,,,,,,,,,,,,,,,,,
503,PT00M21.10S,2022-03-11T02:34:42.8Z,3,REGULAR,rebound,defensive,[],203083,,,1610612751,70,102,2022-03-11T02:34:42Z,4940000,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,502.0,7.0,4.0,3.0,,,,,,,,,,,,,,
504,PT00M03.60S,2022-03-11T02:35:00.3Z,3,REGULAR,3pt,Jump Shot,[],201142,34.510512483574246,41.66666666666667,1610612751,70,102,2022-03-11T02:35:05Z,4950000,42.0,272.0,1,left,MISS K. Durant 27' pullup 3PT,[201142],1610612751.0,BKN,pullup,,,Durant,K. Durant,,,,,27.51,Missed,,,,,,,,,,,,,,,,,,
505,PT00M00.50S,2022-03-11T02:35:03.4Z,3,REGULAR,rebound,defensive,[],1627777,,,1610612755,70,102,2022-03-11T02:35:03Z,4960000,,,0,,G. Niang REBOUND (Off:0 Def:4),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,504.0,4.0,4.0,0.0,,,,,,,,,,,,,,
506,PT00M00.00S,2022-03-11T02:35:07.0Z,3,REGULAR,period,end,[],0,,,1610612755,70,102,2022-03-11T02:35:07Z,4970000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2022-03-11T02:35:21.4Z,4,REGULAR,substitution,out,['startperiod'],202699,,,1610612755,70,102,2022-03-11T02:37:47Z,4980000,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2022-03-11T02:35:21.4Z,4,REGULAR,substitution,out,['startperiod'],203954,,,1610612755,70,102,2022-03-11T02:37:47Z,4990000,,,0,,SUB out: J. Embiid,[203954],1610612755.0,PHI,,,,Embiid,J. Embiid,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2022-03-11T02:35:21.4Z,4,REGULAR,substitution,out,['startperiod'],203083,,,1610612755,70,102,2022-03-11T02:37:47Z,5000000,,,0,,SUB out: A. Drummond,[203083],1610612751.0,BKN,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,
510,PT12M00.00S,2022-03-11T02:35:21.4Z,4,REGULAR,substitution,out,['startperiod'],1628971,,,1610612755,70,102,2022-03-11T02:37:47Z,5010000,,,0,,SUB out: B. Brown,[1628971],1610612751.0,BKN,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,
511,PT12M00.00S,2022-03-11T02:35:21.4Z,4,REGULAR,substitution,out,['startperiod'],201142,,,1610612755,70,102,2022-03-11T02:37:47Z,5020000,,,0,,SUB out: K. Durant,[201142],1610612751.0,BKN,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,
512,PT12M00.00S,2022-03-11T02:35:21.4Z,4,REGULAR,substitution,out,['startperiod'],203552,,,1610612755,70,102,2022-03-11T02:37:47Z,5030000,,,0,,SUB out: S. Curry,[203552],1610612751.0,BKN,,,,Curry,S. Curry,,,,,,,,,,,,,,,,,,,,,,,,
513,PT12M00.00S,2022-03-11T02:35:21.4Z,4,REGULAR,substitution,in,['startperiod'],1630198,,,1610612755,70,102,2022-03-11T02:37:47Z,5040000,,,0,,SUB in: I. Joe,[1630198],1610612755.0,PHI,,,,Joe,I. Joe,,,,,,,,,,,,,,,,,,,,,,,,
514,PT12M00.00S,2022-03-11T02:35:21.4Z,4,REGULAR,substitution,in,['startperiod'],201599,,,1610612755,70,102,2022-03-11T02:37:47Z,5050000,,,0,,SUB in: D. Jordan,[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,,,,,,,,,,,,,,
515,PT12M00.00S,2022-03-11T02:35:21.4Z,4,REGULAR,substitution,in,['startperiod'],201988,,,1610612755,70,102,2022-03-11T02:37:47Z,5060000,,,0,,SUB in: P. Mills,[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
516,PT12M00.00S,2022-03-11T02:35:21.4Z,4,REGULAR,substitution,in,['startperiod'],201949,,,1610612755,70,102,2022-03-11T02:37:47Z,5070000,,,0,,SUB in: J. Johnson,[201949],1610612751.0,BKN,,,,Johnson,J. Johnson,,,,,,,,,,,,,,,,,,,,,,,,
517,PT12M00.00S,2022-03-11T02:35:21.4Z,4,REGULAR,substitution,in,['startperiod'],202681,,,1610612755,70,102,2022-03-11T02:37:47Z,5080000,,,0,,SUB in: K. Irving,[202681],1610612751.0,BKN,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,
518,PT12M00.00S,2022-03-11T02:35:21.4Z,4,REGULAR,substitution,in,['startperiod'],1629651,,,1610612755,70,102,2022-03-11T02:37:47Z,5090000,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,
519,PT12M00.00S,2022-03-11T02:38:42.3Z,4,REGULAR,period,start,[],0,,,1610612751,70,102,2022-03-11T02:38:42Z,5100000,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT11M41.00S,2022-03-11T02:39:00.6Z,4,REGULAR,3pt,Jump Shot,[],202681,30.962549277266753,59.068627450980394,1610612751,70,105,2022-03-11T02:39:05Z,5110000,-45.0,239.0,1,left,K. Irving 24' 3PT pullup (21 PTS),[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,24.28,Made,,,,,,,,21.0,,,,,,,,,,
521,PT11M27.00S,2022-03-11T02:39:17.9Z,4,REGULAR,violation,kicked ball,[],1629651,,,1610612755,70,105,2022-03-11T02:42:00Z,5120000,,,0,,N. Claxton kicked ball VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,101284.0,,,,,,,,,
522,PT11M17.00S,2022-03-11T02:39:44.1Z,4,REGULAR,2pt,Hook,[],1627777,78.66294349540078,43.872549019607845,1610612755,72,105,2022-03-11T02:39:53Z,5130000,-31.0,148.0,1,right,G. Niang 15' driving Hook (4 PTS),[1627777],1610612755.0,PHI,driving,,,Niang,G. Niang,,,,,15.12,Made,,,,,,,,4.0,,,,,,,,,,
523,PT11M17.00S,2022-03-11T02:39:50.8Z,4,REGULAR,foul,personal,['1freethrow'],201949,,,1610612755,72,105,2022-03-11T02:39:56Z,5140000,,,0,,J. Johnson shooting personal FOUL (1 PF) (Niang 1 FT),"[201949, 1627777]",1610612751.0,BKN,shooting,,,Johnson,J. Johnson,,,,,,,,,,,,,,,202027.0,,,1.0,0.0,Niang,1627777.0,,,
525,PT11M17.00S,2022-03-11T02:40:11.8Z,4,REGULAR,freethrow,1 of 1,[],1627777,,,1610612755,73,105,2022-03-11T02:40:11Z,5160000,,,0,,G. Niang Free Throw 1 of 1 (5 PTS),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,Made,,,,,,,,5.0,,,,,,,,,,
526,PT11M03.00S,2022-03-11T02:40:26.3Z,4,REGULAR,3pt,Jump Shot,[],202681,33.196452036793694,45.83333333333333,1610612751,73,105,2022-03-11T02:40:32Z,5170000,21.0,260.0,1,left,MISS K. Irving 26' pullup 3PT,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,26.03,Missed,,,,,,,,,,,,,,,,,,
527,PT10M58.00S,2022-03-11T02:40:31.3Z,4,REGULAR,rebound,offensive,[],1629651,,,1610612751,73,105,2022-03-11T02:40:32Z,5180000,,,0,,N. Claxton REBOUND (Off:1 Def:3),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,526.0,4.0,3.0,1.0,,,,,,,,,,,,,,
528,PT10M58.00S,2022-03-11T02:40:31.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,73,105,2022-03-11T02:40:31Z,5190000,0.0,0.0,1,left,MISS N. Claxton tip Layup,[1629651],1610612751.0,BKN,tip,,,Claxton,N. Claxton,,,,,0.0,Missed,,,,,,,,,,,,,,,,,,
529,PT10M58.00S,2022-03-11T02:40:32.3Z,4,REGULAR,rebound,defensive,[],201599,,,1610612755,73,105,2022-03-11T02:40:32Z,5200000,,,0,,D. Jordan REBOUND (Off:2 Def:4),[201599],1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,528.0,6.0,4.0,2.0,,,,,,,,,,,,,,
530,PT10M53.00S,2022-03-11T02:40:39.1Z,4,REGULAR,violation,kicked ball,[],1629651,,,1610612755,73,105,2022-03-11T02:40:47Z,5210000,,,0,,N. Claxton kicked ball VIOLATION,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,202027.0,,,,,,,,,
531,PT10M45.00S,2022-03-11T02:40:57.5Z,4,REGULAR,turnover,bad pass,[],201599,,,1610612755,73,105,2022-03-11T02:41:01Z,5220000,,,0,,D. Jordan bad pass TURNOVER (2 TO),"[201599, 201988]",1610612755.0,PHI,,,,Jordan,D. Jordan,,,,,,,,,,,2.0,Mills,201988.0,,,,,,,,,,,
532,PT10M45.00S,2022-03-11T02:40:57.5Z,4,REGULAR,steal,,[],201988,,,1610612751,73,105,2022-03-11T02:40:59Z,5230000,,,0,,P. Mills STEAL (1 STL),[201988],1610612751.0,BKN,,,,Mills,P. Mills,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M44.00S,2022-03-11T02:41:01.7Z,4,REGULAR,foul,personal,[],1629003,,,1610612751,73,105,2022-03-11T02:41:12Z,5240000,,,0,,S. Milton take personal FOUL (2 PF),"[1629003, 1629651]",1610612755.0,PHI,take,,,Milton,S. Milton,,,,,,,,,,,,,,,202027.0,,,2.0,0.0,Claxton,1629651.0,,,
535,PT10M26.00S,2022-03-11T02:41:37.0Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],202681,22.158344283837057,27.696078431372552,1610612751,73,105,2022-03-11T02:41:42Z,5260000,112.0,156.0,1,left,MISS K. Irving 19' pullup Shot,[202681],1610612751.0,BKN,pullup,,,Irving,K. Irving,,,,,19.16,Missed,,,,,,,,,,,,,,,,,,
536,PT10M23.00S,2022-03-11T02:41:40.0Z,4,REGULAR,rebound,defensive,[],1627777,,,1610612755,73,105,2022-03-11T02:41:42Z,5270000,,,0,,G. Niang REBOUND (Off:0 Def:5),[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,535.0,5.0,5.0,0.0,,,,,,,,,,,,,,
537,PT10M20.00S,2022-03-11T02:41:43.1Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627777,66.3107752956636,33.33333333333333,1610612755,76,105,2022-03-11T02:42:58Z,5280000,-83.0,264.0,1,right,G. Niang 27' 3PT running (8 PTS) (I. Joe 1 AST),"[1627777, 1630198]",1610612755.0,PHI,running,,,Niang,G. Niang,,,,,27.7,Made,,,,,,,,8.0,,,,,,,,I. Joe,1630198.0,1.0
539,PT10M07.00S,2022-03-11T02:41:55.3Z,4,REGULAR,3pt,Jump Shot,[],201988,4.02431011826544,96.07843137254902,1610612751,76,108,2022-03-11T02:42:04Z,5300000,-230.0,-15.0,1,left,P. Mills 3PT  (8 PTS) (K. Irving 5 AST),"[201988, 202681]",1610612751.0,BKN,,,,Mills,P. Mills,,,,,23.09,Made,,,,,,,,8.0,,,,,,,,K. Irving,202681.0,5.0
