actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,value
559,PT02M28.00S,2022-03-22T01:38:23.3Z,4,REGULAR,substitution,out,[],1629003,,,1610612755,103,101,2022-03-22T01:38:26Z,5500000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT02M28.00S,2022-03-22T01:38:23.3Z,4,REGULAR,substitution,in,[],1627777,,,1610612755,103,101,2022-03-22T01:38:26Z,5510000,,,0,,SUB in: G. Niang,[1627777],1610612755.0,PHI,,,,Niang,G. Niang,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT02M23.00S,2022-03-22T01:38:52.5Z,4,REGULAR,foul,personal,[],200768,,,1610612755,103,101,2022-03-22T01:39:00Z,5520000,,,0,,K. Lowry personal FOUL (5 PF),"[200768, 200794]",1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,2534.0,5.0,0.0,Millsap,200794.0,,,,,,
563,PT02M18.00S,2022-03-22T01:39:14.4Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630178,8.459264126149804,43.627450980392155,1610612755,105,101,2022-03-22T01:39:20Z,5540000,32.0,27.0,1,left,T. Maxey driving floating bank Jump Shot (21 PTS),[1630178],1610612755.0,PHI,driving floating bank,,,Maxey,T. Maxey,,,,,,,,4.18,Made,21.0,,,,,,,,,,,,,,,
564,PT02M18.00S,2022-03-22T01:39:19.4Z,4,REGULAR,foul,personal,['1freethrow'],1628997,,,1610612755,105,101,2022-03-22T01:39:29Z,5550000,,,0,,C. Martin shooting personal FOUL (1 PF) (Maxey 1 FT),"[1628997, 1630178]",1610612748.0,MIA,shooting,,,Martin,C. Martin,,,,,,,,,,,,,,,202053.0,1.0,0.0,Maxey,1630178.0,,,,,,
566,PT02M18.00S,2022-03-22T01:39:49.0Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],1630178,,,1610612755,106,101,2022-03-22T01:39:49Z,5570000,,,0,,T. Maxey Free Throw 1 of 1 (22 PTS),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,Made,22.0,,,,,,,,,,,,,,,
567,PT02M06.00S,2022-03-22T01:40:11.5Z,4,REGULAR,foul,personal,[],1627788,,,1610612748,106,101,2022-03-22T01:40:31Z,5580000,,,0,,F. Korkmaz personal FOUL (2 PF),"[1627788, 202710]",1610612755.0,PHI,,,,Korkmaz,F. Korkmaz,,,,,,,,,,,,,,,2534.0,2.0,0.0,Butler,202710.0,,,,,,
569,PT01M55.00S,2022-03-22T01:40:52.2Z,4,REGULAR,3pt,Jump Shot,[],202710,75.47634691195795,12.74509803921569,1610612748,106,101,2022-03-22T01:40:58Z,5600000,-186.0,178.0,1,right,MISS J. Butler 25' 3PT,[202710],1610612748.0,MIA,,,,Butler,J. Butler,,,,,,,,25.77,Missed,,,,,,,,,,,,,,,,
570,PT01M51.00S,2022-03-22T01:40:56.2Z,4,REGULAR,rebound,defensive,[],1630178,,,1610612755,106,101,2022-03-22T01:40:58Z,5610000,,,0,,T. Maxey REBOUND (Off:1 Def:4),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,569.0,5.0,4.0,1.0,,,,,,,,,,,
571,PT01M34.00S,2022-03-22T01:41:13.5Z,4,REGULAR,3pt,Jump Shot,[],1630178,28.827201051248352,19.117647058823522,1610612755,109,101,2022-03-22T01:42:19Z,5620000,154.0,218.0,1,left,T. Maxey 26' 3PT pullup (25 PTS),[1630178],1610612755.0,PHI,pullup,,,Maxey,T. Maxey,,,,,,,,26.75,Made,25.0,,,,,,,,,,,,,,,
572,PT01M34.00S,2022-03-22T01:41:24.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612748,109,101,2022-03-22T01:41:24Z,5630000,,,0,,MIA Timeout,[],1610612748.0,MIA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT01M32.00S,2022-03-22T01:43:06.8Z,4,REGULAR,3pt,Jump Shot,[],200768,66.67214191852825,39.4607843137255,1610612748,109,101,2022-03-22T01:43:16Z,5640000,-53.0,261.0,1,right,MISS K. Lowry 26' 3PT,[200768],1610612748.0,MIA,,,,Lowry,K. Lowry,,,,,,,,26.61,Missed,,,,,,,,,,,,,,,,
574,PT01M30.00S,2022-03-22T01:43:08.8Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612748,109,101,2022-03-22T01:43:16Z,5650000,,,0,,TEAM offensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,573.0,,,,,,,,,,,,,,
575,PT01M30.00S,2022-03-22T01:43:12.7Z,4,REGULAR,foul,personal,[],1627777,,,1610612748,109,101,2022-03-22T01:43:24Z,5660000,,,0,,G. Niang loose ball personal FOUL (4 PF),"[1627777, 1628997]",1610612755.0,PHI,loose ball,,,Niang,G. Niang,,,,,,,,,,,,,,,2534.0,4.0,0.0,Martin,1628997.0,,,,,,
577,PT01M25.00S,2022-03-22T01:43:41.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629639,91.90210249671485,62.5,1610612748,109,101,2022-03-22T01:43:46Z,5680000,62.0,24.0,1,right,MISS T. Herro 6' driving floating Shot,[1629639],1610612748.0,MIA,driving floating,,,Herro,T. Herro,,,,,,,,6.68,Missed,,,,,,,,,,,,,,,,
578,PT01M21.00S,2022-03-22T01:43:45.1Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,109,101,2022-03-22T01:43:46Z,5690000,,,0,,T. Harris REBOUND (Off:0 Def:7),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,577.0,7.0,7.0,0.0,,,,,,,,,,,
579,PT01M03.00S,2022-03-22T01:44:02.6Z,4,REGULAR,3pt,Jump Shot,[],1630178,34.74047306176085,42.892156862745104,1610612755,112,101,2022-03-22T01:44:06Z,5700000,36.0,274.0,1,left,T. Maxey 27' 3PT  (28 PTS) (G. Niang 4 AST),"[1630178, 1627777]",1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,27.64,Made,28.0,,,,,,,,,,G. Niang,1627777.0,4.0,,,
581,PT00M57.50S,2022-03-22T01:44:13.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628997,92.82194480946123,49.754901960784316,1610612748,112,103,2022-03-22T01:44:20Z,5720000,-1.0,15.0,1,right,C. Martin running reverse Layup (14 PTS) (K. Lowry 6 AST),"[1628997, 200768]",1610612748.0,MIA,running reverse,,,Martin,C. Martin,,,,,,,,1.5,Made,14.0,,,,,,,,,,K. Lowry,200768.0,6.0,,,
583,PT00M36.40S,2022-03-22T01:44:37.5Z,4,REGULAR,2pt,Jump Shot,[],1627777,8.722076215505908,68.38235294117646,1610612755,112,103,2022-03-22T01:44:45Z,5740000,-92.0,29.0,1,left,MISS G. Niang 9' driving floating Shot - blocked,"[1627777, 1628389]",1610612755.0,PHI,driving floating,,,Niang,G. Niang,,,,,,,,9.65,Missed,,,,,,,,,,,,,,Adebayo,1628389.0,
584,PT00M36.40S,2022-03-22T01:44:37.5Z,4,REGULAR,block,,[],1628389,,,1610612755,112,103,2022-03-22T01:44:40Z,5750000,,,0,,B. Adebayo BLOCK (3 BLK),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
585,PT00M35.10S,2022-03-22T01:44:38.8Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612748,112,103,2022-03-22T01:44:45Z,5760000,,,0,,TEAM defensive REBOUND,[],1610612748.0,MIA,,,,,,,,,,,,,,,,583.0,,,,,,,,,,,,,,
586,PT00M35.10S,2022-03-22T01:44:45.2Z,4,REGULAR,stoppage,out-of-bounds,[],0,,,1610612748,112,103,2022-03-22T01:44:45Z,5770000,,,0,,,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,PT00M33.10S,2022-03-22T01:44:49.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],200768,67.59198423127464,25.0,1610612748,112,106,2022-03-22T01:44:57Z,5780000,-125.0,252.0,1,right,K. Lowry 28' 3PT running pullup (20 PTS),[200768],1610612748.0,MIA,running pullup,,,Lowry,K. Lowry,,,,,,,,28.14,Made,20.0,,,,,,,,,,,,,,,
588,PT00M26.50S,2022-03-22T01:45:07.6Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,112,106,2022-03-22T01:45:07Z,5790000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,PT00M26.50S,2022-03-22T01:46:43.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612755,112,106,2022-03-22T01:46:43Z,5800000,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,PT00M23.30S,2022-03-22T01:48:07.3Z,4,REGULAR,turnover,bad pass,[],1627777,,,1610612755,112,106,2022-03-22T01:48:21Z,5810000,,,0,,G. Niang bad pass TURNOVER (2 TO),"[1627777, 1628389]",1610612755.0,PHI,,,,Niang,G. Niang,,,,,2.0,Adebayo,1628389.0,,,,,,,,,,,,,,,,,,
591,PT00M23.30S,2022-03-22T01:48:07.3Z,4,REGULAR,steal,,[],1628389,,,1610612748,112,106,2022-03-22T01:48:10Z,5820000,,,0,,B. Adebayo STEAL (1 STL),[1628389],1610612748.0,MIA,,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT00M21.00S,2022-03-22T01:48:10.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628997,91.37647831800263,49.26470588235294,1610612748,112,106,2022-03-22T01:48:30Z,5830000,-4.0,29.0,1,right,MISS C. Martin running finger roll Layup - blocked,"[1628997, 1630178]",1610612748.0,MIA,running finger roll,,,Martin,C. Martin,,,,,,,,2.88,Missed,,,,,,,,,,,,,,Maxey,1630178.0,
593,PT00M21.00S,2022-03-22T01:48:10.7Z,4,REGULAR,block,,[],1630178,,,1610612748,112,106,2022-03-22T01:48:15Z,5840000,,,0,,T. Maxey BLOCK (1 BLK),[1630178],1610612755.0,PHI,,,,Maxey,T. Maxey,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT00M21.00S,2022-03-22T01:48:10.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612755,112,106,2022-03-22T01:48:30Z,5850000,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,592.0,,,,,,,,,,,,,,
596,PT00M21.00S,2022-03-22T01:48:23.2Z,4,REGULAR,foul,personal,[],1628389,,,1610612755,112,106,2022-03-22T01:48:52Z,5870000,,,0,,B. Adebayo loose ball personal FOUL (1 PF),"[1628389, 202699]",1610612748.0,MIA,loose ball,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,2534.0,1.0,0.0,Harris,202699.0,,,,,,
598,PT00M21.00S,2022-03-22T01:48:47.8Z,4,REGULAR,substitution,out,[],200794,,,1610612755,112,106,2022-03-22T01:48:50Z,5890000,,,0,,SUB out: P. Millsap,[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT00M21.00S,2022-03-22T01:48:47.8Z,4,REGULAR,substitution,in,[],1629003,,,1610612755,112,106,2022-03-22T01:48:50Z,5900000,,,0,,SUB in: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT00M19.70S,2022-03-22T01:48:55.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628389,,,1610612755,112,106,2022-03-22T01:49:03Z,5910000,,,0,,B. Adebayo take personal FOUL (2 PF) (Harris 2 FT),"[1628389, 202699]",1610612748.0,MIA,take,,,Adebayo,B. Adebayo,,,,,,,,,,,,,,,2534.0,2.0,0.0,Harris,202699.0,,,,,,
602,PT00M19.70S,2022-03-22T01:49:18.7Z,4,REGULAR,freethrow,1 of 2,[],202699,,,1610612755,112,106,2022-03-22T01:49:18Z,5930000,,,0,,MISS T. Harris Free Throw 1 of 2,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,Missed,,,,,,,,,,,,,,,,
603,PT00M19.70S,2022-03-22T01:49:18.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612755,112,106,2022-03-22T01:49:18Z,5940000,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,602.0,,,,,,,,,,,,,,
604,PT00M19.70S,2022-03-22T01:49:31.7Z,4,REGULAR,substitution,out,[],1629003,,,1610612755,112,106,2022-03-22T01:49:37Z,5950000,,,0,,SUB out: S. Milton,[1629003],1610612755.0,PHI,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,
605,PT00M19.70S,2022-03-22T01:49:31.7Z,4,REGULAR,substitution,in,[],200794,,,1610612755,112,106,2022-03-22T01:49:37Z,5960000,,,0,,SUB in: P. Millsap,[200794],1610612755.0,PHI,,,,Millsap,P. Millsap,,,,,,,,,,,,,,,,,,,,,,,,,
606,PT00M19.70S,2022-03-22T01:49:51.8Z,4,REGULAR,freethrow,2 of 2,[],202699,,,1610612755,113,106,2022-03-22T01:49:51Z,5970000,,,0,,T. Harris Free Throw 2 of 2 (14 PTS),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,Made,14.0,,,,,,,,,,,,,,,
607,PT00M14.50S,2022-03-22T01:50:00.3Z,4,REGULAR,3pt,Jump Shot,[],200768,72.05978975032852,20.34313725490196,1610612748,113,106,2022-03-22T01:50:05Z,5980000,-148.0,210.0,1,right,MISS K. Lowry 25' pullup 3PT,[200768],1610612748.0,MIA,pullup,,,Lowry,K. Lowry,,,,,,,,25.72,Missed,,,,,,,,,,,,,,,,
608,PT00M11.10S,2022-03-22T01:50:03.8Z,4,REGULAR,rebound,defensive,[],202699,,,1610612755,113,106,2022-03-22T01:50:03Z,5990000,,,0,,T. Harris REBOUND (Off:0 Def:8),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,607.0,8.0,8.0,0.0,,,,,,,,,,,
609,PT00M00.00S,2022-03-22T01:50:19.2Z,4,REGULAR,period,end,[],0,,,1610612755,113,106,2022-03-22T01:50:19Z,6000000,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,PT00M00.00S,2022-03-22T01:50:21.2Z,4,REGULAR,game,end,[],0,,,0,113,106,2022-03-22T01:50:21Z,6010000,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
