actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,playerName,playerNameI,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoverdPersonId
623,PT03M28.00S,2023-11-09T03:14:38.0Z,4,REGULAR,2pt,Hook,[],202696,93.9060446780552,73.77450980392157,1610612741,103,105,2023-11-09T03:14:42Z,5950000,False,119.0,5.0,1,right,MISS N. Vucevic 11' turnaround Hook,[202696],1610612741.0,CHI,turnaround,,,,,,Mid-Range,8-16 Right,11.9,Missed,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
624,PT03M26.00S,2023-11-09T03:14:40.0Z,4,REGULAR,rebound,defensive,[],203994,,,1610612756,103,105,2023-11-09T03:14:42Z,5960000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:7),[203994],1610612756.0,PHX,,,,,,,Mid-Range,8-16 Right,,,,Nurkic,J. Nurkic,,,,623.0,10.0,7.0,3.0,,,,,,,,,,,
625,PT03M13.00S,2023-11-09T03:14:55.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202696,,,1610612756,103,105,2023-11-09T03:15:02Z,5970000,False,,,0,,N. Vucevic shooting personal FOUL (3 PF) (Nurkic 2 FT),"[202696, 203994]",1610612741.0,CHI,shooting,,,,,,Restricted Area,0-8 Center,,,,Vucevic,N. Vucevic,,,,,,,,,,1629178.0,3.0,0.0,Nurkic,203994.0,,,,
627,PT03M13.00S,2023-11-09T03:15:21.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,103,105,2023-11-09T03:15:21Z,5990000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT03M13.00S,2023-11-09T03:17:33.0Z,4,REGULAR,freethrow,1 of 2,[],203994,,,1610612756,103,106,2023-11-09T03:17:33Z,6010000,False,,,0,,J. Nurkic Free Throw 1 of 2 (15 PTS),[203994],1610612756.0,PHX,,,,,,,,,,Made,15.0,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,
630,PT03M13.00S,2023-11-09T03:17:48.7Z,4,REGULAR,freethrow,2 of 2,[],203994,,,1610612756,103,107,2023-11-09T03:17:48Z,6020000,False,,,0,,J. Nurkic Free Throw 2 of 2 (16 PTS),[203994],1610612756.0,PHX,,,,,,,,,,Made,16.0,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,
631,PT03M04.00S,2023-11-09T03:18:02.9Z,4,REGULAR,3pt,Jump Shot,[],202696,67.36202365308804,63.970588235294116,1610612741,103,107,2023-11-09T03:18:19Z,6030000,False,70.0,254.0,1,right,MISS N. Vucevic 26' 3PT,[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,26.37,Missed,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
632,PT03M02.00S,2023-11-09T03:18:04.7Z,4,REGULAR,rebound,defensive,[],201569,,,1610612756,103,107,2023-11-09T03:18:04Z,6040000,False,,,0,,E. Gordon REBOUND (Off:0 Def:1),[201569],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Center,,,,Gordon,E. Gordon,,,,631.0,1.0,1.0,0.0,,,,,,,,,,,
633,PT02M45.00S,2023-11-09T03:18:21.6Z,4,REGULAR,2pt,Jump Shot,[],1628960,20.97568988173456,45.83333333333333,1610612756,103,107,2023-11-09T03:27:06Z,6050000,False,21.0,145.0,1,left,MISS G. Allen 14' step back Shot,[1628960],1610612756.0,PHX,step back,,,,,,Mid-Range,8-16 Center,14.62,Missed,,Allen,G. Allen,,,,,,,,,,,,,,,,,,
634,PT02M43.00S,2023-11-09T03:18:23.6Z,4,REGULAR,rebound,defensive,[],1627936,,,1610612741,103,107,2023-11-09T03:18:25Z,6060000,False,,,0,,A. Caruso REBOUND (Off:1 Def:3),[1627936],1610612741.0,CHI,,,,,,,Mid-Range,8-16 Center,,,,Caruso,A. Caruso,,,,633.0,4.0,3.0,1.0,,,,,,,,,,,
635,PT02M38.00S,2023-11-09T03:18:29.5Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1627936,92.72339027595268,50.73529411764706,1610612741,103,107,2023-11-09T03:27:46Z,6070000,False,4.0,16.0,1,right,MISS A. Caruso running reverse Layup - blocked,"[1627936, 1628960]",1610612741.0,CHI,running reverse,,,,,,Restricted Area,0-8 Center,1.63,Missed,,Caruso,A. Caruso,,,,,,,,Allen,1628960.0,,,,,,,,,
636,PT02M38.00S,2023-11-09T03:18:29.5Z,4,REGULAR,block,,[],1628960,,,1610612741,103,107,2023-11-09T03:18:32Z,6080000,False,,,0,,G. Allen BLOCK (1 BLK),[1628960],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,
637,PT02M34.00S,2023-11-09T03:18:33.5Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,103,107,2023-11-09T03:18:34Z,6090000,False,,,0,,K. Durant REBOUND (Off:1 Def:4),[201142],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Durant,K. Durant,,,,635.0,5.0,4.0,1.0,,,,,,,,,,,
638,PT02M29.00S,2023-11-09T03:18:38.6Z,4,REGULAR,3pt,Jump Shot,[],201569,26.363337713534822,15.931372549019606,1610612756,103,107,2023-11-09T03:28:09Z,6100000,False,170.0,195.0,1,left,MISS E. Gordon 25' 3PT,[201569],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,25.91,Missed,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
639,PT02M25.00S,2023-11-09T03:18:42.6Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,103,107,2023-11-09T03:18:45Z,6110000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:4),[203897],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,,,,LaVine,Z. LaVine,,,,638.0,5.0,4.0,1.0,,,,,,,,,,,
640,PT02M15.00S,2023-11-09T03:18:54.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202696,94.03745072273325,51.9607843137255,1610612741,105,107,2023-11-09T03:18:59Z,6120000,False,10.0,4.0,1,right,N. Vucevic Layup (23 PTS) (Z. LaVine 6 AST),"[202696, 203897]",1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,1.04,Made,23.0,Vucevic,N. Vucevic,Z. LaVine,203897.0,6.0,,,,,,,,,,,,,,,
642,PT02M15.00S,2023-11-09T03:18:57.2Z,4,REGULAR,foul,personal,['1freethrow'],1628960,,,1610612741,105,107,2023-11-09T03:19:21Z,6140000,False,,,0,,G. Allen shooting personal FOUL (3 PF) (Vucevic 1 FT),"[1628960, 202696]",1610612756.0,PHX,shooting,,,,,,Restricted Area,0-8 Center,,,,Allen,G. Allen,,,,,,,,,,1629178.0,3.0,0.0,Vucevic,202696.0,,,,
644,PT02M15.00S,2023-11-09T03:19:15.2Z,4,REGULAR,substitution,out,[],201569,,,1610612741,105,107,2023-11-09T03:19:18Z,6160000,False,,,0,,SUB out: E. Gordon,[201569],1610612756.0,PHX,,,,,,,,,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,
645,PT02M15.00S,2023-11-09T03:19:15.2Z,4,REGULAR,substitution,in,[],203078,,,1610612741,105,107,2023-11-09T03:19:18Z,6170000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,,,,,,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,
646,PT02M15.00S,2023-11-09T03:19:26.0Z,4,REGULAR,freethrow,1 of 1,[],202696,,,1610612741,105,107,2023-11-09T03:19:28Z,6180000,False,,,0,,MISS N. Vucevic Free Throw 1 of 1,[202696],1610612741.0,CHI,,,,,,,,,,Missed,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
647,PT02M13.00S,2023-11-09T03:19:28.0Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,105,107,2023-11-09T03:19:28Z,6190000,False,,,0,,K. Durant REBOUND (Off:1 Def:5),[201142],1610612756.0,PHX,,,,,,,,,,,,Durant,K. Durant,,,,646.0,6.0,5.0,1.0,,,,,,,,,,,
648,PT01M51.00S,2023-11-09T03:19:48.2Z,4,REGULAR,3pt,Jump Shot,[],1628966,3.7614980289093296,94.85294117647058,1610612756,105,107,2023-11-09T03:19:54Z,6200000,False,-224.0,-17.0,1,left,MISS K. Bates-Diop 3PT,[1628966],1610612756.0,PHX,,,,,,,Left Corner 3,24+ Left,22.5,Missed,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,
649,PT01M49.00S,2023-11-09T03:19:50.2Z,4,REGULAR,rebound,defensive,[],203897,,,1610612741,105,107,2023-11-09T03:19:54Z,6210000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:5),[203897],1610612741.0,CHI,,,,,,,Left Corner 3,24+ Left,,,,LaVine,Z. LaVine,,,,648.0,6.0,5.0,1.0,,,,,,,,,,,
650,PT01M36.00S,2023-11-09T03:20:04.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203897,91.80354796320631,49.01960784313725,1610612741,105,107,2023-11-09T03:20:08Z,6220000,False,-5.0,25.0,1,right,MISS Z. LaVine driving Layup - blocked,"[203897, 1628960]",1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,2.5,Missed,,LaVine,Z. LaVine,,,,,,,,Allen,1628960.0,,,,,,,,,
651,PT01M36.00S,2023-11-09T03:20:04.1Z,4,REGULAR,block,,[],1628960,,,1610612741,105,107,2023-11-09T05:49:36Z,6230000,False,,,0,,G. Allen BLOCK (2 BLK),[1628960],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,
652,PT01M32.00S,2023-11-09T03:20:08.1Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,105,107,2023-11-09T05:49:36Z,6240000,False,,,0,,K. Durant REBOUND (Off:1 Def:6),[201142],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Durant,K. Durant,,,,650.0,7.0,6.0,1.0,,,,,,,,,,,
653,PT01M19.00S,2023-11-09T03:20:23.1Z,4,REGULAR,turnover,traveling,[],201142,,,1610612756,105,107,2023-11-09T03:20:27Z,6250000,False,,,0,,K. Durant traveling TURNOVER (6 TO),[201142],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Left Center,,,,Durant,K. Durant,,,,,,,,,,201246.0,,,,,6.0,,,
654,PT01M11.00S,2023-11-09T03:20:49.6Z,4,REGULAR,turnover,bad pass,[],201942,,,1610612741,105,107,2023-11-09T03:20:55Z,6260000,False,,,0,,D. DeRozan bad pass TURNOVER (2 TO),"[201942, 1628960]",1610612741.0,CHI,,,,,,,Restricted Area,0-8 Center,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,2.0,Allen,1628960.0,
655,PT01M11.00S,2023-11-09T03:20:49.6Z,4,REGULAR,steal,,[],1628960,,,1610612756,105,107,2023-11-09T03:20:51Z,6270000,False,,,0,,G. Allen STEAL (1 STL),[1628960],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,
656,PT00M55.10S,2023-11-09T03:21:16.5Z,4,REGULAR,turnover,bad pass,[],203994,,,1610612756,105,107,2023-11-09T03:21:22Z,6280000,False,,,0,,J. Nurkic bad pass TURNOVER (3 TO),"[203994, 1629632]",1610612756.0,PHX,,,,,,,Mid-Range,16-24 Center,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,3.0,White,1629632.0,
657,PT00M55.10S,2023-11-09T03:21:16.5Z,4,REGULAR,steal,,[],1629632,,,1610612741,105,107,2023-11-09T03:21:19Z,6290000,False,,,0,,C. White STEAL (3 STL),[1629632],1610612741.0,CHI,,,,,,,Mid-Range,16-24 Center,,,,White,C. White,,,,,,,,,,,,,,,,,,
658,PT00M55.10S,2023-11-09T03:21:20.6Z,4,REGULAR,foul,personal,[],1628966,,,1610612741,105,107,2023-11-09T03:21:29Z,6300000,False,,,0,,K. Bates-Diop personal FOUL (3 PF),"[1628966, 1629632]",1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,1629178.0,3.0,0.0,White,1629632.0,,,,
672,PT00M45.30S,2023-11-09T03:21:50.6Z,4,REGULAR,turnover,out-of-bounds,[],203897,,,1610612741,105,107,2023-11-09T03:24:33Z,6345000,False,,,0,,Z. LaVine lost ball out-of-bounds TURNOVER (3 TO),[203897],1610612741.0,CHI,lost ball,,,,,,In The Paint (Non-RA),0-8 Center,,,,LaVine,Z. LaVine,,,,,,,,,,1155.0,,,,,3.0,,,
665,PT00M25.00S,2023-11-09T03:22:17.8Z,4,REGULAR,foul,offensive,[],203994,,,1610612756,105,107,2023-11-09T03:22:32Z,6370000,False,,,0,,J. Nurkic off-the-ball offensive FOUL (4 PF),"[203994, 1629632]",1610612756.0,PHX,off-the-ball,,,,,,In The Paint (Non-RA),0-8 Center,,,,Nurkic,J. Nurkic,,,,,,,,,,1629178.0,4.0,0.0,White,1629632.0,,,,
667,PT00M25.00S,2023-11-09T03:22:17.8Z,4,REGULAR,turnover,offensive foul,[],203994,,,1610612756,105,107,2023-11-09T03:22:17Z,6390000,False,,,0,,J. Nurkic offensive foul TURNOVER (4 TO),[203994],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),0-8 Center,,,,Nurkic,J. Nurkic,,,,,,,,,,1629178.0,,,,,4.0,,,
668,PT00M25.00S,2023-11-09T03:22:32.1Z,4,REGULAR,substitution,out,[],203078,,,1610612741,105,107,2023-11-09T03:22:37Z,6400000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,,,,,,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,
669,PT00M25.00S,2023-11-09T03:22:32.1Z,4,REGULAR,substitution,in,[],1629006,,,1610612741,105,107,2023-11-09T03:22:37Z,6410000,False,,,0,,SUB in: J. Okogie,[1629006],1610612756.0,PHX,,,,,,,,,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,
670,PT00M15.70S,2023-11-09T03:22:59.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,94.56307490144546,51.225490196078425,1610612741,107,107,2023-11-09T03:23:05Z,6420000,False,6.0,-1.0,1,right,D. DeRozan driving Layup (20 PTS),[201942],1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,0.63,Made,20.0,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
671,PT00M15.70S,2023-11-09T03:23:11.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612756,107,107,2023-11-09T03:23:11Z,6430000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT00M15.70S,2023-11-09T03:24:18.4Z,4,REGULAR,substitution,out,[],1628966,,,1610612756,107,107,2023-11-09T03:24:34Z,6440000,False,,,0,,SUB out: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,
674,PT00M15.70S,2023-11-09T03:24:18.4Z,4,REGULAR,substitution,out,[],1629006,,,1610612756,107,107,2023-11-09T03:24:34Z,6450000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,,,,,,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,
675,PT00M15.70S,2023-11-09T03:24:18.4Z,4,REGULAR,substitution,in,[],1629139,,,1610612756,107,107,2023-11-09T03:24:34Z,6460000,False,,,0,,SUB in: Y. Watanabe,[1629139],1610612756.0,PHX,,,,,,,,,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,
676,PT00M15.70S,2023-11-09T03:24:18.4Z,4,REGULAR,substitution,in,[],203078,,,1610612756,107,107,2023-11-09T03:24:34Z,6470000,False,,,0,,SUB in: B. Beal,[203078],1610612756.0,PHX,,,,,,,,,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,
677,PT00M00.80S,2023-11-09T03:25:03.4Z,4,REGULAR,2pt,Jump Shot,[],201142,17.559132720105126,19.607843137254903,1610612756,107,107,2023-11-09T03:25:11Z,6480000,False,152.0,113.0,1,left,MISS K. Durant 18' fadeaway Shot,[201142],1610612756.0,PHX,fadeaway,,,,,,Mid-Range,16-24 Right Center,18.92,Missed,,Durant,K. Durant,,,,,,,,,,,,,,,,,,
678,PT00M00.80S,2023-11-09T03:25:03.4Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,107,107,2023-11-09T03:25:11Z,6490000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,Mid-Range,16-24 Right Center,,,,,,,,,677.0,,,,,,,,,,,,,,
679,PT00M00.00S,2023-11-09T03:25:09.6Z,4,REGULAR,period,end,[],0,,,1610612756,107,107,2023-11-09T03:25:09Z,6500000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT05M00.00S,2023-11-09T03:26:42.1Z,5,OVERTIME,substitution,out,['startperiod'],1629139,,,1610612756,107,107,2023-11-09T03:27:54Z,6510000,False,,,0,,SUB out: Y. Watanabe,[1629139],1610612756.0,PHX,,,,,,,,,,,,Watanabe,Y. Watanabe,,,,,,,,,,,,,,,,,,
684,PT05M00.00S,2023-11-09T03:26:42.1Z,5,OVERTIME,substitution,out,['startperiod'],203078,,,1610612756,107,107,2023-11-09T03:27:54Z,6520000,False,,,0,,SUB out: B. Beal,[203078],1610612756.0,PHX,,,,,,,,,,,,Beal,B. Beal,,,,,,,,,,,,,,,,,,
685,PT05M00.00S,2023-11-09T03:26:42.1Z,5,OVERTIME,substitution,in,['startperiod'],1628966,,,1610612756,107,107,2023-11-09T03:27:54Z,6530000,False,,,0,,SUB in: K. Bates-Diop,[1628966],1610612756.0,PHX,,,,,,,,,,,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,
686,PT05M00.00S,2023-11-09T03:26:42.1Z,5,OVERTIME,substitution,in,['startperiod'],1630692,,,1610612756,107,107,2023-11-09T03:27:54Z,6540000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,,,,,,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,
687,PT05M00.00S,2023-11-09T03:28:08.7Z,5,OVERTIME,period,start,[],0,,,0,107,107,2023-11-09T03:28:08Z,6550000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
689,PT04M58.00S,2023-11-09T03:28:10.6Z,5,OVERTIME,jumpball,recovered,[],1629632,,,1610612741,107,107,2023-11-09T03:28:10Z,6570000,False,,,0,,Jump Ball N. Vucevic vs. J. Nurkic: Tip to C. White,"[1629632, 202696, 203994]",1610612741.0,CHI,startperiod,C. White,Vucevic,202696.0,Nurkic,203994.0,,,,,,White,C. White,,,,,,,,,,,,,,,,,,1629632.0
692,PT04M48.00S,2023-11-09T03:28:19.9Z,5,OVERTIME,turnover,lost ball,[],1629632,,,1610612741,107,107,2023-11-09T03:28:28Z,6600000,False,,,0,,C. White lost ball TURNOVER (1 TO),"[1629632, 203994]",1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,,White,C. White,,,,,,,,,,,,,,,1.0,Nurkic,203994.0,
693,PT04M48.00S,2023-11-09T03:28:19.9Z,5,OVERTIME,steal,,[],203994,,,1610612756,107,107,2023-11-09T03:28:21Z,6610000,False,,,0,,J. Nurkic STEAL (1 STL),[203994],1610612756.0,PHX,,,,,,,In The Paint (Non-RA),8-16 Center,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,
694,PT04M45.00S,2023-11-09T03:28:26.2Z,5,OVERTIME,foul,personal,['2freethrow'],202696,,,1610612756,107,107,2023-11-09T03:28:32Z,6620000,False,,,0,,N. Vucevic shooting personal FOUL (4 PF) (Durant 2 FT),"[202696, 201142]",1610612741.0,CHI,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,,Vucevic,N. Vucevic,,,,,,,,,,201246.0,4.0,0.0,Durant,201142.0,,,,
696,PT04M45.00S,2023-11-09T03:28:48.6Z,5,OVERTIME,freethrow,1 of 2,['fromturnover'],201142,,,1610612756,107,108,2023-11-09T03:28:48Z,6640000,False,,,0,,K. Durant Free Throw 1 of 2 (24 PTS),[201142],1610612756.0,PHX,,,,,,,,,,Made,24.0,Durant,K. Durant,,,,,,,,,,,,,,,,,,
697,PT04M45.00S,2023-11-09T03:29:03.8Z,5,OVERTIME,freethrow,2 of 2,['fromturnover'],201142,,,1610612756,107,109,2023-11-09T03:29:03Z,6650000,False,,,0,,K. Durant Free Throw 2 of 2 (25 PTS),[201142],1610612756.0,PHX,,,,,,,,,,Made,25.0,Durant,K. Durant,,,,,,,,,,,,,,,,,,
698,PT04M31.00S,2023-11-09T03:29:21.6Z,5,OVERTIME,3pt,Jump Shot,[],1629632,75.77201051248358,92.15686274509804,1610612741,107,109,2023-11-09T03:29:27Z,6660000,False,211.0,175.0,1,right,MISS C. White 27' 3PT,[1629632],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Right Center,27.41,Missed,,White,C. White,,,,,,,,,,,,,,,,,,
699,PT04M26.00S,2023-11-09T03:29:26.6Z,5,OVERTIME,rebound,defensive,[],203994,,,1610612756,107,109,2023-11-09T03:29:27Z,6670000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:8),[203994],1610612756.0,PHX,,,,,,,Above the Break 3,24+ Right Center,,,,Nurkic,J. Nurkic,,,,698.0,11.0,8.0,3.0,,,,,,,,,,,
700,PT04M05.00S,2023-11-09T03:29:46.9Z,5,OVERTIME,2pt,Jump Shot,[],201142,24.392247043363994,53.92156862745098,1610612756,107,109,2023-11-09T03:39:06Z,6680000,False,-20.0,177.0,1,left,MISS K. Durant 17' turnaround fadeaway Shot,[201142],1610612756.0,PHX,turnaround fadeaway,,,,,,Mid-Range,16-24 Center,17.79,Missed,,Durant,K. Durant,,,,,,,,,,,,,,,,,,
701,PT04M03.00S,2023-11-09T03:29:48.9Z,5,OVERTIME,rebound,defensive,[],1629632,,,1610612741,107,109,2023-11-09T03:29:52Z,6690000,False,,,0,,C. White REBOUND (Off:0 Def:5),[1629632],1610612741.0,CHI,,,,,,,Mid-Range,16-24 Center,,,,White,C. White,,,,700.0,5.0,5.0,0.0,,,,,,,,,,,
702,PT03M46.00S,2023-11-09T03:30:05.5Z,5,OVERTIME,3pt,Jump Shot,[],201942,67.7562417871222,27.941176470588236,1610612741,107,109,2023-11-09T03:30:11Z,6700000,False,-110.0,251.0,1,right,MISS D. DeRozan 27' 3PT,[201942],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,27.38,Missed,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
703,PT03M43.00S,2023-11-09T03:30:08.5Z,5,OVERTIME,rebound,offensive,[],202696,,,1610612741,107,109,2023-11-09T03:30:11Z,6710000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:4),[202696],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,,,,Vucevic,N. Vucevic,,,,702.0,6.0,4.0,2.0,,,,,,,,,,,
704,PT03M39.00S,2023-11-09T03:30:13.0Z,5,OVERTIME,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629632,93.38042049934296,52.20588235294118,1610612741,107,109,2023-11-09T03:30:17Z,6720000,False,11.0,10.0,1,right,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,1.47,Missed,,White,C. White,,,,,,,,,,,,,,,,,,
705,PT03M36.00S,2023-11-09T03:30:16.0Z,5,OVERTIME,rebound,defensive,[],203994,,,1610612756,107,109,2023-11-09T03:30:17Z,6730000,False,,,0,,J. Nurkic REBOUND (Off:3 Def:9),[203994],1610612756.0,PHX,,,,,,,Restricted Area,0-8 Center,,,,Nurkic,J. Nurkic,,,,704.0,12.0,9.0,3.0,,,,,,,,,,,
706,PT03M21.00S,2023-11-09T03:30:31.0Z,5,OVERTIME,3pt,Jump Shot,[],1628966,6.521024967148489,96.56862745098039,1610612756,107,109,2023-11-09T03:30:35Z,6740000,False,-233.0,9.0,1,left,MISS K. Bates-Diop 3PT,[1628966],1610612756.0,PHX,,,,,,,Left Corner 3,24+ Left,23.3,Missed,,Bates-Diop,K. Bates-Diop,,,,,,,,,,,,,,,,,,
707,PT03M18.00S,2023-11-09T03:30:34.0Z,5,OVERTIME,rebound,defensive,[],203897,,,1610612741,107,109,2023-11-09T03:31:19Z,6750000,False,,,0,,Z. LaVine REBOUND (Off:1 Def:6),[203897],1610612741.0,CHI,,,,,,,Left Corner 3,24+ Left,,,,LaVine,Z. LaVine,,,,706.0,7.0,6.0,1.0,,,,,,,,,,,
708,PT03M09.00S,2023-11-09T03:30:42.6Z,5,OVERTIME,3pt,Jump Shot,[],202696,66.5735873850197,57.107843137254896,1610612741,110,109,2023-11-09T03:30:46Z,6760000,False,36.0,262.0,1,right,N. Vucevic 26' 3PT  (26 PTS) (Z. LaVine 7 AST),"[202696, 203897]",1610612741.0,CHI,,,,,,,Above the Break 3,24+ Center,26.41,Made,26.0,Vucevic,N. Vucevic,Z. LaVine,203897.0,7.0,,,,,,,,,,,,,,,
710,PT02M49.00S,2023-11-09T03:31:02.9Z,5,OVERTIME,turnover,bad pass,[],203994,,,1610612756,110,109,2023-11-09T03:31:07Z,6780000,False,,,0,,J. Nurkic bad pass TURNOVER (5 TO),"[203994, 1627936]",1610612756.0,PHX,,,,,,,Mid-Range,16-24 Left Center,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,5.0,Caruso,1627936.0,
711,PT02M49.00S,2023-11-09T03:31:02.9Z,5,OVERTIME,steal,,[],1627936,,,1610612741,110,109,2023-11-09T03:31:05Z,6790000,False,,,0,,A. Caruso STEAL (3 STL),[1627936],1610612741.0,CHI,,,,,,,Mid-Range,16-24 Left Center,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,
712,PT02M37.00S,2023-11-09T03:31:17.5Z,5,OVERTIME,foul,personal,[],1630692,,,1610612741,110,109,2023-11-09T03:31:30Z,6800000,False,,,0,,J. Goodwin personal FOUL (1 PF),"[1630692, 1629632]",1610612756.0,PHX,,,,,,,Mid-Range,16-24 Right,,,,Goodwin,J. Goodwin,,,,,,,,,,1629178.0,1.0,0.0,White,1629632.0,,,,
714,PT02M27.00S,2023-11-09T03:31:52.9Z,5,OVERTIME,3pt,Jump Shot,['fromturnover'],1627936,67.23061760840999,35.78431372549019,1610612741,113,109,2023-11-09T03:42:18Z,6820000,False,-71.0,256.0,1,right,A. Caruso 26' 3PT pullup bank (19 PTS) (N. Vucevic 3 AST),"[1627936, 202696]",1610612741.0,CHI,pullup bank,,,,,,Above the Break 3,24+ Center,26.52,Made,19.0,Caruso,A. Caruso,N. Vucevic,202696.0,3.0,,,,,,,,,,,,,,,
