actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
429,PT02M40.00S,2023-12-03T02:37:37.7Z,3,REGULAR,substitution,in,[],1629627,,,1610612740,81,78,2023-12-03T02:37:56Z,4200000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
430,PT02M36.00S,2023-12-03T02:38:00.0Z,3,REGULAR,foul,offensive,[],1629627,,,1610612740,81,78,2023-12-03T02:38:11Z,4210000,False,,,0,,Z. Williamson off-the-ball offensive FOUL (1 PF),"[1629627, 201942]",1610612740.0,NOP,off-the-ball,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Center,2534.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
432,PT02M36.00S,2023-12-03T02:38:00.0Z,3,REGULAR,turnover,offensive foul,[],1629627,,,1610612740,81,78,2023-12-03T02:38:00Z,4230000,False,,,0,,Z. Williamson offensive foul TURNOVER (3 TO),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Mid-Range,8-16 Center,2534.0,,,,,,,,,,,,,,,,,3.0,,
433,PT02M25.00S,2023-12-03T02:38:21.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,29.38567674113009,69.11764705882352,1610612741,81,78,2023-12-03T02:38:27Z,4240000,False,-96.0,224.0,1,left,MISS C. White 24' 3PT,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,24.33,,,,,,,,
434,PT02M22.00S,2023-12-03T02:38:24.9Z,3,REGULAR,rebound,defensive,[],1641722,,,1610612740,81,78,2023-12-03T02:38:27Z,4250000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:1),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,,,433.0,1.0,1.0,0.0,,,,,,,,,
435,PT02M12.00S,2023-12-03T02:38:34.8Z,3,REGULAR,3pt,Jump Shot,[],1641722,64.47109067017082,43.872549019607845,1610612740,81,78,2023-12-03T02:38:40Z,4260000,False,-31.0,281.0,1,right,MISS J. Hawkins 28' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,,,,28.32,,,,,,,,
436,PT02M09.00S,2023-12-03T02:38:37.8Z,3,REGULAR,rebound,defensive,[],1629632,,,1610612741,81,78,2023-12-03T02:38:40Z,4270000,False,,,0,,C. White REBOUND (Off:1 Def:6),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Center,,,,,,,,435.0,7.0,6.0,1.0,,,,,,,,,
437,PT01M53.00S,2023-12-03T02:38:52.7Z,3,REGULAR,3pt,Jump Shot,[],1628470,5.469776609724048,94.85294117647058,1610612741,84,78,2023-12-03T02:38:58Z,4280000,False,-224.0,-1.0,1,left,T. Craig 3PT  (10 PTS) (J. Carter 1 AST),"[1628470, 1628975]",1610612741.0,CHI,,,,Craig,T. Craig,,,,,Left Corner 3,24+ Left,,,,,,Made,10.0,,,,,22.43,J. Carter,1628975.0,1.0,,,,,
439,PT01M31.00S,2023-12-03T02:39:15.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630631,94.56307490144546,52.94117647058824,1610612740,84,78,2023-12-03T02:39:20Z,4300000,False,15.0,-1.0,1,right,MISS J. Alvarado driving Layup,[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.48,,,,,,,,
440,PT01M29.00S,2023-12-03T02:39:17.5Z,3,REGULAR,rebound,offensive,[],203469,,,1610612740,84,78,2023-12-03T02:39:17Z,4310000,False,,,0,,C. Zeller REBOUND (Off:2 Def:1),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,,,,,,439.0,3.0,1.0,2.0,,,,,,,,,
450,PT01M29.00S,2023-12-03T02:39:18.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203469,93.11760840998686,51.225490196078425,1610612740,84,78,2023-12-03T02:40:57Z,4315000,False,6.0,12.0,1,right,MISS C. Zeller tip Layup,[203469],1610612740.0,NOP,tip,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.36,,,,,,,,
451,PT01M28.00S,2023-12-03T02:39:19.8Z,3,REGULAR,rebound,offensive,[],203469,,,1610612740,84,78,2023-12-03T02:40:57Z,4317500,False,,,0,,C. Zeller REBOUND (Off:3 Def:1),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,Restricted Area,0-8 Center,,,,,,,,450.0,4.0,1.0,3.0,,,,,,,,,
441,PT01M24.00S,2023-12-03T02:39:21.8Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1641722,82.21090670170827,4.411764705882353,1610612740,84,78,2023-12-03T02:40:57Z,4320000,False,-228.0,115.0,1,right,MISS J. Hawkins 25' 3PT,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,25.51,,,,,,,,
442,PT01M21.00S,2023-12-03T02:39:24.8Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,84,78,2023-12-03T02:39:27Z,4330000,False,,,0,,A. Drummond REBOUND (Off:1 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,441.0,4.0,3.0,1.0,,,,,,,,,
443,PT01M09.00S,2023-12-03T02:39:39.7Z,3,REGULAR,2pt,Jump Shot,[],201942,10.775295663600525,22.081801470588236,1610612741,86,78,2023-12-03T02:39:52Z,4340000,False,140.0,49.0,1,left,D. DeRozan 14' turnaround fadeaway Jump Shot (14 PTS),[201942],1610612741.0,CHI,turnaround fadeaway,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Right,,,,,,Made,14.0,,,,,14.79,,,,,,,,
444,PT01M09.00S,2023-12-03T02:39:42.1Z,3,REGULAR,foul,personal,['1freethrow'],1630230,,,1610612741,86,78,2023-12-03T02:39:51Z,4350000,False,,,0,,N. Marshall shooting personal FOUL (1 PF) (DeRozan 1 FT),"[1630230, 201942]",1610612740.0,NOP,shooting,,,Marshall,N. Marshall,,,,,Mid-Range,8-16 Right,1151.0,1.0,0.0,DeRozan,201942.0,,,,,,,,,,,,,,,
446,PT01M09.00S,2023-12-03T02:40:07.5Z,3,REGULAR,freethrow,1 of 1,[],201942,,,1610612741,87,78,2023-12-03T02:40:07Z,4370000,False,,,0,,D. DeRozan Free Throw 1 of 1 (15 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
447,PT01M00.00S,2023-12-03T02:40:19.9Z,3,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612740,87,78,2023-12-03T02:40:26Z,4380000,False,,,0,,T. Craig shooting personal FOUL (2 PF) (Williamson 2 FT),"[1628470, 1629627]",1610612741.0,CHI,shooting,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,1151.0,2.0,0.0,Williamson,1629627.0,,,,,,,,,,,,,,,
449,PT01M00.00S,2023-12-03T02:40:49.7Z,3,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,87,79,2023-12-03T02:40:49Z,4400000,False,,,0,,Z. Williamson Free Throw 1 of 2 (14 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,14.0,,,,,,,,,,,,,
452,PT01M00.00S,2023-12-03T02:41:08.5Z,3,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,87,80,2023-12-03T02:41:08Z,4410000,False,,,0,,Z. Williamson Free Throw 2 of 2 (15 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,Made,15.0,,,,,,,,,,,,,
453,PT00M44.90S,2023-12-03T02:41:27.6Z,3,REGULAR,2pt,Jump Shot,[],201942,17.608409986859396,70.8563112745098,1610612741,87,80,2023-12-03T02:41:33Z,4420000,False,-104.0,113.0,1,left,MISS D. DeRozan 15' Jump Shot,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Mid-Range,8-16 Left,,,,,,Missed,,,,,,15.38,,,,,,,,
454,PT00M44.90S,2023-12-03T02:41:27.6Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612740,87,80,2023-12-03T02:41:33Z,4430000,False,,,0,,TEAM defensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,Mid-Range,8-16 Left,,,,,,,,453.0,,,,,,,,,,,,
455,PT00M44.90S,2023-12-03T02:41:31.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612740,87,80,2023-12-03T02:41:50Z,4440000,False,,,0,,A. Drummond loose ball personal FOUL (1 PF) (Zeller 2 FT),"[203083, 203469]",1610612741.0,CHI,loose ball,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1151.0,1.0,0.0,Zeller,203469.0,,,,,,,,,,,,,,,
457,PT00M44.90S,2023-12-03T02:42:07.0Z,3,REGULAR,freethrow,1 of 2,[],203469,,,1610612740,87,81,2023-12-03T02:42:07Z,4460000,False,,,0,,C. Zeller Free Throw 1 of 2 (3 PTS),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,,
458,PT00M44.90S,2023-12-03T02:42:21.7Z,3,REGULAR,freethrow,2 of 2,[],203469,,,1610612740,87,82,2023-12-03T02:42:21Z,4470000,False,,,0,,C. Zeller Free Throw 2 of 2 (4 PTS),[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,,
459,PT00M37.40S,2023-12-03T02:42:33.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629632,7.5722733245729295,48.03921568627451,1610612741,87,82,2023-12-03T02:42:40Z,4480000,False,10.0,19.0,1,left,MISS C. White driving Layup,[1629632],1610612741.0,CHI,driving,,,White,C. White,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.11,,,,,,,,
460,PT00M34.60S,2023-12-03T02:42:35.8Z,3,REGULAR,rebound,defensive,[],1629627,,,1610612740,87,82,2023-12-03T02:42:40Z,4490000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,,459.0,4.0,3.0,1.0,,,,,,,,,
461,PT00M30.60S,2023-12-03T02:42:39.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630631,93.38042049934296,52.450980392156865,1610612740,87,82,2023-12-03T02:42:47Z,4500000,False,12.0,10.0,1,right,MISS J. Alvarado driving Layup,[1630631],1610612740.0,NOP,driving,,,Alvarado,J. Alvarado,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,1.57,,,,,,,,
462,PT00M28.70S,2023-12-03T02:42:41.8Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,87,82,2023-12-03T02:42:47Z,4510000,False,,,0,,A. Drummond REBOUND (Off:1 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,461.0,5.0,4.0,1.0,,,,,,,,,
463,PT00M23.20S,2023-12-03T02:42:49.1Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1628975,27.677398160315374,77.45098039215686,1610612741,87,82,2023-12-03T02:43:01Z,4520000,False,-137.0,208.0,1,left,MISS J. Carter 24' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,24.9,,,,,,,,
464,PT00M20.60S,2023-12-03T02:42:51.7Z,3,REGULAR,rebound,offensive,[],1628470,,,1610612741,87,82,2023-12-03T02:43:01Z,4530000,False,,,0,,T. Craig REBOUND (Off:2 Def:1),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Left Center,,,,,,,,463.0,3.0,1.0,2.0,,,,,,,,,
465,PT00M20.60S,2023-12-03T02:42:53.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1628470,5.590000152587891,50.0,1610612741,89,82,2023-12-03T02:42:53Z,4540000,False,0.0,0.0,1,left,T. Craig putback Layup (12 PTS),[1628470],1610612741.0,CHI,putback,,,Craig,T. Craig,,,,,Mid-Range,8-16 Left,,,,,,Made,12.0,,,,,0.0,,,,,,,,
466,PT00M03.80S,2023-12-03T02:43:14.1Z,3,REGULAR,foul,offensive,[],1629627,,,1610612740,89,82,2023-12-03T02:43:25Z,4550000,False,,,0,,Z. Williamson charge offensive FOUL (2 PF),"[1629627, 1629632]",1610612740.0,NOP,charge,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,2534.0,2.0,0.0,White,1629632.0,,,,,,,,,,,,,,,
468,PT00M03.80S,2023-12-03T02:43:14.1Z,3,REGULAR,turnover,offensive foul,[],1629627,,,1610612740,89,82,2023-12-03T02:43:14Z,4570000,False,,,0,,Z. Williamson offensive foul TURNOVER (4 TO),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,2534.0,,,,,,,,,,,,,,,,,4.0,,
469,PT00M03.80S,2023-12-03T02:43:27.1Z,3,REGULAR,substitution,out,[],1641722,,,1610612741,89,82,2023-12-03T02:43:37Z,4580000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M03.80S,2023-12-03T02:43:27.1Z,3,REGULAR,substitution,out,[],1629627,,,1610612741,89,82,2023-12-03T02:43:37Z,4590000,False,,,0,,SUB out: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT00M03.80S,2023-12-03T02:43:27.1Z,3,REGULAR,substitution,in,[],1630529,,,1610612741,89,82,2023-12-03T02:43:37Z,4600000,False,,,0,,SUB in: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT00M03.80S,2023-12-03T02:43:27.1Z,3,REGULAR,substitution,in,[],1630700,,,1610612741,89,82,2023-12-03T02:43:37Z,4610000,False,,,0,,SUB in: D. Daniels,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT00M00.00S,2023-12-03T02:43:53.7Z,3,REGULAR,period,end,[],0,,,1610612741,89,82,2023-12-03T02:43:53Z,4620000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
475,PT12M00.00S,2023-12-03T02:45:53.2Z,4,REGULAR,substitution,out,['startperiod'],1628470,,,1610612741,89,82,2023-12-03T02:46:36Z,4630000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT12M00.00S,2023-12-03T02:45:53.2Z,4,REGULAR,substitution,out,['startperiod'],1630631,,,1610612741,89,82,2023-12-03T02:46:36Z,4640000,False,,,0,,SUB out: J. Alvarado,[1630631],1610612740.0,NOP,,,,Alvarado,J. Alvarado,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT12M00.00S,2023-12-03T02:45:53.2Z,4,REGULAR,substitution,out,['startperiod'],203469,,,1610612741,89,82,2023-12-03T02:46:36Z,4650000,False,,,0,,SUB out: C. Zeller,[203469],1610612740.0,NOP,,,,Zeller,C. Zeller,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT12M00.00S,2023-12-03T02:45:53.2Z,4,REGULAR,substitution,out,['startperiod'],1630529,,,1610612741,89,82,2023-12-03T02:46:36Z,4660000,False,,,0,,SUB out: H. Jones,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT12M00.00S,2023-12-03T02:45:53.2Z,4,REGULAR,substitution,in,['startperiod'],1630172,,,1610612741,89,82,2023-12-03T02:46:36Z,4670000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
480,PT12M00.00S,2023-12-03T02:45:53.2Z,4,REGULAR,substitution,in,['startperiod'],1629627,,,1610612741,89,82,2023-12-03T02:46:36Z,4680000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
481,PT12M00.00S,2023-12-03T02:45:53.2Z,4,REGULAR,substitution,in,['startperiod'],1641722,,,1610612741,89,82,2023-12-03T02:46:36Z,4690000,False,,,0,,SUB in: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
482,PT12M00.00S,2023-12-03T02:45:53.2Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612741,89,82,2023-12-03T02:46:36Z,4700000,False,,,0,,SUB in: J. Valanciunas,[202685],1610612740.0,NOP,,,,Valanciunas,J. Valanciunas,,,,,,,,,,,,,,,,,,,,,,,,,,
483,PT12M00.00S,2023-12-03T02:46:38.8Z,4,REGULAR,period,start,[],0,,,1610612740,89,82,2023-12-03T02:46:38Z,4710000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT11M40.00S,2023-12-03T02:46:58.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641722,85.3646517739816,51.225490196078425,1610612740,89,82,2023-12-03T02:47:03Z,4720000,False,6.0,85.0,1,right,MISS J. Hawkins 8' driving floating Shot,[1641722],1610612740.0,NOP,driving floating,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Missed,,,,,,8.53,,,,,,,,
485,PT11M38.00S,2023-12-03T02:47:00.1Z,4,REGULAR,rebound,offensive,[],1629627,,,1610612740,89,82,2023-12-03T02:47:00Z,4730000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:3),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,484.0,5.0,3.0,2.0,,,,,,,,,
486,PT11M34.00S,2023-12-03T02:47:03.8Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1629627,87.20433639947439,48.77450980392157,1610612740,89,84,2023-12-03T02:47:10Z,4740000,False,-6.0,68.0,1,right,Z. Williamson 6' floating Jump Shot (17 PTS),[1629627],1610612740.0,NOP,floating,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,17.0,,,,,6.81,,,,,,,,
487,PT11M22.00S,2023-12-03T02:47:15.7Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,6.1268068331143235,52.94117647058824,1610612741,91,84,2023-12-03T02:47:31Z,4750000,False,-15.0,5.0,1,left,A. Drummond cutting finger roll Layup (3 PTS) (D. DeRozan 9 AST),"[203083, 201942]",1610612741.0,CHI,cutting finger roll,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,Made,3.0,,,,,1.56,D. DeRozan,201942.0,9.0,,,,,
489,PT11M12.00S,2023-12-03T02:47:35.4Z,4,REGULAR,foul,technical,['1freethrow'],1629632,,,1610612740,91,84,2023-12-03T02:47:46Z,4770000,False,,,0,,C. White defensive-3-second technical FOUL (1 Tech),[1629632],1610612741.0,CHI,defensive-3-second,,,White,C. White,,,,,,,1151.0,0.0,1.0,,,,,,,,,,,,,,,,,
490,PT11M12.00S,2023-12-03T02:47:46.8Z,4,REGULAR,freethrow,1 of 1,[],1641722,,,1610612740,91,85,2023-12-03T02:47:46Z,4780000,False,,,0,,J. Hawkins technical Free Throw 1 of 1 (8 PTS),[1641722],1610612740.0,NOP,technical,,,Hawkins,J. Hawkins,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,,
491,PT11M04.00S,2023-12-03T02:48:04.4Z,4,REGULAR,3pt,Jump Shot,[],1630230,94.82588699080158,3.6764705882352944,1610612740,91,88,2023-12-03T02:48:11Z,4790000,False,-232.0,-4.0,1,right,N. Marshall 3PT  (7 PTS) (Z. Williamson 3 AST),"[1630230, 1629627]",1610612740.0,NOP,,,,Marshall,N. Marshall,,,,,Left Corner 3,24+ Left,,,,,,Made,7.0,,,,,23.16,Z. Williamson,1629627.0,3.0,,,,,
493,PT10M45.00S,2023-12-03T02:48:22.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203083,12.565703022339028,51.71568627450981,1610612741,93,88,2023-12-03T02:48:32Z,4810000,False,-9.0,66.0,1,left,A. Drummond 6' turnaround Hook (5 PTS) (J. Carter 2 AST),"[203083, 1628975]",1610612741.0,CHI,turnaround,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,5.0,,,,,6.62,J. Carter,1628975.0,2.0,,,,,
495,PT10M32.00S,2023-12-03T02:48:37.2Z,4,REGULAR,3pt,Jump Shot,[],1630700,68.54467805519053,28.676470588235293,1610612740,93,88,2023-12-03T02:48:43Z,4830000,False,-107.0,243.0,1,right,MISS D. Daniels 26' 3PT,[1630700],1610612740.0,NOP,,,,Daniels,D. Daniels,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,,,,26.55,,,,,,,,
496,PT10M27.00S,2023-12-03T02:48:42.2Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,93,88,2023-12-03T02:48:55Z,4840000,False,,,0,,A. Drummond REBOUND (Off:1 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,,,,,,495.0,6.0,5.0,1.0,,,,,,,,,
498,PT10M27.00S,2023-12-03T02:48:45.1Z,4,REGULAR,turnover,out-of-bounds,[],203083,,,1610612741,93,88,2023-12-03T02:48:52Z,4860000,False,,,0,,A. Drummond bad pass out-of-bounds TURNOVER (1 TO),[203083],1610612741.0,CHI,bad pass,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Right,202035.0,,,,,,,,,,,,,,,,,1.0,,
499,PT10M15.00S,2023-12-03T02:49:13.0Z,4,REGULAR,foul,personal,['2freethrow'],1629632,,,1610612740,93,88,2023-12-03T02:49:22Z,4870000,False,,,0,,C. White shooting personal FOUL (1 PF) (Hawkins 2 FT),"[1629632, 1641722]",1610612741.0,CHI,shooting,,,White,C. White,,,,,Restricted Area,0-8 Center,1151.0,1.0,1.0,Hawkins,1641722.0,,,,,,,,,,,,,,,
501,PT10M15.00S,2023-12-03T02:49:38.8Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1641722,,,1610612740,93,89,2023-12-03T02:49:38Z,4890000,False,,,0,,J. Hawkins Free Throw 1 of 2 (9 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,
502,PT10M15.00S,2023-12-03T02:49:53.7Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1641722,,,1610612740,93,90,2023-12-03T02:49:53Z,4900000,False,,,0,,J. Hawkins Free Throw 2 of 2 (10 PTS),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,,
503,PT09M56.00S,2023-12-03T02:50:14.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203083,10.775295663600525,47.69454656862745,1610612741,93,90,2023-12-03T02:50:54Z,4910000,False,12.0,49.0,1,left,MISS A. Drummond driving Hook,[203083],1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,,,,5.01,,,,,,,,
504,PT09M54.00S,2023-12-03T02:50:16.4Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,93,90,2023-12-03T02:51:02Z,4920000,False,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,503.0,7.0,5.0,2.0,,,,,,,,,
514,PT09M54.00S,2023-12-03T02:50:17.2Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,7.5722733245729295,47.794117647058826,1610612741,93,90,2023-12-03T02:51:17Z,4925000,False,11.0,19.0,1,left,MISS A. Drummond tip Layup,[203083],1610612741.0,CHI,tip,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,2.17,,,,,,,,
515,PT09M54.00S,2023-12-03T02:50:17.2Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,93,90,2023-12-03T02:51:17Z,4927500,False,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,514.0,8.0,5.0,3.0,,,,,,,,,
505,PT09M50.00S,2023-12-03T02:50:20.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612741,95,90,2023-12-03T02:51:17Z,4930000,False,0.0,0.0,1,left,A. Drummond putback Layup (7 PTS),[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,,,,,,Made,7.0,,,,,0.0,,,,,,,,
506,PT09M36.00S,2023-12-03T02:50:34.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,90.88370565045992,54.166666666666664,1610612740,95,90,2023-12-03T02:50:40Z,4940000,False,21.0,33.0,1,right,MISS Z. Williamson driving Layup - blocked,"[1629627, 1630172]",1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,,,,3.92,,,,Williams,1630172.0,,,
507,PT09M36.00S,2023-12-03T02:50:34.0Z,4,REGULAR,block,,[],1630172,,,1610612740,95,90,2023-12-03T02:50:38Z,4950000,False,,,0,,P. Williams BLOCK (2 BLK),[1630172],1610612741.0,CHI,,,,Williams,P. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
508,PT09M36.00S,2023-12-03T02:50:34.0Z,4,REGULAR,rebound,defensive,[],201942,,,1610612741,95,90,2023-12-03T02:50:40Z,4960000,False,,,0,,D. DeRozan REBOUND (Off:0 Def:5),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,506.0,5.0,5.0,0.0,,,,,,,,,
