actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,officialId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
510,PT04M38.00S,2024-03-15T02:00:25.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",202696,7.046649145860711,46.81372549019608,1610612741,101,113,2024-03-15T02:00:33Z,5040000,False,16.0,14.0,1,left,N. Vucevic cutting Layup (18 PTS) (A. Caruso 6 AST),"[202696, 1627936]",1610612741.0,CHI,cutting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,2.1,Made,18.0,,,A. Caruso,1627936.0,6.0,,,,,,,,,,,,
512,PT04M38.00S,2024-03-15T02:00:28.3Z,4,REGULAR,foul,personal,['1freethrow'],202331,,,1610612741,101,113,2024-03-15T02:00:51Z,5060000,False,,,0,,P. George shooting personal FOUL (4 PF) (Vucevic 1 FT),"[202331, 202696]",1610612746.0,LAC,shooting,,,George,P. George,,,,,Restricted Area,0-8 Center,,,,201246.0,,,,,,,,,,,4.0,0.0,Vucevic,202696.0,,
514,PT04M38.00S,2024-03-15T02:00:52.6Z,4,REGULAR,freethrow,1 of 1,['fromturnover'],202696,,,1610612741,102,113,2024-03-15T02:00:52Z,5080000,False,,,0,,N. Vucevic Free Throw 1 of 1 (19 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
515,PT04M22.00S,2024-03-15T02:01:11.2Z,4,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612746,102,113,2024-03-15T02:01:38Z,5090000,False,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Powell 2 FT),"[1630245, 1626181]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,Mid-Range,16-24 Center,,,,1662.0,,,,,,,,,,,2.0,0.0,Powell,1626181.0,,
517,PT04M22.00S,2024-03-15T02:01:39.5Z,4,REGULAR,freethrow,1 of 2,[],1626181,,,1610612746,102,114,2024-03-15T02:01:39Z,5110000,False,,,0,,N. Powell Free Throw 1 of 2 (14 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,14.0,,,,,,,,,,,,,,,,,
518,PT04M22.00S,2024-03-15T02:01:57.0Z,4,REGULAR,freethrow,2 of 2,[],1626181,,,1610612746,102,115,2024-03-15T02:01:57Z,5120000,False,,,0,,N. Powell Free Throw 2 of 2 (15 PTS),[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
519,PT04M16.00S,2024-03-15T02:02:07.9Z,4,REGULAR,3pt,Jump Shot,[],1628470,26.888961892247043,20.34313725490196,1610612741,102,115,2024-03-15T02:02:15Z,5130000,False,148.0,200.0,1,left,MISS T. Craig 24' 3PT,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,24.92,Missed,,,,,,,,,,,,,,,,,,
520,PT04M11.00S,2024-03-15T02:02:12.9Z,4,REGULAR,rebound,defensive,[],1630538,,,1610612746,102,115,2024-03-15T02:02:15Z,5140000,False,,,0,,B. Hyland REBOUND (Off:0 Def:5),[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,Above the Break 3,24+ Right Center,,,,,,,,,519.0,5.0,5.0,0.0,,,,,,,,
521,PT03M56.00S,2024-03-15T02:02:27.3Z,4,REGULAR,3pt,Jump Shot,[],202331,90.62089356110381,4.166666666666666,1610612746,102,118,2024-03-15T02:03:23Z,5150000,False,-229.0,36.0,1,right,P. George 3PT  (28 PTS) (K. Leonard 3 AST),"[202331, 202695]",1610612746.0,LAC,,,,George,P. George,,,,,Left Corner 3,24+ Left,23.2,Made,28.0,,,K. Leonard,202695.0,3.0,,,,,,,,,,,,
523,PT03M36.00S,2024-03-15T02:02:48.0Z,4,REGULAR,2pt,Jump Shot,[],1627936,25.706307490144546,27.696078431372552,1610612741,102,118,2024-03-15T02:03:31Z,5170000,False,112.0,189.0,1,left,MISS A. Caruso 21' pullup Shot,[1627936],1610612741.0,CHI,pullup,,,Caruso,A. Caruso,,,,,Mid-Range,16-24 Right Center,21.95,Missed,,,,,,,,,,,,,,,,,,
524,PT03M34.00S,2024-03-15T02:02:50.0Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,102,118,2024-03-15T02:02:52Z,5180000,False,,,0,,I. Zubac REBOUND (Off:2 Def:5),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,Mid-Range,16-24 Right Center,,,,,,,,,523.0,7.0,5.0,2.0,,,,,,,,
525,PT03M17.00S,2024-03-15T02:03:06.5Z,4,REGULAR,2pt,Jump Shot,[],202695,95.22010512483574,77.20588235294117,1610612746,102,120,2024-03-15T02:03:12Z,5190000,False,136.0,-8.0,1,right,K. Leonard 13' step back Jump Shot (27 PTS),[202695],1610612746.0,LAC,step back,,,Leonard,K. Leonard,,,,,Mid-Range,8-16 Right,13.62,Made,27.0,,,,,,,,,,,,,,,,,
526,PT03M05.00S,2024-03-15T02:03:19.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202696,13.091327201051248,46.568627450980394,1610612741,102,120,2024-03-15T02:03:24Z,5200000,False,17.0,71.0,1,left,MISS N. Vucevic 7' floating Shot,[202696],1610612741.0,CHI,floating,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,7.27,Missed,,,,,,,,,,,,,,,,,,
527,PT03M03.00S,2024-03-15T02:03:21.5Z,4,REGULAR,rebound,defensive,[],1627826,,,1610612746,102,120,2024-03-15T02:03:24Z,5210000,False,,,0,,I. Zubac REBOUND (Off:2 Def:6),[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,526.0,8.0,6.0,2.0,,,,,,,,
528,PT02M53.00S,2024-03-15T02:03:34.8Z,4,REGULAR,foul,personal,[],1628470,,,1610612746,102,120,2024-03-15T02:04:29Z,5220000,False,,,0,,T. Craig personal FOUL (1 PF),"[1628470, 202695]",1610612741.0,CHI,,,,Craig,T. Craig,,,,,Mid-Range,8-16 Right,,,,1193.0,,,,,,,,,,,1.0,0.0,Leonard,202695.0,,
530,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,out,[],1627936,,,1610612746,102,120,2024-03-15T02:04:19Z,5240000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,out,[],202696,,,1610612746,102,120,2024-03-15T02:04:19Z,5250000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,out,[],201942,,,1610612746,102,120,2024-03-15T02:04:19Z,5260000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,out,[],1630245,,,1610612746,102,120,2024-03-15T02:04:19Z,5270000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,out,[],1628470,,,1610612746,102,120,2024-03-15T02:04:19Z,5280000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,out,[],202695,,,1610612746,102,120,2024-03-15T02:04:19Z,5290000,False,,,0,,SUB out: K. Leonard,[202695],1610612746.0,LAC,,,,Leonard,K. Leonard,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,out,[],202331,,,1610612746,102,120,2024-03-15T02:04:19Z,5300000,False,,,0,,SUB out: P. George,[202331],1610612746.0,LAC,,,,George,P. George,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,out,[],1627826,,,1610612746,102,120,2024-03-15T02:04:19Z,5310000,False,,,0,,SUB out: I. Zubac,[1627826],1610612746.0,LAC,,,,Zubac,I. Zubac,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,in,[],1630678,,,1610612746,102,120,2024-03-15T02:04:19Z,5320000,False,,,0,,SUB in: T. Taylor,[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,in,[],1631207,,,1610612746,102,120,2024-03-15T02:04:19Z,5330000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,in,[],1641931,,,1610612746,102,120,2024-03-15T02:04:19Z,5340000,False,,,0,,SUB in: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,in,[],1628975,,,1610612746,102,120,2024-03-15T02:04:19Z,5350000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
542,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,in,[],1630929,,,1610612746,102,120,2024-03-15T02:04:19Z,5360000,False,,,0,,SUB in: H. Drell,[1630929],1610612741.0,CHI,,,,Drell,H. Drell,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,in,[],1629611,,,1610612746,102,120,2024-03-15T02:04:19Z,5370000,False,,,0,,SUB in: T. Mann,[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,in,[],1628464,,,1610612746,102,120,2024-03-15T02:04:19Z,5380000,False,,,0,,SUB in: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT02M53.00S,2024-03-15T02:03:54.9Z,4,REGULAR,substitution,in,[],1629599,,,1610612746,102,120,2024-03-15T02:04:19Z,5390000,False,,,0,,SUB in: A. Coffey,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT02M42.00S,2024-03-15T02:04:35.3Z,4,REGULAR,3pt,Jump Shot,[],1626181,73.66951379763469,83.57843137254902,1610612746,102,123,2024-03-15T02:04:39Z,5400000,False,168.0,195.0,1,right,N. Powell 25' 3PT step back (18 PTS),[1626181],1610612746.0,LAC,step back,,,Powell,N. Powell,,,,,Above the Break 3,24+ Right Center,25.73,Made,18.0,,,,,,,,,,,,,,,,,
547,PT02M27.00S,2024-03-15T02:04:50.4Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631207,8.09789750328515,50.0,1610612741,104,123,2024-03-15T02:05:43Z,5410000,False,0.0,24.0,1,left,D. Terry driving floating Jump Shot (2 PTS) (H. Drell 1 AST),"[1631207, 1630929]",1610612741.0,CHI,driving floating,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,2.36,Made,2.0,,,H. Drell,1630929.0,1.0,,,,,,,,,,,,
549,PT02M27.00S,2024-03-15T02:04:57.2Z,4,REGULAR,timeout,full,['team'],0,,,1610612746,104,123,2024-03-15T02:04:57Z,5430000,False,,,0,,LAC Timeout,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,PT02M27.00S,2024-03-15T02:06:05.1Z,4,REGULAR,substitution,out,[],1630538,,,1610612746,104,123,2024-03-15T02:06:12Z,5440000,False,,,0,,SUB out: B. Hyland,[1630538],1610612746.0,LAC,,,,Hyland,B. Hyland,,,,,,,,,,,,,,,,,,,,,,,,,,
551,PT02M27.00S,2024-03-15T02:06:05.1Z,4,REGULAR,substitution,out,[],1626181,,,1610612746,104,123,2024-03-15T02:06:12Z,5450000,False,,,0,,SUB out: N. Powell,[1626181],1610612746.0,LAC,,,,Powell,N. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT02M27.00S,2024-03-15T02:06:05.1Z,4,REGULAR,substitution,out,[],1628464,,,1610612746,104,123,2024-03-15T02:06:12Z,5460000,False,,,0,,SUB out: D. Theis,[1628464],1610612746.0,LAC,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT02M27.00S,2024-03-15T02:06:05.1Z,4,REGULAR,substitution,in,[],1630527,,,1610612746,104,123,2024-03-15T02:06:12Z,5470000,False,,,0,,SUB in: B. Boston Jr.,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT02M27.00S,2024-03-15T02:06:05.1Z,4,REGULAR,substitution,in,[],203486,,,1610612746,104,123,2024-03-15T02:06:12Z,5480000,False,,,0,,SUB in: M. Plumlee,[203486],1610612746.0,LAC,,,,Plumlee,M. Plumlee,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT02M27.00S,2024-03-15T02:06:05.1Z,4,REGULAR,substitution,in,[],1629875,,,1610612746,104,123,2024-03-15T02:06:12Z,5490000,False,,,0,,SUB in: X. Moon,[1629875],1610612746.0,LAC,,,,Moon,X. Moon,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT02M14.00S,2024-03-15T02:06:43.1Z,4,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612746,104,123,2024-03-15T02:06:51Z,5500000,False,,,0,,J. Carter shooting personal FOUL (2 PF) (Boston Jr. 2 FT),"[1628975, 1630527]",1610612741.0,CHI,shooting,,,Carter,J. Carter,,,,,Mid-Range,8-16 Center,,,,1193.0,,,,,,,,,,,2.0,0.0,Boston Jr.,1630527.0,,
558,PT02M14.00S,2024-03-15T02:06:59.0Z,4,REGULAR,freethrow,1 of 2,[],1630527,,,1610612746,104,123,2024-03-15T02:06:59Z,5520000,False,,,0,,MISS B. Boston Jr. Free Throw 1 of 2,[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
559,PT02M14.00S,2024-03-15T02:06:59.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612746,104,123,2024-03-15T02:06:59Z,5530000,False,,,0,,TEAM offensive REBOUND,[],1610612746.0,LAC,,,,,,,,,,,,,,,,,,,,558.0,,,,,,,,,,,
560,PT02M14.00S,2024-03-15T02:07:13.0Z,4,REGULAR,freethrow,2 of 2,[],1630527,,,1610612746,104,124,2024-03-15T02:07:13Z,5540000,False,,,0,,B. Boston Jr. Free Throw 2 of 2 (3 PTS),[1630527],1610612746.0,LAC,,,,Boston Jr.,B. Boston Jr.,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
561,PT02M03.00S,2024-03-15T02:07:22.4Z,4,REGULAR,3pt,Jump Shot,[],1628975,21.107095926412615,90.19607843137256,1610612741,107,124,2024-03-15T02:07:27Z,5550000,False,-201.0,146.0,1,left,J. Carter 24' 3PT  (12 PTS) (T. Taylor 1 AST),"[1628975, 1630678]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,24.84,Made,12.0,,,T. Taylor,1630678.0,1.0,,,,,,,,,,,,
563,PT01M48.00S,2024-03-15T02:07:37.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630527,94.69448094612353,51.9607843137255,1610612746,107,126,2024-03-15T02:07:43Z,5570000,False,10.0,-3.0,1,right,B. Boston Jr. driving Layup (5 PTS) (M. Plumlee 1 AST),"[1630527, 203486]",1610612746.0,LAC,driving,,,Boston Jr.,B. Boston Jr.,,,,,Restricted Area,0-8 Center,1.01,Made,5.0,,,M. Plumlee,203486.0,1.0,,,,,,,,,,,,
565,PT01M39.00S,2024-03-15T02:07:48.2Z,4,REGULAR,3pt,Jump Shot,[],1630929,7.835085413929041,96.32352941176471,1610612741,107,126,2024-03-15T02:07:52Z,5590000,False,-232.0,21.0,1,left,MISS H. Drell 3PT,[1630929],1610612741.0,CHI,,,,Drell,H. Drell,,,,,Left Corner 3,24+ Left,23.26,Missed,,,,,,,,,,,,,,,,,,
566,PT01M36.00S,2024-03-15T02:07:51.2Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612746,107,126,2024-03-15T02:07:52Z,5600000,False,,,0,,T. Mann REBOUND (Off:0 Def:4),[1629611],1610612746.0,LAC,,,,Mann,T. Mann,,,,,Left Corner 3,24+ Left,,,,,,,,,565.0,4.0,4.0,0.0,,,,,,,,
567,PT01M26.00S,2024-03-15T02:08:01.5Z,4,REGULAR,3pt,Jump Shot,[],1629599,94.69448094612353,3.9215686274509802,1610612746,107,126,2024-03-15T02:08:21Z,5610000,False,-230.0,-3.0,1,right,MISS A. Coffey 3PT,[1629599],1610612746.0,LAC,,,,Coffey,A. Coffey,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
568,PT01M25.00S,2024-03-15T02:08:02.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,107,126,2024-03-15T02:08:53Z,5620000,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,,567.0,,,,,,,,,,,
570,PT01M25.00S,2024-03-15T02:08:07.8Z,4,REGULAR,substitution,out,[],1628975,,,1610612741,107,126,2024-03-15T02:08:11Z,5640000,False,,,0,,SUB out: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
571,PT01M25.00S,2024-03-15T02:08:07.8Z,4,REGULAR,substitution,in,[],1641847,,,1610612741,107,126,2024-03-15T02:08:11Z,5650000,False,,,0,,SUB in: A. Funk,[1641847],1610612741.0,CHI,,,,Funk,A. Funk,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT01M08.00S,2024-03-15T02:08:32.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,9.017739816031538,47.794117647058826,1610612741,109,126,2024-03-15T02:08:36Z,5660000,False,11.0,32.0,1,left,D. Terry driving Layup (4 PTS) (H. Drell 2 AST),"[1631207, 1630929]",1610612741.0,CHI,driving,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,3.41,Made,4.0,,,H. Drell,1630929.0,2.0,,,,,,,,,,,,
573,PT00M52.30S,2024-03-15T02:08:49.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203486,88.91261498028909,62.254901960784316,1610612746,109,126,2024-03-15T02:08:56Z,5670000,False,61.0,52.0,1,right,MISS M. Plumlee 8' turnaround fadeaway Shot,[203486],1610612746.0,LAC,turnaround fadeaway,,,Plumlee,M. Plumlee,,,,,In The Paint (Non-RA),8-16 Right,8.02,Missed,,,,,,,,,,,,,,,,,,
574,PT00M50.40S,2024-03-15T02:08:51.8Z,4,REGULAR,rebound,defensive,[],1631207,,,1610612741,109,126,2024-03-15T02:08:56Z,5680000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,573.0,1.0,1.0,0.0,,,,,,,,
575,PT00M45.60S,2024-03-15T02:08:57.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630678,8.09789750328515,49.754901960784316,1610612741,109,126,2024-03-15T02:10:02Z,5690000,False,1.0,24.0,1,left,MISS T. Taylor running Layup,[1630678],1610612741.0,CHI,running,,,Taylor,T. Taylor,,,,,Restricted Area,0-8 Center,2.36,Missed,,,,,,,,,,,,,,,,,,
576,PT00M43.70S,2024-03-15T02:09:00.6Z,4,REGULAR,rebound,offensive,[],1630929,,,1610612741,109,126,2024-03-15T02:09:00Z,5700000,False,,,0,,H. Drell REBOUND (Off:1 Def:0),[1630929],1610612741.0,CHI,,,,Drell,H. Drell,,,,,Restricted Area,0-8 Center,,,,,,,,,575.0,1.0,0.0,1.0,,,,,,,,
577,PT00M43.70S,2024-03-15T02:09:00.6Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630929,5.590000152587891,50.0,1610612741,111,126,2024-03-15T02:09:00Z,5710000,False,0.0,0.0,1,left,H. Drell tip Layup (2 PTS),[1630929],1610612741.0,CHI,tip,,,Drell,H. Drell,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
582,PT00M21.60S,2024-03-15T02:09:50.7Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612746,111,126,2024-03-15T02:10:01Z,5750000,False,,,0,,LAC shot clock Team TURNOVER,[],1610612746.0,LAC,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,1662.0,,,,,,,,,,,,,,,,
583,PT00M00.00S,2024-03-15T02:10:17.0Z,4,REGULAR,period,end,[],0,,,1610612741,111,126,2024-03-15T02:10:17Z,5760000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT00M00.00S,2024-03-15T02:10:18.9Z,4,REGULAR,game,end,[],0,,,0,111,126,2024-03-15T02:10:18Z,5770000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
