actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
170,PT11M06.00S,2024-03-26T00:38:28.3Z,2,REGULAR,rebound,offensive,[],203083,,,1610612741,17,31,2024-03-26T00:38:28Z,1700000,False,,,0,,A. Drummond REBOUND (Off:2 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,169.0,,,,,5.0,3.0,2.0,,,,,,,,,,
171,PT11M06.00S,2024-03-26T00:38:28.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203083,5.590000152587891,50.0,1610612741,19,31,2024-03-26T00:38:28Z,1710000,False,0.0,0.0,1,left,A. Drummond putback DUNK (2 PTS),[203083],1610612741.0,CHI,putback,,,Drummond,A. Drummond,,,,,Mid-Range,8-16 Left,0.0,Made,,2.0,,,,,,,,,,,,,,,,
172,PT10M54.00S,2024-03-26T00:38:40.5Z,2,REGULAR,3pt,Jump Shot,[],1641774,67.09921156373193,35.53921568627451,1610612764,19,34,2024-03-26T00:38:49Z,1720000,False,-72.0,257.0,1,right,T. Vukcevic 26' 3PT  (3 PTS) (J. Butler 5 AST),"[1641774, 1630215]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Center,26.68,Made,,3.0,J. Butler,1630215.0,5.0,,,,,,,,,,,,,
174,PT10M41.00S,2024-03-26T00:38:57.2Z,2,REGULAR,foul,personal,['2freethrow'],1631262,,,1610612741,19,34,2024-03-26T00:39:27Z,1740000,False,,,0,,J. Bernard shooting personal FOUL (2 PF) (DeRozan 2 FT),"[1631262, 201942]",1610612764.0,WAS,shooting,,,Bernard,J. Bernard,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203054.0,2.0,0.0,DeRozan,201942.0,,
176,PT10M41.00S,2024-03-26T00:39:28.1Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,19,34,2024-03-26T00:39:28Z,1760000,False,,,0,,MISS D. DeRozan Free Throw 1 of 2,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
177,PT10M41.00S,2024-03-26T00:39:28.1Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,19,34,2024-03-26T00:39:28Z,1770000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,176.0,,,,,,,,,,,,,,,,,
178,PT10M41.00S,2024-03-26T00:39:42.1Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,20,34,2024-03-26T00:39:42Z,1780000,False,,,0,,D. DeRozan Free Throw 2 of 2 (3 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
179,PT10M28.00S,2024-03-26T00:40:00.8Z,2,REGULAR,turnover,bad pass,[],1630215,,,1610612764,20,34,2024-03-26T00:41:50Z,1790000,False,,,0,,J. Butler bad pass TURNOVER (1 TO),"[1630215, 201942]",1610612764.0,WAS,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,DeRozan,201942.0,,,,,,,
180,PT10M28.00S,2024-03-26T00:40:00.8Z,2,REGULAR,steal,,[],201942,,,1610612741,20,34,2024-03-26T00:41:50Z,1800000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
181,PT10M20.00S,2024-03-26T00:40:12.2Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1628470,23.866622864651774,11.27450980392157,1610612741,20,34,2024-03-26T00:43:11Z,1810000,False,194.0,172.0,1,left,MISS T. Craig 25' running 3PT,[1628470],1610612741.0,CHI,running,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,25.88,Missed,,,,,,,,,,,,,,,,,,
182,PT10M18.00S,2024-03-26T00:40:14.2Z,2,REGULAR,rebound,defensive,[],1628963,,,1610612764,20,34,2024-03-26T00:43:11Z,1820000,False,,,0,,M. Bagley III REBOUND (Off:0 Def:1),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Above the Break 3,24+ Right Center,,,181.0,,,,,1.0,1.0,0.0,,,,,,,,,,
183,PT10M05.00S,2024-03-26T00:40:28.6Z,2,REGULAR,foul,personal,['2freethrow'],1628470,,,1610612764,20,34,2024-03-26T00:40:39Z,1830000,False,,,0,,T. Craig shooting personal FOUL (1 PF) (Butler 2 FT),"[1628470, 1630215]",1610612741.0,CHI,shooting,,,Craig,T. Craig,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203054.0,1.0,0.0,Butler,1630215.0,,
185,PT10M05.00S,2024-03-26T00:40:58.5Z,2,REGULAR,freethrow,1 of 2,[],1630215,,,1610612764,20,35,2024-03-26T00:40:58Z,1850000,False,,,0,,J. Butler Free Throw 1 of 2 (3 PTS),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
186,PT10M05.00S,2024-03-26T00:41:27.9Z,2,REGULAR,freethrow,2 of 2,[],1630215,,,1610612764,20,36,2024-03-26T00:41:27Z,1860000,False,,,0,,J. Butler Free Throw 2 of 2 (4 PTS),[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
187,PT09M45.00S,2024-03-26T00:41:49.4Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203083,10.988830486202366,46.568627450980394,1610612741,22,36,2024-03-26T00:41:54Z,1870000,False,17.0,51.0,1,left,A. Drummond Hook (4 PTS) (J. Carter 1 AST),"[203083, 1628975]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,5.36,Made,,4.0,J. Carter,1628975.0,1.0,,,,,,,,,,,,,
190,PT09M30.00S,2024-03-26T00:42:08.8Z,2,REGULAR,turnover,out-of-bounds,[],1628963,,,1610612764,22,36,2024-03-26T00:42:18Z,1900000,False,,,0,,M. Bagley III lost ball out-of-bounds TURNOVER (1 TO),[1628963],1610612764.0,WAS,lost ball,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,,,2530.0,,,,,,
191,PT09M30.00S,2024-03-26T00:42:13.6Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,22,36,2024-03-26T00:42:23Z,1910000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
192,PT09M30.00S,2024-03-26T00:42:13.6Z,2,REGULAR,substitution,out,[],1628963,,,1610612741,22,36,2024-03-26T00:42:23Z,1920000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT09M30.00S,2024-03-26T00:42:13.6Z,2,REGULAR,substitution,in,[],1629632,,,1610612741,22,36,2024-03-26T00:42:23Z,1930000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT09M30.00S,2024-03-26T00:42:13.6Z,2,REGULAR,substitution,in,[],1626158,,,1610612741,22,36,2024-03-26T00:42:23Z,1940000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
195,PT09M13.00S,2024-03-26T00:42:42.5Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1628975,25.969119579500656,80.88235294117648,1610612741,22,36,2024-03-26T00:42:46Z,1950000,False,-154.0,192.0,1,left,MISS J. Carter 24' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,24.61,Missed,,,,,,,,,,,,,,,,,,
196,PT09M11.00S,2024-03-26T00:42:44.5Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,22,36,2024-03-26T00:42:46Z,1960000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:1),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,,,195.0,,,,,1.0,1.0,0.0,,,,,,,,,,
197,PT09M05.00S,2024-03-26T00:42:50.6Z,2,REGULAR,3pt,Jump Shot,[],1641774,69.07030223390277,23.52941176470588,1610612764,22,36,2024-03-26T00:42:56Z,1970000,False,-132.0,238.0,1,right,MISS T. Vukcevic 27' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,27.25,Missed,,,,,,,,,,,,,,,,,,
198,PT09M00.00S,2024-03-26T00:42:55.6Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,22,36,2024-03-26T00:42:56Z,1980000,False,,,0,,A. Drummond REBOUND (Off:2 Def:4),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Left Center,,,197.0,,,,,6.0,4.0,2.0,,,,,,,,,,
199,PT08M55.00S,2024-03-26T00:43:00.7Z,2,REGULAR,3pt,Jump Shot,[],1629632,23.603810775295663,11.519607843137255,1610612741,25,36,2024-03-26T00:47:04Z,1990000,False,192.0,169.0,1,left,C. White 25' 3PT step back (11 PTS),[1629632],1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Right Center,25.63,Made,,11.0,,,,,,,,,,,,,,,,
200,PT08M30.00S,2024-03-26T00:43:25.2Z,2,REGULAR,3pt,Jump Shot,[],1630215,64.20827858081472,52.94117647058824,1610612764,25,36,2024-03-26T00:43:31Z,2000000,False,15.0,284.0,1,right,MISS J. Butler 28' step back 3PT,[1630215],1610612764.0,WAS,step back,,,Butler,J. Butler,,,,,Above the Break 3,24+ Center,28.43,Missed,,,,,,,,,,,,,,,,,,
201,PT08M26.00S,2024-03-26T00:43:29.2Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,25,36,2024-03-26T00:43:31Z,2010000,False,,,0,,A. Drummond REBOUND (Off:2 Def:5),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,200.0,,,,,7.0,5.0,2.0,,,,,,,,,,
202,PT08M16.00S,2024-03-26T00:43:39.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],203083,8.492115637319317,49.754901960784316,1610612741,27,36,2024-03-26T00:43:46Z,2020000,False,1.0,27.0,1,left,A. Drummond driving Hook (6 PTS) (T. Craig 1 AST),"[203083, 1628470]",1610612741.0,CHI,driving,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,2.73,Made,,6.0,T. Craig,1628470.0,1.0,,,,,,,,,,,,,
204,PT08M11.00S,2024-03-26T00:43:49.7Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,27,36,2024-03-26T00:43:49Z,2040000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT08M11.00S,2024-03-26T00:46:22.5Z,2,REGULAR,substitution,out,[],1630215,,,1610612764,27,36,2024-03-26T00:46:26Z,2050000,False,,,0,,SUB out: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT08M11.00S,2024-03-26T00:46:22.5Z,2,REGULAR,substitution,in,[],1629673,,,1610612764,27,36,2024-03-26T00:46:26Z,2060000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
208,PT07M55.00S,2024-03-26T00:47:10.7Z,2,REGULAR,3pt,Jump Shot,[],1629673,68.28186596583443,71.07843137254902,1610612764,27,36,2024-03-26T00:47:43Z,2080000,False,105.0,246.0,1,right,MISS J. Poole 26' 3PT - blocked,"[1629673, 203083]",1610612764.0,WAS,,,,Poole,J. Poole,,,,,Above the Break 3,24+ Right Center,26.74,Missed,,,,,,,,,,,,,,,,,Drummond,203083.0
210,PT07M55.00S,2024-03-26T00:47:10.7Z,2,REGULAR,block,,[],203083,,,1610612764,27,36,2024-03-26T00:47:20Z,2085000,False,,,0,,A. Drummond BLOCK (1 BLK),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
209,PT07M52.00S,2024-03-26T00:47:13.7Z,2,REGULAR,rebound,defensive,[],1629632,,,1610612741,27,36,2024-03-26T00:47:20Z,2090000,False,,,0,,C. White REBOUND (Off:0 Def:1),[1629632],1610612741.0,CHI,,,,White,C. White,,,,,Above the Break 3,24+ Right Center,,,208.0,,,,,1.0,1.0,0.0,,,,,,,,,,
214,PT07M40.00S,2024-03-26T00:47:30.3Z,2,REGULAR,2pt,Jump Shot,[],201942,26.49474375821288,51.225490196078425,1610612741,27,36,2024-03-26T01:14:51Z,2130000,False,-6.0,197.0,1,left,MISS D. DeRozan 19' pullup Shot,[201942],1610612741.0,CHI,pullup,,,DeRozan,D. DeRozan,,,,,Mid-Range,16-24 Center,19.67,Missed,,,,,,,,,,,,,,,,,,
215,PT07M33.00S,2024-03-26T00:47:37.3Z,2,REGULAR,rebound,defensive,[],1641774,,,1610612764,27,36,2024-03-26T01:01:14Z,2140000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:2),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Center,,,214.0,,,,,2.0,2.0,0.0,,,,,,,,,,
306,PT07M33.00S,2024-03-26T00:47:33.3Z,2,REGULAR,turnover,bad pass,[],1641774,,,1610612764,27,36,2024-03-26T01:01:47Z,2145000,False,,,0,,T. Vukcevic bad pass TURNOVER (1 TO),"[1641774, 1628470]",1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,16-24 Right,,,,,,,,,,,1.0,Craig,1628470.0,,,,,,,
307,PT07M33.00S,2024-03-26T00:47:33.3Z,2,REGULAR,steal,,[],1628470,,,1610612741,27,36,2024-03-26T01:01:35Z,2147500,False,,,0,,T. Craig STEAL (1 STL),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Right,,,,,,,,,,,,,,,,,,,,
216,PT07M30.00S,2024-03-26T00:47:36.3Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],1629632,23.866622864651774,86.76470588235294,1610612741,30,36,2024-03-26T01:01:35Z,2150000,False,-184.0,172.0,1,left,C. White 25' 3PT step back (14 PTS) (T. Craig 2 AST),"[1629632, 1628470]",1610612741.0,CHI,step back,,,White,C. White,,,,,Above the Break 3,24+ Left Center,25.16,Made,,14.0,T. Craig,1628470.0,2.0,,,,,,,,,,,,,
218,PT07M22.00S,2024-03-26T00:47:43.4Z,2,REGULAR,3pt,Jump Shot,[],1631098,71.56701708278581,15.441176470588236,1610612764,30,36,2024-03-26T00:48:00Z,2170000,False,-173.0,215.0,1,right,MISS J. Davis 27' 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Above the Break 3,24+ Left Center,27.57,Missed,,,,,,,,,,,,,,,,,,
219,PT07M18.00S,2024-03-26T00:47:47.4Z,2,REGULAR,rebound,offensive,[],1626158,,,1610612764,30,36,2024-03-26T00:47:47Z,2180000,False,,,0,,R. Holmes REBOUND (Off:1 Def:2),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,Above the Break 3,24+ Left Center,,,218.0,,,,,3.0,2.0,1.0,,,,,,,,,,
220,PT07M11.00S,2024-03-26T00:47:55.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1641774,84.83902759526939,49.01960784313725,1610612764,30,36,2024-03-26T00:51:09Z,2190000,False,-5.0,90.0,1,right,MISS T. Vukcevic 9' pullup Shot,[1641774],1610612764.0,WAS,pullup,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,9.01,Missed,,,,,,,,,,,,,,,,,,
221,PT07M07.00S,2024-03-26T00:47:59.7Z,2,REGULAR,rebound,offensive,[],1626158,,,1610612764,30,36,2024-03-26T00:47:59Z,2200000,False,,,0,,R. Holmes REBOUND (Off:2 Def:2),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),8-16 Center,,,220.0,,,,,4.0,2.0,2.0,,,,,,,,,,
222,PT07M06.00S,2024-03-26T00:48:00.4Z,2,REGULAR,turnover,lost ball,[],1626158,,,1610612764,30,36,2024-03-26T00:48:05Z,2210000,False,,,0,,R. Holmes lost ball TURNOVER (1 TO),"[1626158, 201942]",1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,1.0,DeRozan,201942.0,,,,,,,
223,PT07M06.00S,2024-03-26T00:48:00.4Z,2,REGULAR,steal,,[],201942,,,1610612741,30,36,2024-03-26T00:48:02Z,2220000,False,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
224,PT07M06.00S,2024-03-26T00:48:04.4Z,2,REGULAR,turnover,traveling,[],201942,,,1610612741,30,36,2024-03-26T00:48:14Z,2230000,False,,,0,,D. DeRozan traveling TURNOVER (1 TO),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,1.0,,,2530.0,,,,,,
225,PT06M55.00S,2024-03-26T00:48:28.1Z,2,REGULAR,foul,personal,['2freethrow'],201942,,,1610612764,30,36,2024-03-26T00:48:53Z,2240000,False,,,0,,D. DeRozan shooting personal FOUL (1 PF) (Holmes 2 FT),"[201942, 1626158]",1610612741.0,CHI,shooting,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,2530.0,1.0,0.0,Holmes,1626158.0,,
227,PT06M55.00S,2024-03-26T00:49:08.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1626158,,,1610612764,30,36,2024-03-26T00:49:08Z,2260000,False,,,0,,MISS R. Holmes Free Throw 1 of 2,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
228,PT06M55.00S,2024-03-26T00:49:08.0Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612764,30,36,2024-03-26T00:49:08Z,2270000,False,,,0,,TEAM offensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,,,,,227.0,,,,,,,,,,,,,,,,,
229,PT06M55.00S,2024-03-26T00:49:27.6Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1626158,,,1610612764,30,37,2024-03-26T00:49:27Z,2280000,False,,,0,,R. Holmes Free Throw 2 of 2 (1 PTS),[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,Made,,1.0,,,,,,,,,,,,,,,,
230,PT06M44.00S,2024-03-26T00:49:44.1Z,2,REGULAR,foul,personal,['2freethrow'],1641774,,,1610612741,30,37,2024-03-26T00:49:50Z,2290000,False,,,0,,T. Vukcevic shooting personal FOUL (1 PF) (DeRozan 2 FT),"[1641774, 201942]",1610612764.0,WAS,shooting,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,203054.0,1.0,0.0,DeRozan,201942.0,,
232,PT06M44.00S,2024-03-26T00:50:10.4Z,2,REGULAR,freethrow,1 of 2,[],201942,,,1610612741,31,37,2024-03-26T00:50:10Z,2310000,False,,,0,,D. DeRozan Free Throw 1 of 2 (4 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
233,PT06M44.00S,2024-03-26T00:50:11.8Z,2,REGULAR,substitution,out,[],1641774,,,1610612741,31,37,2024-03-26T00:50:15Z,2320000,False,,,0,,SUB out: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
234,PT06M44.00S,2024-03-26T00:50:11.8Z,2,REGULAR,substitution,in,[],1631116,,,1610612741,31,37,2024-03-26T00:50:15Z,2330000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
235,PT06M44.00S,2024-03-26T00:50:29.7Z,2,REGULAR,freethrow,2 of 2,[],201942,,,1610612741,32,37,2024-03-26T00:50:29Z,2340000,False,,,0,,D. DeRozan Free Throw 2 of 2 (5 PTS),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Made,,5.0,,,,,,,,,,,,,,,,
236,PT06M36.00S,2024-03-26T00:50:40.2Z,2,REGULAR,3pt,Jump Shot,[],1631098,92.32917214191852,4.6568627450980395,1610612764,32,37,2024-03-26T00:50:48Z,2350000,False,-227.0,20.0,1,right,MISS J. Davis 3PT,[1631098],1610612764.0,WAS,,,,Davis,J. Davis,,,,,Left Corner 3,24+ Left,22.75,Missed,,,,,,,,,,,,,,,,,,
237,PT06M32.00S,2024-03-26T00:50:43.9Z,2,REGULAR,rebound,defensive,[],203083,,,1610612741,32,37,2024-03-26T00:50:43Z,2360000,False,,,0,,A. Drummond REBOUND (Off:2 Def:6),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,236.0,,,,,8.0,6.0,2.0,,,,,,,,,,
238,PT06M18.00S,2024-03-26T00:50:57.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],203083,5.469776609724048,50.49019607843137,1610612741,34,37,2024-03-26T00:51:00Z,2370000,False,-2.0,-1.0,1,left,A. Drummond alley-oop DUNK (8 PTS) (D. DeRozan 2 AST),"[203083, 201942]",1610612741.0,CHI,alley-oop,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,0.27,Made,,8.0,D. DeRozan,201942.0,2.0,,,,,,,,,,,,,
240,PT06M18.00S,2024-03-26T00:51:29.2Z,2,REGULAR,foul,technical,['1freethrow'],1628975,,,1610612764,34,37,2024-03-26T00:51:49Z,2390000,False,,,0,,J. Carter flopping technical FOUL (1 Tech),[1628975],1610612741.0,CHI,flopping,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,1627963.0,0.0,1.0,,,,
241,PT06M18.00S,2024-03-26T00:51:40.5Z,2,REGULAR,freethrow,1 of 1,[],1629673,,,1610612764,34,38,2024-03-26T00:51:40Z,2400000,False,,,0,,J. Poole technical Free Throw 1 of 1 (11 PTS),[1629673],1610612764.0,WAS,technical,,,Poole,J. Poole,,,,,,,,Made,,11.0,,,,,,,,,,,,,,,,
242,PT06M18.00S,2024-03-26T00:51:50.9Z,2,REGULAR,substitution,out,[],201942,,,1610612764,34,38,2024-03-26T00:52:02Z,2410000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
243,PT06M18.00S,2024-03-26T00:51:50.9Z,2,REGULAR,substitution,out,[],1631262,,,1610612764,34,38,2024-03-26T00:52:02Z,2420000,False,,,0,,SUB out: J. Bernard,[1631262],1610612764.0,WAS,,,,Bernard,J. Bernard,,,,,,,,,,,,,,,,,,,,,,,,,,
244,PT06M18.00S,2024-03-26T00:51:50.9Z,2,REGULAR,substitution,in,[],1627936,,,1610612764,34,38,2024-03-26T00:52:02Z,2430000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
245,PT06M18.00S,2024-03-26T00:51:50.9Z,2,REGULAR,substitution,in,[],1630557,,,1610612764,34,38,2024-03-26T00:52:02Z,2440000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT06M04.00S,2024-03-26T00:52:14.3Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631098,93.9060446780552,51.470588235294116,1610612764,34,40,2024-03-26T00:52:59Z,2450000,False,7.0,5.0,1,right,J. Davis cutting Layup (2 PTS) (J. Poole 3 AST),"[1631098, 1629673]",1610612764.0,WAS,cutting,,,Davis,J. Davis,,,,,Restricted Area,0-8 Center,0.88,Made,,2.0,J. Poole,1629673.0,3.0,,,,,,,,,,,,,
248,PT05M52.00S,2024-03-26T00:52:27.1Z,2,REGULAR,3pt,Jump Shot,[],1628975,24.26084099868594,87.5,1610612741,37,40,2024-03-26T00:52:34Z,2470000,False,-188.0,176.0,1,left,J. Carter 25' 3PT  (3 PTS) (C. White 1 AST),"[1628975, 1629632]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,25.69,Made,,3.0,C. White,1629632.0,1.0,,,,,,,,,,,,,
250,PT05M27.00S,2024-03-26T00:52:51.3Z,2,REGULAR,3pt,Jump Shot,[],1629673,58.95203679369251,41.42156862745098,1610612764,37,40,2024-03-26T00:53:43Z,2490000,False,-43.0,333.0,1,right,MISS J. Poole 33' pullup 3PT,[1629673],1610612764.0,WAS,pullup,,,Poole,J. Poole,,,,,Above the Break 3,24+ Center,33.61,Missed,,,,,,,,,,,,,,,,,,
251,PT05M23.00S,2024-03-26T00:52:55.3Z,2,REGULAR,rebound,defensive,[],1628470,,,1610612741,37,40,2024-03-26T00:52:58Z,2500000,False,,,0,,T. Craig REBOUND (Off:0 Def:1),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,,,250.0,,,,,1.0,1.0,0.0,,,,,,,,,,
252,PT05M09.00S,2024-03-26T00:53:10.4Z,2,REGULAR,3pt,Jump Shot,[],1628470,32.53942181340342,52.20588235294118,1610612741,37,40,2024-03-26T00:54:10Z,2510000,False,-11.0,253.0,1,left,MISS T. Craig 25' 3PT,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Center,25.36,Missed,,,,,,,,,,,,,,,,,,
253,PT05M04.00S,2024-03-26T00:53:15.4Z,2,REGULAR,rebound,defensive,[],1630557,,,1610612764,37,40,2024-03-26T00:53:16Z,2520000,False,,,0,,C. Kispert REBOUND (Off:0 Def:5),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Above the Break 3,24+ Center,,,252.0,,,,,5.0,5.0,0.0,,,,,,,,,,
