actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
590,PT02M17.00S,2024-03-02T05:30:36.6Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203083,,,1610612749,96,109,2024-03-02T05:30:45Z,5810000,False,,,0,,A. Drummond shooting personal FOUL (4 PF) (Antetokounmpo 2 FT),"[203083, 203507]",1610612741.0,CHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,202901.0,,,,,,,,4.0,0.0,Antetokounmpo,203507.0,,
592,PT02M17.00S,2024-03-02T05:31:16.6Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,96,110,2024-03-02T05:31:16Z,5830000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (45 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,45.0,,,,,,,,,,,,,,,,,
593,PT02M17.00S,2024-03-02T05:31:24.8Z,4,REGULAR,timeout,full,['team'],0,,,1610612749,96,110,2024-03-02T05:31:24Z,5840000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT02M17.00S,2024-03-02T05:32:36.5Z,4,REGULAR,substitution,out,[],1629632,,,1610612749,96,110,2024-03-02T05:32:46Z,5850000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT02M17.00S,2024-03-02T05:32:36.5Z,4,REGULAR,substitution,out,[],1630245,,,1610612749,96,110,2024-03-02T05:32:46Z,5860000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT02M17.00S,2024-03-02T05:32:36.5Z,4,REGULAR,substitution,in,[],1631207,,,1610612749,96,110,2024-03-02T05:32:46Z,5870000,False,,,0,,SUB in: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT02M17.00S,2024-03-02T05:32:36.5Z,4,REGULAR,substitution,in,[],1641931,,,1610612749,96,110,2024-03-02T05:32:46Z,5880000,False,,,0,,SUB in: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT02M17.00S,2024-03-02T05:33:13.4Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,96,111,2024-03-02T05:33:13Z,5890000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (46 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,46.0,,,,,,,,,,,,,,,,,
599,PT02M01.00S,2024-03-02T05:33:30.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,92.85479632063075,50.73529411764706,1610612741,96,111,2024-03-02T05:33:35Z,5900000,False,4.0,15.0,1,right,MISS A. Drummond cutting Layup,[203083],1610612741.0,CHI,cutting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.52,Missed,,,,,,,,,,,,,,,,,,
600,PT01M59.00S,2024-03-02T05:33:32.3Z,4,REGULAR,rebound,defensive,[],203507,,,1610612749,96,111,2024-03-02T05:33:35Z,5910000,False,,,0,,G. Antetokounmpo REBOUND (Off:5 Def:11),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,599.0,16.0,11.0,5.0,,,,,,,,,
601,PT01M45.00S,2024-03-02T05:33:46.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203081,5.995400788436268,45.09803921568628,1610612749,96,111,2024-03-02T05:33:51Z,5920000,False,25.0,4.0,1,left,MISS D. Lillard driving finger roll Layup,[203081],1610612749.0,MIL,driving finger roll,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,2.48,Missed,,,,,,,,,,,,,,,,,,
603,PT01M43.00S,2024-03-02T05:33:48.0Z,4,REGULAR,rebound,offensive,[],1626171,,,1610612749,96,111,2024-03-02T05:34:06Z,5940000,False,,,0,,B. Portis REBOUND (Off:3 Def:6),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,,,,,,,,601.0,9.0,6.0,3.0,,,,,,,,,
604,PT01M43.00S,2024-03-02T05:33:50.1Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626171,5.590000152587891,50.0,1610612749,96,111,2024-03-02T05:33:59Z,5950000,False,0.0,0.0,1,left,MISS B. Portis tip Layup,[1626171],1610612749.0,MIL,tip,,,Portis,B. Portis,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
605,PT01M42.00S,2024-03-02T05:33:51.1Z,4,REGULAR,rebound,defensive,[],203083,,,1610612741,96,111,2024-03-02T05:33:59Z,5960000,False,,,0,,A. Drummond REBOUND (Off:3 Def:7),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,604.0,10.0,7.0,3.0,,,,,,,,,
606,PT01M42.00S,2024-03-02T05:33:55.0Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",203507,,,1610612741,96,111,2024-03-02T05:34:16Z,5970000,False,,,0,,G. Antetokounmpo take personal FOUL (3 PF) (Terry 2 FT),"[203507, 1631207]",1610612749.0,MIL,take,,,Antetokounmpo,G. Antetokounmpo,,,,,Above the Break 3,24+ Right Center,,,,,,,201639.0,,,,,,,,3.0,0.0,Terry,1631207.0,,
608,PT01M42.00S,2024-03-02T05:34:23.7Z,4,REGULAR,freethrow,1 of 2,[],1631207,,,1610612741,96,111,2024-03-02T05:34:23Z,5990000,False,,,0,,MISS D. Terry Free Throw 1 of 2,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
609,PT01M42.00S,2024-03-02T05:34:23.7Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,96,111,2024-03-02T05:34:23Z,6000000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,608.0,,,,,,,,,,,,
610,PT01M42.00S,2024-03-02T05:34:24.7Z,4,REGULAR,substitution,out,[],203081,,,1610612741,96,111,2024-03-02T05:34:44Z,6010000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
611,PT01M42.00S,2024-03-02T05:34:24.7Z,4,REGULAR,substitution,out,[],1627736,,,1610612741,96,111,2024-03-02T05:34:44Z,6020000,False,,,0,,SUB out: M. Beasley,[1627736],1610612749.0,MIL,,,,Beasley,M. Beasley,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT01M42.00S,2024-03-02T05:34:24.7Z,4,REGULAR,substitution,out,[],1626171,,,1610612741,96,111,2024-03-02T05:34:44Z,6030000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT01M42.00S,2024-03-02T05:34:24.7Z,4,REGULAR,substitution,out,[],203507,,,1610612741,96,111,2024-03-02T05:34:44Z,6040000,False,,,0,,SUB out: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT01M42.00S,2024-03-02T05:34:24.7Z,4,REGULAR,substitution,in,[],1631260,,,1610612741,96,111,2024-03-02T05:34:44Z,6050000,False,,,0,,SUB in: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT01M42.00S,2024-03-02T05:34:24.7Z,4,REGULAR,substitution,in,[],201568,,,1610612741,96,111,2024-03-02T05:34:44Z,6060000,False,,,0,,SUB in: D. Gallinari,[201568],1610612749.0,MIL,,,,Gallinari,D. Gallinari,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT01M42.00S,2024-03-02T05:34:24.7Z,4,REGULAR,substitution,in,[],203648,,,1610612741,96,111,2024-03-02T05:34:44Z,6070000,False,,,0,,SUB in: T. Antetokounmpo,[203648],1610612749.0,MIL,,,,Antetokounmpo,T. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT01M42.00S,2024-03-02T05:34:24.7Z,4,REGULAR,substitution,in,[],1641748,,,1610612741,96,111,2024-03-02T05:34:44Z,6080000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT01M42.00S,2024-03-02T05:34:54.5Z,4,REGULAR,freethrow,2 of 2,[],1631207,,,1610612741,97,111,2024-03-02T05:34:54Z,6090000,False,,,0,,D. Terry Free Throw 2 of 2 (1 PTS),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,Made,1.0,,,,,,,,,,,,,,,,,
619,PT01M20.00S,2024-03-02T05:35:21.4Z,4,REGULAR,turnover,lost ball,[],1626192,,,1610612749,97,111,2024-03-02T05:35:25Z,6100000,False,,,0,,P. Connaughton lost ball TURNOVER (1 TO),"[1626192, 1631207]",1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,1.0,Terry,1631207.0,,,,,,
620,PT01M20.00S,2024-03-02T05:35:21.4Z,4,REGULAR,steal,,[],1631207,,,1610612741,97,111,2024-03-02T05:35:23Z,6110000,False,,,0,,D. Terry STEAL (1 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
621,PT01M16.00S,2024-03-02T05:35:25.7Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1641931,79.97700394218134,6.862745098039216,1610612741,97,111,2024-03-02T05:36:43Z,6120000,False,-216.0,136.0,1,right,MISS O. Bitim 25' running pullup 3PT,[1641931],1610612741.0,CHI,running pullup,,,Bitim,O. Bitim,,,,,Above the Break 3,24+ Left Center,25.48,Missed,,,,,,,,,,,,,,,,,,
622,PT01M08.00S,2024-03-02T05:35:33.7Z,4,REGULAR,rebound,offensive,[],1630678,,,1610612741,97,111,2024-03-02T05:35:34Z,6130000,False,,,0,,T. Taylor REBOUND (Off:1 Def:2),[1630678],1610612741.0,CHI,,,,Taylor,T. Taylor,,,,,Above the Break 3,24+ Left Center,,,,,,,,621.0,3.0,2.0,1.0,,,,,,,,,
623,PT01M07.00S,2024-03-02T05:35:34.9Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', '2ndchance']",1641931,93.51182654402102,47.05882352941176,1610612741,97,111,2024-03-02T05:35:42Z,6140000,False,-15.0,8.0,1,right,MISS O. Bitim DUNK,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,,
624,PT01M05.00S,2024-03-02T05:35:36.9Z,4,REGULAR,rebound,defensive,[],1631260,,,1610612749,97,111,2024-03-02T05:35:36Z,6150000,False,,,0,,A. Green REBOUND (Off:0 Def:2),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,,,,,,623.0,2.0,2.0,0.0,,,,,,,,,
625,PT00M50.00S,2024-03-02T05:35:52.1Z,4,REGULAR,3pt,Jump Shot,[],1631260,33.85348226018397,21.568627450980394,1610612749,97,111,2024-03-02T05:38:30Z,6160000,False,142.0,266.0,1,left,MISS A. Green 30' pullup 3PT,[1631260],1610612749.0,MIL,pullup,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,30.14,Missed,,,,,,,,,,,,,,,,,,
626,PT00M47.90S,2024-03-02T05:35:54.2Z,4,REGULAR,rebound,defensive,[],1631207,,,1610612741,97,111,2024-03-02T05:35:59Z,6170000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,,,,,,,,625.0,1.0,1.0,0.0,,,,,,,,,
627,PT00M47.00S,2024-03-02T05:36:00.4Z,4,REGULAR,turnover,out-of-bounds,[],1631207,,,1610612741,97,111,2024-03-02T05:36:07Z,6180000,False,,,0,,D. Terry bad pass out-of-bounds TURNOVER (1 TO),[1631207],1610612741.0,CHI,bad pass,,,Terry,D. Terry,,,,,Above the Break 3,24+ Center,,,,,,,1155.0,,,,,1.0,,,,,,,,
628,PT00M47.00S,2024-03-02T05:36:03.3Z,4,REGULAR,substitution,out,[],1626192,,,1610612749,97,111,2024-03-02T05:36:08Z,6190000,False,,,0,,SUB out: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT00M47.00S,2024-03-02T05:36:03.3Z,4,REGULAR,substitution,in,[],1630699,,,1610612749,97,111,2024-03-02T05:36:08Z,6200000,False,,,0,,SUB in: M. Beauchamp,[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT00M35.80S,2024-03-02T05:36:24.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'defensivegoaltending']",1631260,6.652431011826544,51.225490196078425,1610612749,97,113,2024-03-02T05:36:35Z,6210000,False,-6.0,10.0,1,left,A. Green cutting Layup (7 PTS) (A. Jackson Jr. 1 AST),"[1631260, 1641748]",1610612749.0,MIL,cutting,,,Green,A. Green,,,,,Restricted Area,0-8 Center,1.17,Made,7.0,A. Jackson Jr.,1641748.0,1.0,,,,,,,,,,,,,,
632,PT00M35.80S,2024-03-02T05:36:27.8Z,4,REGULAR,violation,defensive goaltending,[],1641931,,,1610612749,97,113,2024-03-02T05:36:35Z,6230000,False,,,0,,O. Bitim defensive goaltending VIOLATION,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,1155.0,,,,,,,,,,,,,
633,PT00M20.20S,2024-03-02T05:36:51.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,92.72339027595268,50.49019607843137,1610612741,97,113,2024-03-02T05:37:01Z,6240000,False,2.0,16.0,1,right,MISS A. Drummond driving finger roll Layup,[203083],1610612741.0,CHI,driving finger roll,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.61,Missed,,,,,,,,,,,,,,,,,,
634,PT00M18.20S,2024-03-02T05:36:53.9Z,4,REGULAR,rebound,defensive,[],1630699,,,1610612749,97,113,2024-03-02T05:37:01Z,6250000,False,,,0,,M. Beauchamp REBOUND (Off:0 Def:1),[1630699],1610612749.0,MIL,,,,Beauchamp,M. Beauchamp,,,,,Restricted Area,0-8 Center,,,,,,,,633.0,1.0,1.0,0.0,,,,,,,,,
635,PT00M00.00S,2024-03-02T05:37:13.2Z,4,REGULAR,period,end,[],0,,,1610612749,97,113,2024-03-02T05:37:13Z,6260000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT00M00.00S,2024-03-02T05:37:15.3Z,4,REGULAR,game,end,[],0,,,0,97,113,2024-03-02T05:37:15Z,6270000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
