actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,turnoverTotal,stealPlayerName,stealPersonId,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
466,PT00M32.50S,2023-10-28T01:48:04.4Z,3,REGULAR,substitution,out,[],202696,,,1610612741,63,66,2023-10-28T01:48:22Z,4570000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT00M32.50S,2023-10-28T01:48:04.4Z,3,REGULAR,substitution,in,[],203897,,,1610612741,63,66,2023-10-28T01:48:22Z,4580000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT00M32.50S,2023-10-28T01:48:04.4Z,3,REGULAR,substitution,in,[],203083,,,1610612741,63,66,2023-10-28T01:48:22Z,4590000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT00M32.50S,2023-10-28T01:48:04.4Z,3,REGULAR,substitution,in,[],1628975,,,1610612741,63,66,2023-10-28T01:48:22Z,4600000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT00M18.70S,2023-10-28T01:48:43.1Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201942,5.863994743758213,50.98039215686274,1610612741,65,66,2023-10-28T01:48:49Z,4610000,False,-5.0,3.0,1,left,D. DeRozan driving finger roll Layup (11 PTS),[201942],1610612741.0,CHI,driving finger roll,,,DeRozan,D. DeRozan,,,,,Restricted Area,0-8 Center,0.55,Made,,,,,11.0,,,,,,,,,,,,,
471,PT00M18.70S,2023-10-28T01:48:48.4Z,3,REGULAR,foul,personal,['1freethrow'],1630567,,,1610612741,65,66,2023-10-28T01:48:56Z,4620000,False,,,0,,S. Barnes shooting personal FOUL (4 PF) (DeRozan 1 FT),"[1630567, 201942]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627962.0,,,,,,4.0,0.0,DeRozan,201942.0
475,PT00M18.70S,2023-10-28T01:48:58.8Z,3,REGULAR,substitution,out,[],1629667,,,1610612741,65,66,2023-10-28T01:49:16Z,4640000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
476,PT00M18.70S,2023-10-28T01:48:58.8Z,3,REGULAR,substitution,out,[],1630567,,,1610612741,65,66,2023-10-28T01:49:16Z,4650000,False,,,0,,SUB out: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
477,PT00M18.70S,2023-10-28T01:48:58.8Z,3,REGULAR,substitution,in,[],1628449,,,1610612741,65,66,2023-10-28T01:49:16Z,4660000,False,,,0,,SUB in: C. Boucher,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,,,,,,,,,,,,,,,,,,,
478,PT00M18.70S,2023-10-28T01:48:58.8Z,3,REGULAR,substitution,in,[],203471,,,1610612741,65,66,2023-10-28T01:49:16Z,4670000,False,,,0,,SUB in: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
479,PT00M18.70S,2023-10-28T01:49:31.3Z,3,REGULAR,freethrow,1 of 1,['fromturnover'],201942,,,1610612741,65,66,2023-10-28T01:49:31Z,4680000,False,,,0,,MISS D. DeRozan Free Throw 1 of 1,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
480,PT00M17.90S,2023-10-28T01:49:32.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612761,65,66,2023-10-28T01:49:41Z,4690000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,479.0,,,,,,,,,,,,,,,,,
481,PT00M17.90S,2023-10-28T01:49:40.8Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628470,,,1610612761,65,66,2023-10-28T01:49:46Z,4700000,False,,,0,,T. Craig loose ball personal FOUL (2 PF) (Achiuwa 2 FT),"[1628470, 1630173]",1610612741.0,CHI,loose ball,,,Craig,T. Craig,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,,,,,,2.0,0.0,Achiuwa,1630173.0
483,PT00M17.90S,2023-10-28T01:50:30.8Z,3,REGULAR,freethrow,1 of 2,[],1630173,,,1610612761,65,67,2023-10-28T01:50:30Z,4720000,False,,,0,,P. Achiuwa Free Throw 1 of 2 (7 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
484,PT00M17.90S,2023-10-28T01:50:31.6Z,3,REGULAR,substitution,out,[],1629018,,,1610612761,65,67,2023-10-28T01:50:34Z,4730000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT00M17.90S,2023-10-28T01:50:31.6Z,3,REGULAR,substitution,in,[],1629667,,,1610612761,65,67,2023-10-28T01:50:34Z,4740000,False,,,0,,SUB in: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
486,PT00M17.90S,2023-10-28T01:50:50.3Z,3,REGULAR,freethrow,2 of 2,[],1630173,,,1610612761,65,68,2023-10-28T01:50:50Z,4750000,False,,,0,,P. Achiuwa Free Throw 2 of 2 (8 PTS),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
487,PT00M00.20S,2023-10-28T01:51:12.6Z,3,REGULAR,turnover,lost ball,[],201942,,,1610612741,65,68,2023-10-28T01:51:18Z,4760000,False,,,0,,D. DeRozan lost ball TURNOVER (2 TO),"[201942, 1629667]",1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2.0,McDaniels,1629667.0,,,,,,,,,,
488,PT00M00.20S,2023-10-28T01:51:12.6Z,3,REGULAR,steal,,[],1629667,,,1610612761,65,68,2023-10-28T01:51:14Z,4770000,False,,,0,,J. McDaniels STEAL (1 STL),[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
489,PT00M00.00S,2023-10-28T01:51:17.8Z,3,REGULAR,period,end,[],0,,,1610612761,65,68,2023-10-28T01:51:17Z,4780000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2023-10-28T01:53:31.1Z,4,REGULAR,substitution,out,['startperiod'],201942,,,1610612761,65,68,2023-10-28T01:53:45Z,4790000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2023-10-28T01:53:31.1Z,4,REGULAR,substitution,out,['startperiod'],203471,,,1610612761,65,68,2023-10-28T01:53:45Z,4800000,False,,,0,,SUB out: D. Schroder,[203471],1610612761.0,TOR,,,,Schroder,D. Schroder,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT12M00.00S,2023-10-28T01:53:31.1Z,4,REGULAR,substitution,out,['startperiod'],1627783,,,1610612761,65,68,2023-10-28T01:53:45Z,4810000,False,,,0,,SUB out: P. Siakam,[1627783],1610612761.0,TOR,,,,Siakam,P. Siakam,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2023-10-28T01:53:31.1Z,4,REGULAR,substitution,in,['startperiod'],1630245,,,1610612761,65,68,2023-10-28T01:53:45Z,4820000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2023-10-28T01:53:31.1Z,4,REGULAR,substitution,in,['startperiod'],1630567,,,1610612761,65,68,2023-10-28T01:53:45Z,4830000,False,,,0,,SUB in: S. Barnes,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT12M00.00S,2023-10-28T01:53:31.1Z,4,REGULAR,substitution,in,['startperiod'],1629018,,,1610612761,65,68,2023-10-28T01:53:45Z,4840000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2023-10-28T01:53:56.6Z,4,REGULAR,period,start,[],0,,,1610612741,65,68,2023-10-28T01:53:56Z,4850000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT11M45.00S,2023-10-28T01:54:10.8Z,4,REGULAR,2pt,Jump Shot,[],203897,21.50131406044678,19.852941176470587,1610612741,65,68,2023-10-28T01:54:14Z,4860000,False,151.0,150.0,1,left,MISS Z. LaVine 21' pullup Shot,[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Right Center,21.23,Missed,,,,,,,,,,,,,,,,,,
502,PT11M43.00S,2023-10-28T01:54:12.8Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612741,65,68,2023-10-28T01:54:12Z,4870000,False,,,0,,T. Craig REBOUND (Off:2 Def:2),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Mid-Range,16-24 Right Center,,,501.0,4.0,2.0,2.0,,,,,,,,,,,,,,
503,PT11M38.00S,2023-10-28T01:54:16.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203083,11.251642575558476,59.068627450980394,1610612741,65,68,2023-10-28T01:54:27Z,4880000,False,-45.0,53.0,1,left,MISS A. Drummond 6' Layup,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,In The Paint (Non-RA),0-8 Center,6.99,Missed,,,,,,,,,,,,,,,,,,
504,PT11M37.00S,2023-10-28T01:54:17.8Z,4,REGULAR,rebound,defensive,[],1628449,,,1610612761,65,68,2023-10-28T01:54:27Z,4890000,False,,,0,,C. Boucher REBOUND (Off:0 Def:1),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,In The Paint (Non-RA),0-8 Center,,,503.0,1.0,1.0,0.0,,,,,,,,,,,,,,
505,PT11M21.00S,2023-10-28T01:54:34.7Z,4,REGULAR,2pt,Jump Shot,[],1629018,96.5341655716163,11.27450980392157,1610612761,65,70,2023-10-28T01:54:44Z,4900000,False,-194.0,-20.0,1,right,G. Trent Jr. 19' Jump Shot (7 PTS) (J. McDaniels 1 AST),"[1629018, 1629667]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,16-24 Left,19.46,Made,,,,,7.0,,,,,J. McDaniels,1629667.0,1.0,,,,,,
507,PT11M05.00S,2023-10-28T01:54:50.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203083,6.1268068331143235,52.20588235294118,1610612741,67,70,2023-10-28T01:54:54Z,4920000,False,-11.0,5.0,1,left,A. Drummond Layup (6 PTS) (J. Carter 2 AST),"[203083, 1628975]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,1.21,Made,,,,,6.0,,,,,J. Carter,1628975.0,2.0,,,,,,
509,PT10M46.00S,2023-10-28T01:55:09.9Z,4,REGULAR,3pt,Jump Shot,[],1629018,68.28186596583443,29.411764705882355,1610612761,67,70,2023-10-28T01:55:14Z,4940000,False,-103.0,246.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,26.64,Missed,,,,,,,,,,,,,,,,,,
510,PT10M44.00S,2023-10-28T01:55:11.8Z,4,REGULAR,rebound,offensive,[],1630173,,,1610612761,67,70,2023-10-28T01:55:11Z,4950000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:5),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Left Center,,,509.0,7.0,5.0,2.0,,,,,,,,,,,,,,
511,PT10M34.00S,2023-10-28T01:55:21.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630567,63.41984231274639,60.5392156862745,1610612761,67,70,2023-10-28T01:55:33Z,4960000,False,53.0,291.0,1,right,MISS S. Barnes 29' 3PT,[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,29.61,Missed,,,,,,,,,,,,,,,,,,
512,PT10M33.00S,2023-10-28T01:55:22.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612761,67,70,2023-10-28T01:55:33Z,4970000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,511.0,,,,,,,,,,,,,,,,,
513,PT10M33.00S,2023-10-28T01:55:31.9Z,4,REGULAR,foul,personal,[],203897,,,1610612761,67,70,2023-10-28T01:55:38Z,4980000,False,,,0,,Z. LaVine loose ball personal FOUL (3 PF),"[203897, 1628449]",1610612741.0,CHI,loose ball,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,,,,,,3.0,0.0,Boucher,1628449.0
515,PT10M33.00S,2023-10-28T01:55:39.8Z,4,REGULAR,substitution,out,[],1628470,,,1610612761,67,70,2023-10-28T01:55:46Z,5000000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
516,PT10M33.00S,2023-10-28T01:55:39.8Z,4,REGULAR,substitution,in,[],1627936,,,1610612761,67,70,2023-10-28T01:55:46Z,5010000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT10M19.00S,2023-10-28T01:56:06.8Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630567,94.43166885676742,82.35294117647058,1610612761,67,72,2023-10-28T01:56:14Z,5020000,False,162.0,0.0,1,right,S. Barnes 16' Jump Shot (14 PTS) (P. Achiuwa 1 AST),"[1630567, 1630173]",1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Right,16.18,Made,,,,,14.0,,,,,P. Achiuwa,1630173.0,1.0,,,,,,
519,PT10M04.00S,2023-10-28T01:56:22.4Z,4,REGULAR,turnover,bad pass,[],1628975,,,1610612741,67,72,2023-10-28T01:56:28Z,5040000,False,,,0,,J. Carter bad pass TURNOVER (1 TO),"[1628975, 1629018]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Mid-Range,8-16 Center,,,,,,,,1.0,Trent Jr.,1629018.0,,,,,,,,,,
520,PT10M04.00S,2023-10-28T01:56:22.4Z,4,REGULAR,steal,,[],1629018,,,1610612761,67,72,2023-10-28T01:56:24Z,5050000,False,,,0,,G. Trent Jr. STEAL (1 STL),[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Mid-Range,8-16 Center,,,,,,,,,,,,,,,,,,,,
785,PT10M02.00S,2023-10-28T01:56:42.9Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1629018,91.93495400788436,49.754901960784316,1610612761,67,72,2023-10-28T03:31:17Z,5065000,False,-1.0,23.0,1,right,MISS G. Trent Jr. running Layup - blocked,"[1629018, 203897]",1610612761.0,TOR,running,,,Trent Jr.,G. Trent Jr.,,,,,Restricted Area,0-8 Center,2.33,Missed,,,,,,,,,,,,,LaVine,203897.0,,,,
786,PT10M02.00S,2023-10-28T01:56:42.9Z,4,REGULAR,block,,[],203897,,,1610612761,67,72,2023-10-28T03:31:17Z,5072500,False,,,0,,Z. LaVine BLOCK (1 BLK),[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
787,PT10M02.00S,2023-10-28T01:56:42.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612741,67,72,2023-10-28T03:31:17Z,5076250,False,,,0,,TEAM defensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,Restricted Area,0-8 Center,,,785.0,,,,,,,,,,,,,,,,,
524,PT10M02.00S,2023-10-28T01:57:03.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,67,72,2023-10-28T03:31:17Z,5080000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M02.00S,2023-10-28T02:00:08.0Z,4,REGULAR,jumpball,recovered,[],1627936,,,1610612741,67,72,2023-10-28T02:00:08Z,5100000,False,,,0,,Jump Ball A. Drummond vs. P. Achiuwa: Tip to A. Caruso,"[1627936, 203083, 1630173]",1610612741.0,CHI,challenge,A. Caruso,1627936.0,Caruso,A. Caruso,Drummond,203083.0,Achiuwa,1630173.0,,,,,,,,,,,,,,,,,,,,,,
530,PT09M46.00S,2023-10-28T02:00:20.8Z,4,REGULAR,turnover,traveling,[],203083,,,1610612741,67,72,2023-10-28T02:00:29Z,5130000,False,,,0,,A. Drummond traveling TURNOVER (2 TO),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Mid-Range,16-24 Right Center,,,,,,,,2.0,,,1627962.0,,,,,,,,,
531,PT09M28.00S,2023-10-28T02:00:52.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1628449,91.14651773981603,51.9607843137255,1610612761,67,74,2023-10-28T02:00:57Z,5140000,False,10.0,31.0,1,right,C. Boucher Layup (5 PTS),[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,Restricted Area,0-8 Center,3.22,Made,,,,,5.0,,,,,,,,,,,,,
532,PT09M17.00S,2023-10-28T02:01:05.7Z,4,REGULAR,foul,personal,['2freethrow'],1630173,,,1610612741,67,74,2023-10-28T02:01:21Z,5150000,False,,,0,,P. Achiuwa shooting personal FOUL (4 PF) (Drummond 2 FT),"[1630173, 203083]",1610612761.0,TOR,shooting,,,Achiuwa,P. Achiuwa,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201638.0,,,,,,4.0,0.0,Drummond,203083.0
534,PT09M17.00S,2023-10-28T02:01:43.8Z,4,REGULAR,freethrow,1 of 2,[],203083,,,1610612741,68,74,2023-10-28T02:01:43Z,5170000,False,,,0,,A. Drummond Free Throw 1 of 2 (7 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
535,PT09M17.00S,2023-10-28T02:01:56.1Z,4,REGULAR,freethrow,2 of 2,[],203083,,,1610612741,69,74,2023-10-28T02:01:56Z,5180000,False,,,0,,A. Drummond Free Throw 2 of 2 (8 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
536,PT08M56.00S,2023-10-28T02:02:26.2Z,4,REGULAR,3pt,Jump Shot,[],1629018,69.72733245729303,24.264705882352942,1610612761,69,74,2023-10-28T02:02:32Z,5190000,False,-129.0,232.0,1,right,MISS G. Trent Jr. 26' 3PT,[1629018],1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,26.54,Missed,,,,,,,,,,,,,,,,,,
537,PT08M52.00S,2023-10-28T02:02:30.2Z,4,REGULAR,rebound,defensive,[],1628975,,,1610612741,69,74,2023-10-28T02:02:32Z,5200000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,536.0,1.0,1.0,0.0,,,,,,,,,,,,,,
538,PT08M46.00S,2023-10-28T02:02:37.3Z,4,REGULAR,3pt,Jump Shot,[],1627936,30.831143232588698,33.33333333333333,1610612741,69,74,2023-10-28T02:02:41Z,5210000,False,83.0,237.0,1,left,MISS A. Caruso 25' 3PT,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Right Center,25.15,Missed,,,,,,,,,,,,,,,,,,
539,PT08M42.00S,2023-10-28T02:02:41.3Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,69,74,2023-10-28T02:02:41Z,5220000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:6),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Above the Break 3,24+ Right Center,,,538.0,8.0,6.0,2.0,,,,,,,,,,,,,,
540,PT08M34.00S,2023-10-28T02:02:53.6Z,4,REGULAR,foul,personal,[],1628975,,,1610612761,69,74,2023-10-28T02:03:36Z,5230000,False,,,0,,J. Carter personal FOUL (1 PF),"[1628975, 1630567]",1610612741.0,CHI,,,,Carter,J. Carter,,,,,Mid-Range,16-24 Center,,,,,,,,,,,1627529.0,,,,,,1.0,0.0,Barnes,1630567.0
542,PT08M34.00S,2023-10-28T02:03:01.5Z,4,REGULAR,substitution,out,[],1627936,,,1610612761,69,74,2023-10-28T02:03:09Z,5250000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
543,PT08M34.00S,2023-10-28T02:03:01.5Z,4,REGULAR,substitution,out,[],1629667,,,1610612761,69,74,2023-10-28T02:03:09Z,5260000,False,,,0,,SUB out: J. McDaniels,[1629667],1610612761.0,TOR,,,,McDaniels,J. McDaniels,,,,,,,,,,,,,,,,,,,,,,,,,,
544,PT08M34.00S,2023-10-28T02:03:01.5Z,4,REGULAR,substitution,in,[],1628470,,,1610612761,69,74,2023-10-28T02:03:09Z,5270000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
545,PT08M34.00S,2023-10-28T02:03:01.5Z,4,REGULAR,substitution,in,[],1628384,,,1610612761,69,74,2023-10-28T02:03:09Z,5280000,False,,,0,,SUB in: O. Anunoby,[1628384],1610612761.0,TOR,,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT08M22.00S,2023-10-28T02:03:24.6Z,4,REGULAR,2pt,Jump Shot,[],1630567,76.16622864651774,55.14705882352941,1610612761,69,76,2023-10-28T02:03:40Z,5290000,False,26.0,172.0,1,right,S. Barnes 17' Jump Shot (16 PTS),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Mid-Range,16-24 Center,17.34,Made,,,,,16.0,,,,,,,,,,,,,
549,PT08M03.00S,2023-10-28T02:03:42.5Z,4,REGULAR,3pt,Jump Shot,[],1630245,6.1268068331143235,3.1862745098039214,1610612741,69,76,2023-10-28T02:03:48Z,5300000,False,234.0,5.0,1,left,MISS A. Dosunmu 3PT,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.42,Missed,,,,,,,,,,,,,,,,,,
550,PT08M01.00S,2023-10-28T02:03:44.5Z,4,REGULAR,rebound,defensive,[],1630173,,,1610612761,69,76,2023-10-28T02:03:48Z,5310000,False,,,0,,P. Achiuwa REBOUND (Off:2 Def:7),[1630173],1610612761.0,TOR,,,,Achiuwa,P. Achiuwa,,,,,Right Corner 3,24+ Right,,,549.0,9.0,7.0,2.0,,,,,,,,,,,,,,
551,PT07M55.00S,2023-10-28T02:03:51.3Z,4,REGULAR,3pt,Jump Shot,[],1629018,77.61169513797634,89.2156862745098,1610612761,69,79,2023-10-28T02:03:55Z,5320000,False,196.0,158.0,1,right,G. Trent Jr. 25' 3PT  (10 PTS) (S. Barnes 8 AST),"[1629018, 1630567]",1610612761.0,TOR,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,25.18,Made,,,,,10.0,,,,,S. Barnes,1630567.0,8.0,,,,,,
553,PT07M32.00S,2023-10-28T02:04:14.8Z,4,REGULAR,3pt,Jump Shot,[],1628975,23.078186596583443,12.009803921568627,1610612741,69,79,2023-10-28T02:04:20Z,5340000,False,190.0,164.0,1,left,MISS J. Carter 25' 3PT,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
554,PT07M28.00S,2023-10-28T02:04:18.8Z,4,REGULAR,rebound,offensive,[],1628470,,,1610612741,69,79,2023-10-28T02:04:20Z,5350000,False,,,0,,T. Craig REBOUND (Off:3 Def:2),[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,Above the Break 3,24+ Right Center,,,553.0,5.0,2.0,3.0,,,,,,,,,,,,,,
555,PT07M19.00S,2023-10-28T02:04:27.4Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",203897,6.652431011826544,47.30392156862745,1610612741,71,79,2023-10-28T02:04:33Z,5360000,False,13.0,10.0,1,left,Z. LaVine driving bank Hook (6 PTS),[203897],1610612741.0,CHI,driving bank,,,LaVine,Z. LaVine,,,,,Restricted Area,0-8 Center,1.68,Made,,,,,6.0,,,,,,,,,,,,,
557,PT07M05.00S,2023-10-28T02:04:43.1Z,4,REGULAR,foul,personal,['2freethrow'],203083,,,1610612761,71,79,2023-10-28T02:04:51Z,5380000,False,,,0,,A. Drummond shooting personal FOUL (2 PF) (Boucher 2 FT),"[203083, 1628449]",1610612741.0,CHI,shooting,,,Drummond,A. Drummond,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627529.0,,,,,,2.0,0.0,Boucher,1628449.0
559,PT07M05.00S,2023-10-28T02:05:21.0Z,4,REGULAR,freethrow,1 of 2,[],1628449,,,1610612761,71,79,2023-10-28T02:05:21Z,5400000,False,,,0,,MISS C. Boucher Free Throw 1 of 2,[1628449],1610612761.0,TOR,,,,Boucher,C. Boucher,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
560,PT07M05.00S,2023-10-28T02:05:21.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612761,71,79,2023-10-28T02:05:21Z,5410000,False,,,0,,TEAM offensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,,,,,559.0,,,,,,,,,,,,,,,,,
561,PT07M05.00S,2023-10-28T02:05:22.5Z,4,REGULAR,substitution,out,[],203083,,,1610612761,71,79,2023-10-28T02:05:40Z,5420000,False,,,0,,SUB out: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
