actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
424,PT05M11.00S,2024-03-17T01:39:37.3Z,3,REGULAR,rebound,defensive,[],1630557,,,1610612764,84,63,2024-03-17T01:39:38Z,4200000,False,,,0,,C. Kispert REBOUND (Off:0 Def:2),[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,Right Corner 3,24+ Right,,,423.0,2.0,2.0,0.0,,,,,,,,,,,,,,
425,PT04M52.00S,2024-03-17T01:39:56.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,11.12023653088042,48.77450980392157,1610612764,84,63,2024-03-17T01:40:00Z,4210000,False,6.0,52.0,1,left,MISS K. Kuzma driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,5.24,Missed,,,,,,,,,,,,,,,,,,
427,PT04M48.00S,2024-03-17T01:40:00.5Z,3,REGULAR,rebound,offensive,[],1628398,,,1610612764,84,63,2024-03-17T01:40:00Z,4220000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,425.0,5.0,4.0,1.0,,,,,,,,,,,,,,
428,PT04M48.00S,2024-03-17T01:39:59.7Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1628398,5.590000152587891,50.0,1610612764,84,65,2024-03-17T01:40:04Z,4230000,False,0.0,0.0,1,left,K. Kuzma putback Layup (11 PTS),[1628398],1610612764.0,WAS,putback,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,11.0,,,,,,,,,,,,,
429,PT04M33.00S,2024-03-17T01:40:15.0Z,3,REGULAR,turnover,bad pass,[],1631207,,,1610612741,84,65,2024-03-17T01:40:19Z,4240000,False,,,0,,D. Terry bad pass TURNOVER (2 TO),"[1631207, 1628398]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,Kuzma,1628398.0,,
430,PT04M33.00S,2024-03-17T01:40:15.0Z,3,REGULAR,steal,,[],1628398,,,1610612764,84,65,2024-03-17T01:40:16Z,4250000,False,,,0,,K. Kuzma STEAL (1 STL),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
431,PT04M27.00S,2024-03-17T01:40:21.0Z,3,REGULAR,turnover,lost ball,[],1628398,,,1610612764,84,65,2024-03-17T01:40:25Z,4260000,False,,,0,,K. Kuzma lost ball TURNOVER (3 TO),"[1628398, 1631207]",1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,3.0,Terry,1631207.0,,
432,PT04M27.00S,2024-03-17T01:40:21.0Z,3,REGULAR,steal,,[],1631207,,,1610612741,84,65,2024-03-17T01:40:23Z,4270000,False,,,0,,D. Terry STEAL (1 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
433,PT04M22.00S,2024-03-17T01:40:27.4Z,3,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1630245,86.94152431011827,94.11764705882352,1610612741,87,65,2024-03-17T01:41:55Z,4280000,False,221.0,70.0,1,right,A. Dosunmu 3PT running (26 PTS) (D. Terry 1 AST),"[1630245, 1631207]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Right Corner 3,24+ Right,23.15,Made,,,,,26.0,,D. Terry,1631207.0,1.0,,,,,,,,,
435,PT04M15.00S,2024-03-17T01:40:37.8Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,87,65,2024-03-17T01:40:37Z,4300000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT04M15.00S,2024-03-17T01:42:54.6Z,3,REGULAR,substitution,out,[],1627936,,,1610612764,87,65,2024-03-17T01:43:18Z,4310000,False,,,0,,SUB out: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
437,PT04M15.00S,2024-03-17T01:42:54.6Z,3,REGULAR,substitution,out,[],1630557,,,1610612764,87,65,2024-03-17T01:43:18Z,4320000,False,,,0,,SUB out: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT04M15.00S,2024-03-17T01:42:54.6Z,3,REGULAR,substitution,out,[],1628398,,,1610612764,87,65,2024-03-17T01:43:18Z,4330000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
439,PT04M15.00S,2024-03-17T01:42:54.6Z,3,REGULAR,substitution,in,[],1628975,,,1610612764,87,65,2024-03-17T01:43:18Z,4340000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M15.00S,2024-03-17T01:42:54.6Z,3,REGULAR,substitution,in,[],1631116,,,1610612764,87,65,2024-03-17T01:43:18Z,4350000,False,,,0,,SUB in: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M15.00S,2024-03-17T01:42:54.6Z,3,REGULAR,substitution,in,[],1630551,,,1610612764,87,65,2024-03-17T01:43:18Z,4360000,False,,,0,,SUB in: J. Champagnie,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M00.00S,2024-03-17T01:43:52.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630215,12.302890932982917,49.754901960784316,1610612764,87,65,2024-03-17T01:44:02Z,4370000,False,1.0,63.0,1,left,MISS J. Butler 6' driving floating Shot,[1630215],1610612764.0,WAS,driving floating,,,Butler,J. Butler,,,,,In The Paint (Non-RA),0-8 Center,6.31,Missed,,,,,,,,,,,,,,,,,,
443,PT03M55.00S,2024-03-17T01:43:57.0Z,3,REGULAR,rebound,defensive,[],202696,,,1610612741,87,65,2024-03-17T01:56:35Z,4380000,False,,,0,,N. Vucevic REBOUND (Off:2 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,In The Paint (Non-RA),0-8 Center,,,442.0,10.0,8.0,2.0,,,,,,,,,,,,,,
444,PT03M55.00S,2024-03-17T01:44:06.7Z,3,REGULAR,foul,personal,[],1630647,,,1610612741,87,65,2024-03-17T01:56:29Z,4390000,False,,,0,,E. Omoruyi loose ball personal FOUL (1 PF),"[1630647, 1630245]",1610612764.0,WAS,loose ball,,,Omoruyi,E. Omoruyi,,,,,Above the Break 3,24+ Right Center,,,,,,,,202058.0,,,,1.0,0.0,Dosunmu,1630245.0,,,,,
446,PT03M42.00S,2024-03-17T01:44:30.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,92.72339027595268,48.77450980392157,1610612741,87,65,2024-03-17T01:44:39Z,4410000,False,-6.0,16.0,1,right,MISS A. Dosunmu driving Layup - blocked,"[1630245, 1630551]",1610612741.0,CHI,driving,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,1.7,Missed,,,,,,,,,,,,,,,,,Champagnie,1630551.0
447,PT03M42.00S,2024-03-17T01:44:30.8Z,3,REGULAR,block,,[],1630551,,,1610612741,87,65,2024-03-17T01:46:23Z,4420000,False,,,0,,J. Champagnie BLOCK (2 BLK),[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
448,PT03M42.00S,2024-03-17T01:44:30.8Z,3,REGULAR,rebound,offensive,[],202696,,,1610612741,87,65,2024-03-17T01:44:39Z,4430000,False,,,0,,N. Vucevic REBOUND (Off:3 Def:8),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,446.0,11.0,8.0,3.0,,,,,,,,,,,,,,
449,PT03M42.00S,2024-03-17T01:44:37.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",202696,94.40999984741211,50.0,1610612741,87,65,2024-03-17T01:44:37Z,4440000,False,0.0,0.0,1,right,MISS N. Vucevic tip Layup,[202696],1610612741.0,CHI,tip,,,Vucevic,N. Vucevic,,,,,Mid-Range,8-16 Left,0.0,Missed,,,,,,,,,,,,,,,,,,
450,PT03M42.00S,2024-03-17T01:44:38.4Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,87,65,2024-03-17T01:44:38Z,4450000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Mid-Range,8-16 Left,,,449.0,,,,,,,,,,,,,,,,,
452,PT03M30.00S,2024-03-17T01:44:54.1Z,3,REGULAR,3pt,Jump Shot,[],1631116,18.74178712220762,93.87254901960785,1610612764,87,65,2024-03-17T01:45:02Z,4470000,False,-219.0,124.0,1,left,MISS P. Baldwin Jr. 25' 3PT,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Above the Break 3,24+ Left Center,25.19,Missed,,,,,,,,,,,,,,,,,,
453,PT03M25.00S,2024-03-17T01:44:59.1Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612741,87,65,2024-03-17T01:45:02Z,4480000,False,,,0,,J. Carter REBOUND (Off:0 Def:1),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Above the Break 3,24+ Left Center,,,452.0,1.0,1.0,0.0,,,,,,,,,,,,,,
454,PT03M16.00S,2024-03-17T01:45:11.3Z,3,REGULAR,foul,personal,['2freethrow'],1641731,,,1610612741,87,65,2024-03-17T01:45:23Z,4490000,False,,,0,,B. Coulibaly shooting personal FOUL (2 PF) (Vucevic 2 FT),"[1641731, 202696]",1610612764.0,WAS,shooting,,,Coulibaly,B. Coulibaly,,,,,Mid-Range,8-16 Center,,,,,,,,202058.0,,,,2.0,0.0,Vucevic,202696.0,,,,,
456,PT03M16.00S,2024-03-17T01:45:36.8Z,3,REGULAR,freethrow,1 of 2,[],202696,,,1610612741,88,65,2024-03-17T01:45:36Z,4510000,False,,,0,,N. Vucevic Free Throw 1 of 2 (25 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,,,,,25.0,,,,,,,,,,,,,
457,PT03M16.00S,2024-03-17T01:45:37.5Z,3,REGULAR,substitution,out,[],1641931,,,1610612741,88,65,2024-03-17T01:45:41Z,4520000,False,,,0,,SUB out: O. Bitim,[1641931],1610612741.0,CHI,,,,Bitim,O. Bitim,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT03M16.00S,2024-03-17T01:45:37.5Z,3,REGULAR,substitution,in,[],201942,,,1610612741,88,65,2024-03-17T01:45:41Z,4530000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT03M16.00S,2024-03-17T01:45:56.6Z,3,REGULAR,freethrow,2 of 2,[],202696,,,1610612741,89,65,2024-03-17T01:45:56Z,4540000,False,,,0,,N. Vucevic Free Throw 2 of 2 (26 PTS),[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,Made,,,,,26.0,,,,,,,,,,,,,
460,PT03M05.00S,2024-03-17T01:46:09.6Z,3,REGULAR,turnover,bad pass,[],1641731,,,1610612764,89,65,2024-03-17T01:46:14Z,4550000,False,,,0,,B. Coulibaly bad pass TURNOVER (2 TO),"[1641731, 1631207]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,2.0,Terry,1631207.0,,
461,PT03M05.00S,2024-03-17T01:46:09.6Z,3,REGULAR,steal,,[],1631207,,,1610612741,89,65,2024-03-17T01:46:11Z,4560000,False,,,0,,D. Terry STEAL (2 STL),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
462,PT03M02.00S,2024-03-17T01:46:13.0Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631207,93.24901445466492,50.0,1610612741,91,65,2024-03-17T01:46:17Z,4570000,False,0.0,11.0,1,right,D. Terry running Layup (2 PTS),[1631207],1610612741.0,CHI,running,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,1.1,Made,,,,,2.0,,,,,,,,,,,,,
463,PT02M44.00S,2024-03-17T01:46:33.7Z,3,REGULAR,foul,personal,['2freethrow'],202696,,,1610612764,91,65,2024-03-17T01:47:02Z,4580000,False,,,0,,N. Vucevic shooting personal FOUL (2 PF) (Omoruyi 2 FT),"[202696, 1630647]",1610612741.0,CHI,shooting,,,Vucevic,N. Vucevic,,,,,Restricted Area,0-8 Center,,,,,,,,202058.0,,,,2.0,0.0,Omoruyi,1630647.0,,,,,
465,PT02M44.00S,2024-03-17T01:47:02.8Z,3,REGULAR,freethrow,1 of 2,[],1630647,,,1610612764,91,66,2024-03-17T01:47:30Z,4600000,False,,,0,,E. Omoruyi Free Throw 1 of 2 (2 PTS),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,Made,,,,,2.0,,,,,,,,,,,,,
466,PT02M44.00S,2024-03-17T01:47:03.4Z,3,REGULAR,substitution,out,[],202696,,,1610612764,91,66,2024-03-17T01:47:06Z,4610000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT02M44.00S,2024-03-17T01:47:03.4Z,3,REGULAR,substitution,in,[],203083,,,1610612764,91,66,2024-03-17T01:47:06Z,4620000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT02M44.00S,2024-03-17T01:47:02.8Z,3,REGULAR,freethrow,2 of 2,[],1630647,,,1610612764,91,66,2024-03-17T01:47:30Z,4630000,False,,,0,,MISS E. Omoruyi Free Throw 2 of 2,[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
469,PT02M41.00S,2024-03-17T01:47:05.8Z,3,REGULAR,rebound,defensive,[],1631207,,,1610612741,91,66,2024-03-17T01:47:30Z,4640000,False,,,0,,D. Terry REBOUND (Off:0 Def:3),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,468.0,3.0,3.0,0.0,,,,,,,,,,,,,,
470,PT02M36.00S,2024-03-17T01:47:28.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630245,94.03745072273325,49.01960784313725,1610612741,91,66,2024-03-17T01:47:33Z,4650000,False,-5.0,4.0,1,right,MISS A. Dosunmu running Layup,[1630245],1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.6,Missed,,,,,,,,,,,,,,,,,,
472,PT02M33.00S,2024-03-17T01:47:31.7Z,3,REGULAR,rebound,defensive,[],1630647,,,1610612764,91,66,2024-03-17T01:47:33Z,4670000,False,,,0,,E. Omoruyi REBOUND (Off:1 Def:1),[1630647],1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,470.0,2.0,1.0,1.0,,,,,,,,,,,,,,
473,PT02M27.00S,2024-03-17T01:47:38.4Z,3,REGULAR,3pt,Jump Shot,[],1630551,4.155716162943495,97.05882352941177,1610612764,91,66,2024-03-17T01:47:42Z,4680000,False,-235.0,-13.0,1,left,MISS J. Champagnie 3PT,[1630551],1610612764.0,WAS,,,,Champagnie,J. Champagnie,,,,,Left Corner 3,24+ Left,23.57,Missed,,,,,,,,,,,,,,,,,,
474,PT02M24.00S,2024-03-17T01:47:41.4Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,91,66,2024-03-17T01:47:42Z,4690000,False,,,0,,A. Drummond REBOUND (Off:3 Def:3),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Left Corner 3,24+ Left,,,473.0,6.0,3.0,3.0,,,,,,,,,,,,,,
475,PT02M05.00S,2024-03-17T01:48:03.5Z,3,REGULAR,turnover,offensive goaltending,[],1631207,,,1610612741,91,66,2024-03-17T01:48:11Z,4700000,False,,,0,,D. Terry offensive goaltending TURNOVER (3 TO),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,,202058.0,,,,,,,,3.0,,,,
476,PT01M52.00S,2024-03-17T01:48:25.0Z,3,REGULAR,turnover,lost ball,[],1630215,,,1610612764,91,66,2024-03-17T01:48:29Z,4710000,False,,,0,,J. Butler lost ball TURNOVER (2 TO),"[1630215, 201942]",1610612764.0,WAS,,,,Butler,J. Butler,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,2.0,DeRozan,201942.0,,
477,PT01M52.00S,2024-03-17T01:48:25.0Z,3,REGULAR,steal,,[],201942,,,1610612741,91,66,2024-03-17T01:48:27Z,4720000,False,,,0,,D. DeRozan STEAL (1 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,,,,,,,,,,
478,PT01M48.00S,2024-03-17T01:48:29.6Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630245,93.77463863337714,49.754901960784316,1610612741,93,66,2024-03-17T01:48:34Z,4730000,False,-1.0,6.0,1,right,A. Dosunmu running Layup (28 PTS) (D. DeRozan 6 AST),"[1630245, 201942]",1610612741.0,CHI,running,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,0.61,Made,,,,,28.0,,D. DeRozan,201942.0,6.0,,,,,,,,,
480,PT01M30.00S,2024-03-17T01:48:45.7Z,3,REGULAR,3pt,Jump Shot,[],1631116,7.30946123521682,2.941176470588235,1610612764,93,69,2024-03-17T01:48:50Z,4750000,False,235.0,16.0,1,left,P. Baldwin Jr. 3PT  (3 PTS) (J. Champagnie 1 AST),"[1631116, 1630551]",1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Right Corner 3,24+ Right,23.59,Made,,,,,3.0,,J. Champagnie,1630551.0,1.0,,,,,,,,,
482,PT01M06.00S,2024-03-17T01:49:12.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630647,,,1610612741,93,69,2024-03-17T01:49:47Z,4770000,False,,,0,,E. Omoruyi shooting personal FOUL (2 PF) (Drummond 2 FT),"[1630647, 203083]",1610612764.0,WAS,shooting,,,Omoruyi,E. Omoruyi,,,,,Restricted Area,0-8 Center,,,,,,,,2002.0,,,,2.0,0.0,Drummond,203083.0,,,,,
484,PT01M06.00S,2024-03-17T01:49:48.2Z,3,REGULAR,freethrow,1 of 2,[],203083,,,1610612741,93,69,2024-03-17T01:49:48Z,4790000,False,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
485,PT01M06.00S,2024-03-17T01:49:48.2Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,93,69,2024-03-17T01:49:48Z,4800000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,484.0,,,,,,,,,,,,,,,,,
486,PT01M06.00S,2024-03-17T01:49:52.2Z,3,REGULAR,substitution,out,[],1630245,,,1610612741,93,69,2024-03-17T01:49:54Z,4810000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
487,PT01M06.00S,2024-03-17T01:49:52.2Z,3,REGULAR,substitution,in,[],1627936,,,1610612741,93,69,2024-03-17T01:49:54Z,4820000,False,,,0,,SUB in: A. Caruso,[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT01M06.00S,2024-03-17T01:49:56.6Z,3,REGULAR,freethrow,2 of 2,[],203083,,,1610612741,94,69,2024-03-17T01:49:56Z,4830000,False,,,0,,A. Drummond Free Throw 2 of 2 (10 PTS),[203083],1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,,,,Made,,,,,10.0,,,,,,,,,,,,,
489,PT00M57.50S,2024-03-17T01:50:07.4Z,3,REGULAR,turnover,bad pass,[],1630647,,,1610612764,94,69,2024-03-17T01:50:11Z,4840000,False,,,0,,E. Omoruyi bad pass TURNOVER (1 TO),"[1630647, 201942]",1610612764.0,WAS,,,,Omoruyi,E. Omoruyi,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,DeRozan,201942.0,,
490,PT00M57.50S,2024-03-17T01:50:07.4Z,3,REGULAR,steal,,[],201942,,,1610612741,94,69,2024-03-17T01:50:11Z,4850000,False,,,0,,D. DeRozan STEAL (2 STL),[201942],1610612741.0,CHI,,,,DeRozan,D. DeRozan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
491,PT00M51.40S,2024-03-17T01:50:13.5Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627936,94.56307490144546,3.9215686274509802,1610612741,94,69,2024-03-17T01:50:20Z,4860000,False,-230.0,-1.0,1,right,MISS A. Caruso running 3PT,[1627936],1610612741.0,CHI,running,,,Caruso,A. Caruso,,,,,Left Corner 3,24+ Left,23.04,Missed,,,,,,,,,,,,,,,,,,
492,PT00M48.30S,2024-03-17T01:50:16.6Z,3,REGULAR,rebound,defensive,[],1641731,,,1610612764,94,69,2024-03-17T01:50:20Z,4870000,False,,,0,,B. Coulibaly REBOUND (Off:2 Def:6),[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Left Corner 3,24+ Left,,,491.0,8.0,6.0,2.0,,,,,,,,,,,,,,
493,PT00M48.00S,2024-03-17T01:50:30.6Z,3,REGULAR,foul,personal,[],203083,,,1610612764,94,69,2024-03-17T01:50:51Z,4880000,False,,,0,,A. Drummond personal FOUL (2 PF),"[203083, 1630647]",1610612741.0,CHI,,,,Drummond,A. Drummond,,,,,Above the Break 3,24+ Center,,,,,,,,202058.0,,,,2.0,0.0,Omoruyi,1630647.0,,,,,
495,PT00M38.60S,2024-03-17T01:51:05.5Z,3,REGULAR,3pt,Jump Shot,[],1641731,28.991458607095925,74.01960784313727,1610612764,94,69,2024-03-17T01:51:09Z,4900000,False,-120.0,220.0,1,left,MISS B. Coulibaly 25' 3PT,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,Above the Break 3,24+ Left Center,25.06,Missed,,,,,,,,,,,,,,,,,,
496,PT00M35.70S,2024-03-17T01:51:08.4Z,3,REGULAR,rebound,defensive,[],1627936,,,1610612741,94,69,2024-03-17T01:51:08Z,4910000,False,,,0,,A. Caruso REBOUND (Off:1 Def:4),[1627936],1610612741.0,CHI,,,,Caruso,A. Caruso,,,,,Above the Break 3,24+ Left Center,,,495.0,5.0,4.0,1.0,,,,,,,,,,,,,,
497,PT00M32.50S,2024-03-17T01:51:17.3Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641731,,,1610612741,94,69,2024-03-17T01:51:50Z,4920000,False,,,0,,B. Coulibaly personal FOUL (3 PF) (Terry 2 FT),"[1641731, 1631207]",1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,2002.0,,,,3.0,0.0,Terry,1631207.0,,,,,
499,PT00M32.50S,2024-03-17T01:51:51.4Z,3,REGULAR,freethrow,1 of 2,[],1631207,,,1610612741,94,69,2024-03-17T01:51:51Z,4940000,False,,,0,,MISS D. Terry Free Throw 1 of 2,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
500,PT00M32.50S,2024-03-17T01:51:51.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,94,69,2024-03-17T01:51:51Z,4950000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,,499.0,,,,,,,,,,,,,,,,,
501,PT00M32.50S,2024-03-17T01:52:03.8Z,3,REGULAR,freethrow,2 of 2,[],1631207,,,1610612741,95,69,2024-03-17T01:52:03Z,4960000,False,,,0,,D. Terry Free Throw 2 of 2 (3 PTS),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,Made,,,,,3.0,,,,,,,,,,,,,
502,PT00M09.20S,2024-03-17T01:52:28.7Z,3,REGULAR,3pt,Jump Shot,[],1631116,4.28712220762155,95.34313725490196,1610612764,95,69,2024-03-17T01:52:33Z,4970000,False,-227.0,-12.0,1,left,MISS P. Baldwin Jr. step back 3PT,[1631116],1610612764.0,WAS,step back,,,Baldwin Jr.,P. Baldwin Jr.,,,,,Left Corner 3,24+ Left,22.7,Missed,,,,,,,,,,,,,,,,,,
503,PT00M06.50S,2024-03-17T01:52:31.4Z,3,REGULAR,rebound,defensive,[],1628975,,,1610612741,95,69,2024-03-17T01:52:33Z,4980000,False,,,0,,J. Carter REBOUND (Off:0 Def:2),[1628975],1610612741.0,CHI,,,,Carter,J. Carter,,,,,Left Corner 3,24+ Left,,,502.0,2.0,2.0,0.0,,,,,,,,,,,,,,
506,PT00M00.00S,2024-03-17T01:52:44.4Z,3,REGULAR,period,end,[],0,,,1610612741,95,69,2024-03-17T01:52:44Z,5010000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT12M00.00S,2024-03-17T01:54:18.4Z,4,REGULAR,substitution,out,['startperiod'],1641731,,,1610612741,95,69,2024-03-17T01:55:15Z,5020000,False,,,0,,SUB out: B. Coulibaly,[1641731],1610612764.0,WAS,,,,Coulibaly,B. Coulibaly,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT12M00.00S,2024-03-17T01:54:18.4Z,4,REGULAR,substitution,out,['startperiod'],1630215,,,1610612741,95,69,2024-03-17T01:55:15Z,5030000,False,,,0,,SUB out: J. Butler,[1630215],1610612764.0,WAS,,,,Butler,J. Butler,,,,,,,,,,,,,,,,,,,,,,,,,,
509,PT12M00.00S,2024-03-17T01:54:18.4Z,4,REGULAR,substitution,out,['startperiod'],1631116,,,1610612741,95,69,2024-03-17T01:55:15Z,5040000,False,,,0,,SUB out: P. Baldwin Jr.,[1631116],1610612764.0,WAS,,,,Baldwin Jr.,P. Baldwin Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
