actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,playerName,playerNameI,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
431,PT03M10.00S,2023-11-13T01:36:39.2Z,3,REGULAR,3pt,Jump Shot,[],1628963,96.00854139290408,96.07843137254902,1610612765,77,72,2023-11-13T01:36:45Z,4160000,False,230.0,-15.0,1,right,MISS M. Bagley III 3PT,[1628963],1610612765.0,DET,,,,,,,Right Corner 3,24+ Right,23.09,Missed,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,
432,PT03M07.00S,2023-11-13T01:36:42.2Z,3,REGULAR,rebound,defensive,[],203897,,,1610612741,77,72,2023-11-13T01:36:45Z,4170000,False,,,0,,Z. LaVine REBOUND (Off:0 Def:3),[203897],1610612741.0,CHI,,,,,,,Right Corner 3,24+ Right,,,LaVine,Z. LaVine,431.0,3.0,3.0,0.0,,,,,,,,,,,,,,
433,PT02M55.00S,2023-11-13T01:36:58.1Z,3,REGULAR,foul,personal,['2freethrow'],1630191,,,1610612741,77,72,2023-11-13T01:37:56Z,4180000,False,,,0,,I. Stewart shooting personal FOUL (3 PF) (White 2 FT),"[1630191, 1629632]",1610612765.0,DET,shooting,,,,,,In The Paint (Non-RA),0-8 Center,,,Stewart,I. Stewart,,,,,,,,,,,,,,203177.0,3.0,0.0,White,1629632.0
435,PT02M55.00S,2023-11-13T01:37:11.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,77,72,2023-11-13T01:37:11Z,4200000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
436,PT02M55.00S,2023-11-13T01:39:52.3Z,3,REGULAR,substitution,out,[],202696,,,1610612741,77,72,2023-11-13T01:40:07Z,4210000,False,,,0,,SUB out: N. Vucevic,[202696],1610612741.0,CHI,,,,,,,,,,,Vucevic,N. Vucevic,,,,,,,,,,,,,,,,,,
437,PT02M55.00S,2023-11-13T01:39:52.3Z,3,REGULAR,substitution,out,[],201942,,,1610612741,77,72,2023-11-13T01:40:07Z,4220000,False,,,0,,SUB out: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
438,PT02M55.00S,2023-11-13T01:39:52.3Z,3,REGULAR,substitution,out,[],1628470,,,1610612741,77,72,2023-11-13T01:40:07Z,4230000,False,,,0,,SUB out: T. Craig,[1628470],1610612741.0,CHI,,,,,,,,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,
439,PT02M55.00S,2023-11-13T01:39:52.3Z,3,REGULAR,substitution,out,[],1630191,,,1610612741,77,72,2023-11-13T01:40:07Z,4240000,False,,,0,,SUB out: I. Stewart,[1630191],1610612765.0,DET,,,,,,,,,,,Stewart,I. Stewart,,,,,,,,,,,,,,,,,,
440,PT02M55.00S,2023-11-13T01:39:52.3Z,3,REGULAR,substitution,out,[],1641709,,,1610612741,77,72,2023-11-13T01:40:07Z,4250000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,,,,,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,
441,PT02M55.00S,2023-11-13T01:39:52.3Z,3,REGULAR,substitution,out,[],1628963,,,1610612741,77,72,2023-11-13T01:40:07Z,4260000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612765.0,DET,,,,,,,,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,
442,PT02M55.00S,2023-11-13T01:39:52.3Z,3,REGULAR,substitution,out,[],1630165,,,1610612741,77,72,2023-11-13T01:40:07Z,4270000,False,,,0,,SUB out: K. Hayes,[1630165],1610612765.0,DET,,,,,,,,,,,Hayes,K. Hayes,,,,,,,,,,,,,,,,,,
443,PT02M55.00S,2023-11-13T01:39:52.3Z,3,REGULAR,substitution,in,[],1630245,,,1610612741,77,72,2023-11-13T01:40:07Z,4280000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,,,,,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,
444,PT02M55.00S,2023-11-13T01:39:52.3Z,3,REGULAR,substitution,in,[],203083,,,1610612741,77,72,2023-11-13T01:40:07Z,4290000,False,,,0,,SUB in: A. Drummond,[203083],1610612741.0,CHI,,,,,,,,,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
445,PT02M55.00S,2023-11-13T01:39:52.3Z,3,REGULAR,substitution,in,[],1630172,,,1610612741,77,72,2023-11-13T01:40:07Z,4300000,False,,,0,,SUB in: P. Williams,[1630172],1610612741.0,CHI,,,,,,,,,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,
446,PT02M55.00S,2023-11-13T01:39:52.3Z,3,REGULAR,substitution,in,[],1630164,,,1610612741,77,72,2023-11-13T01:40:07Z,4310000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,,,,,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,
447,PT02M55.00S,2023-11-13T01:39:52.3Z,3,REGULAR,substitution,in,[],202692,,,1610612741,77,72,2023-11-13T01:40:07Z,4320000,False,,,0,,SUB in: A. Burks,[202692],1610612765.0,DET,,,,,,,,,,,Burks,A. Burks,,,,,,,,,,,,,,,,,,
448,PT02M55.00S,2023-11-13T01:39:52.3Z,3,REGULAR,substitution,in,[],1628995,,,1610612741,77,72,2023-11-13T01:40:07Z,4330000,False,,,0,,SUB in: K. Knox II,[1628995],1610612765.0,DET,,,,,,,,,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,
449,PT02M55.00S,2023-11-13T01:39:52.3Z,3,REGULAR,substitution,in,[],1631204,,,1610612741,77,72,2023-11-13T01:40:07Z,4340000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,,,,,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,
450,PT02M55.00S,2023-11-13T01:40:11.4Z,3,REGULAR,freethrow,1 of 2,[],1629632,,,1610612741,77,72,2023-11-13T01:40:11Z,4350000,False,,,0,,MISS C. White Free Throw 1 of 2,[1629632],1610612741.0,CHI,,,,,,,,,,Missed,White,C. White,,,,,,,,,,,,,,,,,,
451,PT02M55.00S,2023-11-13T01:40:11.4Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,77,72,2023-11-13T01:40:11Z,4360000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,450.0,,,,,,,,,,,,,,,,,
452,PT02M55.00S,2023-11-13T01:40:28.2Z,3,REGULAR,freethrow,2 of 2,[],1629632,,,1610612741,78,72,2023-11-13T01:40:28Z,4370000,False,,,0,,C. White Free Throw 2 of 2 (14 PTS),[1629632],1610612741.0,CHI,,,,,,,,,,Made,White,C. White,,,,,14.0,,,,,,,,,,,,,
453,PT02M39.00S,2023-11-13T01:40:45.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,86.41590013140605,53.67647058823529,1610612765,78,72,2023-11-13T03:59:04Z,4380000,False,18.0,75.0,1,right,MISS J. Wiseman 7' turnaround Shot,[1630164],1610612765.0,DET,turnaround,,,,,,In The Paint (Non-RA),0-8 Center,7.74,Missed,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,
454,PT02M37.00S,2023-11-13T01:40:47.9Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,78,72,2023-11-13T01:40:52Z,4390000,False,,,0,,A. Drummond REBOUND (Off:3 Def:4),[203083],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Drummond,A. Drummond,453.0,7.0,4.0,3.0,,,,,,,,,,,,,,
455,PT02M32.00S,2023-11-13T01:40:52.7Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1629632,15.982260183968464,20.34313725490196,1610612741,80,72,2023-11-13T01:41:05Z,4400000,False,148.0,98.0,1,left,C. White 17' step back Jump Shot (16 PTS),[1629632],1610612741.0,CHI,step back,,,,,,Mid-Range,16-24 Right,17.76,Made,White,C. White,,,,,16.0,,,,,,,,,,,,,
456,PT02M13.00S,2023-11-13T01:41:12.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630164,85.54533508541394,54.10539215686274,1610612765,80,72,2023-11-13T01:41:19Z,4410000,False,21.0,83.0,1,right,MISS J. Wiseman 8' turnaround fadeaway Shot,[1630164],1610612765.0,DET,turnaround fadeaway,,,,,,In The Paint (Non-RA),8-16 Center,8.59,Missed,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,
457,PT02M11.00S,2023-11-13T01:41:14.3Z,3,REGULAR,rebound,defensive,[],203083,,,1610612741,80,72,2023-11-13T01:41:19Z,4420000,False,,,0,,A. Drummond REBOUND (Off:3 Def:5),[203083],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Drummond,A. Drummond,456.0,8.0,5.0,3.0,,,,,,,,,,,,,,
458,PT01M53.00S,2023-11-13T01:41:32.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203083,6.389618922470433,52.69607843137255,1610612741,80,72,2023-11-13T01:41:35Z,4430000,False,-13.0,8.0,1,left,MISS A. Drummond cutting Layup,[203083],1610612741.0,CHI,cutting,,,,,,Restricted Area,0-8 Center,1.55,Missed,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
459,PT01M51.00S,2023-11-13T01:41:34.1Z,3,REGULAR,rebound,defensive,[],1628995,,,1610612765,80,72,2023-11-13T01:41:34Z,4440000,False,,,0,,K. Knox II REBOUND (Off:0 Def:2),[1628995],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,Knox II,K. Knox II,458.0,2.0,2.0,0.0,,,,,,,,,,,,,,
460,PT01M45.00S,2023-11-13T01:41:44.6Z,3,REGULAR,turnover,out-of-bounds,[],1630164,,,1610612765,80,72,2023-11-13T01:41:49Z,4450000,False,,,0,,J. Wiseman lost ball out-of-bounds TURNOVER (2 TO),[1630164],1610612765.0,DET,lost ball,,,,,,In The Paint (Non-RA),0-8 Center,,,Wiseman,J. Wiseman,,,,,,,,,,,2.0,,,203177.0,,,,
461,PT01M45.00S,2023-11-13T01:41:47.1Z,3,REGULAR,substitution,out,[],1629632,,,1610612741,80,72,2023-11-13T01:41:54Z,4460000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,,,,,,,,White,C. White,,,,,,,,,,,,,,,,,,
462,PT01M45.00S,2023-11-13T01:41:47.1Z,3,REGULAR,substitution,out,[],1630595,,,1610612741,80,72,2023-11-13T01:41:54Z,4470000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,,,,,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,
463,PT01M45.00S,2023-11-13T01:41:47.1Z,3,REGULAR,substitution,in,[],1628975,,,1610612741,80,72,2023-11-13T01:41:54Z,4480000,False,,,0,,SUB in: J. Carter,[1628975],1610612741.0,CHI,,,,,,,,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,
464,PT01M45.00S,2023-11-13T01:41:47.1Z,3,REGULAR,substitution,in,[],1631093,,,1610612741,80,72,2023-11-13T01:41:54Z,4490000,False,,,0,,SUB in: J. Ivey,[1631093],1610612765.0,DET,,,,,,,,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
465,PT01M31.00S,2023-11-13T01:42:12.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203897,6.915243101182654,40.931372549019606,1610612741,80,72,2023-11-13T01:42:17Z,4500000,False,45.0,13.0,1,left,MISS Z. LaVine driving Layup,[203897],1610612741.0,CHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,4.7,Missed,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
466,PT01M28.00S,2023-11-13T01:42:15.4Z,3,REGULAR,rebound,offensive,[],203083,,,1610612741,80,72,2023-11-13T01:42:15Z,4510000,False,,,0,,A. Drummond REBOUND (Off:4 Def:5),[203083],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Drummond,A. Drummond,465.0,9.0,5.0,4.0,,,,,,,,,,,,,,
467,PT01M28.00S,2023-11-13T01:42:15.4Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint', 'fromturnover']",203083,5.590000152587891,50.0,1610612741,80,72,2023-11-13T01:42:19Z,4520000,False,0.0,0.0,1,left,MISS A. Drummond tip Layup,[203083],1610612741.0,CHI,tip,,,,,,Restricted Area,0-8 Center,0.0,Missed,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
468,PT01M27.00S,2023-11-13T01:42:16.4Z,3,REGULAR,rebound,defensive,[],1630164,,,1610612765,80,72,2023-11-13T01:42:19Z,4530000,False,,,0,,J. Wiseman REBOUND (Off:1 Def:1),[1630164],1610612765.0,DET,,,,,,,Restricted Area,0-8 Center,,,Wiseman,J. Wiseman,467.0,2.0,1.0,1.0,,,,,,,,,,,,,,
469,PT01M26.00S,2023-11-13T01:42:20.0Z,3,REGULAR,foul,personal,['2freethrow'],203897,,,1610612765,80,72,2023-11-13T01:42:35Z,4540000,False,,,0,,Z. LaVine shooting personal FOUL (1 PF) (Ivey 2 FT),"[203897, 1631093]",1610612741.0,CHI,shooting,,,,,,Restricted Area,0-8 Center,,,LaVine,Z. LaVine,,,,,,,,,,,,,,2534.0,1.0,0.0,Ivey,1631093.0
471,PT01M26.00S,2023-11-13T01:42:49.1Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1631093,,,1610612765,80,73,2023-11-13T01:42:49Z,4560000,False,,,0,,J. Ivey Free Throw 1 of 2 (3 PTS),[1631093],1610612765.0,DET,,,,,,,,,,Made,Ivey,J. Ivey,,,,,3.0,,,,,,,,,,,,,
472,PT01M26.00S,2023-11-13T01:43:03.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1631093,,,1610612765,80,74,2023-11-13T01:43:03Z,4570000,False,,,0,,J. Ivey Free Throw 2 of 2 (4 PTS),[1631093],1610612765.0,DET,,,,,,,,,,Made,Ivey,J. Ivey,,,,,4.0,,,,,,,,,,,,,
473,PT01M07.00S,2023-11-13T01:43:26.9Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,12.220762155059132,51.49356617647059,1610612741,80,74,2023-11-13T01:43:32Z,4580000,False,-7.0,62.0,1,left,MISS J. Carter 6' driving floating Shot,[1628975],1610612741.0,CHI,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,6.28,Missed,Carter,J. Carter,,,,,,,,,,,,,,,,,,
474,PT01M05.00S,2023-11-13T01:43:28.9Z,3,REGULAR,rebound,defensive,[],1631204,,,1610612765,80,74,2023-11-13T01:43:32Z,4590000,False,,,0,,M. Sasser REBOUND (Off:0 Def:2),[1631204],1610612765.0,DET,,,,,,,In The Paint (Non-RA),0-8 Center,,,Sasser,M. Sasser,473.0,2.0,2.0,0.0,,,,,,,,,,,,,,
475,PT01M00.00S,2023-11-13T01:43:34.7Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fastbreak']",1631204,82.60512483574244,57.35294117647059,1610612765,80,76,2023-11-13T01:43:39Z,4600000,False,37.0,111.0,1,right,M. Sasser 11' pullup Jump Shot (2 PTS),[1631204],1610612765.0,DET,pullup,,,,,,In The Paint (Non-RA),8-16 Center,11.69,Made,Sasser,M. Sasser,,,,,2.0,,,,,,,,,,,,,
476,PT00M49.60S,2023-11-13T01:43:48.3Z,3,REGULAR,turnover,bad pass,[],1628975,,,1610612741,80,76,2023-11-13T01:43:54Z,4610000,False,,,0,,J. Carter bad pass TURNOVER (2 TO),"[1628975, 1628995]",1610612741.0,CHI,,,,,,,In The Paint (Non-RA),8-16 Center,,,Carter,J. Carter,,,,,,,,,,,2.0,Knox II,1628995.0,,,,,
477,PT00M49.60S,2023-11-13T01:43:48.3Z,3,REGULAR,steal,,[],1628995,,,1610612765,80,76,2023-11-13T01:43:50Z,4620000,False,,,0,,K. Knox II STEAL (1 STL),[1628995],1610612765.0,DET,,,,,,,In The Paint (Non-RA),8-16 Center,,,Knox II,K. Knox II,,,,,,,,,,,,,,,,,,
478,PT00M45.80S,2023-11-13T01:43:52.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1628995,93.77463863337714,50.73529411764706,1610612765,80,78,2023-11-13T01:44:00Z,4630000,False,4.0,6.0,1,right,K. Knox II driving Layup (10 PTS) (M. Sasser 4 AST),"[1628995, 1631204]",1610612765.0,DET,driving,,,,,,Restricted Area,0-8 Center,0.7,Made,Knox II,K. Knox II,,,,,10.0,M. Sasser,1631204.0,4.0,,,,,,,,,,
480,PT00M37.50S,2023-11-13T01:44:04.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630245,10.463206307490145,54.41176470588235,1610612741,82,78,2023-11-13T01:44:09Z,4650000,False,-22.0,46.0,1,left,A. Dosunmu driving floating Jump Shot (8 PTS),[1630245],1610612741.0,CHI,driving floating,,,,,,In The Paint (Non-RA),0-8 Center,5.09,Made,Dosunmu,A. Dosunmu,,,,,8.0,,,,,,,,,,,,,
481,PT00M28.90S,2023-11-13T01:44:17.9Z,3,REGULAR,3pt,Jump Shot,[],1631204,73.80091984231275,17.401960784313726,1610612765,82,81,2023-11-13T01:44:22Z,4660000,False,-163.0,194.0,1,right,M. Sasser 25' 3PT  (5 PTS) (J. Ivey 2 AST),"[1631204, 1631093]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,25.32,Made,Sasser,M. Sasser,,,,,5.0,J. Ivey,1631093.0,2.0,,,,,,,,,,
483,PT00M14.00S,2023-11-13T01:44:36.7Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203083,10.200394218134035,48.529411764705884,1610612741,84,81,2023-11-13T01:44:43Z,4680000,False,7.0,43.0,1,left,A. Drummond driving Hook (6 PTS) (J. Carter 2 AST),"[203083, 1628975]",1610612741.0,CHI,driving,,,,,,Restricted Area,0-8 Center,4.4,Made,Drummond,A. Drummond,,,,,6.0,J. Carter,1628975.0,2.0,,,,,,,,,,
485,PT00M00.00S,2023-11-13T01:44:53.9Z,3,REGULAR,3pt,Jump Shot,[],1631093,70.25295663600527,23.52941176470588,1610612765,84,81,2023-11-13T01:44:57Z,4700000,False,-132.0,227.0,1,right,MISS J. Ivey 26' 3PT,[1631093],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,26.29,Missed,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,
486,PT00M00.00S,2023-11-13T01:44:56.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612765,84,81,2023-11-13T01:44:56Z,4710000,False,,,0,,TEAM offensive REBOUND,[],1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,,,485.0,,,,,,,,,,,,,,,,,
487,PT00M00.00S,2023-11-13T01:44:56.6Z,3,REGULAR,period,end,[],0,,,1610612765,84,81,2023-11-13T01:44:56Z,4720000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2023-11-13T01:46:51.5Z,4,REGULAR,substitution,out,['startperiod'],203897,,,1610612765,84,81,2023-11-13T01:47:13Z,4730000,False,,,0,,SUB out: Z. LaVine,[203897],1610612741.0,CHI,,,,,,,,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2023-11-13T01:46:51.5Z,4,REGULAR,substitution,in,['startperiod'],201942,,,1610612765,84,81,2023-11-13T01:47:13Z,4740000,False,,,0,,SUB in: D. DeRozan,[201942],1610612741.0,CHI,,,,,,,,,,,DeRozan,D. DeRozan,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2023-11-13T01:47:30.7Z,4,REGULAR,period,start,[],0,,,1610612765,84,81,2023-11-13T01:47:30Z,4750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT11M47.00S,2023-11-13T01:47:42.7Z,4,REGULAR,turnover,bad pass,[],1631093,,,1610612765,84,81,2023-11-13T01:47:46Z,4760000,False,,,0,,J. Ivey bad pass TURNOVER (1 TO),"[1631093, 203083]",1610612765.0,DET,,,,,,,Mid-Range,16-24 Center,,,Ivey,J. Ivey,,,,,,,,,,,1.0,Drummond,203083.0,,,,,
492,PT11M47.00S,2023-11-13T01:47:42.7Z,4,REGULAR,steal,,[],203083,,,1610612741,84,81,2023-11-13T01:47:44Z,4770000,False,,,0,,A. Drummond STEAL (2 STL),[203083],1610612741.0,CHI,,,,,,,Mid-Range,16-24 Center,,,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
493,PT11M38.00S,2023-11-13T01:47:54.6Z,4,REGULAR,foul,personal,['2freethrow'],1630164,,,1610612741,84,81,2023-11-13T01:48:02Z,4780000,False,,,0,,J. Wiseman shooting personal FOUL (2 PF) (Drummond 2 FT),"[1630164, 203083]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,203177.0,2.0,0.0,Drummond,203083.0
495,PT11M38.00S,2023-11-13T01:48:16.0Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],203083,,,1610612741,84,81,2023-11-13T01:48:16Z,4800000,False,,,0,,MISS A. Drummond Free Throw 1 of 2,[203083],1610612741.0,CHI,,,,,,,,,,Missed,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
496,PT11M38.00S,2023-11-13T01:48:16.0Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612741,84,81,2023-11-13T01:48:16Z,4810000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,,,,495.0,,,,,,,,,,,,,,,,,
497,PT11M38.00S,2023-11-13T01:48:29.0Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],203083,,,1610612741,85,81,2023-11-13T01:48:29Z,4820000,False,,,0,,A. Drummond Free Throw 2 of 2 (7 PTS),[203083],1610612741.0,CHI,,,,,,,,,,Made,Drummond,A. Drummond,,,,,7.0,,,,,,,,,,,,,
498,PT11M26.00S,2023-11-13T01:48:41.5Z,4,REGULAR,3pt,Jump Shot,[],1628995,69.85873850197109,25.735294117647058,1610612765,85,84,2023-11-13T01:48:47Z,4830000,False,-121.0,231.0,1,right,K. Knox II 26' 3PT  (13 PTS) (M. Sasser 5 AST),"[1628995, 1631204]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,26.07,Made,Knox II,K. Knox II,,,,,13.0,M. Sasser,1631204.0,5.0,,,,,,,,,,
500,PT11M04.00S,2023-11-13T01:49:04.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],203083,13.354139290407357,49.01960784313725,1610612741,85,84,2023-11-13T01:49:10Z,4850000,False,5.0,73.0,1,left,MISS A. Drummond 7' driving Hook,[203083],1610612741.0,CHI,driving,,,,,,In The Paint (Non-RA),0-8 Center,7.32,Missed,Drummond,A. Drummond,,,,,,,,,,,,,,,,,,
501,PT11M02.00S,2023-11-13T01:49:05.7Z,4,REGULAR,rebound,offensive,[],203083,,,1610612741,85,84,2023-11-13T01:49:05Z,4860000,False,,,0,,A. Drummond REBOUND (Off:5 Def:5),[203083],1610612741.0,CHI,,,,,,,In The Paint (Non-RA),0-8 Center,,,Drummond,A. Drummond,500.0,10.0,5.0,5.0,,,,,,,,,,,,,,
502,PT11M01.00S,2023-11-13T01:49:06.9Z,4,REGULAR,2pt,Jump Shot,['2ndchance'],1630245,13.222733245729303,16.42156862745098,1610612741,87,84,2023-11-13T01:49:17Z,4870000,False,168.0,72.0,1,left,A. Dosunmu 18' Jump Shot (10 PTS) (A. Drummond 1 AST),"[1630245, 203083]",1610612741.0,CHI,,,,,,,Mid-Range,16-24 Right,18.26,Made,Dosunmu,A. Dosunmu,,,,,10.0,A. Drummond,203083.0,1.0,,,,,,,,,,
504,PT10M49.00S,2023-11-13T01:49:19.8Z,4,REGULAR,turnover,bad pass,[],1631093,,,1610612765,87,84,2023-11-13T02:37:37Z,4890000,False,,,0,,J. Ivey bad pass TURNOVER (2 TO),"[1631093, 1630172]",1610612765.0,DET,,,,,,,Above the Break 3,24+ Left Center,,,Ivey,J. Ivey,,,,,,,,,,,2.0,Williams,1630172.0,,,,,
505,PT10M49.00S,2023-11-13T01:49:19.8Z,4,REGULAR,steal,,[],1630172,,,1610612741,87,84,2023-11-13T01:49:22Z,4900000,False,,,0,,P. Williams STEAL (1 STL),[1630172],1610612741.0,CHI,,,,,,,Above the Break 3,24+ Left Center,,,Williams,P. Williams,,,,,,,,,,,,,,,,,,
506,PT10M47.00S,2023-11-13T01:49:24.9Z,4,REGULAR,foul,personal,['2freethrow'],1631093,,,1610612741,87,84,2023-11-13T01:49:36Z,4910000,False,,,0,,J. Ivey shooting personal FOUL (1 PF) (Williams 2 FT),"[1631093, 1630172]",1610612765.0,DET,shooting,,,,,,Restricted Area,0-8 Center,,,Ivey,J. Ivey,,,,,,,,,,,,,,2534.0,1.0,0.0,Williams,1630172.0
508,PT10M47.00S,2023-11-13T01:49:50.4Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",1630172,,,1610612741,88,84,2023-11-13T01:49:50Z,4930000,False,,,0,,P. Williams Free Throw 1 of 2 (2 PTS),[1630172],1610612741.0,CHI,,,,,,,,,,Made,Williams,P. Williams,,,,,2.0,,,,,,,,,,,,,
509,PT10M47.00S,2023-11-13T01:50:03.4Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",1630172,,,1610612741,89,84,2023-11-13T01:50:03Z,4940000,False,,,0,,P. Williams Free Throw 2 of 2 (3 PTS),[1630172],1610612741.0,CHI,,,,,,,,,,Made,Williams,P. Williams,,,,,3.0,,,,,,,,,,,,,
511,PT10M47.00S,2023-11-13T01:50:16.1Z,4,REGULAR,foul,technical,"['team', '1freethrow']",0,,,1610612765,89,84,2023-11-13T01:50:28Z,4960000,False,,,0,,TEAM foul technical,[],1610612741.0,CHI,delay,,,,,,,,,,,,,,,,,,,,,,,,,1628485.0,,,,
512,PT10M47.00S,2023-11-13T01:50:30.6Z,4,REGULAR,freethrow,1 of 1,[],202692,,,1610612765,89,85,2023-11-13T01:50:30Z,4970000,False,,,0,,A. Burks technical Free Throw 1 of 1 (13 PTS),[202692],1610612765.0,DET,technical,,,,,,,,,Made,Burks,A. Burks,,,,,13.0,,,,,,,,,,,,,
513,PT10M37.00S,2023-11-13T01:50:50.5Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630164,93.38042049934296,50.49019607843137,1610612765,89,87,2023-11-13T01:50:57Z,4980000,False,2.0,10.0,1,right,J. Wiseman cutting DUNK (6 PTS) (M. Sasser 6 AST),"[1630164, 1631204]",1610612765.0,DET,cutting,,,,,,Restricted Area,0-8 Center,1.0,Made,Wiseman,J. Wiseman,,,,,6.0,M. Sasser,1631204.0,6.0,,,,,,,,,,
515,PT10M36.00S,2023-11-13T01:50:58.6Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612741,89,87,2023-11-13T01:50:58Z,5000000,False,,,0,,CHI Timeout,[],1610612741.0,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
