actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
494,PT08M51.00S,2025-04-11T01:55:04.8Z,4,REGULAR,rebound,offensive,[],1628398,,,1610612749,108,88,2025-04-11T01:56:43Z,4900000,False,,,0,,K. Kuzma REBOUND (Off:3 Def:0),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Above the Break 3,24+ Right,,,,493.0,3.0,0.0,3.0,,,,,,,,,,,,,
499,PT08M43.00S,2025-04-11T01:55:11.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626171,9.280551905387648,3.1862745098039214,1610612749,111,88,2025-04-11T01:55:35Z,4910000,False,234.0,35.0,1,left,B. Portis 3PT  (14 PTS) (G. Trent Jr. 2 AST),"[1626171, 1629018]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Right Corner 3,24+ Right,23.67,Made,14.0,,,,,G. Trent Jr.,1629018.0,2.0,,,,,,,,,,
501,PT08M26.00S,2025-04-11T01:55:27.3Z,4,REGULAR,turnover,bad pass,[],203901,,,1610612740,111,88,2025-04-11T01:55:40Z,4930000,False,,,0,,E. Payton bad pass TURNOVER (3 TO),"[203901, 1629645]",1610612740.0,NOP,,,,Payton,E. Payton,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,3.0,,,,,Porter Jr.,1629645.0,,
502,PT08M26.00S,2025-04-11T01:55:27.3Z,4,REGULAR,steal,,[],1629645,,,1610612749,111,88,2025-04-11T01:55:30Z,4940000,False,,,0,,K. Porter Jr. STEAL (5 STL),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
503,PT08M24.00S,2025-04-11T01:55:33.0Z,4,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1629645,11.251642575558476,3.1862745098039214,1610612749,111,88,2025-04-11T01:58:00Z,4950000,False,234.0,53.0,1,left,MISS K. Porter Jr. 24' running pullup 3PT,[1629645],1610612749.0,MIL,running pullup,,,Porter Jr.,K. Porter Jr.,,,,,Right Corner 3,24+ Right,24.01,Missed,,,,,,,,,,,,,,,,,,
504,PT08M22.00S,2025-04-11T01:55:35.0Z,4,REGULAR,rebound,defensive,[],203901,,,1610612740,111,88,2025-04-11T01:58:00Z,4960000,False,,,0,,E. Payton REBOUND (Off:0 Def:4),[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,Right Corner 3,24+ Right,,,,503.0,4.0,4.0,0.0,,,,,,,,,,,,,
505,PT08M14.00S,2025-04-11T01:55:40.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631232,78.71222076215506,7.8661151960784315,1610612740,111,88,2025-04-11T01:59:03Z,4970000,False,-211.0,148.0,1,right,MISS K. Brooks Jr. 25' running 3PT,[1631232],1610612740.0,NOP,running,,,Brooks Jr.,K. Brooks Jr.,,,,,Above the Break 3,24+ Left Center,25.73,Missed,,,,,,,,,,,,,,,,,,
506,PT08M12.00S,2025-04-11T01:55:42.0Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,111,88,2025-04-11T01:59:20Z,4980000,False,,,0,,B. Portis REBOUND (Off:0 Def:7),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,505.0,7.0,7.0,0.0,,,,,,,,,,,,,
507,PT08M02.00S,2025-04-11T01:55:51.2Z,4,REGULAR,3pt,Jump Shot,[],1629018,16.90210249671485,4.901960784313726,1610612749,114,88,2025-04-11T01:56:02Z,4990000,False,225.0,106.0,1,left,G. Trent Jr. 24' 3PT step back (17 PTS),[1629018],1610612749.0,MIL,step back,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Right Center,24.93,Made,17.0,,,,,,,,,,,,,,,,,
508,PT07M53.00S,2025-04-11T01:56:01.5Z,4,REGULAR,turnover,bad pass,[],1631311,,,1610612740,114,88,2025-04-11T01:59:53Z,5000000,False,,,0,,L. Quinones bad pass TURNOVER (3 TO),"[1631311, 1631260]",1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,3.0,,,,,Green,1631260.0,,
509,PT07M53.00S,2025-04-11T01:56:01.5Z,4,REGULAR,steal,,[],1631260,,,1610612749,114,88,2025-04-11T01:56:04Z,5010000,False,,,0,,A. Green STEAL (1 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,,,,,,,,,,
510,PT07M49.00S,2025-04-11T01:56:05.1Z,4,REGULAR,turnover,lost ball,[],1631260,,,1610612749,114,88,2025-04-11T02:00:16Z,5020000,False,,,0,,A. Green lost ball TURNOVER (1 TO),"[1631260, 1631255]",1610612749.0,MIL,,,,Green,A. Green,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,,,,,Matković,1631255.0,,
511,PT07M49.00S,2025-04-11T01:56:05.1Z,4,REGULAR,steal,,[],1631255,,,1610612740,114,88,2025-04-11T01:56:08Z,5030000,False,,,0,,K. Matković STEAL (1 STL),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
512,PT07M45.00S,2025-04-11T01:56:09.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1631311,69.85873850197109,69.6078431372549,1610612740,114,88,2025-04-11T01:56:17Z,5040000,False,98.0,231.0,1,right,MISS L. Quinones 25' 3PT,[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Right Center,25.07,Missed,,,,,,,,,,,,,,,,,,
513,PT07M42.00S,2025-04-11T01:56:12.1Z,4,REGULAR,rebound,offensive,[],1631232,,,1610612740,114,88,2025-04-11T01:56:17Z,5050000,False,,,0,,K. Brooks Jr. REBOUND (Off:2 Def:3),[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,Above the Break 3,24+ Right Center,,,,512.0,5.0,3.0,2.0,,,,,,,,,,,,,
514,PT07M41.00S,2025-04-11T01:56:12.4Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631232,94.30026281208936,52.69607843137255,1610612740,114,90,2025-04-11T02:00:42Z,5060000,False,13.0,1.0,1,right,K. Brooks Jr. driving Layup (18 PTS),[1631232],1610612740.0,NOP,driving,,,Brooks Jr.,K. Brooks Jr.,,,,,Restricted Area,0-8 Center,1.35,Made,18.0,,,,,,,,,,,,,,,,,
515,PT07M34.00S,2025-04-11T01:56:22.0Z,4,REGULAR,foul,personal,['2freethrow'],1631288,,,1610612749,114,90,2025-04-11T01:56:38Z,5070000,False,,,0,,J. Cain shooting personal FOUL (2 PF) (Porter Jr. 2 FT),"[1631288, 1629645]",1610612740.0,NOP,shooting,,,Cain,J. Cain,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627529.0,,2.0,0.0,Porter Jr.,1629645.0,,,,
517,PT07M34.00S,2025-04-11T01:56:56.1Z,4,REGULAR,freethrow,1 of 2,[],1629645,,,1610612749,115,90,2025-04-11T01:56:56Z,5090000,False,,,0,,K. Porter Jr. Free Throw 1 of 2 (15 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,15.0,,,,,,,,,,,,,,,,,
518,PT07M34.00S,2025-04-11T01:56:57.1Z,4,REGULAR,substitution,out,[],1628398,,,1610612749,115,90,2025-04-11T01:57:14Z,5100000,False,,,0,,SUB out: K. Kuzma,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M34.00S,2025-04-11T01:56:57.1Z,4,REGULAR,substitution,out,[],1631288,,,1610612749,115,90,2025-04-11T01:57:14Z,5110000,False,,,0,,SUB out: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M34.00S,2025-04-11T01:56:57.1Z,4,REGULAR,substitution,out,[],203901,,,1610612749,115,90,2025-04-11T01:57:14Z,5120000,False,,,0,,SUB out: E. Payton,[203901],1610612740.0,NOP,,,,Payton,E. Payton,,,,,,,,,,,,,,,,,,,,,,,,,,
521,PT07M34.00S,2025-04-11T01:56:57.1Z,4,REGULAR,substitution,in,[],1626192,,,1610612749,115,90,2025-04-11T01:57:14Z,5130000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612749.0,MIL,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT07M34.00S,2025-04-11T01:56:57.1Z,4,REGULAR,substitution,in,[],1630526,,,1610612749,115,90,2025-04-11T01:57:14Z,5140000,False,,,0,,SUB in: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT07M34.00S,2025-04-11T01:56:57.1Z,4,REGULAR,substitution,in,[],1641810,,,1610612749,115,90,2025-04-11T01:57:14Z,5150000,False,,,0,,SUB in: A. Reeves,[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT07M34.00S,2025-04-11T01:57:22.3Z,4,REGULAR,freethrow,2 of 2,[],1629645,,,1610612749,116,90,2025-04-11T01:57:22Z,5160000,False,,,0,,K. Porter Jr. Free Throw 2 of 2 (16 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,16.0,,,,,,,,,,,,,,,,,
525,PT07M16.00S,2025-04-11T01:57:48.2Z,4,REGULAR,foul,personal,['2freethrow'],1626192,,,1610612740,116,90,2025-04-11T01:58:12Z,5170000,False,,,0,,P. Connaughton shooting personal FOUL (1 PF) (Brooks Jr. 2 FT),"[1626192, 1631232]",1610612749.0,MIL,shooting,,,Connaughton,P. Connaughton,,,,,Mid-Range,8-16 Left,,,,,,,,,,,1628951.0,,1.0,0.0,Brooks Jr.,1631232.0,,,,
527,PT07M16.00S,2025-04-11T01:58:15.3Z,4,REGULAR,freethrow,1 of 2,[],1631232,,,1610612740,116,91,2025-04-11T02:03:24Z,5190000,False,,,0,,K. Brooks Jr. Free Throw 1 of 2 (19 PTS),[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,Made,19.0,,,,,,,,,,,,,,,,,
558,PT07M16.00S,2025-04-11T01:58:32.8Z,4,REGULAR,substitution,out,[],1629018,,,1610612740,116,91,2025-04-11T02:03:54Z,5192500,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT07M16.00S,2025-04-11T01:58:32.8Z,4,REGULAR,substitution,in,[],1641748,,,1610612740,116,91,2025-04-11T02:03:54Z,5193750,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT07M16.00S,2025-04-11T01:58:15.3Z,4,REGULAR,freethrow,2 of 2,[],1631232,,,1610612740,116,92,2025-04-11T02:03:24Z,5195000,False,,,0,,K. Brooks Jr. Free Throw 2 of 2 (20 PTS),[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
531,PT07M04.00S,2025-04-11T01:58:50.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,7.440867279894875,48.77450980392157,1610612749,116,92,2025-04-11T02:02:06Z,5215000,False,6.0,17.0,1,left,MISS P. Connaughton driving Layup,[1626192],1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,1.84,Missed,,,,,,,,,,,,,,,,,,
532,PT07M02.00S,2025-04-11T01:58:52.4Z,4,REGULAR,rebound,defensive,[],1631255,,,1610612740,116,92,2025-04-11T02:02:06Z,5217500,False,,,0,,K. Matković REBOUND (Off:1 Def:9),[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,Restricted Area,0-8 Center,,,,531.0,10.0,9.0,1.0,,,,,,,,,,,,,
533,PT06M58.00S,2025-04-11T01:58:55.8Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1631232,92.85479632063075,51.225490196078425,1610612740,116,92,2025-04-11T02:05:06Z,5250000,False,6.0,15.0,1,right,MISS K. Brooks Jr. running DUNK,[1631232],1610612740.0,NOP,running,,,Brooks Jr.,K. Brooks Jr.,,,,,Restricted Area,0-8 Center,1.59,Missed,,,,,,,,,,,,,,,,,,
534,PT06M57.00S,2025-04-11T01:58:56.8Z,4,REGULAR,rebound,offensive,[],1630526,,,1610612740,116,92,2025-04-11T02:05:06Z,5260000,False,,,0,,J. Robinson-Earl REBOUND (Off:4 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,,,,533.0,6.0,2.0,4.0,,,,,,,,,,,,,
535,PT06M56.00S,2025-04-11T01:58:59.9Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630526,69.42961563731932,67.4249387254902,1610612740,116,92,2025-04-11T02:05:14Z,5270000,False,87.0,235.0,1,right,MISS J. Robinson-Earl 25' 3PT,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,25.05,Missed,,,,,,,,,,,,,,,,,,
536,PT06M55.00S,2025-04-11T01:59:00.9Z,4,REGULAR,rebound,defensive,[],1626171,,,1610612749,116,92,2025-04-11T02:05:14Z,5280000,False,,,0,,B. Portis REBOUND (Off:0 Def:8),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Right Center,,,,535.0,8.0,8.0,0.0,,,,,,,,,,,,,
537,PT06M42.00S,2025-04-11T01:59:10.8Z,4,REGULAR,3pt,Jump Shot,[],1629645,33.327858081471746,47.794117647058826,1610612749,116,92,2025-04-11T01:59:18Z,5290000,False,11.0,261.0,1,left,MISS K. Porter Jr. 26' 3PT,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,26.1,Missed,,,,,,,,,,,,,,,,,,
538,PT06M36.00S,2025-04-11T01:59:15.6Z,4,REGULAR,rebound,defensive,[],1641810,,,1610612740,116,92,2025-04-11T01:59:15Z,5300000,False,,,0,,A. Reeves REBOUND (Off:0 Def:3),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Center,,,,537.0,3.0,3.0,0.0,,,,,,,,,,,,,
539,PT06M30.00S,2025-04-11T01:59:23.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1631311,87.07293035479631,42.64705882352941,1610612740,116,92,2025-04-11T02:06:32Z,5310000,False,-37.0,69.0,1,right,MISS L. Quinones 7' Hook,[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,In The Paint (Non-RA),0-8 Center,7.82,Missed,,,,,,,,,,,,,,,,,,
540,PT06M28.00S,2025-04-11T01:59:25.8Z,4,REGULAR,rebound,offensive,[],1630526,,,1610612740,116,92,2025-04-11T02:06:32Z,5320000,False,,,0,,J. Robinson-Earl REBOUND (Off:5 Def:2),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,In The Paint (Non-RA),0-8 Center,,,,539.0,7.0,2.0,5.0,,,,,,,,,,,,,
541,PT06M27.00S,2025-04-11T01:59:27.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,92.85479632063075,52.69607843137255,1610612740,116,94,2025-04-11T02:06:38Z,5330000,False,13.0,15.0,1,right,J. Robinson-Earl putback Layup (15 PTS),[1630526],1610612740.0,NOP,putback,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,2.0,Made,15.0,,,,,,,,,,,,,,,,,
542,PT06M13.00S,2025-04-11T01:59:44.8Z,4,REGULAR,foul,personal,['3freethrow'],1631255,,,1610612749,116,94,2025-04-11T01:59:58Z,5340000,False,,,0,,K. Matković shooting personal FOUL (4 PF) (Porter Jr. 3 FT),"[1631255, 1629645]",1610612740.0,NOP,shooting,,,Matković,K. Matković,,,,,Left Corner 3,24+ Left,,,,,,,,,,,1628951.0,,4.0,0.0,Porter Jr.,1629645.0,,,,
544,PT06M13.00S,2025-04-11T02:00:14.5Z,4,REGULAR,freethrow,1 of 3,[],1629645,,,1610612749,116,94,2025-04-11T02:10:28Z,5370000,False,,,0,,MISS K. Porter Jr. Free Throw 1 of 3,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
545,PT06M13.00S,2025-04-11T02:00:14.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612749,116,94,2025-04-11T02:10:28Z,5380000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,544.0,,,,,,,,,,,,,,,,
624,PT06M13.00S,2025-04-11T02:00:33.8Z,4,REGULAR,substitution,out,[],1626171,,,1610612749,116,94,2025-04-11T02:12:03Z,5382500,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT06M13.00S,2025-04-11T02:00:33.8Z,4,REGULAR,substitution,out,[],1631260,,,1610612749,116,94,2025-04-11T02:12:03Z,5383750,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT06M13.00S,2025-04-11T02:00:33.8Z,4,REGULAR,substitution,out,[],1631232,,,1610612749,116,94,2025-04-11T02:12:03Z,5384375,False,,,0,,SUB out: K. Brooks Jr.,[1631232],1610612740.0,NOP,,,,Brooks Jr.,K. Brooks Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
627,PT06M13.00S,2025-04-11T02:00:33.8Z,4,REGULAR,substitution,out,[],1631255,,,1610612749,116,94,2025-04-11T02:12:03Z,5384687,False,,,0,,SUB out: K. Matković,[1631255],1610612740.0,NOP,,,,Matković,K. Matković,,,,,,,,,,,,,,,,,,,,,,,,,,
628,PT06M13.00S,2025-04-11T02:00:33.8Z,4,REGULAR,substitution,in,[],1641753,,,1610612749,116,94,2025-04-11T02:12:03Z,5384843,False,,,0,,SUB in: C. Livingston,[1641753],1610612749.0,MIL,,,,Livingston,C. Livingston,,,,,,,,,,,,,,,,,,,,,,,,,,
629,PT06M13.00S,2025-04-11T02:00:33.8Z,4,REGULAR,substitution,in,[],1631123,,,1610612749,116,94,2025-04-11T02:12:03Z,5384921,False,,,0,,SUB in: J. Bouyea,[1631123],1610612749.0,MIL,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT06M13.00S,2025-04-11T02:00:33.8Z,4,REGULAR,substitution,in,[],1630283,,,1610612749,116,94,2025-04-11T02:12:03Z,5384960,False,,,0,,SUB in: K. Kelley,[1630283],1610612740.0,NOP,,,,Kelley,K. Kelley,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT06M13.00S,2025-04-11T02:00:33.8Z,4,REGULAR,substitution,in,[],1631288,,,1610612749,116,94,2025-04-11T02:12:03Z,5384980,False,,,0,,SUB in: J. Cain,[1631288],1610612740.0,NOP,,,,Cain,J. Cain,,,,,,,,,,,,,,,,,,,,,,,,,,
546,PT06M13.00S,2025-04-11T02:00:14.5Z,4,REGULAR,freethrow,2 of 3,[],1629645,,,1610612749,117,94,2025-04-11T02:10:28Z,5385000,False,,,0,,K. Porter Jr. Free Throw 2 of 3 (17 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
557,PT06M13.00S,2025-04-11T02:00:14.5Z,4,REGULAR,freethrow,3 of 3,[],1629645,,,1610612749,117,94,2025-04-11T02:10:28Z,5387500,False,,,0,,MISS K. Porter Jr. Free Throw 3 of 3,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
569,PT06M13.00S,2025-04-11T02:00:14.5Z,4,REGULAR,rebound,defensive,[],1630526,,,1610612740,117,94,2025-04-11T02:10:28Z,5388750,False,,,0,,J. Robinson-Earl REBOUND (Off:5 Def:3),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,557.0,8.0,3.0,5.0,,,,,,,,,,,,,
547,PT06M13.00S,2025-04-11T02:00:53.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612740,117,94,2025-04-11T02:10:28Z,5390000,False,,,0,,NOP Timeout,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,PT06M01.00S,2025-04-11T02:03:54.1Z,4,REGULAR,3pt,Jump Shot,[],1631311,68.01905387647832,22.54901960784314,1610612740,117,94,2025-04-11T02:06:36Z,5475000,False,-137.0,248.0,1,right,MISS L. Quinones 28' 3PT,[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,Above the Break 3,24+ Left Center,28.36,Missed,,,,,,,,,,,,,,,,,,
561,PT05M59.00S,2025-04-11T02:03:56.1Z,4,REGULAR,rebound,defensive,[],1641753,,,1610612749,117,94,2025-04-11T02:06:36Z,5477500,False,,,0,,C. Livingston REBOUND (Off:0 Def:1),[1641753],1610612749.0,MIL,,,,Livingston,C. Livingston,,,,,Above the Break 3,24+ Left Center,,,,560.0,1.0,1.0,0.0,,,,,,,,,,,,,
562,PT05M44.00S,2025-04-11T02:04:06.6Z,4,REGULAR,3pt,Jump Shot,[],1631123,32.53942181340342,38.72549019607843,1610612749,117,94,2025-04-11T02:04:11Z,5510000,False,56.0,253.0,1,left,MISS J. Bouyea 25' 3PT,[1631123],1610612749.0,MIL,,,,Bouyea,J. Bouyea,,,,,Above the Break 3,24+ Center,25.96,Missed,,,,,,,,,,,,,,,,,,
563,PT05M42.00S,2025-04-11T02:04:08.6Z,4,REGULAR,rebound,defensive,[],1641810,,,1610612740,117,94,2025-04-11T02:09:01Z,5520000,False,,,0,,A. Reeves REBOUND (Off:0 Def:4),[1641810],1610612740.0,NOP,,,,Reeves,A. Reeves,,,,,Above the Break 3,24+ Center,,,,562.0,4.0,4.0,0.0,,,,,,,,,,,,,
564,PT05M38.00S,2025-04-11T02:04:14.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631288,78.18659658344284,89.97395833333334,1610612740,117,97,2025-04-11T02:09:15Z,5530000,False,200.0,153.0,1,right,J. Cain 25' 3PT running (10 PTS) (A. Reeves 3 AST),"[1631288, 1641810]",1610612740.0,NOP,running,,,Cain,J. Cain,,,,,Above the Break 3,24+ Right Center,25.14,Made,10.0,,,,,A. Reeves,1641810.0,3.0,,,,,,,,,,
566,PT05M18.00S,2025-04-11T02:04:34.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629645,6.258212877792378,50.98039215686274,1610612749,119,97,2025-04-11T02:05:16Z,5550000,False,-5.0,6.0,1,left,K. Porter Jr. driving Layup (19 PTS),[1629645],1610612749.0,MIL,driving,,,Porter Jr.,K. Porter Jr.,,,,,Restricted Area,0-8 Center,0.8,Made,19.0,,,,,,,,,,,,,,,,,
567,PT05M18.00S,2025-04-11T02:04:39.7Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641810,,,1610612749,119,97,2025-04-11T02:05:04Z,5560000,False,,,0,,A. Reeves shooting personal FOUL (2 PF) (Porter Jr. 1 FT),"[1641810, 1629645]",1610612740.0,NOP,shooting,,,Reeves,A. Reeves,,,,,Restricted Area,0-8 Center,,,,,,,,,,,1627529.0,,2.0,0.0,Porter Jr.,1629645.0,,,,
570,PT05M18.00S,2025-04-11T02:05:06.2Z,4,REGULAR,freethrow,1 of 1,[],1629645,,,1610612749,120,97,2025-04-11T02:05:06Z,5580000,False,,,0,,K. Porter Jr. Free Throw 1 of 1 (20 PTS),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
571,PT05M18.00S,2025-04-11T02:05:14.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629645,,,1610612740,120,97,2025-04-11T02:05:42Z,5590000,False,,,0,,K. Porter Jr. take personal FOUL (3 PF) (Quinones 2 FT),"[1629645, 1631311]",1610612749.0,MIL,take,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,,,201639.0,,3.0,0.0,Quinones,1631311.0,,,,
573,PT05M18.00S,2025-04-11T02:05:33.9Z,4,REGULAR,freethrow,1 of 2,[],1631311,,,1610612740,120,98,2025-04-11T02:05:33Z,5610000,False,,,0,,L. Quinones Free Throw 1 of 2 (20 PTS),[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,,,,Made,20.0,,,,,,,,,,,,,,,,,
574,PT05M18.00S,2025-04-11T02:05:35.2Z,4,REGULAR,substitution,out,[],1629645,,,1610612740,120,98,2025-04-11T02:05:41Z,5620000,False,,,0,,SUB out: K. Porter Jr.,[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT05M18.00S,2025-04-11T02:05:35.2Z,4,REGULAR,substitution,in,[],1630649,,,1610612740,120,98,2025-04-11T02:05:41Z,5630000,False,,,0,,SUB in: S. Umude,[1630649],1610612749.0,MIL,,,,Umude,S. Umude,,,,,,,,,,,,,,,,,,,,,,,,,,
576,PT05M18.00S,2025-04-11T02:05:43.4Z,4,REGULAR,freethrow,2 of 2,[],1631311,,,1610612740,120,99,2025-04-11T02:05:43Z,5640000,False,,,0,,L. Quinones Free Throw 2 of 2 (21 PTS),[1631311],1610612740.0,NOP,,,,Quinones,L. Quinones,,,,,,,,Made,21.0,,,,,,,,,,,,,,,,,
577,PT04M59.00S,2025-04-11T02:06:05.3Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1626192,5.995400788436268,49.754901960784316,1610612749,122,99,2025-04-11T02:12:43Z,5650000,False,1.0,4.0,1,left,P. Connaughton driving DUNK (2 PTS) (J. Bouyea 1 AST),"[1626192, 1631123]",1610612749.0,MIL,driving,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,0.41,Made,2.0,,,,,J. Bouyea,1631123.0,1.0,,,,,,,,,,
579,PT04M59.00S,2025-04-11T02:06:08.9Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1631311,,,1610612749,122,99,2025-04-11T02:06:29Z,5670000,False,,,0,,L. Quinones shooting personal FOUL (3 PF) (Connaughton 1 FT),"[1631311, 1626192]",1610612740.0,NOP,shooting,,,Quinones,L. Quinones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,201639.0,,3.0,0.0,Connaughton,1626192.0,,,,
