actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,blockPlayerName,blockPersonId,turnoverTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
349,PT00M39.70S,2025-01-18T02:10:48.4Z,2,REGULAR,3pt,Jump Shot,[],1630558,30.831143232588698,32.38740808823529,1610612761,69,53,2025-01-18T02:10:56Z,3410000,False,88.0,237.0,1,left,D. Mitchell 25' 3PT  (6 PTS) (S. Barnes 7 AST),"[1630558, 1630567]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,25.31,Made,,,,,,,,,,6.0,,,,S. Barnes,1630567.0,7.0,,
351,PT00M31.90S,2025-01-18T02:11:05.7Z,2,REGULAR,3pt,Jump Shot,[],203114,67.62483574244416,41.911764705882355,1610612749,69,53,2025-01-18T02:20:51Z,3430000,False,-40.0,252.0,1,right,MISS K. Middleton 25' pullup 3PT,[203114],1610612749.0,MIL,pullup,,,Middleton,K. Middleton,,,,,Above the Break 3,24+ Center,25.5,Missed,,,,,,,,,,,,,,,,,,
352,PT00M31.90S,2025-01-18T02:11:05.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612761,69,53,2025-01-18T02:11:10Z,3440000,False,,,0,,TEAM defensive REBOUND,[],1610612761.0,TOR,,,,,,,,,,Above the Break 3,24+ Center,,,351.0,,,,,,,,,,,,,,,,,
354,PT00M16.20S,2025-01-18T02:11:35.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631260,,,1610612761,69,53,2025-01-18T02:22:36Z,3460000,False,,,0,,A. Green personal FOUL (2 PF) (Barrett 2 FT),"[1631260, 1629628]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Left Center,,,,,,,1628480.0,2.0,0.0,Barrett,1629628.0,,,,,,,,,
356,PT00M16.20S,2025-01-18T02:11:59.8Z,2,REGULAR,freethrow,1 of 2,[],1629628,,,1610612761,69,54,2025-01-18T02:22:36Z,3480000,False,,,0,,R. Barrett Free Throw 1 of 2 (12 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
376,PT00M16.20S,2025-01-18T02:12:23.8Z,2,REGULAR,substitution,out,[],1629018,,,1610612761,69,54,2025-01-18T02:23:02Z,3482500,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
377,PT00M16.20S,2025-01-18T02:12:23.8Z,2,REGULAR,substitution,out,[],1641711,,,1610612761,69,54,2025-01-18T02:23:02Z,3483750,False,,,0,,SUB out: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
378,PT00M16.20S,2025-01-18T02:12:23.8Z,2,REGULAR,substitution,in,[],203081,,,1610612761,69,54,2025-01-18T02:23:02Z,3484375,False,,,0,,SUB in: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT00M16.20S,2025-01-18T02:12:23.8Z,2,REGULAR,substitution,in,[],1642367,,,1610612761,69,54,2025-01-18T02:23:02Z,3484687,False,,,0,,SUB in: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
361,PT00M16.20S,2025-01-18T02:11:59.8Z,2,REGULAR,freethrow,2 of 2,[],1629628,,,1610612761,69,55,2025-01-18T02:22:36Z,3485000,False,,,0,,R. Barrett Free Throw 2 of 2 (13 PTS),[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,Made,,,,,,,,,,13.0,,,,,,,,
362,PT00M03.90S,2025-01-18T02:12:47.8Z,2,REGULAR,foul,personal,"['inpenalty', '3freethrow']",1630567,,,1610612749,69,55,2025-01-18T02:19:18Z,3525000,False,,,0,,S. Barnes shooting personal FOUL (3 PF) (Lillard 3 FT),"[1630567, 203081]",1610612761.0,TOR,shooting,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,201246.0,3.0,0.0,Lillard,203081.0,,,,,,,,,
421,PT00M03.90S,2025-01-18T02:13:03.5Z,2,REGULAR,timeout,full,['team'],0,,,1610612749,69,55,2025-01-18T02:44:19Z,3543750,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
365,PT00M03.90S,2025-01-18T02:15:30.2Z,2,REGULAR,freethrow,1 of 3,[],203081,,,1610612749,70,55,2025-01-18T02:19:00Z,3570000,False,,,0,,D. Lillard Free Throw 1 of 3 (20 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,20.0,,,,,,,,
366,PT00M03.90S,2025-01-18T02:15:40.8Z,2,REGULAR,substitution,out,[],1629628,,,1610612749,70,55,2025-01-18T02:15:47Z,3580000,False,,,0,,SUB out: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
367,PT00M03.90S,2025-01-18T02:15:40.8Z,2,REGULAR,substitution,in,[],203482,,,1610612749,70,55,2025-01-18T02:15:47Z,3590000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT00M03.90S,2025-01-18T02:15:30.2Z,2,REGULAR,freethrow,2 of 3,[],203081,,,1610612749,71,55,2025-01-18T02:19:00Z,3600000,False,,,0,,D. Lillard Free Throw 2 of 3 (21 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,21.0,,,,,,,,
369,PT00M03.90S,2025-01-18T02:16:02.3Z,2,REGULAR,substitution,out,[],1642367,,,1610612749,71,55,2025-01-18T02:16:07Z,3610000,False,,,0,,SUB out: J. Mogbo,[1642367],1610612761.0,TOR,,,,Mogbo,J. Mogbo,,,,,,,,,,,,,,,,,,,,,,,,,,
370,PT00M03.90S,2025-01-18T02:16:02.3Z,2,REGULAR,substitution,in,[],1641711,,,1610612749,71,55,2025-01-18T02:16:07Z,3620000,False,,,0,,SUB in: G. Dick,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,,,,,,,,,,,,,,,,,,,,,,
371,PT00M03.90S,2025-01-18T02:15:30.2Z,2,REGULAR,freethrow,3 of 3,[],203081,,,1610612749,72,55,2025-01-18T02:19:00Z,3630000,False,,,0,,D. Lillard Free Throw 3 of 3 (22 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,Made,,,,,,,,,,22.0,,,,,,,,
372,PT00M02.70S,2025-01-18T02:16:19.6Z,2,REGULAR,3pt,Jump Shot,[],1641711,33.98488830486202,25.0,1610612761,72,55,2025-01-18T02:17:56Z,3640000,False,125.0,267.0,1,left,MISS G. Dick 29' 3PT,[1641711],1610612761.0,TOR,,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,29.48,Missed,,,,,,,,,,,,,,,,,,
373,PT00M01.30S,2025-01-18T02:16:21.0Z,2,REGULAR,rebound,offensive,[],203482,,,1610612761,72,55,2025-01-18T02:17:56Z,3650000,False,,,0,,K. Olynyk REBOUND (Off:1 Def:1),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Right Center,,,372.0,2.0,1.0,1.0,,,,,,,,,,,,,,
374,PT00M00.30S,2025-01-18T02:16:31.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",203482,7.178055190538765,49.754901960784316,1610612761,72,57,2025-01-18T02:18:01Z,3660000,False,1.0,15.0,1,left,K. Olynyk tip Layup (4 PTS),[203482],1610612761.0,TOR,tip,,,Olynyk,K. Olynyk,,,,,Restricted Area,0-8 Center,1.5,Made,,,,,,,,,,4.0,,,,,,,,
375,PT00M00.00S,2025-01-18T02:17:03.3Z,2,REGULAR,period,end,[],0,,,1610612749,72,57,2025-01-18T02:17:03Z,3670000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2025-01-18T02:30:35.8Z,3,REGULAR,substitution,out,['startperiod'],1626171,,,1610612749,72,57,2025-01-18T02:31:43Z,3680000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2025-01-18T02:30:35.8Z,3,REGULAR,substitution,out,['startperiod'],1631260,,,1610612749,72,57,2025-01-18T02:31:43Z,3690000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2025-01-18T02:30:35.8Z,3,REGULAR,substitution,out,['startperiod'],203114,,,1610612749,72,57,2025-01-18T02:31:43Z,3700000,False,,,0,,SUB out: K. Middleton,[203114],1610612749.0,MIL,,,,Middleton,K. Middleton,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2025-01-18T02:30:35.8Z,3,REGULAR,substitution,out,['startperiod'],1628971,,,1610612749,72,57,2025-01-18T02:31:43Z,3710000,False,,,0,,SUB out: B. Brown,[1628971],1610612761.0,TOR,,,,Brown,B. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2025-01-18T02:30:35.8Z,3,REGULAR,substitution,out,['startperiod'],203482,,,1610612749,72,57,2025-01-18T02:31:43Z,3720000,False,,,0,,SUB out: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2025-01-18T02:30:35.8Z,3,REGULAR,substitution,in,['startperiod'],201572,,,1610612749,72,57,2025-01-18T02:31:43Z,3730000,False,,,0,,SUB in: B. Lopez,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT12M00.00S,2025-01-18T02:30:35.8Z,3,REGULAR,substitution,in,['startperiod'],1627752,,,1610612749,72,57,2025-01-18T02:31:43Z,3740000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
387,PT12M00.00S,2025-01-18T02:30:35.8Z,3,REGULAR,substitution,in,['startperiod'],1631157,,,1610612749,72,57,2025-01-18T02:31:43Z,3750000,False,,,0,,SUB in: R. Rollins,[1631157],1610612749.0,MIL,,,,Rollins,R. Rollins,,,,,,,,,,,,,,,,,,,,,,,,,,
388,PT12M00.00S,2025-01-18T02:30:35.8Z,3,REGULAR,substitution,in,['startperiod'],1629628,,,1610612749,72,57,2025-01-18T02:31:43Z,3760000,False,,,0,,SUB in: R. Barrett,[1629628],1610612761.0,TOR,,,,Barrett,R. Barrett,,,,,,,,,,,,,,,,,,,,,,,,,,
389,PT12M00.00S,2025-01-18T02:30:35.8Z,3,REGULAR,substitution,in,['startperiod'],1627751,,,1610612749,72,57,2025-01-18T02:31:43Z,3770000,False,,,0,,SUB in: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
390,PT12M00.00S,2025-01-18T02:31:44.8Z,3,REGULAR,period,start,[],0,,,1610612749,72,57,2025-01-18T02:31:44Z,3780000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
391,PT11M48.00S,2025-01-18T02:31:56.4Z,3,REGULAR,2pt,Jump Shot,[],1627752,4.812746386333772,80.63725490196079,1610612749,74,57,2025-01-18T02:32:03Z,3790000,False,-153.0,-7.0,1,left,T. Prince 15' pullup Jump Shot (4 PTS) (R. Rollins 1 AST),"[1627752, 1631157]",1610612749.0,MIL,pullup,,,Prince,T. Prince,,,,,Mid-Range,8-16 Left,15.34,Made,,,,,,,,,,4.0,,,,R. Rollins,1631157.0,1.0,,
393,PT11M29.00S,2025-01-18T02:32:14.6Z,3,REGULAR,3pt,Jump Shot,[],1641711,82.86793692509855,95.34313725490196,1610612761,74,57,2025-01-18T02:32:25Z,3810000,False,227.0,109.0,1,right,MISS G. Dick 25' step back 3PT,[1641711],1610612761.0,TOR,step back,,,Dick,G. Dick,,,,,Above the Break 3,24+ Right Center,25.13,Missed,,,,,,,,,,,,,,,,,,
394,PT11M26.00S,2025-01-18T02:32:17.6Z,3,REGULAR,rebound,defensive,[],1627752,,,1610612749,74,57,2025-01-18T02:32:25Z,3820000,False,,,0,,T. Prince REBOUND (Off:1 Def:1),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,393.0,2.0,1.0,1.0,,,,,,,,,,,,,,
396,PT11M06.00S,2025-01-18T02:32:51.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203507,19.530223390275953,37.00980392156863,1610612749,74,57,2025-01-18T02:33:29Z,3840000,False,65.0,131.0,1,left,MISS G. Antetokounmpo 14' fadeaway Shot,[203507],1610612749.0,MIL,fadeaway,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),8-16 Center,14.63,Missed,,,,,,,,,,,,,,,,,,
397,PT11M03.00S,2025-01-18T02:32:54.7Z,3,REGULAR,rebound,defensive,[],1627751,,,1610612761,74,57,2025-01-18T02:32:56Z,3850000,False,,,0,,J. Poeltl REBOUND (Off:2 Def:5),[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,,,396.0,7.0,5.0,2.0,,,,,,,,,,,,,,
398,PT10M52.00S,2025-01-18T02:33:05.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629628,94.03745072273325,50.49019607843137,1610612761,74,59,2025-01-18T02:34:01Z,3860000,False,2.0,4.0,1,right,R. Barrett driving reverse Layup (15 PTS) (J. Poeltl 2 AST),"[1629628, 1627751]",1610612761.0,TOR,driving reverse,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,0.43,Made,,,,,,,,,,15.0,,,,J. Poeltl,1627751.0,2.0,,
400,PT10M42.00S,2025-01-18T02:33:22.9Z,3,REGULAR,foul,personal,[],1630558,,,1610612749,74,59,2025-01-18T02:33:34Z,3880000,False,,,0,,D. Mitchell personal FOUL (3 PF),"[1630558, 203081]",1610612761.0,TOR,,,,Mitchell,D. Mitchell,,,,,Above the Break 3,24+ Right Center,,,,,,,201246.0,3.0,0.0,Lillard,203081.0,,,,,,,,,
402,PT10M37.00S,2025-01-18T02:33:42.7Z,3,REGULAR,foul,personal,[],1627751,,,1610612749,74,59,2025-01-18T02:33:49Z,3900000,False,,,0,,J. Poeltl personal FOUL (4 PF),"[1627751, 201572]",1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,Above the Break 3,24+ Right Center,,,,,,,201246.0,4.0,0.0,Lopez,201572.0,,,,,,,,,
404,PT10M33.00S,2025-01-18T02:34:00.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627752,10.988830486202366,43.13725490196079,1610612749,74,59,2025-01-18T02:35:32Z,3920000,False,34.0,51.0,1,left,MISS T. Prince 6' driving finger roll Layup,[1627752],1610612749.0,MIL,driving finger roll,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,6.13,Missed,,,,,,,,,,,,,,,,,,
405,PT10M31.00S,2025-01-18T02:34:02.0Z,3,REGULAR,rebound,offensive,[],203507,,,1610612749,74,59,2025-01-18T02:35:32Z,3930000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:4),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,In The Paint (Non-RA),0-8 Center,,,404.0,7.0,4.0,3.0,,,,,,,,,,,,,,
406,PT10M30.00S,2025-01-18T02:34:02.8Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",203507,6.258212877792378,54.90196078431373,1610612749,76,59,2025-01-18T02:35:49Z,3940000,False,-25.0,6.0,1,left,G. Antetokounmpo putback DUNK (20 PTS),[203507],1610612749.0,MIL,putback,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,2.53,Made,,,,,,,,,,20.0,,,,,,,,
407,PT10M08.00S,2025-01-18T02:34:22.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630567,83.39356110381078,48.529411764705884,1610612761,76,61,2025-01-18T02:36:26Z,3950000,False,-7.0,104.0,1,right,S. Barnes 10' driving finger roll Layup (4 PTS),[1630567],1610612761.0,TOR,driving finger roll,,,Barnes,S. Barnes,,,,,In The Paint (Non-RA),8-16 Center,10.39,Made,,,,,,,,,,4.0,,,,,,,,
408,PT09M56.00S,2025-01-18T02:34:34.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203507,6.1268068331143235,50.49019607843137,1610612749,78,61,2025-01-18T02:37:18Z,3960000,False,-2.0,5.0,1,left,G. Antetokounmpo cutting finger roll Layup (22 PTS) (D. Lillard 4 AST),"[203507, 203081]",1610612749.0,MIL,cutting finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.57,Made,,,,,,,,,,22.0,,,,D. Lillard,203081.0,4.0,,
410,PT09M47.00S,2025-01-18T02:34:43.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627751,85.23324572930355,49.01960784313725,1610612761,78,61,2025-01-18T02:34:53Z,3980000,False,-5.0,86.0,1,right,MISS J. Poeltl 8' driving floating Shot,[1627751],1610612761.0,TOR,driving floating,,,Poeltl,J. Poeltl,,,,,In The Paint (Non-RA),8-16 Center,8.64,Missed,,,,,,,,,,,,,,,,,,
411,PT09M45.00S,2025-01-18T02:34:45.6Z,3,REGULAR,rebound,defensive,[],203081,,,1610612749,78,61,2025-01-18T02:34:53Z,3990000,False,,,0,,D. Lillard REBOUND (Off:0 Def:2),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Center,,,410.0,2.0,2.0,0.0,,,,,,,,,,,,,,
412,PT09M42.00S,2025-01-18T02:34:49.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1631157,6.783837056504599,50.0,1610612749,80,61,2025-01-18T02:35:08Z,4000000,False,0.0,11.0,1,left,R. Rollins running finger roll Layup (2 PTS) (D. Lillard 5 AST),"[1631157, 203081]",1610612749.0,MIL,running finger roll,,,Rollins,R. Rollins,,,,,Restricted Area,0-8 Center,1.13,Made,,,,,,,,,,2.0,,,,D. Lillard,203081.0,5.0,,
414,PT09M41.00S,2025-01-18T02:34:55.2Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612761,80,61,2025-01-18T02:34:55Z,4020000,False,,,0,,TOR Timeout,[],1610612761.0,TOR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT09M41.00S,2025-01-18T02:37:33.6Z,3,REGULAR,substitution,out,[],1627751,,,1610612761,80,61,2025-01-18T02:37:56Z,4030000,False,,,0,,SUB out: J. Poeltl,[1627751],1610612761.0,TOR,,,,Poeltl,J. Poeltl,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT09M41.00S,2025-01-18T02:37:33.6Z,3,REGULAR,substitution,in,[],203482,,,1610612761,80,61,2025-01-18T02:37:56Z,4040000,False,,,0,,SUB in: K. Olynyk,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT09M26.00S,2025-01-18T02:38:05.4Z,3,REGULAR,3pt,Jump Shot,[],203482,80.89684625492772,5.88235294117647,1610612761,80,64,2025-01-18T02:38:11Z,4050000,False,-221.0,127.0,1,right,K. Olynyk 25' 3PT  (7 PTS) (R. Barrett 5 AST),"[203482, 1629628]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Left Center,25.46,Made,,,,,,,,,,7.0,,,,R. Barrett,1629628.0,5.0,,
419,PT09M11.00S,2025-01-18T02:38:24.8Z,3,REGULAR,foul,personal,['2freethrow'],1629628,,,1610612749,80,64,2025-01-18T02:38:52Z,4070000,False,,,0,,R. Barrett shooting personal FOUL (3 PF) (Antetokounmpo 2 FT),"[1629628, 203507]",1610612761.0,TOR,shooting,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,3.0,0.0,Antetokounmpo,203507.0,,,,,,,,,
422,PT09M11.00S,2025-01-18T02:38:53.6Z,3,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,80,64,2025-01-18T02:38:53Z,4090000,False,,,0,,MISS G. Antetokounmpo Free Throw 1 of 2,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
423,PT09M11.00S,2025-01-18T02:38:53.6Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,80,64,2025-01-18T02:38:53Z,4100000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,422.0,,,,,,,,,,,,,,,,,
424,PT09M11.00S,2025-01-18T02:39:09.8Z,3,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,81,64,2025-01-18T02:39:09Z,4110000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (23 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,,,,,,23.0,,,,,,,,
425,PT08M56.00S,2025-01-18T02:39:24.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629628,84.1819973718791,37.99019607843137,1610612761,81,66,2025-01-18T02:42:22Z,4120000,False,-60.0,96.0,1,right,R. Barrett 11' driving floating Jump Shot (17 PTS),[1629628],1610612761.0,TOR,driving floating,,,Barrett,R. Barrett,,,,,In The Paint (Non-RA),8-16 Left,11.34,Made,,,,,,,,,,17.0,,,,,,,,
426,PT08M43.00S,2025-01-18T02:39:37.5Z,3,REGULAR,turnover,bad pass,[],1627752,,,1610612749,81,66,2025-01-18T02:39:46Z,4130000,False,,,0,,T. Prince bad pass TURNOVER (1 TO),"[1627752, 1630567]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,1.0,,,,Barnes,1630567.0
427,PT08M43.00S,2025-01-18T02:39:37.5Z,3,REGULAR,steal,,[],1630567,,,1610612761,81,66,2025-01-18T02:39:40Z,4140000,False,,,0,,S. Barnes STEAL (1 STL),[1630567],1610612761.0,TOR,,,,Barnes,S. Barnes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
428,PT08M38.00S,2025-01-18T02:39:43.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629628,93.24901445466492,51.71568627450981,1610612761,81,68,2025-01-18T02:39:51Z,4150000,False,9.0,11.0,1,right,R. Barrett running Layup (19 PTS) (S. Barnes 8 AST),"[1629628, 1630567]",1610612761.0,TOR,running,,,Barrett,R. Barrett,,,,,Restricted Area,0-8 Center,1.4,Made,,,,,,,,,,19.0,,,,S. Barnes,1630567.0,8.0,,
430,PT08M22.00S,2025-01-18T02:39:58.2Z,3,REGULAR,2pt,Jump Shot,[],203081,23.603810775295663,49.26470588235294,1610612749,83,68,2025-01-18T02:40:05Z,4170000,False,4.0,169.0,1,left,D. Lillard 16' step back Jump Shot (24 PTS),[203081],1610612749.0,MIL,step back,,,Lillard,D. Lillard,,,,,Mid-Range,16-24 Center,16.94,Made,,,,,,,,,,24.0,,,,,,,,
431,PT08M10.00S,2025-01-18T02:40:10.0Z,3,REGULAR,3pt,Jump Shot,[],203482,67.62483574244416,64.95098039215686,1610612761,83,71,2025-01-18T02:40:15Z,4180000,False,75.0,252.0,1,right,K. Olynyk 26' 3PT  (10 PTS) (G. Dick 3 AST),"[203482, 1641711]",1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,Above the Break 3,24+ Center,26.27,Made,,,,,,,,,,10.0,,,,G. Dick,1641711.0,3.0,,
433,PT07M54.00S,2025-01-18T02:40:25.8Z,3,REGULAR,2pt,Jump Shot,[],1631157,8.623521681997373,31.372549019607842,1610612749,85,71,2025-01-18T02:40:30Z,4200000,False,93.0,29.0,1,left,R. Rollins 9' driving floating bank Jump Shot (4 PTS),[1631157],1610612749.0,MIL,driving floating bank,,,Rollins,R. Rollins,,,,,Mid-Range,8-16 Right,9.74,Made,,,,,,,,,,4.0,,,,,,,,
434,PT07M40.00S,2025-01-18T02:40:43.2Z,3,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612761,85,71,2025-01-18T02:40:55Z,4210000,False,,,0,,T. Prince shooting personal FOUL (2 PF) (Olynyk 2 FT),"[1627752, 203482]",1610612749.0,MIL,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,202056.0,2.0,0.0,Olynyk,203482.0,,,,,,,,,
436,PT07M40.00S,2025-01-18T02:41:04.2Z,3,REGULAR,freethrow,1 of 2,[],203482,,,1610612761,85,72,2025-01-18T02:41:04Z,4230000,False,,,0,,K. Olynyk Free Throw 1 of 2 (11 PTS),[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
437,PT07M40.00S,2025-01-18T02:41:04.2Z,3,REGULAR,freethrow,2 of 2,[],203482,,,1610612761,85,72,2025-01-18T02:41:25Z,4240000,False,,,0,,MISS K. Olynyk Free Throw 2 of 2,[203482],1610612761.0,TOR,,,,Olynyk,K. Olynyk,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
438,PT07M37.00S,2025-01-18T02:41:07.2Z,3,REGULAR,rebound,defensive,[],203507,,,1610612749,85,72,2025-01-18T02:41:25Z,4250000,False,,,0,,G. Antetokounmpo REBOUND (Off:3 Def:5),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,437.0,8.0,5.0,3.0,,,,,,,,,,,,,,
439,PT07M23.00S,2025-01-18T02:41:38.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],201572,7.30946123521682,50.73529411764706,1610612749,87,72,2025-01-18T02:41:42Z,4260000,False,-4.0,16.0,1,left,B. Lopez alley-oop Layup (6 PTS) (D. Lillard 6 AST),"[201572, 203081]",1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,1.66,Made,,,,,,,,,,6.0,,,,D. Lillard,203081.0,6.0,,
441,PT07M16.00S,2025-01-18T02:41:45.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630558,90.22667542706965,54.65686274509803,1610612761,87,74,2025-01-18T02:41:49Z,4280000,False,23.0,39.0,1,right,D. Mitchell driving Layup (8 PTS),[1630558],1610612761.0,TOR,driving,,,Mitchell,D. Mitchell,,,,,In The Paint (Non-RA),0-8 Center,4.58,Made,,,,,,,,,,8.0,,,,,,,,
