actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,turnoverTotal,stealPlayerName,stealPersonId,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
430,PT01M54.00S,2025-03-09T02:52:32.8Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612749,73,85,2025-03-09T02:52:32Z,4210000,False,,,0,,K. Kuzma Free Throw 1 of 2 (8 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
431,PT01M54.00S,2025-03-09T02:52:49.2Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612749,74,85,2025-03-09T02:52:49Z,4220000,False,,,0,,K. Kuzma Free Throw 2 of 2 (9 PTS),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Made,,,,,9.0,,,,,,,,,,,,,
434,PT01M32.00S,2025-03-09T02:53:11.4Z,3,REGULAR,2pt,Jump Shot,[],1631094,23.209592641261498,69.6078431372549,1610612753,74,87,2025-03-09T02:53:33Z,4230000,False,-98.0,166.0,1,left,P. Banchero 19' pullup Jump Shot (21 PTS),[1631094],1610612753.0,ORL,pullup,,,Banchero,P. Banchero,,,,,Mid-Range,16-24 Left Center,19.25,Made,,,,,21.0,,,,,,,,,,,,,
439,PT01M24.00S,2025-03-09T02:53:22.6Z,3,REGULAR,turnover,traveling,[],1628398,,,1610612749,74,87,2025-03-09T02:53:30Z,4240000,False,,,0,,K. Kuzma traveling TURNOVER (1 TO),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Right Center,,,,,,,,,,,101284.0,,,1.0,,,,,,
440,PT01M03.00S,2025-03-09T02:53:54.7Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641710,18.873193166885677,95.34313725490196,1610612753,74,87,2025-03-09T02:54:00Z,4250000,False,-227.0,125.0,1,left,MISS A. Black 25' 3PT,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Above the Break 3,24+ Left Center,25.88,Missed,,,,,,,,,,,,,,,,,,
441,PT01M02.00S,2025-03-09T02:53:55.0Z,3,REGULAR,rebound,defensive,[],1629645,,,1610612749,74,87,2025-03-09T02:54:35Z,4260000,False,,,0,,K. Porter Jr. REBOUND (Off:0 Def:1),[1629645],1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,440.0,1.0,1.0,0.0,,,,,,,,,,,,,,
442,PT00M57.30S,2025-03-09T02:54:04.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631094,,,1610612749,74,87,2025-03-09T02:54:39Z,4270000,False,,,0,,P. Banchero shooting personal FOUL (4 PF) (Kuzma 2 FT),"[1631094, 1628398]",1610612753.0,ORL,shooting,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,,,,,,,,,,,2005.0,4.0,0.0,,,,Kuzma,1628398.0,,
444,PT00M57.30S,2025-03-09T02:54:42.0Z,3,REGULAR,freethrow,1 of 2,[],1628398,,,1610612749,74,87,2025-03-09T02:54:42Z,4290000,False,,,0,,MISS K. Kuzma Free Throw 1 of 2,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
445,PT00M57.30S,2025-03-09T02:54:42.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,74,87,2025-03-09T02:54:42Z,4300000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,444.0,,,,,,,,,,,,,,,,,
446,PT00M57.30S,2025-03-09T02:54:42.0Z,3,REGULAR,freethrow,2 of 2,[],1628398,,,1610612749,74,87,2025-03-09T02:55:04Z,4310000,False,,,0,,MISS K. Kuzma Free Throw 2 of 2,[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
447,PT00M49.70S,2025-03-09T02:54:49.6Z,3,REGULAR,rebound,defensive,[],1628371,,,1610612753,74,87,2025-03-09T02:55:04Z,4320000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,446.0,1.0,1.0,0.0,,,,,,,,,,,,,,
448,PT00M47.80S,2025-03-09T02:55:06.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1641710,6.783837056504599,49.50980392156863,1610612753,74,89,2025-03-09T02:55:13Z,4330000,False,2.0,11.0,1,left,A. Black driving Layup (11 PTS),[1641710],1610612753.0,ORL,driving,,,Black,A. Black,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,11.0,,,,,,,,,,,,,
449,PT00M28.10S,2025-03-09T02:55:28.8Z,3,REGULAR,turnover,lost ball,[],1629645,,,1610612749,74,89,2025-03-09T02:56:11Z,4340000,False,,,0,,K. Porter Jr. lost ball TURNOVER (2 TO),"[1629645, 1631094]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,2.0,Banchero,1631094.0,,,,
450,PT00M28.10S,2025-03-09T02:55:28.8Z,3,REGULAR,steal,,[],1631094,,,1610612753,74,89,2025-03-09T02:55:31Z,4350000,False,,,0,,P. Banchero STEAL (1 STL),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
451,PT00M23.60S,2025-03-09T02:55:33.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1631094,6.389618922470433,50.0,1610612753,74,89,2025-03-09T02:55:40Z,4360000,False,0.0,8.0,1,left,MISS P. Banchero running Layup,[1631094],1610612753.0,ORL,running,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,0.76,Missed,,,,,,,,,,,,,,,,,,
452,PT00M20.80S,2025-03-09T02:55:36.0Z,3,REGULAR,rebound,defensive,[],1631260,,,1610612749,74,89,2025-03-09T02:55:36Z,4370000,False,,,0,,A. Green REBOUND (Off:0 Def:2),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Restricted Area,0-8 Center,,,451.0,2.0,2.0,0.0,,,,,,,,,,,,,,
453,PT00M14.40S,2025-03-09T02:55:43.9Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1630579,92.9862023653088,50.49019607843137,1610612749,76,89,2025-03-09T02:56:49Z,4380000,False,2.0,13.0,1,right,J. Sims driving DUNK (2 PTS) (A. Green 2 AST),"[1630579, 1631260]",1610612749.0,MIL,driving,,,Sims,J. Sims,,,,,Restricted Area,0-8 Center,1.36,Made,,,,,2.0,A. Green,1631260.0,2.0,,,,,,,,,,
455,PT00M03.60S,2025-03-09T02:56:02.7Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628398,,,1610612753,76,89,2025-03-09T02:56:41Z,4400000,False,,,0,,K. Kuzma shooting personal FOUL (2 PF) (Banchero 2 FT),"[1628398, 1631094]",1610612749.0,MIL,shooting,,,Kuzma,K. Kuzma,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,2.0,0.0,,,,Banchero,1631094.0,,
457,PT00M03.60S,2025-03-09T02:56:43.0Z,3,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,76,89,2025-03-09T02:56:43Z,4420000,False,,,0,,MISS P. Banchero Free Throw 1 of 2,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
458,PT00M03.60S,2025-03-09T02:56:43.0Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612753,76,89,2025-03-09T02:56:43Z,4430000,False,,,0,,TEAM offensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,,,,,457.0,,,,,,,,,,,,,,,,,
459,PT00M03.60S,2025-03-09T02:56:59.7Z,3,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,76,90,2025-03-09T02:56:59Z,4440000,False,,,0,,P. Banchero Free Throw 2 of 2 (22 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,22.0,,,,,,,,,,,,,
463,PT00M00.00S,2025-03-09T02:58:38.0Z,3,REGULAR,period,end,[],0,,,1610612749,76,90,2025-03-09T02:58:38Z,4470000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
464,PT12M00.00S,2025-03-09T02:59:35.3Z,4,REGULAR,substitution,out,['startperiod'],203081,,,1610612749,76,90,2025-03-09T03:00:18Z,4480000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
465,PT12M00.00S,2025-03-09T02:59:35.3Z,4,REGULAR,substitution,out,['startperiod'],1631094,,,1610612749,76,90,2025-03-09T03:00:18Z,4490000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
466,PT12M00.00S,2025-03-09T02:59:35.3Z,4,REGULAR,substitution,out,['startperiod'],1628371,,,1610612749,76,90,2025-03-09T03:00:18Z,4500000,False,,,0,,SUB out: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT12M00.00S,2025-03-09T02:59:35.3Z,4,REGULAR,substitution,out,['startperiod'],1628976,,,1610612749,76,90,2025-03-09T03:00:18Z,4510000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT12M00.00S,2025-03-09T02:59:35.3Z,4,REGULAR,substitution,in,['startperiod'],1627752,,,1610612749,76,90,2025-03-09T03:00:18Z,4520000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT12M00.00S,2025-03-09T02:59:35.3Z,4,REGULAR,substitution,in,['startperiod'],1629048,,,1610612749,76,90,2025-03-09T03:00:18Z,4530000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT12M00.00S,2025-03-09T02:59:35.3Z,4,REGULAR,substitution,in,['startperiod'],1630532,,,1610612749,76,90,2025-03-09T03:00:18Z,4540000,False,,,0,,SUB in: F. Wagner,[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT12M00.00S,2025-03-09T02:59:35.3Z,4,REGULAR,substitution,in,['startperiod'],1641783,,,1610612749,76,90,2025-03-09T03:00:18Z,4550000,False,,,0,,SUB in: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT12M00.00S,2025-03-09T03:00:23.7Z,4,REGULAR,period,start,[],0,,,1610612749,76,90,2025-03-09T03:00:23Z,4560000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT11M37.00S,2025-03-09T03:00:44.9Z,4,REGULAR,2pt,Jump Shot,[],1629645,87.59855453350855,67.64705882352942,1610612749,78,90,2025-03-09T03:00:49Z,4570000,False,88.0,64.0,1,right,K. Porter Jr. 10' pullup Jump Shot (10 PTS),[1629645],1610612749.0,MIL,pullup,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,8-16 Right,10.9,Made,,,,,10.0,,,,,,,,,,,,,
474,PT11M12.00S,2025-03-09T03:01:10.7Z,4,REGULAR,3pt,Jump Shot,[],1641783,7.703679369250986,95.34313725490196,1610612753,78,90,2025-03-09T03:01:22Z,4580000,False,-227.0,20.0,1,left,MISS T. da Silva 3PT,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Left Corner 3,24+ Left,22.76,Missed,,,,,,,,,,,,,,,,,,
475,PT11M12.00S,2025-03-09T03:01:10.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612749,78,90,2025-03-09T03:01:22Z,4590000,False,,,0,,TEAM defensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,Left Corner 3,24+ Left,,,474.0,,,,,,,,,,,,,,,,,
476,PT11M12.00S,2025-03-09T03:01:18.7Z,4,REGULAR,foul,personal,[],1629048,,,1610612749,78,90,2025-03-09T03:04:12Z,4600000,False,,,0,,G. Bitadze loose ball personal FOUL (1 PF),"[1629048, 1629645]",1610612753.0,ORL,loose ball,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,,,,,,,,,202007.0,1.0,0.0,,,,Porter Jr.,1629645.0,,
478,PT10M56.00S,2025-03-09T03:01:43.8Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628398,86.02168199737189,50.49019607843137,1610612749,78,90,2025-03-09T03:01:49Z,4620000,False,2.0,79.0,1,right,MISS K. Kuzma 7' turnaround Hook,[1628398],1610612749.0,MIL,turnaround,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,7.89,Missed,,,,,,,,,,,,,,,,,,
479,PT10M52.00S,2025-03-09T03:01:47.8Z,4,REGULAR,rebound,defensive,[],1629048,,,1610612753,78,90,2025-03-09T03:01:49Z,4630000,False,,,0,,G. Bitadze REBOUND (Off:0 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,478.0,1.0,1.0,0.0,,,,,,,,,,,,,,
480,PT10M33.00S,2025-03-09T03:02:06.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641710,7.178055190538765,34.31372549019608,1610612753,78,90,2025-03-09T03:02:53Z,4640000,False,78.0,15.0,1,left,MISS A. Black 7' fadeaway Shot - blocked,"[1641710, 1630579]",1610612753.0,ORL,fadeaway,,,Black,A. Black,,,,,In The Paint (Non-RA),0-8 Center,7.98,Missed,,,,,,,,,,,,,,,,,Sims,1630579.0
481,PT10M33.00S,2025-03-09T03:02:06.9Z,4,REGULAR,block,,[],1630579,,,1610612753,78,90,2025-03-09T03:02:10Z,4650000,False,,,0,,J. Sims BLOCK (3 BLK),[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
482,PT10M28.00S,2025-03-09T03:02:11.9Z,4,REGULAR,rebound,defensive,[],1628398,,,1610612749,78,90,2025-03-09T03:02:16Z,4660000,False,,,0,,K. Kuzma REBOUND (Off:0 Def:8),[1628398],1610612749.0,MIL,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,480.0,8.0,8.0,0.0,,,,,,,,,,,,,,
483,PT10M26.00S,2025-03-09T03:02:13.0Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1627752,88.25558475689881,4.166666666666666,1610612749,78,90,2025-03-09T03:02:22Z,4670000,False,-229.0,58.0,1,right,MISS T. Prince running 3PT,[1627752],1610612749.0,MIL,running,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,23.64,Missed,,,,,,,,,,,,,,,,,,
484,PT10M23.00S,2025-03-09T03:02:16.0Z,4,REGULAR,rebound,defensive,[],1630532,,,1610612753,78,90,2025-03-09T03:02:22Z,4680000,False,,,0,,F. Wagner REBOUND (Off:1 Def:5),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,483.0,6.0,5.0,1.0,,,,,,,,,,,,,,
485,PT10M10.00S,2025-03-09T03:02:29.3Z,4,REGULAR,3pt,Jump Shot,[],1630532,32.14520367936925,59.55882352941176,1610612753,78,93,2025-03-09T03:03:25Z,4690000,False,-48.0,250.0,1,left,F. Wagner 25' 3PT pullup (14 PTS),[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,25.42,Made,,,,,14.0,,,,,,,,,,,,,
486,PT09M43.00S,2025-03-09T03:02:55.9Z,4,REGULAR,3pt,Jump Shot,[],1627752,95.6143232588699,95.83333333333334,1610612749,78,93,2025-03-09T03:03:03Z,4700000,False,229.0,-11.0,1,right,MISS T. Prince step back 3PT,[1627752],1610612749.0,MIL,step back,,,Prince,T. Prince,,,,,Right Corner 3,24+ Right,22.95,Missed,,,,,,,,,,,,,,,,,,
487,PT09M40.00S,2025-03-09T03:02:59.2Z,4,REGULAR,rebound,defensive,[],1641783,,,1610612753,78,93,2025-03-09T03:02:59Z,4710000,False,,,0,,T. da Silva REBOUND (Off:0 Def:3),[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,Right Corner 3,24+ Right,,,486.0,3.0,3.0,0.0,,,,,,,,,,,,,,
488,PT09M31.00S,2025-03-09T03:03:12.2Z,4,REGULAR,turnover,traveling,[],1641710,,,1610612753,78,93,2025-03-09T03:03:17Z,4720000,False,,,0,,A. Black traveling TURNOVER (1 TO),[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Right,,,,,,,,,,,101284.0,,,1.0,,,,,,
489,PT09M31.00S,2025-03-09T03:03:20.0Z,4,REGULAR,substitution,out,[],203914,,,1610612749,78,93,2025-03-09T03:03:25Z,4730000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT09M31.00S,2025-03-09T03:03:20.0Z,4,REGULAR,substitution,in,[],203484,,,1610612749,78,93,2025-03-09T03:03:25Z,4740000,False,,,0,,SUB in: K. Caldwell-Pope,[203484],1610612753.0,ORL,,,,Caldwell-Pope,K. Caldwell-Pope,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT09M16.00S,2025-03-09T03:03:48.7Z,4,REGULAR,2pt,Jump Shot,['fromturnover'],1629645,80.50262812089356,26.225490196078432,1610612749,80,93,2025-03-09T03:03:55Z,4750000,False,-119.0,131.0,1,right,K. Porter Jr. 17' turnaround fadeaway Jump Shot (12 PTS),[1629645],1610612749.0,MIL,turnaround fadeaway,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Left Center,17.68,Made,,,,,12.0,,,,,,,,,,,,,
492,PT09M12.00S,2025-03-09T03:03:58.3Z,4,REGULAR,foul,personal,[],1629645,,,1610612753,80,93,2025-03-09T03:04:23Z,4760000,False,,,0,,K. Porter Jr. personal FOUL (2 PF),"[1629645, 1641710]",1610612749.0,MIL,,,,Porter Jr.,K. Porter Jr.,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,2005.0,2.0,0.0,,,,Black,1641710.0,,
494,PT09M12.00S,2025-03-09T03:04:06.8Z,4,REGULAR,substitution,out,[],1630579,,,1610612753,80,93,2025-03-09T03:04:15Z,4780000,False,,,0,,SUB out: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT09M12.00S,2025-03-09T03:04:06.8Z,4,REGULAR,substitution,in,[],203507,,,1610612753,80,93,2025-03-09T03:04:15Z,4790000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT08M52.00S,2025-03-09T03:04:37.0Z,4,REGULAR,2pt,Jump Shot,[],1630532,20.97568988173456,32.35294117647059,1610612753,80,95,2025-03-09T03:04:44Z,4800000,False,88.0,145.0,1,left,F. Wagner 16' step back Jump Shot (16 PTS),[1630532],1610612753.0,ORL,step back,,,Wagner,F. Wagner,,,,,Mid-Range,16-24 Right Center,16.95,Made,,,,,16.0,,,,,,,,,,,,,
497,PT08M38.00S,2025-03-09T03:04:50.1Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],203507,93.38042049934296,50.245098039215684,1610612749,82,95,2025-03-09T03:04:55Z,4810000,False,1.0,10.0,1,right,G. Antetokounmpo alley-oop DUNK (26 PTS) (K. Porter Jr. 2 AST),"[203507, 1629645]",1610612749.0,MIL,alley-oop,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,0.98,Made,,,,,26.0,K. Porter Jr.,1629645.0,2.0,,,,,,,,,,
499,PT08M17.00S,2025-03-09T03:05:11.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630532,8.623521681997373,46.568627450980394,1610612753,82,95,2025-03-09T03:05:18Z,4830000,False,17.0,29.0,1,left,MISS F. Wagner driving floating bank Shot,[1630532],1610612753.0,ORL,driving floating bank,,,Wagner,F. Wagner,,,,,Restricted Area,0-8 Center,3.34,Missed,,,,,,,,,,,,,,,,,,
500,PT08M11.00S,2025-03-09T03:05:17.1Z,4,REGULAR,rebound,offensive,[],1629048,,,1610612753,82,95,2025-03-09T03:05:18Z,4840000,False,,,0,,G. Bitadze REBOUND (Off:1 Def:1),[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,,,499.0,2.0,1.0,1.0,,,,,,,,,,,,,,
501,PT08M11.00S,2025-03-09T03:05:16.8Z,4,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1629048,5.590000152587891,50.0,1610612753,82,97,2025-03-09T03:05:38Z,4850000,False,0.0,0.0,1,left,G. Bitadze tip Layup (3 PTS),[1629048],1610612753.0,ORL,tip,,,Bitadze,G. Bitadze,,,,,Restricted Area,0-8 Center,0.0,Made,,,,,3.0,,,,,,,,,,,,,
502,PT08M04.00S,2025-03-09T03:05:28.5Z,4,REGULAR,foul,personal,['2freethrow'],1629048,,,1610612749,82,97,2025-03-09T03:06:12Z,4860000,False,,,0,,G. Bitadze shooting personal FOUL (2 PF) (Antetokounmpo 2 FT),"[1629048, 203507]",1610612753.0,ORL,shooting,,,Bitadze,G. Bitadze,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,2005.0,2.0,0.0,,,,Antetokounmpo,203507.0,,
504,PT08M04.00S,2025-03-09T03:06:13.8Z,4,REGULAR,freethrow,1 of 2,[],203507,,,1610612749,83,97,2025-03-09T03:06:13Z,4880000,False,,,0,,G. Antetokounmpo Free Throw 1 of 2 (27 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,27.0,,,,,,,,,,,,,
505,PT08M04.00S,2025-03-09T03:06:17.0Z,4,REGULAR,substitution,out,[],1641783,,,1610612749,83,97,2025-03-09T03:06:25Z,4890000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT08M04.00S,2025-03-09T03:06:17.0Z,4,REGULAR,substitution,in,[],1631094,,,1610612749,83,97,2025-03-09T03:06:25Z,4900000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT08M04.00S,2025-03-09T03:06:38.4Z,4,REGULAR,freethrow,2 of 2,[],203507,,,1610612749,84,97,2025-03-09T03:06:38Z,4910000,False,,,0,,G. Antetokounmpo Free Throw 2 of 2 (28 PTS),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,Made,,,,,28.0,,,,,,,,,,,,,
509,PT07M48.00S,2025-03-09T03:07:07.4Z,4,REGULAR,turnover,lost ball,[],1641710,,,1610612753,84,97,2025-03-09T03:07:17Z,4930000,False,,,0,,A. Black lost ball TURNOVER (2 TO),"[1641710, 1631260]",1610612753.0,ORL,,,,Black,A. Black,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,2.0,Green,1631260.0,,,,
510,PT07M48.00S,2025-03-09T03:07:07.4Z,4,REGULAR,steal,,[],1631260,,,1610612749,84,97,2025-03-09T03:10:33Z,4940000,False,,,0,,A. Green STEAL (2 STL),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
511,PT07M41.00S,2025-03-09T03:07:13.8Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1627752,74.19513797634691,12.5,1610612749,87,97,2025-03-09T03:07:20Z,4950000,False,-188.0,190.0,1,right,T. Prince 26' 3PT running (7 PTS) (A. Green 3 AST),"[1627752, 1631260]",1610612749.0,MIL,running,,,Prince,T. Prince,,,,,Above the Break 3,24+ Left Center,26.7,Made,,,,,7.0,A. Green,1631260.0,3.0,,,,,,,,,,
513,PT07M23.00S,2025-03-09T03:07:32.2Z,4,REGULAR,3pt,Jump Shot,[],1630532,34.247700394218136,36.27450980392157,1610612753,87,97,2025-03-09T03:10:57Z,4970000,False,69.0,269.0,1,left,MISS F. Wagner 27' pullup 3PT,[1630532],1610612753.0,ORL,pullup,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,27.8,Missed,,,,,,,,,,,,,,,,,,
514,PT07M19.00S,2025-03-09T03:07:36.2Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612749,87,97,2025-03-09T03:07:41Z,4980000,False,,,0,,T. Prince REBOUND (Off:0 Def:4),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,,,513.0,4.0,4.0,0.0,,,,,,,,,,,,,,
515,PT07M16.00S,2025-03-09T03:07:40.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",203507,92.46057818659659,50.73529411764706,1610612749,89,97,2025-03-09T03:07:57Z,4990000,False,4.0,18.0,1,right,G. Antetokounmpo running finger roll Layup (30 PTS) (T. Prince 2 AST),"[203507, 1627752]",1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,1.88,Made,,,,,30.0,T. Prince,1627752.0,2.0,,,,,,,,,,
517,PT07M16.00S,2025-03-09T03:07:49.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612753,89,97,2025-03-09T03:07:49Z,5010000,False,,,0,,ORL Timeout,[],1610612753.0,ORL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT07M16.00S,2025-03-09T03:09:54.7Z,4,REGULAR,substitution,out,[],1641710,,,1610612753,89,97,2025-03-09T03:10:15Z,5020000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
519,PT07M16.00S,2025-03-09T03:09:54.7Z,4,REGULAR,substitution,out,[],1629048,,,1610612753,89,97,2025-03-09T03:10:15Z,5030000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
520,PT07M16.00S,2025-03-09T03:09:54.7Z,4,REGULAR,substitution,in,[],1628976,,,1610612753,89,97,2025-03-09T03:10:15Z,5040000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
