actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
176,PT09M10.00S,2024-11-21T01:18:14.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203081,90.88370565045992,49.26470588235294,1610612749,46,32,2024-11-21T01:18:26Z,1680000,False,-4.0,33.0,1,right,MISS D. Lillard driving reverse Layup,[203081],1610612749.0,MIL,driving reverse,,,Lillard,D. Lillard,,,,,Restricted Area,0-8 Center,,,,,,,3.34,Missed,,,,,,,,,,,,
177,PT09M09.00S,2024-11-21T01:18:15.5Z,2,REGULAR,rebound,defensive,[],1631207,,,1610612741,46,32,2024-11-21T01:18:46Z,1690000,False,,,0,,D. Terry REBOUND (Off:0 Def:1),[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,,,176.0,1.0,1.0,0.0,,,,,,,,
178,PT09M03.00S,2024-11-21T01:18:21.6Z,2,REGULAR,3pt,Jump Shot,[],1631207,34.37910643889619,46.568627450980394,1610612741,46,35,2024-11-21T01:18:35Z,1700000,False,17.0,271.0,1,left,D. Terry 27' 3PT  (3 PTS) (A. Dosunmu 2 AST),"[1631207, 1630245]",1610612741.0,CHI,,,,Terry,D. Terry,,,,,Above the Break 3,24+ Center,,,,,,,27.12,Made,,,,,3.0,A. Dosunmu,1630245.0,2.0,,,,
181,PT08M47.00S,2024-11-21T01:18:53.1Z,2,REGULAR,2pt,Jump Shot,[],1626171,83.78777923784494,22.30392156862745,1610612749,46,35,2024-11-21T01:19:05Z,1730000,False,-138.0,100.0,1,right,MISS B. Portis 17' Jump Shot,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Left,,,,,,,17.08,Missed,,,,,,,,,,,,
182,PT08M44.00S,2024-11-21T01:18:56.2Z,2,REGULAR,rebound,defensive,[],1641824,,,1610612741,46,35,2024-11-21T01:18:56Z,1740000,False,,,0,,M. Buzelis REBOUND (Off:0 Def:1),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,Mid-Range,16-24 Left,,,,,,,,,181.0,1.0,1.0,0.0,,,,,,,,
183,PT08M41.00S,2024-11-21T01:19:02.0Z,2,REGULAR,foul,personal,['2freethrow'],1629018,,,1610612741,46,35,2024-11-21T01:19:13Z,1750000,False,,,0,,G. Trent Jr. shooting personal FOUL (1 PF) (Buzelis 2 FT),"[1629018, 1641824]",1610612749.0,MIL,shooting,,,Trent Jr.,G. Trent Jr.,,,,,In The Paint (Non-RA),8-16 Center,2530.0,1.0,0.0,Buzelis,1641824.0,,,,,,,,,,,,,,,
185,PT08M41.00S,2024-11-21T01:19:34.9Z,2,REGULAR,freethrow,1 of 2,[],1641824,,,1610612741,46,36,2024-11-21T01:19:34Z,1770000,False,,,0,,M. Buzelis Free Throw 1 of 2 (1 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,
186,PT08M41.00S,2024-11-21T01:19:35.9Z,2,REGULAR,substitution,out,[],1630188,,,1610612741,46,36,2024-11-21T01:19:40Z,1780000,False,,,0,,SUB out: J. Smith,[1630188],1610612741.0,CHI,,,,Smith,J. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
187,PT08M41.00S,2024-11-21T01:19:35.9Z,2,REGULAR,substitution,in,[],202696,,,1610612741,46,36,2024-11-21T01:19:40Z,1790000,False,,,0,,SUB in: N. Vučević,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,,,,,,,,,,,,,,,,,,,,,,
188,PT08M41.00S,2024-11-21T01:19:55.2Z,2,REGULAR,freethrow,2 of 2,[],1641824,,,1610612741,46,37,2024-11-21T01:19:55Z,1800000,False,,,0,,M. Buzelis Free Throw 2 of 2 (2 PTS),[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,
189,PT08M32.00S,2024-11-21T01:20:08.4Z,2,REGULAR,foul,personal,['2freethrow'],1641824,,,1610612749,46,37,2024-11-21T01:20:17Z,1810000,False,,,0,,M. Buzelis shooting personal FOUL (1 PF) (Lillard 2 FT),"[1641824, 203081]",1610612741.0,CHI,shooting,,,Buzelis,M. Buzelis,,,,,Mid-Range,8-16 Left,1627534.0,1.0,0.0,Lillard,203081.0,,,,,,,,,,,,,,,
191,PT08M32.00S,2024-11-21T01:20:37.0Z,2,REGULAR,freethrow,1 of 2,[],203081,,,1610612749,47,37,2024-11-21T01:20:37Z,1830000,False,,,0,,D. Lillard Free Throw 1 of 2 (8 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,Made,,,,,8.0,,,,,,,
192,PT08M32.00S,2024-11-21T01:20:38.4Z,2,REGULAR,substitution,out,[],1629632,,,1610612749,47,37,2024-11-21T01:20:43Z,1840000,False,,,0,,SUB out: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
193,PT08M32.00S,2024-11-21T01:20:38.4Z,2,REGULAR,substitution,in,[],1630581,,,1610612749,47,37,2024-11-21T01:20:43Z,1850000,False,,,0,,SUB in: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
194,PT08M32.00S,2024-11-21T01:20:58.2Z,2,REGULAR,freethrow,2 of 2,[],203081,,,1610612749,48,37,2024-11-21T01:20:58Z,1860000,False,,,0,,D. Lillard Free Throw 2 of 2 (9 PTS),[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,
195,PT08M21.00S,2024-11-21T01:21:10.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630245,9.149145860709593,50.0,1610612741,48,39,2024-11-21T01:21:20Z,1870000,False,0.0,34.0,1,left,A. Dosunmu driving finger roll Layup (4 PTS),[1630245],1610612741.0,CHI,driving finger roll,,,Dosunmu,A. Dosunmu,,,,,Restricted Area,0-8 Center,,,,,,,3.35,Made,,,,,4.0,,,,,,,
196,PT08M09.00S,2024-11-21T01:21:22.9Z,2,REGULAR,3pt,Jump Shot,[],1626171,69.59592641261499,14.460784313725492,1610612749,51,39,2024-11-21T01:21:28Z,1880000,False,-178.0,233.0,1,right,B. Portis 29' 3PT  (6 PTS) (D. Lillard 5 AST),"[1626171, 203081]",1610612749.0,MIL,,,,Portis,B. Portis,,,,,Above the Break 3,24+ Left Center,,,,,,,29.33,Made,,,,,6.0,D. Lillard,203081.0,5.0,,,,
198,PT07M56.00S,2024-11-21T01:21:36.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1631207,6.915243101182654,43.872549019607845,1610612741,51,41,2024-11-21T01:21:40Z,1900000,False,31.0,13.0,1,left,D. Terry driving finger roll Layup (5 PTS) (N. Vučević 2 AST),"[1631207, 202696]",1610612741.0,CHI,driving finger roll,,,Terry,D. Terry,,,,,Restricted Area,0-8 Center,,,,,,,3.31,Made,,,,,5.0,N. Vučević,202696.0,2.0,,,,
199,PT07M40.00S,2024-11-21T01:21:51.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203081,85.3646517739816,34.55882352941176,1610612749,53,41,2024-11-21T01:21:57Z,1910000,False,-77.0,85.0,1,right,D. Lillard 11' fadeaway Jump Shot (11 PTS),[203081],1610612749.0,MIL,fadeaway,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,11.49,Made,,,,,11.0,,,,,,,
201,PT07M31.00S,2024-11-21T01:22:18.2Z,2,REGULAR,foul,personal,[],203081,,,1610612741,53,41,2024-11-21T01:22:24Z,1930000,False,,,0,,D. Lillard personal FOUL (1 PF),"[203081, 1630581]",1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,In The Paint (Non-RA),8-16 Left,1628954.0,1.0,0.0,Giddey,1630581.0,,,,,,,,,,,,,,,
203,PT07M31.00S,2024-11-21T01:22:25.4Z,2,REGULAR,substitution,out,[],1629018,,,1610612741,53,41,2024-11-21T01:22:40Z,1950000,False,,,0,,SUB out: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
204,PT07M31.00S,2024-11-21T01:22:25.4Z,2,REGULAR,substitution,out,[],1630245,,,1610612741,53,41,2024-11-21T01:22:40Z,1960000,False,,,0,,SUB out: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
205,PT07M31.00S,2024-11-21T01:22:25.4Z,2,REGULAR,substitution,in,[],1641748,,,1610612741,53,41,2024-11-21T01:22:40Z,1970000,False,,,0,,SUB in: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
206,PT07M31.00S,2024-11-21T01:22:25.4Z,2,REGULAR,substitution,in,[],203897,,,1610612741,53,41,2024-11-21T01:22:40Z,1980000,False,,,0,,SUB in: Z. LaVine,[203897],1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,,,,,,,,,,,,,,,,,,,,,,
207,PT07M10.00S,2024-11-21T01:22:44.5Z,2,REGULAR,2pt,Jump Shot,[],1631207,16.770696452036795,25.245098039215684,1610612741,53,41,2024-11-21T01:24:02Z,1990000,False,124.0,105.0,1,left,MISS D. Terry 16' pullup Shot,[1631207],1610612741.0,CHI,pullup,,,Terry,D. Terry,,,,,Mid-Range,16-24 Right Center,,,,,,,16.24,Missed,,,,,,,,,,,,
208,PT07M07.00S,2024-11-21T01:22:47.5Z,2,REGULAR,rebound,defensive,[],1626171,,,1610612749,53,41,2024-11-21T01:23:15Z,2000000,False,,,0,,B. Portis REBOUND (Off:0 Def:4),[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,Mid-Range,16-24 Right Center,,,,,,,,,207.0,4.0,4.0,0.0,,,,,,,,
209,PT07M05.00S,2024-11-21T01:22:49.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203081,70.69645203679369,20.61121323529412,1610612749,53,41,2024-11-21T01:25:10Z,2010000,False,-147.0,223.0,1,right,MISS D. Lillard 26' running pullup 3PT,[203081],1610612749.0,MIL,running pullup,,,Lillard,D. Lillard,,,,,Above the Break 3,24+ Left Center,,,,,,,26.7,Missed,,,,,,,,,,,,
210,PT07M02.00S,2024-11-21T01:22:52.6Z,2,REGULAR,rebound,offensive,[],1641748,,,1610612749,53,41,2024-11-21T01:23:00Z,2020000,False,,,0,,A. Jackson Jr. REBOUND (Off:1 Def:0),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,209.0,1.0,0.0,1.0,,,,,,,,
211,PT06M53.00S,2024-11-21T01:23:02.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",201572,94.30026281208936,51.71568627450981,1610612749,55,41,2024-11-21T01:23:07Z,2030000,False,9.0,1.0,1,right,B. Lopez cutting Layup (11 PTS) (D. Lillard 6 AST),"[201572, 203081]",1610612749.0,MIL,cutting,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,0.87,Made,,,,,11.0,D. Lillard,203081.0,6.0,,,,
213,PT06M39.00S,2024-11-21T01:23:18.8Z,2,REGULAR,foul,personal,[],1631260,,,1610612741,55,41,2024-11-21T01:23:45Z,2050000,False,,,0,,A. Green personal FOUL (1 PF),"[1631260, 1630581]",1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),8-16 Center,1628954.0,1.0,0.0,Giddey,1630581.0,,,,,,,,,,,,,,,
216,PT06M39.00S,2024-11-21T01:23:30.4Z,2,REGULAR,substitution,out,[],203081,,,1610612741,55,41,2024-11-21T01:24:10Z,2070000,False,,,0,,SUB out: D. Lillard,[203081],1610612749.0,MIL,,,,Lillard,D. Lillard,,,,,,,,,,,,,,,,,,,,,,,,,,
217,PT06M39.00S,2024-11-21T01:23:30.4Z,2,REGULAR,substitution,out,[],1626171,,,1610612741,55,41,2024-11-21T01:24:10Z,2080000,False,,,0,,SUB out: B. Portis,[1626171],1610612749.0,MIL,,,,Portis,B. Portis,,,,,,,,,,,,,,,,,,,,,,,,,,
218,PT06M39.00S,2024-11-21T01:23:30.4Z,2,REGULAR,substitution,out,[],1631260,,,1610612741,55,41,2024-11-21T01:24:10Z,2090000,False,,,0,,SUB out: A. Green,[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
219,PT06M39.00S,2024-11-21T01:23:30.4Z,2,REGULAR,substitution,out,[],1641824,,,1610612741,55,41,2024-11-21T01:24:10Z,2100000,False,,,0,,SUB out: M. Buzelis,[1641824],1610612741.0,CHI,,,,Buzelis,M. Buzelis,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT06M39.00S,2024-11-21T01:23:30.4Z,2,REGULAR,substitution,out,[],1631207,,,1610612741,55,41,2024-11-21T01:24:10Z,2110000,False,,,0,,SUB out: D. Terry,[1631207],1610612741.0,CHI,,,,Terry,D. Terry,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT06M39.00S,2024-11-21T01:23:30.4Z,2,REGULAR,substitution,in,[],1627752,,,1610612741,55,41,2024-11-21T01:24:10Z,2120000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT06M39.00S,2024-11-21T01:23:30.4Z,2,REGULAR,substitution,in,[],203507,,,1610612741,55,41,2024-11-21T01:24:10Z,2130000,False,,,0,,SUB in: G. Antetokounmpo,[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT06M39.00S,2024-11-21T01:23:30.4Z,2,REGULAR,substitution,in,[],1626153,,,1610612741,55,41,2024-11-21T01:24:10Z,2140000,False,,,0,,SUB in: D. Wright,[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,,,,,,,,,,,,,
224,PT06M39.00S,2024-11-21T01:23:30.4Z,2,REGULAR,substitution,in,[],1628470,,,1610612741,55,41,2024-11-21T01:24:10Z,2150000,False,,,0,,SUB in: T. Craig,[1628470],1610612741.0,CHI,,,,Craig,T. Craig,,,,,,,,,,,,,,,,,,,,,,,,,,
225,PT06M39.00S,2024-11-21T01:23:30.4Z,2,REGULAR,substitution,in,[],1630245,,,1610612741,55,41,2024-11-21T01:24:10Z,2160000,False,,,0,,SUB in: A. Dosunmu,[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,,,,,,,,,,,,,,,,,,,,,,
226,PT06M28.00S,2024-11-21T01:24:12.1Z,2,REGULAR,turnover,bad pass,[],1630581,,,1610612741,55,41,2024-11-21T01:24:19Z,2170000,False,,,0,,J. Giddey bad pass TURNOVER (2 TO),"[1630581, 203507]",1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,Restricted Area,0-8 Center,,,,,,2.0,,,,,,,,,,,,,Antetokounmpo,203507.0
227,PT06M28.00S,2024-11-21T01:24:12.1Z,2,REGULAR,steal,,[],203507,,,1610612749,55,41,2024-11-21T01:24:15Z,2180000,False,,,0,,G. Antetokounmpo STEAL (1 STL),[203507],1610612749.0,MIL,,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
228,PT06M22.00S,2024-11-21T01:24:17.7Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",203507,94.03745072273325,51.71568627450981,1610612749,57,41,2024-11-21T01:26:48Z,2190000,False,9.0,4.0,1,right,G. Antetokounmpo running finger roll Layup (9 PTS),[203507],1610612749.0,MIL,running finger roll,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,0.93,Made,,,,,9.0,,,,,,,
229,PT06M11.00S,2024-11-21T01:24:28.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],202696,10.85742444152431,37.99019607843137,1610612741,57,41,2024-11-21T01:24:56Z,2200000,False,60.0,50.0,1,left,MISS N. Vučević 7' Layup,[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.78,Missed,,,,,,,,,,,,
230,PT06M11.00S,2024-11-21T01:24:28.6Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612741,57,41,2024-11-21T01:24:56Z,2210000,False,,,0,,TEAM offensive REBOUND,[],1610612741.0,CHI,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,229.0,,,,,,,,,,,
231,PT06M11.00S,2024-11-21T01:24:55.3Z,2,REGULAR,turnover,basket-from-below,[],202696,,,1610612741,57,41,2024-11-21T01:25:27Z,2220000,False,,,0,,N. Vučević basket-from-below TURNOVER (1 TO),[202696],1610612741.0,CHI,,,,Vučević,N. Vučević,,,,,Mid-Range,8-16 Right,1627534.0,,,,,1.0,,,,,,,,,,,,,,
232,PT05M53.00S,2024-11-21T01:25:19.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",201572,93.77463863337714,48.77450980392157,1610612749,59,41,2024-11-21T01:25:32Z,2230000,False,-6.0,6.0,1,right,B. Lopez alley-oop Layup (13 PTS) (G. Antetokounmpo 4 AST),"[201572, 203507]",1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,0.86,Made,,,,,13.0,G. Antetokounmpo,203507.0,4.0,,,,
235,PT05M35.00S,2024-11-21T01:25:52.5Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],202696,16.4257555847569,43.447457107843135,1610612741,59,43,2024-11-21T01:26:01Z,2260000,False,33.0,102.0,1,left,N. Vučević 10' turnaround Hook (7 PTS) (Z. LaVine 3 AST),"[202696, 203897]",1610612741.0,CHI,turnaround,,,Vučević,N. Vučević,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,10.7,Made,,,,,7.0,Z. LaVine,203897.0,3.0,,,,
237,PT05M23.00S,2024-11-21T01:26:07.4Z,2,REGULAR,foul,personal,['2freethrow'],1630245,,,1610612749,59,43,2024-11-21T01:26:22Z,2280000,False,,,0,,A. Dosunmu shooting personal FOUL (2 PF) (Wright 2 FT),"[1630245, 1626153]",1610612741.0,CHI,shooting,,,Dosunmu,A. Dosunmu,,,,,In The Paint (Non-RA),8-16 Left,1628954.0,2.0,0.0,Wright,1626153.0,,,,,,,,,,,,,,,
239,PT05M23.00S,2024-11-21T01:26:45.2Z,2,REGULAR,freethrow,1 of 2,[],1626153,,,1610612749,60,43,2024-11-21T01:26:45Z,2300000,False,,,0,,D. Wright Free Throw 1 of 2 (1 PTS),[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,Made,,,,,1.0,,,,,,,
240,PT05M23.00S,2024-11-21T01:26:46.7Z,2,REGULAR,substitution,out,[],1630581,,,1610612749,60,43,2024-11-21T01:26:50Z,2310000,False,,,0,,SUB out: J. Giddey,[1630581],1610612741.0,CHI,,,,Giddey,J. Giddey,,,,,,,,,,,,,,,,,,,,,,,,,,
241,PT05M23.00S,2024-11-21T01:26:46.7Z,2,REGULAR,substitution,in,[],1629632,,,1610612749,60,43,2024-11-21T01:26:50Z,2320000,False,,,0,,SUB in: C. White,[1629632],1610612741.0,CHI,,,,White,C. White,,,,,,,,,,,,,,,,,,,,,,,,,,
242,PT05M23.00S,2024-11-21T01:27:06.9Z,2,REGULAR,freethrow,2 of 2,[],1626153,,,1610612749,61,43,2024-11-21T01:27:06Z,2330000,False,,,0,,D. Wright Free Throw 2 of 2 (2 PTS),[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,,,,,,,,,,Made,,,,,2.0,,,,,,,
243,PT05M14.00S,2024-11-21T01:27:20.4Z,2,REGULAR,foul,personal,[],1641748,,,1610612741,61,43,2024-11-21T01:29:22Z,2340000,False,,,0,,A. Jackson Jr. personal FOUL (3 PF),"[1641748, 202696]",1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,1628954.0,3.0,0.0,Vučević,202696.0,,,,,,,,,,,,,,,
245,PT05M14.00S,2024-11-21T01:27:29.9Z,2,REGULAR,substitution,out,[],1641748,,,1610612741,61,43,2024-11-21T01:27:34Z,2360000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
246,PT05M14.00S,2024-11-21T01:27:29.9Z,2,REGULAR,substitution,in,[],1629018,,,1610612741,61,43,2024-11-21T01:27:34Z,2370000,False,,,0,,SUB in: G. Trent Jr.,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
247,PT05M07.00S,2024-11-21T01:27:46.6Z,2,REGULAR,2pt,Jump Shot,[],203897,23.866622864651774,49.26470588235294,1610612741,61,45,2024-11-21T01:27:53Z,2380000,False,4.0,172.0,1,left,Z. LaVine 17' step back Jump Shot (10 PTS),[203897],1610612741.0,CHI,step back,,,LaVine,Z. LaVine,,,,,Mid-Range,16-24 Center,,,,,,,17.18,Made,,,,,10.0,,,,,,,
248,PT04M53.00S,2024-11-21T01:28:00.5Z,2,REGULAR,3pt,Jump Shot,[],1629018,71.43561103810775,13.23529411764706,1610612749,61,45,2024-11-21T01:28:07Z,2390000,False,-184.0,216.0,1,right,MISS G. Trent Jr. 28' 3PT,[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,28.36,Missed,,,,,,,,,,,,
249,PT04M49.00S,2024-11-21T01:28:04.3Z,2,REGULAR,rebound,offensive,[],1626153,,,1610612749,61,45,2024-11-21T01:28:04Z,2400000,False,,,0,,D. Wright REBOUND (Off:1 Def:0),[1626153],1610612749.0,MIL,,,,Wright,D. Wright,,,,,Above the Break 3,24+ Left Center,,,,,,,,,248.0,1.0,0.0,1.0,,,,,,,,
268,PT04M37.00S,2024-11-21T01:28:23.9Z,2,REGULAR,turnover,shot clock,['team'],0,,,1610612749,61,45,2024-11-21T01:32:28Z,2425000,False,,,0,,MIL shot clock Team TURNOVER,[],1610612749.0,MIL,,,,,,,,,,Above the Break 3,24+ Right Center,2530.0,,,,,,,,,,,,,,,,,,,
252,PT04M25.00S,2024-11-21T01:28:29.0Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],203897,32.29919513797634,49.5327818627451,1610612741,61,48,2024-11-21T01:32:28Z,2430000,False,2.0,251.0,1,left,Z. LaVine 25' 3PT pullup (13 PTS),[203897],1610612741.0,CHI,pullup,,,LaVine,Z. LaVine,,,,,Above the Break 3,24+ Center,,,,,,,25.11,Made,,,,,13.0,,,,,,,
266,PT04M12.00S,2024-11-21T01:28:42.5Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],201572,92.9862023653088,49.01960784313725,1610612749,63,48,2024-11-21T01:31:58Z,2445000,False,-5.0,13.0,1,right,B. Lopez alley-oop DUNK (15 PTS) (G. Antetokounmpo 5 AST),"[201572, 203507]",1610612749.0,MIL,alley-oop,,,Lopez,B. Lopez,,,,,Restricted Area,0-8 Center,,,,,,,1.43,Made,,,,,15.0,G. Antetokounmpo,203507.0,5.0,,,,
255,PT03M58.00S,2024-11-21T01:28:56.0Z,2,REGULAR,turnover,lost ball,[],203897,,,1610612741,63,48,2024-11-21T01:29:06Z,2460000,False,,,0,,Z. LaVine lost ball TURNOVER (1 TO),"[203897, 1627752]",1610612741.0,CHI,,,,LaVine,Z. LaVine,,,,,In The Paint (Non-RA),8-16 Center,,,,,,1.0,,,,,,,,,,,,,Prince,1627752.0
256,PT03M58.00S,2024-11-21T01:28:56.0Z,2,REGULAR,steal,,[],1627752,,,1610612749,63,48,2024-11-21T01:28:58Z,2470000,False,,,0,,T. Prince STEAL (1 STL),[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
257,PT03M48.00S,2024-11-21T01:29:06.1Z,2,REGULAR,3pt,Jump Shot,['fromturnover'],201572,63.02562417871223,43.872549019607845,1610612749,63,48,2024-11-21T01:29:10Z,2480000,False,-31.0,295.0,1,right,MISS B. Lopez 29' 3PT,[201572],1610612749.0,MIL,,,,Lopez,B. Lopez,,,,,Above the Break 3,24+ Center,,,,,,,29.67,Missed,,,,,,,,,,,,
258,PT03M44.00S,2024-11-21T01:29:10.1Z,2,REGULAR,rebound,defensive,[],1630245,,,1610612741,63,48,2024-11-21T01:29:10Z,2490000,False,,,0,,A. Dosunmu REBOUND (Off:0 Def:2),[1630245],1610612741.0,CHI,,,,Dosunmu,A. Dosunmu,,,,,Above the Break 3,24+ Center,,,,,,,,,257.0,2.0,2.0,0.0,,,,,,,,
259,PT03M40.00S,2024-11-21T01:29:14.1Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],202696,34.37910643889619,33.82352941176471,1610612741,63,48,2024-11-21T01:29:20Z,2500000,False,81.0,271.0,1,left,MISS N. Vučević 28' running 3PT,[202696],1610612741.0,CHI,running,,,Vučević,N. Vučević,,,,,Above the Break 3,24+ Center,,,,,,,28.25,Missed,,,,,,,,,,,,
260,PT03M36.00S,2024-11-21T01:29:16.9Z,2,REGULAR,rebound,defensive,[],1629018,,,1610612749,63,48,2024-11-21T01:29:16Z,2510000,False,,,0,,G. Trent Jr. REBOUND (Off:1 Def:1),[1629018],1610612749.0,MIL,,,,Trent Jr.,G. Trent Jr.,,,,,Above the Break 3,24+ Center,,,,,,,,,259.0,2.0,1.0,1.0,,,,,,,,
261,PT03M25.00S,2024-11-21T01:29:29.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203507,91.67214191852825,50.245098039215684,1610612749,65,48,2024-11-21T01:34:24Z,2520000,False,1.0,26.0,1,right,G. Antetokounmpo driving reverse Layup (11 PTS) (T. Prince 1 AST),"[203507, 1627752]",1610612749.0,MIL,driving reverse,,,Antetokounmpo,G. Antetokounmpo,,,,,Restricted Area,0-8 Center,,,,,,,2.58,Made,,,,,11.0,T. Prince,1627752.0,1.0,,,,
263,PT03M14.00S,2024-11-21T01:29:47.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612741,65,48,2024-11-21T01:29:56Z,2540000,False,,,0,,T. Prince personal FOUL (1 PF) (LaVine 2 FT),"[1627752, 203897]",1610612749.0,MIL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Center,1627534.0,1.0,0.0,LaVine,203897.0,,,,,,,,,,,,,,,
