actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,turnoverTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
247,PT06M23.00S,2024-10-30T02:51:14.0Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630228,11.12023653088042,41.66666666666667,1610612744,31,40,2024-10-30T03:12:52Z,2370000,False,42.0,52.0,1,left,J. Kuminga 6' driving floating Jump Shot (8 PTS),[1630228],1610612744.0,GSW,driving floating,,,Kuminga,J. Kuminga,,,,,In The Paint (Non-RA),0-8 Center,6.67,Made,8.0,,,,,,,,,,,,,,,,,
249,PT06M01.00S,2024-10-30T02:51:36.6Z,2,REGULAR,turnover,lost ball,[],1627742,,,1610612740,31,40,2024-10-30T02:51:42Z,2390000,False,,,0,,B. Ingram lost ball TURNOVER (2 TO),"[1627742, 203937]",1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,2.0,Anderson,203937.0,,,,
250,PT06M01.00S,2024-10-30T02:51:36.6Z,2,REGULAR,steal,,[],203937,,,1610612744,31,40,2024-10-30T02:51:38Z,2400000,False,,,0,,K. Anderson STEAL (3 STL),[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
251,PT05M58.00S,2024-10-30T02:51:39.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1641764,5.732588699080158,48.03921568627451,1610612744,31,40,2024-10-30T02:51:50Z,2410000,False,10.0,1.0,1,left,MISS B. Podziemski running Layup,[1641764],1610612744.0,GSW,running,,,Podziemski,B. Podziemski,,,,,Restricted Area,0-8 Center,0.99,Missed,,,,,,,,,,,,,,,,,,
252,PT05M52.00S,2024-10-30T02:51:45.7Z,2,REGULAR,rebound,defensive,[],1630529,,,1610612740,31,40,2024-10-30T02:51:58Z,2420000,False,,,0,,H. Jones REBOUND (Off:0 Def:2),[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Restricted Area,0-8 Center,,,,,,,251.0,2.0,2.0,0.0,,,,,,,,,,
253,PT05M51.00S,2024-10-30T02:51:45.7Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203468,67.36202365308804,70.58823529411765,1610612740,31,40,2024-10-30T03:13:52Z,2430000,False,103.0,254.0,1,right,MISS C. McCollum 27' running pullup 3PT,[203468],1610612740.0,NOP,running pullup,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,27.43,Missed,,,,,,,,,,,,,,,,,,
254,PT05M51.00S,2024-10-30T02:51:45.7Z,2,REGULAR,rebound,offensive,[],1630526,,,1610612740,31,40,2024-10-30T02:51:59Z,2440000,False,,,0,,J. Robinson-Earl REBOUND (Off:1 Def:0),[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,Above the Break 3,24+ Right Center,,,,,,,253.0,1.0,0.0,1.0,,,,,,,,,,
255,PT05M45.00S,2024-10-30T02:51:51.3Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630526,94.40999984741211,50.0,1610612740,31,42,2024-10-30T02:51:51Z,2450000,False,0.0,0.0,1,right,J. Robinson-Earl tip Layup (2 PTS),[1630526],1610612740.0,NOP,tip,,,Robinson-Earl,J. Robinson-Earl,,,,,Mid-Range,8-16 Left,0.0,Made,2.0,,,,,,,,,,,,,,,,,
256,PT05M33.00S,2024-10-30T02:52:03.6Z,2,REGULAR,3pt,Jump Shot,[],203937,34.37910643889619,49.754901960784316,1610612744,31,42,2024-10-30T02:52:16Z,2460000,False,1.0,271.0,1,left,MISS K. Anderson 27' 3PT,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,Above the Break 3,24+ Center,27.07,Missed,,,,,,,,,,,,,,,,,,
257,PT05M30.00S,2024-10-30T02:52:06.6Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,31,42,2024-10-30T02:52:16Z,2470000,False,,,0,,K. Looney REBOUND (Off:2 Def:1),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Center,,,,,,,256.0,3.0,1.0,2.0,,,,,,,,,,
258,PT05M24.00S,2024-10-30T02:52:13.4Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1626172,8.623521681997373,54.90196078431373,1610612744,33,42,2024-10-30T02:52:22Z,2480000,False,-25.0,29.0,1,left,K. Looney Layup (2 PTS) (L. Waters III 1 AST),"[1626172, 1630322]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,3.77,Made,2.0,L. Waters III,1630322.0,1.0,,,,,,,,,,,,,,
260,PT05M11.00S,2024-10-30T02:52:25.8Z,2,REGULAR,3pt,Jump Shot,[],1627742,71.30420499342969,15.196078431372548,1610612740,33,42,2024-10-30T02:52:33Z,2500000,False,-174.0,217.0,1,right,MISS B. Ingram 27' 3PT,[1627742],1610612740.0,NOP,,,,Ingram,B. Ingram,,,,,Above the Break 3,24+ Left Center,27.83,Missed,,,,,,,,,,,,,,,,,,
261,PT05M07.00S,2024-10-30T02:52:29.8Z,2,REGULAR,rebound,defensive,[],1630322,,,1610612744,33,42,2024-10-30T02:52:33Z,2510000,False,,,0,,L. Waters III REBOUND (Off:1 Def:2),[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Above the Break 3,24+ Left Center,,,,,,,260.0,3.0,2.0,1.0,,,,,,,,,,
262,PT05M03.00S,2024-10-30T02:52:36.7Z,2,REGULAR,foul,personal,['2freethrow'],1641722,,,1610612744,33,42,2024-10-30T03:17:42Z,2520000,False,,,0,,J. Hawkins shooting personal FOUL (2 PF) (Kuminga 2 FT),"[1641722, 1630228]",1610612740.0,NOP,shooting,,,Hawkins,J. Hawkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,200834.0,,,,2.0,0.0,Kuminga,1630228.0
264,PT05M03.00S,2024-10-30T02:53:03.8Z,2,REGULAR,freethrow,1 of 2,['fastbreak'],1630228,,,1610612744,34,42,2024-10-30T02:54:04Z,2540000,False,,,0,,J. Kuminga Free Throw 1 of 2 (9 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,9.0,,,,,,,,,,,,,,,,,
270,PT05M03.00S,2024-10-30T02:53:03.8Z,2,REGULAR,freethrow,2 of 2,['fastbreak'],1630228,,,1610612744,35,42,2024-10-30T02:54:04Z,2545000,False,,,0,,J. Kuminga Free Throw 2 of 2 (10 PTS),[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,Made,10.0,,,,,,,,,,,,,,,,,
265,PT05M03.00S,2024-10-30T02:53:08.3Z,2,REGULAR,substitution,out,[],203937,,,1610612740,35,42,2024-10-30T02:54:04Z,2550000,False,,,0,,SUB out: K. Anderson,[203937],1610612744.0,GSW,,,,Anderson,K. Anderson,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT05M03.00S,2024-10-30T02:53:08.3Z,2,REGULAR,substitution,in,[],1627780,,,1610612740,35,42,2024-10-30T02:54:04Z,2560000,False,,,0,,SUB in: G. Payton II,[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT04M57.00S,2024-10-30T02:53:36.0Z,2,REGULAR,turnover,lost ball,[],203468,,,1610612740,35,42,2024-10-30T02:54:01Z,2570000,False,,,0,,C. McCollum lost ball TURNOVER (4 TO),"[203468, 1626172]",1610612740.0,NOP,,,,McCollum,C. McCollum,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,4.0,Looney,1626172.0,,,,
268,PT04M57.00S,2024-10-30T02:53:36.0Z,2,REGULAR,steal,,[],1626172,,,1610612744,35,42,2024-10-30T02:53:49Z,2580000,False,,,0,,K. Looney STEAL (2 STL),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
269,PT04M43.00S,2024-10-30T02:53:49.8Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1627780,8.492115637319317,51.71568627450981,1610612744,37,42,2024-10-30T03:17:33Z,2590000,False,-9.0,27.0,1,left,G. Payton II running DUNK (2 PTS),[1627780],1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,2.86,Made,2.0,,,,,,,,,,,,,,,,,
271,PT04M23.00S,2024-10-30T02:54:09.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630526,93.38042049934296,50.49019607843137,1610612740,37,42,2024-10-30T03:18:05Z,2600000,False,2.0,10.0,1,right,MISS J. Robinson-Earl reverse Layup,[1630526],1610612740.0,NOP,reverse,,,Robinson-Earl,J. Robinson-Earl,,,,,Restricted Area,0-8 Center,1.0,Missed,,,,,,,,,,,,,,,,,,
272,PT04M21.00S,2024-10-30T02:54:11.4Z,2,REGULAR,rebound,defensive,[],1626172,,,1610612744,37,42,2024-10-30T03:34:57Z,2610000,False,,,0,,K. Looney REBOUND (Off:2 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,271.0,4.0,2.0,2.0,,,,,,,,,,
273,PT04M09.00S,2024-10-30T02:54:23.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626172,7.178055190538765,48.77450980392157,1610612744,37,42,2024-10-30T02:54:30Z,2620000,False,6.0,15.0,1,left,MISS K. Looney Layup,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,1.62,Missed,,,,,,,,,,,,,,,,,,
274,PT04M07.00S,2024-10-30T02:54:25.8Z,2,REGULAR,rebound,offensive,[],1630322,,,1610612744,37,42,2024-10-30T03:51:55Z,2630000,False,,,0,,L. Waters III REBOUND (Off:2 Def:2),[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,Restricted Area,0-8 Center,,,,,,,273.0,4.0,2.0,2.0,,,,,,,,,,
277,PT04M01.00S,2024-10-30T02:54:32.4Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630228,30.56833114323259,75.73529411764706,1610612744,37,42,2024-10-30T02:54:41Z,2660000,False,-129.0,235.0,1,left,MISS J. Kuminga 26' 3PT,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,Above the Break 3,24+ Left Center,26.78,Missed,,,,,,,,,,,,,,,,,,
278,PT03M59.00S,2024-10-30T02:54:34.4Z,2,REGULAR,rebound,defensive,[],1641722,,,1610612740,37,42,2024-10-30T02:54:41Z,2670000,False,,,0,,J. Hawkins REBOUND (Off:0 Def:2),[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,Above the Break 3,24+ Left Center,,,,,,,277.0,2.0,2.0,0.0,,,,,,,,,,
280,PT03M59.00S,2024-10-30T02:54:41.5Z,2,REGULAR,foul,personal,[],1626172,,,1610612740,37,42,2024-10-30T02:54:49Z,2690000,False,,,0,,K. Looney personal FOUL (1 PF),"[1626172, 1641722]",1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,1626300.0,,,,1.0,0.0,Hawkins,1641722.0
282,PT03M59.00S,2024-10-30T02:54:48.4Z,2,REGULAR,substitution,out,[],1626172,,,1610612740,37,42,2024-10-30T02:55:17Z,2710000,False,,,0,,SUB out: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT03M59.00S,2024-10-30T02:54:48.4Z,2,REGULAR,substitution,out,[],1630322,,,1610612740,37,42,2024-10-30T02:55:17Z,2720000,False,,,0,,SUB out: L. Waters III,[1630322],1610612744.0,GSW,,,,Waters III,L. Waters III,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT03M59.00S,2024-10-30T02:54:48.4Z,2,REGULAR,substitution,out,[],1641722,,,1610612740,37,42,2024-10-30T02:55:17Z,2730000,False,,,0,,SUB out: J. Hawkins,[1641722],1610612740.0,NOP,,,,Hawkins,J. Hawkins,,,,,,,,,,,,,,,,,,,,,,,,,,
285,PT03M59.00S,2024-10-30T02:54:48.4Z,2,REGULAR,substitution,out,[],1630526,,,1610612740,37,42,2024-10-30T02:55:17Z,2740000,False,,,0,,SUB out: J. Robinson-Earl,[1630526],1610612740.0,NOP,,,,Robinson-Earl,J. Robinson-Earl,,,,,,,,,,,,,,,,,,,,,,,,,,
286,PT03M59.00S,2024-10-30T02:54:48.4Z,2,REGULAR,substitution,in,[],203110,,,1610612740,37,42,2024-10-30T02:55:17Z,2750000,False,,,0,,SUB in: D. Green,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
287,PT03M59.00S,2024-10-30T02:54:48.4Z,2,REGULAR,substitution,in,[],1627741,,,1610612740,37,42,2024-10-30T02:55:17Z,2760000,False,,,0,,SUB in: B. Hield,[1627741],1610612744.0,GSW,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
288,PT03M59.00S,2024-10-30T02:54:48.4Z,2,REGULAR,substitution,in,[],1628464,,,1610612740,37,42,2024-10-30T02:55:17Z,2770000,False,,,0,,SUB in: D. Theis,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,,,,,,,,,,,,,,,,,,,
289,PT03M59.00S,2024-10-30T02:54:48.4Z,2,REGULAR,substitution,in,[],1629627,,,1610612740,37,42,2024-10-30T02:55:17Z,2780000,False,,,0,,SUB in: Z. Williamson,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT03M48.00S,2024-10-30T02:55:36.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627741,,,1610612740,37,42,2024-10-30T02:55:52Z,2790000,False,,,0,,B. Hield personal FOUL (1 PF) (Theis 2 FT),"[1627741, 1628464]",1610612744.0,GSW,,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,1628954.0,,,,1.0,0.0,Theis,1628464.0
292,PT03M48.00S,2024-10-30T02:55:57.2Z,2,REGULAR,freethrow,1 of 2,[],1628464,,,1610612740,37,42,2024-10-30T02:55:57Z,2810000,False,,,0,,MISS D. Theis Free Throw 1 of 2,[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
293,PT03M48.00S,2024-10-30T02:55:57.2Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612740,37,42,2024-10-30T02:55:57Z,2820000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,292.0,,,,,,,,,,,,,
294,PT03M48.00S,2024-10-30T02:56:01.5Z,2,REGULAR,substitution,out,[],1630228,,,1610612740,37,42,2024-10-30T02:56:06Z,2830000,False,,,0,,SUB out: J. Kuminga,[1630228],1610612744.0,GSW,,,,Kuminga,J. Kuminga,,,,,,,,,,,,,,,,,,,,,,,,,,
295,PT03M48.00S,2024-10-30T02:56:01.5Z,2,REGULAR,substitution,in,[],1626172,,,1610612740,37,42,2024-10-30T02:56:06Z,2840000,False,,,0,,SUB in: K. Looney,[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,,,,,,,,,,,,,,,,,,,,,,
296,PT03M48.00S,2024-10-30T02:56:24.2Z,2,REGULAR,freethrow,2 of 2,[],1628464,,,1610612740,37,43,2024-10-30T02:56:24Z,2850000,False,,,0,,D. Theis Free Throw 2 of 2 (3 PTS),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,,,,Made,3.0,,,,,,,,,,,,,,,,,
297,PT03M33.00S,2024-10-30T02:56:38.9Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1627780,9.543363994743759,58.82352941176471,1610612744,37,43,2024-10-30T03:24:47Z,2860000,False,-44.0,37.0,1,left,MISS G. Payton II driving Layup - blocked,"[1627780, 1628464]",1610612744.0,GSW,driving,,,Payton II,G. Payton II,,,,,In The Paint (Non-RA),0-8 Center,5.77,Missed,,,,,,,,,Theis,1628464.0,,,,,,,,
298,PT03M33.00S,2024-10-30T02:56:38.9Z,2,REGULAR,block,,[],1628464,,,1610612744,37,43,2024-10-30T02:56:41Z,2870000,False,,,0,,D. Theis BLOCK (1 BLK),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
299,PT03M30.00S,2024-10-30T02:56:41.9Z,2,REGULAR,rebound,defensive,[],1628464,,,1610612740,37,43,2024-10-30T02:56:45Z,2880000,False,,,0,,D. Theis REBOUND (Off:1 Def:5),[1628464],1610612740.0,NOP,,,,Theis,D. Theis,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,297.0,6.0,5.0,1.0,,,,,,,,,,
300,PT03M22.00S,2024-10-30T02:56:49.1Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,89.96386333771353,38.23529411764706,1610612740,37,43,2024-10-30T03:25:19Z,2890000,False,-59.0,42.0,1,right,MISS Z. Williamson 7' driving Layup,[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,In The Paint (Non-RA),0-8 Center,7.21,Missed,,,,,,,,,,,,,,,,,,
301,PT03M20.00S,2024-10-30T02:56:51.5Z,2,REGULAR,rebound,defensive,[],1641764,,,1610612744,37,43,2024-10-30T02:56:51Z,2900000,False,,,0,,B. Podziemski REBOUND (Off:1 Def:1),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,300.0,2.0,1.0,1.0,,,,,,,,,,
302,PT03M10.00S,2024-10-30T02:57:01.7Z,2,REGULAR,3pt,Jump Shot,[],1627780,8.09789750328515,4.901960784313726,1610612744,40,43,2024-10-30T02:57:08Z,2910000,False,225.0,24.0,1,left,G. Payton II 3PT  (5 PTS) (B. Podziemski 2 AST),"[1627780, 1641764]",1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Right Corner 3,24+ Right,22.67,Made,5.0,B. Podziemski,1641764.0,2.0,,,,,,,,,,,,,,
304,PT02M53.00S,2024-10-30T02:57:18.5Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1629627,93.51182654402102,57.35294117647059,1610612740,40,45,2024-10-30T02:57:24Z,2930000,False,37.0,8.0,1,right,Z. Williamson driving Layup (16 PTS),[1629627],1610612740.0,NOP,driving,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,3.78,Made,16.0,,,,,,,,,,,,,,,,,
305,PT02M39.00S,2024-10-30T02:57:32.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641764,17.73981603153745,52.32843137254902,1610612744,42,45,2024-10-30T03:26:45Z,2940000,False,-12.0,114.0,1,left,B. Podziemski 11' floating Jump Shot (9 PTS) (B. Hield 1 AST),"[1641764, 1627741]",1610612744.0,GSW,floating,,,Podziemski,B. Podziemski,,,,,In The Paint (Non-RA),8-16 Center,11.49,Made,9.0,B. Hield,1627741.0,1.0,,,,,,,,,,,,,,
307,PT02M19.00S,2024-10-30T02:57:52.8Z,2,REGULAR,turnover,bad pass,[],1630529,,,1610612740,42,45,2024-10-30T02:57:58Z,2960000,False,,,0,,H. Jones bad pass TURNOVER (1 TO),"[1630529, 1641764]",1610612740.0,NOP,,,,Jones,H. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,1.0,Podziemski,1641764.0,,,,
308,PT02M19.00S,2024-10-30T02:57:52.8Z,2,REGULAR,steal,,[],1641764,,,1610612744,42,45,2024-10-30T02:57:54Z,2970000,False,,,0,,B. Podziemski STEAL (1 STL),[1641764],1610612744.0,GSW,,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
309,PT02M15.00S,2024-10-30T02:57:56.1Z,2,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1627780,6.258212877792378,50.49019607843137,1610612744,44,45,2024-10-30T02:58:13Z,2980000,False,-2.0,6.0,1,left,G. Payton II running DUNK (7 PTS) (B. Podziemski 3 AST),"[1627780, 1641764]",1610612744.0,GSW,running,,,Payton II,G. Payton II,,,,,Restricted Area,0-8 Center,0.68,Made,7.0,B. Podziemski,1641764.0,3.0,,,,,,,,,,,,,,
311,PT02M01.00S,2024-10-30T02:58:14.7Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626172,,,1610612740,44,45,2024-10-30T02:59:52Z,3000000,False,,,0,,K. Looney shooting personal FOUL (2 PF) (Williamson 2 FT),"[1626172, 1629627]",1610612744.0,GSW,shooting,,,Looney,K. Looney,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,1626300.0,,,,2.0,0.0,Williamson,1629627.0
313,PT02M01.00S,2024-10-30T02:58:55.0Z,2,REGULAR,freethrow,1 of 2,[],1629627,,,1610612740,44,45,2024-10-30T02:59:35Z,3020000,False,,,0,,MISS Z. Williamson Free Throw 1 of 2,[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
314,PT02M01.00S,2024-10-30T02:58:55.0Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612740,44,45,2024-10-30T02:59:35Z,3030000,False,,,0,,TEAM offensive REBOUND,[],1610612740.0,NOP,,,,,,,,,,,,,,,,,,313.0,,,,,,,,,,,,,
315,PT02M01.00S,2024-10-30T02:58:55.0Z,2,REGULAR,freethrow,2 of 2,[],1629627,,,1610612740,44,46,2024-10-30T02:59:35Z,3040000,False,,,0,,Z. Williamson Free Throw 2 of 2 (17 PTS),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,,,,Made,17.0,,,,,,,,,,,,,,,,,
316,PT01M49.00S,2024-10-30T02:59:27.8Z,2,REGULAR,2pt,Jump Shot,[],1627741,9.017739816031538,25.245098039215684,1610612744,44,46,2024-10-30T03:27:45Z,3050000,False,124.0,32.0,1,left,MISS B. Hield 12' pullup Shot,[1627741],1610612744.0,GSW,pullup,,,Hield,B. Hield,,,,,Mid-Range,8-16 Right,12.79,Missed,,,,,,,,,,,,,,,,,,
317,PT01M46.00S,2024-10-30T02:59:30.3Z,2,REGULAR,rebound,offensive,[],1626172,,,1610612744,44,46,2024-10-30T02:59:30Z,3060000,False,,,0,,K. Looney REBOUND (Off:3 Def:2),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Mid-Range,8-16 Right,,,,,,,316.0,5.0,2.0,3.0,,,,,,,,,,
318,PT01M44.00S,2024-10-30T02:59:32.5Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],203110,34.37910643889619,63.970588235294116,1610612744,44,46,2024-10-30T02:59:43Z,3070000,False,-70.0,271.0,1,left,MISS D. Green 27' 3PT,[203110],1610612744.0,GSW,,,,Green,D. Green,,,,,Above the Break 3,24+ Center,27.96,Missed,,,,,,,,,,,,,,,,,,
319,PT01M41.00S,2024-10-30T02:59:35.5Z,2,REGULAR,rebound,offensive,[],1627780,,,1610612744,44,46,2024-10-30T02:59:43Z,3080000,False,,,0,,G. Payton II REBOUND (Off:1 Def:0),[1627780],1610612744.0,GSW,,,,Payton II,G. Payton II,,,,,Above the Break 3,24+ Center,,,,,,,318.0,1.0,0.0,1.0,,,,,,,,,,
320,PT01M34.00S,2024-10-30T02:59:42.6Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1641764,34.11629434954008,59.55882352941176,1610612744,44,46,2024-10-30T03:28:21Z,3090000,False,-48.0,268.0,1,left,MISS B. Podziemski 27' pullup 3PT,[1641764],1610612744.0,GSW,pullup,,,Podziemski,B. Podziemski,,,,,Above the Break 3,24+ Center,27.24,Missed,,,,,,,,,,,,,,,,,,
321,PT01M30.00S,2024-10-30T02:59:47.0Z,2,REGULAR,rebound,defensive,[],1629627,,,1610612740,44,46,2024-10-30T02:59:47Z,3100000,False,,,0,,Z. Williamson REBOUND (Off:0 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Above the Break 3,24+ Center,,,,,,,320.0,5.0,5.0,0.0,,,,,,,,,,
322,PT01M18.00S,2024-10-30T02:59:59.0Z,2,REGULAR,3pt,Jump Shot,[],1630529,92.59198423127464,5.637254901960785,1610612740,44,46,2024-10-30T03:00:16Z,3110000,False,-222.0,17.0,1,right,MISS H. Jones 3PT,[1630529],1610612740.0,NOP,,,,Jones,H. Jones,,,,,Left Corner 3,24+ Left,22.25,Missed,,,,,,,,,,,,,,,,,,
323,PT01M13.00S,2024-10-30T03:00:04.0Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,44,46,2024-10-30T03:00:16Z,3120000,False,,,0,,Z. Williamson REBOUND (Off:1 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Left Corner 3,24+ Left,,,,,,,322.0,6.0,5.0,1.0,,,,,,,,,,
324,PT01M12.00S,2024-10-30T03:00:05.1Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629627,92.9862023653088,49.50980392156863,1610612740,44,46,2024-10-30T03:00:25Z,3130000,False,-2.0,13.0,1,right,MISS Z. Williamson Layup - blocked,"[1629627, 1626172]",1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,1.36,Missed,,,,,,,,,Looney,1626172.0,,,,,,,,
325,PT01M12.00S,2024-10-30T03:00:05.1Z,2,REGULAR,block,,[],1626172,,,1610612740,44,46,2024-10-30T03:55:23Z,3140000,False,,,0,,K. Looney BLOCK (1 BLK),[1626172],1610612744.0,GSW,,,,Looney,K. Looney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
326,PT01M10.00S,2024-10-30T03:00:07.1Z,2,REGULAR,rebound,offensive,[],1629627,,,1610612740,44,46,2024-10-30T03:00:25Z,3150000,False,,,0,,Z. Williamson REBOUND (Off:2 Def:5),[1629627],1610612740.0,NOP,,,,Williamson,Z. Williamson,,,,,Restricted Area,0-8 Center,,,,,,,324.0,7.0,5.0,2.0,,,,,,,,,,
327,PT01M10.00S,2024-10-30T03:00:11.2Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1627742,76.08409986859395,49.103860294117645,1610612740,44,48,2024-10-30T03:31:34Z,3160000,False,-4.0,172.0,1,right,B. Ingram 17' floating Jump Shot (14 PTS) (Z. Williamson 2 AST),"[1627742, 1629627]",1610612740.0,NOP,floating,,,Ingram,B. Ingram,,,,,Mid-Range,16-24 Center,17.24,Made,14.0,Z. Williamson,1629627.0,2.0,,,,,,,,,,,,,,
