actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
429,PT05M55.00S,2026-02-07T21:39:52.7Z,3,REGULAR,turnover,shot clock,['team'],0,,,1610612764,88,68,2026-02-07T21:39:59Z,4200000,False,,,0,,WAS shot clock Team TURNOVER,[],1610612764.0,WAS,,,,,,,,,,In The Paint (Non-RA),8-16 Left,101284.0,,,,,,,,,,,,,,,,,,,
430,PT05M45.00S,2026-02-07T21:40:24.3Z,3,REGULAR,foul,offensive,[],1630549,,,1610612751,88,68,2026-02-07T21:40:38Z,4210000,False,,,0,,D. Sharpe offensive FOUL (2 PF),"[1630549, 1630264]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,1627529.0,2.0,0.0,Gill,1630264.0,,,,,,,,,,,,,,,
432,PT05M45.00S,2026-02-07T21:40:24.3Z,3,REGULAR,turnover,offensive foul,[],1630549,,,1610612751,88,68,2026-02-07T21:40:24Z,4230000,False,,,0,,D. Sharpe offensive foul TURNOVER (1 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),8-16 Center,1627529.0,,,,,,,,,,,,,,,1.0,,,,
433,PT05M34.00S,2026-02-07T21:40:50.8Z,3,REGULAR,violation,kicked ball,[],1642879,,,1610612764,88,68,2026-02-07T21:40:57Z,4240000,False,,,0,,B. Saraf kicked ball VIOLATION,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,101284.0,,,,,,,,,,,,,,,,,,,
434,PT05M21.00S,2026-02-07T21:41:13.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630264,66.96780551905388,36.27450980392157,1610612764,88,68,2026-02-07T21:41:16Z,4250000,False,-69.0,258.0,1,right,MISS A. Gill 26' 3PT,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,26.7,,,,,,,,,,,
435,PT05M18.00S,2026-02-07T21:41:16.1Z,3,REGULAR,rebound,defensive,[],1630549,,,1610612751,88,68,2026-02-07T21:41:16Z,4260000,False,,,0,,D. Sharpe REBOUND (Off:2 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Center,,,,,,,434.0,,,5.0,3.0,2.0,,,,,,,,
436,PT05M10.00S,2026-02-07T21:41:24.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,8.229303547963205,51.9607843137255,1610612751,90,68,2026-02-07T21:41:30Z,4270000,False,-10.0,25.0,1,left,D. Sharpe cutting Layup (13 PTS) (D. Wolf 3 AST),"[1630549, 1642874]",1610612751.0,BKN,cutting,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,Made,,13.0,2.68,,,,D. Wolf,1642874.0,3.0,,,,,
439,PT04M59.00S,2026-02-07T21:41:50.1Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,90,68,2026-02-07T21:41:50Z,4300000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
440,PT04M59.00S,2026-02-07T21:44:33.1Z,3,REGULAR,substitution,out,[],1630264,,,1610612764,90,68,2026-02-07T21:44:41Z,4310000,False,,,0,,SUB out: A. Gill,[1630264],1610612764.0,WAS,,,,Gill,A. Gill,,,,,,,,,,,,,,,,,,,,,,,,,,
441,PT04M59.00S,2026-02-07T21:44:33.1Z,3,REGULAR,substitution,in,[],1641774,,,1610612764,90,68,2026-02-07T21:44:41Z,4320000,False,,,0,,SUB in: T. Vukcevic,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,,,,,,,,,,,,,,,,,,,,,,
442,PT04M47.00S,2026-02-07T21:44:54.8Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630536,94.82588699080158,51.470588235294116,1610612764,90,70,2026-02-07T21:44:58Z,4330000,False,7.0,-4.0,1,right,S. Cooper driving Layup (2 PTS),[1630536],1610612764.0,WAS,driving,,,Cooper,S. Cooper,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,0.84,,,,,,,,,,,
443,PT04M32.00S,2026-02-07T21:45:13.2Z,3,REGULAR,foul,offensive,[],1630549,,,1610612751,90,70,2026-02-07T21:45:31Z,4340000,False,,,0,,D. Sharpe charge offensive FOUL (3 PF),"[1630549, 1630536]",1610612751.0,BKN,charge,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,101284.0,3.0,0.0,Cooper,1630536.0,,,,,,,,,,,,,,,
445,PT04M32.00S,2026-02-07T21:45:13.2Z,3,REGULAR,turnover,offensive foul,[],1630549,,,1610612751,90,70,2026-02-07T21:45:13Z,4360000,False,,,0,,D. Sharpe offensive foul TURNOVER (2 TO),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,101284.0,,,,,,,,,,,,,,,2.0,,,,
446,PT04M18.00S,2026-02-07T21:45:46.2Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641774,72.88107752956637,18.627450980392158,1610612764,90,70,2026-02-07T21:45:50Z,4370000,False,-157.0,202.0,1,right,MISS T. Vukcevic 25' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,25.61,,,,,,,,,,,
447,PT04M14.00S,2026-02-07T21:45:50.2Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612751,90,70,2026-02-07T21:45:50Z,4380000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,446.0,,,2.0,2.0,0.0,,,,,,,,
448,PT04M00.00S,2026-02-07T21:46:06.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630549,7.440867279894875,46.568627450980394,1610612751,90,70,2026-02-07T21:46:09Z,4390000,False,17.0,17.0,1,left,MISS D. Sharpe Layup - blocked,"[1630549, 1642933]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,2.45,,,,,,,,,,Gilbert,1642933.0
449,PT04M00.00S,2026-02-07T21:46:06.0Z,3,REGULAR,block,,[],1642933,,,1610612751,90,70,2026-02-07T21:46:08Z,4400000,False,,,0,,K. Gilbert BLOCK (2 BLK),[1642933],1610612764.0,WAS,,,,Gilbert,K. Gilbert,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
450,PT04M00.00S,2026-02-07T21:46:06.0Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612751,90,70,2026-02-07T21:46:09Z,4410000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,448.0,,,,,,,,,,,,,
452,PT03M51.00S,2026-02-07T21:46:32.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,5.863994743758213,49.01960784313725,1610612751,92,70,2026-02-07T21:46:36Z,4430000,False,5.0,3.0,1,left,D. Sharpe Layup (15 PTS) (D. Wolf 4 AST),"[1630549, 1642874]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,Made,,15.0,0.55,,,,D. Wolf,1642874.0,4.0,,,,,
454,PT03M35.00S,2026-02-07T21:46:49.5Z,3,REGULAR,foul,personal,['2freethrow'],1642874,,,1610612764,92,70,2026-02-07T21:46:55Z,4450000,False,,,0,,D. Wolf shooting personal FOUL (1 PF) (Watkins 2 FT),"[1642874, 1642364]",1610612751.0,BKN,shooting,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,1627529.0,1.0,1.0,Watkins,1642364.0,,,,,,,,,,,,,,,
456,PT03M35.00S,2026-02-07T21:47:15.1Z,3,REGULAR,freethrow,1 of 2,[],1642364,,,1610612764,92,71,2026-02-07T21:47:15Z,4470000,False,,,0,,J. Watkins Free Throw 1 of 2 (3 PTS),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
457,PT03M35.00S,2026-02-07T21:47:28.7Z,3,REGULAR,freethrow,2 of 2,[],1642364,,,1610612764,92,72,2026-02-07T21:47:28Z,4480000,False,,,0,,J. Watkins Free Throw 2 of 2 (4 PTS),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
458,PT03M26.00S,2026-02-07T21:47:43.7Z,3,REGULAR,foul,personal,[],1630536,,,1610612751,92,72,2026-02-07T21:47:49Z,4490000,False,,,0,,S. Cooper personal FOUL (1 PF),"[1630536, 1630549]",1610612764.0,WAS,,,,Cooper,S. Cooper,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,1.0,0.0,Sharpe,1630549.0,,,,,,,,,,,,,,,
460,PT03M14.00S,2026-02-07T21:48:11.7Z,3,REGULAR,3pt,Jump Shot,[],1642962,6.1268068331143235,96.07843137254902,1610612751,92,72,2026-02-07T21:48:20Z,4510000,False,-230.0,5.0,1,left,MISS D. Powell 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Left Corner 3,24+ Left,,,,,,Missed,,,23.05,,,,,,,,,,,
461,PT03M10.00S,2026-02-07T21:48:15.7Z,3,REGULAR,rebound,offensive,[],1630549,,,1610612751,92,72,2026-02-07T21:48:20Z,4520000,False,,,0,,D. Sharpe REBOUND (Off:3 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Left Corner 3,24+ Left,,,,,,,460.0,,,6.0,3.0,3.0,,,,,,,,
462,PT03M07.00S,2026-02-07T21:48:19.2Z,3,REGULAR,turnover,lost ball,[],1630549,,,1610612751,92,72,2026-02-07T21:48:23Z,4530000,False,,,0,,D. Sharpe lost ball TURNOVER (3 TO),"[1630549, 1641774]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,3.0,Vukcevic,1641774.0,,
463,PT03M07.00S,2026-02-07T21:48:19.2Z,3,REGULAR,steal,,[],1641774,,,1610612764,92,72,2026-02-07T21:48:20Z,4540000,False,,,0,,T. Vukcevic STEAL (1 STL),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
464,PT03M00.00S,2026-02-07T21:48:26.0Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1641774,69.72733245729303,70.34313725490196,1610612764,92,72,2026-02-07T21:48:30Z,4550000,False,102.0,232.0,1,right,MISS T. Vukcevic 25' 3PT,[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,25.34,,,,,,,,,,,
465,PT02M57.00S,2026-02-07T21:48:29.0Z,3,REGULAR,rebound,defensive,[],1642874,,,1610612751,92,72,2026-02-07T21:48:30Z,4560000,False,,,0,,D. Wolf REBOUND (Off:1 Def:4),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,,,,,,,464.0,,,5.0,4.0,1.0,,,,,,,,
466,PT02M43.00S,2026-02-07T21:48:42.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642874,6.783837056504599,51.9607843137255,1610612751,94,72,2026-02-07T21:48:48Z,4570000,False,-10.0,11.0,1,left,D. Wolf driving reverse Layup (9 PTS) (D. Sharpe 3 AST),"[1642874, 1630549]",1610612751.0,BKN,driving reverse,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,Made,,9.0,1.5,,,,D. Sharpe,1630549.0,3.0,,,,,
468,PT02M31.00S,2026-02-07T21:48:55.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642933,90.88370565045992,47.794117647058826,1610612764,94,72,2026-02-07T21:48:58Z,4590000,False,-11.0,33.0,1,right,MISS K. Gilbert driving Layup,[1642933],1610612764.0,WAS,driving,,,Gilbert,K. Gilbert,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.5,,,,,,,,,,,
469,PT02M29.00S,2026-02-07T21:48:57.0Z,3,REGULAR,rebound,defensive,[],1642874,,,1610612751,94,72,2026-02-07T21:48:58Z,4600000,False,,,0,,D. Wolf REBOUND (Off:1 Def:5),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Restricted Area,0-8 Center,,,,,,,468.0,,,6.0,5.0,1.0,,,,,,,,
470,PT02M25.00S,2026-02-07T21:49:00.7Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629611,25.969119579500656,20.098039215686274,1610612751,94,72,2026-02-07T21:49:08Z,4610000,False,150.0,192.0,1,left,MISS T. Mann 24' running 3PT,[1629611],1610612751.0,BKN,running,,,Mann,T. Mann,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,24.3,,,,,,,,,,,
471,PT02M21.00S,2026-02-07T21:49:04.7Z,3,REGULAR,rebound,defensive,[],1642933,,,1610612764,94,72,2026-02-07T21:49:08Z,4620000,False,,,0,,K. Gilbert REBOUND (Off:0 Def:2),[1642933],1610612764.0,WAS,,,,Gilbert,K. Gilbert,,,,,Above the Break 3,24+ Right Center,,,,,,,470.0,,,2.0,2.0,0.0,,,,,,,,
472,PT02M18.00S,2026-02-07T21:49:11.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630549,,,1610612764,94,72,2026-02-07T21:49:22Z,4630000,False,,,0,,D. Sharpe personal FOUL (4 PF) (Gilbert 2 FT),"[1630549, 1642933]",1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Mid-Range,16-24 Left Center,101284.0,4.0,0.0,Gilbert,1642933.0,,,,,,,,,,,,,,,
474,PT02M18.00S,2026-02-07T21:49:31.0Z,3,REGULAR,freethrow,1 of 2,[],1642933,,,1610612764,94,73,2026-02-07T21:49:31Z,4650000,False,,,0,,K. Gilbert Free Throw 1 of 2 (3 PTS),[1642933],1610612764.0,WAS,,,,Gilbert,K. Gilbert,,,,,,,,,,,,Made,,3.0,,,,,,,,,,,,
475,PT02M18.00S,2026-02-07T21:49:42.3Z,3,REGULAR,freethrow,2 of 2,[],1642933,,,1610612764,94,74,2026-02-07T21:49:42Z,4660000,False,,,0,,K. Gilbert Free Throw 2 of 2 (4 PTS),[1642933],1610612764.0,WAS,,,,Gilbert,K. Gilbert,,,,,,,,,,,,Made,,4.0,,,,,,,,,,,,
476,PT02M06.00S,2026-02-07T21:50:03.4Z,3,REGULAR,turnover,out-of-bounds,[],1642879,,,1610612751,94,74,2026-02-07T21:50:13Z,4670000,False,,,0,,B. Saraf lost ball out-of-bounds TURNOVER (1 TO),[1642879],1610612751.0,BKN,lost ball,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,101284.0,,,,,,,,,,,,,,,1.0,,,,
477,PT01M52.00S,2026-02-07T21:50:24.6Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642364,93.38042049934296,49.50980392156863,1610612764,94,76,2026-02-07T21:50:28Z,4680000,False,-2.0,10.0,1,right,J. Watkins alley-oop DUNK (6 PTS) (T. Vukcevic 2 AST),"[1642364, 1641774]",1610612764.0,WAS,alley-oop,,,Watkins,J. Watkins,,,,,Restricted Area,0-8 Center,,,,,,Made,,6.0,1.0,,,,T. Vukcevic,1641774.0,2.0,,,,,
479,PT01M35.00S,2026-02-07T21:50:40.6Z,3,REGULAR,3pt,Jump Shot,[],1642874,8.623521681997373,3.9215686274509802,1610612751,97,76,2026-02-07T21:50:45Z,4700000,False,230.0,29.0,1,left,D. Wolf 3PT step back (12 PTS) (T. Mann 4 AST),"[1642874, 1629611]",1610612751.0,BKN,step back,,,Wolf,D. Wolf,,,,,Right Corner 3,24+ Right,,,,,,Made,,12.0,23.22,,,,T. Mann,1629611.0,4.0,,,,,
481,PT01M19.00S,2026-02-07T21:50:57.4Z,3,REGULAR,turnover,lost ball,[],1642933,,,1610612764,97,76,2026-02-07T21:51:01Z,4720000,False,,,0,,K. Gilbert lost ball TURNOVER (4 TO),"[1642933, 1629611]",1610612764.0,WAS,,,,Gilbert,K. Gilbert,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,4.0,Mann,1629611.0,,
482,PT01M19.00S,2026-02-07T21:50:57.4Z,3,REGULAR,steal,,[],1629611,,,1610612751,97,76,2026-02-07T22:08:03Z,4730000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
483,PT01M15.00S,2026-02-07T21:51:01.0Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642879,7.440867279894875,48.03921568627451,1610612751,99,76,2026-02-07T21:51:09Z,4740000,False,10.0,17.0,1,left,B. Saraf running DUNK (7 PTS) (T. Mann 5 AST),"[1642879, 1629611]",1610612751.0,BKN,running,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,,,Made,,7.0,2.0,,,,T. Mann,1629611.0,5.0,,,,,
485,PT00M55.50S,2026-02-07T21:51:21.1Z,3,REGULAR,3pt,Jump Shot,[],1630536,68.41327201051249,37.00980392156863,1610612764,99,79,2026-02-07T21:51:26Z,4760000,False,-65.0,244.0,1,right,S. Cooper 25' 3PT step back (5 PTS),[1630536],1610612764.0,WAS,step back,,,Cooper,S. Cooper,,,,,Above the Break 3,24+ Center,,,,,,Made,,5.0,25.29,,,,,,,,,,,
486,PT00M35.40S,2026-02-07T21:51:51.5Z,3,REGULAR,foul,personal,[],1642364,,,1610612751,99,79,2026-02-07T21:51:58Z,4770000,False,,,0,,J. Watkins personal FOUL (2 PF),"[1642364, 1642874]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Right Center,1626302.0,2.0,0.0,Wolf,1642874.0,,,,,,,,,,,,,,,
488,PT00M28.70S,2026-02-07T21:52:19.4Z,3,REGULAR,2pt,Jump Shot,[],1642874,26.49474375821288,31.862745098039213,1610612751,101,79,2026-02-07T21:52:30Z,4790000,False,91.0,197.0,1,left,D. Wolf 21' step back Jump Shot (14 PTS) (D. Sharpe 4 AST),"[1642874, 1630549]",1610612751.0,BKN,step back,,,Wolf,D. Wolf,,,,,Mid-Range,16-24 Right Center,,,,,,Made,,14.0,21.65,,,,D. Sharpe,1630549.0,4.0,,,,,
492,PT00M12.90S,2026-02-07T21:52:39.9Z,3,REGULAR,3pt,Jump Shot,[],1642364,95.6143232588699,96.56862745098039,1610612764,101,82,2026-02-07T21:52:45Z,4810000,False,233.0,-11.0,1,right,J. Watkins 3PT  (9 PTS) (K. Gilbert 1 AST),"[1642364, 1642933]",1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Right Corner 3,24+ Right,,,,,,Made,,9.0,23.31,,,,K. Gilbert,1642933.0,1.0,,,,,
494,PT00M00.10S,2026-02-07T21:52:56.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642879,10.463206307490145,55.63725490196079,1610612751,101,82,2026-02-07T21:53:12Z,4830000,False,-28.0,46.0,1,left,MISS B. Saraf driving Layup - blocked,"[1642879, 1642364]",1610612751.0,BKN,driving,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.39,,,,,,,,,,Watkins,1642364.0
495,PT00M00.10S,2026-02-07T21:52:56.7Z,3,REGULAR,block,,[],1642364,,,1610612751,101,82,2026-02-07T21:52:59Z,4840000,False,,,0,,J. Watkins BLOCK (1 BLK),[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,
496,PT00M00.10S,2026-02-07T21:52:56.7Z,3,REGULAR,rebound,offensive,[],1642874,,,1610612751,101,82,2026-02-07T21:53:12Z,4850000,False,,,0,,D. Wolf REBOUND (Off:2 Def:5),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,494.0,,,7.0,5.0,2.0,,,,,,,,
497,PT00M00.00S,2026-02-07T21:53:04.4Z,3,REGULAR,period,end,[],0,,,1610612751,101,82,2026-02-07T21:53:04Z,4860000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT12M00.00S,2026-02-07T21:55:42.5Z,4,REGULAR,period,start,[],0,,,1610612751,101,82,2026-02-07T21:55:42Z,4880000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
501,PT11M38.00S,2026-02-07T21:56:03.7Z,4,REGULAR,3pt,Jump Shot,[],1642962,26.10052562417871,21.568627450980394,1610612751,101,82,2026-02-07T22:00:57Z,4890000,False,142.0,193.0,1,left,MISS D. Powell pullup 3PT,[1642962],1610612751.0,BKN,pullup,,,Powell,D. Powell,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,23.96,,,,,,,,,,,
502,PT11M38.00S,2026-02-07T21:56:03.7Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612764,101,82,2026-02-07T21:56:09Z,4900000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Above the Break 3,24+ Right Center,,,,,,,501.0,,,,,,,,,,,,,
503,PT11M38.00S,2026-02-07T21:56:09.3Z,4,REGULAR,foul,personal,[],1629611,,,1610612764,101,82,2026-02-07T21:56:15Z,4910000,False,,,0,,T. Mann loose ball personal FOUL (1 PF),"[1629611, 1642364]",1610612751.0,BKN,loose ball,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,1.0,0.0,Watkins,1642364.0,,,,,,,,,,,,,,,
505,PT11M19.00S,2026-02-07T21:56:36.3Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1642860,87.46714848883047,37.745098039215684,1610612764,101,84,2026-02-07T22:01:46Z,4930000,False,-61.0,65.0,1,right,W. Riley 8' driving Hook (13 PTS),[1642860],1610612764.0,WAS,driving,,,Riley,W. Riley,,,,,In The Paint (Non-RA),8-16 Left,,,,,,Made,,13.0,8.96,,,,,,,,,,,
506,PT11M06.00S,2026-02-07T21:56:50.7Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630549,5.995400788436268,47.794117647058826,1610612751,103,84,2026-02-07T21:56:55Z,4940000,False,11.0,4.0,1,left,D. Sharpe alley-oop DUNK (17 PTS) (D. Wolf 5 AST),"[1630549, 1642874]",1610612751.0,BKN,alley-oop,,,Sharpe,D. Sharpe,,,,,Restricted Area,0-8 Center,,,,,,Made,,17.0,1.17,,,,D. Wolf,1642874.0,5.0,,,,,
512,PT10M42.00S,2026-02-07T21:57:31.0Z,4,REGULAR,2pt,Jump Shot,[],1641774,88.12417871222075,66.66666666666666,1610612764,103,84,2026-02-07T22:20:26Z,5000000,False,83.0,59.0,1,right,MISS T. Vukcevic 10' floating Shot,[1641774],1610612764.0,WAS,floating,,,Vukcevic,T. Vukcevic,,,,,Mid-Range,8-16 Right,,,,,,Missed,,,10.21,,,,,,,,,,,
513,PT10M38.00S,2026-02-07T21:57:35.0Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612751,103,84,2026-02-07T21:57:35Z,5010000,False,,,0,,T. Mann REBOUND (Off:0 Def:3),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,,,,,512.0,,,3.0,3.0,0.0,,,,,,,,
514,PT10M34.00S,2026-02-07T21:57:39.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1642874,27.020367936925098,76.22549019607843,1610612751,103,84,2026-02-07T21:57:45Z,5020000,False,-131.0,201.0,1,left,MISS D. Wolf 24' running 3PT,[1642874],1610612751.0,BKN,running,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.04,,,,,,,,,,,
515,PT10M29.00S,2026-02-07T21:57:44.4Z,4,REGULAR,rebound,offensive,[],1630549,,,1610612751,103,84,2026-02-07T21:57:45Z,5030000,False,,,0,,D. Sharpe REBOUND (Off:4 Def:3),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,514.0,,,7.0,3.0,4.0,,,,,,,,
516,PT10M29.00S,2026-02-07T21:57:44.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630549,5.590000152587891,50.0,1610612751,105,84,2026-02-07T21:57:44Z,5040000,False,0.0,0.0,1,left,D. Sharpe tip Layup (19 PTS),[1630549],1610612751.0,BKN,tip,,,Sharpe,D. Sharpe,,,,,Mid-Range,8-16 Left,,,,,,Made,,19.0,0.0,,,,,,,,,,,
517,PT10M19.00S,2026-02-07T21:57:53.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641774,79.84559789750328,48.28431372549019,1610612764,105,86,2026-02-07T22:08:27Z,5050000,False,-9.0,137.0,1,right,T. Vukcevic 13' driving floating Jump Shot (14 PTS) (S. Cooper 1 AST),"[1641774, 1630536]",1610612764.0,WAS,driving floating,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),8-16 Center,,,,,,Made,,14.0,13.73,,,,S. Cooper,1630536.0,1.0,,,,,
519,PT09M53.00S,2026-02-07T21:58:19.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642874,10.726018396846255,49.01960784313725,1610612751,105,86,2026-02-07T21:58:23Z,5070000,False,5.0,48.0,1,left,MISS D. Wolf driving floating Shot,[1642874],1610612751.0,BKN,driving floating,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,4.85,,,,,,,,,,,
520,PT09M51.00S,2026-02-07T21:58:21.8Z,4,REGULAR,rebound,defensive,[],1641774,,,1610612764,105,86,2026-02-07T21:58:23Z,5080000,False,,,0,,T. Vukcevic REBOUND (Off:0 Def:2),[1641774],1610612764.0,WAS,,,,Vukcevic,T. Vukcevic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,519.0,,,2.0,2.0,0.0,,,,,,,,
521,PT09M46.00S,2026-02-07T21:58:27.4Z,4,REGULAR,3pt,Jump Shot,[],1642364,80.6340341655716,9.068627450980392,1610612764,105,86,2026-02-07T21:58:32Z,5090000,False,-205.0,130.0,1,right,MISS J. Watkins 24' 3PT,[1642364],1610612764.0,WAS,,,,Watkins,J. Watkins,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,24.22,,,,,,,,,,,
522,PT09M43.00S,2026-02-07T21:58:30.4Z,4,REGULAR,rebound,defensive,[],1630549,,,1610612751,105,86,2026-02-07T21:58:32Z,5100000,False,,,0,,D. Sharpe REBOUND (Off:4 Def:4),[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,Above the Break 3,24+ Left Center,,,,,,,521.0,,,8.0,4.0,4.0,,,,,,,,
