actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,officialId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
346,PT01M14.00S,2026-03-21T00:40:43.6Z,2,REGULAR,3pt,Jump Shot,[],1643052,68.01905387647832,33.088235294117645,1610612751,47,39,2026-03-21T00:40:49Z,3380000,False,-85.0,248.0,1,right,MISS C. Johnson 26' 3PT,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,26.21,Missed,,,,,,,,,,,,,,,
347,PT01M09.00S,2026-03-21T00:40:48.6Z,2,REGULAR,rebound,defensive,[],1626157,,,1610612752,47,39,2026-03-21T00:40:49Z,3390000,False,,,0,,K. Towns REBOUND (Off:4 Def:5),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Left Center,,,,,,346.0,9.0,5.0,4.0,,,,,,,,,,,
348,PT01M05.00S,2026-03-21T00:40:56.0Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642879,,,1610612752,47,39,2026-03-21T00:41:06Z,3400000,False,,,0,,B. Saraf shooting personal FOUL (2 PF) (Towns 2 FT),"[1642879, 1626157]",1610612751.0,BKN,shooting,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202007.0,,,,,2.0,0.0,Towns,1626157.0
350,PT01M05.00S,2026-03-21T00:41:24.8Z,2,REGULAR,freethrow,1 of 2,[],1626157,,,1610612752,47,40,2026-03-21T00:41:24Z,3420000,False,,,0,,K. Towns Free Throw 1 of 2 (10 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,Made,,,,,,,,10.0,,,,,,,
351,PT01M05.00S,2026-03-21T00:41:48.2Z,2,REGULAR,freethrow,2 of 2,[],1626157,,,1610612752,47,41,2026-03-21T00:41:48Z,3430000,False,,,0,,K. Towns Free Throw 2 of 2 (11 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,Made,,,,,,,,11.0,,,,,,,
352,PT00M57.60S,2026-03-21T00:42:00.7Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'defensivegoaltending']",1642879,94.1688567674113,47.05882352941176,1610612751,49,41,2026-03-21T00:42:28Z,3440000,False,-15.0,2.0,1,right,B. Saraf driving Layup (2 PTS),[1642879],1610612751.0,BKN,driving,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,1.49,Made,,,,,,,,2.0,,,,,,,
353,PT00M57.60S,2026-03-21T00:42:04.8Z,2,REGULAR,violation,defensive goaltending,[],1626157,,,1610612751,49,41,2026-03-21T00:42:28Z,3450000,False,,,0,,K. Towns defensive goaltending VIOLATION,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,202049.0,,,,,,,,
354,PT00M57.60S,2026-03-21T00:42:13.8Z,2,REGULAR,foul,personal,['1freethrow'],1629013,,,1610612751,49,41,2026-03-21T00:42:23Z,3460000,False,,,0,,L. Shamet shooting personal FOUL (1 PF) (Saraf 1 FT),"[1629013, 1642879]",1610612752.0,NYK,shooting,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202049.0,,,,,1.0,0.0,Saraf,1642879.0
356,PT00M57.60S,2026-03-21T00:42:29.2Z,2,REGULAR,freethrow,1 of 1,[],1642879,,,1610612751,50,41,2026-03-21T00:42:29Z,3480000,False,,,0,,B. Saraf Free Throw 1 of 1 (3 PTS),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,Made,,,,,,,,3.0,,,,,,,
357,PT00M45.10S,2026-03-21T00:42:44.7Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],1626157,8.886333771353483,42.15686274509804,1610612752,50,43,2026-03-21T00:42:50Z,3490000,False,39.0,31.0,1,left,K. Towns driving Hook (13 PTS) (J. Brunson 3 AST),"[1626157, 1628973]",1610612752.0,NYK,driving,,,Towns,K. Towns,,,,,In The Paint (Non-RA),0-8 Center,,,,5.0,Made,,,,,,,,13.0,J. Brunson,1628973.0,3.0,,,,
358,PT00M36.40S,2026-03-21T00:42:58.2Z,2,REGULAR,3pt,Jump Shot,[],1643052,88.25558475689881,5.147058823529411,1610612751,50,43,2026-03-21T00:43:03Z,3500000,False,-224.0,58.0,1,right,MISS C. Johnson 3PT,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,,23.17,Missed,,,,,,,,,,,,,,,
359,PT00M31.30S,2026-03-21T00:43:03.3Z,2,REGULAR,rebound,defensive,[],1628973,,,1610612752,50,43,2026-03-21T00:57:04Z,3510000,False,,,0,,J. Brunson REBOUND (Off:0 Def:2),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,Left Corner 3,24+ Left,,,,,,358.0,2.0,2.0,0.0,,,,,,,,,,,
360,PT00M25.40S,2026-03-21T00:43:09.2Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1628973,6.389618922470433,54.41176470588235,1610612752,50,43,2026-03-21T00:43:13Z,3520000,False,-22.0,8.0,1,left,MISS J. Brunson driving Layup - blocked,"[1628973, 1643052]",1610612752.0,NYK,driving,,,Brunson,J. Brunson,,,,,Restricted Area,0-8 Center,,,,2.34,Missed,,,,,Johnson,1643052.0,,,,,,,,,
361,PT00M25.40S,2026-03-21T00:43:09.2Z,2,REGULAR,block,,[],1643052,,,1610612752,50,43,2026-03-21T00:43:12Z,3530000,False,,,0,,C. Johnson BLOCK (2 BLK),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
362,PT00M25.40S,2026-03-21T00:43:09.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,50,43,2026-03-21T00:43:13Z,3540000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Restricted Area,0-8 Center,,,,,,360.0,,,,,,,,,,,,,,
364,PT00M16.50S,2026-03-21T00:43:43.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1643052,,,1610612752,50,43,2026-03-21T00:43:53Z,3560000,False,,,0,,C. Johnson shooting personal FOUL (2 PF) (Anunoby 2 FT),"[1643052, 1628384]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202049.0,,,,,2.0,0.0,Anunoby,1628384.0
366,PT00M16.50S,2026-03-21T00:44:07.5Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1628384,,,1610612752,50,44,2026-03-21T00:44:07Z,3580000,False,,,0,,O. Anunoby Free Throw 1 of 2 (3 PTS),[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,Made,,,,,,,,3.0,,,,,,,
367,PT00M16.50S,2026-03-21T00:44:08.3Z,2,REGULAR,substitution,out,[],1626157,,,1610612752,50,44,2026-03-21T00:44:14Z,3590000,False,,,0,,SUB out: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
368,PT00M16.50S,2026-03-21T00:44:08.3Z,2,REGULAR,substitution,in,[],1629011,,,1610612752,50,44,2026-03-21T00:44:14Z,3600000,False,,,0,,SUB in: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
369,PT00M16.50S,2026-03-21T00:44:07.5Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1628384,,,1610612752,50,44,2026-03-21T00:44:40Z,3610000,False,,,0,,MISS O. Anunoby Free Throw 2 of 2,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
370,PT00M14.60S,2026-03-21T00:44:09.4Z,2,REGULAR,rebound,defensive,[],1629651,,,1610612751,50,44,2026-03-21T00:44:40Z,3620000,False,,,0,,N. Claxton REBOUND (Off:2 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,369.0,6.0,4.0,2.0,,,,,,,,,,,
371,PT00M01.90S,2026-03-21T00:44:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1642879,93.24901445466492,50.245098039215684,1610612751,50,44,2026-03-21T00:44:57Z,3630000,False,1.0,11.0,1,right,MISS B. Saraf driving Layup - blocked,"[1642879, 1629011]",1610612751.0,BKN,driving,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,1.11,Missed,,,,,Robinson,1629011.0,,,,,,,,,
372,PT00M01.90S,2026-03-21T00:44:50.4Z,2,REGULAR,block,,[],1629011,,,1610612751,50,44,2026-03-21T00:44:53Z,3640000,False,,,0,,M. Robinson BLOCK (2 BLK),[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
373,PT00M01.90S,2026-03-21T00:44:50.4Z,2,REGULAR,rebound,defensive,[],1629013,,,1610612752,50,44,2026-03-21T00:55:37Z,3650000,False,,,0,,L. Shamet REBOUND (Off:0 Def:3),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Restricted Area,0-8 Center,,,,,,371.0,3.0,3.0,0.0,,,,,,,,,,,
374,PT00M00.10S,2026-03-21T00:44:56.2Z,2,REGULAR,heave,,['fastbreak'],0,,,1610612752,50,44,2026-03-21T00:46:54Z,3660000,False,,,0,,NYK Heave,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,57.74,,,,,,,,,,,,,,,,
375,PT00M00.10S,2026-03-21T00:44:56.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612752,50,44,2026-03-21T00:45:08Z,3670000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,374.0,,,,,,,,,,,,,,
376,PT00M00.00S,2026-03-21T00:44:58.9Z,2,REGULAR,period,end,[],0,,,1610612752,50,44,2026-03-21T00:44:58Z,3680000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
379,PT12M00.00S,2026-03-21T00:58:08.0Z,3,REGULAR,substitution,out,['startperiod'],1643052,,,1610612752,50,44,2026-03-21T00:59:59Z,3690000,False,,,0,,SUB out: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
380,PT12M00.00S,2026-03-21T00:58:08.0Z,3,REGULAR,substitution,out,['startperiod'],1642879,,,1610612752,50,44,2026-03-21T00:59:59Z,3700000,False,,,0,,SUB out: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
381,PT12M00.00S,2026-03-21T00:58:08.0Z,3,REGULAR,substitution,out,['startperiod'],1629011,,,1610612752,50,44,2026-03-21T00:59:59Z,3710000,False,,,0,,SUB out: M. Robinson,[1629011],1610612752.0,NYK,,,,Robinson,M. Robinson,,,,,,,,,,,,,,,,,,,,,,,,,,
382,PT12M00.00S,2026-03-21T00:58:08.0Z,3,REGULAR,substitution,in,['startperiod'],1642874,,,1610612752,50,44,2026-03-21T00:59:59Z,3720000,False,,,0,,SUB in: D. Wolf,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,,,,,,,,,,,,,,,,,,,,,,
383,PT12M00.00S,2026-03-21T00:58:08.0Z,3,REGULAR,substitution,in,['startperiod'],1642849,,,1610612752,50,44,2026-03-21T00:59:59Z,3730000,False,,,0,,SUB in: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
384,PT12M00.00S,2026-03-21T00:58:08.0Z,3,REGULAR,substitution,in,['startperiod'],1626157,,,1610612752,50,44,2026-03-21T00:59:59Z,3740000,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
385,PT12M00.00S,2026-03-21T01:00:15.7Z,3,REGULAR,period,start,[],0,,,1610612752,50,44,2026-03-21T01:00:15Z,3750000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
386,PT11M40.00S,2026-03-21T01:00:35.3Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],1628384,93.38042049934296,50.98039215686274,1610612752,50,46,2026-03-21T01:00:39Z,3760000,False,5.0,10.0,1,right,O. Anunoby DUNK (5 PTS) (K. Towns 1 AST),"[1628384, 1626157]",1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,1.09,Made,,,,,,,,5.0,K. Towns,1626157.0,1.0,,,,
388,PT11M20.00S,2026-03-21T01:00:54.6Z,3,REGULAR,3pt,Jump Shot,[],1642874,28.597240473061763,23.284313725490197,1610612751,50,46,2026-03-21T01:01:03Z,3780000,False,134.0,216.0,1,left,MISS D. Wolf 25' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Right Center,,,,25.42,Missed,,,,,,,,,,,,,,,
389,PT11M17.00S,2026-03-21T01:00:57.6Z,3,REGULAR,rebound,defensive,[],1626157,,,1610612752,50,46,2026-03-21T01:01:03Z,3790000,False,,,0,,K. Towns REBOUND (Off:4 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Right Center,,,,,,388.0,10.0,6.0,4.0,,,,,,,,,,,
390,PT11M08.00S,2026-03-21T01:01:06.2Z,3,REGULAR,2pt,Jump Shot,[],1628973,76.82325886990802,66.91176470588235,1610612752,50,48,2026-03-21T01:01:10Z,3800000,False,85.0,165.0,1,right,J. Brunson 18' pullup Jump Shot (8 PTS),[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Mid-Range,16-24 Right Center,,,,18.58,Made,,,,,,,,8.0,,,,,,,
391,PT10M54.00S,2026-03-21T01:01:20.8Z,3,REGULAR,turnover,bad pass,[],1642849,,,1610612751,50,48,2026-03-21T01:01:26Z,3810000,False,,,0,,N. Traore bad pass TURNOVER (3 TO),"[1642849, 1629013]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,8-16 Right,3.0,Shamet,1629013.0,,,,,,,,,,,,,,,,,
392,PT10M54.00S,2026-03-21T01:01:20.8Z,3,REGULAR,steal,,[],1629013,,,1610612752,50,48,2026-03-21T01:01:49Z,3820000,False,,,0,,L. Shamet STEAL (2 STL),[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
393,PT10M40.00S,2026-03-21T01:01:34.6Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1629013,66.96780551905388,50.73529411764706,1610612752,50,48,2026-03-21T01:01:39Z,3830000,False,4.0,258.0,1,right,MISS L. Shamet 25' 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Center,,,,25.8,Missed,,,,,,,,,,,,,,,
394,PT10M37.00S,2026-03-21T01:01:37.6Z,3,REGULAR,rebound,offensive,[],1628969,,,1610612752,50,48,2026-03-21T01:01:39Z,3840000,False,,,0,,M. Bridges REBOUND (Off:2 Def:0),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Center,,,,,,393.0,2.0,0.0,2.0,,,,,,,,,,,
395,PT10M35.00S,2026-03-21T01:01:40.1Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', '2ndchance']",1626157,67.23061760840999,46.32352941176471,1610612752,50,51,2026-03-21T01:01:44Z,3850000,False,-18.0,256.0,1,right,K. Towns 25' 3PT  (16 PTS) (O. Anunoby 1 AST),"[1626157, 1628384]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,25.62,Made,,,,,,,,16.0,O. Anunoby,1628384.0,1.0,,,,
397,PT10M15.00S,2026-03-21T01:01:58.9Z,3,REGULAR,3pt,Jump Shot,[],1642874,26.888961892247043,80.14705882352942,1610612751,50,51,2026-03-21T01:02:04Z,3870000,False,-151.0,200.0,1,left,MISS D. Wolf 25' 3PT,[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Above the Break 3,24+ Left Center,,,,25.07,Missed,,,,,,,,,,,,,,,
398,PT10M11.00S,2026-03-21T01:02:02.9Z,3,REGULAR,rebound,defensive,[],1628969,,,1610612752,50,51,2026-03-21T01:02:04Z,3880000,False,,,0,,M. Bridges REBOUND (Off:2 Def:1),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Left Center,,,,,,397.0,3.0,1.0,2.0,,,,,,,,,,,
399,PT10M03.00S,2026-03-21T01:02:11.6Z,3,REGULAR,3pt,Jump Shot,[],1628384,87.33574244415243,96.56862745098039,1610612752,50,51,2026-03-21T01:02:17Z,3890000,False,233.0,67.0,1,right,MISS O. Anunoby 24' 3PT,[1628384],1610612752.0,NYK,,,,Anunoby,O. Anunoby,,,,,Right Corner 3,24+ Right,,,,24.21,Missed,,,,,,,,,,,,,,,
400,PT10M01.00S,2026-03-21T01:02:13.6Z,3,REGULAR,rebound,defensive,[],1642874,,,1610612751,50,51,2026-03-21T01:02:17Z,3900000,False,,,0,,D. Wolf REBOUND (Off:0 Def:5),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,Right Corner 3,24+ Right,,,,,,399.0,5.0,5.0,0.0,,,,,,,,,,,
401,PT09M57.00S,2026-03-21T01:02:23.8Z,3,REGULAR,foul,offensive,[],1642874,,,1610612751,50,51,2026-03-21T01:02:30Z,3910000,False,,,0,,D. Wolf charge offensive FOUL (4 PF),"[1642874, 1628973]",1610612751.0,BKN,charge,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,202049.0,,,,,4.0,0.0,Brunson,1628973.0
403,PT09M57.00S,2026-03-21T01:02:23.8Z,3,REGULAR,turnover,offensive foul,[],1642874,,,1610612751,50,51,2026-03-21T01:02:23Z,3930000,False,,,0,,D. Wolf offensive foul TURNOVER (1 TO),[1642874],1610612751.0,BKN,,,,Wolf,D. Wolf,,,,,In The Paint (Non-RA),0-8 Center,1.0,,,,,,,,,,,202049.0,,,,,,,,
404,PT09M35.00S,2026-03-21T01:03:04.7Z,3,REGULAR,turnover,out-of-bounds,[],1628973,,,1610612752,50,51,2026-03-21T01:03:10Z,3940000,False,,,0,,J. Brunson lost ball out-of-bounds TURNOVER (3 TO),[1628973],1610612752.0,NYK,lost ball,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,3.0,,,,,,,,,,,202007.0,,,,,,,,
405,PT09M22.00S,2026-03-21T01:03:21.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1629651,15.982260183968464,49.50980392156863,1610612751,52,51,2026-03-21T01:03:27Z,3950000,False,2.0,98.0,1,left,N. Claxton 9' floating Jump Shot (4 PTS) (N. Traore 6 AST),"[1629651, 1642849]",1610612751.0,BKN,floating,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Center,,,,9.77,Made,,,,,,,,4.0,N. Traore,1642849.0,6.0,,,,
407,PT09M06.00S,2026-03-21T01:03:40.0Z,3,REGULAR,turnover,out-of-bounds,[],1628384,,,1610612752,52,51,2026-03-21T01:03:55Z,3970000,False,,,0,,O. Anunoby lost ball out-of-bounds TURNOVER (3 TO),[1628384],1610612752.0,NYK,lost ball,,,Anunoby,O. Anunoby,,,,,Above the Break 3,24+ Right Center,3.0,,,,,,,,,,,1628171.0,,,,,,,,
409,PT09M06.00S,2026-03-21T01:05:41.7Z,3,REGULAR,foul,technical,[],1628384,,,1610612751,52,51,2026-03-21T01:05:52Z,3990000,False,,,0,,O. Anunoby double technical FOUL (1 Tech),[1628384],1610612752.0,NYK,double,,,Anunoby,O. Anunoby,,,,,,,,,,,,,,,,,,202049.0,,,,,0.0,1.0,,
410,PT09M06.00S,2026-03-21T01:05:41.7Z,3,REGULAR,foul,technical,[],1629651,,,1610612751,52,51,2026-03-21T01:05:46Z,4000000,False,,,0,,N. Claxton double technical FOUL (1 Tech),[1629651],1610612751.0,BKN,double,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,202049.0,,,,,2.0,1.0,,
411,PT08M49.00S,2026-03-21T01:06:39.9Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1630533,31.750985545335087,34.068627450980394,1610612751,55,51,2026-03-21T01:06:45Z,4010000,False,80.0,246.0,1,left,Z. Williams 25' 3PT  (13 PTS) (D. Wolf 1 AST),"[1630533, 1642874]",1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Center,,,,25.86,Made,,,,,,,,13.0,D. Wolf,1642874.0,1.0,,,,
413,PT08M20.00S,2026-03-21T01:07:08.2Z,3,REGULAR,3pt,Jump Shot,[],1629013,93.11760840998686,3.9215686274509802,1610612752,55,51,2026-03-21T01:07:12Z,4030000,False,-230.0,12.0,1,right,MISS L. Shamet 3PT,[1629013],1610612752.0,NYK,,,,Shamet,L. Shamet,,,,,Left Corner 3,24+ Left,,,,23.07,Missed,,,,,,,,,,,,,,,
414,PT08M15.00S,2026-03-21T01:07:12.2Z,3,REGULAR,rebound,offensive,[],1626157,,,1610612752,55,51,2026-03-21T01:07:12Z,4040000,False,,,0,,K. Towns REBOUND (Off:5 Def:6),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,Left Corner 3,24+ Left,,,,,,413.0,11.0,6.0,5.0,,,,,,,,,,,
415,PT08M15.00S,2026-03-21T01:07:12.2Z,3,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1626157,94.40999984741211,50.0,1610612752,55,53,2026-03-21T01:07:18Z,4050000,False,0.0,0.0,1,right,K. Towns putback Layup (18 PTS),[1626157],1610612752.0,NYK,putback,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,0.0,Made,,,,,,,,18.0,,,,,,,
416,PT08M03.00S,2026-03-21T01:07:24.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629651,6.652431011826544,54.166666666666664,1610612751,55,53,2026-03-21T01:07:30Z,4060000,False,-21.0,10.0,1,left,MISS N. Claxton driving Layup,[1629651],1610612751.0,BKN,driving,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,2.31,Missed,,,,,,,,,,,,,,,
417,PT07M57.00S,2026-03-21T01:07:30.7Z,3,REGULAR,rebound,offensive,[],1629651,,,1610612751,55,53,2026-03-21T01:07:30Z,4070000,False,,,0,,N. Claxton REBOUND (Off:3 Def:4),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,,,,,,416.0,7.0,4.0,3.0,,,,,,,,,,,
418,PT07M57.00S,2026-03-21T01:07:30.2Z,3,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629651,5.590000152587891,50.0,1610612751,57,53,2026-03-21T01:07:30Z,4080000,False,0.0,0.0,1,left,N. Claxton putback DUNK (6 PTS),[1629651],1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,Mid-Range,8-16 Left,,,,0.0,Made,,,,,,,,6.0,,,,,,,
419,PT07M55.00S,2026-03-21T01:07:35.2Z,3,REGULAR,foul,personal,[],1642849,,,1610612752,57,53,2026-03-21T01:07:49Z,4090000,False,,,0,,N. Traore personal FOUL (3 PF),"[1642849, 1626157]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,202007.0,,,,,3.0,0.0,Towns,1626157.0
421,PT07M44.00S,2026-03-21T01:08:10.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628973,88.91261498028909,42.40196078431372,1610612752,57,53,2026-03-21T01:08:16Z,4110000,False,-38.0,52.0,1,right,MISS J. Brunson 6' driving floating bank Shot,[1628973],1610612752.0,NYK,driving floating bank,,,Brunson,J. Brunson,,,,,In The Paint (Non-RA),0-8 Center,,,,6.42,Missed,,,,,,,,,,,,,,,
422,PT07M43.00S,2026-03-21T01:08:11.7Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612752,57,53,2026-03-21T01:08:16Z,4120000,False,,,0,,TEAM offensive REBOUND,[],1610612752.0,NYK,,,,,,,,,,In The Paint (Non-RA),0-8 Center,,,,,,421.0,,,,,,,,,,,,,,
424,PT07M36.00S,2026-03-21T01:08:37.1Z,3,REGULAR,foul,personal,['2freethrow'],1630533,,,1610612752,57,53,2026-03-21T01:09:02Z,4140000,False,,,0,,Z. Williams shooting personal FOUL (2 PF) (Towns 2 FT),"[1630533, 1626157]",1610612751.0,BKN,shooting,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,202049.0,,,,,2.0,1.0,Towns,1626157.0
426,PT07M36.00S,2026-03-21T01:09:11.0Z,3,REGULAR,freethrow,1 of 2,['2ndchance'],1626157,,,1610612752,57,54,2026-03-21T01:09:11Z,4160000,False,,,0,,K. Towns Free Throw 1 of 2 (19 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,Made,,,,,,,,19.0,,,,,,,
427,PT07M36.00S,2026-03-21T01:09:40.6Z,3,REGULAR,freethrow,2 of 2,['2ndchance'],1626157,,,1610612752,57,55,2026-03-21T01:09:40Z,4170000,False,,,0,,K. Towns Free Throw 2 of 2 (20 PTS),[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,Made,,,,,,,,20.0,,,,,,,
428,PT07M23.00S,2026-03-21T01:09:57.4Z,3,REGULAR,foul,personal,['2freethrow'],1628384,,,1610612751,57,55,2026-03-21T01:10:12Z,4180000,False,,,0,,O. Anunoby shooting personal FOUL (1 PF) (Traore 2 FT),"[1628384, 1642849]",1610612752.0,NYK,shooting,,,Anunoby,O. Anunoby,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1628171.0,,,,,1.0,1.0,Traore,1642849.0
430,PT07M23.00S,2026-03-21T01:10:23.0Z,3,REGULAR,freethrow,1 of 2,[],1642849,,,1610612751,58,55,2026-03-21T01:10:23Z,4200000,False,,,0,,N. Traore Free Throw 1 of 2 (3 PTS),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,Made,,,,,,,,3.0,,,,,,,
431,PT07M23.00S,2026-03-21T01:10:37.3Z,3,REGULAR,freethrow,2 of 2,[],1642849,,,1610612751,59,55,2026-03-21T01:10:37Z,4210000,False,,,0,,N. Traore Free Throw 2 of 2 (4 PTS),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,Made,,,,,,,,4.0,,,,,,,
