actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
523,PT10M15.00S,2025-11-19T02:28:21.6Z,4,REGULAR,rebound,defensive,[],1629014,,,1610612738,85,89,2025-11-19T02:28:23Z,5080000,False,,,0,,A. Simons REBOUND (Off:0 Def:4),[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,Right Corner 3,24+ Right,,,,,,,,,,,,522.0,4.0,4.0,0.0,,,,,
524,PT10M09.00S,2025-11-19T02:28:32.1Z,4,REGULAR,foul,personal,[],1630592,,,1610612738,85,89,2025-11-19T02:29:03Z,5090000,False,,,0,,J. Wilson personal FOUL (1 PF),"[1630592, 1631248]",1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Above the Break 3,24+ Left Center,200834.0,1.0,0.0,Scheierman,1631248.0,,,,,,,,,,,,,,,
526,PT10M09.00S,2025-11-19T02:28:38.3Z,4,REGULAR,substitution,out,[],1631213,,,1610612738,85,89,2025-11-19T02:29:02Z,5110000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT10M09.00S,2025-11-19T02:28:38.3Z,4,REGULAR,substitution,out,[],1630549,,,1610612738,85,89,2025-11-19T02:29:02Z,5120000,False,,,0,,SUB out: D. Sharpe,[1630549],1610612751.0,BKN,,,,Sharpe,D. Sharpe,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT10M09.00S,2025-11-19T02:28:38.3Z,4,REGULAR,substitution,out,[],1630592,,,1610612738,85,89,2025-11-19T02:29:02Z,5130000,False,,,0,,SUB out: J. Wilson,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT10M09.00S,2025-11-19T02:28:38.3Z,4,REGULAR,substitution,out,[],1629014,,,1610612738,85,89,2025-11-19T02:29:02Z,5140000,False,,,0,,SUB out: A. Simons,[1629014],1610612738.0,BOS,,,,Simons,A. Simons,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT10M09.00S,2025-11-19T02:28:38.3Z,4,REGULAR,substitution,in,[],1629651,,,1610612738,85,89,2025-11-19T02:29:02Z,5150000,False,,,0,,SUB in: N. Claxton,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT10M09.00S,2025-11-19T02:28:38.3Z,4,REGULAR,substitution,in,[],1629008,,,1610612738,85,89,2025-11-19T02:29:02Z,5160000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT10M09.00S,2025-11-19T02:28:38.3Z,4,REGULAR,substitution,in,[],1629611,,,1610612738,85,89,2025-11-19T02:29:02Z,5170000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT10M09.00S,2025-11-19T02:28:38.3Z,4,REGULAR,substitution,in,[],1627759,,,1610612738,85,89,2025-11-19T02:29:02Z,5180000,False,,,0,,SUB in: J. Brown,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT09M56.00S,2025-11-19T02:29:16.6Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1629674,90.3580814717477,43.13725490196079,1610612738,85,89,2025-11-19T02:29:20Z,5190000,False,-34.0,38.0,1,right,MISS N. Queta Hook,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.13,Missed,,,,,,,,,,,,,
535,PT09M54.00S,2025-11-19T02:29:18.6Z,4,REGULAR,rebound,defensive,[],1629611,,,1610612751,85,89,2025-11-19T02:29:20Z,5200000,False,,,0,,T. Mann REBOUND (Off:1 Def:2),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,534.0,3.0,2.0,1.0,,,,,
536,PT09M44.00S,2025-11-19T02:29:30.3Z,4,REGULAR,foul,personal,['2freethrow'],1631248,,,1610612751,85,89,2025-11-19T02:29:45Z,5210000,False,,,0,,B. Scheierman shooting personal FOUL (1 PF) (Williams 2 FT),"[1631248, 1630533]",1610612738.0,BOS,shooting,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),8-16 Center,1628951.0,1.0,0.0,Williams,1630533.0,,,,,,,,,,,,,,,
538,PT09M44.00S,2025-11-19T02:30:08.7Z,4,REGULAR,freethrow,1 of 2,[],1630533,,,1610612751,86,89,2025-11-19T02:30:08Z,5230000,False,,,0,,Z. Williams Free Throw 1 of 2 (11 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
539,PT09M44.00S,2025-11-19T02:30:30.3Z,4,REGULAR,freethrow,2 of 2,[],1630533,,,1610612751,87,89,2025-11-19T02:30:30Z,5240000,False,,,0,,Z. Williams Free Throw 2 of 2 (12 PTS),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
540,PT09M24.00S,2025-11-19T02:30:51.6Z,4,REGULAR,3pt,Jump Shot,[],1628401,66.96780551905388,63.23529411764706,1610612738,87,89,2025-11-19T02:30:58Z,5250000,False,66.0,258.0,1,right,MISS D. White 26' pullup 3PT,[1628401],1610612738.0,BOS,pullup,,,White,D. White,,,,,Above the Break 3,24+ Center,,,,,,26.64,Missed,,,,,,,,,,,,,
541,PT09M20.00S,2025-11-19T02:30:55.6Z,4,REGULAR,rebound,defensive,[],1629651,,,1610612751,87,89,2025-11-19T02:30:58Z,5260000,False,,,0,,N. Claxton REBOUND (Off:4 Def:5),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,540.0,9.0,5.0,4.0,,,,,
542,PT09M08.00S,2025-11-19T02:31:07.7Z,4,REGULAR,3pt,Jump Shot,[],1629008,25.18068331143233,83.82352941176471,1610612751,90,89,2025-11-19T02:31:13Z,5270000,False,-169.0,184.0,1,left,M. Porter Jr. 25' 3PT  (25 PTS) (T. Mann 7 AST),"[1629008, 1629611]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,25.0,Made,25.0,T. Mann,1629611.0,7.0,,,,,,,,,
544,PT08M47.00S,2025-11-19T02:31:29.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627759,91.80354796320631,52.450980392156865,1610612738,90,89,2025-11-19T02:31:33Z,5290000,False,12.0,25.0,1,right,MISS J. Brown driving Layup,[1627759],1610612738.0,BOS,driving,,,Brown,J. Brown,,,,,Restricted Area,0-8 Center,,,,,,2.74,Missed,,,,,,,,,,,,,
545,PT08M43.00S,2025-11-19T02:31:32.1Z,4,REGULAR,rebound,defensive,[],1629008,,,1610612751,90,89,2025-11-19T02:31:32Z,5300000,False,,,0,,M. Porter Jr. REBOUND (Off:2 Def:3),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,544.0,5.0,3.0,2.0,,,,,
546,PT08M39.00S,2025-11-19T02:31:40.0Z,4,REGULAR,foul,personal,[],1627759,,,1610612751,90,89,2025-11-19T02:31:52Z,5310000,False,,,0,,J. Brown personal FOUL (1 PF),"[1627759, 1629651]",1610612738.0,BOS,,,,Brown,J. Brown,,,,,Mid-Range,16-24 Center,200834.0,1.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
548,PT08M30.00S,2025-11-19T02:32:16.1Z,4,REGULAR,3pt,Jump Shot,[],1642962,11.251642575558476,96.56862745098039,1610612751,90,89,2025-11-19T02:32:24Z,5330000,False,-233.0,53.0,1,left,MISS D. Powell 3PT,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,Left Corner 3,24+ Left,,,,,,23.88,Missed,,,,,,,,,,,,,
549,PT08M26.00S,2025-11-19T02:32:20.1Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,90,89,2025-11-19T02:32:24Z,5340000,False,,,0,,S. Hauser REBOUND (Off:0 Def:3),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,548.0,3.0,3.0,0.0,,,,,
550,PT08M06.00S,2025-11-19T02:32:42.4Z,4,REGULAR,foul,personal,['2freethrow'],1642962,,,1610612738,90,89,2025-11-19T02:32:54Z,5350000,False,,,0,,D. Powell shooting personal FOUL (3 PF) (Brown 2 FT),"[1642962, 1627759]",1610612751.0,BKN,shooting,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,1627526.0,3.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
552,PT08M06.00S,2025-11-19T02:33:18.8Z,4,REGULAR,freethrow,1 of 2,[],1627759,,,1610612738,90,89,2025-11-19T02:33:18Z,5370000,False,,,0,,MISS J. Brown Free Throw 1 of 2,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
553,PT08M06.00S,2025-11-19T02:33:18.8Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612738,90,89,2025-11-19T02:33:18Z,5380000,False,,,0,,TEAM offensive REBOUND,[],1610612738.0,BOS,,,,,,,,,,,,,,,,,,,,,,,552.0,,,,,,,,
554,PT08M06.00S,2025-11-19T02:33:19.6Z,4,REGULAR,substitution,out,[],1630533,,,1610612738,90,89,2025-11-19T02:33:41Z,5390000,False,,,0,,SUB out: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
555,PT08M06.00S,2025-11-19T02:33:19.6Z,4,REGULAR,substitution,out,[],1642962,,,1610612738,90,89,2025-11-19T02:33:41Z,5400000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
556,PT08M06.00S,2025-11-19T02:33:19.6Z,4,REGULAR,substitution,in,[],1642856,,,1610612738,90,89,2025-11-19T02:33:41Z,5410000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
557,PT08M06.00S,2025-11-19T02:33:19.6Z,4,REGULAR,substitution,in,[],1641730,,,1610612738,90,89,2025-11-19T02:33:41Z,5420000,False,,,0,,SUB in: N. Clowney,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,,,,,,,,,,,,,,
558,PT08M06.00S,2025-11-19T02:33:59.3Z,4,REGULAR,freethrow,2 of 2,[],1627759,,,1610612738,90,90,2025-11-19T02:33:59Z,5430000,False,,,0,,J. Brown Free Throw 2 of 2 (24 PTS),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,,,,,,,,,Made,24.0,,,,,,,,,,,,
559,PT07M58.00S,2025-11-19T02:34:08.8Z,4,REGULAR,turnover,lost ball,[],1629611,,,1610612751,90,90,2025-11-19T02:34:14Z,5440000,False,,,0,,T. Mann lost ball TURNOVER (1 TO),"[1629611, 1630573]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,1.0,,,Hauser,1630573.0
560,PT07M58.00S,2025-11-19T02:34:08.8Z,4,REGULAR,steal,,[],1630573,,,1610612738,90,90,2025-11-19T02:34:12Z,5450000,False,,,0,,S. Hauser STEAL (1 STL),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
561,PT07M52.00S,2025-11-19T02:34:15.1Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629674,94.69448094612353,50.0,1610612738,90,92,2025-11-19T02:34:38Z,5460000,False,0.0,-3.0,1,right,N. Queta running DUNK (6 PTS) (S. Hauser 1 AST),"[1629674, 1630573]",1610612738.0,BOS,running,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,0.26,Made,6.0,S. Hauser,1630573.0,1.0,,,,,,,,,
562,PT07M38.00S,2025-11-19T02:34:29.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,17.95335085413929,56.127450980392155,1610612751,90,92,2025-11-19T02:35:12Z,5470000,False,-31.0,116.0,1,left,MISS M. Porter Jr. 12' fadeaway Shot,[1629008],1610612751.0,BKN,fadeaway,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.03,Missed,,,,,,,,,,,,,
563,PT07M38.00S,2025-11-19T02:34:29.2Z,4,REGULAR,rebound,defensive,[],1629674,,,1610612738,90,92,2025-11-19T02:34:51Z,5480000,False,,,0,,N. Queta REBOUND (Off:1 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,562.0,5.0,4.0,1.0,,,,,
565,PT07M25.00S,2025-11-19T02:34:43.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628401,90.88370565045992,59.80392156862745,1610612738,90,94,2025-11-19T02:35:06Z,5490000,False,49.0,33.0,1,right,D. White driving floating bank Jump Shot (9 PTS) (J. Brown 4 AST),"[1628401, 1627759]",1610612738.0,BOS,driving floating bank,,,White,D. White,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.92,Made,9.0,J. Brown,1627759.0,4.0,,,,,,,,,
567,PT07M06.00S,2025-11-19T02:35:00.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642856,7.835085413929041,52.94117647058824,1610612751,90,94,2025-11-19T02:35:08Z,5510000,False,-15.0,21.0,1,left,MISS E. Dëmin driving Layup,[1642856],1610612751.0,BKN,driving,,,Dëmin,E. Dëmin,,,,,Restricted Area,0-8 Center,,,,,,2.57,Missed,,,,,,,,,,,,,
568,PT07M06.00S,2025-11-19T02:35:00.4Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,90,94,2025-11-19T02:35:08Z,5520000,False,,,0,,S. Hauser REBOUND (Off:0 Def:4),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,567.0,4.0,4.0,0.0,,,,,
569,PT07M00.00S,2025-11-19T02:35:07.4Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1630573,69.20170827858082,70.09803921568627,1610612738,90,97,2025-11-19T02:35:31Z,5530000,False,100.0,237.0,1,right,S. Hauser 25' 3PT running pullup (8 PTS) (D. White 4 AST),"[1630573, 1628401]",1610612738.0,BOS,running pullup,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Right Center,,,,,,25.74,Made,8.0,D. White,1628401.0,4.0,,,,,,,,,
571,PT06M58.00S,2025-11-19T02:35:12.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,90,97,2025-11-19T02:35:12Z,5550000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,PT06M58.00S,2025-11-19T02:35:25.0Z,4,REGULAR,substitution,out,[],1642856,,,1610612751,90,97,2025-11-19T02:37:56Z,5560000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
573,PT06M58.00S,2025-11-19T02:35:25.0Z,4,REGULAR,substitution,in,[],1630533,,,1610612751,90,97,2025-11-19T02:37:56Z,5570000,False,,,0,,SUB in: Z. Williams,[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
574,PT06M39.00S,2025-11-19T02:38:37.3Z,4,REGULAR,foul,personal,['2freethrow'],1631248,,,1610612751,90,97,2025-11-19T02:38:46Z,5580000,False,,,0,,B. Scheierman shooting personal FOUL (2 PF) (Clowney 2 FT),"[1631248, 1641730]",1610612738.0,BOS,shooting,,,Scheierman,B. Scheierman,,,,,In The Paint (Non-RA),0-8 Center,1627526.0,2.0,0.0,Clowney,1641730.0,,,,,,,,,,,,,,,
576,PT06M39.00S,2025-11-19T02:39:02.3Z,4,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,91,97,2025-11-19T02:39:02Z,5600000,False,,,0,,N. Clowney Free Throw 1 of 2 (12 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Made,12.0,,,,,,,,,,,,
577,PT06M39.00S,2025-11-19T02:39:03.0Z,4,REGULAR,substitution,out,[],1631248,,,1610612751,91,97,2025-11-19T02:39:07Z,5610000,False,,,0,,SUB out: B. Scheierman,[1631248],1610612738.0,BOS,,,,Scheierman,B. Scheierman,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT06M39.00S,2025-11-19T02:39:03.0Z,4,REGULAR,substitution,in,[],1630202,,,1610612751,91,97,2025-11-19T02:39:07Z,5620000,False,,,0,,SUB in: P. Pritchard,[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT06M39.00S,2025-11-19T02:39:19.5Z,4,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,92,97,2025-11-19T02:39:19Z,5630000,False,,,0,,N. Clowney Free Throw 2 of 2 (13 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,,,,,,Made,13.0,,,,,,,,,,,,
580,PT06M22.00S,2025-11-19T02:39:37.2Z,4,REGULAR,3pt,Jump Shot,[],1627759,76.95466491458606,87.99019607843137,1610612738,92,97,2025-11-19T02:39:43Z,5640000,False,190.0,164.0,1,right,MISS J. Brown 25' 3PT,[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Right Center,,,,,,25.11,Missed,,,,,,,,,,,,,
581,PT06M19.00S,2025-11-19T02:39:40.2Z,4,REGULAR,rebound,defensive,[],1630533,,,1610612751,92,97,2025-11-19T02:39:43Z,5650000,False,,,0,,Z. Williams REBOUND (Off:0 Def:4),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,580.0,4.0,4.0,0.0,,,,,
582,PT06M11.00S,2025-11-19T02:39:47.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630533,5.338370565045992,51.225490196078425,1610612751,92,97,2025-11-19T02:40:33Z,5660000,False,-6.0,-2.0,1,left,MISS Z. Williams driving finger roll Layup,[1630533],1610612751.0,BKN,driving finger roll,,,Williams,Z. Williams,,,,,Restricted Area,0-8 Center,,,,,,0.65,Missed,,,,,,,,,,,,,
583,PT06M08.00S,2025-11-19T02:39:50.9Z,4,REGULAR,rebound,defensive,[],1630202,,,1610612738,92,97,2025-11-19T02:40:33Z,5670000,False,,,0,,P. Pritchard REBOUND (Off:1 Def:7),[1630202],1610612738.0,BOS,,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,582.0,8.0,7.0,1.0,,,,,
584,PT06M06.00S,2025-11-19T02:39:55.5Z,4,REGULAR,foul,personal,[],1629008,,,1610612738,92,97,2025-11-19T02:40:00Z,5680000,False,,,0,,M. Porter Jr. personal FOUL (1 PF),"[1629008, 1627759]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Left Center,200834.0,1.0,0.0,Brown,1627759.0,,,,,,,,,,,,,,,
586,PT05M54.00S,2025-11-19T02:40:28.5Z,4,REGULAR,foul,personal,[],1629651,,,1610612738,92,97,2025-11-19T02:41:02Z,5700000,False,,,0,,N. Claxton personal FOUL (2 PF),"[1629651, 1630202]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),0-8 Center,1628951.0,2.0,1.0,Pritchard,1630202.0,,,,,,,,,,,,,,,
588,PT05M43.00S,2025-11-19T02:41:02.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630202,92.59198423127464,45.83333333333333,1610612738,92,97,2025-11-19T02:41:07Z,5720000,False,-21.0,17.0,1,right,MISS P. Pritchard driving Layup - blocked,"[1630202, 1641730]",1610612738.0,BOS,driving,,,Pritchard,P. Pritchard,,,,,Restricted Area,0-8 Center,,,,,,2.69,Missed,,,,,,,,,,Clowney,1641730.0,,
589,PT05M43.00S,2025-11-19T02:41:02.3Z,4,REGULAR,block,,[],1641730,,,1610612738,92,97,2025-11-19T02:41:04Z,5730000,False,,,0,,N. Clowney BLOCK (1 BLK),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
590,PT05M40.00S,2025-11-19T02:41:05.3Z,4,REGULAR,rebound,offensive,[],1629674,,,1610612738,92,97,2025-11-19T02:41:07Z,5740000,False,,,0,,N. Queta REBOUND (Off:2 Def:4),[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,588.0,6.0,4.0,2.0,,,,,
591,PT05M38.00S,2025-11-19T02:41:07.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,79.58278580814718,7.8431372549019605,1610612738,92,97,2025-11-19T02:41:11Z,5750000,False,-211.0,139.0,1,right,MISS D. White 25' 3PT,[1628401],1610612738.0,BOS,,,,White,D. White,,,,,Above the Break 3,24+ Left Center,,,,,,25.27,Missed,,,,,,,,,,,,,
592,PT05M35.00S,2025-11-19T02:41:10.8Z,4,REGULAR,rebound,offensive,[],1627759,,,1610612738,92,97,2025-11-19T02:46:21Z,5760000,False,,,0,,J. Brown REBOUND (Off:1 Def:3),[1627759],1610612738.0,BOS,,,,Brown,J. Brown,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,591.0,4.0,3.0,1.0,,,,,
593,PT05M34.00S,2025-11-19T02:41:11.3Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1630573,66.83639947437582,49.26470588235294,1610612738,92,97,2025-11-19T02:41:15Z,5770000,False,-4.0,259.0,1,right,MISS S. Hauser 25' 3PT,[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,25.92,Missed,,,,,,,,,,,,,
594,PT05M32.00S,2025-11-19T02:41:13.3Z,4,REGULAR,rebound,offensive,[],1630573,,,1610612738,92,97,2025-11-19T02:46:15Z,5780000,False,,,0,,S. Hauser REBOUND (Off:1 Def:4),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,593.0,5.0,4.0,1.0,,,,,
595,PT05M30.00S,2025-11-19T02:41:15.4Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1628401,95.74572930354796,3.6764705882352944,1610612738,92,100,2025-11-19T02:41:19Z,5790000,False,-232.0,-13.0,1,right,D. White 3PT  (12 PTS) (S. Hauser 2 AST),"[1628401, 1630573]",1610612738.0,BOS,,,,White,D. White,,,,,Left Corner 3,24+ Left,,,,,,23.19,Made,12.0,S. Hauser,1630573.0,2.0,,,,,,,,,
597,PT05M29.00S,2025-11-19T02:41:20.8Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,92,100,2025-11-19T02:41:20Z,5810000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M16.00S,2025-11-19T02:44:35.3Z,4,REGULAR,foul,personal,['2freethrow'],1629674,,,1610612751,92,100,2025-11-19T02:44:43Z,5820000,False,,,0,,N. Queta shooting personal FOUL (5 PF) (Claxton 2 FT),"[1629674, 1629651]",1610612738.0,BOS,shooting,,,Queta,N. Queta,,,,,Restricted Area,0-8 Center,1628951.0,5.0,0.0,Claxton,1629651.0,,,,,,,,,,,,,,,
600,PT05M16.00S,2025-11-19T02:45:12.4Z,4,REGULAR,freethrow,1 of 2,[],1629651,,,1610612751,93,100,2025-11-19T02:45:42Z,5840000,False,,,0,,N. Claxton Free Throw 1 of 2 (7 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,Made,7.0,,,,,,,,,,,,
601,PT05M16.00S,2025-11-19T02:45:13.1Z,4,REGULAR,substitution,out,[],1629674,,,1610612751,93,100,2025-11-19T02:45:16Z,5850000,False,,,0,,SUB out: N. Queta,[1629674],1610612738.0,BOS,,,,Queta,N. Queta,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M16.00S,2025-11-19T02:45:13.1Z,4,REGULAR,substitution,in,[],1630568,,,1610612751,93,100,2025-11-19T02:45:16Z,5860000,False,,,0,,SUB in: L. Garza,[1630568],1610612738.0,BOS,,,,Garza,L. Garza,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M16.00S,2025-11-19T02:45:12.4Z,4,REGULAR,freethrow,2 of 2,[],1629651,,,1610612751,93,100,2025-11-19T02:45:42Z,5870000,False,,,0,,MISS N. Claxton Free Throw 2 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
604,PT05M13.00S,2025-11-19T02:45:15.4Z,4,REGULAR,rebound,defensive,[],1630573,,,1610612738,93,100,2025-11-19T02:45:42Z,5880000,False,,,0,,S. Hauser REBOUND (Off:1 Def:5),[1630573],1610612738.0,BOS,,,,Hauser,S. Hauser,,,,,,,,,,,,,,,,,,603.0,6.0,5.0,1.0,,,,,
605,PT05M00.00S,2025-11-19T02:45:52.1Z,4,REGULAR,turnover,lost ball,[],1628401,,,1610612738,93,100,2025-11-19T02:45:55Z,5890000,False,,,0,,D. White lost ball TURNOVER (4 TO),"[1628401, 1630533]",1610612738.0,BOS,,,,White,D. White,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,4.0,,,Williams,1630533.0
606,PT05M00.00S,2025-11-19T02:45:52.1Z,4,REGULAR,steal,,[],1630533,,,1610612751,93,100,2025-11-19T02:45:54Z,5900000,False,,,0,,Z. Williams STEAL (1 STL),[1630533],1610612751.0,BKN,,,,Williams,Z. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
607,PT04M57.00S,2025-11-19T02:45:57.8Z,4,REGULAR,foul,offensive,[],1629651,,,1610612751,93,100,2025-11-19T02:46:21Z,5910000,False,,,0,,N. Claxton offensive FOUL (3 PF),"[1629651, 1628401]",1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,In The Paint (Non-RA),8-16 Right,1627526.0,3.0,1.0,White,1628401.0,,,,,,,,,,,,,,,
