actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,officialId,foulPersonalTotal,foulTechnicalTotal,assistPlayerNameInitial,assistPersonId,assistTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
252,PT04M25.00S,2025-11-25T01:30:42.8Z,2,REGULAR,foul,personal,['2freethrow'],1628404,,,1610612751,33,45,2025-11-25T01:30:51Z,2480000,False,,,0,,J. Hart shooting personal FOUL (1 PF) (Porter Jr. 2 FT),"[1628404, 1629008]",1610612752.0,NYK,shooting,,,Hart,J. Hart,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202007.0,1.0,0.0,,,,Porter Jr.,1629008.0,,,,,
254,PT04M25.00S,2025-11-25T01:31:10.1Z,2,REGULAR,freethrow,1 of 2,[],1629008,,,1610612751,34,45,2025-11-25T01:31:10Z,2500000,False,,,0,,M. Porter Jr. Free Throw 1 of 2 (7 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,7.0,,,,,,,,,,,,,
255,PT04M25.00S,2025-11-25T01:31:10.9Z,2,REGULAR,substitution,out,[],1629611,,,1610612751,34,45,2025-11-25T01:31:22Z,2510000,False,,,0,,SUB out: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
256,PT04M25.00S,2025-11-25T01:31:10.9Z,2,REGULAR,substitution,out,[],1642278,,,1610612751,34,45,2025-11-25T01:31:22Z,2520000,False,,,0,,SUB out: T. Kolek,[1642278],1610612752.0,NYK,,,,Kolek,T. Kolek,,,,,,,,,,,,,,,,,,,,,,,,,,
257,PT04M25.00S,2025-11-25T01:31:10.9Z,2,REGULAR,substitution,in,[],1631213,,,1610612751,34,45,2025-11-25T01:31:22Z,2530000,False,,,0,,SUB in: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
258,PT04M25.00S,2025-11-25T01:31:10.9Z,2,REGULAR,substitution,in,[],1630540,,,1610612751,34,45,2025-11-25T01:31:22Z,2540000,False,,,0,,SUB in: M. McBride,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,,,,,,,,,,,,,,,,,,,,,,
259,PT04M25.00S,2025-11-25T01:31:31.4Z,2,REGULAR,freethrow,2 of 2,[],1629008,,,1610612751,35,45,2025-11-25T01:31:31Z,2550000,False,,,0,,M. Porter Jr. Free Throw 2 of 2 (8 PTS),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
260,PT04M15.00S,2025-11-25T01:31:44.4Z,2,REGULAR,foul,personal,[],1629008,,,1610612752,35,45,2025-11-25T01:31:54Z,2560000,False,,,0,,M. Porter Jr. personal FOUL (1 PF),"[1629008, 1628973]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,1629178.0,1.0,0.0,,,,Brunson,1628973.0,,,,,
262,PT04M04.00S,2025-11-25T01:32:13.1Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628969,15.062417871222076,43.627450980392155,1610612752,35,45,2025-11-25T01:33:23Z,2580000,False,32.0,89.0,1,left,MISS M. Bridges 9' pullup Shot,[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,In The Paint (Non-RA),8-16 Center,9.46,Missed,,,,,,,,,,,,,,,,,,
263,PT04M02.00S,2025-11-25T01:32:15.1Z,2,REGULAR,rebound,offensive,[],1630574,,,1610612752,35,45,2025-11-25T01:32:16Z,2590000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:1),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,In The Paint (Non-RA),8-16 Center,,,262.0,2.0,1.0,1.0,,,,,,,,,,,,,,
264,PT04M00.00S,2025-11-25T01:32:17.8Z,2,REGULAR,3pt,Jump Shot,['2ndchance'],1630540,10.33180026281209,96.32352941176471,1610612752,35,45,2025-11-25T01:32:24Z,2600000,False,-232.0,45.0,1,left,MISS M. McBride 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Left Corner 3,24+ Left,23.59,Missed,,,,,,,,,,,,,,,,,,
265,PT03M58.00S,2025-11-25T01:32:19.8Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612751,35,45,2025-11-25T01:32:24Z,2610000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Left Corner 3,24+ Left,,,264.0,,,,,,,,,,,,,,,,,
267,PT03M45.00S,2025-11-25T01:32:41.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629008,81.553876478318,56.61764705882353,1610612751,35,45,2025-11-25T01:34:19Z,2630000,False,33.0,121.0,1,right,MISS M. Porter Jr. 12' pullup Shot,[1629008],1610612751.0,BKN,pullup,,,Porter Jr.,M. Porter Jr.,,,,,In The Paint (Non-RA),8-16 Center,12.53,Missed,,,,,,,,,,,,,,,,,,
268,PT03M41.00S,2025-11-25T01:32:45.8Z,2,REGULAR,rebound,defensive,[],1630540,,,1610612752,35,45,2025-11-25T01:32:47Z,2640000,False,,,0,,M. McBride REBOUND (Off:0 Def:2),[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,In The Paint (Non-RA),8-16 Center,,,267.0,2.0,2.0,0.0,,,,,,,,,,,,,,
269,PT03M37.00S,2025-11-25T01:32:49.4Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1628404,27.808804204993432,15.196078431372548,1610612752,35,45,2025-11-25T04:29:22Z,2650000,False,174.0,209.0,1,left,MISS J. Hart 27' running 3PT,[1628404],1610612752.0,NYK,running,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,27.19,Missed,,,,,,,,,,,,,,,,,,
270,PT03M33.00S,2025-11-25T01:32:53.4Z,2,REGULAR,rebound,defensive,[],1642856,,,1610612751,35,45,2025-11-25T01:32:54Z,2660000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:4),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,269.0,4.0,4.0,0.0,,,,,,,,,,,,,,
271,PT03M29.00S,2025-11-25T01:32:57.0Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],1642856,68.28186596583443,26.96078431372549,1610612751,38,45,2025-11-25T01:33:01Z,2670000,False,-115.0,246.0,1,right,E. Dëmin 27' 3PT running pullup (3 PTS),[1642856],1610612751.0,BKN,running pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,27.14,Made,,,,,3.0,,,,,,,,,,,,,
272,PT03M13.00S,2025-11-25T01:33:12.8Z,2,REGULAR,3pt,Jump Shot,[],1628969,7.440867279894875,3.6764705882352944,1610612752,38,45,2025-11-25T01:33:16Z,2680000,False,232.0,17.0,1,left,MISS M. Bridges 3PT,[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Right Corner 3,24+ Right,23.23,Missed,,,,,,,,,,,,,,,,,,
273,PT03M11.00S,2025-11-25T01:33:14.8Z,2,REGULAR,rebound,defensive,[],1629008,,,1610612751,38,45,2025-11-25T01:33:16Z,2690000,False,,,0,,M. Porter Jr. REBOUND (Off:1 Def:2),[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,,,272.0,3.0,2.0,1.0,,,,,,,,,,,,,,
274,PT02M57.00S,2025-11-25T01:33:29.2Z,2,REGULAR,3pt,Jump Shot,[],1629008,91.5407358738502,96.32352941176471,1610612751,41,45,2025-11-25T01:33:33Z,2700000,False,232.0,27.0,1,right,M. Porter Jr. 3PT  (11 PTS) (E. Dëmin 2 AST),"[1629008, 1642856]",1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Right Corner 3,24+ Right,23.32,Made,,,,,11.0,,,,E. Dëmin,1642856.0,2.0,,,,,,,
276,PT02M37.00S,2025-11-25T01:33:49.5Z,2,REGULAR,3pt,Jump Shot,[],1628973,33.98488830486202,50.73529411764706,1610612752,41,45,2025-11-25T01:33:54Z,2720000,False,-4.0,267.0,1,left,MISS J. Brunson 26' pullup 3PT,[1628973],1610612752.0,NYK,pullup,,,Brunson,J. Brunson,,,,,Above the Break 3,24+ Center,26.7,Missed,,,,,,,,,,,,,,,,,,
277,PT02M33.00S,2025-11-25T01:33:53.5Z,2,REGULAR,rebound,offensive,[],1628404,,,1610612752,41,45,2025-11-25T01:33:54Z,2730000,False,,,0,,J. Hart REBOUND (Off:1 Def:5),[1628404],1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Center,,,276.0,6.0,5.0,1.0,,,,,,,,,,,,,,
278,PT02M21.00S,2025-11-25T01:34:05.6Z,2,REGULAR,2pt,Jump Shot,['2ndchance'],1628973,15.325229960578188,26.715686274509803,1610612752,41,47,2025-11-25T01:34:09Z,2740000,False,116.0,92.0,1,left,J. Brunson 14' driving floating Jump Shot (13 PTS) (M. Bridges 2 AST),"[1628973, 1628969]",1610612752.0,NYK,driving floating,,,Brunson,J. Brunson,,,,,Mid-Range,8-16 Right,14.81,Made,,,,,13.0,,,,M. Bridges,1628969.0,2.0,,,,,,,
280,PT02M08.00S,2025-11-25T01:34:18.5Z,2,REGULAR,3pt,Jump Shot,[],1642856,68.01905387647832,30.88235294117647,1610612751,41,47,2025-11-25T01:34:23Z,2760000,False,-96.0,248.0,1,right,MISS E. Dëmin 26' pullup 3PT,[1642856],1610612751.0,BKN,pullup,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,26.59,Missed,,,,,,,,,,,,,,,,,,
281,PT02M05.00S,2025-11-25T01:34:21.5Z,2,REGULAR,rebound,defensive,[],1630574,,,1610612752,41,47,2025-11-25T01:34:23Z,2770000,False,,,0,,A. Hukporti REBOUND (Off:1 Def:2),[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,Above the Break 3,24+ Left Center,,,280.0,3.0,2.0,1.0,,,,,,,,,,,,,,
282,PT02M00.00S,2025-11-25T01:34:28.1Z,2,REGULAR,foul,personal,[],1642856,,,1610612752,41,47,2025-11-25T01:34:38Z,2780000,False,,,0,,E. Dëmin personal FOUL (1 PF),"[1642856, 1630540]",1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,,,,,202007.0,1.0,1.0,,,,McBride,1630540.0,,,,,
300,PT02M00.00S,2025-11-25T01:34:45.2Z,2,REGULAR,substitution,out,[],1630574,,,1610612752,41,47,2025-11-25T01:37:57Z,2795000,False,,,0,,SUB out: A. Hukporti,[1630574],1610612752.0,NYK,,,,Hukporti,A. Hukporti,,,,,,,,,,,,,,,,,,,,,,,,,,
301,PT02M00.00S,2025-11-25T01:34:45.2Z,2,REGULAR,substitution,in,[],1626157,,,1610612752,41,47,2025-11-25T01:37:57Z,2797500,False,,,0,,SUB in: K. Towns,[1626157],1610612752.0,NYK,,,,Towns,K. Towns,,,,,,,,,,,,,,,,,,,,,,,,,,
284,PT01M55.00S,2025-11-25T01:35:02.4Z,2,REGULAR,3pt,Jump Shot,[],1630540,29.25427069645204,77.94117647058823,1610612752,41,47,2025-11-25T01:35:07Z,2800000,False,-140.0,222.0,1,left,MISS M. McBride 26' 3PT,[1630540],1610612752.0,NYK,,,,McBride,M. McBride,,,,,Above the Break 3,24+ Left Center,26.27,Missed,,,,,,,,,,,,,,,,,,
285,PT01M51.00S,2025-11-25T01:35:06.4Z,2,REGULAR,rebound,defensive,[],1642856,,,1610612751,41,47,2025-11-25T01:35:07Z,2810000,False,,,0,,E. Dëmin REBOUND (Off:0 Def:5),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Left Center,,,284.0,5.0,5.0,0.0,,,,,,,,,,,,,,
287,PT01M45.00S,2025-11-25T01:35:38.5Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628404,,,1610612751,41,47,2025-11-25T01:35:50Z,2830000,False,,,0,,J. Hart personal FOUL (2 PF) (Clowney 2 FT),"[1628404, 1641730]",1610612752.0,NYK,,,,Hart,J. Hart,,,,,Above the Break 3,24+ Right Center,,,,,,,,1148.0,2.0,0.0,,,,Clowney,1641730.0,,,,,
289,PT01M45.00S,2025-11-25T01:36:14.0Z,2,REGULAR,freethrow,1 of 2,[],1641730,,,1610612751,42,47,2025-11-25T01:36:14Z,2850000,False,,,0,,N. Clowney Free Throw 1 of 2 (14 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
290,PT01M45.00S,2025-11-25T01:36:36.9Z,2,REGULAR,freethrow,2 of 2,[],1641730,,,1610612751,43,47,2025-11-25T01:36:36Z,2860000,False,,,0,,N. Clowney Free Throw 2 of 2 (15 PTS),[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
291,PT01M22.00S,2025-11-25T01:36:59.9Z,2,REGULAR,2pt,Jump Shot,[],1626157,7.966491458607096,71.56862745098039,1610612752,43,49,2025-11-25T01:37:47Z,2870000,False,-108.0,22.0,1,left,K. Towns 11' driving floating Jump Shot (17 PTS),[1626157],1610612752.0,NYK,driving floating,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,11.01,Made,,,,,17.0,,,,,,,,,,,,,
292,PT01M05.00S,2025-11-25T01:37:17.3Z,2,REGULAR,3pt,Jump Shot,[],1629008,74.32654402102497,84.80392156862744,1610612751,43,49,2025-11-25T01:37:22Z,2880000,False,174.0,189.0,1,right,MISS M. Porter Jr. 25' 3PT,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,Above the Break 3,24+ Right Center,25.68,Missed,,,,,,,,,,,,,,,,,,
293,PT01M02.00S,2025-11-25T01:37:20.3Z,2,REGULAR,rebound,offensive,[],1629651,,,1610612751,43,49,2025-11-25T01:37:22Z,2890000,False,,,0,,N. Claxton REBOUND (Off:2 Def:2),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,Above the Break 3,24+ Right Center,,,292.0,4.0,2.0,2.0,,,,,,,,,,,,,,
294,PT01M02.00S,2025-11-25T01:37:20.3Z,2,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1629651,93.38042049934296,51.71568627450981,1610612751,45,49,2025-11-25T01:39:38Z,2900000,False,9.0,10.0,1,right,N. Claxton putback DUNK (7 PTS),[1629651],1610612751.0,BKN,putback,,,Claxton,N. Claxton,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,7.0,,,,,,,,,,,,,
295,PT00M55.30S,2025-11-25T01:37:27.8Z,2,REGULAR,turnover,bad pass,[],1628969,,,1610612752,45,49,2025-11-25T01:37:32Z,2910000,False,,,0,,M. Bridges bad pass TURNOVER (1 TO),"[1628969, 1642856]",1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,1.0,Dëmin,1642856.0
296,PT00M55.30S,2025-11-25T01:37:27.8Z,2,REGULAR,steal,,[],1642856,,,1610612751,45,49,2025-11-25T01:37:30Z,2920000,False,,,0,,E. Dëmin STEAL (1 STL),[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
297,PT00M51.50S,2025-11-25T01:37:31.9Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642856,89.70105124835742,48.77450980392157,1610612751,47,49,2025-11-25T01:37:39Z,2930000,False,-6.0,44.0,1,right,E. Dëmin running Layup (5 PTS),[1642856],1610612751.0,BKN,running,,,Dëmin,E. Dëmin,,,,,In The Paint (Non-RA),0-8 Center,4.47,Made,,,,,5.0,,,,,,,,,,,,,
302,PT00M33.90S,2025-11-25T01:37:57.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631213,,,1610612752,47,49,2025-11-25T01:38:53Z,2960000,False,,,0,,T. Martin shooting personal FOUL (1 PF) (Brunson 2 FT),"[1631213, 1628973]",1610612751.0,BKN,shooting,,,Martin,T. Martin,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,202007.0,1.0,0.0,,,,Brunson,1628973.0,,,,,
304,PT00M33.90S,2025-11-25T01:38:27.1Z,2,REGULAR,freethrow,1 of 2,[],1628973,,,1610612752,47,50,2025-11-25T01:38:27Z,2980000,False,,,0,,J. Brunson Free Throw 1 of 2 (14 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,14.0,,,,,,,,,,,,,
305,PT00M33.90S,2025-11-25T01:38:50.5Z,2,REGULAR,freethrow,2 of 2,[],1628973,,,1610612752,47,51,2025-11-25T01:38:50Z,2990000,False,,,0,,J. Brunson Free Throw 2 of 2 (15 PTS),[1628973],1610612752.0,NYK,,,,Brunson,J. Brunson,,,,,,,,Made,,,,,15.0,,,,,,,,,,,,,
306,PT00M20.20S,2025-11-25T01:39:05.6Z,2,REGULAR,3pt,Jump Shot,[],1641730,69.85873850197109,17.892156862745097,1610612751,47,51,2025-11-25T01:39:27Z,3000000,False,-161.0,231.0,1,right,MISS N. Clowney 28' 3PT,[1641730],1610612751.0,BKN,,,,Clowney,N. Clowney,,,,,Above the Break 3,24+ Left Center,28.11,Missed,,,,,,,,,,,,,,,,,,
307,PT00M16.90S,2025-11-25T01:39:08.9Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,47,51,2025-11-25T01:39:27Z,3010000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Left Center,,,306.0,,,,,,,,,,,,,,,,,
308,PT00M16.40S,2025-11-25T01:39:13.6Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1626157,,,1610612751,47,51,2025-11-25T01:39:23Z,3020000,False,,,0,,K. Towns loose ball personal FOUL (2 PF) (Claxton 2 FT),"[1626157, 1629651]",1610612752.0,NYK,loose ball,,,Towns,K. Towns,,,,,Mid-Range,8-16 Left,,,,,,,,202007.0,2.0,0.0,,,,Claxton,1629651.0,,,,,
310,PT00M16.40S,2025-11-25T01:39:40.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629651,,,1610612751,47,51,2025-11-25T01:39:40Z,3040000,False,,,0,,MISS N. Claxton Free Throw 1 of 2,[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
311,PT00M16.40S,2025-11-25T01:39:40.9Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,47,51,2025-11-25T01:39:40Z,3050000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,310.0,,,,,,,,,,,,,,,,,
312,PT00M16.40S,2025-11-25T01:39:41.5Z,2,REGULAR,substitution,out,[],1642856,,,1610612751,47,51,2025-11-25T01:39:56Z,3060000,False,,,0,,SUB out: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
313,PT00M16.40S,2025-11-25T01:39:41.5Z,2,REGULAR,substitution,out,[],1629008,,,1610612751,47,51,2025-11-25T01:39:56Z,3070000,False,,,0,,SUB out: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
314,PT00M16.40S,2025-11-25T01:39:41.5Z,2,REGULAR,substitution,in,[],1629611,,,1610612751,47,51,2025-11-25T01:39:56Z,3080000,False,,,0,,SUB in: T. Mann,[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT00M16.40S,2025-11-25T01:39:41.5Z,2,REGULAR,substitution,in,[],1642962,,,1610612751,47,51,2025-11-25T01:39:56Z,3090000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT00M16.40S,2025-11-25T01:40:03.2Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629651,,,1610612751,48,51,2025-11-25T01:40:03Z,3100000,False,,,0,,N. Claxton Free Throw 2 of 2 (8 PTS),[1629651],1610612751.0,BKN,,,,Claxton,N. Claxton,,,,,,,,Made,,,,,8.0,,,,,,,,,,,,,
317,PT00M03.80S,2025-11-25T01:40:18.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630540,11.514454664914586,60.5392156862745,1610612752,48,51,2025-11-25T01:40:28Z,3110000,False,-53.0,56.0,1,left,MISS M. McBride 7' turnaround Shot,[1630540],1610612752.0,NYK,turnaround,,,McBride,M. McBride,,,,,In The Paint (Non-RA),0-8 Center,7.67,Missed,,,,,,,,,,,,,,,,,,
318,PT00M01.10S,2025-11-25T01:40:21.1Z,2,REGULAR,rebound,defensive,[],1642962,,,1610612751,48,51,2025-11-25T01:41:09Z,3120000,False,,,0,,D. Powell REBOUND (Off:1 Def:1),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,317.0,2.0,1.0,1.0,,,,,,,,,,,,,,
319,PT00M00.70S,2025-11-25T01:40:22.6Z,2,REGULAR,heave,,[],0,,,1610612751,48,51,2025-11-25T01:42:42Z,3130000,False,,,0,,BKN Heave,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,61.17,,,,,,,,,,,,,,,,,,,
320,PT00M00.10S,2025-11-25T01:40:23.2Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612751,48,51,2025-11-25T01:40:56Z,3140000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Above the Break 3,24+ Right Center,,,319.0,,,,,,,,,,,,,,,,,
321,PT00M00.00S,2025-11-25T01:40:29.9Z,2,REGULAR,period,end,[],0,,,1610612751,48,51,2025-11-25T01:40:29Z,3150000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2025-11-25T01:55:11.1Z,3,REGULAR,substitution,out,['startperiod'],1631213,,,1610612751,48,51,2025-11-25T01:55:32Z,3160000,False,,,0,,SUB out: T. Martin,[1631213],1610612751.0,BKN,,,,Martin,T. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2025-11-25T01:55:11.1Z,3,REGULAR,substitution,out,['startperiod'],1642962,,,1610612751,48,51,2025-11-25T01:55:32Z,3170000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2025-11-25T01:55:11.1Z,3,REGULAR,substitution,in,['startperiod'],1629008,,,1610612751,48,51,2025-11-25T01:55:32Z,3180000,False,,,0,,SUB in: M. Porter Jr.,[1629008],1610612751.0,BKN,,,,Porter Jr.,M. Porter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2025-11-25T01:55:11.1Z,3,REGULAR,substitution,in,['startperiod'],1642856,,,1610612751,48,51,2025-11-25T01:55:32Z,3190000,False,,,0,,SUB in: E. Dëmin,[1642856],1610612751.0,BKN,,,,Dëmin,E. Dëmin,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT12M00.00S,2025-11-25T01:55:42.9Z,3,REGULAR,period,start,[],0,,,1610612752,48,51,2025-11-25T01:55:42Z,3200000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327,PT11M44.00S,2025-11-25T01:55:58.2Z,3,REGULAR,turnover,bad pass,[],1626157,,,1610612752,48,51,2025-11-25T01:56:05Z,3210000,False,,,0,,K. Towns bad pass TURNOVER (1 TO),"[1626157, 1629611]",1610612752.0,NYK,,,,Towns,K. Towns,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,1.0,Mann,1629611.0
328,PT11M44.00S,2025-11-25T01:55:58.2Z,3,REGULAR,steal,,[],1629611,,,1610612751,48,51,2025-11-25T01:55:59Z,3220000,False,,,0,,T. Mann STEAL (1 STL),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
329,PT11M42.00S,2025-11-25T01:56:02.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1629611,5.995400788436268,48.77450980392157,1610612751,50,51,2025-11-25T01:56:09Z,3230000,False,6.0,4.0,1,left,T. Mann running Layup (5 PTS),[1629611],1610612751.0,BKN,running,,,Mann,T. Mann,,,,,Restricted Area,0-8 Center,0.72,Made,,,,,5.0,,,,,,,,,,,,,
330,PT11M42.00S,2025-11-25T01:56:04.5Z,3,REGULAR,foul,personal,['1freethrow'],1626157,,,1610612751,50,51,2025-11-25T01:56:13Z,3240000,False,,,0,,K. Towns shooting personal FOUL (3 PF) (Mann 1 FT),"[1626157, 1629611]",1610612752.0,NYK,shooting,,,Towns,K. Towns,,,,,Restricted Area,0-8 Center,,,,,,,,1148.0,3.0,0.0,,,,Mann,1629611.0,,,,,
332,PT11M42.00S,2025-11-25T01:56:34.7Z,3,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1629611,,,1610612751,51,51,2025-11-25T01:56:34Z,3260000,False,,,0,,T. Mann Free Throw 1 of 1 (6 PTS),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,,,,Made,,,,,6.0,,,,,,,,,,,,,
333,PT11M27.00S,2025-11-25T01:56:48.9Z,3,REGULAR,2pt,Jump Shot,[],1628969,90.09526938239159,29.901960784313726,1610612752,51,51,2025-11-25T01:57:30Z,3270000,False,-100.0,41.0,1,right,MISS M. Bridges 10' pullup Shot,[1628969],1610612752.0,NYK,pullup,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Left,10.84,Missed,,,,,,,,,,,,,,,,,,
334,PT11M25.00S,2025-11-25T01:56:50.9Z,3,REGULAR,rebound,defensive,[],1629611,,,1610612751,51,51,2025-11-25T01:56:53Z,3280000,False,,,0,,T. Mann REBOUND (Off:2 Def:1),[1629611],1610612751.0,BKN,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Left,,,333.0,3.0,1.0,2.0,,,,,,,,,,,,,,
335,PT11M17.00S,2025-11-25T01:56:59.6Z,3,REGULAR,turnover,bad pass,[],1629611,,,1610612751,51,51,2025-11-25T01:57:05Z,3290000,False,,,0,,T. Mann bad pass TURNOVER (1 TO),"[1629611, 1628969]",1610612751.0,BKN,,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,1.0,Bridges,1628969.0
336,PT11M17.00S,2025-11-25T01:56:59.6Z,3,REGULAR,steal,,[],1628969,,,1610612752,51,51,2025-11-25T01:57:02Z,3300000,False,,,0,,M. Bridges STEAL (1 STL),[1628969],1610612752.0,NYK,,,,Bridges,M. Bridges,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
