actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
428,PT00M38.90S,2026-04-08T01:12:34.4Z,3,REGULAR,foul,personal,['2freethrow'],1630592,,,1610612749,68,61,2026-04-08T01:12:40Z,4230000,False,,,0,,J. Wilson shooting personal FOUL (2 PF) (Ryan 2 FT),"[1630592, 1642504]",1610612751.0,BKN,shooting,,,Wilson,J. Wilson,,,,,Restricted Area,0-8 Center,1830.0,2.0,0.0,Ryan,1642504.0,,,,,,,,,,,,,,,
430,PT00M38.90S,2026-04-08T01:13:01.8Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1642504,,,1610612749,68,61,2026-04-08T01:13:01Z,4250000,False,,,0,,MISS C. Ryan Free Throw 1 of 2,[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,,,,,,,,,Missed,,,,,,,,,,,,,
431,PT00M38.90S,2026-04-08T01:13:01.8Z,3,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612749,68,61,2026-04-08T01:13:01Z,4260000,False,,,0,,TEAM offensive REBOUND,[],1610612749.0,MIL,,,,,,,,,,,,,,,,,,,,,,,,,,,,430.0,,,
432,PT00M38.90S,2026-04-08T01:13:03.8Z,3,REGULAR,substitution,out,[],1630286,,,1610612749,68,61,2026-04-08T01:13:07Z,4270000,False,,,0,,SUB out: T. Scott,[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,
433,PT00M38.90S,2026-04-08T01:13:03.8Z,3,REGULAR,substitution,in,[],1643052,,,1610612749,68,61,2026-04-08T01:13:07Z,4280000,False,,,0,,SUB in: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
434,PT00M38.90S,2026-04-08T01:13:25.1Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1642504,,,1610612749,68,62,2026-04-08T01:13:25Z,4290000,False,,,0,,C. Ryan Free Throw 2 of 2 (8 PTS),[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
435,PT00M27.20S,2026-04-08T01:13:43.8Z,3,REGULAR,foul,personal,['2freethrow'],1641748,,,1610612751,68,62,2026-04-08T01:13:57Z,4300000,False,,,0,,A. Jackson Jr. shooting personal FOUL (3 PF) (Powell 2 FT),"[1641748, 1642962]",1610612749.0,MIL,shooting,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),0-8 Center,1830.0,3.0,0.0,Powell,1642962.0,,,,,,,,,,,,,,,
437,PT00M27.20S,2026-04-08T01:14:14.6Z,3,REGULAR,freethrow,1 of 2,[],1642962,,,1610612751,69,62,2026-04-08T01:14:14Z,4320000,False,,,0,,D. Powell Free Throw 1 of 2 (8 PTS),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,Made,8.0,,,,,,,,,,,,
438,PT00M27.20S,2026-04-08T01:14:36.5Z,3,REGULAR,freethrow,2 of 2,[],1642962,,,1610612751,70,62,2026-04-08T01:14:36Z,4330000,False,,,0,,D. Powell Free Throw 2 of 2 (9 PTS),[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,Made,9.0,,,,,,,,,,,,
439,PT00M15.30S,2026-04-08T01:14:53.4Z,3,REGULAR,turnover,out-of-bounds,[],1631260,,,1610612749,70,62,2026-04-08T01:15:00Z,4340000,False,,,0,,A. Green step out-of-bounds TURNOVER (1 TO),[1631260],1610612749.0,MIL,step,,,Green,A. Green,,,,,Above the Break 3,24+ Right Center,203054.0,,,,,,,,,,,1.0,,,,,,,,
440,PT00M03.10S,2026-04-08T01:15:17.6Z,3,REGULAR,turnover,lost ball,[],1642849,,,1610612751,70,62,2026-04-08T01:15:23Z,4350000,False,,,0,,N. Traore lost ball TURNOVER (2 TO),"[1642849, 1641748]",1610612751.0,BKN,,,,Traore,N. Traore,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,2.0,Jackson Jr.,1641748.0,,,,,,
441,PT00M03.10S,2026-04-08T01:15:17.6Z,3,REGULAR,steal,,[],1641748,,,1610612749,70,62,2026-04-08T01:15:19Z,4360000,False,,,0,,A. Jackson Jr. STEAL (1 STL),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
444,PT00M00.00S,2026-04-08T01:15:25.0Z,3,REGULAR,period,end,[],0,,,1610612749,70,62,2026-04-08T01:15:25Z,4390000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
445,PT12M00.00S,2026-04-08T01:15:40.3Z,4,REGULAR,substitution,out,['startperiod'],1642962,,,1610612749,70,62,2026-04-08T01:17:51Z,4400000,False,,,0,,SUB out: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
446,PT12M00.00S,2026-04-08T01:15:40.3Z,4,REGULAR,substitution,in,['startperiod'],1641869,,,1610612749,70,62,2026-04-08T01:17:51Z,4410000,False,,,0,,SUB in: M. Smith,[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
447,PT12M00.00S,2026-04-08T01:18:06.0Z,4,REGULAR,period,start,[],0,,,1610612749,70,62,2026-04-08T01:18:06Z,4420000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
448,PT11M43.00S,2026-04-08T01:18:22.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203914,92.46057818659659,52.69607843137255,1610612749,70,62,2026-04-08T01:18:27Z,4430000,False,13.0,18.0,1,right,MISS G. Harris Layup - blocked,"[203914, 1642849]",1610612749.0,MIL,,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,,,,,,2.28,Missed,,,,,,,,Traore,1642849.0,,,,
449,PT11M43.00S,2026-04-08T01:18:22.8Z,4,REGULAR,block,,[],1642849,,,1610612749,70,62,2026-04-08T01:18:25Z,4440000,False,,,0,,N. Traore BLOCK (1 BLK),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
450,PT11M39.00S,2026-04-08T01:18:26.8Z,4,REGULAR,rebound,defensive,[],1642849,,,1610612751,70,62,2026-04-08T01:18:27Z,4450000,False,,,0,,N. Traore REBOUND (Off:0 Def:1),[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,448.0,1.0,1.0,0.0
451,PT11M26.00S,2026-04-08T01:18:39.2Z,4,REGULAR,3pt,Jump Shot,[],1630623,32.53942181340342,47.794117647058826,1610612751,70,62,2026-04-08T01:18:44Z,4460000,False,11.0,253.0,1,left,MISS T. Etienne 25' 3PT,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,Above the Break 3,24+ Center,,,,,,25.36,Missed,,,,,,,,,,,,,
452,PT11M23.00S,2026-04-08T01:18:42.2Z,4,REGULAR,rebound,defensive,[],1642504,,,1610612749,70,62,2026-04-08T01:18:44Z,4470000,False,,,0,,C. Ryan REBOUND (Off:0 Def:4),[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,451.0,4.0,4.0,0.0
453,PT11M17.00S,2026-04-08T01:18:48.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642504,85.3646517739816,62.254901960784316,1610612749,70,62,2026-04-08T01:18:53Z,4480000,False,61.0,85.0,1,right,MISS C. Ryan 10' turnaround Shot,[1642504],1610612749.0,MIL,turnaround,,,Ryan,C. Ryan,,,,,In The Paint (Non-RA),8-16 Right,,,,,,10.49,Missed,,,,,,,,,,,,,
454,PT11M14.00S,2026-04-08T01:18:51.3Z,4,REGULAR,rebound,defensive,[],1641869,,,1610612751,70,62,2026-04-08T01:18:53Z,4490000,False,,,0,,M. Smith REBOUND (Off:1 Def:3),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,In The Paint (Non-RA),8-16 Right,,,,,,,,,,,,,,,,,453.0,4.0,3.0,1.0
455,PT11M06.00S,2026-04-08T01:18:59.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641869,10.988830486202366,56.127450980392155,1610612751,72,62,2026-04-08T01:19:02Z,4500000,False,-31.0,51.0,1,left,M. Smith turnaround Jump Shot (8 PTS),[1641869],1610612751.0,BKN,turnaround,,,Smith,M. Smith,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.93,Made,8.0,,,,,,,,,,,,
457,PT10M54.00S,2026-04-08T01:19:15.2Z,4,REGULAR,turnover,traveling,[],1641748,,,1610612749,72,62,2026-04-08T01:19:19Z,4520000,False,,,0,,A. Jackson Jr. traveling TURNOVER (3 TO),[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,Mid-Range,16-24 Left,1830.0,,,,,,,,,,,3.0,,,,,,,,
458,PT10M42.00S,2026-04-08T01:19:43.2Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630592,11.12023653088042,94.36274509803921,1610612751,72,62,2026-04-08T01:19:54Z,4530000,False,-222.0,52.0,1,left,MISS J. Wilson 3PT,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,Left Corner 3,24+ Left,,,,,,22.78,Missed,,,,,,,,,,,,,
459,PT10M37.00S,2026-04-08T01:19:48.2Z,4,REGULAR,rebound,offensive,[],1643052,,,1610612751,72,62,2026-04-08T01:19:48Z,4540000,False,,,0,,C. Johnson REBOUND (Off:1 Def:1),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Left Corner 3,24+ Left,,,,,,,,,,,,,,,,,458.0,2.0,1.0,1.0
461,PT10M31.00S,2026-04-08T01:20:21.8Z,4,REGULAR,foul,personal,['2freethrow'],1642504,,,1610612751,72,62,2026-04-08T01:20:31Z,4560000,False,,,0,,C. Ryan shooting personal FOUL (4 PF) (Wilson 2 FT),"[1642504, 1630592]",1610612749.0,MIL,shooting,,,Ryan,C. Ryan,,,,,Restricted Area,0-8 Center,1830.0,4.0,0.0,Wilson,1630592.0,,,,,,,,,,,,,,,
463,PT10M31.00S,2026-04-08T01:20:42.0Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', '2ndchance']",1630592,,,1610612751,73,62,2026-04-08T01:20:42Z,4580000,False,,,0,,J. Wilson Free Throw 1 of 2 (3 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,Made,3.0,,,,,,,,,,,,
464,PT10M31.00S,2026-04-08T01:20:55.2Z,4,REGULAR,freethrow,2 of 2,"['fromturnover', '2ndchance']",1630592,,,1610612751,74,62,2026-04-08T01:20:55Z,4590000,False,,,0,,J. Wilson Free Throw 2 of 2 (4 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,,,,Made,4.0,,,,,,,,,,,,
465,PT10M13.00S,2026-04-08T01:21:19.3Z,4,REGULAR,foul,personal,['2freethrow'],1643052,,,1610612749,74,62,2026-04-08T01:21:27Z,4600000,False,,,0,,C. Johnson shooting personal FOUL (2 PF) (Green 2 FT),"[1643052, 1631260]",1610612751.0,BKN,shooting,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Left,200834.0,2.0,0.0,Green,1631260.0,,,,,,,,,,,,,,,
467,PT10M13.00S,2026-04-08T01:21:41.6Z,4,REGULAR,freethrow,1 of 2,[],1631260,,,1610612749,74,63,2026-04-08T01:21:41Z,4620000,False,,,0,,A. Green Free Throw 1 of 2 (10 PTS),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,Made,10.0,,,,,,,,,,,,
468,PT10M13.00S,2026-04-08T01:21:42.2Z,4,REGULAR,substitution,out,[],1630623,,,1610612749,74,63,2026-04-08T01:21:49Z,4630000,False,,,0,,SUB out: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
469,PT10M13.00S,2026-04-08T01:21:42.2Z,4,REGULAR,substitution,out,[],1643052,,,1610612749,74,63,2026-04-08T01:21:49Z,4640000,False,,,0,,SUB out: C. Johnson,[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
470,PT10M13.00S,2026-04-08T01:21:42.2Z,4,REGULAR,substitution,in,[],1642879,,,1610612749,74,63,2026-04-08T01:21:49Z,4650000,False,,,0,,SUB in: B. Saraf,[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,,,,,,,,,,,,,,,,,,,,,,
471,PT10M13.00S,2026-04-08T01:21:42.2Z,4,REGULAR,substitution,in,[],1630286,,,1610612749,74,63,2026-04-08T01:21:49Z,4660000,False,,,0,,SUB in: T. Scott,[1630286],1610612751.0,BKN,,,,Scott,T. Scott,,,,,,,,,,,,,,,,,,,,,,,,,,
472,PT10M13.00S,2026-04-08T01:21:42.2Z,4,REGULAR,substitution,out,[],1641748,,,1610612749,74,63,2026-04-08T01:22:00Z,4670000,False,,,0,,SUB out: A. Jackson Jr.,[1641748],1610612749.0,MIL,,,,Jackson Jr.,A. Jackson Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
473,PT10M13.00S,2026-04-08T01:21:42.2Z,4,REGULAR,substitution,in,[],1631172,,,1610612749,74,63,2026-04-08T01:22:00Z,4680000,False,,,0,,SUB in: O. Dieng,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,,,,,,,,,,,,,,,,,,,,,,
474,PT10M13.00S,2026-04-08T01:22:13.4Z,4,REGULAR,freethrow,2 of 2,[],1631260,,,1610612749,74,64,2026-04-08T01:22:13Z,4690000,False,,,0,,A. Green Free Throw 2 of 2 (11 PTS),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,,,,,,,,,Made,11.0,,,,,,,,,,,,
475,PT10M01.00S,2026-04-08T01:22:26.4Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1630286,7.440867279894875,49.754901960784316,1610612751,76,64,2026-04-08T01:22:30Z,4700000,False,1.0,17.0,1,left,T. Scott cutting DUNK (8 PTS) (N. Traore 2 AST),"[1630286, 1642849]",1610612751.0,BKN,cutting,,,Scott,T. Scott,,,,,Restricted Area,0-8 Center,,,,,,1.74,Made,8.0,N. Traore,1642849.0,2.0,,,,,,,,,
477,PT09M47.00S,2026-04-08T01:22:39.9Z,4,REGULAR,2pt,Jump Shot,[],1631172,86.02168199737189,29.65686274509804,1610612749,76,64,2026-04-08T01:23:03Z,4720000,False,-102.0,79.0,1,right,MISS O. Dieng 12' fadeaway Shot,[1631172],1610612749.0,MIL,fadeaway,,,Dieng,O. Dieng,,,,,Mid-Range,8-16 Left,,,,,,12.87,Missed,,,,,,,,,,,,,
478,PT09M47.00S,2026-04-08T01:22:39.9Z,4,REGULAR,rebound,offensive,[],203914,,,1610612749,76,64,2026-04-08T01:23:03Z,4730000,False,,,0,,G. Harris REBOUND (Off:1 Def:2),[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,477.0,3.0,2.0,1.0
479,PT09M38.00S,2026-04-08T01:22:48.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642504,72.09264126149803,80.3921568627451,1610612749,76,67,2026-04-08T01:23:07Z,4740000,False,152.0,210.0,1,right,C. Ryan 25' 3PT  (11 PTS) (P. Nance 5 AST),"[1642504, 1631250]",1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,Above the Break 3,24+ Right Center,,,,,,25.91,Made,11.0,P. Nance,1631250.0,5.0,,,,,,,,,
481,PT09M34.00S,2026-04-08T01:22:59.9Z,4,REGULAR,foul,personal,[],203914,,,1610612751,76,67,2026-04-08T01:23:08Z,4760000,False,,,0,,G. Harris personal FOUL (1 PF),"[203914, 1630592]",1610612749.0,MIL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Left Center,203054.0,1.0,0.0,Wilson,1630592.0,,,,,,,,,,,,,,,
483,PT09M34.00S,2026-04-08T01:23:08.6Z,4,REGULAR,substitution,out,[],1642849,,,1610612751,76,67,2026-04-08T01:23:14Z,4780000,False,,,0,,SUB out: N. Traore,[1642849],1610612751.0,BKN,,,,Traore,N. Traore,,,,,,,,,,,,,,,,,,,,,,,,,,
484,PT09M34.00S,2026-04-08T01:23:08.6Z,4,REGULAR,substitution,in,[],1642962,,,1610612751,76,67,2026-04-08T01:23:14Z,4790000,False,,,0,,SUB in: D. Powell,[1642962],1610612751.0,BKN,,,,Powell,D. Powell,,,,,,,,,,,,,,,,,,,,,,,,,,
485,PT09M23.00S,2026-04-08T01:23:24.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1630592,9.806176084099869,42.40196078431372,1610612751,76,67,2026-04-08T01:24:26Z,4800000,False,38.0,40.0,1,left,MISS J. Wilson driving finger roll Layup,[1630592],1610612751.0,BKN,driving finger roll,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.5,Missed,,,,,,,,,,,,,
486,PT09M21.00S,2026-04-08T01:23:26.6Z,4,REGULAR,rebound,defensive,[],1642504,,,1610612749,76,67,2026-04-08T01:23:28Z,4810000,False,,,0,,C. Ryan REBOUND (Off:0 Def:5),[1642504],1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,485.0,5.0,5.0,0.0
487,PT09M18.00S,2026-04-08T01:23:29.8Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1631260,84.31340341655716,4.6568627450980395,1610612749,76,70,2026-04-08T01:23:35Z,4820000,False,-227.0,95.0,1,right,A. Green 24' 3PT running (14 PTS) (P. Nance 6 AST),"[1631260, 1631250]",1610612749.0,MIL,running,,,Green,A. Green,,,,,Above the Break 3,24+ Left Center,,,,,,24.58,Made,14.0,P. Nance,1631250.0,6.0,,,,,,,,,
489,PT08M52.00S,2026-04-08T01:23:55.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642879,11.645860709592641,50.0,1610612751,78,70,2026-04-08T01:23:59Z,4840000,False,0.0,57.0,1,left,B. Saraf fadeaway Jump Shot (13 PTS),[1642879],1610612751.0,BKN,fadeaway,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.7,Made,13.0,,,,,,,,,,,,
490,PT08M38.00S,2026-04-08T01:24:10.0Z,4,REGULAR,turnover,bad pass,[],1642504,,,1610612749,78,70,2026-04-08T01:24:15Z,4850000,False,,,0,,C. Ryan bad pass TURNOVER (1 TO),"[1642504, 1642879]",1610612749.0,MIL,,,,Ryan,C. Ryan,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,1.0,Saraf,1642879.0,,,,,,
491,PT08M38.00S,2026-04-08T01:24:10.0Z,4,REGULAR,steal,,[],1642879,,,1610612751,78,70,2026-04-08T01:24:13Z,4860000,False,,,0,,B. Saraf STEAL (1 STL),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
492,PT08M33.00S,2026-04-08T01:24:14.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642879,6.915243101182654,51.71568627450981,1610612751,80,70,2026-04-08T01:24:19Z,4870000,False,-9.0,13.0,1,left,B. Saraf running DUNK (15 PTS),[1642879],1610612751.0,BKN,running,,,Saraf,B. Saraf,,,,,Restricted Area,0-8 Center,,,,,,1.52,Made,15.0,,,,,,,,,,,,
493,PT08M17.00S,2026-04-08T01:24:30.9Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1631250,94.1688567674113,54.65686274509803,1610612749,80,72,2026-04-08T01:26:26Z,4880000,False,23.0,2.0,1,right,P. Nance cutting Layup (8 PTS) (O. Dieng 2 AST),"[1631250, 1631172]",1610612749.0,MIL,cutting,,,Nance,P. Nance,,,,,Restricted Area,0-8 Center,,,,,,2.34,Made,8.0,O. Dieng,1631172.0,2.0,,,,,,,,,
495,PT07M51.00S,2026-04-08T01:24:57.1Z,4,REGULAR,3pt,Jump Shot,[],1641869,26.757555847568987,77.94117647058823,1610612751,83,72,2026-04-08T01:25:03Z,4900000,False,-140.0,199.0,1,left,M. Smith 24' 3PT step back bank (11 PTS),[1641869],1610612751.0,BKN,step back bank,,,Smith,M. Smith,,,,,Above the Break 3,24+ Left Center,,,,,,24.31,Made,11.0,,,,,,,,,,,,
496,PT07M37.00S,2026-04-08T01:25:10.1Z,4,REGULAR,turnover,bad pass,[],1631172,,,1610612749,83,72,2026-04-08T01:25:13Z,4910000,False,,,0,,O. Dieng bad pass TURNOVER (7 TO),"[1631172, 1642879]",1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,7.0,Saraf,1642879.0,,,,,,
497,PT07M37.00S,2026-04-08T01:25:10.1Z,4,REGULAR,steal,,[],1642879,,,1610612751,83,72,2026-04-08T01:25:42Z,4920000,False,,,0,,B. Saraf STEAL (2 STL),[1642879],1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
498,PT07M33.00S,2026-04-08T01:25:14.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630286,7.966491458607096,46.568627450980394,1610612751,83,72,2026-04-08T01:25:22Z,4930000,False,17.0,22.0,1,left,MISS T. Scott running Layup,[1630286],1610612751.0,BKN,running,,,Scott,T. Scott,,,,,Restricted Area,0-8 Center,,,,,,2.82,Missed,,,,,,,,,,,,,
499,PT07M31.00S,2026-04-08T01:25:16.9Z,4,REGULAR,rebound,defensive,[],1631172,,,1610612749,83,72,2026-04-08T01:25:22Z,4940000,False,,,0,,O. Dieng REBOUND (Off:0 Def:4),[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,498.0,4.0,4.0,0.0
500,PT07M24.00S,2026-04-08T01:25:23.5Z,4,REGULAR,3pt,Jump Shot,[],1631172,66.96780551905388,54.65686274509803,1610612749,83,72,2026-04-08T01:25:29Z,4950000,False,23.0,258.0,1,right,MISS O. Dieng 25' 3PT,[1631172],1610612749.0,MIL,,,,Dieng,O. Dieng,,,,,Above the Break 3,24+ Center,,,,,,25.9,Missed,,,,,,,,,,,,,
501,PT07M19.00S,2026-04-08T01:25:28.5Z,4,REGULAR,rebound,defensive,[],1641869,,,1610612751,83,72,2026-04-08T01:25:29Z,4960000,False,,,0,,M. Smith REBOUND (Off:1 Def:4),[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,500.0,5.0,4.0,1.0
502,PT07M14.00S,2026-04-08T01:25:35.8Z,4,REGULAR,foul,personal,[],1631260,,,1610612751,83,72,2026-04-08T01:25:43Z,4970000,False,,,0,,A. Green personal FOUL (1 PF),"[1631260, 1641869]",1610612749.0,MIL,,,,Green,A. Green,,,,,Mid-Range,16-24 Right Center,200834.0,1.0,0.0,Smith,1641869.0,,,,,,,,,,,,,,,
504,PT07M14.00S,2026-04-08T01:25:40.9Z,4,REGULAR,substitution,out,[],203914,,,1610612751,83,72,2026-04-08T01:25:48Z,4990000,False,,,0,,SUB out: G. Harris,[203914],1610612749.0,MIL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
505,PT07M14.00S,2026-04-08T01:25:40.9Z,4,REGULAR,substitution,in,[],1627752,,,1610612751,83,72,2026-04-08T01:25:48Z,5000000,False,,,0,,SUB in: T. Prince,[1627752],1610612749.0,MIL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
506,PT07M14.00S,2026-04-08T01:25:40.9Z,4,REGULAR,substitution,out,[],1631250,,,1610612751,83,72,2026-04-08T01:25:59Z,5010000,False,,,0,,SUB out: P. Nance,[1631250],1610612749.0,MIL,,,,Nance,P. Nance,,,,,,,,,,,,,,,,,,,,,,,,,,
507,PT07M14.00S,2026-04-08T01:25:40.9Z,4,REGULAR,substitution,in,[],1630579,,,1610612751,83,72,2026-04-08T01:25:59Z,5020000,False,,,0,,SUB in: J. Sims,[1630579],1610612749.0,MIL,,,,Sims,J. Sims,,,,,,,,,,,,,,,,,,,,,,,,,,
508,PT06M59.00S,2026-04-08T01:26:23.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642962,9.017739816031538,43.872549019607845,1610612751,83,72,2026-04-08T01:26:28Z,5030000,False,31.0,32.0,1,left,MISS D. Powell bank Shot,[1642962],1610612751.0,BKN,bank,,,Powell,D. Powell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,4.45,Missed,,,,,,,,,,,,,
509,PT06M56.00S,2026-04-08T01:26:26.1Z,4,REGULAR,rebound,defensive,[],1631260,,,1610612749,83,72,2026-04-08T01:26:26Z,5040000,False,,,0,,A. Green REBOUND (Off:2 Def:2),[1631260],1610612749.0,MIL,,,,Green,A. Green,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,508.0,4.0,2.0,2.0
510,PT06M52.00S,2026-04-08T01:26:32.8Z,4,REGULAR,foul,personal,[],1642879,,,1610612749,83,72,2026-04-08T01:29:55Z,5050000,False,,,0,,B. Saraf personal FOUL (1 PF),"[1642879, 1631172]",1610612751.0,BKN,,,,Saraf,B. Saraf,,,,,In The Paint (Non-RA),0-8 Center,200834.0,1.0,0.0,Dieng,1631172.0,,,,,,,,,,,,,,,
512,PT06M52.00S,2026-04-08T01:26:50.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612749,83,72,2026-04-08T01:26:50Z,5070000,False,,,0,,BKN Timeout,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,PT06M52.00S,2026-04-08T01:26:56.1Z,4,REGULAR,substitution,out,[],1641869,,,1610612749,83,72,2026-04-08T01:29:06Z,5080000,False,,,0,,SUB out: M. Smith,[1641869],1610612751.0,BKN,,,,Smith,M. Smith,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT06M52.00S,2026-04-08T01:26:56.1Z,4,REGULAR,substitution,in,[],1630623,,,1610612749,83,72,2026-04-08T01:29:06Z,5090000,False,,,0,,SUB in: T. Etienne,[1630623],1610612751.0,BKN,,,,Etienne,T. Etienne,,,,,,,,,,,,,,,,,,,,,,,,,,
