actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,turnoverTotal,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId
601,PT04M06.00S,2026-04-01T01:44:49.1Z,4,REGULAR,rebound,defensive,[],1643052,,,1610612751,80,111,2026-04-01T01:44:51Z,5980000,False,,,0,,C. Johnson REBOUND (Off:1 Def:3),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Above the Break 3,24+ Left Center,,,,,,,,,600.0,4.0,3.0,1.0,,,,,,,,
603,PT04M01.00S,2026-04-01T01:45:20.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1641750,,,1610612751,80,111,2026-04-01T01:45:30Z,6000000,False,,,0,,R. Kalkbrenner shooting personal FOUL (2 PF) (Agbaji 2 FT),"[1641750, 1630534]",1610612766.0,CHA,shooting,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,1629178.0,,,,,,,,,,,,,,,,2.0,0.0,Agbaji,1630534.0
605,PT04M01.00S,2026-04-01T01:45:46.7Z,4,REGULAR,freethrow,1 of 2,[],1630534,,,1610612751,81,111,2026-04-01T01:45:46Z,6020000,False,,,0,,O. Agbaji Free Throw 1 of 2 (1 PTS),[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,Made,1.0,,,,,,,,,,,,,,,
606,PT04M01.00S,2026-04-01T01:45:58.5Z,4,REGULAR,freethrow,2 of 2,[],1630534,,,1610612751,82,111,2026-04-01T01:45:58Z,6030000,False,,,0,,O. Agbaji Free Throw 2 of 2 (2 PTS),[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,,,,,,Made,2.0,,,,,,,,,,,,,,,
607,PT03M44.00S,2026-04-01T01:46:17.2Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629684,13.61695137976347,56.372549019607845,1610612766,82,111,2026-04-01T01:46:25Z,6040000,False,-32.0,75.0,1,left,MISS G. Williams 8' turnaround Shot,[1629684],1610612766.0,CHA,turnaround,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,,,8.2,Missed,,,,,,,,,,,,,,,,
608,PT03M42.00S,2026-04-01T01:46:19.2Z,4,REGULAR,rebound,defensive,[],1630604,,,1610612751,82,111,2026-04-01T01:46:31Z,6050000,False,,,0,,E. Liddell REBOUND (Off:1 Def:1),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,607.0,2.0,1.0,1.0,,,,,,,,
609,PT03M38.00S,2026-04-01T01:46:25.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630544,,,1610612751,82,111,2026-04-01T01:46:34Z,6060000,False,,,0,,T. Mann shooting personal FOUL (2 PF) (Liddell 2 FT),"[1630544, 1630604]",1610612766.0,CHA,shooting,,,Mann,T. Mann,,,,,In The Paint (Non-RA),0-8 Center,201246.0,,,,,,,,,,,,,,,,2.0,0.0,Liddell,1630604.0
611,PT03M38.00S,2026-04-01T01:46:50.9Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],1630604,,,1610612751,82,111,2026-04-01T01:46:50Z,6080000,False,,,0,,MISS E. Liddell Free Throw 1 of 2,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
612,PT03M38.00S,2026-04-01T01:46:50.9Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,82,111,2026-04-01T01:46:50Z,6090000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,611.0,,,,,,,,,,,
613,PT03M38.00S,2026-04-01T01:47:09.5Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612751,82,111,2026-04-01T01:47:09Z,6100000,False,,,0,,CHA Timeout,[],1610612766.0,CHA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT03M38.00S,2026-04-01T01:48:09.5Z,4,REGULAR,substitution,out,[],1629684,,,1610612751,82,111,2026-04-01T01:49:30Z,6110000,False,,,0,,SUB out: G. Williams,[1629684],1610612766.0,CHA,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT03M38.00S,2026-04-01T01:48:09.5Z,4,REGULAR,substitution,in,[],1626192,,,1610612751,82,111,2026-04-01T01:49:30Z,6120000,False,,,0,,SUB in: P. Connaughton,[1626192],1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT03M38.00S,2026-04-01T01:50:05.9Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],1630604,,,1610612751,83,111,2026-04-01T01:50:05Z,6130000,False,,,0,,E. Liddell Free Throw 2 of 2 (3 PTS),[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,,,,,,Made,3.0,,,,,,,,,,,,,,,
617,PT03M28.00S,2026-04-01T01:50:19.4Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1641750,10.068988173455978,48.28431372549019,1610612766,83,113,2026-04-01T01:50:23Z,6140000,False,9.0,42.0,1,left,R. Kalkbrenner driving Hook (8 PTS) (T. Mann 1 AST),"[1641750, 1630544]",1610612766.0,CHA,driving,,,Kalkbrenner,R. Kalkbrenner,,,,,Restricted Area,0-8 Center,,,4.3,Made,8.0,T. Mann,1630544.0,1.0,,,,,,,,,,,,
619,PT03M02.00S,2026-04-01T01:50:45.3Z,4,REGULAR,3pt,Jump Shot,[],1630534,92.59198423127464,96.07843137254902,1610612751,83,113,2026-04-01T01:50:50Z,6160000,False,230.0,17.0,1,right,MISS O. Agbaji pullup 3PT,[1630534],1610612751.0,BKN,pullup,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,,,23.1,Missed,,,,,,,,,,,,,,,,
620,PT03M00.00S,2026-04-01T01:50:47.3Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612766,83,113,2026-04-01T01:50:50Z,6170000,False,,,0,,T. Mann REBOUND (Off:0 Def:1),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Right Corner 3,24+ Right,,,,,,,,,619.0,1.0,1.0,0.0,,,,,,,,
621,PT02M44.00S,2026-04-01T01:51:04.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1626192,5.075558475689881,45.34313725490196,1610612766,83,115,2026-04-01T01:51:09Z,6180000,False,23.0,-5.0,1,left,P. Connaughton cutting Layup (2 PTS) (T. Mann 2 AST),"[1626192, 1630544]",1610612766.0,CHA,cutting,,,Connaughton,P. Connaughton,,,,,Restricted Area,0-8 Center,,,2.38,Made,2.0,T. Mann,1630544.0,2.0,,,,,,,,,,,,
623,PT02M22.00S,2026-04-01T01:51:26.3Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630592,87.07293035479631,50.245098039215684,1610612751,85,115,2026-04-01T01:51:29Z,6200000,False,1.0,69.0,1,right,J. Wilson 6' driving floating Jump Shot (3 PTS),[1630592],1610612751.0,BKN,driving floating,,,Wilson,J. Wilson,,,,,In The Paint (Non-RA),0-8 Center,,,6.9,Made,3.0,,,,,,,,,,,,,,,
624,PT01M55.00S,2026-04-01T01:51:53.0Z,4,REGULAR,turnover,bad pass,[],1630182,,,1610612766,85,115,2026-04-01T01:51:58Z,6210000,False,,,0,,J. Green bad pass TURNOVER (2 TO),"[1630182, 1643052]",1610612766.0,CHA,,,,Green,J. Green,,,,,Restricted Area,0-8 Center,,2.0,,,,,,,,,,,Johnson,1643052.0,,,,,,
625,PT01M55.00S,2026-04-01T01:51:53.0Z,4,REGULAR,steal,,[],1643052,,,1610612751,85,115,2026-04-01T01:51:55Z,6220000,False,,,0,,C. Johnson STEAL (1 STL),[1643052],1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
626,PT01M51.00S,2026-04-01T01:51:56.5Z,4,REGULAR,turnover,bad pass,[],1643052,,,1610612751,85,115,2026-04-01T01:52:42Z,6230000,False,,,0,,C. Johnson bad pass TURNOVER (1 TO),"[1643052, 1630544]",1610612751.0,BKN,,,,Johnson,C. Johnson,,,,,In The Paint (Non-RA),8-16 Center,,1.0,,,,,,,,,,,Mann,1630544.0,,,,,,
627,PT01M51.00S,2026-04-01T01:51:56.5Z,4,REGULAR,steal,,[],1630544,,,1610612766,85,115,2026-04-01T01:52:00Z,6240000,False,,,0,,T. Mann STEAL (1 STL),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
628,PT01M46.00S,2026-04-01T01:52:01.1Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],1630544,25.837713534822605,86.51960784313727,1610612766,85,115,2026-04-01T01:53:22Z,6250000,False,-183.0,190.0,1,left,MISS T. Mann 26' pullup 3PT,[1630544],1610612766.0,CHA,pullup,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,26.38,Missed,,,,,,,,,,,,,,,,
629,PT01M44.00S,2026-04-01T01:52:03.9Z,4,REGULAR,rebound,defensive,[],1630534,,,1610612751,85,115,2026-04-01T01:52:03Z,6260000,False,,,0,,O. Agbaji REBOUND (Off:0 Def:1),[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Above the Break 3,24+ Left Center,,,,,,,,,628.0,1.0,1.0,0.0,,,,,,,,
630,PT01M38.00S,2026-04-01T01:52:12.9Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630182,,,1610612751,85,115,2026-04-01T01:52:21Z,6270000,False,,,0,,J. Green shooting personal FOUL (2 PF) (Wilson 2 FT),"[1630182, 1630592]",1610612766.0,CHA,shooting,,,Green,J. Green,,,,,In The Paint (Non-RA),0-8 Center,202056.0,,,,,,,,,,,,,,,,2.0,0.0,Wilson,1630592.0
632,PT01M38.00S,2026-04-01T01:52:34.3Z,4,REGULAR,freethrow,1 of 2,[],1630592,,,1610612751,85,115,2026-04-01T01:52:34Z,6290000,False,,,0,,MISS J. Wilson Free Throw 1 of 2,[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,Missed,,,,,,,,,,,,,,,,
633,PT01M38.00S,2026-04-01T01:52:34.3Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612751,85,115,2026-04-01T01:52:34Z,6300000,False,,,0,,TEAM offensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,,,,,,,,,,,632.0,,,,,,,,,,,
634,PT01M38.00S,2026-04-01T01:52:35.2Z,4,REGULAR,substitution,out,[],1642883,,,1610612751,85,115,2026-04-01T01:52:50Z,6310000,False,,,0,,SUB out: S. James,[1642883],1610612766.0,CHA,,,,James,S. James,,,,,,,,,,,,,,,,,,,,,,,,,,
635,PT01M38.00S,2026-04-01T01:52:35.2Z,4,REGULAR,substitution,out,[],1630182,,,1610612751,85,115,2026-04-01T01:52:50Z,6320000,False,,,0,,SUB out: J. Green,[1630182],1610612766.0,CHA,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
636,PT01M38.00S,2026-04-01T01:52:35.2Z,4,REGULAR,substitution,in,[],1641810,,,1610612751,85,115,2026-04-01T01:52:50Z,6330000,False,,,0,,SUB in: A. Reeves,[1641810],1610612766.0,CHA,,,,Reeves,A. Reeves,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT01M38.00S,2026-04-01T01:52:35.2Z,4,REGULAR,substitution,in,[],1630214,,,1610612751,85,115,2026-04-01T01:52:50Z,6340000,False,,,0,,SUB in: X. Tillman,[1630214],1610612766.0,CHA,,,,Tillman,X. Tillman,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT01M38.00S,2026-04-01T01:52:59.2Z,4,REGULAR,freethrow,2 of 2,[],1630592,,,1610612751,86,115,2026-04-01T01:52:59Z,6350000,False,,,0,,J. Wilson Free Throw 2 of 2 (4 PTS),[1630592],1610612751.0,BKN,,,,Wilson,J. Wilson,,,,,,,,,,Made,4.0,,,,,,,,,,,,,,,
639,PT01M13.00S,2026-04-01T01:53:23.9Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630544,18.74178712220762,57.35294117647059,1610612766,86,117,2026-04-01T01:53:29Z,6360000,False,-37.0,124.0,1,left,T. Mann 12' pullup Jump Shot (2 PTS) (A. Reeves 1 AST),"[1630544, 1641810]",1610612766.0,CHA,pullup,,,Mann,T. Mann,,,,,In The Paint (Non-RA),8-16 Center,,,12.91,Made,2.0,A. Reeves,1641810.0,1.0,,,,,,,,,,,,
641,PT01M00.00S,2026-04-01T01:53:42.9Z,4,REGULAR,3pt,Jump Shot,[],1630534,92.46057818659659,96.56862745098039,1610612751,86,117,2026-04-01T01:53:48Z,6380000,False,233.0,18.0,1,right,MISS O. Agbaji 3PT,[1630534],1610612751.0,BKN,,,,Agbaji,O. Agbaji,,,,,Right Corner 3,24+ Right,,,23.35,Missed,,,,,,,,,,,,,,,,
642,PT00M56.80S,2026-04-01T01:53:46.1Z,4,REGULAR,rebound,defensive,[],1626192,,,1610612766,86,117,2026-04-01T01:53:48Z,6390000,False,,,0,,P. Connaughton REBOUND (Off:0 Def:1),[1626192],1610612766.0,CHA,,,,Connaughton,P. Connaughton,,,,,Right Corner 3,24+ Right,,,,,,,,,641.0,1.0,1.0,0.0,,,,,,,,
643,PT00M38.20S,2026-04-01T01:54:05.0Z,4,REGULAR,2pt,Jump Shot,[],1630544,16.113666228646515,25.98039215686275,1610612766,86,117,2026-04-01T01:54:15Z,6400000,False,120.0,99.0,1,left,MISS T. Mann 15' turnaround Shot,[1630544],1610612766.0,CHA,turnaround,,,Mann,T. Mann,,,,,Mid-Range,8-16 Right,,,15.56,Missed,,,,,,,,,,,,,,,,
644,PT00M36.70S,2026-04-01T01:54:06.5Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612751,86,117,2026-04-01T01:54:15Z,6410000,False,,,0,,TEAM defensive REBOUND,[],1610612751.0,BKN,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,643.0,,,,,,,,,,,
646,PT00M27.70S,2026-04-01T01:54:26.8Z,4,REGULAR,3pt,Jump Shot,[],1630604,67.36202365308804,32.59803921568628,1610612751,86,117,2026-04-01T01:54:39Z,6430000,False,-87.0,254.0,1,right,MISS E. Liddell 26' 3PT,[1630604],1610612751.0,BKN,,,,Liddell,E. Liddell,,,,,Above the Break 3,24+ Left Center,,,26.88,Missed,,,,,,,,,,,,,,,,
647,PT00M24.60S,2026-04-01T01:54:29.9Z,4,REGULAR,rebound,defensive,[],1630544,,,1610612766,86,117,2026-04-01T01:54:39Z,6440000,False,,,0,,T. Mann REBOUND (Off:0 Def:2),[1630544],1610612766.0,CHA,,,,Mann,T. Mann,,,,,Above the Break 3,24+ Left Center,,,,,,,,,646.0,2.0,2.0,0.0,,,,,,,,
648,PT00M01.20S,2026-04-01T01:54:57.8Z,4,REGULAR,turnover,shot clock,['team'],0,,,1610612766,86,117,2026-04-01T01:55:29Z,6450000,False,,,0,,CHA shot clock Team TURNOVER,[],1610612766.0,CHA,,,,,,,,,,Above the Break 3,24+ Right Center,1629178.0,,,,,,,,,,,,,,,,,,,
649,PT00M00.00S,2026-04-01T01:55:03.1Z,4,REGULAR,period,end,[],0,,,1610612751,86,117,2026-04-01T01:55:03Z,6460000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,PT00M00.00S,2026-04-01T01:55:08.5Z,4,REGULAR,game,end,[],0,,,0,86,117,2026-04-01T01:55:08Z,6470000,False,,,0,,Game End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
