actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,stealPlayerName,stealPersonId
165,PT11M23.00S,2024-03-23T03:08:43.0Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],2544,,,1610612747,25,23,2024-03-23T03:10:45Z,1650000,False,,,0,,L. James Free Throw 1 of 2 (1 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
166,PT11M23.00S,2024-03-23T03:09:02.9Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],2544,,,1610612747,26,23,2024-03-23T03:10:45Z,1660000,False,,,0,,L. James Free Throw 2 of 2 (2 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,,,,2.0,,,,,,
167,PT11M11.00S,2024-03-23T03:09:15.5Z,2,REGULAR,3pt,Jump Shot,[],1626166,32.24375821287779,48.774509803921575,1610612755,26,23,2024-03-23T03:09:19Z,1670000,False,6.0,251.0,1,left,MISS C. Payne 25' 3PT,[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,25.07,Missed,,,,,,,,,,,,,,,,,,
168,PT11M08.00S,2024-03-23T03:09:18.5Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,26,23,2024-03-23T03:09:19Z,1680000,False,,,0,,L. James REBOUND (Off:0 Def:1),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,167.0,1.0,1.0,0.0,,,,,,,,,,,,
169,PT11M04.00S,2024-03-23T03:09:22.6Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203915,74.95072273324573,12.5,1610612747,26,23,2024-03-23T03:09:53Z,1690000,False,-188.0,183.0,1,right,MISS S. Dinwiddie 26' running 3PT,[203915],1610612747.0,LAL,running,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,26.2,Missed,,,,,,,,,,,,,,,,,,
170,PT11M01.00S,2024-03-23T03:09:25.6Z,2,REGULAR,rebound,offensive,[],1629637,,,1610612747,26,23,2024-03-23T03:09:37Z,1700000,False,,,0,,J. Hayes REBOUND (Off:1 Def:0),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Left Center,,,,,169.0,1.0,0.0,1.0,,,,,,,,,,,,
171,PT11M01.00S,2024-03-23T03:09:27.5Z,2,REGULAR,foul,personal,['2freethrow'],1627741,,,1610612747,26,23,2024-03-23T03:09:42Z,1710000,False,,,0,,B. Hield shooting personal FOUL (1 PF) (Hayes 2 FT),"[1627741, 1629637]",1610612755.0,PHI,shooting,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,2534.0,1.0,0.0,Hayes,1629637.0,,,,,,,
174,PT11M01.00S,2024-03-23T03:10:27.3Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1629637,,,1610612747,27,23,2024-03-23T03:10:27Z,1740000,False,,,0,,J. Hayes Free Throw 1 of 2 (1 PTS),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
175,PT11M01.00S,2024-03-23T03:10:27.3Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1629637,,,1610612747,27,23,2024-03-23T03:10:51Z,1750000,False,,,0,,MISS J. Hayes Free Throw 2 of 2,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
176,PT10M59.00S,2024-03-23T03:10:29.3Z,2,REGULAR,rebound,defensive,[],201587,,,1610612755,27,23,2024-03-23T03:10:51Z,1760000,False,,,0,,N. Batum REBOUND (Off:0 Def:3),[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,175.0,3.0,3.0,0.0,,,,,,,,,,,,
178,PT10M41.00S,2024-03-23T03:10:51.8Z,2,REGULAR,3pt,Jump Shot,[],201587,5.962549277266746,6.127450980392155,1610612755,27,23,2024-03-23T03:10:56Z,1770000,False,219.0,4.0,1,left,MISS N. Batum 3PT,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,Right Corner 3,24+ Right,21.94,Missed,,,,,,,,,,,,,,,,,,
179,PT10M39.00S,2024-03-23T03:10:53.8Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612755,27,23,2024-03-23T03:14:14Z,1780000,False,,,0,,K. Martin REBOUND (Off:1 Def:0),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Right Corner 3,24+ Right,,,,,178.0,1.0,0.0,1.0,,,,,,,,,,,,
180,PT10M39.00S,2024-03-23T03:10:56.0Z,2,REGULAR,2pt,Layup,"['2ndchance', 'pointsinthepaint']",1630231,5.590000152587891,50.0,1610612755,27,23,2024-03-23T03:14:25Z,1790000,False,0.0,0.0,1,left,MISS K. Martin tip Layup,[1630231],1610612755.0,PHI,tip,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,0.0,Missed,,,,,,,,,,,,,,,,,,
181,PT10M37.00S,2024-03-23T03:10:58.0Z,2,REGULAR,rebound,offensive,[],1630231,,,1610612755,27,23,2024-03-23T03:14:25Z,1800000,False,,,0,,K. Martin REBOUND (Off:2 Def:0),[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,Restricted Area,0-8 Center,,,,,180.0,2.0,0.0,2.0,,,,,,,,,,,,
182,PT10M37.00S,2024-03-23T03:10:58.3Z,2,REGULAR,foul,personal,['2freethrow'],1626156,,,1610612755,27,23,2024-03-23T03:11:10Z,1810000,False,,,0,,D. Russell shooting personal FOUL (1 PF) (Harris 2 FT),"[1626156, 202699]",1610612747.0,LAL,shooting,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627534.0,1.0,0.0,Harris,202699.0,,,,,,,
184,PT10M37.00S,2024-03-23T03:11:20.8Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],202699,,,1610612755,27,23,2024-03-23T03:11:41Z,1830000,False,,,0,,MISS T. Harris Free Throw 1 of 2,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
185,PT10M37.00S,2024-03-23T03:11:20.8Z,2,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612755,27,23,2024-03-23T03:11:41Z,1840000,False,,,0,,TEAM offensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,,,,,,,184.0,,,,,,,,,,,,,,,
186,PT10M37.00S,2024-03-23T03:11:20.8Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],202699,,,1610612755,27,23,2024-03-23T03:11:41Z,1850000,False,,,0,,MISS T. Harris Free Throw 2 of 2,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
187,PT10M35.00S,2024-03-23T03:11:22.8Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,27,23,2024-03-23T03:11:41Z,1860000,False,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,186.0,2.0,1.0,1.0,,,,,,,,,,,,
188,PT10M23.00S,2024-03-23T03:11:52.8Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,85.46320630749014,52.450980392156865,1610612747,27,23,2024-03-23T03:11:57Z,1870000,False,12.0,84.0,1,right,MISS L. James 8' turnaround Shot,[2544],1610612747.0,LAL,turnaround,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,8.5,Missed,,,,,,,,,,,,,,,,,,
189,PT10M20.00S,2024-03-23T03:11:55.8Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,27,23,2024-03-23T03:11:57Z,1880000,False,,,0,,T. Harris REBOUND (Off:0 Def:3),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),8-16 Center,,,,,188.0,3.0,3.0,0.0,,,,,,,,,,,,
190,PT10M09.00S,2024-03-23T03:12:06.7Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,11.350197109067011,59.31372549019608,1610612755,27,23,2024-03-23T03:13:01Z,1890000,False,-47.0,54.0,1,left,MISS B. Hield 7' driving bank Shot,[1627741],1610612755.0,PHI,driving bank,,,Hield,B. Hield,,,,,In The Paint (Non-RA),0-8 Center,7.15,Missed,,,,,,,,,,,,,,,,,,
191,PT10M07.00S,2024-03-23T03:12:08.7Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,27,23,2024-03-23T03:12:15Z,1900000,False,,,0,,L. James REBOUND (Off:0 Def:2),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,190.0,2.0,2.0,0.0,,,,,,,,,,,,
192,PT09M59.00S,2024-03-23T03:12:16.1Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,27,23,2024-03-23T03:12:20Z,1910000,False,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 1626166]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,2.0,Payne,1626166.0
193,PT09M59.00S,2024-03-23T03:12:16.1Z,2,REGULAR,steal,,[],1626166,,,1610612755,27,23,2024-03-23T03:12:18Z,1920000,False,,,0,,C. Payne STEAL (1 STL),[1626166],1610612755.0,PHI,,,,Payne,C. Payne,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
194,PT09M54.00S,2024-03-23T03:12:20.9Z,2,REGULAR,3pt,Jump Shot,"['fastbreak', 'fromturnover']",1627741,15.55519053876479,95.83333333333333,1610612755,27,26,2024-03-23T03:16:30Z,1930000,False,-229.0,94.0,1,left,B. Hield 24' 3PT running (3 PTS) (C. Payne 1 AST),"[1627741, 1626166]",1610612755.0,PHI,running,,,Hield,B. Hield,,,,,Above the Break 3,24+ Left,24.76,Made,,,,,,,,,,,,3.0,C. Payne,1626166.0,1.0,,,
196,PT09M38.00S,2024-03-23T03:12:39.3Z,2,REGULAR,foul,personal,['2freethrow'],1630231,,,1610612747,27,26,2024-03-23T03:12:48Z,1950000,False,,,0,,K. Martin shooting personal FOUL (2 PF) (Russell 2 FT),"[1630231, 1626156]",1610612755.0,PHI,shooting,,,Martin,K. Martin,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,2534.0,2.0,0.0,Russell,1626156.0,,,,,,,
198,PT09M38.00S,2024-03-23T03:13:01.2Z,2,REGULAR,freethrow,1 of 2,[],1626156,,,1610612747,28,26,2024-03-23T03:13:01Z,1970000,False,,,0,,D. Russell Free Throw 1 of 2 (7 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,,,,7.0,,,,,,
199,PT09M38.00S,2024-03-23T03:13:13.5Z,2,REGULAR,freethrow,2 of 2,[],1626156,,,1610612747,29,26,2024-03-23T03:13:13Z,1980000,False,,,0,,D. Russell Free Throw 2 of 2 (8 PTS),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,Made,,,,,,,,,,,,8.0,,,,,,
200,PT09M23.00S,2024-03-23T03:13:29.4Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627741,17.789093298291732,63.72549019607843,1610612755,29,26,2024-03-23T03:13:34Z,1990000,False,-69.0,115.0,1,left,MISS B. Hield 13' fadeaway Shot,[1627741],1610612755.0,PHI,fadeaway,,,Hield,B. Hield,,,,,In The Paint (Non-RA),8-16 Left,13.36,Missed,,,,,,,,,,,,,,,,,,
201,PT09M22.00S,2024-03-23T03:13:30.4Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612747,29,26,2024-03-23T03:13:34Z,2000000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,In The Paint (Non-RA),8-16 Left,,,,,200.0,,,,,,,,,,,,,,,
203,PT09M12.00S,2024-03-23T03:13:49.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1629637,93.47897503285151,50.73529411764706,1610612747,31,26,2024-03-23T03:13:53Z,2020000,False,4.0,9.0,1,right,J. Hayes alley-oop DUNK (3 PTS) (L. James 3 AST),"[1629637, 2544]",1610612747.0,LAL,alley-oop,,,Hayes,J. Hayes,,,,,Restricted Area,0-8 Center,0.95,Made,,,,,,,,,,,,3.0,L. James,2544.0,3.0,,,
205,PT09M01.00S,2024-03-23T03:14:00.2Z,2,REGULAR,3pt,Jump Shot,[],1626166,33.55781865965835,54.65686274509804,1610612755,31,29,2024-03-23T03:14:30Z,2040000,False,-23.0,263.0,1,left,C. Payne 26' 3PT step back (3 PTS),[1626166],1610612755.0,PHI,step back,,,Payne,C. Payne,,,,,Above the Break 3,24+ Center,26.39,Made,,,,,,,,,,,,3.0,,,,,,
206,PT08M49.00S,2024-03-23T03:14:13.1Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],2544,93.08475689881735,49.26470588235294,1610612747,33,29,2024-03-23T03:14:16Z,2050000,False,-4.0,13.0,1,right,L. James cutting DUNK (4 PTS) (J. Hayes 1 AST),"[2544, 1629637]",1610612747.0,LAL,cutting,,,James,L. James,,,,,Restricted Area,0-8 Center,1.3,Made,,,,,,,,,,,,4.0,J. Hayes,1629637.0,1.0,,,
208,PT08M49.00S,2024-03-23T03:14:21.9Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612755,33,29,2024-03-23T03:14:21Z,2070000,False,,,0,,PHI Timeout,[],1610612755.0,PHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
209,PT08M49.00S,2024-03-23T03:16:52.2Z,2,REGULAR,substitution,out,[],202699,,,1610612755,33,29,2024-03-23T03:17:11Z,2080000,False,,,0,,SUB out: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
210,PT08M49.00S,2024-03-23T03:16:52.2Z,2,REGULAR,substitution,out,[],1630231,,,1610612755,33,29,2024-03-23T03:17:11Z,2090000,False,,,0,,SUB out: K. Martin,[1630231],1610612755.0,PHI,,,,Martin,K. Martin,,,,,,,,,,,,,,,,,,,,,,,,,,
211,PT08M49.00S,2024-03-23T03:16:52.2Z,2,REGULAR,substitution,in,[],1626162,,,1610612755,33,29,2024-03-23T03:17:11Z,2100000,False,,,0,,SUB in: K. Oubre Jr.,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
212,PT08M49.00S,2024-03-23T03:16:52.2Z,2,REGULAR,substitution,in,[],1628964,,,1610612755,33,29,2024-03-23T03:17:11Z,2110000,False,,,0,,SUB in: M. Bamba,[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,,,,,,,,,,,,,,,,,,,
213,PT08M35.00S,2024-03-23T03:17:26.6Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,12.00722733245729,59.80392156862745,1610612755,33,31,2024-03-23T03:17:59Z,2120000,False,-49.0,60.0,1,left,C. Payne 7' driving floating Jump Shot (5 PTS) (M. Bamba 1 AST),"[1626166, 1628964]",1610612755.0,PHI,driving floating,,,Payne,C. Payne,,,,,In The Paint (Non-RA),0-8 Center,7.78,Made,,,,,,,,,,,,5.0,M. Bamba,1628964.0,1.0,,,
215,PT08M17.00S,2024-03-23T03:17:46.7Z,2,REGULAR,foul,personal,['2freethrow'],1628964,,,1610612747,33,31,2024-03-23T03:17:57Z,2140000,False,,,0,,M. Bamba shooting personal FOUL (1 PF) (James 2 FT),"[1628964, 2544]",1610612755.0,PHI,shooting,,,Bamba,M. Bamba,,,,,Restricted Area,0-8 Center,,,,,,,,,200833.0,1.0,0.0,James,2544.0,,,,,,,
217,PT08M17.00S,2024-03-23T03:18:17.3Z,2,REGULAR,freethrow,1 of 2,[],2544,,,1610612747,33,31,2024-03-23T03:18:17Z,2160000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
218,PT08M17.00S,2024-03-23T03:18:17.3Z,2,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612747,33,31,2024-03-23T03:18:17Z,2170000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,217.0,,,,,,,,,,,,,,,
219,PT08M17.00S,2024-03-23T03:18:18.0Z,2,REGULAR,substitution,out,[],1631108,,,1610612747,33,31,2024-03-23T03:18:25Z,2180000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
220,PT08M17.00S,2024-03-23T03:18:18.0Z,2,REGULAR,substitution,out,[],1627741,,,1610612747,33,31,2024-03-23T03:18:25Z,2190000,False,,,0,,SUB out: B. Hield,[1627741],1610612755.0,PHI,,,,Hield,B. Hield,,,,,,,,,,,,,,,,,,,,,,,,,,
221,PT08M17.00S,2024-03-23T03:18:18.0Z,2,REGULAR,substitution,in,[],1629060,,,1610612747,33,31,2024-03-23T03:18:25Z,2200000,False,,,0,,SUB in: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
222,PT08M17.00S,2024-03-23T03:18:18.0Z,2,REGULAR,substitution,in,[],200768,,,1610612747,33,31,2024-03-23T03:18:25Z,2210000,False,,,0,,SUB in: K. Lowry,[200768],1610612755.0,PHI,,,,Lowry,K. Lowry,,,,,,,,,,,,,,,,,,,,,,,,,,
223,PT08M17.00S,2024-03-23T03:18:43.2Z,2,REGULAR,freethrow,2 of 2,[],2544,,,1610612747,34,31,2024-03-23T03:18:43Z,2220000,False,,,0,,L. James Free Throw 2 of 2 (5 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,,,,,,,,,,,5.0,,,,,,
224,PT08M05.00S,2024-03-23T03:18:55.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626166,7.145203679369246,58.088235294117645,1610612755,34,31,2024-03-23T03:18:59Z,2230000,False,-40.0,15.0,1,left,MISS C. Payne driving bank Shot,[1626166],1610612755.0,PHI,driving bank,,,Payne,C. Payne,,,,,Restricted Area,0-8 Center,4.3,Missed,,,,,,,,,,,,,,,,,,
225,PT08M04.00S,2024-03-23T03:18:56.2Z,2,REGULAR,rebound,defensive,[],1629060,,,1610612747,34,31,2024-03-23T03:18:59Z,2240000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:2),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,224.0,2.0,2.0,0.0,,,,,,,,,,,,
226,PT08M00.00S,2024-03-23T03:19:00.3Z,2,REGULAR,3pt,Jump Shot,['fastbreak'],203915,91.24507227332458,4.656862745098039,1610612747,37,31,2024-03-23T03:19:08Z,2250000,False,-227.0,30.0,1,right,S. Dinwiddie 3PT running (3 PTS) (L. James 4 AST),"[203915, 2544]",1610612747.0,LAL,running,,,Dinwiddie,S. Dinwiddie,,,,,Left Corner 3,24+ Left,22.87,Made,,,,,,,,,,,,3.0,L. James,2544.0,4.0,,,
228,PT07M42.00S,2024-03-23T03:19:20.4Z,2,REGULAR,foul,personal,['2freethrow'],1629060,,,1610612755,37,31,2024-03-23T03:19:28Z,2270000,False,,,0,,R. Hachimura shooting personal FOUL (2 PF) (Bamba 2 FT),"[1629060, 1628964]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,,,,200833.0,2.0,0.0,Bamba,1628964.0,,,,,,,
230,PT07M42.00S,2024-03-23T03:19:45.1Z,2,REGULAR,freethrow,1 of 2,[],1628964,,,1610612755,37,32,2024-03-23T03:19:45Z,2290000,False,,,0,,M. Bamba Free Throw 1 of 2 (1 PTS),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,Made,,,,,,,,,,,,1.0,,,,,,
231,PT07M42.00S,2024-03-23T03:19:45.6Z,2,REGULAR,substitution,out,[],1626156,,,1610612755,37,32,2024-03-23T03:19:51Z,2300000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
232,PT07M42.00S,2024-03-23T03:19:45.6Z,2,REGULAR,substitution,in,[],1630559,,,1610612755,37,32,2024-03-23T03:19:51Z,2310000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
233,PT07M42.00S,2024-03-23T03:20:02.2Z,2,REGULAR,freethrow,2 of 2,[],1628964,,,1610612755,37,33,2024-03-23T03:20:02Z,2320000,False,,,0,,M. Bamba Free Throw 2 of 2 (2 PTS),[1628964],1610612755.0,PHI,,,,Bamba,M. Bamba,,,,,,,,Made,,,,,,,,,,,,2.0,,,,,,
234,PT07M30.00S,2024-03-23T03:20:16.9Z,2,REGULAR,3pt,Jump Shot,[],203915,66.40932982917215,50.49019607843137,1610612747,37,33,2024-03-23T03:21:11Z,2330000,False,2.0,263.0,1,right,MISS S. Dinwiddie 26' pullup 3PT,[203915],1610612747.0,LAL,pullup,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Center,26.33,Missed,,,,,,,,,,,,,,,,,,
235,PT07M28.00S,2024-03-23T03:20:18.9Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612755,37,33,2024-03-23T03:20:25Z,2340000,False,,,0,,TEAM defensive REBOUND,[],1610612755.0,PHI,,,,,,,,,,Above the Break 3,24+ Center,,,,,234.0,,,,,,,,,,,,,,,
237,PT07M28.00S,2024-03-23T03:20:28.4Z,2,REGULAR,substitution,out,[],201587,,,1610612755,37,33,2024-03-23T03:20:32Z,2360000,False,,,0,,SUB out: N. Batum,[201587],1610612755.0,PHI,,,,Batum,N. Batum,,,,,,,,,,,,,,,,,,,,,,,,,,
238,PT07M28.00S,2024-03-23T03:20:28.4Z,2,REGULAR,substitution,in,[],202699,,,1610612755,37,33,2024-03-23T03:20:32Z,2370000,False,,,0,,SUB in: T. Harris,[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
239,PT07M19.00S,2024-03-23T03:20:46.5Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],200768,17.263469119579497,49.50980392156863,1610612755,37,33,2024-03-23T03:20:51Z,2380000,False,2.0,110.0,1,left,MISS K. Lowry 10' driving floating Shot,[200768],1610612755.0,PHI,driving floating,,,Lowry,K. Lowry,,,,,In The Paint (Non-RA),8-16 Center,10.98,Missed,,,,,,,,,,,,,,,,,,
240,PT07M16.00S,2024-03-23T03:20:49.9Z,2,REGULAR,rebound,offensive,[],1626162,,,1610612755,37,33,2024-03-23T03:20:49Z,2390000,False,,,0,,K. Oubre Jr. REBOUND (Off:2 Def:2),[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,,,239.0,4.0,2.0,2.0,,,,,,,,,,,,
241,PT07M15.00S,2024-03-23T03:20:50.7Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1626162,12.927069645203687,60.53921568627451,1610612755,37,33,2024-03-23T03:22:03Z,2400000,False,-53.0,69.0,1,left,MISS K. Oubre Jr. 8' driving floating Shot,[1626162],1610612755.0,PHI,driving floating,,,Oubre Jr.,K. Oubre Jr.,,,,,In The Paint (Non-RA),8-16 Left,8.68,Missed,,,,,,,,,,,,,,,,,,
242,PT07M13.00S,2024-03-23T03:20:52.7Z,2,REGULAR,rebound,defensive,[],1629637,,,1610612747,37,33,2024-03-23T03:20:56Z,2410000,False,,,0,,J. Hayes REBOUND (Off:1 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Left,,,,,241.0,3.0,2.0,1.0,,,,,,,,,,,,
243,PT07M08.00S,2024-03-23T03:20:59.4Z,2,REGULAR,turnover,out-of-bounds,[],1629060,,,1610612747,37,33,2024-03-23T03:21:13Z,2420000,False,,,0,,R. Hachimura lost ball out-of-bounds TURNOVER (1 TO),[1629060],1610612747.0,LAL,lost ball,,,Hachimura,R. Hachimura,,,,,Above the Break 3,16-24 Left Center,,,,,,,,,,,,,,,,,,1.0,,
244,PT06M51.00S,2024-03-23T03:21:28.1Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1626166,20.285808147174762,36.029411764705884,1610612755,37,35,2024-03-23T03:21:31Z,2430000,False,70.0,138.0,1,left,C. Payne 15' pullup Jump Shot (7 PTS) (M. Bamba 2 AST),"[1626166, 1628964]",1610612755.0,PHI,pullup,,,Payne,C. Payne,,,,,In The Paint (Non-RA),8-16 Center,15.49,Made,,,,,,,,,,,,7.0,M. Bamba,1628964.0,2.0,,,
246,PT06M37.00S,2024-03-23T03:21:41.9Z,2,REGULAR,2pt,Jump Shot,[],1630559,78.89290407358739,27.696078431372555,1610612747,37,35,2024-03-23T03:22:55Z,2450000,False,-112.0,146.0,1,right,MISS A. Reaves 18' step back Shot,[1630559],1610612747.0,LAL,step back,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,18.36,Missed,,,,,,,,,,,,,,,,,,
247,PT06M34.00S,2024-03-23T03:21:44.9Z,2,REGULAR,rebound,defensive,[],202699,,,1610612755,37,35,2024-03-23T03:21:46Z,2460000,False,,,0,,T. Harris REBOUND (Off:0 Def:4),[202699],1610612755.0,PHI,,,,Harris,T. Harris,,,,,Mid-Range,16-24 Left Center,,,,,246.0,4.0,4.0,0.0,,,,,,,,,,,,
248,PT06M21.00S,2024-03-23T03:21:57.7Z,2,REGULAR,3pt,Jump Shot,[],1626162,6.4881734559789805,5.882352941176478,1610612755,37,35,2024-03-23T03:22:02Z,2470000,False,221.0,8.0,1,left,MISS K. Oubre Jr. 3PT,[1626162],1610612755.0,PHI,,,,Oubre Jr.,K. Oubre Jr.,,,,,Right Corner 3,24+ Right,22.08,Missed,,,,,,,,,,,,,,,,,,
249,PT06M18.00S,2024-03-23T03:22:00.7Z,2,REGULAR,rebound,defensive,[],2544,,,1610612747,37,35,2024-03-23T03:22:02Z,2480000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Right Corner 3,24+ Right,,,,,248.0,3.0,3.0,0.0,,,,,,,,,,,,
250,PT06M11.00S,2024-03-23T03:22:13.3Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",202699,,,1610612747,37,35,2024-03-23T03:22:25Z,2490000,False,,,0,,T. Harris personal FOUL (1 PF) (Hayes 2 FT),"[202699, 1629637]",1610612755.0,PHI,,,,Harris,T. Harris,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,1627534.0,1.0,0.0,Hayes,1629637.0,,,,,,,
