actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,turnoverTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,stealPlayerName,stealPersonId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId
515,PT00M33.90S,2023-12-06T04:58:45.6Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630559,,,1610612756,83,80,2023-12-06T04:58:53Z,5110000,False,,,0,,A. Reaves personal FOUL (1 PF) (Booker 2 FT),"[1630559, 1626164]",1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,200833.0,,,,,,,1.0,0.0,Booker,1626164.0,,
517,PT00M33.90S,2023-12-06T04:59:07.8Z,3,REGULAR,freethrow,1 of 2,[],1626164,,,1610612756,83,81,2023-12-06T04:59:07Z,5130000,False,,,0,,D. Booker Free Throw 1 of 2 (13 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,13.0,,,,,,,,,,,,,,,,
518,PT00M33.90S,2023-12-06T04:59:21.0Z,3,REGULAR,freethrow,2 of 2,[],1626164,,,1610612756,83,82,2023-12-06T04:59:21Z,5140000,False,,,0,,D. Booker Free Throw 2 of 2 (14 PTS),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,Made,,14.0,,,,,,,,,,,,,,,,
519,PT00M19.20S,2023-12-06T04:59:39.8Z,3,REGULAR,2pt,Jump Shot,[],203076,21.0742444152431,68.38235294117646,1610612747,83,82,2023-12-06T04:59:47Z,5150000,False,-92.0,146.0,1,left,MISS A. Davis 17' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,17.22,Missed,,,,,,,,,,,,,,,,,,
520,PT00M13.90S,2023-12-06T04:59:45.1Z,3,REGULAR,rebound,offensive,[],1630559,,,1610612747,83,82,2023-12-06T04:59:47Z,5160000,False,,,0,,A. Reaves REBOUND (Off:2 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,,,519.0,,,,,,,6.0,4.0,2.0,,,,,,,,
521,PT00M04.60S,2023-12-06T04:59:55.0Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],1629020,7.539421813403408,95.58823529411765,1610612747,83,82,2023-12-06T05:00:31Z,5170000,False,-228.0,18.0,1,left,MISS J. Vanderbilt 3PT,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,Left Corner 3,24+ Left,22.86,Missed,,,,,,,,,,,,,,,,,,
522,PT00M02.40S,2023-12-06T04:59:57.2Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,83,82,2023-12-06T05:00:31Z,5180000,False,,,0,,D. Booker REBOUND (Off:2 Def:8),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Left Corner 3,24+ Left,,,521.0,,,,,,,10.0,8.0,2.0,,,,,,,,
525,PT00M00.00S,2023-12-06T05:00:06.1Z,3,REGULAR,period,end,[],0,,,1610612756,83,82,2023-12-06T05:00:06Z,5210000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,PT12M00.00S,2023-12-06T05:03:08.9Z,4,REGULAR,substitution,out,['startperiod'],1629020,,,1610612756,83,82,2023-12-06T05:03:36Z,5220000,False,,,0,,SUB out: J. Vanderbilt,[1629020],1610612747.0,LAL,,,,Vanderbilt,J. Vanderbilt,,,,,,,,,,,,,,,,,,,,,,,,,,
527,PT12M00.00S,2023-12-06T05:03:08.9Z,4,REGULAR,substitution,out,['startperiod'],203076,,,1610612756,83,82,2023-12-06T05:03:36Z,5230000,False,,,0,,SUB out: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
528,PT12M00.00S,2023-12-06T05:03:08.9Z,4,REGULAR,substitution,out,['startperiod'],1630559,,,1610612756,83,82,2023-12-06T05:03:36Z,5240000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
529,PT12M00.00S,2023-12-06T05:03:08.9Z,4,REGULAR,substitution,out,['startperiod'],1629006,,,1610612756,83,82,2023-12-06T05:03:36Z,5250000,False,,,0,,SUB out: J. Okogie,[1629006],1610612756.0,PHX,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
530,PT12M00.00S,2023-12-06T05:03:08.9Z,4,REGULAR,substitution,out,['startperiod'],203994,,,1610612756,83,82,2023-12-06T05:03:36Z,5260000,False,,,0,,SUB out: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
531,PT12M00.00S,2023-12-06T05:03:08.9Z,4,REGULAR,substitution,in,['startperiod'],1629637,,,1610612756,83,82,2023-12-06T05:03:36Z,5270000,False,,,0,,SUB in: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
532,PT12M00.00S,2023-12-06T05:03:08.9Z,4,REGULAR,substitution,in,['startperiod'],1626156,,,1610612756,83,82,2023-12-06T05:03:36Z,5280000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
533,PT12M00.00S,2023-12-06T05:03:08.9Z,4,REGULAR,substitution,in,['startperiod'],1629629,,,1610612756,83,82,2023-12-06T05:03:36Z,5290000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT12M00.00S,2023-12-06T05:03:08.9Z,4,REGULAR,substitution,in,['startperiod'],1630692,,,1610612756,83,82,2023-12-06T05:03:36Z,5300000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT12M00.00S,2023-12-06T05:03:08.9Z,4,REGULAR,substitution,in,['startperiod'],1629234,,,1610612756,83,82,2023-12-06T05:03:36Z,5310000,False,,,0,,SUB in: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT12M00.00S,2023-12-06T05:03:37.4Z,4,REGULAR,period,start,[],0,,,1610612756,83,82,2023-12-06T05:03:37Z,5320000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT11M45.00S,2023-12-06T05:03:51.7Z,4,REGULAR,turnover,bad pass,[],1626164,,,1610612756,83,82,2023-12-06T05:03:57Z,5330000,False,,,0,,D. Booker bad pass TURNOVER (7 TO),"[1626164, 2544]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,,,,,7.0,,,,James,2544.0,,,,,,
538,PT11M45.00S,2023-12-06T05:03:51.7Z,4,REGULAR,steal,,[],2544,,,1610612747,83,82,2023-12-06T05:03:53Z,5340000,False,,,0,,L. James STEAL (5 STL),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
539,PT11M43.00S,2023-12-06T05:03:57.1Z,4,REGULAR,foul,personal,['2freethrow'],1626164,,,1610612747,83,82,2023-12-06T05:04:22Z,5350000,False,,,0,,D. Booker shooting personal FOUL (4 PF) (James 2 FT),"[1626164, 2544]",1610612756.0,PHX,shooting,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,200833.0,,,,,,,4.0,0.0,James,2544.0,,
541,PT11M43.00S,2023-12-06T05:04:31.9Z,4,REGULAR,freethrow,1 of 2,"['fromturnover', 'fastbreak']",2544,,,1610612747,84,82,2023-12-06T05:04:31Z,5370000,False,,,0,,L. James Free Throw 1 of 2 (17 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,17.0,,,,,,,,,,,,,,,,
542,PT11M43.00S,2023-12-06T05:04:48.9Z,4,REGULAR,freethrow,2 of 2,"['fastbreak', 'fromturnover']",2544,,,1610612747,85,82,2023-12-06T05:04:48Z,5380000,False,,,0,,L. James Free Throw 2 of 2 (18 PTS),[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,Made,,18.0,,,,,,,,,,,,,,,,
543,PT11M23.00S,2023-12-06T05:05:11.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,84.80617608409987,57.59803921568628,1610612756,85,82,2023-12-06T05:05:15Z,5390000,False,38.0,90.0,1,right,MISS J. Goodwin 9' driving floating Shot,[1630692],1610612756.0,PHX,driving floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,9.8,Missed,,,,,,,,,,,,,,,,,,
544,PT11M20.00S,2023-12-06T05:05:14.5Z,4,REGULAR,rebound,offensive,[],1630692,,,1610612756,85,82,2023-12-06T05:05:15Z,5400000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:3),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,543.0,,,,,,,4.0,3.0,1.0,,,,,,,,
545,PT11M12.00S,2023-12-06T05:05:21.8Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1626164,68.9060446780552,35.294117647058826,1610612756,85,85,2023-12-06T05:05:26Z,5410000,False,-74.0,240.0,1,right,D. Booker 25' 3PT pullup (17 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Above the Break 3,24+ Center,25.08,Made,,17.0,,,,,,,,,,,,,,,,
546,PT10M47.00S,2023-12-06T05:05:47.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629060,6.8823915900131425,48.28431372549019,1610612747,87,85,2023-12-06T05:05:51Z,5420000,False,9.0,12.0,1,left,R. Hachimura DUNK (7 PTS) (L. James 10 AST),"[1629060, 2544]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,1.49,Made,,7.0,L. James,2544.0,10.0,,,,,,,,,,,,,
548,PT10M18.00S,2023-12-06T05:06:15.9Z,4,REGULAR,2pt,Jump Shot,[],1626164,74.1622864651774,28.67647058823529,1610612756,87,85,2023-12-06T05:06:20Z,5440000,False,-107.0,190.0,1,right,MISS D. Booker 21' step back Shot,[1626164],1610612756.0,PHX,step back,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,21.82,Missed,,,,,,,,,,,,,,,,,,
549,PT10M15.00S,2023-12-06T05:06:18.3Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,87,85,2023-12-06T05:06:18Z,5450000,False,,,0,,L. James REBOUND (Off:3 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Left Center,,,548.0,,,,,,,6.0,3.0,3.0,,,,,,,,
550,PT10M12.00S,2023-12-06T05:06:22.1Z,4,REGULAR,2pt,Jump Shot,"['fastbreak', 'pointsinthepaint']",2544,10.82457293035479,51.71568627450981,1610612747,87,85,2023-12-06T05:07:12Z,5460000,False,-9.0,49.0,1,left,MISS L. James floating Shot,[2544],1610612747.0,LAL,floating,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,5.0,Missed,,,,,,,,,,,,,,,,,,
551,PT10M09.00S,2023-12-06T05:06:25.1Z,4,REGULAR,rebound,defensive,[],1630692,,,1610612756,87,85,2023-12-06T05:06:28Z,5470000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:4),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,550.0,,,,,,,5.0,4.0,1.0,,,,,,,,
552,PT10M05.00S,2023-12-06T05:06:29.4Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1629642,92.82194480946123,48.28431372549019,1610612756,87,87,2023-12-06T05:06:36Z,5480000,False,-9.0,15.0,1,right,N. Little running alley-oop DUNK (5 PTS) (D. Booker 6 AST),"[1629642, 1626164]",1610612756.0,PHX,running alley-oop,,,Little,N. Little,,,,,Restricted Area,0-8 Center,1.73,Made,,5.0,D. Booker,1626164.0,6.0,,,,,,,,,,,,,
554,PT09M38.00S,2023-12-06T05:06:56.1Z,4,REGULAR,3pt,Jump Shot,[],2544,4.517082785808142,4.656862745098039,1610612747,87,87,2023-12-06T05:07:29Z,5500000,False,227.0,-10.0,1,left,MISS L. James pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Right Corner 3,24+ Right,22.69,Missed,,,,,,,,,,,,,,,,,,
555,PT09M37.00S,2023-12-06T05:06:57.1Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,87,87,2023-12-06T05:07:05Z,5510000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Right Corner 3,24+ Right,,,554.0,,,,,,,,,,,,,,,,,
556,PT09M37.00S,2023-12-06T05:07:01.2Z,4,REGULAR,foul,personal,[],1626164,,,1610612747,87,87,2023-12-06T05:07:07Z,5520000,False,,,0,,D. Booker loose ball personal FOUL (5 PF),"[1626164, 1629629]",1610612756.0,PHX,loose ball,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,,,,,,,,201639.0,,,,,,,5.0,0.0,Reddish,1629629.0,,
558,PT09M37.00S,2023-12-06T05:07:16.6Z,4,REGULAR,substitution,out,[],1626164,,,1610612747,87,87,2023-12-06T05:07:30Z,5540000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
559,PT09M37.00S,2023-12-06T05:07:16.6Z,4,REGULAR,substitution,in,[],201142,,,1610612747,87,87,2023-12-06T05:07:30Z,5550000,False,,,0,,SUB in: K. Durant,[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,,,,,,,,,,,,,,,,,,,,,,
561,PT09M30.00S,2023-12-06T05:08:36.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1629629,7.013797634691201,54.90196078431372,1610612747,87,87,2023-12-06T05:08:43Z,5570000,False,-25.0,13.0,1,left,MISS C. Reddish driving Layup,[1629629],1610612747.0,LAL,driving,,,Reddish,C. Reddish,,,,,Restricted Area,0-8 Center,2.79,Missed,,,,,,,,,,,,,,,,,,
562,PT09M30.00S,2023-12-06T05:08:36.9Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612756,87,87,2023-12-06T05:08:43Z,5580000,False,,,0,,TEAM defensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,561.0,,,,,,,,,,,,,,,,,
564,PT09M17.00S,2023-12-06T05:08:59.0Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630692,86.25164257555848,50.73529411764706,1610612756,87,87,2023-12-06T05:09:02Z,5600000,False,4.0,77.0,1,right,MISS J. Goodwin 7' floating Shot,[1630692],1610612756.0,PHX,floating,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,7.68,Missed,,,,,,,,,,,,,,,,,,
565,PT09M15.00S,2023-12-06T05:09:01.0Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612747,87,87,2023-12-06T05:09:02Z,5610000,False,,,0,,J. Hayes REBOUND (Off:1 Def:1),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),0-8 Center,,,564.0,,,,,,,2.0,1.0,1.0,,,,,,,,
566,PT08M56.00S,2023-12-06T05:09:20.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],2544,14.323258869908017,46.95542279411765,1610612747,89,87,2023-12-06T05:09:47Z,5620000,False,15.0,82.0,1,left,L. James 8' fadeaway Jump Shot (20 PTS),[2544],1610612747.0,LAL,fadeaway,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,8.35,Made,,20.0,,,,,,,,,,,,,,,,
567,PT08M37.00S,2023-12-06T05:09:38.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1629234,92.82194480946123,50.98039215686275,1610612756,89,89,2023-12-06T05:09:44Z,5630000,False,5.0,15.0,1,right,D. Eubanks alley-oop DUNK (6 PTS) (N. Little 1 AST),"[1629234, 1629642]",1610612756.0,PHX,alley-oop,,,Eubanks,D. Eubanks,,,,,Restricted Area,0-8 Center,1.58,Made,,6.0,N. Little,1629642.0,1.0,,,,,,,,,,,,,
569,PT08M13.00S,2023-12-06T05:10:03.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,6.8823915900131425,45.833333333333336,1610612747,91,89,2023-12-06T05:10:06Z,5650000,False,21.0,12.0,1,left,L. James driving Layup (22 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,2.41,Made,,22.0,,,,,,,,,,,,,,,,
570,PT07M44.00S,2023-12-06T05:10:31.5Z,4,REGULAR,3pt,Jump Shot,[],1628960,79.28712220762155,10.049019607843135,1610612756,91,89,2023-12-06T05:10:38Z,5660000,False,-200.0,142.0,1,right,MISS G. Allen 24' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,24.52,Missed,,,,,,,,,,,,,,,,,,
571,PT07M41.00S,2023-12-06T05:10:34.5Z,4,REGULAR,rebound,offensive,[],1630692,,,1610612756,91,89,2023-12-06T05:10:34Z,5670000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:4),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,570.0,,,,,,,6.0,4.0,2.0,,,,,,,,
572,PT07M40.00S,2023-12-06T05:10:35.5Z,4,REGULAR,turnover,bad pass,[],1630692,,,1610612756,91,89,2023-12-06T05:10:45Z,5680000,False,,,0,,J. Goodwin bad pass TURNOVER (1 TO),"[1630692, 1629629]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,,,,,,,,,1.0,,,,Reddish,1629629.0,,,,,,
573,PT07M40.00S,2023-12-06T05:10:35.5Z,4,REGULAR,steal,,[],1629629,,,1610612747,91,89,2023-12-06T05:10:37Z,5690000,False,,,0,,C. Reddish STEAL (1 STL),[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
574,PT07M37.00S,2023-12-06T05:10:38.7Z,4,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",2544,30.535479632063073,72.79411764705883,1610612747,94,89,2023-12-06T05:10:49Z,5700000,False,-114.0,235.0,1,left,L. James 26' 3PT running pullup (25 PTS) (C. Reddish 1 AST),"[2544, 1629629]",1610612747.0,LAL,running pullup,,,James,L. James,,,,,Above the Break 3,24+ Left Center,26.07,Made,,25.0,C. Reddish,1629629.0,1.0,,,,,,,,,,,,,
576,PT07M36.00S,2023-12-06T05:10:50.9Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,94,89,2023-12-06T05:10:50Z,5720000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,PT07M36.00S,2023-12-06T05:13:40.4Z,4,REGULAR,substitution,out,[],1626156,,,1610612756,94,89,2023-12-06T05:13:56Z,5730000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
578,PT07M36.00S,2023-12-06T05:13:40.4Z,4,REGULAR,substitution,out,[],1629637,,,1610612756,94,89,2023-12-06T05:13:56Z,5740000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M36.00S,2023-12-06T05:13:40.4Z,4,REGULAR,substitution,out,[],1628960,,,1610612756,94,89,2023-12-06T05:13:56Z,5750000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M36.00S,2023-12-06T05:13:40.4Z,4,REGULAR,substitution,out,[],1629234,,,1610612756,94,89,2023-12-06T05:13:56Z,5760000,False,,,0,,SUB out: D. Eubanks,[1629234],1610612756.0,PHX,,,,Eubanks,D. Eubanks,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M36.00S,2023-12-06T05:13:40.4Z,4,REGULAR,substitution,in,[],1630559,,,1610612756,94,89,2023-12-06T05:13:56Z,5770000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M36.00S,2023-12-06T05:13:40.4Z,4,REGULAR,substitution,in,[],203076,,,1610612756,94,89,2023-12-06T05:13:56Z,5780000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
583,PT07M36.00S,2023-12-06T05:13:40.4Z,4,REGULAR,substitution,in,[],201569,,,1610612756,94,89,2023-12-06T05:13:56Z,5790000,False,,,0,,SUB in: E. Gordon,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,
584,PT07M36.00S,2023-12-06T05:13:40.4Z,4,REGULAR,substitution,in,[],203994,,,1610612756,94,89,2023-12-06T05:13:56Z,5800000,False,,,0,,SUB in: J. Nurkic,[203994],1610612756.0,PHX,,,,Nurkic,J. Nurkic,,,,,,,,,,,,,,,,,,,,,,,,,,
586,PT07M20.00S,2023-12-06T05:14:37.4Z,4,REGULAR,3pt,Jump Shot,[],201569,69.30026281208936,76.9607843137255,1610612756,94,89,2023-12-06T05:14:43Z,5820000,False,135.0,236.0,1,right,MISS E. Gordon 27' 3PT,[201569],1610612756.0,PHX,,,,Gordon,E. Gordon,,,,,Above the Break 3,24+ Right Center,27.19,Missed,,,,,,,,,,,,,,,,,,
587,PT07M17.00S,2023-12-06T05:14:40.4Z,4,REGULAR,rebound,offensive,[],1629642,,,1610612756,94,89,2023-12-06T05:14:43Z,5830000,False,,,0,,N. Little REBOUND (Off:1 Def:1),[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,Above the Break 3,24+ Right Center,,,586.0,,,,,,,2.0,1.0,1.0,,,,,,,,
588,PT07M15.00S,2023-12-06T05:14:42.5Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],201142,66.27792378449408,50.245098039215684,1610612756,94,92,2023-12-06T05:14:48Z,5840000,False,1.0,264.0,1,right,K. Durant 26' 3PT  (24 PTS) (N. Little 2 AST),"[201142, 1629642]",1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Center,26.45,Made,,24.0,N. Little,1629642.0,2.0,,,,,,,,,,,,,
590,PT06M48.00S,2023-12-06T05:15:10.1Z,4,REGULAR,3pt,Jump Shot,[],1630559,38.15703022339028,75.98039215686275,1610612747,94,92,2023-12-06T05:15:16Z,5860000,False,-130.0,306.0,1,left,MISS A. Reaves 33' 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,33.26,Missed,,,,,,,,,,,,,,,,,,
591,PT06M43.00S,2023-12-06T05:15:14.3Z,4,REGULAR,rebound,defensive,[],201142,,,1610612756,94,92,2023-12-06T05:15:14Z,5870000,False,,,0,,K. Durant REBOUND (Off:0 Def:6),[201142],1610612756.0,PHX,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,,,590.0,,,,,,,6.0,6.0,0.0,,,,,,,,
592,PT06M33.00S,2023-12-06T05:15:25.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629642,93.61038107752957,46.32352941176471,1610612756,94,92,2023-12-06T05:15:29Z,5880000,False,-18.0,8.0,1,right,MISS N. Little driving Layup,[1629642],1610612756.0,PHX,driving,,,Little,N. Little,,,,,Restricted Area,0-8 Center,1.99,Missed,,,,,,,,,,,,,,,,,,
593,PT06M31.00S,2023-12-06T05:15:27.2Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,94,92,2023-12-06T05:15:29Z,5890000,False,,,0,,A. Davis REBOUND (Off:4 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,592.0,,,,,,,8.0,4.0,4.0,,,,,,,,
594,PT06M21.00S,2023-12-06T05:15:36.5Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.4881734559789805,55.14705882352941,1610612747,94,92,2023-12-06T05:15:47Z,5900000,False,-26.0,8.0,1,left,MISS A. Davis alley-oop Layup,[203076],1610612747.0,LAL,alley-oop,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.71,Missed,,,,,,,,,,,,,,,,,,
596,PT06M18.00S,2023-12-06T05:15:39.5Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612747,94,92,2023-12-06T05:15:47Z,5920000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Restricted Area,0-8 Center,,,594.0,,,,,,,,,,,,,,,,,
598,PT06M18.00S,2023-12-06T05:15:45.2Z,4,REGULAR,substitution,out,[],1630692,,,1610612747,94,92,2023-12-06T05:16:04Z,5940000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT06M18.00S,2023-12-06T05:15:45.2Z,4,REGULAR,substitution,out,[],1629642,,,1610612747,94,92,2023-12-06T05:16:04Z,5950000,False,,,0,,SUB out: N. Little,[1629642],1610612756.0,PHX,,,,Little,N. Little,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT06M18.00S,2023-12-06T05:15:45.2Z,4,REGULAR,substitution,in,[],1628960,,,1610612747,94,92,2023-12-06T05:16:04Z,5960000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT06M18.00S,2023-12-06T05:15:45.2Z,4,REGULAR,substitution,in,[],1626164,,,1610612747,94,92,2023-12-06T05:16:04Z,5970000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT06M18.00S,2023-12-06T05:16:53.8Z,4,REGULAR,substitution,out,[],1629060,,,1610612747,94,92,2023-12-06T05:17:00Z,5980000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT06M18.00S,2023-12-06T05:16:53.8Z,4,REGULAR,substitution,in,[],1627752,,,1610612747,94,92,2023-12-06T05:17:00Z,5990000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
