actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotResult,shotActionNumber,pointsTotal,shotDistance,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
593,PT06M46.00S,2024-02-14T05:29:26.4Z,4,REGULAR,turnover,bad pass,[],2544,,,1610612747,112,92,2024-02-14T05:30:32Z,5900000,False,,,0,,L. James bad pass TURNOVER (4 TO),"[2544, 1641709]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,4.0,,,Thompson,1641709.0
594,PT06M46.00S,2024-02-14T05:29:26.4Z,4,REGULAR,steal,,[],1641709,,,1610612765,112,92,2024-02-14T05:30:32Z,5910000,False,,,0,,A. Thompson STEAL (1 STL),[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
595,PT06M31.00S,2024-02-14T05:29:29.7Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1630164,10.693166885676746,51.470588235294116,1610612765,112,94,2024-02-14T05:30:12Z,5920000,False,-7.0,48.0,1,left,J. Wiseman running alley-oop DUNK (14 PTS) (S. Milton 3 AST),"[1630164, 1629003]",1610612765.0,DET,running alley-oop,,,Wiseman,J. Wiseman,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,14.0,4.86,S. Milton,1629003.0,3.0,,,,,,,,
597,PT06M18.00S,2024-02-14T05:29:43.3Z,4,REGULAR,3pt,Jump Shot,[],2544,65.75229960578187,44.11764705882353,1610612747,112,94,2024-02-14T05:30:18Z,5940000,False,-29.0,269.0,1,right,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,Missed,,,27.1,,,,,,,,,,,
598,PT06M18.00S,2024-02-14T05:29:43.3Z,4,REGULAR,rebound,defensive,[],203095,,,1610612765,112,94,2024-02-14T05:30:18Z,5950000,False,,,0,,E. Fournier REBOUND (Off:1 Def:2),[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Above the Break 3,24+ Center,,,,,,,597.0,,,,,,3.0,2.0,1.0,,,,,
599,PT06M12.00S,2024-02-14T05:29:51.2Z,4,REGULAR,foul,personal,['2freethrow'],1630559,,,1610612765,112,94,2024-02-14T05:29:59Z,5960000,False,,,0,,A. Reaves shooting personal FOUL (4 PF) (Fournier 2 FT),"[1630559, 203095]",1610612747.0,LAL,shooting,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,203054.0,4.0,0.0,Fournier,203095.0,,,,,,,,,,,,,,,
601,PT06M12.00S,2024-02-14T05:30:14.0Z,4,REGULAR,freethrow,1 of 2,[],203095,,,1610612765,112,95,2024-02-14T05:30:14Z,5980000,False,,,0,,E. Fournier Free Throw 1 of 2 (12 PTS),[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
602,PT06M12.00S,2024-02-14T05:30:27.4Z,4,REGULAR,freethrow,2 of 2,[],203095,,,1610612765,112,96,2024-02-14T05:30:27Z,5990000,False,,,0,,E. Fournier Free Throw 2 of 2 (13 PTS),[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
606,PT05M59.00S,2024-02-14T05:30:46.3Z,4,REGULAR,foul,personal,['2freethrow'],1629003,,,1610612747,112,96,2024-02-14T05:30:52Z,6000000,False,,,0,,S. Milton shooting personal FOUL (1 PF) (Reaves 2 FT),"[1629003, 1630559]",1610612765.0,DET,shooting,,,Milton,S. Milton,,,,,In The Paint (Non-RA),8-16 Left,202035.0,1.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
609,PT05M59.00S,2024-02-14T05:31:12.9Z,4,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,113,96,2024-02-14T05:31:12Z,6020000,False,,,0,,A. Reaves Free Throw 1 of 2 (12 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
611,PT05M59.00S,2024-02-14T05:31:16.0Z,4,REGULAR,substitution,in,[],1626174,,,1610612747,113,96,2024-02-14T05:31:23Z,6040000,False,,,0,,SUB in: C. Wood,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,,,,,,,,,,,,,,
612,PT05M59.00S,2024-02-14T05:31:16.0Z,4,REGULAR,substitution,out,[],1629637,,,1610612747,113,96,2024-02-14T05:31:40Z,6050000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
613,PT05M59.00S,2024-02-14T05:31:42.7Z,4,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,114,96,2024-02-14T05:31:42Z,6060000,False,,,0,,A. Reaves Free Throw 2 of 2 (13 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,13.0,,,,,,,,,,,,
614,PT05M48.00S,2024-02-14T05:31:48.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1631093,13.584099868593952,54.16666666666667,1610612765,114,98,2024-02-14T05:31:54Z,6070000,False,-21.0,75.0,1,left,J. Ivey 7' floating Jump Shot (15 PTS),[1631093],1610612765.0,DET,floating,,,Ivey,J. Ivey,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,15.0,7.8,,,,,,,,,,,
615,PT05M33.00S,2024-02-14T05:32:07.8Z,4,REGULAR,foul,personal,[],1641709,,,1610612747,114,98,2024-02-14T05:32:16Z,6080000,False,,,0,,A. Thompson personal FOUL (4 PF),"[1641709, 2544]",1610612765.0,DET,,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,203054.0,4.0,0.0,James,2544.0,,,,,,,,,,,,,,,
617,PT05M33.00S,2024-02-14T05:32:15.9Z,4,REGULAR,substitution,out,[],2544,,,1610612747,114,98,2024-02-14T05:32:24Z,6100000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT05M33.00S,2024-02-14T05:32:15.9Z,4,REGULAR,substitution,in,[],203915,,,1610612747,114,98,2024-02-14T05:32:24Z,6110000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT05M26.00S,2024-02-14T05:32:45.3Z,4,REGULAR,turnover,traveling,[],1630559,,,1610612747,114,98,2024-02-14T05:32:51Z,6120000,False,,,0,,A. Reaves traveling TURNOVER (2 TO),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Center,203054.0,,,,,,,,,,,,,,,2.0,,,,
620,PT05M15.00S,2024-02-14T05:33:06.8Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1641709,8.984888304862025,52.94117647058824,1610612765,114,100,2024-02-14T05:33:12Z,6130000,False,-15.0,32.0,1,left,A. Thompson alley-oop Layup (17 PTS) (J. Ivey 5 AST),"[1641709, 1631093]",1610612765.0,DET,alley-oop,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,Made,,17.0,3.52,J. Ivey,1631093.0,5.0,,,,,,,,
622,PT05M04.00S,2024-02-14T05:33:18.0Z,4,REGULAR,3pt,Jump Shot,[],1626174,67.46057818659658,66.91176470588235,1610612747,114,100,2024-02-14T05:33:22Z,6150000,False,85.0,253.0,1,right,MISS C. Wood 26' 3PT,[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.71,,,,,,,,,,,
623,PT05M01.00S,2024-02-14T05:33:21.0Z,4,REGULAR,rebound,defensive,[],1631093,,,1610612765,114,100,2024-02-14T05:33:22Z,6160000,False,,,0,,J. Ivey REBOUND (Off:0 Def:2),[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,,622.0,,,,,,2.0,2.0,0.0,,,,,
624,PT04M53.00S,2024-02-14T05:33:28.7Z,4,REGULAR,3pt,Jump Shot,[],203095,14.898160315374511,2.941176470588232,1610612765,114,100,2024-02-14T05:33:40Z,6170000,False,235.0,88.0,1,left,MISS E. Fournier 25' fadeaway 3PT,[203095],1610612765.0,DET,fadeaway,,,Fournier,E. Fournier,,,,,Right Corner 3,24+ Right,,,,,,Missed,,,25.1,,,,,,,,,,,
625,PT04M51.00S,2024-02-14T05:33:30.7Z,4,REGULAR,rebound,offensive,[],1630164,,,1610612765,114,100,2024-02-14T05:33:32Z,6180000,False,,,0,,J. Wiseman REBOUND (Off:5 Def:4),[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,Right Corner 3,24+ Right,,,,,,,624.0,,,,,,9.0,4.0,5.0,,,,,
626,PT04M50.00S,2024-02-14T05:33:32.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630164,5.831143232588701,48.529411764705884,1610612765,114,102,2024-02-14T05:33:37Z,6190000,False,7.0,2.0,1,left,J. Wiseman putback Layup (16 PTS),[1630164],1610612765.0,DET,putback,,,Wiseman,J. Wiseman,,,,,Restricted Area,0-8 Center,,,,,,Made,,16.0,0.77,,,,,,,,,,,
627,PT04M38.00S,2024-02-14T05:33:46.6Z,4,REGULAR,foul,personal,['2freethrow'],203095,,,1610612747,114,102,2024-02-14T05:33:57Z,6200000,False,,,0,,E. Fournier shooting personal FOUL (3 PF) (Wood 2 FT),"[203095, 1626174]",1610612765.0,DET,shooting,,,Fournier,E. Fournier,,,,,Restricted Area,0-8 Center,202035.0,3.0,0.0,Wood,1626174.0,,,,,,,,,,,,,,,
629,PT04M38.00S,2024-02-14T05:34:17.1Z,4,REGULAR,freethrow,1 of 2,[],1626174,,,1610612747,115,102,2024-02-14T05:34:17Z,6220000,False,,,0,,C. Wood Free Throw 1 of 2 (5 PTS),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,Made,,5.0,,,,,,,,,,,,
630,PT04M38.00S,2024-02-14T05:34:18.3Z,4,REGULAR,substitution,out,[],1629003,,,1610612747,115,102,2024-02-14T05:34:29Z,6230000,False,,,0,,SUB out: S. Milton,[1629003],1610612765.0,DET,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M38.00S,2024-02-14T05:34:18.3Z,4,REGULAR,substitution,out,[],1630164,,,1610612747,115,102,2024-02-14T05:34:29Z,6240000,False,,,0,,SUB out: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M38.00S,2024-02-14T05:34:18.3Z,4,REGULAR,substitution,in,[],1631105,,,1610612747,115,102,2024-02-14T05:34:29Z,6250000,False,,,0,,SUB in: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M38.00S,2024-02-14T05:34:18.3Z,4,REGULAR,substitution,in,[],1630595,,,1610612747,115,102,2024-02-14T05:34:29Z,6260000,False,,,0,,SUB in: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
634,PT04M38.00S,2024-02-14T05:34:44.6Z,4,REGULAR,freethrow,2 of 2,[],1626174,,,1610612747,116,102,2024-02-14T05:34:44Z,6270000,False,,,0,,C. Wood Free Throw 2 of 2 (6 PTS),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,Made,,6.0,,,,,,,,,,,,
635,PT04M26.00S,2024-02-14T05:34:56.5Z,4,REGULAR,turnover,bad pass,[],203095,,,1610612765,116,102,2024-02-14T05:35:15Z,6280000,False,,,0,,E. Fournier bad pass TURNOVER (2 TO),"[203095, 203915]",1610612765.0,DET,,,,Fournier,E. Fournier,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,2.0,,,Dinwiddie,203915.0
636,PT04M26.00S,2024-02-14T05:34:56.5Z,4,REGULAR,steal,,[],203915,,,1610612747,116,102,2024-02-14T05:34:59Z,6290000,False,,,0,,S. Dinwiddie STEAL (2 STL),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,,,,,,,,,,
637,PT04M03.00S,2024-02-14T05:35:19.7Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203915,70.87713534822602,17.15686274509804,1610612747,116,102,2024-02-14T05:35:26Z,6300000,False,-164.0,221.0,1,right,MISS S. Dinwiddie 27' bank 3PT,[203915],1610612747.0,LAL,bank,,,Dinwiddie,S. Dinwiddie,,,,,Above the Break 3,24+ Left Center,,,,,,Missed,,,27.56,,,,,,,,,,,
638,PT03M59.00S,2024-02-14T05:35:23.6Z,4,REGULAR,rebound,offensive,[],1629060,,,1610612747,116,102,2024-02-14T05:35:23Z,6310000,False,,,0,,R. Hachimura REBOUND (Off:2 Def:3),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,,,,637.0,,,,,,5.0,3.0,2.0,,,,,
639,PT03M49.00S,2024-02-14T05:35:33.5Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1626174,91.63929040735874,48.774509803921575,1610612747,118,102,2024-02-14T05:35:39Z,6320000,False,-6.0,26.0,1,right,C. Wood driving Layup (8 PTS) (R. Hachimura 2 AST),"[1626174, 1629060]",1610612747.0,LAL,driving,,,Wood,C. Wood,,,,,Restricted Area,0-8 Center,,,,,,Made,,8.0,2.68,R. Hachimura,1629060.0,2.0,,,,,,,,
641,PT03M49.00S,2024-02-14T05:35:40.2Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612765,118,102,2024-02-14T05:35:40Z,6340000,False,,,0,,DET Timeout,[],1610612765.0,DET,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT03M33.00S,2024-02-14T05:38:45.8Z,4,REGULAR,3pt,Jump Shot,[],1631093,29.48423127463863,22.303921568627445,1610612765,118,102,2024-02-14T05:38:51Z,6350000,False,138.0,225.0,1,left,MISS J. Ivey 26' 3PT,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Above the Break 3,24+ Right Center,,,,,,Missed,,,26.4,,,,,,,,,,,
643,PT03M29.00S,2024-02-14T05:38:49.8Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,118,102,2024-02-14T05:38:51Z,6360000,False,,,0,,A. Reaves REBOUND (Off:0 Def:7),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,642.0,,,,,,7.0,7.0,0.0,,,,,
644,PT03M19.00S,2024-02-14T05:39:02.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612747,118,102,2024-02-14T05:39:09Z,6370000,False,,,0,,J. Ivey personal FOUL (4 PF) (Hachimura 2 FT),"[1631093, 1629060]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Left,202041.0,4.0,0.0,Hachimura,1629060.0,,,,,,,,,,,,,,,
646,PT03M19.00S,2024-02-14T05:39:31.9Z,4,REGULAR,freethrow,1 of 2,[],1629060,,,1610612747,118,102,2024-02-14T05:39:47Z,6390000,False,,,0,,MISS R. Hachimura Free Throw 1 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
647,PT03M19.00S,2024-02-14T05:39:31.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,118,102,2024-02-14T05:39:47Z,6400000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,646.0,,,,,,,,,,,,,
648,PT03M19.00S,2024-02-14T05:39:31.9Z,4,REGULAR,freethrow,2 of 2,[],1629060,,,1610612747,118,102,2024-02-14T05:39:47Z,6410000,False,,,0,,MISS R. Hachimura Free Throw 2 of 2,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
649,PT03M16.00S,2024-02-14T05:39:34.9Z,4,REGULAR,rebound,defensive,[],203095,,,1610612765,118,102,2024-02-14T05:42:05Z,6420000,False,,,0,,E. Fournier REBOUND (Off:1 Def:3),[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,648.0,,,,,,4.0,3.0,1.0,,,,,
650,PT03M11.00S,2024-02-14T05:39:52.0Z,4,REGULAR,2pt,DUNK,"['fastbreak', 'pointsinthepaint']",1641709,10.430354796320628,53.92156862745098,1610612765,118,104,2024-02-14T05:40:00Z,6430000,False,-20.0,46.0,1,left,A. Thompson running alley-oop DUNK (19 PTS) (C. Cunningham 7 AST),"[1641709, 1630595]",1610612765.0,DET,running alley-oop,,,Thompson,A. Thompson,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Made,,19.0,4.95,C. Cunningham,1630595.0,7.0,,,,,,,,
652,PT02M51.00S,2024-02-14T05:40:12.6Z,4,REGULAR,3pt,Jump Shot,[],1626174,67.19776609724047,42.64705882352941,1610612747,121,104,2024-02-14T05:40:17Z,6450000,False,-37.0,256.0,1,right,C. Wood 25' 3PT  (11 PTS) (A. Reaves 6 AST),"[1626174, 1630559]",1610612747.0,LAL,,,,Wood,C. Wood,,,,,Above the Break 3,24+ Center,,,,,,Made,,11.0,25.84,A. Reaves,1630559.0,6.0,,,,,,,,
654,PT02M38.00S,2024-02-14T05:40:27.5Z,4,REGULAR,foul,personal,['2freethrow'],1626174,,,1610612765,121,104,2024-02-14T05:40:41Z,6470000,False,,,0,,C. Wood shooting personal FOUL (1 PF) (Cunningham 2 FT),"[1626174, 1630595]",1610612747.0,LAL,shooting,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,202035.0,1.0,0.0,Cunningham,1630595.0,,,,,,,,,,,,,,,
656,PT02M38.00S,2024-02-14T05:40:59.3Z,4,REGULAR,freethrow,1 of 2,[],1630595,,,1610612765,121,105,2024-02-14T05:40:59Z,6490000,False,,,0,,C. Cunningham Free Throw 1 of 2 (11 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,Made,,11.0,,,,,,,,,,,,
657,PT02M38.00S,2024-02-14T05:41:17.4Z,4,REGULAR,freethrow,2 of 2,[],1630595,,,1610612765,121,106,2024-02-14T05:41:17Z,6500000,False,,,0,,C. Cunningham Free Throw 2 of 2 (12 PTS),[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,Made,,12.0,,,,,,,,,,,,
658,PT02M18.00S,2024-02-14T05:41:46.1Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631093,,,1610612747,121,106,2024-02-14T05:42:01Z,6510000,False,,,0,,J. Ivey personal FOUL (5 PF) (Reaves 2 FT),"[1631093, 1630559]",1610612765.0,DET,,,,Ivey,J. Ivey,,,,,Mid-Range,8-16 Right,202035.0,5.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
660,PT02M18.00S,2024-02-14T05:42:12.6Z,4,REGULAR,freethrow,1 of 2,[],1630559,,,1610612747,122,106,2024-02-14T05:42:12Z,6530000,False,,,0,,A. Reaves Free Throw 1 of 2 (14 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,14.0,,,,,,,,,,,,
661,PT02M18.00S,2024-02-14T05:42:13.5Z,4,REGULAR,substitution,out,[],1627752,,,1610612747,122,106,2024-02-14T05:42:38Z,6540000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
662,PT02M18.00S,2024-02-14T05:42:13.5Z,4,REGULAR,substitution,out,[],1629060,,,1610612747,122,106,2024-02-14T05:42:38Z,6550000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
663,PT02M18.00S,2024-02-14T05:42:13.5Z,4,REGULAR,substitution,out,[],1641709,,,1610612747,122,106,2024-02-14T05:42:38Z,6560000,False,,,0,,SUB out: A. Thompson,[1641709],1610612765.0,DET,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
664,PT02M18.00S,2024-02-14T05:42:13.5Z,4,REGULAR,substitution,out,[],1631093,,,1610612747,122,106,2024-02-14T05:42:38Z,6570000,False,,,0,,SUB out: J. Ivey,[1631093],1610612765.0,DET,,,,Ivey,J. Ivey,,,,,,,,,,,,,,,,,,,,,,,,,,
665,PT02M18.00S,2024-02-14T05:42:13.5Z,4,REGULAR,substitution,out,[],203095,,,1610612747,122,106,2024-02-14T05:42:38Z,6580000,False,,,0,,SUB out: E. Fournier,[203095],1610612765.0,DET,,,,Fournier,E. Fournier,,,,,,,,,,,,,,,,,,,,,,,,,,
666,PT02M18.00S,2024-02-14T05:42:13.5Z,4,REGULAR,substitution,out,[],1631105,,,1610612747,122,106,2024-02-14T05:42:38Z,6590000,False,,,0,,SUB out: J. Duren,[1631105],1610612765.0,DET,,,,Duren,J. Duren,,,,,,,,,,,,,,,,,,,,,,,,,,
667,PT02M18.00S,2024-02-14T05:42:13.5Z,4,REGULAR,substitution,out,[],1630595,,,1610612747,122,106,2024-02-14T05:42:38Z,6600000,False,,,0,,SUB out: C. Cunningham,[1630595],1610612765.0,DET,,,,Cunningham,C. Cunningham,,,,,,,,,,,,,,,,,,,,,,,,,,
668,PT02M18.00S,2024-02-14T05:42:13.5Z,4,REGULAR,substitution,in,[],1641720,,,1610612747,122,106,2024-02-14T05:42:38Z,6610000,False,,,0,,SUB in: J. Hood-Schifino,[1641720],1610612747.0,LAL,,,,Hood-Schifino,J. Hood-Schifino,,,,,,,,,,,,,,,,,,,,,,,,,,
669,PT02M18.00S,2024-02-14T05:42:13.5Z,4,REGULAR,substitution,in,[],1641721,,,1610612747,122,106,2024-02-14T05:42:38Z,6620000,False,,,0,,SUB in: M. Lewis,[1641721],1610612747.0,LAL,,,,Lewis,M. Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,
670,PT02M18.00S,2024-02-14T05:42:13.5Z,4,REGULAR,substitution,in,[],1630201,,,1610612747,122,106,2024-02-14T05:42:38Z,6630000,False,,,0,,SUB in: M. Flynn,[1630201],1610612765.0,DET,,,,Flynn,M. Flynn,,,,,,,,,,,,,,,,,,,,,,,,,,
671,PT02M18.00S,2024-02-14T05:42:13.5Z,4,REGULAR,substitution,in,[],1629003,,,1610612747,122,106,2024-02-14T05:42:38Z,6640000,False,,,0,,SUB in: S. Milton,[1629003],1610612765.0,DET,,,,Milton,S. Milton,,,,,,,,,,,,,,,,,,,,,,,,,,
672,PT02M18.00S,2024-02-14T05:42:13.5Z,4,REGULAR,substitution,in,[],1628972,,,1610612747,122,106,2024-02-14T05:42:38Z,6650000,False,,,0,,SUB in: T. Brown Jr.,[1628972],1610612765.0,DET,,,,Brown Jr.,T. Brown Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
673,PT02M18.00S,2024-02-14T05:42:13.5Z,4,REGULAR,substitution,in,[],1630164,,,1610612747,122,106,2024-02-14T05:42:38Z,6660000,False,,,0,,SUB in: J. Wiseman,[1630164],1610612765.0,DET,,,,Wiseman,J. Wiseman,,,,,,,,,,,,,,,,,,,,,,,,,,
674,PT02M18.00S,2024-02-14T05:42:13.5Z,4,REGULAR,substitution,in,[],1631204,,,1610612747,122,106,2024-02-14T05:42:38Z,6670000,False,,,0,,SUB in: M. Sasser,[1631204],1610612765.0,DET,,,,Sasser,M. Sasser,,,,,,,,,,,,,,,,,,,,,,,,,,
675,PT02M18.00S,2024-02-14T05:42:46.9Z,4,REGULAR,freethrow,2 of 2,[],1630559,,,1610612747,123,106,2024-02-14T05:42:46Z,6680000,False,,,0,,A. Reaves Free Throw 2 of 2 (15 PTS),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,Made,,15.0,,,,,,,,,,,,
676,PT01M55.00S,2024-02-14T05:43:10.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629003,10.95597897503285,50.0,1610612765,123,106,2024-02-14T05:43:14Z,6690000,False,0.0,50.0,1,left,MISS S. Milton pullup Shot,[1629003],1610612765.0,DET,pullup,,,Milton,S. Milton,,,,,In The Paint (Non-RA),0-8 Center,,,,,,Missed,,,5.05,,,,,,,,,,,
677,PT01M51.00S,2024-02-14T05:43:14.5Z,4,REGULAR,rebound,defensive,[],1626174,,,1610612747,123,106,2024-02-14T05:43:14Z,6700000,False,,,0,,C. Wood REBOUND (Off:0 Def:4),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,676.0,,,,,,4.0,4.0,0.0,,,,,
678,PT01M33.00S,2024-02-14T05:43:36.0Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1641720,91.24507227332458,50.0,1610612747,125,106,2024-02-14T05:47:30Z,6710000,False,0.0,30.0,1,right,J. Hood-Schifino cutting DUNK (2 PTS) (S. Dinwiddie 7 AST),"[1641720, 203915]",1610612747.0,LAL,cutting,,,Hood-Schifino,J. Hood-Schifino,,,,,Restricted Area,0-8 Center,,,,,,Made,,2.0,2.98,S. Dinwiddie,203915.0,7.0,,,,,,,,
680,PT01M26.00S,2024-02-14T05:43:43.0Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628972,8.984888304862025,51.71568627450981,1610612765,125,106,2024-02-14T05:43:46Z,6730000,False,-9.0,32.0,1,left,MISS T. Brown Jr. driving reverse Layup,[1628972],1610612765.0,DET,driving reverse,,,Brown Jr.,T. Brown Jr.,,,,,Restricted Area,0-8 Center,,,,,,Missed,,,3.31,,,,,,,,,,,
681,PT01M25.00S,2024-02-14T05:43:45.2Z,4,REGULAR,rebound,defensive,[],203915,,,1610612747,125,106,2024-02-14T05:43:45Z,6740000,False,,,0,,S. Dinwiddie REBOUND (Off:0 Def:2),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,Restricted Area,0-8 Center,,,,,,,680.0,,,,,,2.0,2.0,0.0,,,,,
682,PT01M25.00S,2024-02-14T05:43:49.3Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,125,106,2024-02-14T05:43:49Z,6750000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,PT01M25.00S,2024-02-14T05:45:18.5Z,4,REGULAR,substitution,out,[],1630559,,,1610612747,125,106,2024-02-14T05:45:38Z,6760000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
