actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,turnoverTotal,stealPlayerName,stealPersonId,blockPlayerName,blockPersonId
275,PT04M59.00S,2023-10-31T03:23:33.9Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,44,40,2023-10-31T03:23:35Z,2720000,False,,,0,,F. Wagner REBOUND (Off:1 Def:2),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Center,,,274.0,,,,,,,,,,3.0,2.0,1.0,,,,,
276,PT04M54.00S,2023-10-31T03:23:38.7Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203914,8.853482260183966,49.01960784313726,1610612753,44,42,2023-10-31T03:23:48Z,2730000,False,5.0,31.0,1,left,G. Harris cutting finger roll Layup (11 PTS) (M. Fultz 2 AST),"[203914, 1628365]",1610612753.0,ORL,cutting finger roll,,,Harris,G. Harris,,,,,Restricted Area,0-8 Center,3.11,Made,,,,,,,11.0,M. Fultz,1628365.0,2.0,,,,,,,,
278,PT04M38.00S,2023-10-31T03:23:53.9Z,2,REGULAR,2pt,Jump Shot,[],1630559,78.05519053876478,71.69883578431373,1610612747,44,42,2023-10-31T03:23:58Z,2750000,False,108.0,154.0,1,right,MISS A. Reaves 18' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Right Center,18.82,Missed,,,,,,,,,,,,,,,,,,
279,PT04M34.00S,2023-10-31T03:23:57.9Z,2,REGULAR,rebound,defensive,[],1628976,,,1610612753,44,42,2023-10-31T03:23:58Z,2760000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,Mid-Range,16-24 Right Center,,,278.0,,,,,,,,,,3.0,3.0,0.0,,,,,
280,PT04M29.00S,2023-10-31T03:24:02.4Z,2,REGULAR,3pt,Jump Shot,[],203914,7.145203679369246,97.05882352941177,1610612753,44,45,2023-10-31T03:24:13Z,2770000,False,-235.0,15.0,1,left,G. Harris 3PT  (14 PTS) (M. Fultz 3 AST),"[203914, 1628365]",1610612753.0,ORL,,,,Harris,G. Harris,,,,,Left Corner 3,24+ Left,23.58,Made,,,,,,,14.0,M. Fultz,1628365.0,3.0,,,,,,,,
282,PT04M28.00S,2023-10-31T03:24:09.6Z,2,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612747,44,45,2023-10-31T03:24:09Z,2790000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,PT04M16.00S,2023-10-31T03:27:10.2Z,2,REGULAR,turnover,lost ball,[],1626156,,,1610612747,44,45,2023-10-31T03:27:27Z,2800000,False,,,0,,D. Russell lost ball TURNOVER (2 TO),"[1626156, 1630591]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,2.0,Suggs,1630591.0,,
284,PT04M16.00S,2023-10-31T03:27:10.2Z,2,REGULAR,steal,,[],1630591,,,1610612753,44,45,2023-10-31T03:27:12Z,2810000,False,,,0,,J. Suggs STEAL (1 STL),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
285,PT04M16.00S,2023-10-31T03:27:15.1Z,2,REGULAR,foul,personal,[],1626156,,,1610612753,44,45,2023-10-31T03:27:18Z,2820000,False,,,0,,D. Russell personal FOUL (3 PF),"[1626156, 1630591]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,1628951.0,3.0,0.0,Suggs,1630591.0,,,,,,,,,,,,
290,PT03M59.00S,2023-10-31T03:31:48.4Z,2,REGULAR,foul,personal,['2freethrow'],203076,,,1610612753,44,45,2023-10-31T03:31:55Z,2870000,False,,,0,,A. Davis shooting personal FOUL (2 PF) (Suggs 2 FT),"[203076, 1630591]",1610612747.0,LAL,shooting,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,,1148.0,2.0,0.0,Suggs,1630591.0,,,,,,,,,,,,
292,PT03M59.00S,2023-10-31T03:32:17.5Z,2,REGULAR,freethrow,1 of 2,['fromturnover'],1630591,,,1610612753,44,46,2023-10-31T03:32:17Z,2890000,False,,,0,,J. Suggs Free Throw 1 of 2 (6 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
293,PT03M59.00S,2023-10-31T03:32:35.7Z,2,REGULAR,freethrow,2 of 2,['fromturnover'],1630591,,,1610612753,44,47,2023-10-31T03:32:35Z,2900000,False,,,0,,J. Suggs Free Throw 2 of 2 (7 PTS),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,,,,Made,,,,,,,7.0,,,,,,,,,,,
294,PT03M36.00S,2023-10-31T03:32:58.5Z,2,REGULAR,3pt,Jump Shot,[],1630559,94.53022339027595,2.941176470588232,1610612747,44,47,2023-10-31T03:33:04Z,2910000,False,-235.0,-1.0,1,right,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,23.53,Missed,,,,,,,,,,,,,,,,,,
295,PT03M33.00S,2023-10-31T03:33:01.5Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,44,47,2023-10-31T03:33:01Z,2920000,False,,,0,,F. Wagner REBOUND (Off:1 Def:3),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Left Corner 3,24+ Left,,,294.0,,,,,,,,,,4.0,3.0,1.0,,,,,
296,PT03M27.00S,2023-10-31T03:33:11.4Z,2,REGULAR,turnover,traveling,[],203914,,,1610612753,44,47,2023-10-31T03:33:17Z,2930000,False,,,0,,G. Harris traveling TURNOVER (1 TO),[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,Above the Break 3,24+ Center,,,,1148.0,,,,,,,,,,,,1.0,,,,
297,PT03M12.00S,2023-10-31T03:33:40.7Z,2,REGULAR,2pt,Hook,"['pointsinthepaint', 'fromturnover']",203076,91.98423127463863,36.74172794117647,1610612747,46,47,2023-10-31T03:34:07Z,2940000,False,-66.0,23.0,1,right,A. Davis 7' turnaround Hook (12 PTS) (A. Reaves 2 AST),"[203076, 1630559]",1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,7.01,Made,,,,,,,12.0,A. Reaves,1630559.0,2.0,,,,,,,,
299,PT03M02.00S,2023-10-31T03:33:50.4Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630591,8.196452036793687,50.98039215686275,1610612753,46,49,2023-10-31T03:34:27Z,2960000,False,-5.0,25.0,1,left,J. Suggs cutting Layup (9 PTS) (M. Fultz 4 AST),"[1630591, 1628365]",1610612753.0,ORL,cutting,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,2.5,Made,,,,,,,9.0,M. Fultz,1628365.0,4.0,,,,,,,,
301,PT02M54.00S,2023-10-31T03:33:58.8Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1626156,92.42772667542707,49.01960784313726,1610612747,48,49,2023-10-31T03:34:03Z,2980000,False,-5.0,19.0,1,right,D. Russell driving Layup (13 PTS),[1626156],1610612747.0,LAL,driving,,,Russell,D. Russell,,,,,Restricted Area,0-8 Center,1.93,Made,,,,,,,13.0,,,,,,,,,,,
302,PT02M41.00S,2023-10-31T03:34:12.0Z,2,REGULAR,2pt,DUNK,['pointsinthepaint'],1628976,6.619579500657039,51.96078431372549,1610612753,48,51,2023-10-31T03:34:18Z,2990000,False,-10.0,10.0,1,left,W. Carter Jr. alley-oop DUNK (7 PTS) (F. Wagner 3 AST),"[1628976, 1630532]",1610612753.0,ORL,alley-oop,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,1.38,Made,,,,,,,7.0,F. Wagner,1630532.0,3.0,,,,,,,,
304,PT02M27.00S,2023-10-31T03:34:26.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,83.36070959264126,41.17647058823529,1610612747,50,51,2023-10-31T03:34:30Z,3010000,False,-44.0,104.0,1,right,A. Reaves 11' pullup Jump Shot (6 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,11.29,Made,,,,,,,6.0,,,,,,,,,,,
305,PT02M23.00S,2023-10-31T03:34:34.2Z,2,REGULAR,foul,offensive,[],1630532,,,1610612753,50,51,2023-10-31T03:34:52Z,3020000,False,,,0,,F. Wagner offensive FOUL (1 PF),"[1630532, 1626156]",1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,1628951.0,1.0,0.0,Russell,1626156.0,,,,,,,,,,,,
307,PT02M23.00S,2023-10-31T03:34:34.2Z,2,REGULAR,turnover,offensive foul,[],1630532,,,1610612753,50,51,2023-10-31T03:34:34Z,3040000,False,,,0,,F. Wagner offensive foul TURNOVER (2 TO),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,In The Paint (Non-RA),8-16 Center,,,,1628951.0,,,,,,,,,,,,2.0,,,,
308,PT02M23.00S,2023-10-31T03:34:45.8Z,2,REGULAR,substitution,out,[],1629629,,,1610612747,50,51,2023-10-31T03:34:56Z,3050000,False,,,0,,SUB out: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
309,PT02M23.00S,2023-10-31T03:34:45.8Z,2,REGULAR,substitution,in,[],2544,,,1610612747,50,51,2023-10-31T03:34:56Z,3060000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
310,PT02M23.00S,2023-10-31T03:34:45.8Z,2,REGULAR,substitution,out,[],203914,,,1610612747,50,51,2023-10-31T03:35:07Z,3070000,False,,,0,,SUB out: G. Harris,[203914],1610612753.0,ORL,,,,Harris,G. Harris,,,,,,,,,,,,,,,,,,,,,,,,,,
311,PT02M23.00S,2023-10-31T03:34:45.8Z,2,REGULAR,substitution,in,[],1630175,,,1610612747,50,51,2023-10-31T03:35:07Z,3080000,False,,,0,,SUB in: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
312,PT02M02.00S,2023-10-31T03:35:31.1Z,2,REGULAR,turnover,out-of-bounds,[],1630559,,,1610612747,50,51,2023-10-31T03:35:37Z,3090000,False,,,0,,A. Reaves lost ball out-of-bounds TURNOVER (2 TO),[1630559],1610612747.0,LAL,lost ball,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,1628951.0,,,,,,,,,,,,2.0,,,,
313,PT01M44.00S,2023-10-31T03:36:01.7Z,2,REGULAR,foul,personal,[],1627752,,,1610612753,50,51,2023-10-31T03:36:09Z,3100000,False,,,0,,T. Prince personal FOUL (2 PF),"[1627752, 1630532]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Mid-Range,16-24 Left,,,,202901.0,2.0,0.0,Wagner,1630532.0,,,,,,,,,,,,
315,PT01M32.00S,2023-10-31T03:36:28.6Z,2,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630175,13.534822601839679,45.87545955882353,1610612753,50,51,2023-10-31T03:36:35Z,3120000,False,21.0,75.0,1,left,MISS C. Anthony 7' floating Shot,[1630175],1610612753.0,ORL,floating,,,Anthony,C. Anthony,,,,,In The Paint (Non-RA),0-8 Center,7.75,Missed,,,,,,,,,,,,,,,,,,
316,PT01M29.00S,2023-10-31T03:36:31.6Z,2,REGULAR,rebound,defensive,[],203076,,,1610612747,50,51,2023-10-31T03:36:35Z,3130000,False,,,0,,A. Davis REBOUND (Off:0 Def:6),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,,,315.0,,,,,,,,,,6.0,6.0,0.0,,,,,
317,PT01M18.00S,2023-10-31T03:36:43.9Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,89.79960578186596,59.80392156862745,1610612747,52,51,2023-10-31T03:37:02Z,3140000,False,49.0,43.0,1,right,A. Davis 6' turnaround Jump Shot (14 PTS) (L. James 4 AST),"[203076, 2544]",1610612747.0,LAL,turnaround,,,Davis,A. Davis,,,,,In The Paint (Non-RA),0-8 Center,6.55,Made,,,,,,,14.0,L. James,2544.0,4.0,,,,,,,,
319,PT01M18.00S,2023-10-31T03:36:50.8Z,2,REGULAR,foul,personal,['1freethrow'],1628976,,,1610612747,52,51,2023-10-31T03:37:00Z,3160000,False,,,0,,W. Carter Jr. shooting personal FOUL (3 PF) (Davis 1 FT),"[1628976, 203076]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,Restricted Area,0-8 Center,,,,1628951.0,3.0,0.0,Davis,203076.0,,,,,,,,,,,,
321,PT01M18.00S,2023-10-31T03:37:03.1Z,2,REGULAR,substitution,out,[],1628976,,,1610612747,52,51,2023-10-31T03:37:31Z,3180000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT01M18.00S,2023-10-31T03:37:03.1Z,2,REGULAR,substitution,in,[],1629048,,,1610612747,52,51,2023-10-31T03:37:31Z,3190000,False,,,0,,SUB in: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT01M18.00S,2023-10-31T03:37:30.8Z,2,REGULAR,freethrow,1 of 1,[],203076,,,1610612747,52,51,2023-10-31T03:37:36Z,3200000,False,,,0,,MISS A. Davis Free Throw 1 of 1,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
324,PT01M15.00S,2023-10-31T03:37:33.8Z,2,REGULAR,rebound,defensive,[],1630532,,,1610612753,52,51,2023-10-31T03:37:36Z,3210000,False,,,0,,F. Wagner REBOUND (Off:1 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,,323.0,,,,,,,,,,5.0,4.0,1.0,,,,,
325,PT01M02.00S,2023-10-31T03:37:44.9Z,2,REGULAR,3pt,Jump Shot,[],1630591,32.11235216819975,36.274509803921575,1610612753,52,51,2023-10-31T03:38:24Z,3220000,False,69.0,249.0,1,left,MISS J. Suggs 25' step back 3PT,[1630591],1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Center,25.87,Missed,,,,,,,,,,,,,,,,,,
326,PT00M58.70S,2023-10-31T03:37:48.2Z,2,REGULAR,rebound,defensive,[],1630559,,,1610612747,52,51,2023-10-31T03:37:49Z,3230000,False,,,0,,A. Reaves REBOUND (Off:0 Def:1),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,325.0,,,,,,,,,,1.0,1.0,0.0,,,,,
327,PT00M54.70S,2023-10-31T03:37:53.2Z,2,REGULAR,turnover,bad pass,[],1626156,,,1610612747,52,51,2023-10-31T03:37:57Z,3240000,False,,,0,,D. Russell bad pass TURNOVER (3 TO),"[1626156, 1628365]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,3.0,Fultz,1628365.0,,
328,PT00M54.70S,2023-10-31T03:37:53.2Z,2,REGULAR,steal,,[],1628365,,,1610612753,52,51,2023-10-31T03:37:55Z,3250000,False,,,0,,M. Fultz STEAL (1 STL),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
329,PT00M52.30S,2023-10-31T03:37:56.6Z,2,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1628365,6.619579500657039,50.0,1610612753,52,53,2023-10-31T03:38:48Z,3260000,False,0.0,10.0,1,left,M. Fultz running finger roll Layup (4 PTS),[1628365],1610612753.0,ORL,running finger roll,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,0.97,Made,,,,,,,4.0,,,,,,,,,,,
330,PT00M39.00S,2023-10-31T03:38:14.9Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1630591,,,1610612747,52,53,2023-10-31T03:38:24Z,3270000,False,,,0,,J. Suggs personal FOUL (1 PF) (Davis 2 FT),"[1630591, 203076]",1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Above the Break 3,24+ Right Center,,,,1628951.0,1.0,0.0,Davis,203076.0,,,,,,,,,,,,
332,PT00M39.00S,2023-10-31T03:38:53.2Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,53,53,2023-10-31T03:38:53Z,3290000,False,,,0,,A. Davis Free Throw 1 of 2 (15 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,15.0,,,,,,,,,,,
333,PT00M39.00S,2023-10-31T03:39:10.2Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,54,53,2023-10-31T03:39:10Z,3300000,False,,,0,,A. Davis Free Throw 2 of 2 (16 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,16.0,,,,,,,,,,,
334,PT00M29.50S,2023-10-31T03:39:21.2Z,2,REGULAR,3pt,Jump Shot,[],1630175,30.14126149802891,27.941176470588232,1610612753,54,53,2023-10-31T03:39:26Z,3310000,False,110.0,231.0,1,left,MISS C. Anthony 25' 3PT - blocked,"[1630175, 1626156]",1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Above the Break 3,24+ Right Center,25.58,Missed,,,,,,,,,,,,,,,,,Russell,1626156.0
338,PT00M29.50S,2023-10-31T03:39:21.2Z,2,REGULAR,block,,[],1626156,,,1610612753,54,53,2023-10-31T03:39:48Z,3315000,False,,,0,,D. Russell BLOCK (1 BLK),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
335,PT00M29.40S,2023-10-31T03:39:21.3Z,2,REGULAR,rebound,offensive,[],1630532,,,1610612753,54,53,2023-10-31T03:39:48Z,3320000,False,,,0,,F. Wagner REBOUND (Off:2 Def:4),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,Above the Break 3,24+ Right Center,,,334.0,,,,,,,,,,6.0,4.0,2.0,,,,,
336,PT00M29.40S,2023-10-31T03:39:27.1Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1627752,,,1610612753,54,53,2023-10-31T03:39:34Z,3330000,False,,,0,,T. Prince shooting personal FOUL (3 PF) (Wagner 2 FT),"[1627752, 1630532]",1610612747.0,LAL,shooting,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,202901.0,3.0,0.0,Wagner,1630532.0,,,,,,,,,,,,
339,PT00M29.40S,2023-10-31T03:39:53.9Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],1630532,,,1610612753,54,54,2023-10-31T03:39:53Z,3350000,False,,,0,,F. Wagner Free Throw 1 of 2 (5 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,5.0,,,,,,,,,,,
340,PT00M29.40S,2023-10-31T03:40:15.1Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],1630532,,,1610612753,54,55,2023-10-31T03:40:15Z,3360000,False,,,0,,F. Wagner Free Throw 2 of 2 (6 PTS),[1630532],1610612753.0,ORL,,,,Wagner,F. Wagner,,,,,,,,Made,,,,,,,6.0,,,,,,,,,,,
341,PT00M10.20S,2023-10-31T03:40:36.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,90.45663600525624,49.26470588235294,1610612747,54,55,2023-10-31T03:40:40Z,3370000,False,-4.0,37.0,1,right,MISS A. Davis cutting Layup - blocked,"[203076, 1628365]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.74,Missed,,,,,,,,,,,,,,,,,Fultz,1628365.0
342,PT00M10.20S,2023-10-31T03:40:36.0Z,2,REGULAR,block,,[],1628365,,,1610612747,54,55,2023-10-31T03:40:38Z,3380000,False,,,0,,M. Fultz BLOCK (1 BLK),[1628365],1610612753.0,ORL,,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
343,PT00M07.10S,2023-10-31T03:40:39.1Z,2,REGULAR,rebound,defensive,[],1630175,,,1610612753,54,55,2023-10-31T03:40:39Z,3390000,False,,,0,,C. Anthony REBOUND (Off:0 Def:2),[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,Restricted Area,0-8 Center,,,341.0,,,,,,,,,,2.0,2.0,0.0,,,,,
344,PT00M03.10S,2023-10-31T03:40:45.9Z,2,REGULAR,3pt,Jump Shot,[],1630591,6.943988173455978,4.143688725490193,1610612753,54,58,2023-10-31T03:41:41Z,3400000,False,229.0,13.0,1,left,J. Suggs 3PT step back (12 PTS) (C. Anthony 1 AST),"[1630591, 1630175]",1610612753.0,ORL,step back,,,Suggs,J. Suggs,,,,,Right Corner 3,24+ Right,22.97,Made,,,,,,,12.0,C. Anthony,1630175.0,1.0,,,,,,,,
346,PT00M00.50S,2023-10-31T03:40:52.4Z,2,REGULAR,3pt,Jump Shot,[],1630559,44.99014454664915,81.86274509803921,1610612747,54,58,2023-10-31T03:41:34Z,3420000,False,159.0,465.0,1,right,MISS A. Reaves 49' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,49.12,Missed,,,,,,,,,,,,,,,,,,
347,PT00M00.10S,2023-10-31T03:40:52.8Z,2,REGULAR,rebound,offensive,['team'],0,,,1610612747,54,58,2023-10-31T03:41:34Z,3430000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Above the Break 3,24+ Left Center,,,346.0,,,,,,,,,,,,,,,,,
348,PT00M00.00S,2023-10-31T03:40:55.2Z,2,REGULAR,period,end,[],0,,,1610612747,54,58,2023-10-31T03:40:55Z,3440000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
349,PT12M00.00S,2023-10-31T03:54:59.7Z,3,REGULAR,substitution,out,['startperiod'],1630175,,,1610612747,54,58,2023-10-31T03:56:14Z,3450000,False,,,0,,SUB out: C. Anthony,[1630175],1610612753.0,ORL,,,,Anthony,C. Anthony,,,,,,,,,,,,,,,,,,,,,,,,,,
350,PT12M00.00S,2023-10-31T03:54:59.7Z,3,REGULAR,substitution,out,['startperiod'],1629048,,,1610612747,54,58,2023-10-31T03:56:14Z,3460000,False,,,0,,SUB out: G. Bitadze,[1629048],1610612753.0,ORL,,,,Bitadze,G. Bitadze,,,,,,,,,,,,,,,,,,,,,,,,,,
351,PT12M00.00S,2023-10-31T03:54:59.7Z,3,REGULAR,substitution,in,['startperiod'],1631094,,,1610612747,54,58,2023-10-31T03:56:14Z,3470000,False,,,0,,SUB in: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
352,PT12M00.00S,2023-10-31T03:54:59.7Z,3,REGULAR,substitution,in,['startperiod'],1628976,,,1610612747,54,58,2023-10-31T03:56:14Z,3480000,False,,,0,,SUB in: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
353,PT12M00.00S,2023-10-31T03:56:09.0Z,3,REGULAR,period,start,[],0,,,1610612747,54,58,2023-10-31T03:56:15Z,3490000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
354,PT11M43.00S,2023-10-31T03:56:24.6Z,3,REGULAR,3pt,Jump Shot,[],1626156,9.461235216819972,96.54564950980392,1610612747,57,58,2023-10-31T03:56:31Z,3500000,False,-233.0,36.0,1,left,D. Russell 3PT  (16 PTS) (A. Reaves 3 AST),"[1626156, 1630559]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,Left Corner 3,24+ Left,23.55,Made,,,,,,,16.0,A. Reaves,1630559.0,3.0,,,,,,,,
356,PT11M20.00S,2023-10-31T03:56:48.5Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628365,91.63929040735874,47.79411764705882,1610612753,57,60,2023-10-31T03:56:53Z,3520000,False,-11.0,26.0,1,right,M. Fultz driving floating Jump Shot (6 PTS) (P. Banchero 3 AST),"[1628365, 1631094]",1610612753.0,ORL,driving floating,,,Fultz,M. Fultz,,,,,Restricted Area,0-8 Center,2.83,Made,,,,,,,6.0,P. Banchero,1631094.0,3.0,,,,,,,,
358,PT11M01.00S,2023-10-31T03:57:07.1Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],203076,7.7529566360052655,44.70741421568627,1610612747,59,60,2023-10-31T03:57:16Z,3540000,False,26.0,20.0,1,left,A. Davis turnaround bank Hook (18 PTS) (T. Prince 1 AST),"[203076, 1627752]",1610612747.0,LAL,turnaround bank,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.34,Made,,,,,,,18.0,T. Prince,1627752.0,1.0,,,,,,,,
360,PT10M49.00S,2023-10-31T03:57:19.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,90.98226018396846,53.67647058823529,1610612753,59,60,2023-10-31T03:58:06Z,3560000,False,18.0,32.0,1,right,MISS P. Banchero driving finger roll Layup,[1631094],1610612753.0,ORL,driving finger roll,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,3.72,Missed,,,,,,,,,,,,,,,,,,
361,PT10M46.00S,2023-10-31T03:57:22.0Z,3,REGULAR,rebound,offensive,[],1630591,,,1610612753,59,60,2023-10-31T03:58:06Z,3570000,False,,,0,,J. Suggs REBOUND (Off:1 Def:1),[1630591],1610612753.0,ORL,,,,Suggs,J. Suggs,,,,,Restricted Area,0-8 Center,,,360.0,,,,,,,,,,2.0,1.0,1.0,,,,,
362,PT10M44.00S,2023-10-31T03:57:24.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631094,92.69053876478318,47.79411764705882,1610612753,59,62,2023-10-31T03:57:29Z,3580000,False,-11.0,16.0,1,right,P. Banchero Layup (4 PTS) (J. Suggs 1 AST),"[1631094, 1630591]",1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,Restricted Area,0-8 Center,1.96,Made,,,,,,,4.0,J. Suggs,1630591.0,1.0,,,,,,,,
364,PT10M30.00S,2023-10-31T03:57:37.5Z,3,REGULAR,2pt,Jump Shot,[],1630559,20.630749014454665,68.27129289215686,1610612747,59,62,2023-10-31T03:57:43Z,3600000,False,-91.0,141.0,1,left,MISS A. Reaves 16' pullup Shot,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,16.84,Missed,,,,,,,,,,,,,,,,,,
