actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
271,PT03M25.00S,2023-12-03T04:27:24.2Z,2,REGULAR,block,,[],1631095,,,1610612747,47,38,2023-12-03T04:28:47Z,2565000,False,,,0,,J. Smith Jr. BLOCK (2 BLK),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
259,PT03M25.00S,2023-12-03T04:27:24.2Z,2,REGULAR,rebound,offensive,[],203076,,,1610612747,47,38,2023-12-03T04:27:35Z,2570000,False,,,0,,A. Davis REBOUND (Off:3 Def:4),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,258.0,7.0,4.0,3.0,,,,,,,,,,,,,,
260,PT03M25.00S,2023-12-03T04:27:29.8Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628415,,,1610612747,47,38,2023-12-03T04:27:39Z,2580000,False,,,0,,D. Brooks shooting personal FOUL (3 PF) (Davis 2 FT),"[1628415, 203076]",1610612745.0,HOU,shooting,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,,,,,202037.0,3.0,1.0,Davis,203076.0,,,,,,,,,
262,PT03M25.00S,2023-12-03T04:28:10.6Z,2,REGULAR,freethrow,1 of 2,['2ndchance'],203076,,,1610612747,48,38,2023-12-03T04:28:10Z,2600000,False,,,0,,A. Davis Free Throw 1 of 2 (13 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,,13.0,,,,,,,
263,PT03M25.00S,2023-12-03T04:28:12.3Z,2,REGULAR,substitution,out,[],2544,,,1610612747,48,38,2023-12-03T04:28:24Z,2610000,False,,,0,,SUB out: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
264,PT03M25.00S,2023-12-03T04:28:12.3Z,2,REGULAR,substitution,out,[],1628415,,,1610612747,48,38,2023-12-03T04:28:24Z,2620000,False,,,0,,SUB out: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
265,PT03M25.00S,2023-12-03T04:28:12.3Z,2,REGULAR,substitution,out,[],1630578,,,1610612747,48,38,2023-12-03T04:28:24Z,2630000,False,,,0,,SUB out: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
266,PT03M25.00S,2023-12-03T04:28:12.3Z,2,REGULAR,substitution,in,[],1630559,,,1610612747,48,38,2023-12-03T04:28:24Z,2640000,False,,,0,,SUB in: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
267,PT03M25.00S,2023-12-03T04:28:12.3Z,2,REGULAR,substitution,in,[],201145,,,1610612747,48,38,2023-12-03T04:28:24Z,2650000,False,,,0,,SUB in: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
268,PT03M25.00S,2023-12-03T04:28:12.3Z,2,REGULAR,substitution,in,[],1630256,,,1610612747,48,38,2023-12-03T04:28:24Z,2660000,False,,,0,,SUB in: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
269,PT03M25.00S,2023-12-03T04:28:10.6Z,2,REGULAR,freethrow,2 of 2,['2ndchance'],203076,,,1610612747,48,38,2023-12-03T04:28:39Z,2670000,False,,,0,,MISS A. Davis Free Throw 2 of 2,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
270,PT03M22.00S,2023-12-03T04:28:13.6Z,2,REGULAR,rebound,defensive,[],201145,,,1610612745,48,38,2023-12-03T04:28:39Z,2680000,False,,,0,,J. Green REBOUND (Off:0 Def:1),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,269.0,1.0,1.0,0.0,,,,,,,,,,,,,,
272,PT03M10.00S,2023-12-03T04:28:53.3Z,2,REGULAR,foul,personal,[],1631108,,,1610612745,48,38,2023-12-03T04:28:57Z,2690000,False,,,0,,M. Christie personal FOUL (1 PF),"[1631108, 1627832]",1610612747.0,LAL,,,,Christie,M. Christie,,,,,Mid-Range,16-24 Left Center,,,,,,,202027.0,1.0,0.0,VanVleet,1627832.0,,,,,,,,,
274,PT03M04.00S,2023-12-03T04:29:12.2Z,2,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627832,83.09789750328515,59.068627450980394,1610612745,48,38,2023-12-03T04:29:27Z,2710000,False,45.0,106.0,1,right,MISS F. VanVleet 11' floating Shot,[1627832],1610612745.0,HOU,floating,,,VanVleet,F. VanVleet,,,,,In The Paint (Non-RA),8-16 Center,11.56,Missed,,,,,,,,,,,,,,,,,,
275,PT03M01.00S,2023-12-03T04:29:15.2Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612747,48,38,2023-12-03T04:29:27Z,2720000,False,,,0,,M. Christie REBOUND (Off:0 Def:2),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,In The Paint (Non-RA),8-16 Center,,,274.0,2.0,2.0,0.0,,,,,,,,,,,,,,
276,PT02M51.00S,2023-12-03T04:29:26.4Z,2,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631095,,,1610612747,48,38,2023-12-03T04:29:37Z,2730000,False,,,0,,J. Smith Jr. shooting personal FOUL (2 PF) (Davis 2 FT),"[1631095, 203076]",1610612745.0,HOU,shooting,,,Smith Jr.,J. Smith Jr.,,,,,Restricted Area,0-8 Center,,,,,,,203592.0,2.0,0.0,Davis,203076.0,,,,,,,,,
278,PT02M51.00S,2023-12-03T04:29:55.4Z,2,REGULAR,freethrow,1 of 2,[],203076,,,1610612747,49,38,2023-12-03T04:29:55Z,2750000,False,,,0,,A. Davis Free Throw 1 of 2 (14 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,,14.0,,,,,,,
279,PT02M51.00S,2023-12-03T04:30:12.9Z,2,REGULAR,freethrow,2 of 2,[],203076,,,1610612747,50,38,2023-12-03T04:30:12Z,2760000,False,,,0,,A. Davis Free Throw 2 of 2 (15 PTS),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,,15.0,,,,,,,
280,PT02M51.00S,2023-12-03T04:30:15.3Z,2,REGULAR,foul,technical,"['inpenalty', '1freethrow']",203152,,,1610612745,50,38,2023-12-03T04:30:28Z,2770000,False,,,0,,TEAM foul technical,[203152],1610612745.0,HOU,,,,,,,,,,,,,,,,,,203592.0,,,,,,,,,,,,,
281,PT02M51.00S,2023-12-03T04:30:38.1Z,2,REGULAR,freethrow,1 of 1,[],203076,,,1610612745,51,38,2023-12-03T04:30:38Z,2780000,False,,,0,,A. Davis technical Free Throw 1 of 1 (16 PTS),[203076],1610612747.0,LAL,technical,,,Davis,A. Davis,,,,,,,,Made,,,,,,,,,,,16.0,,,,,,,
282,PT02M39.00S,2023-12-03T04:31:00.0Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,91.77069645203679,50.98039215686275,1610612745,51,38,2023-12-03T04:31:05Z,2790000,False,5.0,25.0,1,right,MISS J. Green driving Layup - blocked,"[1630224, 203076]",1610612745.0,HOU,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,2.54,Missed,,,,,,,,,,,,,,,Davis,203076.0,,
283,PT02M39.00S,2023-12-03T04:31:00.0Z,2,REGULAR,block,,[],203076,,,1610612745,51,38,2023-12-03T04:31:02Z,2800000,False,,,0,,A. Davis BLOCK (3 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
284,PT02M35.00S,2023-12-03T04:31:04.0Z,2,REGULAR,rebound,defensive,[],1627752,,,1610612747,51,38,2023-12-03T04:31:05Z,2810000,False,,,0,,T. Prince REBOUND (Off:0 Def:3),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,282.0,3.0,3.0,0.0,,,,,,,,,,,,,,
285,PT02M29.00S,2023-12-03T04:31:09.4Z,2,REGULAR,3pt,Jump Shot,[],1630559,34.60906701708278,59.31372549019608,1610612747,54,38,2023-12-03T04:32:12Z,2820000,False,-47.0,273.0,1,left,A. Reaves 27' 3PT pullup (13 PTS),[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,27.68,Made,,,,,,,,,,,13.0,,,,,,,
286,PT02M18.00S,2023-12-03T04:31:24.0Z,2,REGULAR,foul,personal,['2freethrow'],1631108,,,1610612745,54,38,2023-12-03T04:31:29Z,2830000,False,,,0,,M. Christie shooting personal FOUL (2 PF) (VanVleet 2 FT),"[1631108, 1627832]",1610612747.0,LAL,shooting,,,Christie,M. Christie,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,202027.0,2.0,0.0,VanVleet,1627832.0,,,,,,,,,
288,PT02M18.00S,2023-12-03T04:31:50.5Z,2,REGULAR,freethrow,1 of 2,[],1627832,,,1610612745,54,39,2023-12-03T04:31:50Z,2850000,False,,,0,,F. VanVleet Free Throw 1 of 2 (5 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,,,,,5.0,,,,,,,
289,PT02M18.00S,2023-12-03T04:31:51.2Z,2,REGULAR,substitution,out,[],1627752,,,1610612745,54,39,2023-12-03T04:32:05Z,2860000,False,,,0,,SUB out: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
290,PT02M18.00S,2023-12-03T04:31:51.2Z,2,REGULAR,substitution,out,[],1631095,,,1610612745,54,39,2023-12-03T04:32:05Z,2870000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
291,PT02M18.00S,2023-12-03T04:31:51.2Z,2,REGULAR,substitution,in,[],2544,,,1610612745,54,39,2023-12-03T04:32:05Z,2880000,False,,,0,,SUB in: L. James,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,,,,,,,,,,,,,
292,PT02M18.00S,2023-12-03T04:31:51.2Z,2,REGULAR,substitution,in,[],1631106,,,1610612745,54,39,2023-12-03T04:32:05Z,2890000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
293,PT02M18.00S,2023-12-03T04:32:22.2Z,2,REGULAR,freethrow,2 of 2,[],1627832,,,1610612745,54,40,2023-12-03T04:32:22Z,2900000,False,,,0,,F. VanVleet Free Throw 2 of 2 (6 PTS),[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,,,,,6.0,,,,,,,
294,PT01M57.00S,2023-12-03T04:32:42.3Z,2,REGULAR,2pt,Hook,['pointsinthepaint'],2544,8.722076215505908,54.411764705882355,1610612747,56,40,2023-12-03T04:32:50Z,2910000,False,-22.0,29.0,1,left,L. James turnaround bank Hook (12 PTS),[2544],1610612747.0,LAL,turnaround bank,,,James,L. James,,,,,Restricted Area,0-8 Center,3.69,Made,,,,,,,,,,,12.0,,,,,,,
295,PT01M44.00S,2023-12-03T04:32:56.8Z,2,REGULAR,turnover,lost ball,[],1631106,,,1610612745,56,40,2023-12-03T04:33:02Z,2920000,False,,,0,,T. Eason lost ball TURNOVER (1 TO),"[1631106, 1630559]",1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,1.0,,,,,,,Reaves,1630559.0
296,PT01M44.00S,2023-12-03T04:32:56.8Z,2,REGULAR,steal,,[],1630559,,,1610612747,56,40,2023-12-03T04:32:59Z,2930000,False,,,0,,A. Reaves STEAL (1 STL),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
297,PT01M40.00S,2023-12-03T04:33:00.8Z,2,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630559,6.750985545335084,49.26470588235294,1610612747,58,40,2023-12-03T04:33:06Z,2940000,False,4.0,11.0,1,left,A. Reaves running Layup (15 PTS),[1630559],1610612747.0,LAL,running,,,Reaves,A. Reaves,,,,,Restricted Area,0-8 Center,1.16,Made,,,,,,,,,,,15.0,,,,,,,
298,PT01M23.00S,2023-12-03T04:33:16.1Z,2,REGULAR,3pt,Jump Shot,[],1627832,67.9862023653088,44.36274509803921,1610612745,58,43,2023-12-03T04:34:08Z,2950000,False,-28.0,248.0,1,right,F. VanVleet 25' 3PT pullup (9 PTS),[1627832],1610612745.0,HOU,pullup,,,VanVleet,F. VanVleet,,,,,Above the Break 3,24+ Center,25.0,Made,,,,,,,,,,,9.0,,,,,,,
299,PT01M04.00S,2023-12-03T04:33:36.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.670827858081481,48.529411764705884,1610612747,60,43,2023-12-03T04:33:45Z,2960000,False,7.0,20.0,1,left,L. James driving reverse Layup (14 PTS),[2544],1610612747.0,LAL,driving reverse,,,James,L. James,,,,,Restricted Area,0-8 Center,2.1,Made,,,,,,,,,,,14.0,,,,,,,
301,PT01M02.00S,2023-12-03T04:33:54.8Z,2,REGULAR,foul,technical,['1freethrow'],1626174,,,1610612745,60,43,2023-12-03T04:34:19Z,2980000,False,,,0,,C. Wood technical FOUL (1 Tech),[1626174],1610612747.0,LAL,,,,Wood,C. Wood,,,,,,,,,,,,,203592.0,0.0,1.0,,,,,,,,,,,
302,PT01M02.00S,2023-12-03T04:34:21.1Z,2,REGULAR,freethrow,1 of 1,[],1627832,,,1610612745,60,44,2023-12-03T04:34:21Z,2990000,False,,,0,,F. VanVleet technical Free Throw 1 of 1 (10 PTS),[1627832],1610612745.0,HOU,technical,,,VanVleet,F. VanVleet,,,,,,,,Made,,,,,,,,,,,10.0,,,,,,,
303,PT00M42.80S,2023-12-03T04:34:47.9Z,2,REGULAR,3pt,Jump Shot,[],1627832,87.82851511169514,5.637254901960787,1610612745,60,44,2023-12-03T04:35:07Z,3000000,False,-222.0,62.0,1,right,MISS F. VanVleet 3PT,[1627832],1610612745.0,HOU,,,,VanVleet,F. VanVleet,,,,,Left Corner 3,24+ Left,23.03,Missed,,,,,,,,,,,,,,,,,,
304,PT00M39.90S,2023-12-03T04:34:50.8Z,2,REGULAR,rebound,defensive,[],1631108,,,1610612747,60,44,2023-12-03T04:34:50Z,3010000,False,,,0,,M. Christie REBOUND (Off:0 Def:3),[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,Left Corner 3,24+ Left,,,303.0,3.0,3.0,0.0,,,,,,,,,,,,,,
305,PT00M31.20S,2023-12-03T04:34:59.6Z,2,REGULAR,2pt,Layup,['pointsinthepaint'],203076,6.619579500657039,45.09803921568627,1610612747,60,44,2023-12-03T04:35:11Z,3020000,False,25.0,10.0,1,left,MISS A. Davis cutting Layup,[203076],1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,2.64,Missed,,,,,,,,,,,,,,,,,,
306,PT00M29.50S,2023-12-03T04:35:01.3Z,2,REGULAR,rebound,defensive,[],1631106,,,1610612745,60,44,2023-12-03T04:35:01Z,3030000,False,,,0,,T. Eason REBOUND (Off:0 Def:2),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,,,305.0,2.0,2.0,0.0,,,,,,,,,,,,,,
307,PT00M26.90S,2023-12-03T04:35:07.2Z,2,REGULAR,foul,personal,[],1626156,,,1610612745,60,44,2023-12-03T04:35:12Z,3040000,False,,,0,,D. Russell personal FOUL (2 PF),"[1626156, 1627832]",1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,203592.0,2.0,0.0,VanVleet,1627832.0,,,,,,,,,
309,PT00M19.70S,2023-12-03T04:35:34.5Z,2,REGULAR,foul,offensive,['inpenalty'],201145,,,1610612745,60,44,2023-12-03T04:35:41Z,3060000,False,,,0,,J. Green offensive FOUL (2 PF),"[201145, 1626156]",1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,202037.0,2.0,0.0,Russell,1626156.0,,,,,,,,,
311,PT00M19.70S,2023-12-03T04:35:34.5Z,2,REGULAR,turnover,offensive foul,[],201145,,,1610612745,60,44,2023-12-03T04:35:34Z,3080000,False,,,0,,J. Green offensive foul TURNOVER (2 TO),[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,Above the Break 3,24+ Right Center,,,,,,,202037.0,,,,,2.0,,,,,,,,
312,PT00M00.00S,2023-12-03T04:36:05.5Z,2,REGULAR,turnover,bad pass,[],2544,,,1610612747,60,44,2023-12-03T04:36:10Z,3090000,False,,,0,,L. James bad pass TURNOVER (3 TO),"[2544, 1631106]",1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,3.0,,,,,,,Eason,1631106.0
313,PT00M00.00S,2023-12-03T04:36:05.5Z,2,REGULAR,steal,,[],1631106,,,1610612745,60,44,2023-12-03T04:36:08Z,3100000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
314,PT00M00.00S,2023-12-03T04:36:08.8Z,2,REGULAR,period,end,[],0,,,1610612745,60,44,2023-12-03T04:36:08Z,3110000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
315,PT12M00.00S,2023-12-03T04:50:54.9Z,3,REGULAR,substitution,out,['startperiod'],1631108,,,1610612745,60,44,2023-12-03T04:51:17Z,3120000,False,,,0,,SUB out: M. Christie,[1631108],1610612747.0,LAL,,,,Christie,M. Christie,,,,,,,,,,,,,,,,,,,,,,,,,,
316,PT12M00.00S,2023-12-03T04:50:54.9Z,3,REGULAR,substitution,out,['startperiod'],1630559,,,1610612745,60,44,2023-12-03T04:51:17Z,3130000,False,,,0,,SUB out: A. Reaves,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,,,,,,,,,,,,,
317,PT12M00.00S,2023-12-03T04:50:54.9Z,3,REGULAR,substitution,out,['startperiod'],1630256,,,1610612745,60,44,2023-12-03T04:51:17Z,3140000,False,,,0,,SUB out: J. Tate,[1630256],1610612745.0,HOU,,,,Tate,J. Tate,,,,,,,,,,,,,,,,,,,,,,,,,,
318,PT12M00.00S,2023-12-03T04:50:54.9Z,3,REGULAR,substitution,out,['startperiod'],201145,,,1610612745,60,44,2023-12-03T04:51:17Z,3150000,False,,,0,,SUB out: J. Green,[201145],1610612745.0,HOU,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
319,PT12M00.00S,2023-12-03T04:50:54.9Z,3,REGULAR,substitution,out,['startperiod'],1631106,,,1610612745,60,44,2023-12-03T04:51:17Z,3160000,False,,,0,,SUB out: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
320,PT12M00.00S,2023-12-03T04:50:54.9Z,3,REGULAR,substitution,in,['startperiod'],1627752,,,1610612745,60,44,2023-12-03T04:51:17Z,3170000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
321,PT12M00.00S,2023-12-03T04:50:54.9Z,3,REGULAR,substitution,in,['startperiod'],1629629,,,1610612745,60,44,2023-12-03T04:51:17Z,3180000,False,,,0,,SUB in: C. Reddish,[1629629],1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,,,,,,,,,,,,,,,,,,,,,,
322,PT12M00.00S,2023-12-03T04:50:54.9Z,3,REGULAR,substitution,in,['startperiod'],1630578,,,1610612745,60,44,2023-12-03T04:51:17Z,3190000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
323,PT12M00.00S,2023-12-03T04:50:54.9Z,3,REGULAR,substitution,in,['startperiod'],1631095,,,1610612745,60,44,2023-12-03T04:51:17Z,3200000,False,,,0,,SUB in: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
324,PT12M00.00S,2023-12-03T04:50:54.9Z,3,REGULAR,substitution,in,['startperiod'],1628415,,,1610612745,60,44,2023-12-03T04:51:17Z,3210000,False,,,0,,SUB in: D. Brooks,[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
325,PT12M00.00S,2023-12-03T04:51:27.4Z,3,REGULAR,period,start,[],0,,,1610612745,60,44,2023-12-03T04:51:27Z,3220000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
326,PT11M45.00S,2023-12-03T04:51:41.4Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1630578,13.978318002628114,55.63725490196079,1610612745,60,44,2023-12-03T04:51:45Z,3230000,False,-28.0,79.0,1,left,MISS A. Sengun 8' Hook,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,8.38,Missed,,,,,,,,,,,,,,,,,,
327,PT11M43.00S,2023-12-03T04:51:43.4Z,3,REGULAR,rebound,defensive,[],203076,,,1610612747,60,44,2023-12-03T04:51:45Z,3240000,False,,,0,,A. Davis REBOUND (Off:3 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,326.0,8.0,5.0,3.0,,,,,,,,,,,,,,
328,PT11M33.00S,2023-12-03T04:51:54.2Z,3,REGULAR,turnover,bad pass,[],1627752,,,1610612747,60,44,2023-12-03T04:51:59Z,3250000,False,,,0,,T. Prince bad pass TURNOVER (1 TO),"[1627752, 1630578]",1610612747.0,LAL,,,,Prince,T. Prince,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,1.0,,,,,,,Sengun,1630578.0
329,PT11M33.00S,2023-12-03T04:51:54.2Z,3,REGULAR,steal,,[],1630578,,,1610612745,60,44,2023-12-03T04:51:57Z,3260000,False,,,0,,A. Sengun STEAL (1 STL),[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
330,PT11M27.00S,2023-12-03T04:51:59.2Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630224,9.247700394218143,51.470588235294116,1610612745,60,46,2023-12-03T04:52:04Z,3270000,False,-7.0,34.0,1,left,J. Green running Layup (10 PTS) (A. Sengun 5 AST),"[1630224, 1630578]",1610612745.0,HOU,running,,,Green,J. Green,,,,,Restricted Area,0-8 Center,3.52,Made,,,,,,,,,,,10.0,A. Sengun,1630578.0,5.0,,,,
332,PT11M18.00S,2023-12-03T04:52:07.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],203076,91.11366622864652,50.49019607843137,1610612747,62,46,2023-12-03T04:52:12Z,3290000,False,2.0,31.0,1,right,A. Davis Layup (18 PTS) (D. Russell 5 AST),"[203076, 1626156]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,3.11,Made,,,,,,,,,,,18.0,D. Russell,1626156.0,5.0,,,,
334,PT11M08.00S,2023-12-03T04:52:21.4Z,3,REGULAR,foul,personal,[],1629629,,,1610612745,62,46,2023-12-03T04:52:47Z,3310000,False,,,0,,C. Reddish personal FOUL (1 PF),"[1629629, 1630578]",1610612747.0,LAL,,,,Reddish,C. Reddish,,,,,Mid-Range,16-24 Left Center,,,,,,,202037.0,1.0,0.0,Sengun,1630578.0,,,,,,,,,
337,PT10M56.00S,2023-12-03T04:53:07.4Z,3,REGULAR,3pt,Jump Shot,[],1628415,33.820630749014455,85.29411764705883,1610612745,62,49,2023-12-03T04:53:32Z,3340000,False,-176.0,265.0,1,left,D. Brooks 31' 3PT step back (7 PTS) (F. VanVleet 4 AST),"[1628415, 1627832]",1610612745.0,HOU,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,31.87,Made,,,,,,,,,,,7.0,F. VanVleet,1627832.0,4.0,,,,
339,PT10M31.00S,2023-12-03T04:53:41.7Z,3,REGULAR,3pt,Jump Shot,[],2544,91.24507227332458,5.637254901960787,1610612747,62,49,2023-12-03T04:56:11Z,3360000,False,-222.0,30.0,1,right,MISS L. James pullup 3PT,[2544],1610612747.0,LAL,pullup,,,James,L. James,,,,,Left Corner 3,24+ Left,22.38,Missed,,,,,,,,,,,,,,,,,,
340,PT10M28.00S,2023-12-03T04:53:44.7Z,3,REGULAR,rebound,offensive,[],203076,,,1610612747,62,49,2023-12-03T04:53:49Z,3370000,False,,,0,,A. Davis REBOUND (Off:4 Def:5),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Left Corner 3,24+ Left,,,339.0,9.0,5.0,4.0,,,,,,,,,,,,,,
341,PT10M24.00S,2023-12-03T04:53:48.3Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",203076,85.46320630749014,48.774509803921575,1610612747,62,49,2023-12-03T04:53:56Z,3380000,False,-6.0,84.0,1,right,MISS A. Davis 8' floating Shot,[203076],1610612747.0,LAL,floating,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,8.43,Missed,,,,,,,,,,,,,,,,,,
342,PT10M24.00S,2023-12-03T04:53:48.3Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,62,49,2023-12-03T04:53:56Z,3390000,False,,,0,,J. Smith Jr. REBOUND (Off:0 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,341.0,4.0,4.0,0.0,,,,,,,,,,,,,,
343,PT10M12.00S,2023-12-03T04:54:00.9Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628415,8.984888304862025,51.470588235294116,1610612745,62,49,2023-12-03T04:54:10Z,3400000,False,-7.0,32.0,1,left,MISS D. Brooks driving Layup,[1628415],1610612745.0,HOU,driving,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,3.28,Missed,,,,,,,,,,,,,,,,,,
344,PT10M08.00S,2023-12-03T04:54:04.9Z,3,REGULAR,rebound,offensive,[],1628415,,,1610612745,62,49,2023-12-03T04:54:06Z,3410000,False,,,0,,D. Brooks REBOUND (Off:1 Def:0),[1628415],1610612745.0,HOU,,,,Brooks,D. Brooks,,,,,Restricted Area,0-8 Center,,,343.0,1.0,0.0,1.0,,,,,,,,,,,,,,
