actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,turnoverTotal,blockPlayerName,blockPersonId,stealPlayerName,stealPersonId
340,PT12M00.00S,2024-03-01T04:49:55.3Z,3,REGULAR,substitution,in,['startperiod'],1628963,,,1610612747,70,69,2024-03-01T04:50:43Z,3380000,False,,,0,,SUB in: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
341,PT12M00.00S,2024-03-01T04:50:43.7Z,3,REGULAR,period,start,[],0,,,1610612764,70,69,2024-03-01T04:50:43Z,3390000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
342,PT11M35.00S,2024-03-01T04:51:08.4Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628398,84.54336399474376,49.26470588235294,1610612764,70,69,2024-03-01T04:51:15Z,3400000,False,-4.0,93.0,1,right,MISS K. Kuzma 9' driving floating Shot,[1628398],1610612764.0,WAS,driving floating,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,9.29,Missed,,,,,,,,,,,,,
343,PT11M32.00S,2024-03-01T04:51:11.4Z,3,REGULAR,rebound,offensive,[],1628398,,,1610612764,70,69,2024-03-01T04:51:15Z,3410000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:2),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,342.0,3.0,2.0,1.0,,,,,,,,,
344,PT11M31.00S,2024-03-01T04:51:11.8Z,3,REGULAR,2pt,Jump Shot,['2ndchance'],1628963,92.95335085413929,28.67647058823529,1610612764,70,71,2024-03-01T04:51:20Z,3420000,False,-107.0,14.0,1,right,M. Bagley III 10' floating Jump Shot (10 PTS) (K. Kuzma 2 AST),"[1628963, 1628398]",1610612764.0,WAS,floating,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,,,,,,10.75,Made,,,,,10.0,K. Kuzma,1628398.0,2.0,,,,,
346,PT11M04.00S,2024-03-01T04:51:38.3Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,13.715505913272011,61.51960784313725,1610612747,70,71,2024-03-01T04:51:43Z,3440000,False,-58.0,76.0,1,left,MISS A. Reaves 9' fadeaway Shot,[1630559],1610612747.0,LAL,fadeaway,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Left,,,,,,9.57,Missed,,,,,,,,,,,,,
347,PT11M00.00S,2024-03-01T04:51:42.3Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,70,71,2024-03-01T04:51:43Z,3450000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:3),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Left,,,,,,,,346.0,4.0,3.0,1.0,,,,,,,,,
348,PT10M58.00S,2024-03-01T04:51:47.0Z,3,REGULAR,foul,personal,['2freethrow'],1629060,,,1610612764,70,71,2024-03-01T04:51:59Z,3460000,False,,,0,,R. Hachimura shooting personal FOUL (1 PF) (Avdija 2 FT),"[1629060, 1630166]",1610612747.0,LAL,shooting,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,1626302.0,1.0,0.0,Avdija,1630166.0,,,,,,,,,,,,,,,
350,PT10M58.00S,2024-03-01T04:52:26.2Z,3,REGULAR,freethrow,1 of 2,['fastbreak'],1630166,,,1610612764,70,72,2024-03-01T04:52:26Z,3480000,False,,,0,,D. Avdija Free Throw 1 of 2 (9 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
351,PT10M58.00S,2024-03-01T04:52:40.8Z,3,REGULAR,freethrow,2 of 2,['fastbreak'],1630166,,,1610612764,70,73,2024-03-01T04:52:40Z,3490000,False,,,0,,D. Avdija Free Throw 2 of 2 (10 PTS),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,Made,,,,,10.0,,,,,,,,
352,PT10M51.00S,2024-03-01T04:52:50.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],203076,15.423784494086718,57.84313725490196,1610612747,70,73,2024-03-01T04:54:45Z,3500000,False,-39.0,92.0,1,left,MISS A. Davis 10' Jump Shot - blocked,"[203076, 1628398]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,10.05,Missed,,,,,,,,,,Kuzma,1628398.0,,
353,PT10M51.00S,2024-03-01T04:52:50.0Z,3,REGULAR,block,,[],1628398,,,1610612747,70,73,2024-03-01T04:52:53Z,3510000,False,,,0,,K. Kuzma BLOCK (3 BLK),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
354,PT10M50.00S,2024-03-01T04:52:51.0Z,3,REGULAR,rebound,defensive,[],1628963,,,1610612764,70,73,2024-03-01T04:54:45Z,3520000,False,,,0,,M. Bagley III REBOUND (Off:1 Def:2),[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,352.0,3.0,2.0,1.0,,,,,,,,,
355,PT10M41.00S,2024-03-01T04:53:00.1Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629013,81.91524310118265,60.78431372549019,1610612764,70,75,2024-03-01T04:53:07Z,3530000,False,54.0,117.0,1,right,L. Shamet 12' fadeaway Jump Shot (2 PTS),[1629013],1610612764.0,WAS,fadeaway,,,Shamet,L. Shamet,,,,,In The Paint (Non-RA),8-16 Center,,,,,,12.93,Made,,,,,2.0,,,,,,,,
356,PT10M24.00S,2024-03-01T04:53:16.8Z,3,REGULAR,2pt,Jump Shot,[],203076,12.401445466491452,27.450980392156865,1610612747,72,75,2024-03-01T04:53:21Z,3540000,False,113.0,64.0,1,left,A. Davis 12' Jump Shot (26 PTS) (A. Reaves 2 AST),"[203076, 1630559]",1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,,,12.97,Made,,,,,26.0,A. Reaves,1630559.0,2.0,,,,,
358,PT10M07.00S,2024-03-01T04:53:33.4Z,3,REGULAR,3pt,Jump Shot,[],1630166,74.03088042049934,13.725490196078425,1610612764,72,75,2024-03-01T04:53:42Z,3560000,False,-181.0,192.0,1,right,MISS D. Avdija 26' 3PT,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Left Center,,,,,,26.38,Missed,,,,,,,,,,,,,
359,PT10M04.00S,2024-03-01T04:53:36.4Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,72,75,2024-03-01T04:53:42Z,3570000,False,,,0,,A. Reaves REBOUND (Off:0 Def:3),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,358.0,3.0,3.0,0.0,,,,,,,,,
360,PT10M00.00S,2024-03-01T04:53:40.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",2544,6.750985545335084,46.07843137254902,1610612747,74,75,2024-03-01T04:53:48Z,3580000,False,20.0,11.0,1,left,L. James running Layup (17 PTS) (A. Reaves 3 AST),"[2544, 1630559]",1610612747.0,LAL,running,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,2.25,Made,,,,,17.0,A. Reaves,1630559.0,3.0,,,,,
362,PT09M50.00S,2024-03-01T04:53:50.0Z,3,REGULAR,2pt,Jump Shot,[],1628963,94.00459921156373,30.392156862745097,1610612764,74,75,2024-03-01T04:53:55Z,3600000,False,-98.0,4.0,1,right,MISS M. Bagley III 9' Jump Shot,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Mid-Range,8-16 Left,,,,,,9.81,Missed,,,,,,,,,,,,,
363,PT09M48.00S,2024-03-01T04:53:52.0Z,3,REGULAR,rebound,defensive,[],1630559,,,1610612747,74,75,2024-03-01T04:53:55Z,3610000,False,,,0,,A. Reaves REBOUND (Off:0 Def:4),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Mid-Range,8-16 Left,,,,,,,,362.0,4.0,4.0,0.0,,,,,,,,,
364,PT09M43.00S,2024-03-01T04:53:57.0Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1629060,7.933639947437584,97.79411764705883,1610612747,74,75,2024-03-01T04:54:03Z,3620000,False,-239.0,22.0,1,left,MISS R. Hachimura 24' running 3PT,[1629060],1610612747.0,LAL,running,,,Hachimura,R. Hachimura,,,,,Left Corner 3,24+ Left,,,,,,24.0,Missed,,,,,,,,,,,,,
365,PT09M40.00S,2024-03-01T04:54:00.0Z,3,REGULAR,rebound,defensive,[],1628398,,,1610612764,74,75,2024-03-01T04:54:03Z,3630000,False,,,0,,K. Kuzma REBOUND (Off:1 Def:4),[1628398],1610612764.0,WAS,,,,Kuzma,K. Kuzma,,,,,Left Corner 3,24+ Left,,,,,,,,364.0,5.0,4.0,1.0,,,,,,,,,
366,PT09M24.00S,2024-03-01T04:54:16.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628398,88.61695137976346,53.67647058823529,1610612764,74,75,2024-03-01T04:54:20Z,3640000,False,18.0,55.0,1,right,MISS K. Kuzma driving Layup,[1628398],1610612764.0,WAS,driving,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),0-8 Center,,,,,,5.75,Missed,,,,,,,,,,,,,
367,PT09M22.00S,2024-03-01T04:54:18.0Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612747,74,75,2024-03-01T04:54:20Z,3650000,False,,,0,,D. Russell REBOUND (Off:0 Def:2),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,366.0,2.0,2.0,0.0,,,,,,,,,
374,PT09M19.00S,2024-03-01T04:54:32.5Z,3,REGULAR,3pt,Jump Shot,[],1630559,7.933639947437584,95.34313725490196,1610612747,74,75,2024-03-01T04:58:04Z,3665000,False,-227.0,22.0,1,left,MISS A. Reaves 3PT,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Left Corner 3,24+ Left,,,,,,22.78,Missed,,,,,,,,,,,,,
375,PT09M19.00S,2024-03-01T04:54:32.5Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,74,75,2024-03-01T04:58:04Z,3672500,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Left Corner 3,24+ Left,,,,,,,,374.0,,,,,,,,,,,,
370,PT09M19.00S,2024-03-01T04:54:49.0Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612764,74,75,2024-03-01T04:58:04Z,3680000,False,,,0,,WAS Timeout,[],1610612764.0,WAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
372,PT09M07.00S,2024-03-01T04:57:54.0Z,3,REGULAR,turnover,bad pass,[],1626145,,,1610612764,74,75,2024-03-01T04:58:09Z,3700000,False,,,0,,T. Jones bad pass TURNOVER (2 TO),"[1626145, 203076]",1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,2.0,,,Davis,203076.0
373,PT09M07.00S,2024-03-01T04:57:54.0Z,3,REGULAR,steal,,[],203076,,,1610612747,74,75,2024-03-01T04:57:56Z,3710000,False,,,0,,A. Davis STEAL (1 STL),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,,,,,,,,,,
376,PT08M55.00S,2024-03-01T04:58:06.1Z,3,REGULAR,turnover,bad pass,[],2544,,,1610612747,74,75,2024-03-01T04:58:11Z,3720000,False,,,0,,L. James bad pass TURNOVER (2 TO),"[2544, 1626145]",1610612747.0,LAL,,,,James,L. James,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,2.0,,,Jones,1626145.0
377,PT08M55.00S,2024-03-01T04:58:06.1Z,3,REGULAR,steal,,[],1626145,,,1610612764,74,75,2024-03-01T04:58:08Z,3730000,False,,,0,,T. Jones STEAL (2 STL),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
378,PT08M49.00S,2024-03-01T04:58:12.3Z,3,REGULAR,3pt,Jump Shot,"['fromturnover', 'fastbreak']",1629013,81.7838370565046,7.35294117647058,1610612764,74,75,2024-03-01T04:58:22Z,3740000,False,-213.0,119.0,1,right,MISS L. Shamet 24' running 3PT,[1629013],1610612764.0,WAS,running,,,Shamet,L. Shamet,,,,,Above the Break 3,24+ Left Center,,,,,,24.4,Missed,,,,,,,,,,,,,
379,PT08M43.00S,2024-03-01T04:58:18.3Z,3,REGULAR,rebound,defensive,[],1629060,,,1610612747,74,75,2024-03-01T05:00:55Z,3750000,False,,,0,,R. Hachimura REBOUND (Off:0 Def:4),[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Above the Break 3,24+ Left Center,,,,,,,,378.0,4.0,4.0,0.0,,,,,,,,,
380,PT08M39.00S,2024-03-01T04:58:22.1Z,3,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint']",1629060,6.093955321944804,51.22549019607843,1610612747,76,75,2024-03-01T04:58:57Z,3760000,False,-6.0,5.0,1,left,R. Hachimura running alley-oop Layup (6 PTS) (D. Russell 4 AST),"[1629060, 1626156]",1610612747.0,LAL,running alley-oop,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,0.78,Made,,,,,6.0,D. Russell,1626156.0,4.0,,,,,
382,PT08M23.00S,2024-03-01T04:58:40.5Z,3,REGULAR,foul,personal,[],1629060,,,1610612764,76,75,2024-03-01T04:58:50Z,3780000,False,,,0,,R. Hachimura personal FOUL (2 PF),"[1629060, 1628398]",1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,Mid-Range,24+ Right Center,1626302.0,2.0,0.0,Kuzma,1628398.0,,,,,,,,,,,,,,,
384,PT08M14.00S,2024-03-01T04:59:04.0Z,3,REGULAR,3pt,Jump Shot,[],1626145,67.9862023653088,73.2843137254902,1610612764,76,75,2024-03-01T04:59:08Z,3800000,False,116.0,248.0,1,right,MISS T. Jones 27' 3PT,[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,Above the Break 3,24+ Right Center,,,,,,27.43,Missed,,,,,,,,,,,,,
385,PT08M10.00S,2024-03-01T04:59:08.0Z,3,REGULAR,rebound,defensive,[],2544,,,1610612747,76,75,2024-03-01T04:59:08Z,3810000,False,,,0,,L. James REBOUND (Off:0 Def:3),[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Right Center,,,,,,,,384.0,3.0,3.0,0.0,,,,,,,,,
386,PT08M00.00S,2024-03-01T04:59:17.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626156,13.058475689881732,54.65686274509804,1610612747,78,75,2024-03-01T04:59:21Z,3820000,False,-23.0,70.0,1,left,D. Russell 7' driving floating Jump Shot (15 PTS) (A. Davis 2 AST),"[1626156, 203076]",1610612747.0,LAL,driving floating,,,Russell,D. Russell,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.4,Made,,,,,15.0,A. Davis,203076.0,2.0,,,,,
387,PT07M45.00S,2024-03-01T04:59:31.7Z,3,REGULAR,3pt,Jump Shot,[],1630166,66.27792378449408,74.01960784313725,1610612764,78,78,2024-03-01T04:59:37Z,3830000,False,120.0,264.0,1,right,D. Avdija 29' 3PT  (13 PTS) (T. Jones 7 AST),"[1630166, 1626145]",1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,Above the Break 3,24+ Right Center,,,,,,29.05,Made,,,,,13.0,T. Jones,1626145.0,7.0,,,,,
389,PT07M31.00S,2024-03-01T04:59:46.6Z,3,REGULAR,2pt,DUNK,['pointsinthepaint'],203076,5.174113009198422,50.49019607843137,1610612747,80,78,2024-03-01T05:00:06Z,3850000,False,-2.0,-4.0,1,left,A. Davis cutting DUNK (28 PTS) (L. James 3 AST),"[203076, 2544]",1610612747.0,LAL,cutting,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,0.46,Made,,,,,28.0,L. James,2544.0,3.0,,,,,
391,PT07M12.00S,2024-03-01T05:00:07.7Z,3,REGULAR,turnover,out-of-bounds,[],1628398,,,1610612764,80,78,2024-03-01T05:00:22Z,3870000,False,,,0,,K. Kuzma lost ball out-of-bounds TURNOVER (2 TO),[1628398],1610612764.0,WAS,lost ball,,,Kuzma,K. Kuzma,,,,,In The Paint (Non-RA),8-16 Right,201638.0,,,,,,,,,,,,,,,2.0,,,,
392,PT06M59.00S,2024-03-01T05:00:31.0Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1630559,12.401445466491452,45.58823529411765,1610612747,80,78,2024-03-01T05:00:37Z,3880000,False,22.0,64.0,1,left,MISS A. Reaves 6' floating Shot,[1630559],1610612747.0,LAL,floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),0-8 Center,,,,,,6.78,Missed,,,,,,,,,,,,,
393,PT06M59.00S,2024-03-01T05:00:31.0Z,3,REGULAR,rebound,defensive,[],1630166,,,1610612764,80,78,2024-03-01T05:00:37Z,3890000,False,,,0,,D. Avdija REBOUND (Off:2 Def:7),[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,392.0,9.0,7.0,2.0,,,,,,,,,
394,PT06M48.00S,2024-03-01T05:00:42.0Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626145,86.25164257555848,47.05882352941176,1610612764,80,80,2024-03-01T05:00:45Z,3900000,False,-15.0,77.0,1,right,T. Jones 7' driving floating Jump Shot (4 PTS),[1626145],1610612764.0,WAS,driving floating,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.81,Made,,,,,4.0,,,,,,,,
395,PT06M35.00S,2024-03-01T05:00:54.5Z,3,REGULAR,2pt,Hook,['pointsinthepaint'],1629060,13.715505913272011,54.16666666666667,1610612747,80,80,2024-03-01T05:01:00Z,3910000,False,-21.0,76.0,1,left,MISS R. Hachimura 7' Hook,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,In The Paint (Non-RA),0-8 Center,,,,,,7.92,Missed,,,,,,,,,,,,,
396,PT06M35.00S,2024-03-01T05:00:54.5Z,3,REGULAR,rebound,defensive,[],1626145,,,1610612764,80,80,2024-03-01T05:01:00Z,3920000,False,,,0,,T. Jones REBOUND (Off:0 Def:1),[1626145],1610612764.0,WAS,,,,Jones,T. Jones,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,395.0,1.0,1.0,0.0,,,,,,,,,
397,PT06M29.00S,2024-03-01T05:01:01.1Z,3,REGULAR,2pt,Jump Shot,['fastbreak'],1628398,76.39618922470433,20.34313725490196,1610612764,80,80,2024-03-01T05:01:09Z,3930000,False,-148.0,169.0,1,right,MISS K. Kuzma 22' running Shot,[1628398],1610612764.0,WAS,running,,,Kuzma,K. Kuzma,,,,,Mid-Range,16-24 Left Center,,,,,,22.51,Missed,,,,,,,,,,,,,
398,PT06M25.00S,2024-03-01T05:01:05.1Z,3,REGULAR,rebound,defensive,[],1626156,,,1610612747,80,80,2024-03-01T05:01:09Z,3940000,False,,,0,,D. Russell REBOUND (Off:0 Def:3),[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,Mid-Range,16-24 Left Center,,,,,,,,397.0,3.0,3.0,0.0,,,,,,,,,
399,PT06M20.00S,2024-03-01T05:01:11.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1629060,8.459264126149804,44.11764705882353,1610612747,80,80,2024-03-01T05:01:33Z,3950000,False,29.0,27.0,1,left,MISS R. Hachimura cutting Layup,[1629060],1610612747.0,LAL,cutting,,,Hachimura,R. Hachimura,,,,,Restricted Area,0-8 Center,,,,,,3.99,Missed,,,,,,,,,,,,,
400,PT06M19.00S,2024-03-01T05:01:12.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612764,80,80,2024-03-01T05:01:33Z,3960000,False,,,0,,TEAM defensive REBOUND,[],1610612764.0,WAS,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,,399.0,,,,,,,,,,,,
402,PT06M19.00S,2024-03-01T05:01:18.7Z,3,REGULAR,substitution,out,[],1626156,,,1610612764,80,80,2024-03-01T05:01:47Z,3980000,False,,,0,,SUB out: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
403,PT06M19.00S,2024-03-01T05:01:18.7Z,3,REGULAR,substitution,out,[],1630166,,,1610612764,80,80,2024-03-01T05:01:47Z,3990000,False,,,0,,SUB out: D. Avdija,[1630166],1610612764.0,WAS,,,,Avdija,D. Avdija,,,,,,,,,,,,,,,,,,,,,,,,,,
404,PT06M19.00S,2024-03-01T05:01:18.7Z,3,REGULAR,substitution,out,[],1629013,,,1610612764,80,80,2024-03-01T05:01:47Z,4000000,False,,,0,,SUB out: L. Shamet,[1629013],1610612764.0,WAS,,,,Shamet,L. Shamet,,,,,,,,,,,,,,,,,,,,,,,,,,
405,PT06M19.00S,2024-03-01T05:01:18.7Z,3,REGULAR,substitution,in,[],203915,,,1610612764,80,80,2024-03-01T05:01:47Z,4010000,False,,,0,,SUB in: S. Dinwiddie,[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,,,,,,,,,,,,,,
406,PT06M19.00S,2024-03-01T05:01:18.7Z,3,REGULAR,substitution,in,[],1630557,,,1610612764,80,80,2024-03-01T05:01:47Z,4020000,False,,,0,,SUB in: C. Kispert,[1630557],1610612764.0,WAS,,,,Kispert,C. Kispert,,,,,,,,,,,,,,,,,,,,,,,,,,
407,PT06M19.00S,2024-03-01T05:01:18.7Z,3,REGULAR,substitution,in,[],1629673,,,1610612764,80,80,2024-03-01T05:01:47Z,4030000,False,,,0,,SUB in: J. Poole,[1629673],1610612764.0,WAS,,,,Poole,J. Poole,,,,,,,,,,,,,,,,,,,,,,,,,,
409,PT06M06.00S,2024-03-01T05:02:10.4Z,3,REGULAR,3pt,Jump Shot,[],1628963,91.11366622864652,3.9215686274509807,1610612764,80,83,2024-03-01T05:02:15Z,4050000,False,-230.0,31.0,1,right,M. Bagley III 3PT  (13 PTS) (T. Jones 8 AST),"[1628963, 1626145]",1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,Left Corner 3,24+ Left,,,,,,23.25,Made,,,,,13.0,T. Jones,1626145.0,8.0,,,,,
411,PT05M55.00S,2024-03-01T05:02:23.8Z,3,REGULAR,foul,personal,['2freethrow'],1629673,,,1610612747,80,83,2024-03-01T05:02:30Z,4070000,False,,,0,,J. Poole shooting personal FOUL (2 PF) (Dinwiddie 2 FT),"[1629673, 203915]",1610612764.0,WAS,shooting,,,Poole,J. Poole,,,,,In The Paint (Non-RA),0-8 Center,201638.0,2.0,0.0,Dinwiddie,203915.0,,,,,,,,,,,,,,,
413,PT05M55.00S,2024-03-01T05:02:44.8Z,3,REGULAR,freethrow,1 of 2,[],203915,,,1610612747,81,83,2024-03-01T05:02:44Z,4090000,False,,,0,,S. Dinwiddie Free Throw 1 of 2 (9 PTS),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,Made,,,,,9.0,,,,,,,,
414,PT05M55.00S,2024-03-01T05:02:45.6Z,3,REGULAR,substitution,out,[],1629060,,,1610612747,81,83,2024-03-01T05:02:51Z,4100000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
415,PT05M55.00S,2024-03-01T05:02:45.6Z,3,REGULAR,substitution,out,[],1628963,,,1610612747,81,83,2024-03-01T05:02:51Z,4110000,False,,,0,,SUB out: M. Bagley III,[1628963],1610612764.0,WAS,,,,Bagley III,M. Bagley III,,,,,,,,,,,,,,,,,,,,,,,,,,
416,PT05M55.00S,2024-03-01T05:02:45.6Z,3,REGULAR,substitution,in,[],1627752,,,1610612747,81,83,2024-03-01T05:02:51Z,4120000,False,,,0,,SUB in: T. Prince,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,,,,,,,,,,,,,,,,,,,,
417,PT05M55.00S,2024-03-01T05:02:45.6Z,3,REGULAR,substitution,in,[],1626158,,,1610612747,81,83,2024-03-01T05:02:51Z,4130000,False,,,0,,SUB in: R. Holmes,[1626158],1610612764.0,WAS,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,,,,,,,,,,
418,PT05M55.00S,2024-03-01T05:03:09.7Z,3,REGULAR,freethrow,2 of 2,[],203915,,,1610612747,82,83,2024-03-01T05:03:09Z,4140000,False,,,0,,S. Dinwiddie Free Throw 2 of 2 (10 PTS),[203915],1610612747.0,LAL,,,,Dinwiddie,S. Dinwiddie,,,,,,,,,,,,,Made,,,,,10.0,,,,,,,,
419,PT05M34.00S,2024-03-01T05:03:32.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,91.63929040735874,52.205882352941174,1610612764,82,85,2024-03-01T05:03:36Z,4150000,False,11.0,26.0,1,right,C. Kispert cutting Layup (16 PTS) (J. Poole 5 AST),"[1630557, 1629673]",1610612764.0,WAS,cutting,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,2.83,Made,,,,,16.0,J. Poole,1629673.0,5.0,,,,,
421,PT05M22.00S,2024-03-01T05:03:43.5Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.276609724047319,46.568627450980394,1610612747,84,85,2024-03-01T05:03:46Z,4170000,False,17.0,16.0,1,left,L. James driving Layup (19 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,2.34,Made,,,,,19.0,,,,,,,,
422,PT05M13.00S,2024-03-01T05:03:52.2Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630557,90.45663600525624,45.833333333333336,1610612764,84,85,2024-03-01T05:03:58Z,4180000,False,-21.0,37.0,1,right,MISS C. Kispert driving reverse Layup - blocked,"[1630557, 203076]",1610612764.0,WAS,driving reverse,,,Kispert,C. Kispert,,,,,Restricted Area,0-8 Center,,,,,,4.26,Missed,,,,,,,,,,Davis,203076.0,,
423,PT05M13.00S,2024-03-01T05:03:52.2Z,3,REGULAR,block,,[],203076,,,1610612764,84,85,2024-03-01T05:03:55Z,4190000,False,,,0,,A. Davis BLOCK (2 BLK),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
