actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,shotDistance,shotResult,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,stealPlayerName,stealPersonId
513,PT09M49.00S,2023-11-23T05:20:40.8Z,4,REGULAR,substitution,in,[],1629684,,,1610612742,80,93,2023-11-23T05:21:04Z,5090000,False,,,0,,SUB in: G. Williams,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
514,PT09M32.00S,2023-11-23T05:21:05.3Z,4,REGULAR,3pt,Jump Shot,[],1629684,87.82851511169514,2.6960784313725554,1610612742,80,93,2023-11-23T05:21:09Z,5100000,False,-237.0,62.0,1,right,MISS G. Williams 24' 3PT,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Left Corner 3,24+ Left,,,,,,,24.45,Missed,,,,,,,,,,,,
515,PT09M30.00S,2023-11-23T05:21:07.5Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612747,80,93,2023-11-23T05:21:07Z,5110000,False,,,0,,T. Prince REBOUND (Off:1 Def:3),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Left Corner 3,24+ Left,,,,,,,,,,,514.0,4.0,3.0,1.0,,,,,,
516,PT09M26.00S,2023-11-23T05:21:15.0Z,4,REGULAR,foul,personal,[],1629684,,,1610612747,80,93,2023-11-23T05:21:22Z,5120000,False,,,0,,G. Williams personal FOUL (3 PF),"[1629684, 1629637]",1610612742.0,DAL,,,,Williams,G. Williams,,,,,In The Paint (Non-RA),8-16 Center,201245.0,3.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,
518,PT09M20.00S,2023-11-23T05:21:41.6Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630559,16.080814717476997,49.754901960784316,1610612747,82,93,2023-11-23T05:21:46Z,5140000,False,1.0,99.0,1,left,A. Reaves 9' floating Jump Shot (13 PTS),[1630559],1610612747.0,LAL,floating,,,Reaves,A. Reaves,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.87,Made,,,,,,,13.0,,,,,
519,PT09M20.00S,2023-11-23T05:21:46.1Z,4,REGULAR,foul,personal,['1freethrow'],1627884,,,1610612747,82,93,2023-11-23T05:22:09Z,5150000,False,,,0,,D. Jones Jr. shooting personal FOUL (4 PF) (Reaves 1 FT),"[1627884, 1630559]",1610612742.0,DAL,shooting,,,Jones Jr.,D. Jones Jr.,,,,,In The Paint (Non-RA),0-8 Center,2534.0,4.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
521,PT09M20.00S,2023-11-23T05:21:59.4Z,4,REGULAR,substitution,out,[],1630182,,,1610612747,82,93,2023-11-23T05:22:07Z,5170000,False,,,0,,SUB out: J. Green,[1630182],1610612742.0,DAL,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
522,PT09M20.00S,2023-11-23T05:21:59.4Z,4,REGULAR,substitution,in,[],202681,,,1610612747,82,93,2023-11-23T05:22:07Z,5180000,False,,,0,,SUB in: K. Irving,[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,,,,,,,,,,,,,,,,,,,,,,
523,PT09M20.00S,2023-11-23T05:22:10.3Z,4,REGULAR,freethrow,1 of 1,[],1630559,,,1610612747,82,93,2023-11-23T05:22:12Z,5190000,False,,,0,,MISS A. Reaves Free Throw 1 of 1,[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
524,PT09M16.00S,2023-11-23T05:22:14.3Z,4,REGULAR,rebound,defensive,[],1626158,,,1610612742,82,93,2023-11-23T05:22:12Z,5200000,False,,,0,,R. Holmes REBOUND (Off:2 Def:7),[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,,,,,,,,,,,,,523.0,9.0,7.0,2.0,,,,,,
525,PT08M59.00S,2023-11-23T05:22:28.0Z,4,REGULAR,3pt,Jump Shot,[],1629684,74.81931668856767,15.931372549019613,1610612742,82,93,2023-11-23T05:22:31Z,5210000,False,-170.0,184.0,1,right,MISS G. Williams 25' 3PT,[1629684],1610612742.0,DAL,,,,Williams,G. Williams,,,,,Above the Break 3,24+ Left Center,,,,,,,25.09,Missed,,,,,,,,,,,,
526,PT08M57.00S,2023-11-23T05:22:29.7Z,4,REGULAR,rebound,offensive,[],1627884,,,1610612742,82,93,2023-11-23T05:22:29Z,5220000,False,,,0,,D. Jones Jr. REBOUND (Off:1 Def:1),[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,525.0,2.0,1.0,1.0,,,,,,
527,PT08M54.00S,2023-11-23T05:22:33.3Z,4,REGULAR,2pt,Hook,"['pointsinthepaint', '2ndchance']",1626158,86.85939553219448,54.20113357843137,1610612742,82,93,2023-11-23T05:22:40Z,5230000,False,21.0,71.0,1,right,MISS R. Holmes 7' Hook,[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,7.4,Missed,,,,,,,,,,,,
528,PT08M51.00S,2023-11-23T05:22:36.3Z,4,REGULAR,rebound,defensive,[],2544,,,1610612747,82,93,2023-11-23T05:22:40Z,5240000,False,,,0,,L. James REBOUND (Off:1 Def:6),[2544],1610612747.0,LAL,,,,James,L. James,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,527.0,7.0,6.0,1.0,,,,,,
529,PT08M50.00S,2023-11-23T05:22:41.2Z,4,REGULAR,foul,personal,[],1626158,,,1610612747,82,93,2023-11-23T05:22:53Z,5250000,False,,,0,,R. Holmes personal FOUL (3 PF),"[1626158, 1630559]",1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,Mid-Range,8-16 Right,1204.0,3.0,0.0,Reaves,1630559.0,,,,,,,,,,,,,,,
531,PT08M39.00S,2023-11-23T05:23:13.4Z,4,REGULAR,2pt,Jump Shot,[],1630559,21.73127463863338,63.72549019607843,1610612747,84,93,2023-11-23T05:23:17Z,5270000,False,-69.0,152.0,1,left,A. Reaves 16' pullup Jump Shot (15 PTS) (T. Prince 2 AST),"[1630559, 1627752]",1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Mid-Range,16-24 Left Center,,,,,,,16.66,Made,,,,,,,15.0,T. Prince,1627752.0,2.0,,
533,PT08M12.00S,2023-11-23T05:23:40.0Z,4,REGULAR,2pt,Jump Shot,[],1629029,84.4119579500657,67.15686274509804,1610612742,84,93,2023-11-23T05:23:45Z,5290000,False,86.0,94.0,1,right,MISS L. Doncic 12' turnaround fadeaway Shot,[1629029],1610612742.0,DAL,turnaround fadeaway,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,,,,12.73,Missed,,,,,,,,,,,,
534,PT08M11.00S,2023-11-23T05:23:43.2Z,4,REGULAR,rebound,offensive,[],1626158,,,1610612742,84,93,2023-11-23T05:23:43Z,5300000,False,,,0,,R. Holmes REBOUND (Off:3 Def:7),[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,Mid-Range,8-16 Right,,,,,,,,,,,533.0,10.0,7.0,3.0,,,,,,
535,PT08M11.00S,2023-11-23T05:23:48.1Z,4,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612742,84,93,2023-11-23T05:24:00Z,5310000,False,,,0,,T. Prince shooting personal FOUL (2 PF) (Holmes 2 FT),"[1627752, 1626158]",1610612747.0,LAL,shooting,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,1204.0,2.0,0.0,Holmes,1626158.0,,,,,,,,,,,,,,,
537,PT08M11.00S,2023-11-23T05:24:13.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1626158,,,1610612742,84,93,2023-11-23T05:24:39Z,5330000,False,,,0,,MISS R. Holmes Free Throw 1 of 2,[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
538,PT08M11.00S,2023-11-23T05:24:13.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612742,84,93,2023-11-23T05:24:39Z,5340000,False,,,0,,TEAM offensive REBOUND,[],1610612742.0,DAL,,,,,,,,,,,,,,,,,,,,,,537.0,,,,,,,,,
539,PT08M11.00S,2023-11-23T05:24:15.9Z,4,REGULAR,substitution,out,[],1629060,,,1610612742,84,93,2023-11-23T05:24:22Z,5350000,False,,,0,,SUB out: R. Hachimura,[1629060],1610612747.0,LAL,,,,Hachimura,R. Hachimura,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT08M11.00S,2023-11-23T05:24:15.9Z,4,REGULAR,substitution,in,[],203076,,,1610612742,84,93,2023-11-23T05:24:22Z,5360000,False,,,0,,SUB in: A. Davis,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT08M11.00S,2023-11-23T05:24:13.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1626158,,,1610612742,84,93,2023-11-23T05:24:39Z,5370000,False,,,0,,MISS R. Holmes Free Throw 2 of 2,[1626158],1610612742.0,DAL,,,,Holmes,R. Holmes,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
542,PT08M07.00S,2023-11-23T05:24:17.9Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,84,93,2023-11-23T05:24:39Z,5380000,False,,,0,,A. Davis REBOUND (Off:2 Def:10),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,,,,,,,,,,,,,541.0,12.0,10.0,2.0,,,,,,
543,PT07M58.00S,2023-11-23T05:24:47.5Z,4,REGULAR,3pt,Jump Shot,[],2544,32.637976346911955,71.32352941176471,1610612747,84,93,2023-11-23T05:24:52Z,5390000,False,-107.0,254.0,1,left,MISS L. James 27' 3PT,[2544],1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,27.57,Missed,,,,,,,,,,,,
544,PT07M55.00S,2023-11-23T05:24:50.7Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,84,93,2023-11-23T05:24:50Z,5400000,False,,,0,,L. Doncic REBOUND (Off:0 Def:8),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,543.0,8.0,8.0,0.0,,,,,,
545,PT07M40.00S,2023-11-23T05:25:07.2Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],202681,84.1491458607096,52.94117647058824,1610612742,84,93,2023-11-23T05:25:11Z,5410000,False,15.0,96.0,1,right,MISS K. Irving 9' driving Hook,[202681],1610612742.0,DAL,driving,,,Irving,K. Irving,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,9.76,Missed,,,,,,,,,,,,
546,PT07M37.00S,2023-11-23T05:25:09.3Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612747,84,93,2023-11-23T05:25:09Z,5420000,False,,,0,,J. Hayes REBOUND (Off:0 Def:2),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,,,,,545.0,2.0,2.0,0.0,,,,,,
548,PT07M19.00S,2023-11-23T05:25:44.4Z,4,REGULAR,2pt,Jump Shot,[],203076,25.410643889618925,65.93137254901961,1610612747,84,93,2023-11-23T05:25:48Z,5440000,False,-80.0,186.0,1,left,MISS A. Davis 20' Jump Shot,[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,16-24 Left Center,,,,,,,20.27,Missed,,,,,,,,,,,,
549,PT07M17.00S,2023-11-23T05:25:46.4Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,84,93,2023-11-23T05:25:48Z,5450000,False,,,0,,L. Doncic REBOUND (Off:0 Def:9),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,,548.0,9.0,9.0,0.0,,,,,,
550,PT07M09.00S,2023-11-23T05:25:59.5Z,4,REGULAR,violation,kicked ball,[],1627752,,,1610612742,84,93,2023-11-23T05:26:08Z,5460000,False,,,0,,T. Prince kicked ball VIOLATION,[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,,,2534.0,,,,,,,,,,,,,,,,,,,
551,PT07M09.00S,2023-11-23T05:26:19.4Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612742,84,93,2023-11-23T05:26:19Z,5470000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,PT07M09.00S,2023-11-23T05:28:58.2Z,4,REGULAR,substitution,out,[],1627884,,,1610612742,84,93,2023-11-23T05:29:04Z,5480000,False,,,0,,SUB out: D. Jones Jr.,[1627884],1610612742.0,DAL,,,,Jones Jr.,D. Jones Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
553,PT07M09.00S,2023-11-23T05:28:58.2Z,4,REGULAR,substitution,in,[],203501,,,1610612742,84,93,2023-11-23T05:29:04Z,5490000,False,,,0,,SUB in: T. Hardaway Jr.,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
554,PT06M57.00S,2023-11-23T05:29:24.4Z,4,REGULAR,3pt,Jump Shot,[],1629029,70.61432325886992,82.84313725490196,1610612742,84,93,2023-11-23T05:29:38Z,5500000,False,164.0,224.0,1,right,MISS L. Doncic 27' pullup 3PT,[1629029],1610612742.0,DAL,pullup,,,Doncic,L. Doncic,,,,,Above the Break 3,24+ Right Center,,,,,,,27.75,Missed,,,,,,,,,,,,
555,PT06M52.00S,2023-11-23T05:29:29.4Z,4,REGULAR,rebound,defensive,[],1629637,,,1610612747,84,93,2023-11-23T05:29:30Z,5510000,False,,,0,,J. Hayes REBOUND (Off:0 Def:3),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,554.0,3.0,3.0,0.0,,,,,,
557,PT06M34.00S,2023-11-23T05:29:59.1Z,4,REGULAR,3pt,Jump Shot,[],1627752,24.096583442838366,12.74509803921569,1610612747,87,93,2023-11-23T05:30:08Z,5530000,False,186.0,174.0,1,left,T. Prince 25' 3PT step back (12 PTS),[1627752],1610612747.0,LAL,step back,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,,,,25.49,Made,,,,,,,12.0,,,,,
558,PT06M14.00S,2023-11-23T05:30:21.8Z,4,REGULAR,foul,personal,['2freethrow'],1627752,,,1610612742,87,93,2023-11-23T05:30:29Z,5540000,False,,,0,,T. Prince shooting personal FOUL (3 PF) (Doncic 2 FT),"[1627752, 1629029]",1610612747.0,LAL,shooting,,,Prince,T. Prince,,,,,In The Paint (Non-RA),8-16 Center,2534.0,3.0,0.0,Doncic,1629029.0,,,,,,,,,,,,,,,
560,PT06M14.00S,2023-11-23T05:30:45.1Z,4,REGULAR,freethrow,1 of 2,[],1629029,,,1610612742,87,94,2023-11-23T05:30:45Z,5560000,False,,,0,,L. Doncic Free Throw 1 of 2 (27 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Made,,,,,,,27.0,,,,,
561,PT06M14.00S,2023-11-23T05:31:06.4Z,4,REGULAR,freethrow,2 of 2,[],1629029,,,1610612742,87,95,2023-11-23T05:31:06Z,5570000,False,,,0,,L. Doncic Free Throw 2 of 2 (28 PTS),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,Made,,,,,,,28.0,,,,,
562,PT06M02.00S,2023-11-23T05:31:21.1Z,4,REGULAR,3pt,Jump Shot,[],2544,33.55781865965835,36.76470588235294,1610612747,90,95,2023-11-23T05:31:25Z,5580000,False,66.0,263.0,1,left,L. James 27' 3PT  (19 PTS) (A. Reaves 5 AST),"[2544, 1630559]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Center,,,,,,,27.11,Made,,,,,,,19.0,A. Reaves,1630559.0,5.0,,
564,PT05M46.00S,2023-11-23T05:31:37.1Z,4,REGULAR,2pt,Hook,[],1629029,91.24507227332458,67.40196078431373,1610612742,90,95,2023-11-23T05:31:41Z,5600000,False,87.0,30.0,1,right,MISS L. Doncic 9' Hook,[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,Mid-Range,8-16 Right,,,,,,,9.2,Missed,,,,,,,,,,,,
565,PT05M44.00S,2023-11-23T05:31:39.1Z,4,REGULAR,rebound,defensive,[],203076,,,1610612747,90,95,2023-11-23T05:31:41Z,5610000,False,,,0,,A. Davis REBOUND (Off:2 Def:11),[203076],1610612747.0,LAL,,,,Davis,A. Davis,,,,,Mid-Range,8-16 Right,,,,,,,,,,,564.0,13.0,11.0,2.0,,,,,,
566,PT05M25.00S,2023-11-23T05:31:57.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],2544,7.802233902759525,54.411764705882355,1610612747,92,95,2023-11-23T05:32:02Z,5620000,False,-22.0,21.0,1,left,L. James driving Layup (21 PTS),[2544],1610612747.0,LAL,driving,,,James,L. James,,,,,Restricted Area,0-8 Center,,,,,,,3.03,Made,,,,,,,21.0,,,,,
567,PT05M02.00S,2023-11-23T05:32:20.4Z,4,REGULAR,2pt,Jump Shot,[],202681,91.63929040735874,67.8921568627451,1610612742,92,95,2023-11-23T05:32:27Z,5630000,False,89.0,26.0,1,right,MISS K. Irving 9' fadeaway Shot,[202681],1610612742.0,DAL,fadeaway,,,Irving,K. Irving,,,,,Mid-Range,8-16 Right,,,,,,,9.32,Missed,,,,,,,,,,,,
568,PT05M01.00S,2023-11-23T05:32:21.4Z,4,REGULAR,rebound,defensive,['team'],0,,,1610612747,92,95,2023-11-23T05:32:27Z,5640000,False,,,0,,TEAM defensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,8-16 Right,,,,,,,,,,,567.0,,,,,,,,,
570,PT04M38.00S,2023-11-23T05:32:52.8Z,4,REGULAR,3pt,Jump Shot,[],1630559,34.74047306176085,57.1078431372549,1610612747,92,95,2023-11-23T05:33:11Z,5660000,False,-36.0,274.0,1,left,MISS A. Reaves 27' pullup 3PT,[1630559],1610612747.0,LAL,pullup,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Center,,,,,,,27.64,Missed,,,,,,,,,,,,
571,PT04M37.00S,2023-11-23T05:32:53.8Z,4,REGULAR,rebound,offensive,[],1629637,,,1610612747,92,95,2023-11-23T05:33:11Z,5670000,False,,,0,,J. Hayes REBOUND (Off:1 Def:3),[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,Above the Break 3,24+ Center,,,,,,,,,,,570.0,4.0,3.0,1.0,,,,,,
572,PT04M37.00S,2023-11-23T05:32:56.8Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629029,,,1610612747,92,95,2023-11-23T05:33:07Z,5680000,False,,,0,,L. Doncic shooting personal FOUL (2 PF) (Hayes 2 FT),"[1629029, 1629637]",1610612742.0,DAL,shooting,,,Doncic,L. Doncic,,,,,Restricted Area,0-8 Center,2534.0,2.0,0.0,Hayes,1629637.0,,,,,,,,,,,,,,,
574,PT04M37.00S,2023-11-23T05:33:20.7Z,4,REGULAR,timeout,full,['team'],0,,,1610612747,92,95,2023-11-23T05:33:20Z,5700000,False,,,0,,LAL Timeout,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,PT04M37.00S,2023-11-23T05:34:59.9Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1629637,,,1610612747,92,95,2023-11-23T05:35:18Z,5710000,False,,,0,,MISS J. Hayes Free Throw 1 of 2,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
576,PT04M37.00S,2023-11-23T05:34:59.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,92,95,2023-11-23T05:35:18Z,5720000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,575.0,,,,,,,,,
577,PT04M37.00S,2023-11-23T05:34:59.9Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1629637,,,1610612747,92,95,2023-11-23T05:35:18Z,5730000,False,,,0,,MISS J. Hayes Free Throw 2 of 2,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
578,PT04M35.00S,2023-11-23T05:35:01.9Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,92,95,2023-11-23T05:35:18Z,5740000,False,,,0,,L. Doncic REBOUND (Off:0 Def:10),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,577.0,10.0,10.0,0.0,,,,,,
579,PT04M15.00S,2023-11-23T05:35:37.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1629029,90.45663600525624,43.38235294117647,1610612742,92,97,2023-11-23T05:35:41Z,5750000,False,-33.0,37.0,1,right,L. Doncic fadeaway bank Jump Shot (30 PTS) (G. Williams 2 AST),"[1629029, 1629684]",1610612742.0,DAL,fadeaway bank,,,Doncic,L. Doncic,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,4.98,Made,,,,,,,30.0,G. Williams,1629684.0,2.0,,
586,PT04M09.00S,2023-11-23T05:36:01.9Z,4,REGULAR,turnover,8-second-violation,['team'],0,,,1610612747,92,97,2023-11-23T05:36:43Z,5770000,False,,,0,,LAL 8-second-violation Team TURNOVER,[],1610612747.0,LAL,,,,,,,,,,Mid-Range,16-24 Left Center,1204.0,,,,,,,,,,,,,,,,,,,
582,PT03M46.00S,2023-11-23T05:36:26.3Z,4,REGULAR,3pt,Jump Shot,['fromturnover'],203501,74.95072273324573,13.480392156862735,1610612742,92,97,2023-11-23T05:36:48Z,5780000,False,-183.0,183.0,1,right,MISS T. Hardaway Jr. 25' 3PT,[203501],1610612742.0,DAL,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Left Center,,,,,,,25.85,Missed,,,,,,,,,,,,
583,PT03M46.00S,2023-11-23T05:36:28.7Z,4,REGULAR,rebound,defensive,[],1630559,,,1610612747,92,97,2023-11-23T05:36:28Z,5790000,False,,,0,,A. Reaves REBOUND (Off:1 Def:5),[1630559],1610612747.0,LAL,,,,Reaves,A. Reaves,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,582.0,6.0,5.0,1.0,,,,,,
584,PT03M46.00S,2023-11-23T05:36:30.4Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1629684,,,1610612747,92,97,2023-11-23T05:36:35Z,5800000,False,,,0,,G. Williams shooting personal FOUL (4 PF) (James 2 FT),"[1629684, 2544]",1610612742.0,DAL,shooting,,,Williams,G. Williams,,,,,Restricted Area,0-8 Center,201245.0,4.0,0.0,James,2544.0,,,,,,,,,,,,,,,
587,PT03M46.00S,2023-11-23T05:37:33.5Z,4,REGULAR,freethrow,1 of 2,['fastbreak'],2544,,,1610612747,92,97,2023-11-23T05:37:54Z,5820000,False,,,0,,MISS L. James Free Throw 1 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
588,PT03M46.00S,2023-11-23T05:37:33.5Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612747,92,97,2023-11-23T05:37:54Z,5830000,False,,,0,,TEAM offensive REBOUND,[],1610612747.0,LAL,,,,,,,,,,,,,,,,,,,,,,587.0,,,,,,,,,
589,PT03M46.00S,2023-11-23T05:37:33.5Z,4,REGULAR,freethrow,2 of 2,['fastbreak'],2544,,,1610612747,92,97,2023-11-23T05:37:54Z,5840000,False,,,0,,MISS L. James Free Throw 2 of 2,[2544],1610612747.0,LAL,,,,James,L. James,,,,,,,,,,,,,,Missed,,,,,,,,,,,,
590,PT03M44.00S,2023-11-23T05:37:35.5Z,4,REGULAR,rebound,defensive,[],1629029,,,1610612742,92,97,2023-11-23T05:37:54Z,5850000,False,,,0,,L. Doncic REBOUND (Off:0 Def:11),[1629029],1610612742.0,DAL,,,,Doncic,L. Doncic,,,,,,,,,,,,,,,,,589.0,11.0,11.0,0.0,,,,,,
591,PT03M27.00S,2023-11-23T05:38:10.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202681,92.69053876478318,54.16666666666667,1610612742,92,99,2023-11-23T05:38:14Z,5860000,False,21.0,16.0,1,right,K. Irving Layup (23 PTS),[202681],1610612742.0,DAL,,,,Irving,K. Irving,,,,,Restricted Area,0-8 Center,,,,,,,2.64,Made,,,,,,,23.0,,,,,
593,PT03M13.00S,2023-11-23T05:38:43.5Z,4,REGULAR,substitution,out,[],1629637,,,1610612747,92,99,2023-11-23T05:38:46Z,5880000,False,,,0,,SUB out: J. Hayes,[1629637],1610612747.0,LAL,,,,Hayes,J. Hayes,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT03M13.00S,2023-11-23T05:38:43.5Z,4,REGULAR,substitution,in,[],1626156,,,1610612747,92,99,2023-11-23T05:38:46Z,5890000,False,,,0,,SUB in: D. Russell,[1626156],1610612747.0,LAL,,,,Russell,D. Russell,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT03M06.00S,2023-11-23T05:39:02.0Z,4,REGULAR,3pt,Jump Shot,[],2544,26.281208935611033,91.6436887254902,1610612747,95,99,2023-11-23T05:40:08Z,5900000,False,-208.0,195.0,1,left,L. James 28' 3PT  (24 PTS) (A. Reaves 6 AST),"[2544, 1630559]",1610612747.0,LAL,,,,James,L. James,,,,,Above the Break 3,24+ Left Center,,,,,,,28.49,Made,,,,,,,24.0,A. Reaves,1630559.0,6.0,,
597,PT02M44.00S,2023-11-23T05:39:24.7Z,4,REGULAR,3pt,Jump Shot,[],202681,68.64323258869908,69.36274509803921,1610612742,95,99,2023-11-23T05:39:31Z,5920000,False,97.0,242.0,1,right,MISS K. Irving 26' pullup 3PT,[202681],1610612742.0,DAL,pullup,,,Irving,K. Irving,,,,,Above the Break 3,24+ Right Center,,,,,,,26.09,Missed,,,,,,,,,,,,
598,PT02M40.00S,2023-11-23T05:39:28.7Z,4,REGULAR,rebound,defensive,[],1627752,,,1610612747,95,99,2023-11-23T05:39:31Z,5930000,False,,,0,,T. Prince REBOUND (Off:1 Def:4),[1627752],1610612747.0,LAL,,,,Prince,T. Prince,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,597.0,5.0,4.0,1.0,,,,,,
599,PT02M21.00S,2023-11-23T05:39:47.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1627752,11.350197109067011,43.872549019607845,1610612747,97,99,2023-11-23T05:40:22Z,5940000,False,31.0,54.0,1,left,T. Prince 6' floating Jump Shot (14 PTS) (D. Russell 5 AST),"[1627752, 1626156]",1610612747.0,LAL,floating,,,Prince,T. Prince,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,6.22,Made,,,,,,,14.0,D. Russell,1626156.0,5.0,,
