actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,officialId,playerName,playerNameI,descriptor,area,areaDetail,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId,jumpBallRecoveredName,jumpBallRecoverdPersonId,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId
527,PT11M39.00S,2026-03-25T05:05:10.3Z,4,REGULAR,3pt,Jump Shot,[],203501,31.35676741130092,24.509803921568626,1610612743,95,97,2026-03-25T05:05:15Z,5190000,False,127.0,242.0,1,left,MISS T. Hardaway Jr. 27' pullup 3PT,[203501],1610612743.0,DEN,,Hardaway Jr.,T. Hardaway Jr.,pullup,Above the Break 3,24+ Right Center,27.38,Missed,,,,,,,,,,,,,,,,,,,,,,,
528,PT11M35.00S,2026-03-25T05:05:14.3Z,4,REGULAR,rebound,defensive,[],1642853,,,1610612756,95,97,2026-03-25T05:05:15Z,5200000,False,,,0,,R. Fleming REBOUND (Off:1 Def:2),[1642853],1610612756.0,PHX,,Fleming,R. Fleming,,Above the Break 3,24+ Right Center,,,,,,,527.0,3.0,2.0,1.0,,,,,,,,,,,,,,,
529,PT11M29.00S,2026-03-25T05:05:21.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,92.32917214191852,51.71568627450981,1610612756,97,97,2026-03-25T05:05:26Z,5210000,False,9.0,20.0,1,right,O. Ighodaro cutting Layup (8 PTS) (J. Goodwin 2 AST),"[1642345, 1630692]",1610612756.0,PHX,,Ighodaro,O. Ighodaro,cutting,Restricted Area,0-8 Center,2.14,Made,8.0,J. Goodwin,1630692.0,2.0,,,,,,,,,,,,,,,,,,,
531,PT11M29.00S,2026-03-25T05:05:24.1Z,4,REGULAR,foul,personal,['1freethrow'],203501,,,1610612756,97,97,2026-03-25T05:05:33Z,5230000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (1 PF) (Ighodaro 1 FT),"[203501, 1642345]",1610612743.0,DEN,1628484.0,Hardaway Jr.,T. Hardaway Jr.,shooting,Restricted Area,0-8 Center,,,,,,,,,,,1.0,0.0,Ighodaro,1642345.0,,,,,,,,,,,
533,PT11M29.00S,2026-03-25T05:05:50.8Z,4,REGULAR,freethrow,1 of 1,[],1642345,,,1610612756,97,97,2026-03-25T05:05:52Z,5250000,False,,,0,,MISS O. Ighodaro Free Throw 1 of 1,[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
534,PT11M27.00S,2026-03-25T05:05:52.8Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612743,97,97,2026-03-25T05:05:52Z,5260000,False,,,0,,B. Brown REBOUND (Off:2 Def:6),[1628971],1610612743.0,DEN,,Brown,B. Brown,,,,,,,,,,533.0,8.0,6.0,2.0,,,,,,,,,,,,,,,
535,PT11M12.00S,2026-03-25T05:06:07.1Z,4,REGULAR,turnover,bad pass,[],1627750,,,1610612743,97,97,2026-03-25T05:06:13Z,5270000,False,,,0,,J. Murray bad pass TURNOVER (2 TO),"[1627750, 1631221]",1610612743.0,DEN,,Murray,J. Murray,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,2.0,Gillespie,1631221.0,,,,,,
536,PT11M12.00S,2026-03-25T05:06:07.1Z,4,REGULAR,steal,,[],1631221,,,1610612756,97,97,2026-03-25T05:06:08Z,5280000,False,,,0,,C. Gillespie STEAL (1 STL),[1631221],1610612756.0,PHX,,Gillespie,C. Gillespie,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT11M12.00S,2026-03-25T05:06:13.1Z,4,REGULAR,foul,personal,[],1642461,,,1610612756,97,97,2026-03-25T05:06:33Z,5290000,False,,,0,,S. Jones personal FOUL (5 PF),"[1642461, 1628960]",1610612743.0,DEN,204058.0,Jones,S. Jones,,Above the Break 3,24+ Center,,,,,,,,,,,5.0,0.0,Allen,1628960.0,,,,,,,,,,,
539,PT10M55.00S,2026-03-25T05:06:55.1Z,4,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",1628960,83.52496714848883,51.9607843137255,1610612756,99,97,2026-03-25T05:07:28Z,5310000,False,10.0,102.0,1,right,G. Allen 10' driving floating Jump Shot (19 PTS),[1628960],1610612756.0,PHX,,Allen,G. Allen,driving floating,In The Paint (Non-RA),8-16 Center,10.29,Made,19.0,,,,,,,,,,,,,,,,,,,,,,
540,PT10M39.00S,2026-03-25T05:07:14.0Z,4,REGULAR,foul,personal,['2freethrow'],1642345,,,1610612743,99,97,2026-03-25T05:07:20Z,5320000,False,,,0,,O. Ighodaro shooting personal FOUL (4 PF) (Murray 2 FT),"[1642345, 1627750]",1610612756.0,PHX,204058.0,Ighodaro,O. Ighodaro,shooting,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,4.0,0.0,Murray,1627750.0,,,,,,,,,,,
542,PT10M39.00S,2026-03-25T05:07:40.2Z,4,REGULAR,freethrow,1 of 2,[],1627750,,,1610612743,99,98,2026-03-25T05:07:40Z,5340000,False,,,0,,J. Murray Free Throw 1 of 2 (11 PTS),[1627750],1610612743.0,DEN,,Murray,J. Murray,,,,,Made,11.0,,,,,,,,,,,,,,,,,,,,,,
543,PT10M39.00S,2026-03-25T05:07:58.1Z,4,REGULAR,freethrow,2 of 2,[],1627750,,,1610612743,99,99,2026-03-25T05:07:58Z,5350000,False,,,0,,J. Murray Free Throw 2 of 2 (12 PTS),[1627750],1610612743.0,DEN,,Murray,J. Murray,,,,,Made,12.0,,,,,,,,,,,,,,,,,,,,,,
544,PT10M30.00S,2026-03-25T05:08:10.4Z,4,REGULAR,3pt,Jump Shot,[],1631221,81.94809461235218,94.6078431372549,1610612756,99,99,2026-03-25T05:08:44Z,5360000,False,223.0,117.0,1,right,MISS C. Gillespie 25' step back 3PT,[1631221],1610612756.0,PHX,,Gillespie,C. Gillespie,step back,Above the Break 3,24+ Right Center,25.19,Missed,,,,,,,,,,,,,,,,,,,,,,,
545,PT10M24.00S,2026-03-25T05:08:16.4Z,4,REGULAR,rebound,offensive,[],1642345,,,1610612756,99,99,2026-03-25T05:08:16Z,5370000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:2),[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,,Above the Break 3,24+ Right Center,,,,,,,544.0,4.0,2.0,2.0,,,,,,,,,,,,,,,
546,PT10M24.00S,2026-03-25T05:08:15.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', '2ndchance']",1642345,94.40999984741211,50.0,1610612756,101,99,2026-03-25T05:08:15Z,5380000,False,0.0,0.0,1,right,O. Ighodaro tip DUNK (10 PTS),[1642345],1610612756.0,PHX,,Ighodaro,O. Ighodaro,tip,Mid-Range,8-16 Left,0.0,Made,10.0,,,,,,,,,,,,,,,,,,,,,,
547,PT10M12.00S,2026-03-25T05:08:31.3Z,4,REGULAR,foul,personal,['2freethrow'],1642853,,,1610612743,101,99,2026-03-25T05:08:47Z,5390000,False,,,0,,R. Fleming personal FOUL (2 PF) (Johnson 2 FT),"[1642853, 1629661]",1610612756.0,PHX,1628484.0,Fleming,R. Fleming,,In The Paint (Non-RA),8-16 Left,,,,,,,,,,,2.0,0.0,Johnson,1629661.0,,,,,,,,,,,
549,PT10M12.00S,2026-03-25T05:08:53.8Z,4,REGULAR,freethrow,1 of 2,[],1629661,,,1610612743,101,100,2026-03-25T05:08:53Z,5410000,False,,,0,,C. Johnson Free Throw 1 of 2 (13 PTS),[1629661],1610612743.0,DEN,,Johnson,C. Johnson,,,,,Made,13.0,,,,,,,,,,,,,,,,,,,,,,
550,PT10M12.00S,2026-03-25T05:09:10.9Z,4,REGULAR,freethrow,2 of 2,[],1629661,,,1610612743,101,101,2026-03-25T05:09:10Z,5420000,False,,,0,,C. Johnson Free Throw 2 of 2 (14 PTS),[1629661],1610612743.0,DEN,,Johnson,C. Johnson,,,,,Made,14.0,,,,,,,,,,,,,,,,,,,,,,
551,PT10M00.00S,2026-03-25T05:09:27.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,89.17542706964521,40.68627450980392,1610612756,101,101,2026-03-25T05:09:30Z,5430000,False,-47.0,49.0,1,right,MISS G. Allen 6' driving Layup,[1628960],1610612756.0,PHX,,Allen,G. Allen,driving,In The Paint (Non-RA),0-8 Center,6.78,Missed,,,,,,,,,,,,,,,,,,,,,,,
552,PT09M58.00S,2026-03-25T05:09:29.3Z,4,REGULAR,rebound,defensive,[],1629661,,,1610612743,101,101,2026-03-25T05:09:30Z,5440000,False,,,0,,C. Johnson REBOUND (Off:0 Def:3),[1629661],1610612743.0,DEN,,Johnson,C. Johnson,,In The Paint (Non-RA),0-8 Center,,,,,,,551.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
553,PT09M55.00S,2026-03-25T05:09:32.9Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1629661,32.40801576872536,33.088235294117645,1610612743,101,101,2026-03-25T05:10:28Z,5450000,False,85.0,252.0,1,left,MISS C. Johnson 26' running pullup 3PT,[1629661],1610612743.0,DEN,,Johnson,C. Johnson,running pullup,Above the Break 3,24+ Right Center,26.59,Missed,,,,,,,,,,,,,,,,,,,,,,,
554,PT09M51.00S,2026-03-25T05:09:36.9Z,4,REGULAR,rebound,defensive,[],1630692,,,1610612756,101,101,2026-03-25T05:09:38Z,5460000,False,,,0,,J. Goodwin REBOUND (Off:2 Def:5),[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,Above the Break 3,24+ Right Center,,,,,,,553.0,7.0,5.0,2.0,,,,,,,,,,,,,,,
555,PT09M37.00S,2026-03-25T05:09:52.4Z,4,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612756,101,101,2026-03-25T05:09:57Z,5470000,False,,,0,,B. Brown shooting personal FOUL (4 PF) (Fleming 2 FT),"[1628971, 1642853]",1610612743.0,DEN,1628484.0,Brown,B. Brown,shooting,Restricted Area,0-8 Center,,,,,,,,,,,4.0,0.0,Fleming,1642853.0,,,,,,,,,,,
557,PT09M37.00S,2026-03-25T05:10:23.2Z,4,REGULAR,freethrow,1 of 2,[],1642853,,,1610612756,102,101,2026-03-25T05:10:23Z,5490000,False,,,0,,R. Fleming Free Throw 1 of 2 (1 PTS),[1642853],1610612756.0,PHX,,Fleming,R. Fleming,,,,,Made,1.0,,,,,,,,,,,,,,,,,,,,,,
558,PT09M37.00S,2026-03-25T05:10:40.0Z,4,REGULAR,freethrow,2 of 2,[],1642853,,,1610612756,103,101,2026-03-25T05:10:40Z,5500000,False,,,0,,R. Fleming Free Throw 2 of 2 (2 PTS),[1642853],1610612756.0,PHX,,Fleming,R. Fleming,,,,,Made,2.0,,,,,,,,,,,,,,,,,,,,,,
559,PT09M18.00S,2026-03-25T05:11:06.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642461,7.178055190538765,47.794117647058826,1610612743,103,103,2026-03-25T05:11:12Z,5510000,False,11.0,15.0,1,left,S. Jones cutting Layup (4 PTS) (J. Murray 4 AST),"[1642461, 1627750]",1610612743.0,DEN,,Jones,S. Jones,cutting,Restricted Area,0-8 Center,1.86,Made,4.0,J. Murray,1627750.0,4.0,,,,,,,,,,,,,,,,,,,
561,PT08M58.00S,2026-03-25T05:11:26.6Z,4,REGULAR,3pt,Jump Shot,[],1642853,70.38436268068331,78.92156862745098,1610612756,103,103,2026-03-25T05:11:30Z,5530000,False,145.0,226.0,1,right,MISS R. Fleming 26' 3PT,[1642853],1610612756.0,PHX,,Fleming,R. Fleming,,Above the Break 3,24+ Right Center,26.82,Missed,,,,,,,,,,,,,,,,,,,,,,,
562,PT08M56.00S,2026-03-25T05:11:28.6Z,4,REGULAR,rebound,defensive,[],1628971,,,1610612743,103,103,2026-03-25T05:14:07Z,5540000,False,,,0,,B. Brown REBOUND (Off:2 Def:7),[1628971],1610612743.0,DEN,,Brown,B. Brown,,Above the Break 3,24+ Right Center,,,,,,,561.0,9.0,7.0,2.0,,,,,,,,,,,,,,,
563,PT08M49.00S,2026-03-25T05:11:37.1Z,4,REGULAR,2pt,Jump Shot,[],1627750,8.623521681997373,70.83333333333334,1610612743,103,103,2026-03-25T05:12:23Z,5550000,False,-104.0,29.0,1,left,MISS J. Murray 10' pullup Shot,[1627750],1610612743.0,DEN,,Murray,J. Murray,pullup,Mid-Range,8-16 Left,10.81,Missed,,,,,,,,,,,,,,,,,,,,,,,
564,PT08M44.00S,2026-03-25T05:11:42.1Z,4,REGULAR,rebound,defensive,[],1642853,,,1610612756,103,103,2026-03-25T05:11:42Z,5560000,False,,,0,,R. Fleming REBOUND (Off:1 Def:3),[1642853],1610612756.0,PHX,,Fleming,R. Fleming,,Mid-Range,8-16 Left,,,,,,,563.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
565,PT08M39.00S,2026-03-25T05:11:45.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1628960,89.30683311432325,44.11764705882353,1610612756,103,103,2026-03-25T05:11:54Z,5570000,False,-29.0,48.0,1,right,MISS G. Allen running Layup - blocked,"[1628960, 1629661]",1610612756.0,PHX,,Allen,G. Allen,running,In The Paint (Non-RA),0-8 Center,5.63,Missed,,,,,,,,,,,,,Johnson,1629661.0,,,,,,,,,
566,PT08M39.00S,2026-03-25T05:11:45.7Z,4,REGULAR,block,,[],1629661,,,1610612756,103,103,2026-03-25T05:11:47Z,5580000,False,,,0,,C. Johnson BLOCK (1 BLK),[1629661],1610612743.0,DEN,,Johnson,C. Johnson,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,,,,,,,,,,,,,,,,
567,PT08M37.00S,2026-03-25T05:11:47.7Z,4,REGULAR,rebound,offensive,[],1628960,,,1610612756,103,103,2026-03-25T05:11:54Z,5590000,False,,,0,,G. Allen REBOUND (Off:1 Def:3),[1628960],1610612756.0,PHX,,Allen,G. Allen,,In The Paint (Non-RA),0-8 Center,,,,,,,565.0,4.0,3.0,1.0,,,,,,,,,,,,,,,
568,PT08M37.00S,2026-03-25T05:11:51.8Z,4,REGULAR,foul,personal,['2freethrow'],1629661,,,1610612756,103,103,2026-03-25T05:12:00Z,5600000,False,,,0,,C. Johnson shooting personal FOUL (2 PF) (Fleming 2 FT),"[1629661, 1642853]",1610612743.0,DEN,204058.0,Johnson,C. Johnson,shooting,Restricted Area,0-8 Center,,,,,,,,,,,2.0,0.0,Fleming,1642853.0,,,,,,,,,,,
570,PT08M37.00S,2026-03-25T05:12:18.4Z,4,REGULAR,freethrow,1 of 2,['2ndchance'],1642853,,,1610612756,103,103,2026-03-25T05:12:18Z,5620000,False,,,0,,MISS R. Fleming Free Throw 1 of 2,[1642853],1610612756.0,PHX,,Fleming,R. Fleming,,,,,Missed,,,,,,,,,,,,,,,,,,,,,,,
571,PT08M37.00S,2026-03-25T05:12:18.4Z,4,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,103,103,2026-03-25T05:12:18Z,5630000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,570.0,,,,,,,,,,,,,,,,,,
572,PT08M37.00S,2026-03-25T05:12:33.5Z,4,REGULAR,freethrow,2 of 2,['2ndchance'],1642853,,,1610612756,104,103,2026-03-25T05:12:33Z,5640000,False,,,0,,R. Fleming Free Throw 2 of 2 (3 PTS),[1642853],1610612756.0,PHX,,Fleming,R. Fleming,,,,,Made,3.0,,,,,,,,,,,,,,,,,,,,,,
573,PT08M21.00S,2026-03-25T05:12:55.1Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628971,6.389618922470433,55.14705882352941,1610612743,104,105,2026-03-25T05:13:00Z,5650000,False,-26.0,8.0,1,left,B. Brown driving reverse Layup (7 PTS) (T. Hardaway Jr. 2 AST),"[1628971, 203501]",1610612743.0,DEN,,Brown,B. Brown,driving reverse,Restricted Area,0-8 Center,2.68,Made,7.0,T. Hardaway Jr.,203501.0,2.0,,,,,,,,,,,,,,,,,,,
575,PT08M09.00S,2026-03-25T05:13:05.8Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642345,92.72339027595268,50.98039215686274,1610612756,106,105,2026-03-25T05:13:09Z,5670000,False,5.0,16.0,1,right,O. Ighodaro cutting DUNK (12 PTS) (G. Allen 3 AST),"[1642345, 1628960]",1610612756.0,PHX,,Ighodaro,O. Ighodaro,cutting,Restricted Area,0-8 Center,1.66,Made,12.0,G. Allen,1628960.0,3.0,,,,,,,,,,,,,,,,,,,
577,PT07M46.00S,2026-03-25T05:13:28.8Z,4,REGULAR,3pt,Jump Shot,[],1627750,12.040078843626807,3.9215686274509802,1610612743,106,108,2026-03-25T05:15:10Z,5690000,False,230.0,61.0,1,left,J. Murray 3PT step back (15 PTS),[1627750],1610612743.0,DEN,,Murray,J. Murray,step back,Right Corner 3,24+ Right,23.83,Made,15.0,,,,,,,,,,,,,,,,,,,,,,
578,PT07M31.00S,2026-03-25T05:13:46.4Z,4,REGULAR,violation,kicked ball,[],1627750,,,1610612756,106,108,2026-03-25T05:13:52Z,5700000,False,,,0,,J. Murray kicked ball VIOLATION,[1627750],1610612743.0,DEN,204058.0,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,PT07M31.00S,2026-03-25T05:13:51.3Z,4,REGULAR,substitution,out,[],1630692,,,1610612756,106,108,2026-03-25T05:13:54Z,5710000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,PT07M31.00S,2026-03-25T05:13:51.3Z,4,REGULAR,substitution,in,[],1626164,,,1610612756,106,108,2026-03-25T05:13:54Z,5720000,False,,,0,,SUB in: D. Booker,[1626164],1610612756.0,PHX,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,PT07M24.00S,2026-03-25T05:14:18.7Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642853,91.5407358738502,49.01960784313725,1610612756,106,108,2026-03-25T05:14:22Z,5730000,False,-5.0,27.0,1,right,MISS R. Fleming driving floating Shot,[1642853],1610612756.0,PHX,,Fleming,R. Fleming,driving floating,Restricted Area,0-8 Center,2.74,Missed,,,,,,,,,,,,,,,,,,,,,,,
582,PT07M22.00S,2026-03-25T05:14:20.7Z,4,REGULAR,rebound,defensive,[],1642461,,,1610612743,106,108,2026-03-25T05:14:22Z,5740000,False,,,0,,S. Jones REBOUND (Off:3 Def:3),[1642461],1610612743.0,DEN,,Jones,S. Jones,,Restricted Area,0-8 Center,,,,,,,581.0,6.0,3.0,3.0,,,,,,,,,,,,,,,
583,PT07M05.00S,2026-03-25T05:14:37.8Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,7.835085413929041,46.07843137254902,1610612743,106,110,2026-03-25T05:14:41Z,5750000,False,20.0,21.0,1,left,J. Murray cutting Layup (17 PTS) (B. Brown 3 AST),"[1627750, 1628971]",1610612743.0,DEN,,Murray,J. Murray,cutting,Restricted Area,0-8 Center,2.88,Made,17.0,B. Brown,1628971.0,3.0,,,,,,,,,,,,,,,,,,,
585,PT06M46.00S,2026-03-25T05:14:56.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,92.9862023653088,45.34313725490196,1610612756,108,110,2026-03-25T05:14:59Z,5770000,False,-23.0,13.0,1,right,G. Allen driving Layup (21 PTS),[1628960],1610612756.0,PHX,,Allen,G. Allen,driving,Restricted Area,0-8 Center,2.69,Made,21.0,,,,,,,,,,,,,,,,,,,,,,
586,PT06M21.00S,2026-03-25T05:15:21.4Z,4,REGULAR,3pt,Jump Shot,[],1627750,26.10052562417871,12.745098039215685,1610612743,108,110,2026-03-25T05:15:26Z,5780000,False,186.0,193.0,1,left,MISS J. Murray 26' step back 3PT,[1627750],1610612743.0,DEN,,Murray,J. Murray,step back,Above the Break 3,24+ Right Center,26.81,Missed,,,,,,,,,,,,,,,,,,,,,,,
587,PT06M18.00S,2026-03-25T05:15:24.4Z,4,REGULAR,rebound,defensive,[],1628960,,,1610612756,108,110,2026-03-25T05:15:26Z,5790000,False,,,0,,G. Allen REBOUND (Off:1 Def:4),[1628960],1610612756.0,PHX,,Allen,G. Allen,,Above the Break 3,24+ Right Center,,,,,,,586.0,5.0,4.0,1.0,,,,,,,,,,,,,,,
588,PT06M14.00S,2026-03-25T05:15:28.6Z,4,REGULAR,3pt,Jump Shot,['fastbreak'],1628960,67.23061760840999,81.37254901960785,1610612756,108,110,2026-03-25T05:17:10Z,5800000,False,157.0,256.0,1,right,MISS G. Allen 29' running pullup 3PT,[1628960],1610612756.0,PHX,,Allen,G. Allen,running pullup,Above the Break 3,24+ Right Center,29.98,Missed,,,,,,,,,,,,,,,,,,,,,,,
589,PT06M10.00S,2026-03-25T05:15:32.6Z,4,REGULAR,rebound,defensive,[],1642461,,,1610612743,108,110,2026-03-25T05:15:34Z,5810000,False,,,0,,S. Jones REBOUND (Off:3 Def:4),[1642461],1610612743.0,DEN,,Jones,S. Jones,,Above the Break 3,24+ Right Center,,,,,,,588.0,7.0,4.0,3.0,,,,,,,,,,,,,,,
590,PT05M56.00S,2026-03-25T05:15:46.9Z,4,REGULAR,2pt,Hook,['pointsinthepaint'],1628971,7.178055190538765,52.94117647058824,1610612743,108,112,2026-03-25T05:17:46Z,5820000,False,-15.0,15.0,1,left,B. Brown driving Hook (9 PTS),[1628971],1610612743.0,DEN,,Brown,B. Brown,driving,Restricted Area,0-8 Center,2.1,Made,9.0,,,,,,,,,,,,,,,,,,,,,,
591,PT05M55.00S,2026-03-25T05:15:51.1Z,4,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,108,112,2026-03-25T05:15:51Z,5830000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,PT05M55.00S,2026-03-25T05:17:59.9Z,4,REGULAR,substitution,out,[],1628960,,,1610612756,108,112,2026-03-25T05:19:09Z,5840000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,PT05M55.00S,2026-03-25T05:17:59.9Z,4,REGULAR,substitution,out,[],1631221,,,1610612756,108,112,2026-03-25T05:19:09Z,5850000,False,,,0,,SUB out: C. Gillespie,[1631221],1610612756.0,PHX,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,PT05M55.00S,2026-03-25T05:17:59.9Z,4,REGULAR,substitution,out,[],1642853,,,1610612756,108,112,2026-03-25T05:19:09Z,5860000,False,,,0,,SUB out: R. Fleming,[1642853],1610612756.0,PHX,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,PT05M55.00S,2026-03-25T05:17:59.9Z,4,REGULAR,substitution,out,[],1642461,,,1610612756,108,112,2026-03-25T05:19:09Z,5870000,False,,,0,,SUB out: S. Jones,[1642461],1610612743.0,DEN,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,PT05M55.00S,2026-03-25T05:17:59.9Z,4,REGULAR,substitution,out,[],1629661,,,1610612756,108,112,2026-03-25T05:19:09Z,5880000,False,,,0,,SUB out: C. Johnson,[1629661],1610612743.0,DEN,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,PT05M55.00S,2026-03-25T05:17:59.9Z,4,REGULAR,substitution,out,[],1627750,,,1610612756,108,112,2026-03-25T05:19:09Z,5890000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,PT05M55.00S,2026-03-25T05:17:59.9Z,4,REGULAR,substitution,in,[],1630224,,,1610612756,108,112,2026-03-25T05:19:09Z,5900000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,PT05M55.00S,2026-03-25T05:17:59.9Z,4,REGULAR,substitution,in,[],1626220,,,1610612756,108,112,2026-03-25T05:19:09Z,5910000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,PT05M55.00S,2026-03-25T05:17:59.9Z,4,REGULAR,substitution,in,[],1630692,,,1610612756,108,112,2026-03-25T05:19:09Z,5920000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,PT05M55.00S,2026-03-25T05:17:59.9Z,4,REGULAR,substitution,in,[],203932,,,1610612756,108,112,2026-03-25T05:19:09Z,5930000,False,,,0,,SUB in: A. Gordon,[203932],1610612743.0,DEN,,Gordon,A. Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,PT05M55.00S,2026-03-25T05:17:59.9Z,4,REGULAR,substitution,in,[],203999,,,1610612756,108,112,2026-03-25T05:19:09Z,5940000,False,,,0,,SUB in: N. Jokić,[203999],1610612743.0,DEN,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,PT05M55.00S,2026-03-25T05:17:59.9Z,4,REGULAR,substitution,in,[],1631128,,,1610612756,108,112,2026-03-25T05:19:09Z,5950000,False,,,0,,SUB in: C. Braun,[1631128],1610612743.0,DEN,,Braun,C. Braun,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,PT05M44.00S,2026-03-25T05:19:31.5Z,4,REGULAR,3pt,Jump Shot,[],1630692,91.40932982917214,95.09803921568627,1610612756,108,112,2026-03-25T05:19:36Z,5960000,False,225.0,28.0,1,right,MISS J. Goodwin 3PT,[1630692],1610612756.0,PHX,,Goodwin,J. Goodwin,,Right Corner 3,24+ Right,22.73,Missed,,,,,,,,,,,,,,,,,,,,,,,
605,PT05M41.00S,2026-03-25T05:19:34.5Z,4,REGULAR,rebound,defensive,[],203501,,,1610612743,108,112,2026-03-25T05:19:36Z,5970000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612743.0,DEN,,Hardaway Jr.,T. Hardaway Jr.,,Right Corner 3,24+ Right,,,,,,,604.0,3.0,3.0,0.0,,,,,,,,,,,,,,,
606,PT05M31.00S,2026-03-25T05:19:45.3Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],203501,6.1268068331143235,55.63725490196079,1610612743,108,112,2026-03-25T05:19:49Z,5980000,False,-28.0,5.0,1,left,MISS T. Hardaway Jr. driving Layup,[203501],1610612743.0,DEN,,Hardaway Jr.,T. Hardaway Jr.,driving,Restricted Area,0-8 Center,2.87,Missed,,,,,,,,,,,,,,,,,,,,,,,
607,PT05M29.00S,2026-03-25T05:19:47.4Z,4,REGULAR,rebound,offensive,[],203999,,,1610612743,108,112,2026-03-25T05:19:47Z,5990000,False,,,0,,N. Jokić REBOUND (Off:3 Def:12),[203999],1610612743.0,DEN,,Jokić,N. Jokić,,Restricted Area,0-8 Center,,,,,,,606.0,15.0,12.0,3.0,,,,,,,,,,,,,,,
