actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,turnoverTotal,stealPlayerName,stealPersonId
85,PT04M54.00S,2026-02-21T22:23:05.0Z,1,REGULAR,rebound,defensive,[],1628976,,,1610612753,9,17,2026-02-21T22:23:06Z,850000,False,,,0,,W. Carter Jr. REBOUND (Off:0 Def:3),[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),8-16 Center,,,84.0,,,,,,3.0,3.0,0.0,,,,,,,,,
86,PT04M46.00S,2026-02-21T22:23:14.1Z,1,REGULAR,turnover,out-of-bounds,[],1630217,,,1610612753,9,17,2026-02-21T22:23:21Z,860000,False,,,0,,D. Bane bad pass out-of-bounds TURNOVER (1 TO),[1630217],1610612753.0,ORL,bad pass,,,Bane,D. Bane,,,,,Above the Break 3,24+ Center,,,,1193.0,,,,,,,,,,,,,,1.0,,
87,PT04M46.00S,2026-02-21T22:23:19.8Z,1,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,9,17,2026-02-21T22:23:19Z,870000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
88,PT04M46.00S,2026-02-21T22:24:58.0Z,1,REGULAR,substitution,out,[],1630224,,,1610612756,9,17,2026-02-21T22:26:01Z,880000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
89,PT04M46.00S,2026-02-21T22:24:58.0Z,1,REGULAR,substitution,out,[],1631109,,,1610612756,9,17,2026-02-21T22:26:01Z,890000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
91,PT04M46.00S,2026-02-21T22:24:58.0Z,1,REGULAR,substitution,out,[],1630217,,,1610612756,9,17,2026-02-21T22:26:01Z,910000,False,,,0,,SUB out: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
92,PT04M46.00S,2026-02-21T22:24:58.0Z,1,REGULAR,substitution,out,[],1641783,,,1610612756,9,17,2026-02-21T22:26:01Z,920000,False,,,0,,SUB out: T. da Silva,[1641783],1610612753.0,ORL,,,,da Silva,T. da Silva,,,,,,,,,,,,,,,,,,,,,,,,,,
93,PT04M46.00S,2026-02-21T22:24:58.0Z,1,REGULAR,substitution,in,[],1642345,,,1610612756,9,17,2026-02-21T22:26:01Z,930000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
94,PT04M46.00S,2026-02-21T22:24:58.0Z,1,REGULAR,substitution,in,[],1630692,,,1610612756,9,17,2026-02-21T22:26:01Z,940000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
95,PT04M46.00S,2026-02-21T22:24:58.0Z,1,REGULAR,substitution,in,[],1631221,,,1610612756,9,17,2026-02-21T22:26:01Z,950000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
96,PT04M46.00S,2026-02-21T22:24:58.0Z,1,REGULAR,substitution,in,[],1628975,,,1610612756,9,17,2026-02-21T22:26:01Z,960000,False,,,0,,SUB in: J. Carter,[1628975],1610612753.0,ORL,,,,Carter,J. Carter,,,,,,,,,,,,,,,,,,,,,,,,,,
97,PT04M46.00S,2026-02-21T22:24:58.0Z,1,REGULAR,substitution,in,[],1641724,,,1610612756,9,17,2026-02-21T22:26:01Z,970000,False,,,0,,SUB in: J. Howard,[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,,,,,,,,,,,,,,,,,,,,,,
100,PT04M46.00S,2026-02-21T22:24:58.0Z,1,REGULAR,substitution,out,[],1628415,,,1610612756,9,17,2026-02-21T22:27:04Z,975000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
98,PT04M26.00S,2026-02-21T22:26:35.8Z,1,REGULAR,foul,personal,['2freethrow'],1628976,,,1610612756,9,17,2026-02-21T22:26:54Z,980000,False,,,0,,W. Carter Jr. shooting personal FOUL (1 PF) (Allen 2 FT),"[1628976, 1628960]",1610612753.0,ORL,shooting,,,Carter Jr.,W. Carter Jr.,,,,,In The Paint (Non-RA),0-8 Center,,,,1146.0,1.0,0.0,Allen,1628960.0,,,,,,,,,,,,
101,PT04M26.00S,2026-02-21T22:27:11.9Z,1,REGULAR,freethrow,1 of 2,['fromturnover'],1628960,,,1610612756,10,17,2026-02-21T22:27:11Z,1000000,False,,,0,,G. Allen Free Throw 1 of 2 (1 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
102,PT04M26.00S,2026-02-21T22:27:13.9Z,1,REGULAR,freethrow,2 of 2,['fromturnover'],1628960,,,1610612756,11,17,2026-02-21T22:27:13Z,1010000,False,,,0,,G. Allen Free Throw 2 of 2 (2 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,,,,,,,,,2.0,,,,,,,,
103,PT04M06.00S,2026-02-21T22:27:35.6Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628975,18.2161629434954,48.28431372549019,1610612753,11,19,2026-02-21T22:27:39Z,1020000,False,9.0,119.0,1,left,J. Carter 11' driving floating Jump Shot (2 PTS) (A. Black 3 AST),"[1628975, 1641710]",1610612753.0,ORL,driving floating,,,Carter,J. Carter,,,,,In The Paint (Non-RA),8-16 Center,11.9,Made,,,,,,,,,,2.0,A. Black,1641710.0,3.0,,,,,
105,PT03M48.00S,2026-02-21T22:27:52.4Z,1,REGULAR,3pt,Jump Shot,[],1642346,85.10183968462549,3.1862745098039214,1610612756,11,19,2026-02-21T22:28:00Z,1040000,False,-234.0,88.0,1,right,MISS R. Dunn 24' 3PT,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Left Corner 3,24+ Left,24.99,Missed,,,,,,,,,,,,,,,,,,
106,PT03M46.00S,2026-02-21T22:27:54.4Z,1,REGULAR,rebound,offensive,[],1642345,,,1610612756,11,19,2026-02-21T22:28:00Z,1050000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:0),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Left Corner 3,24+ Left,,,105.0,,,,,,1.0,0.0,1.0,,,,,,,,,
107,PT03M41.00S,2026-02-21T22:28:00.2Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630692,88.51839684625493,42.64705882352941,1610612756,13,19,2026-02-21T22:28:03Z,1060000,False,-37.0,55.0,1,right,J. Goodwin 6' driving Layup (2 PTS) (G. Allen 1 AST),"[1630692, 1628960]",1610612756.0,PHX,driving,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,6.65,Made,,,,,,,,,,2.0,G. Allen,1628960.0,1.0,,,,,
109,PT03M21.00S,2026-02-21T22:28:20.4Z,1,REGULAR,foul,personal,['2freethrow'],1631221,,,1610612753,13,19,2026-02-21T22:28:28Z,1080000,False,,,0,,C. Gillespie shooting personal FOUL (1 PF) (Banchero 2 FT),"[1631221, 1631094]",1610612756.0,PHX,shooting,,,Gillespie,C. Gillespie,,,,,Mid-Range,8-16 Left,,,,1146.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
111,PT03M21.00S,2026-02-21T22:28:51.5Z,1,REGULAR,freethrow,1 of 2,[],1631094,,,1610612753,13,20,2026-02-21T22:28:51Z,1100000,False,,,0,,P. Banchero Free Throw 1 of 2 (3 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,3.0,,,,,,,,
112,PT03M21.00S,2026-02-21T22:28:53.1Z,1,REGULAR,substitution,out,[],1628976,,,1610612753,13,20,2026-02-21T22:28:57Z,1110000,False,,,0,,SUB out: W. Carter Jr.,[1628976],1610612753.0,ORL,,,,Carter Jr.,W. Carter Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
113,PT03M21.00S,2026-02-21T22:28:53.1Z,1,REGULAR,substitution,in,[],1629021,,,1610612753,13,20,2026-02-21T22:28:57Z,1120000,False,,,0,,SUB in: M. Wagner,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,,,,,,,,,,,,,,,,,,,
114,PT03M21.00S,2026-02-21T22:29:12.9Z,1,REGULAR,freethrow,2 of 2,[],1631094,,,1610612753,13,21,2026-02-21T22:29:12Z,1130000,False,,,0,,P. Banchero Free Throw 2 of 2 (4 PTS),[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,Made,,,,,,,,,,4.0,,,,,,,,
115,PT03M05.00S,2026-02-21T22:29:35.0Z,1,REGULAR,foul,personal,['2freethrow'],1628975,,,1610612756,13,21,2026-02-21T22:29:47Z,1140000,False,,,0,,J. Carter shooting personal FOUL (1 PF) (Gillespie 2 FT),"[1628975, 1631221]",1610612753.0,ORL,shooting,,,Carter,J. Carter,,,,,Mid-Range,8-16 Right,,,,1193.0,1.0,0.0,Gillespie,1631221.0,,,,,,,,,,,,
117,PT03M05.00S,2026-02-21T22:30:01.4Z,1,REGULAR,freethrow,1 of 2,[],1631221,,,1610612756,13,21,2026-02-21T22:30:01Z,1160000,False,,,0,,MISS C. Gillespie Free Throw 1 of 2,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
118,PT03M05.00S,2026-02-21T22:30:01.4Z,1,REGULAR,rebound,offensive,"['deadball', 'team']",0,,,1610612756,13,21,2026-02-21T22:30:01Z,1170000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,,,,,117.0,,,,,,,,,,,,,,,,,
119,PT03M05.00S,2026-02-21T22:30:16.8Z,1,REGULAR,freethrow,2 of 2,[],1631221,,,1610612756,14,21,2026-02-21T22:30:16Z,1180000,False,,,0,,C. Gillespie Free Throw 2 of 2 (1 PTS),[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
120,PT02M43.00S,2026-02-21T22:30:39.7Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1631094,11.251642575558476,56.86274509803921,1610612753,14,21,2026-02-21T22:32:35Z,1190000,False,-34.0,53.0,1,left,MISS P. Banchero 6' driving Layup,[1631094],1610612753.0,ORL,driving,,,Banchero,P. Banchero,,,,,In The Paint (Non-RA),0-8 Center,6.34,Missed,,,,,,,,,,,,,,,,,,
122,PT02M40.00S,2026-02-21T22:30:42.7Z,1,REGULAR,rebound,defensive,[],1630692,,,1610612756,14,21,2026-02-21T22:30:47Z,1210000,False,,,0,,J. Goodwin REBOUND (Off:0 Def:1),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,120.0,,,,,,1.0,1.0,0.0,,,,,,,,,
123,PT02M31.00S,2026-02-21T22:30:52.0Z,1,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,88.51839684625493,46.81372549019608,1610612756,16,21,2026-02-21T22:33:13Z,1220000,False,-16.0,55.0,1,right,G. Allen driving Layup (4 PTS) (C. Gillespie 1 AST),"[1628960, 1631221]",1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,In The Paint (Non-RA),0-8 Center,5.76,Made,,,,,,,,,,4.0,C. Gillespie,1631221.0,1.0,,,,,
125,PT02M24.00S,2026-02-21T22:31:08.4Z,1,REGULAR,foul,personal,[],1630692,,,1610612753,16,21,2026-02-21T22:31:12Z,1240000,False,,,0,,J. Goodwin personal FOUL (1 PF),"[1630692, 1631094]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,1193.0,1.0,0.0,Banchero,1631094.0,,,,,,,,,,,,
127,PT02M24.00S,2026-02-21T22:31:13.3Z,1,REGULAR,substitution,out,[],1641710,,,1610612753,16,21,2026-02-21T22:31:21Z,1260000,False,,,0,,SUB out: A. Black,[1641710],1610612753.0,ORL,,,,Black,A. Black,,,,,,,,,,,,,,,,,,,,,,,,,,
128,PT02M24.00S,2026-02-21T22:31:13.3Z,1,REGULAR,substitution,out,[],1631094,,,1610612753,16,21,2026-02-21T22:31:21Z,1270000,False,,,0,,SUB out: P. Banchero,[1631094],1610612753.0,ORL,,,,Banchero,P. Banchero,,,,,,,,,,,,,,,,,,,,,,,,,,
129,PT02M24.00S,2026-02-21T22:31:13.3Z,1,REGULAR,substitution,in,[],1628371,,,1610612753,16,21,2026-02-21T22:31:21Z,1280000,False,,,0,,SUB in: J. Isaac,[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,,,,,,,,,,,,,,,,,,,,,,
130,PT02M24.00S,2026-02-21T22:31:13.3Z,1,REGULAR,substitution,in,[],1630217,,,1610612753,16,21,2026-02-21T22:31:21Z,1290000,False,,,0,,SUB in: D. Bane,[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,,,,,,,,,,,,,,,,,,,
131,PT02M07.00S,2026-02-21T22:31:45.0Z,1,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1641724,14.799605781865965,41.66666666666667,1610612753,16,21,2026-02-21T22:31:52Z,1300000,False,42.0,87.0,1,left,MISS J. Howard 9' turnaround Shot,[1641724],1610612753.0,ORL,turnaround,,,Howard,J. Howard,,,,,In The Paint (Non-RA),8-16 Center,9.61,Missed,,,,,,,,,,,,,,,,,,
132,PT02M05.00S,2026-02-21T22:31:47.0Z,1,REGULAR,rebound,defensive,[],1642345,,,1610612756,16,21,2026-02-21T22:31:52Z,1310000,False,,,0,,O. Ighodaro REBOUND (Off:1 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,131.0,,,,,,2.0,1.0,1.0,,,,,,,,,
133,PT01M59.00S,2026-02-21T22:31:53.4Z,1,REGULAR,3pt,Jump Shot,['fastbreak'],1631221,66.3107752956636,28.676470588235293,1610612756,19,21,2026-02-21T22:34:30Z,1320000,False,-107.0,264.0,1,right,C. Gillespie 28' 3PT running pullup (4 PTS) (O. Ighodaro 1 AST),"[1631221, 1642345]",1610612756.0,PHX,running pullup,,,Gillespie,C. Gillespie,,,,,Above the Break 3,24+ Left Center,28.49,Made,,,,,,,,,,4.0,O. Ighodaro,1642345.0,1.0,,,,,
135,PT01M40.00S,2026-02-21T22:32:13.1Z,1,REGULAR,foul,personal,['2freethrow'],1630692,,,1610612753,19,21,2026-02-21T22:32:23Z,1340000,False,,,0,,J. Goodwin shooting personal FOUL (2 PF) (Bane 2 FT),"[1630692, 1630217]",1610612756.0,PHX,shooting,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Center,,,,2003.0,2.0,0.0,Bane,1630217.0,,,,,,,,,,,,
137,PT01M40.00S,2026-02-21T22:32:39.1Z,1,REGULAR,freethrow,1 of 2,[],1630217,,,1610612753,19,22,2026-02-21T22:32:39Z,1360000,False,,,0,,D. Bane Free Throw 1 of 2 (11 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,,,11.0,,,,,,,,
138,PT01M40.00S,2026-02-21T22:32:40.1Z,1,REGULAR,substitution,out,[],1642346,,,1610612753,19,22,2026-02-21T22:32:44Z,1370000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
139,PT01M40.00S,2026-02-21T22:32:40.1Z,1,REGULAR,substitution,in,[],1626220,,,1610612753,19,22,2026-02-21T22:32:44Z,1380000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
140,PT01M40.00S,2026-02-21T22:33:01.6Z,1,REGULAR,freethrow,2 of 2,[],1630217,,,1610612753,19,23,2026-02-21T22:33:01Z,1390000,False,,,0,,D. Bane Free Throw 2 of 2 (12 PTS),[1630217],1610612753.0,ORL,,,,Bane,D. Bane,,,,,,,,Made,,,,,,,,,,12.0,,,,,,,,
141,PT01M25.00S,2026-02-21T22:33:18.4Z,1,REGULAR,2pt,DUNK,['pointsinthepaint'],1642345,87.46714848883047,51.470588235294116,1610612756,21,23,2026-02-21T22:33:25Z,1400000,False,7.0,65.0,1,right,O. Ighodaro 6' alley-oop DUNK (2 PTS) (C. Gillespie 2 AST),"[1642345, 1631221]",1610612756.0,PHX,alley-oop,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,6.57,Made,,,,,,,,,,2.0,C. Gillespie,1631221.0,2.0,,,,,
143,PT01M16.00S,2026-02-21T22:33:28.5Z,1,REGULAR,turnover,out-of-bounds,[],1628975,,,1610612753,21,23,2026-02-21T22:33:38Z,1420000,False,,,0,,J. Carter lost ball out-of-bounds TURNOVER (1 TO),[1628975],1610612753.0,ORL,lost ball,,,Carter,J. Carter,,,,,In The Paint (Non-RA),0-8 Center,,,,1193.0,,,,,,,,,,,,,,1.0,,
144,PT01M01.00S,2026-02-21T22:33:47.6Z,1,REGULAR,3pt,Jump Shot,['fromturnover'],1628960,64.73390275952694,45.588235294117645,1610612756,21,23,2026-02-21T22:33:53Z,1430000,False,-22.0,279.0,1,right,MISS G. Allen 27' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Center,27.99,Missed,,,,,,,,,,,,,,,,,,
145,PT00M58.00S,2026-02-21T22:33:50.6Z,1,REGULAR,rebound,offensive,[],1642345,,,1610612756,21,23,2026-02-21T22:33:53Z,1440000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:1),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Center,,,144.0,,,,,,3.0,1.0,2.0,,,,,,,,,
146,PT00M48.60S,2026-02-21T22:34:01.3Z,1,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631221,84.05059132720105,36.27450980392157,1610612756,21,23,2026-02-21T22:37:12Z,1450000,False,-69.0,97.0,1,right,MISS C. Gillespie 11' driving floating Shot,[1631221],1610612756.0,PHX,driving floating,,,Gillespie,C. Gillespie,,,,,In The Paint (Non-RA),8-16 Left,11.91,Missed,,,,,,,,,,,,,,,,,,
147,PT00M46.10S,2026-02-21T22:34:03.8Z,1,REGULAR,rebound,offensive,[],1630692,,,1610612756,21,23,2026-02-21T22:37:12Z,1460000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:1),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),8-16 Left,,,146.0,,,,,,2.0,1.0,1.0,,,,,,,,,
148,PT00M43.80S,2026-02-21T22:34:06.1Z,1,REGULAR,2pt,Jump Shot,"['fromturnover', '2ndchance']",1630692,92.06636005256242,32.35294117647059,1610612756,21,23,2026-02-21T22:34:11Z,1470000,False,-88.0,22.0,1,right,MISS J. Goodwin 9' pullup Shot - blocked,"[1630692, 1641724]",1610612756.0,PHX,pullup,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,9.09,Missed,,,,,,,,,,,,,,Howard,1641724.0,,,
149,PT00M43.80S,2026-02-21T22:34:06.1Z,1,REGULAR,block,,[],1641724,,,1610612756,21,23,2026-02-21T22:34:08Z,1480000,False,,,0,,J. Howard BLOCK (1 BLK),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
150,PT00M43.80S,2026-02-21T22:34:06.1Z,1,REGULAR,rebound,defensive,[],1641724,,,1610612753,21,23,2026-02-21T22:34:11Z,1490000,False,,,0,,J. Howard REBOUND (Off:0 Def:1),[1641724],1610612753.0,ORL,,,,Howard,J. Howard,,,,,Mid-Range,8-16 Left,,,148.0,,,,,,1.0,1.0,0.0,,,,,,,,,
151,PT00M38.20S,2026-02-21T22:34:11.7Z,1,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1630217,10.33180026281209,36.51960784313725,1610612753,21,25,2026-02-21T22:34:17Z,1500000,False,67.0,45.0,1,left,D. Bane 8' running Layup (14 PTS) (J. Howard 1 AST),"[1630217, 1641724]",1610612753.0,ORL,running,,,Bane,D. Bane,,,,,In The Paint (Non-RA),0-8 Center,8.08,Made,,,,,,,,,,14.0,J. Howard,1641724.0,1.0,,,,,
153,PT00M27.00S,2026-02-21T22:34:25.9Z,1,REGULAR,3pt,Jump Shot,[],1628960,68.9388961892247,20.833333333333336,1610612756,21,25,2026-02-21T22:34:30Z,1520000,False,-146.0,239.0,1,right,MISS G. Allen 28' step back 3PT,[1628960],1610612756.0,PHX,step back,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,28.04,Missed,,,,,,,,,,,,,,,,,,
154,PT00M24.00S,2026-02-21T22:34:28.9Z,1,REGULAR,rebound,defensive,[],1628371,,,1610612753,21,25,2026-02-21T22:34:30Z,1530000,False,,,0,,J. Isaac REBOUND (Off:0 Def:1),[1628371],1610612753.0,ORL,,,,Isaac,J. Isaac,,,,,Above the Break 3,24+ Left Center,,,153.0,,,,,,1.0,1.0,0.0,,,,,,,,,
155,PT00M05.10S,2026-02-21T22:34:47.8Z,1,REGULAR,3pt,Jump Shot,[],1628975,33.459264126149804,27.450980392156865,1610612753,21,25,2026-02-21T22:38:49Z,1540000,False,113.0,262.0,1,left,MISS J. Carter 28' pullup 3PT,[1628975],1610612753.0,ORL,pullup,,,Carter,J. Carter,,,,,Above the Break 3,24+ Right Center,28.52,Missed,,,,,,,,,,,,,,,,,,
156,PT00M02.30S,2026-02-21T22:34:50.6Z,1,REGULAR,rebound,defensive,[],1626220,,,1610612756,21,25,2026-02-21T22:34:50Z,1550000,False,,,0,,R. O'Neale REBOUND (Off:0 Def:1),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Right Center,,,155.0,,,,,,1.0,1.0,0.0,,,,,,,,,
157,PT00M00.00S,2026-02-21T22:34:53.6Z,1,REGULAR,heave,,[],0,,,1610612756,21,25,2026-02-21T22:36:22Z,1560000,False,,,0,,PHX Heave,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,52.44,,,,,,,,,,,,,,,,,,,
158,PT00M00.00S,2026-02-21T22:34:53.6Z,1,REGULAR,rebound,offensive,['team'],0,,,1610612756,21,25,2026-02-21T22:36:22Z,1570000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Above the Break 3,24+ Right Center,,,157.0,,,,,,,,,,,,,,,,,
159,PT00M00.00S,2026-02-21T22:35:01.1Z,1,REGULAR,period,end,[],0,,,1610612756,21,25,2026-02-21T22:35:01Z,1580000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
160,PT12M00.00S,2026-02-21T22:37:04.7Z,2,REGULAR,substitution,out,['startperiod'],1628960,,,1610612756,21,25,2026-02-21T22:37:28Z,1590000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
161,PT12M00.00S,2026-02-21T22:37:04.7Z,2,REGULAR,substitution,in,['startperiod'],1630224,,,1610612756,21,25,2026-02-21T22:37:28Z,1600000,False,,,0,,SUB in: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
162,PT12M00.00S,2026-02-21T22:37:48.7Z,2,REGULAR,period,start,[],0,,,1610612753,21,25,2026-02-21T22:37:48Z,1610000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
163,PT11M41.00S,2026-02-21T22:38:08.4Z,2,REGULAR,foul,personal,['2freethrow'],1642345,,,1610612753,21,25,2026-02-21T22:38:15Z,1620000,False,,,0,,O. Ighodaro shooting personal FOUL (1 PF) (Wagner 2 FT),"[1642345, 1629021]",1610612756.0,PHX,shooting,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),0-8 Center,,,,1193.0,1.0,0.0,Wagner,1629021.0,,,,,,,,,,,,
165,PT11M41.00S,2026-02-21T22:38:35.0Z,2,REGULAR,freethrow,1 of 2,[],1629021,,,1610612753,21,26,2026-02-21T22:38:56Z,1640000,False,,,0,,M. Wagner Free Throw 1 of 2 (1 PTS),[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Made,,,,,,,,,,1.0,,,,,,,,
166,PT11M41.00S,2026-02-21T22:38:35.0Z,2,REGULAR,freethrow,2 of 2,[],1629021,,,1610612753,21,26,2026-02-21T22:38:56Z,1650000,False,,,0,,MISS M. Wagner Free Throw 2 of 2,[1629021],1610612753.0,ORL,,,,Wagner,M. Wagner,,,,,,,,Missed,,,,,,,,,,,,,,,,,,
167,PT11M38.00S,2026-02-21T22:38:38.0Z,2,REGULAR,rebound,defensive,[],1630692,,,1610612756,21,26,2026-02-21T22:38:56Z,1660000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:2),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,166.0,,,,,,3.0,2.0,1.0,,,,,,,,,
168,PT11M31.00S,2026-02-21T22:39:02.1Z,2,REGULAR,3pt,Jump Shot,[],1626220,66.5735873850197,60.5392156862745,1610612756,21,26,2026-02-21T22:40:16Z,1670000,False,53.0,262.0,1,right,MISS R. O'Neale 26' pullup 3PT,[1626220],1610612756.0,PHX,pullup,,,O'Neale,R. O'Neale,,,,,Above the Break 3,24+ Center,26.7,Missed,,,,,,,,,,,,,,,,,,
169,PT11M30.00S,2026-02-21T22:39:07.7Z,2,REGULAR,rebound,defensive,['team'],0,,,1610612753,21,26,2026-02-21T22:39:07Z,1680000,False,,,0,,TEAM defensive REBOUND,[],1610612753.0,ORL,,,,,,,,,,Above the Break 3,24+ Center,,,168.0,,,,,,,,,,,,,,,,,
170,PT11M30.00S,2026-02-21T22:39:08.5Z,2,REGULAR,foul,personal,[],1630692,,,1610612753,21,26,2026-02-21T22:39:14Z,1690000,False,,,0,,J. Goodwin loose ball personal FOUL (3 PF),"[1630692, 1628371]",1610612756.0,PHX,loose ball,,,Goodwin,J. Goodwin,,,,,In The Paint (Non-RA),0-8 Center,,,,1193.0,3.0,0.0,Isaac,1628371.0,,,,,,,,,,,,
