actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,officialId,shotDistance,shotResult,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,blockPlayerName,blockPersonId,pointsTotal,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,assistPlayerNameInitial,assistPersonId,assistTotal
611,PT04M39.00S,2025-11-03T03:16:26.7Z,4,REGULAR,rebound,defensive,[],1631109,,,1610612756,116,97,2025-11-03T03:19:29Z,6050000,False,,,0,,M. Williams REBOUND (Off:1 Def:6),[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,Above the Break 3,24+ Right Center,,,,,,,610.0,7.0,6.0,1.0,,,,,,,,,,
612,PT04M32.00S,2025-11-03T03:16:39.5Z,4,REGULAR,2pt,Jump Shot,[],1626164,19.71090670170828,76.49356617647058,1610612756,118,97,2025-11-03T03:16:53Z,6060000,False,-132.0,133.0,1,left,D. Booker 18' pullup Jump Shot (28 PTS),[1626164],1610612756.0,PHX,pullup,,,Booker,D. Booker,,,,,Mid-Range,16-24 Left Center,,,,,18.76,Made,,,,,,,28.0,,,,,,,
613,PT04M32.00S,2025-11-03T03:16:50.9Z,4,REGULAR,timeout,full,['team'],0,,,1610612759,118,97,2025-11-03T03:16:50Z,6070000,False,,,0,,SAS Timeout,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,PT04M32.00S,2025-11-03T03:17:36.2Z,4,REGULAR,substitution,out,[],1628960,,,1610612759,118,97,2025-11-03T03:18:00Z,6080000,False,,,0,,SUB out: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
615,PT04M32.00S,2025-11-03T03:17:36.2Z,4,REGULAR,substitution,out,[],1641705,,,1610612759,118,97,2025-11-03T03:18:00Z,6090000,False,,,0,,SUB out: V. Wembanyama,[1641705],1610612759.0,SAS,,,,Wembanyama,V. Wembanyama,,,,,,,,,,,,,,,,,,,,,,,,,,
616,PT04M32.00S,2025-11-03T03:17:36.2Z,4,REGULAR,substitution,out,[],1629640,,,1610612759,118,97,2025-11-03T03:18:00Z,6100000,False,,,0,,SUB out: K. Johnson,[1629640],1610612759.0,SAS,,,,Johnson,K. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
617,PT04M32.00S,2025-11-03T03:17:36.2Z,4,REGULAR,substitution,out,[],1642264,,,1610612759,118,97,2025-11-03T03:18:00Z,6110000,False,,,0,,SUB out: S. Castle,[1642264],1610612759.0,SAS,,,,Castle,S. Castle,,,,,,,,,,,,,,,,,,,,,,,,,,
618,PT04M32.00S,2025-11-03T03:17:36.2Z,4,REGULAR,substitution,out,[],1630170,,,1610612759,118,97,2025-11-03T03:18:00Z,6120000,False,,,0,,SUB out: D. Vassell,[1630170],1610612759.0,SAS,,,,Vassell,D. Vassell,,,,,,,,,,,,,,,,,,,,,,,,,,
619,PT04M32.00S,2025-11-03T03:17:36.2Z,4,REGULAR,substitution,out,[],1630577,,,1610612759,118,97,2025-11-03T03:18:00Z,6130000,False,,,0,,SUB out: J. Champagnie,[1630577],1610612759.0,SAS,,,,Champagnie,J. Champagnie,,,,,,,,,,,,,,,,,,,,,,,,,,
620,PT04M32.00S,2025-11-03T03:17:36.2Z,4,REGULAR,substitution,in,[],1630692,,,1610612759,118,97,2025-11-03T03:18:00Z,6140000,False,,,0,,SUB in: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
621,PT04M32.00S,2025-11-03T03:17:36.2Z,4,REGULAR,substitution,in,[],1631127,,,1610612759,118,97,2025-11-03T03:18:00Z,6150000,False,,,0,,SUB in: H. Ingram,[1631127],1610612759.0,SAS,,,,Ingram,H. Ingram,,,,,,,,,,,,,,,,,,,,,,,,,,
622,PT04M32.00S,2025-11-03T03:17:36.2Z,4,REGULAR,substitution,in,[],1642434,,,1610612759,118,97,2025-11-03T03:18:00Z,6160000,False,,,0,,SUB in: R. Minix,[1642434],1610612759.0,SAS,,,,Minix,R. Minix,,,,,,,,,,,,,,,,,,,,,,,,,,
623,PT04M32.00S,2025-11-03T03:17:36.2Z,4,REGULAR,substitution,in,[],1642357,,,1610612759,118,97,2025-11-03T03:18:00Z,6170000,False,,,0,,SUB in: D. Jones Garcia,[1642357],1610612759.0,SAS,,,,Jones Garcia,D. Jones Garcia,,,,,,,,,,,,,,,,,,,,,,,,,,
624,PT04M32.00S,2025-11-03T03:17:36.2Z,4,REGULAR,substitution,in,[],1642868,,,1610612759,118,97,2025-11-03T03:18:00Z,6180000,False,,,0,,SUB in: C. Bryant,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,,,,,,,,,,,,,,,
625,PT04M32.00S,2025-11-03T03:17:36.2Z,4,REGULAR,substitution,in,[],1629162,,,1610612759,118,97,2025-11-03T03:18:00Z,6190000,False,,,0,,SUB in: J. McLaughlin,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,,,,,,,,,,,,,,,
626,PT04M23.00S,2025-11-03T03:18:16.5Z,4,REGULAR,3pt,Jump Shot,[],1642434,66.44218134034165,53.18627450980392,1610612759,118,97,2025-11-03T03:18:27Z,6200000,False,16.0,263.0,1,right,MISS R. Minix 26' 3PT,[1642434],1610612759.0,SAS,,,,Minix,R. Minix,,,,,Above the Break 3,24+ Center,,,,,26.34,Missed,,,,,,,,,,,,,,
627,PT04M21.00S,2025-11-03T03:18:18.5Z,4,REGULAR,rebound,defensive,[],1642346,,,1610612756,118,97,2025-11-03T03:18:32Z,6210000,False,,,0,,R. Dunn REBOUND (Off:0 Def:5),[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,Above the Break 3,24+ Center,,,,,,,626.0,5.0,5.0,0.0,,,,,,,,,,
629,PT04M08.00S,2025-11-03T03:18:47.7Z,4,REGULAR,substitution,out,[],1626164,,,1610612756,118,97,2025-11-03T03:19:02Z,6230000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
630,PT04M08.00S,2025-11-03T03:18:47.7Z,4,REGULAR,substitution,out,[],1631109,,,1610612756,118,97,2025-11-03T03:19:02Z,6240000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
631,PT04M08.00S,2025-11-03T03:18:47.7Z,4,REGULAR,substitution,in,[],1642853,,,1610612756,118,97,2025-11-03T03:19:02Z,6250000,False,,,0,,SUB in: R. Fleming,[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,,,,,,,,,,,,,,
632,PT04M08.00S,2025-11-03T03:18:47.7Z,4,REGULAR,substitution,in,[],1642863,,,1610612756,118,97,2025-11-03T03:19:02Z,6260000,False,,,0,,SUB in: K. Maluach,[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,,,,,,,,,
639,PT04M08.00S,2025-11-03T03:18:47.7Z,4,REGULAR,substitution,out,[],1626220,,,1610612756,118,97,2025-11-03T03:20:04Z,6265000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
642,PT04M08.00S,2025-11-03T03:18:47.7Z,4,REGULAR,substitution,in,[],1628502,,,1610612756,118,97,2025-11-03T03:20:04Z,6269375,False,,,0,,SUB in: N. Hayes-Davis,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
633,PT04M04.00S,2025-11-03T03:19:08.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631127,,,1610612756,118,97,2025-11-03T03:19:15Z,6270000,False,,,0,,H. Ingram shooting personal FOUL (1 PF) (Maluach 2 FT),"[1631127, 1642863]",1610612759.0,SAS,shooting,,,Ingram,H. Ingram,,,,,Restricted Area,0-8 Center,,,,1626300.0,,,,,,,,,,1.0,0.0,Maluach,1642863.0,,,
635,PT04M04.00S,2025-11-03T03:19:33.2Z,4,REGULAR,freethrow,1 of 2,[],1642863,,,1610612756,119,97,2025-11-03T03:19:33Z,6290000,False,,,0,,K. Maluach Free Throw 1 of 2 (1 PTS),[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,,,,,,,,Made,,,,,,,1.0,,,,,,,
636,PT04M04.00S,2025-11-03T03:19:34.7Z,4,REGULAR,substitution,out,[],1642346,,,1610612756,119,97,2025-11-03T03:19:38Z,6300000,False,,,0,,SUB out: R. Dunn,[1642346],1610612756.0,PHX,,,,Dunn,R. Dunn,,,,,,,,,,,,,,,,,,,,,,,,,,
637,PT04M04.00S,2025-11-03T03:19:34.7Z,4,REGULAR,substitution,in,[],1642886,,,1610612756,119,97,2025-11-03T03:19:38Z,6310000,False,,,0,,SUB in: K. Brea,[1642886],1610612756.0,PHX,,,,Brea,K. Brea,,,,,,,,,,,,,,,,,,,,,,,,,,
638,PT04M04.00S,2025-11-03T03:19:55.1Z,4,REGULAR,freethrow,2 of 2,[],1642863,,,1610612756,120,97,2025-11-03T03:19:55Z,6320000,False,,,0,,K. Maluach Free Throw 2 of 2 (2 PTS),[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,,,,,,,,Made,,,,,,,2.0,,,,,,,
643,PT03M46.00S,2025-11-03T03:20:10.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642357,84.70762155059133,50.49019607843137,1610612759,120,97,2025-11-03T03:20:16Z,6330000,False,2.0,91.0,1,right,MISS D. Jones Garcia 9' turnaround Shot,[1642357],1610612759.0,SAS,turnaround,,,Jones Garcia,D. Jones Garcia,,,,,In The Paint (Non-RA),8-16 Center,,,,,9.12,Missed,,,,,,,,,,,,,,
644,PT03M42.00S,2025-11-03T03:20:14.8Z,4,REGULAR,rebound,offensive,[],1631127,,,1610612759,120,97,2025-11-03T03:20:16Z,6340000,False,,,0,,H. Ingram REBOUND (Off:1 Def:0),[1631127],1610612759.0,SAS,,,,Ingram,H. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,643.0,1.0,0.0,1.0,,,,,,,,,,
645,PT03M40.00S,2025-11-03T03:20:16.7Z,4,REGULAR,3pt,Jump Shot,['2ndchance'],1642868,82.21090670170827,4.901960784313726,1610612759,120,97,2025-11-03T03:20:22Z,6350000,False,-225.0,115.0,1,right,MISS C. Bryant 25' 3PT,[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Left Center,,,,,25.3,Missed,,,,,,,,,,,,,,
646,PT03M40.00S,2025-11-03T03:20:22.0Z,4,REGULAR,rebound,defensive,[],1630692,,,1610612756,120,97,2025-11-03T03:20:22Z,6360000,False,,,0,,J. Goodwin REBOUND (Off:1 Def:2),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Left Center,,,,,,,645.0,3.0,2.0,1.0,,,,,,,,,,
647,PT03M40.00S,2025-11-03T03:20:22.7Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1631127,,,1610612756,120,97,2025-11-03T03:20:38Z,6370000,False,,,0,,H. Ingram personal FOUL (2 PF) (Goodwin 2 FT),"[1631127, 1630692]",1610612759.0,SAS,,,,Ingram,H. Ingram,,,,,Restricted Area,0-8 Center,,,,1626300.0,,,,,,,,,,2.0,0.0,Goodwin,1630692.0,,,
649,PT03M40.00S,2025-11-03T03:20:53.7Z,4,REGULAR,freethrow,1 of 2,[],1630692,,,1610612756,121,97,2025-11-03T03:20:53Z,6390000,False,,,0,,J. Goodwin Free Throw 1 of 2 (10 PTS),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,Made,,,,,,,10.0,,,,,,,
650,PT03M40.00S,2025-11-03T03:21:10.2Z,4,REGULAR,freethrow,2 of 2,[],1630692,,,1610612756,122,97,2025-11-03T03:21:10Z,6400000,False,,,0,,J. Goodwin Free Throw 2 of 2 (11 PTS),[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,Made,,,,,,,11.0,,,,,,,
652,PT03M27.00S,2025-11-03T03:21:34.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629162,92.59198423127464,51.71568627450981,1610612759,122,99,2025-11-03T03:21:39Z,6420000,False,9.0,17.0,1,right,J. McLaughlin driving Layup (2 PTS),[1629162],1610612759.0,SAS,driving,,,McLaughlin,J. McLaughlin,,,,,Restricted Area,0-8 Center,,,,,1.91,Made,,,,,,,2.0,,,,,,,
653,PT03M27.00S,2025-11-03T03:21:37.3Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642853,,,1610612759,122,99,2025-11-03T03:21:52Z,6430000,False,,,0,,R. Fleming shooting personal FOUL (1 PF) (McLaughlin 1 FT),"[1642853, 1629162]",1610612756.0,PHX,shooting,,,Fleming,R. Fleming,,,,,Restricted Area,0-8 Center,,,,2534.0,,,,,,,,,,1.0,0.0,McLaughlin,1629162.0,,,
655,PT03M27.00S,2025-11-03T03:21:56.6Z,4,REGULAR,freethrow,1 of 1,[],1629162,,,1610612759,122,100,2025-11-03T03:21:56Z,6450000,False,,,0,,J. McLaughlin Free Throw 1 of 1 (3 PTS),[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,,,,,,,,Made,,,,,,,3.0,,,,,,,
656,PT03M12.00S,2025-11-03T03:22:14.0Z,4,REGULAR,turnover,bad pass,[],1630692,,,1610612756,122,100,2025-11-03T03:22:18Z,6460000,False,,,0,,J. Goodwin bad pass TURNOVER (1 TO),"[1630692, 1642868]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Right,1.0,Bryant,1642868.0,,,,,,,,,,,,,,,,,
657,PT03M12.00S,2025-11-03T03:22:14.0Z,4,REGULAR,steal,,[],1642868,,,1610612759,122,100,2025-11-03T03:22:15Z,6470000,False,,,0,,C. Bryant STEAL (1 STL),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
658,PT03M08.00S,2025-11-03T03:22:18.0Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642868,92.72339027595268,48.03921568627451,1610612759,122,102,2025-11-03T03:22:27Z,6480000,False,-10.0,16.0,1,right,C. Bryant running alley-oop DUNK (7 PTS) (D. Jones Garcia 1 AST),"[1642868, 1642357]",1610612759.0,SAS,running alley-oop,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,1.87,Made,,,,,,,7.0,,,,,D. Jones Garcia,1642357.0,1.0
660,PT02M59.00S,2025-11-03T03:22:29.9Z,4,REGULAR,foul,offensive,['inpenalty'],1642863,,,1610612756,122,102,2025-11-03T03:22:36Z,6500000,False,,,0,,K. Maluach offensive FOUL (1 PF),"[1642863, 1642357]",1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,Above the Break 3,24+ Center,,,,1626300.0,,,,,,,,,,1.0,0.0,Jones Garcia,1642357.0,,,
662,PT02M59.00S,2025-11-03T03:22:29.9Z,4,REGULAR,turnover,offensive foul,[],1642863,,,1610612756,122,102,2025-11-03T03:22:29Z,6520000,False,,,0,,K. Maluach offensive foul TURNOVER (1 TO),[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,Above the Break 3,24+ Center,1.0,,,1626300.0,,,,,,,,,,,,,,,,
663,PT02M51.00S,2025-11-03T03:22:43.9Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",1631127,85.23324572930355,47.549019607843135,1610612759,122,102,2025-11-03T03:22:49Z,6530000,False,-12.0,86.0,1,right,MISS H. Ingram 8' cutting Layup,[1631127],1610612759.0,SAS,cutting,,,Ingram,H. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,8.72,Missed,,,,,,,,,,,,,,
664,PT02M47.00S,2025-11-03T03:22:47.9Z,4,REGULAR,rebound,offensive,[],1631127,,,1610612759,122,102,2025-11-03T03:22:49Z,6540000,False,,,0,,H. Ingram REBOUND (Off:2 Def:0),[1631127],1610612759.0,SAS,,,,Ingram,H. Ingram,,,,,In The Paint (Non-RA),8-16 Center,,,,,,,663.0,2.0,0.0,2.0,,,,,,,,,,
665,PT02M47.00S,2025-11-03T03:22:48.3Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1631127,94.40999984741211,50.0,1610612759,122,104,2025-11-03T03:22:48Z,6550000,False,0.0,0.0,1,right,H. Ingram tip Layup (2 PTS),[1631127],1610612759.0,SAS,tip,,,Ingram,H. Ingram,,,,,Mid-Range,8-16 Left,,,,,0.0,Made,,,,,,,2.0,,,,,,,
666,PT02M35.00S,2025-11-03T03:22:59.9Z,4,REGULAR,2pt,DUNK,['pointsinthepaint'],1642863,6.783837056504599,46.81372549019608,1610612756,124,104,2025-11-03T03:23:04Z,6560000,False,16.0,11.0,1,left,K. Maluach cutting DUNK (4 PTS) (K. Brea 1 AST),"[1642863, 1642886]",1610612756.0,PHX,cutting,,,Maluach,K. Maluach,,,,,Restricted Area,0-8 Center,,,,,1.95,Made,,,,,,,4.0,,,,,K. Brea,1642886.0,1.0
668,PT02M28.00S,2025-11-03T03:23:08.2Z,4,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1628502,,,1610612759,124,104,2025-11-03T03:23:24Z,6580000,False,,,0,,N. Hayes-Davis shooting personal FOUL (3 PF) (Jones Garcia 2 FT),"[1628502, 1642357]",1610612756.0,PHX,shooting,,,Hayes-Davis,N. Hayes-Davis,,,,,In The Paint (Non-RA),8-16 Center,,,,1626300.0,,,,,,,,,,3.0,0.0,Jones Garcia,1642357.0,,,
670,PT02M28.00S,2025-11-03T03:23:28.9Z,4,REGULAR,freethrow,1 of 2,[],1642357,,,1610612759,124,104,2025-11-03T03:23:43Z,6600000,False,,,0,,MISS D. Jones Garcia Free Throw 1 of 2,[1642357],1610612759.0,SAS,,,,Jones Garcia,D. Jones Garcia,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
671,PT02M28.00S,2025-11-03T03:23:28.9Z,4,REGULAR,rebound,offensive,"['team', 'deadball']",0,,,1610612759,124,104,2025-11-03T03:23:43Z,6610000,False,,,0,,TEAM offensive REBOUND,[],1610612759.0,SAS,,,,,,,,,,,,,,,,,,670.0,,,,,,,,,,,,,
672,PT02M28.00S,2025-11-03T03:23:28.9Z,4,REGULAR,freethrow,2 of 2,[],1642357,,,1610612759,124,104,2025-11-03T03:23:43Z,6620000,False,,,0,,MISS D. Jones Garcia Free Throw 2 of 2,[1642357],1610612759.0,SAS,,,,Jones Garcia,D. Jones Garcia,,,,,,,,,,,,Missed,,,,,,,,,,,,,,
673,PT02M26.00S,2025-11-03T03:23:30.9Z,4,REGULAR,rebound,defensive,[],1642853,,,1610612756,124,104,2025-11-03T03:23:43Z,6630000,False,,,0,,R. Fleming REBOUND (Off:0 Def:1),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,,,,,,,,,672.0,1.0,1.0,0.0,,,,,,,,,,
674,PT02M11.00S,2025-11-03T03:23:56.4Z,4,REGULAR,turnover,bad pass,[],1630692,,,1610612756,124,104,2025-11-03T03:24:02Z,6640000,False,,,0,,J. Goodwin bad pass TURNOVER (2 TO),"[1630692, 1642868]",1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,Above the Break 3,24+ Center,2.0,Bryant,1642868.0,,,,,,,,,,,,,,,,,
675,PT02M11.00S,2025-11-03T03:23:56.4Z,4,REGULAR,steal,,[],1642868,,,1610612759,124,104,2025-11-03T03:23:58Z,6650000,False,,,0,,C. Bryant STEAL (2 STL),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,,,,,,,,
709,PT02M09.00S,2025-11-03T03:24:02.4Z,4,REGULAR,violation,defensive goaltending,[],1642863,,,1610612759,124,104,2025-11-03T03:28:03Z,6660000,False,,,0,,K. Maluach defensive goaltending VIOLATION,[1642863],1610612756.0,PHX,,,,Maluach,K. Maluach,,,,,,,,,,,,,,,,,,,,,,,,,,
677,PT02M09.00S,2025-11-03T03:24:08.4Z,4,REGULAR,2pt,Layup,"['fastbreak', 'pointsinthepaint', 'fromturnover']",1642868,94.03745072273325,47.549019607843135,1610612759,124,106,2025-11-03T03:33:12Z,6670000,False,-12.0,4.0,1,right,C. Bryant running Layup (9 PTS),[1642868],1610612759.0,SAS,running,,,Bryant,C. Bryant,,,,,Restricted Area,0-8 Center,,,,,1.28,Made,,,,,,,9.0,,,,,,,
678,PT02M09.00S,2025-11-03T03:24:16.8Z,4,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1630692,,,1610612759,124,106,2025-11-03T03:24:29Z,6680000,False,,,0,,J. Goodwin shooting personal FOUL (2 PF) (Bryant 1 FT),"[1630692, 1642868]",1610612756.0,PHX,shooting,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,1626300.0,,,,,,,,,,2.0,0.0,Bryant,1642868.0,,,
680,PT02M09.00S,2025-11-03T03:24:30.8Z,4,REGULAR,freethrow,1 of 1,"['fromturnover', 'fastbreak']",1642868,,,1610612759,124,107,2025-11-03T03:24:30Z,6700000,False,,,0,,C. Bryant Free Throw 1 of 1 (10 PTS),[1642868],1610612759.0,SAS,,,,Bryant,C. Bryant,,,,,,,,,,,,Made,,,,,,,10.0,,,,,,,
681,PT01M55.00S,2025-11-03T03:24:44.1Z,4,REGULAR,2pt,Jump Shot,[],1628502,15.456636005256241,27.941176470588236,1610612756,124,107,2025-11-03T03:24:49Z,6710000,False,110.0,93.0,1,left,MISS N. Hayes-Davis 14' turnaround Shot,[1628502],1610612756.0,PHX,turnaround,,,Hayes-Davis,N. Hayes-Davis,,,,,Mid-Range,8-16 Right,,,,,14.41,Missed,,,,,,,,,,,,,,
682,PT01M53.00S,2025-11-03T03:24:46.1Z,4,REGULAR,rebound,offensive,[],1642853,,,1610612756,124,107,2025-11-03T03:24:49Z,6720000,False,,,0,,R. Fleming REBOUND (Off:1 Def:1),[1642853],1610612756.0,PHX,,,,Fleming,R. Fleming,,,,,Mid-Range,8-16 Right,,,,,,,681.0,2.0,1.0,1.0,,,,,,,,,,
683,PT01M53.00S,2025-11-03T03:24:48.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642853,5.863994743758213,51.71568627450981,1610612756,126,107,2025-11-03T03:27:39Z,6730000,False,-9.0,3.0,1,left,R. Fleming putback Layup (2 PTS),[1642853],1610612756.0,PHX,putback,,,Fleming,R. Fleming,,,,,Restricted Area,0-8 Center,,,,,0.9,Made,,,,,,,2.0,,,,,,,
684,PT01M43.00S,2025-11-03T03:25:00.3Z,4,REGULAR,3pt,Jump Shot,[],1642434,93.11760840998686,97.30392156862744,1610612759,126,110,2025-11-03T03:25:05Z,6740000,False,237.0,12.0,1,right,R. Minix 3PT  (3 PTS) (D. Jones Garcia 2 AST),"[1642434, 1642357]",1610612759.0,SAS,,,,Minix,R. Minix,,,,,Right Corner 3,24+ Right,,,,,23.68,Made,,,,,,,3.0,,,,,D. Jones Garcia,1642357.0,2.0
686,PT01M34.00S,2025-11-03T03:25:14.4Z,4,REGULAR,turnover,bad pass,[],1628502,,,1610612756,126,110,2025-11-03T03:25:19Z,6760000,False,,,0,,N. Hayes-Davis bad pass TURNOVER (2 TO),"[1628502, 1642434]",1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,Above the Break 3,24+ Left Center,2.0,Minix,1642434.0,,,,,,,,,,,,,,,,,
687,PT01M34.00S,2025-11-03T03:25:14.4Z,4,REGULAR,steal,,[],1642434,,,1610612759,126,110,2025-11-03T03:25:16Z,6770000,False,,,0,,R. Minix STEAL (1 STL),[1642434],1610612759.0,SAS,,,,Minix,R. Minix,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
688,PT01M33.00S,2025-11-03T03:25:17.4Z,4,REGULAR,2pt,DUNK,"['pointsinthepaint', 'fromturnover']",1642434,93.38042049934296,48.77450980392157,1610612759,126,112,2025-11-03T03:25:22Z,6780000,False,-6.0,10.0,1,right,R. Minix driving DUNK (5 PTS),[1642434],1610612759.0,SAS,driving,,,Minix,R. Minix,,,,,Restricted Area,0-8 Center,,,,,1.15,Made,,,,,,,5.0,,,,,,,
689,PT01M26.00S,2025-11-03T03:25:30.2Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1642886,5.075558475689881,47.549019607843135,1610612756,128,112,2025-11-03T03:25:37Z,6790000,False,12.0,-5.0,1,left,K. Brea driving Layup (2 PTS),[1642886],1610612756.0,PHX,driving,,,Brea,K. Brea,,,,,Restricted Area,0-8 Center,,,,,1.32,Made,,,,,,,2.0,,,,,,,
690,PT01M16.00S,2025-11-03T03:25:42.9Z,4,REGULAR,3pt,Jump Shot,[],1629162,79.97700394218134,3.9215686274509802,1610612759,128,112,2025-11-03T03:25:48Z,6800000,False,-230.0,136.0,1,right,MISS J. McLaughlin 26' 3PT,[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,,,,,26.74,Missed,,,,,,,,,,,,,,
691,PT01M13.00S,2025-11-03T03:25:46.2Z,4,REGULAR,rebound,offensive,[],1629162,,,1610612759,128,112,2025-11-03T03:25:46Z,6810000,False,,,0,,J. McLaughlin REBOUND (Off:2 Def:0),[1629162],1610612759.0,SAS,,,,McLaughlin,J. McLaughlin,,,,,Above the Break 3,24+ Left Center,,,,,,,690.0,2.0,0.0,2.0,,,,,,,,,,
692,PT01M11.00S,2025-11-03T03:25:49.1Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642434,93.9060446780552,48.529411764705884,1610612759,128,114,2025-11-03T03:26:02Z,6820000,False,-7.0,5.0,1,right,R. Minix reverse Layup (7 PTS) (J. McLaughlin 4 AST),"[1642434, 1629162]",1610612759.0,SAS,reverse,,,Minix,R. Minix,,,,,Restricted Area,0-8 Center,,,,,0.88,Made,,,,,,,7.0,,,,,J. McLaughlin,1629162.0,4.0
694,PT00M53.80S,2025-11-03T03:26:11.8Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642853,6.1268068331143235,46.32352941176471,1610612756,128,114,2025-11-03T03:26:27Z,6840000,False,18.0,5.0,1,left,MISS R. Fleming driving floating Shot,[1642853],1610612756.0,PHX,driving floating,,,Fleming,R. Fleming,,,,,Restricted Area,0-8 Center,,,,,1.91,Missed,,,,,,,,,,,,,,
695,PT00M53.00S,2025-11-03T03:26:12.6Z,4,REGULAR,rebound,offensive,['team'],0,,,1610612756,128,114,2025-11-03T03:26:27Z,6850000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,,,,,694.0,,,,,,,,,,,,,
