actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,turnoverTotal,stealPlayerName,stealPersonId,shotDistance,shotResult,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,blockPlayerName,blockPersonId,shotActionNumber,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal
433,PT04M07.00S,2025-11-30T03:40:36.9Z,3,REGULAR,steal,,[],1626220,,,1610612756,74,82,2025-11-30T03:40:38Z,4260000,False,,,0,,R. O'Neale STEAL (2 STL),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Mid-Range,16-24 Center,,,,,,,,,,,,,,,,,,,,
434,PT04M02.00S,2025-11-30T03:40:41.7Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1630692,6.652431011826544,50.49019607843137,1610612756,74,82,2025-11-30T03:40:48Z,4270000,False,-2.0,10.0,1,left,MISS J. Goodwin running Layup,[1630692],1610612756.0,PHX,running,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,1.03,Missed,,,,,,,,,,,,,,,
435,PT04M02.00S,2025-11-30T03:40:41.7Z,3,REGULAR,rebound,offensive,[],1626220,,,1610612756,74,82,2025-11-30T03:40:48Z,4280000,False,,,0,,R. O'Neale REBOUND (Off:2 Def:3),[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,434.0,5.0,3.0,2.0
436,PT04M02.00S,2025-11-30T03:40:44.9Z,3,REGULAR,2pt,Layup,"['2ndchance', 'fastbreak', 'pointsinthepaint', 'fromturnover']",1626220,5.590000152587891,50.0,1610612756,76,82,2025-11-30T03:40:55Z,4290000,False,0.0,0.0,1,left,R. O'Neale tip Layup (9 PTS),[1626220],1610612756.0,PHX,tip,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,0.0,Made,9.0,,,,,,,,,,,,,,
437,PT04M02.00S,2025-11-30T03:40:48.4Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612743,76,82,2025-11-30T03:40:48Z,4300000,False,,,0,,DEN Timeout,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
438,PT03M51.00S,2025-11-30T03:44:16.1Z,3,REGULAR,3pt,Jump Shot,[],203501,65.52233902759527,49.26470588235294,1610612743,76,85,2025-11-30T03:44:21Z,4310000,False,-4.0,272.0,1,right,T. Hardaway Jr. 27' 3PT pullup (20 PTS) (J. Murray 3 AST),"[203501, 1627750]",1610612743.0,DEN,pullup,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Center,,,,27.16,Made,20.0,J. Murray,1627750.0,3.0,,,,,,,,,,,
440,PT03M26.00S,2025-11-30T03:44:40.2Z,3,REGULAR,2pt,Jump Shot,[],1630692,9.280551905387648,69.85294117647058,1610612756,76,85,2025-11-30T03:44:44Z,4330000,False,-99.0,35.0,1,left,MISS J. Goodwin 10' driving floating bank Shot,[1630692],1610612756.0,PHX,driving floating bank,,,Goodwin,J. Goodwin,,,,,Mid-Range,8-16 Left,,,,10.52,Missed,,,,,,,,,,,,,,,
441,PT03M24.00S,2025-11-30T03:44:42.2Z,3,REGULAR,rebound,defensive,[],203999,,,1610612743,76,85,2025-11-30T03:44:44Z,4340000,False,,,0,,N. Jokić REBOUND (Off:3 Def:6),[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,440.0,9.0,6.0,3.0
442,PT03M08.00S,2025-11-30T03:44:59.2Z,3,REGULAR,3pt,Jump Shot,[],1631212,73.01248357424441,82.35294117647058,1610612743,76,88,2025-11-30T03:45:04Z,4350000,False,162.0,201.0,1,right,P. Watson 25' 3PT  (11 PTS) (N. Jokić 7 AST),"[1631212, 203999]",1610612743.0,DEN,,,,Watson,P. Watson,,,,,Above the Break 3,24+ Right Center,,,,25.82,Made,11.0,N. Jokić,203999.0,7.0,,,,,,,,,,,
444,PT02M42.00S,2025-11-30T03:45:23.7Z,3,REGULAR,3pt,Jump Shot,[],1626220,4.28712220762155,94.11764705882352,1610612756,79,88,2025-11-30T03:45:28Z,4370000,False,-221.0,-12.0,1,left,R. O'Neale 3PT  (12 PTS) (D. Booker 5 AST),"[1626220, 1626164]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,,,,22.09,Made,12.0,D. Booker,1626164.0,5.0,,,,,,,,,,,
446,PT02M30.00S,2025-11-30T03:45:36.3Z,3,REGULAR,3pt,Jump Shot,[],203501,75.64060446780552,88.72549019607843,1610612743,79,91,2025-11-30T03:45:42Z,4390000,False,194.0,176.0,1,right,T. Hardaway Jr. 26' 3PT  (23 PTS) (B. Brown 3 AST),"[203501, 1628971]",1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,26.2,Made,23.0,B. Brown,1628971.0,3.0,,,,,,,,,,,
448,PT02M09.00S,2025-11-30T03:45:58.0Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630692,5.863994743758213,48.77450980392157,1610612756,81,91,2025-11-30T03:46:03Z,4410000,False,6.0,3.0,1,left,J. Goodwin driving finger roll Layup (8 PTS) (C. Gillespie 2 AST),"[1630692, 1631221]",1610612756.0,PHX,driving finger roll,,,Goodwin,J. Goodwin,,,,,Restricted Area,0-8 Center,,,,0.66,Made,8.0,C. Gillespie,1631221.0,2.0,,,,,,,,,,,
451,PT01M47.00S,2025-11-30T03:46:22.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1627750,94.1688567674113,49.26470588235294,1610612743,81,93,2025-11-30T03:46:28Z,4430000,False,-4.0,2.0,1,right,J. Murray cutting Layup (21 PTS) (N. Jokić 8 AST),"[1627750, 203999]",1610612743.0,DEN,cutting,,,Murray,J. Murray,,,,,Restricted Area,0-8 Center,,,,0.44,Made,21.0,N. Jokić,203999.0,8.0,,,,,,,,,,,
453,PT01M47.00S,2025-11-30T03:46:24.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1642345,,,1610612743,81,93,2025-11-30T03:46:55Z,4450000,False,,,0,,O. Ighodaro shooting personal FOUL (2 PF) (Murray 1 FT),"[1642345, 1627750]",1610612756.0,PHX,shooting,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628487.0,2.0,0.0,Murray,1627750.0,,,,,,
455,PT01M47.00S,2025-11-30T03:46:32.0Z,3,REGULAR,substitution,out,[],1626220,,,1610612743,81,93,2025-11-30T03:46:37Z,4470000,False,,,0,,SUB out: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
456,PT01M47.00S,2025-11-30T03:46:32.0Z,3,REGULAR,substitution,out,[],1630692,,,1610612743,81,93,2025-11-30T03:46:37Z,4480000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
457,PT01M47.00S,2025-11-30T03:46:32.0Z,3,REGULAR,substitution,in,[],1628960,,,1610612743,81,93,2025-11-30T03:46:37Z,4490000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
458,PT01M47.00S,2025-11-30T03:46:32.0Z,3,REGULAR,substitution,in,[],1628502,,,1610612743,81,93,2025-11-30T03:46:37Z,4500000,False,,,0,,SUB in: N. Hayes-Davis,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
459,PT01M47.00S,2025-11-30T03:46:48.8Z,3,REGULAR,substitution,out,[],1631212,,,1610612743,81,93,2025-11-30T03:46:52Z,4510000,False,,,0,,SUB out: P. Watson,[1631212],1610612743.0,DEN,,,,Watson,P. Watson,,,,,,,,,,,,,,,,,,,,,,,,,,
460,PT01M47.00S,2025-11-30T03:46:48.8Z,3,REGULAR,substitution,in,[],1642461,,,1610612743,81,93,2025-11-30T03:46:52Z,4520000,False,,,0,,SUB in: S. Jones,[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,,,,,,,,,,,,,,,,,,,,,,
461,PT01M47.00S,2025-11-30T03:47:09.0Z,3,REGULAR,freethrow,1 of 1,[],1627750,,,1610612743,81,94,2025-11-30T03:47:09Z,4530000,False,,,0,,J. Murray Free Throw 1 of 1 (22 PTS),[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,Made,22.0,,,,,,,,,,,,,,
462,PT01M36.00S,2025-11-30T03:47:22.4Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642345,6.521024967148489,47.30392156862745,1610612756,83,94,2025-11-30T03:47:31Z,4540000,False,13.0,9.0,1,left,O. Ighodaro cutting Layup (6 PTS) (G. Allen 3 AST),"[1642345, 1628960]",1610612756.0,PHX,cutting,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,1.61,Made,6.0,G. Allen,1628960.0,3.0,,,,,,,,,,,
464,PT01M36.00S,2025-11-30T03:47:24.4Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",203501,,,1610612756,83,94,2025-11-30T03:47:50Z,4560000,False,,,0,,T. Hardaway Jr. shooting personal FOUL (2 PF) (Ighodaro 1 FT),"[203501, 1642345]",1610612743.0,DEN,shooting,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,,,,,,,1628487.0,2.0,0.0,Ighodaro,1642345.0,,,,,,
466,PT01M36.00S,2025-11-30T03:47:31.9Z,3,REGULAR,substitution,out,[],1627750,,,1610612756,83,94,2025-11-30T03:48:04Z,4580000,False,,,0,,SUB out: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
467,PT01M36.00S,2025-11-30T03:47:31.9Z,3,REGULAR,substitution,in,[],1629661,,,1610612756,83,94,2025-11-30T03:48:04Z,4590000,False,,,0,,SUB in: C. Johnson,[1629661],1610612743.0,DEN,,,,Johnson,C. Johnson,,,,,,,,,,,,,,,,,,,,,,,,,,
468,PT01M36.00S,2025-11-30T03:48:02.1Z,3,REGULAR,freethrow,1 of 1,[],1642345,,,1610612756,83,94,2025-11-30T03:48:06Z,4600000,False,,,0,,MISS O. Ighodaro Free Throw 1 of 1,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,Missed,,,,,,,,,,,,,,,
469,PT01M34.00S,2025-11-30T03:48:04.1Z,3,REGULAR,rebound,defensive,['team'],0,,,1610612743,83,94,2025-11-30T03:48:06Z,4610000,False,,,0,,TEAM defensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,,,,,,,,,,,,,,,,,,,468.0,,,
471,PT01M25.00S,2025-11-30T03:48:25.1Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1642461,95.0886990801577,47.30392156862745,1610612743,83,96,2025-11-30T03:48:28Z,4630000,False,-13.0,-6.0,1,right,S. Jones alley-oop Layup (5 PTS) (B. Brown 4 AST),"[1642461, 1628971]",1610612743.0,DEN,alley-oop,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,1.49,Made,5.0,B. Brown,1628971.0,4.0,,,,,,,,,,,
473,PT01M10.00S,2025-11-30T03:48:40.2Z,3,REGULAR,turnover,bad pass,[],1642345,,,1610612756,83,96,2025-11-30T03:48:43Z,4650000,False,,,0,,O. Ighodaro bad pass TURNOVER (1 TO),"[1642345, 1628971]",1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Mid-Range,8-16 Right,1.0,Brown,1628971.0,,,,,,,,,,,,,,,,,
474,PT01M10.00S,2025-11-30T03:48:40.2Z,3,REGULAR,steal,,[],1628971,,,1610612743,83,96,2025-11-30T03:48:41Z,4660000,False,,,0,,B. Brown STEAL (1 STL),[1628971],1610612743.0,DEN,,,,Brown,B. Brown,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,,,,
475,PT01M02.00S,2025-11-30T03:48:47.4Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover']",203501,92.85479632063075,50.245098039215684,1610612743,83,96,2025-11-30T03:48:52Z,4670000,False,1.0,15.0,1,right,MISS T. Hardaway Jr. driving finger roll Layup,[203501],1610612743.0,DEN,driving finger roll,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Restricted Area,0-8 Center,,,,1.47,Missed,,,,,,,,,,,,,,,
476,PT01M01.00S,2025-11-30T03:48:48.4Z,3,REGULAR,rebound,offensive,[],1642461,,,1610612743,83,96,2025-11-30T03:48:52Z,4680000,False,,,0,,S. Jones REBOUND (Off:3 Def:1),[1642461],1610612743.0,DEN,,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,475.0,4.0,1.0,3.0
477,PT01M00.00S,2025-11-30T03:48:50.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', '2ndchance']",1642461,94.69448094612353,52.20588235294118,1610612743,83,96,2025-11-30T03:48:54Z,4690000,False,11.0,-3.0,1,right,MISS S. Jones putback Layup,[1642461],1610612743.0,DEN,putback,,,Jones,S. Jones,,,,,Restricted Area,0-8 Center,,,,1.13,Missed,,,,,,,,,,,,,,,
478,PT00M58.70S,2025-11-30T03:48:51.6Z,3,REGULAR,rebound,defensive,[],1642345,,,1610612756,83,96,2025-11-30T03:51:20Z,4700000,False,,,0,,O. Ighodaro REBOUND (Off:2 Def:6),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,477.0,8.0,6.0,2.0
479,PT00M46.80S,2025-11-30T03:49:03.7Z,3,REGULAR,3pt,Jump Shot,[],1628960,34.11629434954008,30.88235294117647,1610612756,83,96,2025-11-30T03:49:08Z,4710000,False,96.0,268.0,1,left,MISS G. Allen 28' pullup 3PT,[1628960],1610612756.0,PHX,pullup,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,28.47,Missed,,,,,,,,,,,,,,,
480,PT00M44.20S,2025-11-30T03:49:06.3Z,3,REGULAR,rebound,defensive,[],203501,,,1610612743,83,96,2025-11-30T03:49:08Z,4720000,False,,,0,,T. Hardaway Jr. REBOUND (Off:0 Def:3),[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,479.0,3.0,3.0,0.0
481,PT00M28.30S,2025-11-30T03:49:22.9Z,3,REGULAR,3pt,Jump Shot,[],203501,69.99014454664915,86.51960784313727,1610612743,83,96,2025-11-30T03:49:27Z,4730000,False,183.0,230.0,1,right,MISS T. Hardaway Jr. 29' 3PT,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,Above the Break 3,24+ Right Center,,,,29.34,Missed,,,,,,,,,,,,,,,
482,PT00M25.00S,2025-11-30T03:49:26.2Z,3,REGULAR,rebound,defensive,[],1626164,,,1610612756,83,96,2025-11-30T03:49:27Z,4740000,False,,,0,,D. Booker REBOUND (Off:1 Def:3),[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,481.0,4.0,3.0,1.0
483,PT00M01.50S,2025-11-30T03:49:49.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1642345,18.2161629434954,38.48039215686275,1610612756,85,96,2025-11-30T03:51:48Z,4750000,False,58.0,119.0,1,left,O. Ighodaro 13' floating Jump Shot (8 PTS) (D. Booker 6 AST),"[1642345, 1626164]",1610612756.0,PHX,floating,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,,13.19,Made,8.0,D. Booker,1626164.0,6.0,,,,,,,,,,,
485,PT00M00.00S,2025-11-30T03:49:54.2Z,3,REGULAR,heave,,[],0,,,1610612743,85,96,2025-11-30T03:50:01Z,4770000,False,,,0,,DEN Heave,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,61.54,,,,,,,,,,,,,,,,
486,PT00M00.00S,2025-11-30T03:49:57.5Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612743,85,96,2025-11-30T03:49:57Z,4780000,False,,,0,,TEAM offensive REBOUND,[],1610612743.0,DEN,,,,,,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,485.0,,,
487,PT00M00.00S,2025-11-30T03:50:00.6Z,3,REGULAR,period,end,[],0,,,1610612743,85,96,2025-11-30T03:50:00Z,4790000,False,,,0,,Period End,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
488,PT12M00.00S,2025-11-30T03:51:56.1Z,4,REGULAR,substitution,out,['startperiod'],1626164,,,1610612743,85,96,2025-11-30T03:52:29Z,4800000,False,,,0,,SUB out: D. Booker,[1626164],1610612756.0,PHX,,,,Booker,D. Booker,,,,,,,,,,,,,,,,,,,,,,,,,,
489,PT12M00.00S,2025-11-30T03:51:56.1Z,4,REGULAR,substitution,out,['startperiod'],1642345,,,1610612743,85,96,2025-11-30T03:52:29Z,4810000,False,,,0,,SUB out: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
490,PT12M00.00S,2025-11-30T03:51:56.1Z,4,REGULAR,substitution,out,['startperiod'],1628502,,,1610612743,85,96,2025-11-30T03:52:29Z,4820000,False,,,0,,SUB out: N. Hayes-Davis,[1628502],1610612756.0,PHX,,,,Hayes-Davis,N. Hayes-Davis,,,,,,,,,,,,,,,,,,,,,,,,,,
491,PT12M00.00S,2025-11-30T03:51:56.1Z,4,REGULAR,substitution,out,['startperiod'],203999,,,1610612743,85,96,2025-11-30T03:52:29Z,4830000,False,,,0,,SUB out: N. Jokić,[203999],1610612743.0,DEN,,,,Jokić,N. Jokić,,,,,,,,,,,,,,,,,,,,,,,,,,
493,PT12M00.00S,2025-11-30T03:51:56.1Z,4,REGULAR,substitution,in,['startperiod'],1628415,,,1610612743,85,96,2025-11-30T03:52:29Z,4850000,False,,,0,,SUB in: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
494,PT12M00.00S,2025-11-30T03:51:56.1Z,4,REGULAR,substitution,in,['startperiod'],1630208,,,1610612743,85,96,2025-11-30T03:52:29Z,4860000,False,,,0,,SUB in: N. Richards,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,,,,,,,,,,,,,,,,,,,,,,
495,PT12M00.00S,2025-11-30T03:51:56.1Z,4,REGULAR,substitution,in,['startperiod'],1631123,,,1610612743,85,96,2025-11-30T03:52:29Z,4870000,False,,,0,,SUB in: J. Bouyea,[1631123],1610612756.0,PHX,,,,Bouyea,J. Bouyea,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT12M00.00S,2025-11-30T03:51:56.1Z,4,REGULAR,substitution,in,['startperiod'],202685,,,1610612743,85,96,2025-11-30T03:52:29Z,4890000,False,,,0,,SUB in: J. Valančiūnas,[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT12M00.00S,2025-11-30T03:52:40.6Z,4,REGULAR,period,start,[],0,,,1610612743,85,96,2025-11-30T03:52:40Z,4900000,False,,,0,,Period Start,[],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT11M46.00S,2025-11-30T03:52:57.5Z,4,REGULAR,foul,offensive,[],202685,,,1610612743,85,96,2025-11-30T03:53:08Z,4910000,False,,,0,,J. Valančiūnas offensive FOUL (2 PF),"[202685, 1631123]",1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Left Center,,,,,,,,,,1628487.0,2.0,0.0,Bouyea,1631123.0,,,,,,
501,PT11M46.00S,2025-11-30T03:52:57.5Z,4,REGULAR,turnover,offensive foul,[],202685,,,1610612743,85,96,2025-11-30T03:53:08Z,4930000,False,,,0,,J. Valančiūnas offensive foul TURNOVER (1 TO),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,16-24 Left Center,1.0,,,,,,,,,2003.0,,,,,,,,,,
506,PT11M25.00S,2025-11-30T03:53:57.4Z,4,REGULAR,foul,personal,['2freethrow'],1628971,,,1610612756,85,96,2025-11-30T03:54:04Z,4980000,False,,,0,,B. Brown shooting personal FOUL (2 PF) (Brooks 2 FT),"[1628971, 1628415]",1610612743.0,DEN,shooting,,,Brown,B. Brown,,,,,Mid-Range,16-24 Right,,,,,,,,,,2003.0,2.0,0.0,Brooks,1628415.0,,,,,,
508,PT11M25.00S,2025-11-30T03:54:13.6Z,4,REGULAR,freethrow,1 of 2,['fromturnover'],1628415,,,1610612756,86,96,2025-11-30T03:54:13Z,5000000,False,,,0,,D. Brooks Free Throw 1 of 2 (20 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,Made,20.0,,,,,,,,,,,,,,
509,PT11M25.00S,2025-11-30T03:54:27.9Z,4,REGULAR,freethrow,2 of 2,['fromturnover'],1628415,,,1610612756,87,96,2025-11-30T03:54:27Z,5010000,False,,,0,,D. Brooks Free Throw 2 of 2 (21 PTS),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,Made,21.0,,,,,,,,,,,,,,
510,PT11M08.00S,2025-11-30T03:54:47.6Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],202685,94.43166885676742,48.28431372549019,1610612743,87,98,2025-11-30T03:54:53Z,5020000,False,-9.0,0.0,1,right,J. Valančiūnas cutting Layup (6 PTS) (B. Brown 5 AST),"[202685, 1628971]",1610612743.0,DEN,cutting,,,Valančiūnas,J. Valančiūnas,,,,,Restricted Area,0-8 Center,,,,0.86,Made,6.0,B. Brown,1628971.0,5.0,,,,,,,,,,,
512,PT10M58.00S,2025-11-30T03:54:57.1Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1628415,8.492115637319317,36.76470588235294,1610612756,89,98,2025-11-30T03:55:03Z,5040000,False,66.0,27.0,1,left,D. Brooks 7' driving bank Jump Shot (23 PTS),[1628415],1610612756.0,PHX,driving bank,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,,7.16,Made,23.0,,,,,,,,,,,,,,
513,PT10M45.00S,2025-11-30T03:55:10.4Z,4,REGULAR,2pt,Layup,['pointsinthepaint'],1629661,92.9862023653088,49.01960784313725,1610612743,89,100,2025-11-30T03:55:18Z,5050000,False,-5.0,13.0,1,right,C. Johnson cutting Layup (8 PTS) (B. Brown 6 AST),"[1629661, 1628971]",1610612743.0,DEN,cutting,,,Johnson,C. Johnson,,,,,Restricted Area,0-8 Center,,,,1.43,Made,8.0,B. Brown,1628971.0,6.0,,,,,,,,,,,
515,PT10M29.00S,2025-11-30T03:55:26.7Z,4,REGULAR,2pt,Jump Shot,[],1628415,12.302890932982917,27.696078431372552,1610612756,89,100,2025-11-30T03:55:32Z,5070000,False,112.0,63.0,1,left,MISS D. Brooks 12' Jump Shot,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Mid-Range,8-16 Right,,,,12.81,Missed,,,,,,,,,,,,,,,
516,PT10M24.00S,2025-11-30T03:55:31.7Z,4,REGULAR,rebound,offensive,[],1630208,,,1610612756,89,100,2025-11-30T03:55:31Z,5080000,False,,,0,,N. Richards REBOUND (Off:2 Def:1),[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,,,,,,,,,,,,,,,515.0,3.0,1.0,2.0
517,PT10M24.00S,2025-11-30T03:55:31.7Z,4,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1630208,5.590000152587891,50.0,1610612756,89,100,2025-11-30T03:55:31Z,5090000,False,0.0,0.0,1,left,MISS N. Richards tip Layup,[1630208],1610612756.0,PHX,tip,,,Richards,N. Richards,,,,,Mid-Range,8-16 Left,,,,0.0,Missed,,,,,,,,,,,,,,,
518,PT10M23.00S,2025-11-30T03:55:32.7Z,4,REGULAR,rebound,defensive,[],202685,,,1610612743,89,100,2025-11-30T03:55:32Z,5100000,False,,,0,,J. Valančiūnas REBOUND (Off:1 Def:2),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,517.0,3.0,2.0,1.0
519,PT10M14.00S,2025-11-30T03:55:41.5Z,4,REGULAR,2pt,Jump Shot,['pointsinthepaint'],202685,82.60512483574244,50.73529411764706,1610612743,89,102,2025-11-30T03:56:50Z,5110000,False,4.0,111.0,1,right,J. Valančiūnas 11' floating Jump Shot (8 PTS) (B. Brown 7 AST),"[202685, 1628971]",1610612743.0,DEN,floating,,,Valančiūnas,J. Valančiūnas,,,,,In The Paint (Non-RA),8-16 Center,,,,11.11,Made,8.0,B. Brown,1628971.0,7.0,,,,,,,,,,,
521,PT10M14.00S,2025-11-30T03:55:44.8Z,4,REGULAR,foul,personal,['1freethrow'],1630208,,,1610612743,89,102,2025-11-30T03:56:03Z,5130000,False,,,0,,N. Richards shooting personal FOUL (3 PF) (Valančiūnas 1 FT),"[1630208, 202685]",1610612756.0,PHX,shooting,,,Richards,N. Richards,,,,,In The Paint (Non-RA),0-8 Center,,,,,,,,,,1628487.0,3.0,0.0,Valančiūnas,202685.0,,,,,,
523,PT10M14.00S,2025-11-30T03:55:55.1Z,4,REGULAR,substitution,out,[],203501,,,1610612743,89,102,2025-11-30T03:56:02Z,5150000,False,,,0,,SUB out: T. Hardaway Jr.,[203501],1610612743.0,DEN,,,,Hardaway Jr.,T. Hardaway Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
524,PT10M14.00S,2025-11-30T03:55:55.1Z,4,REGULAR,substitution,in,[],1627750,,,1610612743,89,102,2025-11-30T03:56:02Z,5160000,False,,,0,,SUB in: J. Murray,[1627750],1610612743.0,DEN,,,,Murray,J. Murray,,,,,,,,,,,,,,,,,,,,,,,,,,
525,PT10M14.00S,2025-11-30T03:56:13.7Z,4,REGULAR,freethrow,1 of 1,[],202685,,,1610612743,89,103,2025-11-30T03:56:13Z,5170000,False,,,0,,J. Valančiūnas Free Throw 1 of 1 (9 PTS),[202685],1610612743.0,DEN,,,,Valančiūnas,J. Valančiūnas,,,,,,,,,,,Made,9.0,,,,,,,,,,,,,,
526,PT09M51.00S,2025-11-30T03:56:38.8Z,4,REGULAR,2pt,Hook,[],1630208,9.411957950065702,28.431372549019606,1610612756,89,103,2025-11-30T03:56:43Z,5180000,False,108.0,36.0,1,left,MISS N. Richards 11' Hook,[1630208],1610612756.0,PHX,,,,Richards,N. Richards,,,,,Mid-Range,8-16 Right,,,,11.37,Missed,,,,,,,,,,,,,,,
