actionNumber,clock,timeActual,period,periodType,actionType,subType,qualifiers,personId,x,y,possession,scoreHome,scoreAway,edited,orderNumber,isTargetScoreLastPeriod,xLegacy,yLegacy,isFieldGoal,side,description,personIdsFilter,teamId,teamTricode,descriptor,jumpBallRecoveredName,jumpBallRecoverdPersonId,playerName,playerNameI,jumpBallWonPlayerName,jumpBallWonPersonId,jumpBallLostPlayerName,jumpBallLostPersonId,area,areaDetail,shotDistance,shotResult,shotActionNumber,pointsTotal,assistPlayerNameInitial,assistPersonId,assistTotal,blockPlayerName,blockPersonId,reboundTotal,reboundDefensiveTotal,reboundOffensiveTotal,officialId,foulPersonalTotal,foulTechnicalTotal,foulDrawnPlayerName,foulDrawnPersonId,turnoverTotal,stealPlayerName,stealPersonId
478,PT07M47.00S,2026-04-08T04:46:04.8Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fastbreak']",1626164,94.95729303547962,49.754901960784316,1610612756,63,62,2026-04-08T04:46:12Z,4670000,False,-1.0,-5.0,1,right,MISS D. Booker running Layup - blocked,"[1626164, 1641708]",1610612756.0,PHX,running,,,Booker,D. Booker,,,,,Restricted Area,0-8 Center,0.52,Missed,,,,,,Thompson,1641708.0,,,,,,,,,,,
479,PT07M47.00S,2026-04-08T04:46:04.8Z,3,REGULAR,block,,[],1641708,,,1610612756,63,62,2026-04-08T04:46:06Z,4680000,False,,,0,,A. Thompson BLOCK (1 BLK),[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,,,,,,,,
480,PT07M47.00S,2026-04-08T04:46:04.8Z,3,REGULAR,rebound,offensive,['team'],0,,,1610612756,63,62,2026-04-08T04:46:12Z,4690000,False,,,0,,TEAM offensive REBOUND,[],1610612756.0,PHX,,,,,,,,,,Restricted Area,0-8 Center,,,478.0,,,,,,,,,,,,,,,,,
482,PT07M43.00S,2026-04-08T04:46:22.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', '2ndchance']",1628415,82.7365308804205,40.19607843137255,1610612756,65,62,2026-04-08T04:46:27Z,4710000,False,-49.0,110.0,1,right,D. Brooks 12' pullup Jump Shot (5 PTS) (J. Goodwin 1 AST),"[1628415, 1630692]",1610612756.0,PHX,pullup,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),8-16 Center,12.02,Made,,5.0,J. Goodwin,1630692.0,1.0,,,,,,,,,,,,,
483,PT07M26.00S,2026-04-08T04:46:39.7Z,3,REGULAR,turnover,out-of-bounds,[],1641708,,,1610612745,65,62,2026-04-08T04:46:46Z,4720000,False,,,0,,A. Thompson bad pass out-of-bounds TURNOVER (3 TO),[1641708],1610612745.0,HOU,bad pass,,,Thompson,A. Thompson,,,,,Above the Break 3,24+ Center,,,,,,,,,,,,,201638.0,,,,,3.0,,
485,PT07M11.00S,2026-04-08T04:47:02.1Z,3,REGULAR,3pt,Jump Shot,['fromturnover'],1628415,79.58278580814718,7.107843137254902,1610612756,68,62,2026-04-08T04:47:12Z,4740000,False,-214.0,139.0,1,right,D. Brooks 25' 3PT step back (8 PTS) (D. Booker 5 AST),"[1628415, 1626164]",1610612756.0,PHX,step back,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,25.58,Made,,8.0,D. Booker,1626164.0,5.0,,,,,,,,,,,,,
487,PT06M54.00S,2026-04-08T04:47:18.2Z,3,REGULAR,3pt,Jump Shot,[],1631095,7.178055190538765,3.9215686274509802,1610612745,68,65,2026-04-08T04:47:23Z,4760000,False,230.0,15.0,1,left,J. Smith Jr. 3PT  (12 PTS) (A. Thompson 5 AST),"[1631095, 1641708]",1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Right Corner 3,24+ Right,23.09,Made,,12.0,A. Thompson,1641708.0,5.0,,,,,,,,,,,,,
492,PT06M38.00S,2026-04-08T04:47:36.7Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1630224,95.22010512483574,48.28431372549019,1610612756,70,65,2026-04-08T04:47:59Z,4780000,False,-9.0,-8.0,1,right,J. Green driving Layup (9 PTS) (J. Goodwin 2 AST),"[1630224, 1630692]",1610612756.0,PHX,driving,,,Green,J. Green,,,,,Restricted Area,0-8 Center,1.15,Made,,9.0,J. Goodwin,1630692.0,2.0,,,,,,,,,,,,,
493,PT06M38.00S,2026-04-08T04:47:38.9Z,3,REGULAR,foul,personal,"['inpenalty', '1freethrow']",1641708,,,1610612756,70,65,2026-04-08T04:47:52Z,4790000,False,,,0,,A. Thompson shooting personal FOUL (4 PF) (Green 1 FT),"[1641708, 1630224]",1610612745.0,HOU,shooting,,,Thompson,A. Thompson,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,4.0,0.0,Green,1630224.0,,,
495,PT06M38.00S,2026-04-08T04:47:54.9Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612756,70,65,2026-04-08T04:50:08Z,4810000,False,,,0,,PHX Timeout,[],1610612756.0,PHX,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
496,PT06M38.00S,2026-04-08T04:50:58.9Z,3,REGULAR,substitution,out,[],1641708,,,1610612756,70,65,2026-04-08T04:51:05Z,4820000,False,,,0,,SUB out: A. Thompson,[1641708],1610612745.0,HOU,,,,Thompson,A. Thompson,,,,,,,,,,,,,,,,,,,,,,,,,,
497,PT06M38.00S,2026-04-08T04:50:58.9Z,3,REGULAR,substitution,out,[],1629006,,,1610612756,70,65,2026-04-08T04:51:05Z,4830000,False,,,0,,SUB out: J. Okogie,[1629006],1610612745.0,HOU,,,,Okogie,J. Okogie,,,,,,,,,,,,,,,,,,,,,,,,,,
498,PT06M38.00S,2026-04-08T04:50:58.9Z,3,REGULAR,substitution,in,[],1642263,,,1610612756,70,65,2026-04-08T04:51:05Z,4840000,False,,,0,,SUB in: R. Sheppard,[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,,,,,,,,,,,,,,,,,,,,,,
499,PT06M38.00S,2026-04-08T04:50:58.9Z,3,REGULAR,substitution,in,[],1631106,,,1610612756,70,65,2026-04-08T04:51:05Z,4850000,False,,,0,,SUB in: T. Eason,[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,,,,,,,,,,,,,,,,,,,,,,
500,PT06M38.00S,2026-04-08T04:51:35.7Z,3,REGULAR,freethrow,1 of 1,[],1630224,,,1610612756,71,65,2026-04-08T04:51:35Z,4860000,False,,,0,,J. Green Free Throw 1 of 1 (10 PTS),[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
501,PT06M28.00S,2026-04-08T04:51:47.4Z,3,REGULAR,3pt,Jump Shot,[],1642263,33.196452036793694,68.13725490196079,1610612745,71,65,2026-04-08T05:02:37Z,4870000,False,-91.0,260.0,1,left,MISS R. Sheppard 27' pullup 3PT,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,27.49,Missed,,,,,,,,,,,,,,,,,,
502,PT06M24.00S,2026-04-08T04:51:50.9Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,71,65,2026-04-08T04:51:50Z,4880000,False,,,0,,T. Eason REBOUND (Off:3 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Left Center,,,501.0,,,,,,,4.0,1.0,3.0,,,,,,,,
503,PT06M23.00S,2026-04-08T04:51:51.9Z,3,REGULAR,3pt,Jump Shot,['2ndchance'],201142,4.812746386333772,94.85294117647058,1610612745,71,68,2026-04-08T04:51:55Z,4890000,False,-224.0,-7.0,1,left,K. Durant 3PT  (16 PTS) (T. Eason 1 AST),"[201142, 1631106]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Left Corner 3,24+ Left,22.44,Made,,16.0,T. Eason,1631106.0,1.0,,,,,,,,,,,,,
505,PT06M08.00S,2026-04-08T04:52:06.7Z,3,REGULAR,3pt,Jump Shot,[],1628415,86.67871222076215,97.05882352941177,1610612756,71,68,2026-04-08T04:52:11Z,4910000,False,235.0,73.0,1,right,MISS D. Brooks 24' 3PT,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Right Corner 3,24+ Right,24.63,Missed,,,,,,,,,,,,,,,,,,
506,PT06M05.00S,2026-04-08T04:52:09.7Z,3,REGULAR,rebound,defensive,[],201142,,,1610612745,71,68,2026-04-08T04:52:11Z,4920000,False,,,0,,K. Durant REBOUND (Off:1 Def:2),[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Right Corner 3,24+ Right,,,505.0,,,,,,,3.0,2.0,1.0,,,,,,,,
507,PT05M53.00S,2026-04-08T04:52:21.8Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],201142,16.90210249671485,37.745098039215684,1610612745,71,70,2026-04-08T04:52:29Z,4930000,False,61.0,106.0,1,left,K. Durant 12' turnaround Jump Shot (18 PTS),[201142],1610612745.0,HOU,turnaround,,,Durant,K. Durant,,,,,In The Paint (Non-RA),8-16 Center,12.28,Made,,18.0,,,,,,,,,,,,,,,,
508,PT05M37.00S,2026-04-08T04:52:38.1Z,3,REGULAR,2pt,Jump Shot,[],1630224,76.69185282522996,59.80392156862745,1610612756,73,70,2026-04-08T04:52:42Z,4940000,False,49.0,167.0,1,right,J. Green 17' step back Jump Shot (12 PTS),[1630224],1610612756.0,PHX,step back,,,Green,J. Green,,,,,Mid-Range,16-24 Center,17.37,Made,,12.0,,,,,,,,,,,,,,,,
509,PT05M20.00S,2026-04-08T04:52:55.8Z,3,REGULAR,turnover,bad pass,[],1642263,,,1610612745,73,70,2026-04-08T04:53:04Z,4950000,False,,,0,,R. Sheppard bad pass TURNOVER (1 TO),"[1642263, 1628415]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,1.0,Brooks,1628415.0
510,PT05M20.00S,2026-04-08T04:52:55.8Z,3,REGULAR,steal,,[],1628415,,,1610612756,73,70,2026-04-08T04:52:57Z,4960000,False,,,0,,D. Brooks STEAL (1 STL),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,,,,,,,,
511,PT05M18.00S,2026-04-08T04:52:58.1Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642263,,,1610612756,73,70,2026-04-08T05:08:40Z,4970000,False,,,0,,R. Sheppard flagrant-type-1 personal FOUL (1 PF) (Brooks 2 FT),"[1642263, 1628415]",1610612745.0,HOU,flagrant-type-1,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,202027.0,1.0,0.0,Brooks,1628415.0,,,
516,PT05M18.00S,2026-04-08T04:54:49.7Z,3,REGULAR,substitution,out,[],1630692,,,1610612756,73,70,2026-04-08T04:55:03Z,5020000,False,,,0,,SUB out: J. Goodwin,[1630692],1610612756.0,PHX,,,,Goodwin,J. Goodwin,,,,,,,,,,,,,,,,,,,,,,,,,,
517,PT05M18.00S,2026-04-08T04:54:49.7Z,3,REGULAR,substitution,in,[],1628960,,,1610612756,73,70,2026-04-08T04:55:03Z,5030000,False,,,0,,SUB in: G. Allen,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,,,,,,,,,,,,,,,,,,,
518,PT05M18.00S,2026-04-08T04:55:05.3Z,3,REGULAR,freethrow,1 of 2,['fromturnover'],1628415,,,1610612756,74,70,2026-04-08T05:08:34Z,5040000,False,,,0,,D. Brooks flagrant Free Throw 1 of 2 (9 PTS),[1628415],1610612756.0,PHX,flagrant,,,Brooks,D. Brooks,,,,,,,,Made,,9.0,,,,,,,,,,,,,,,,
519,PT05M18.00S,2026-04-08T04:55:05.3Z,3,REGULAR,freethrow,2 of 2,['fromturnover'],1628415,,,1610612756,75,70,2026-04-08T05:08:34Z,5050000,False,,,0,,D. Brooks flagrant Free Throw 2 of 2 (10 PTS),[1628415],1610612756.0,PHX,flagrant,,,Brooks,D. Brooks,,,,,,,,Made,,10.0,,,,,,,,,,,,,,,,
520,PT05M15.00S,2026-04-08T04:55:27.7Z,3,REGULAR,turnover,bad pass,[],1628960,,,1610612756,75,70,2026-04-08T04:55:32Z,5060000,False,,,0,,G. Allen bad pass TURNOVER (3 TO),"[1628960, 1631106]",1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,3.0,Eason,1631106.0
521,PT05M15.00S,2026-04-08T04:55:27.7Z,3,REGULAR,steal,,[],1631106,,,1610612745,75,70,2026-04-08T04:55:30Z,5070000,False,,,0,,T. Eason STEAL (1 STL),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,,,,,,,,,,,,,,,,,,
522,PT04M54.00S,2026-04-08T04:55:49.1Z,3,REGULAR,2pt,Jump Shot,"['pointsinthepaint', 'fromturnover']",203991,13.61695137976347,46.81372549019608,1610612745,75,70,2026-04-08T05:14:43Z,5080000,False,16.0,75.0,1,left,MISS C. Capela 7' floating Shot,[203991],1610612745.0,HOU,floating,,,Capela,C. Capela,,,,,In The Paint (Non-RA),0-8 Center,7.72,Missed,,,,,,,,,,,,,,,,,,
523,PT04M51.00S,2026-04-08T04:55:52.1Z,3,REGULAR,rebound,defensive,[],1628415,,,1610612756,75,70,2026-04-08T04:55:54Z,5090000,False,,,0,,D. Brooks REBOUND (Off:0 Def:3),[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,In The Paint (Non-RA),0-8 Center,,,522.0,,,,,,,3.0,3.0,0.0,,,,,,,,
524,PT04M45.00S,2026-04-08T04:55:59.0Z,3,REGULAR,3pt,Jump Shot,[],1630224,79.31997371879106,5.392156862745098,1610612756,75,70,2026-04-08T04:56:04Z,5100000,False,-223.0,142.0,1,right,MISS J. Green 26' step back 3PT,[1630224],1610612756.0,PHX,step back,,,Green,J. Green,,,,,Above the Break 3,24+ Left Center,26.43,Missed,,,,,,,,,,,,,,,,,,
525,PT04M42.00S,2026-04-08T04:56:02.0Z,3,REGULAR,rebound,defensive,[],1631095,,,1610612745,75,70,2026-04-08T04:56:04Z,5110000,False,,,0,,J. Smith Jr. REBOUND (Off:1 Def:4),[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Left Center,,,524.0,,,,,,,5.0,4.0,1.0,,,,,,,,
526,PT04M31.00S,2026-04-08T04:56:12.1Z,3,REGULAR,3pt,Jump Shot,[],201142,28.728646517739815,78.92156862745098,1610612745,75,70,2026-04-08T04:56:17Z,5120000,False,-145.0,218.0,1,left,MISS K. Durant 26' 3PT,[201142],1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Left Center,26.12,Missed,,,,,,,,,,,,,,,,,,
527,PT04M28.00S,2026-04-08T04:56:15.1Z,3,REGULAR,rebound,offensive,[],1642263,,,1610612745,75,70,2026-04-08T04:56:17Z,5130000,False,,,0,,R. Sheppard REBOUND (Off:1 Def:2),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,526.0,,,,,,,3.0,2.0,1.0,,,,,,,,
528,PT04M27.00S,2026-04-08T04:56:16.3Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1642263,6.389618922470433,47.794117647058826,1610612745,75,72,2026-04-08T04:56:19Z,5140000,False,11.0,8.0,1,left,R. Sheppard putback Layup (10 PTS),[1642263],1610612745.0,HOU,putback,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,1.34,Made,,10.0,,,,,,,,,,,,,,,,
529,PT04M13.00S,2026-04-08T04:56:31.9Z,3,REGULAR,foul,personal,"['inpenalty', '2freethrow']",1642263,,,1610612756,75,72,2026-04-08T04:56:39Z,5150000,False,,,0,,R. Sheppard personal FOUL (2 PF) (Allen 2 FT),"[1642263, 1628960]",1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,,,,,,,,,,,,,201638.0,2.0,0.0,Allen,1628960.0,,,
531,PT04M13.00S,2026-04-08T04:57:06.3Z,3,REGULAR,freethrow,1 of 2,[],1628960,,,1610612756,76,72,2026-04-08T04:57:06Z,5170000,False,,,0,,G. Allen Free Throw 1 of 2 (3 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,3.0,,,,,,,,,,,,,,,,
533,PT04M13.00S,2026-04-08T04:57:07.0Z,3,REGULAR,substitution,out,[],1628415,,,1610612756,76,72,2026-04-08T04:57:18Z,5180000,False,,,0,,SUB out: D. Brooks,[1628415],1610612756.0,PHX,,,,Brooks,D. Brooks,,,,,,,,,,,,,,,,,,,,,,,,,,
534,PT04M13.00S,2026-04-08T04:57:07.0Z,3,REGULAR,substitution,out,[],1630224,,,1610612756,76,72,2026-04-08T04:57:18Z,5190000,False,,,0,,SUB out: J. Green,[1630224],1610612756.0,PHX,,,,Green,J. Green,,,,,,,,,,,,,,,,,,,,,,,,,,
535,PT04M13.00S,2026-04-08T04:57:07.0Z,3,REGULAR,substitution,out,[],1631109,,,1610612756,76,72,2026-04-08T04:57:18Z,5200000,False,,,0,,SUB out: M. Williams,[1631109],1610612756.0,PHX,,,,Williams,M. Williams,,,,,,,,,,,,,,,,,,,,,,,,,,
536,PT04M13.00S,2026-04-08T04:57:07.0Z,3,REGULAR,substitution,out,[],203991,,,1610612756,76,72,2026-04-08T04:57:18Z,5210000,False,,,0,,SUB out: C. Capela,[203991],1610612745.0,HOU,,,,Capela,C. Capela,,,,,,,,,,,,,,,,,,,,,,,,,,
537,PT04M13.00S,2026-04-08T04:57:07.0Z,3,REGULAR,substitution,in,[],1642345,,,1610612756,76,72,2026-04-08T04:57:18Z,5220000,False,,,0,,SUB in: O. Ighodaro,[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,,,,,,,,,,,,,,,,,,,,,,
538,PT04M13.00S,2026-04-08T04:57:07.0Z,3,REGULAR,substitution,in,[],1626220,,,1610612756,76,72,2026-04-08T04:57:18Z,5230000,False,,,0,,SUB in: R. O'Neale,[1626220],1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,,,,,,,,,,,,,,,,,,,,,,
539,PT04M13.00S,2026-04-08T04:57:07.0Z,3,REGULAR,substitution,in,[],1631221,,,1610612756,76,72,2026-04-08T04:57:18Z,5240000,False,,,0,,SUB in: C. Gillespie,[1631221],1610612756.0,PHX,,,,Gillespie,C. Gillespie,,,,,,,,,,,,,,,,,,,,,,,,,,
540,PT04M13.00S,2026-04-08T04:57:07.0Z,3,REGULAR,substitution,in,[],1630578,,,1610612756,76,72,2026-04-08T04:57:18Z,5250000,False,,,0,,SUB in: A. Sengun,[1630578],1610612745.0,HOU,,,,Sengun,A. Sengun,,,,,,,,,,,,,,,,,,,,,,,,,,
541,PT04M13.00S,2026-04-08T04:57:37.7Z,3,REGULAR,freethrow,2 of 2,[],1628960,,,1610612756,77,72,2026-04-08T04:57:37Z,5260000,False,,,0,,G. Allen Free Throw 2 of 2 (4 PTS),[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,,,,Made,,4.0,,,,,,,,,,,,,,,,
543,PT04M01.00S,2026-04-08T04:57:54.8Z,3,REGULAR,foul,personal,[],1626220,,,1610612745,77,72,2026-04-08T04:58:06Z,5270000,False,,,0,,R. O'Neale personal FOUL (1 PF),"[1626220, 201142]",1610612756.0,PHX,,,,O'Neale,R. O'Neale,,,,,Restricted Area,0-8 Center,,,,,,,,,,,,,201638.0,1.0,0.0,Durant,201142.0,,,
545,PT03M48.00S,2026-04-08T04:58:29.2Z,3,REGULAR,3pt,Jump Shot,[],1631095,24.78646517739816,7.598039215686274,1610612745,77,72,2026-04-08T04:58:33Z,5290000,False,212.0,180.0,1,left,MISS J. Smith Jr. 27' 3PT,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,Above the Break 3,24+ Right Center,27.84,Missed,,,,,,,,,,,,,,,,,,
546,PT03M44.00S,2026-04-08T04:58:33.2Z,3,REGULAR,rebound,offensive,[],1631106,,,1610612745,77,72,2026-04-08T04:58:33Z,5300000,False,,,0,,T. Eason REBOUND (Off:4 Def:1),[1631106],1610612745.0,HOU,,,,Eason,T. Eason,,,,,Above the Break 3,24+ Right Center,,,545.0,,,,,,,5.0,1.0,4.0,,,,,,,,
547,PT03M43.00S,2026-04-08T04:58:33.5Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', '2ndchance']",1631106,6.389618922470433,50.49019607843137,1610612745,77,74,2026-04-08T04:58:37Z,5310000,False,-2.0,8.0,1,left,T. Eason putback Layup (9 PTS),[1631106],1610612745.0,HOU,putback,,,Eason,T. Eason,,,,,Restricted Area,0-8 Center,0.8,Made,,9.0,,,,,,,,,,,,,,,,
548,PT03M35.00S,2026-04-08T04:58:41.9Z,3,REGULAR,turnover,bad pass,[],1626164,,,1610612756,77,74,2026-04-08T04:58:45Z,5320000,False,,,0,,D. Booker bad pass TURNOVER (2 TO),"[1626164, 1642263]",1610612756.0,PHX,,,,Booker,D. Booker,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,2.0,Sheppard,1642263.0
549,PT03M35.00S,2026-04-08T04:58:41.9Z,3,REGULAR,steal,,[],1642263,,,1610612745,77,74,2026-04-08T04:58:43Z,5330000,False,,,0,,R. Sheppard STEAL (1 STL),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Mid-Range,8-16 Left,,,,,,,,,,,,,,,,,,,,
550,PT03M29.00S,2026-04-08T04:58:46.9Z,3,REGULAR,2pt,Layup,"['pointsinthepaint', 'fromturnover', 'fastbreak']",1642263,5.469776609724048,49.50980392156863,1610612745,77,76,2026-04-08T04:58:50Z,5340000,False,2.0,-1.0,1,left,R. Sheppard running Layup (12 PTS),[1642263],1610612745.0,HOU,running,,,Sheppard,R. Sheppard,,,,,Restricted Area,0-8 Center,0.27,Made,,12.0,,,,,,,,,,,,,,,,
551,PT03M06.00S,2026-04-08T04:59:10.6Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1626164,92.9862023653088,61.76470588235294,1610612756,77,76,2026-04-08T05:14:57Z,5350000,False,59.0,13.0,1,right,MISS D. Booker 6' driving floating bank Shot,[1626164],1610612756.0,PHX,driving floating bank,,,Booker,D. Booker,,,,,In The Paint (Non-RA),0-8 Center,6.03,Missed,,,,,,,,,,,,,,,,,,
552,PT03M04.00S,2026-04-08T04:59:12.6Z,3,REGULAR,rebound,defensive,[],1642263,,,1610612745,77,76,2026-04-08T04:59:15Z,5360000,False,,,0,,R. Sheppard REBOUND (Off:1 Def:3),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,In The Paint (Non-RA),0-8 Center,,,551.0,,,,,,,4.0,3.0,1.0,,,,,,,,
553,PT02M51.00S,2026-04-08T04:59:25.7Z,3,REGULAR,2pt,Jump Shot,['pointsinthepaint'],1630578,14.14257555847569,47.549019607843135,1610612745,77,76,2026-04-08T04:59:30Z,5370000,False,12.0,80.0,1,left,MISS A. Sengun 8' turnaround Shot,[1630578],1610612745.0,HOU,turnaround,,,Sengun,A. Sengun,,,,,In The Paint (Non-RA),8-16 Center,8.13,Missed,,,,,,,,,,,,,,,,,,
554,PT02M48.00S,2026-04-08T04:59:28.7Z,3,REGULAR,rebound,defensive,[],1642345,,,1610612756,77,76,2026-04-08T04:59:30Z,5380000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:3),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,In The Paint (Non-RA),8-16 Center,,,553.0,,,,,,,3.0,3.0,0.0,,,,,,,,
555,PT02M44.00S,2026-04-08T04:59:33.5Z,3,REGULAR,3pt,Jump Shot,['fastbreak'],1626220,86.28449408672799,1.715686274509804,1610612756,77,76,2026-04-08T04:59:40Z,5390000,False,-241.0,76.0,1,right,MISS R. O'Neale 25' running 3PT,[1626220],1610612756.0,PHX,running,,,O'Neale,R. O'Neale,,,,,Left Corner 3,24+ Left,25.32,Missed,,,,,,,,,,,,,,,,,,
556,PT02M41.00S,2026-04-08T04:59:36.5Z,3,REGULAR,rebound,defensive,[],1642263,,,1610612745,77,76,2026-04-08T04:59:40Z,5400000,False,,,0,,R. Sheppard REBOUND (Off:1 Def:4),[1642263],1610612745.0,HOU,,,,Sheppard,R. Sheppard,,,,,Left Corner 3,24+ Left,,,555.0,,,,,,,5.0,4.0,1.0,,,,,,,,
557,PT02M31.00S,2026-04-08T04:59:46.0Z,3,REGULAR,3pt,Jump Shot,[],1642263,31.750985545335087,69.6078431372549,1610612745,77,76,2026-04-08T04:59:51Z,5410000,False,-98.0,246.0,1,left,MISS R. Sheppard 26' pullup 3PT,[1642263],1610612745.0,HOU,pullup,,,Sheppard,R. Sheppard,,,,,Above the Break 3,24+ Left Center,26.48,Missed,,,,,,,,,,,,,,,,,,
558,PT02M27.00S,2026-04-08T04:59:50.0Z,3,REGULAR,rebound,defensive,[],1642345,,,1610612756,77,76,2026-04-08T04:59:51Z,5420000,False,,,0,,O. Ighodaro REBOUND (Off:0 Def:4),[1642345],1610612756.0,PHX,,,,Ighodaro,O. Ighodaro,,,,,Above the Break 3,24+ Left Center,,,557.0,,,,,,,4.0,4.0,0.0,,,,,,,,
559,PT02M12.00S,2026-04-08T05:00:04.3Z,3,REGULAR,2pt,Layup,['pointsinthepaint'],1628960,95.22010512483574,47.794117647058826,1610612756,79,76,2026-04-08T05:00:08Z,5430000,False,-11.0,-8.0,1,right,G. Allen driving Layup (6 PTS),[1628960],1610612756.0,PHX,driving,,,Allen,G. Allen,,,,,Restricted Area,0-8 Center,1.34,Made,,6.0,,,,,,,,,,,,,,,,
561,PT02M01.00S,2026-04-08T05:00:24.5Z,3,REGULAR,timeout,full,"['team', 'mandatory']",0,,,1610612745,79,76,2026-04-08T05:00:24Z,5450000,False,,,0,,HOU Timeout,[],1610612745.0,HOU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,PT02M01.00S,2026-04-08T05:02:47.3Z,3,REGULAR,substitution,out,[],1631095,,,1610612745,79,76,2026-04-08T05:03:28Z,5460000,False,,,0,,SUB out: J. Smith Jr.,[1631095],1610612745.0,HOU,,,,Smith Jr.,J. Smith Jr.,,,,,,,,,,,,,,,,,,,,,,,,,,
564,PT02M01.00S,2026-04-08T05:02:47.3Z,3,REGULAR,substitution,in,[],1628988,,,1610612745,79,76,2026-04-08T05:03:28Z,5470000,False,,,0,,SUB in: A. Holiday,[1628988],1610612745.0,HOU,,,,Holiday,A. Holiday,,,,,,,,,,,,,,,,,,,,,,,,,,
565,PT01M55.00S,2026-04-08T05:03:56.0Z,3,REGULAR,3pt,Jump Shot,[],201142,26.62614980289093,14.460784313725492,1610612745,79,79,2026-04-08T05:04:00Z,5480000,False,178.0,198.0,1,left,K. Durant 26' 3PT  (21 PTS) (A. Sengun 3 AST),"[201142, 1630578]",1610612745.0,HOU,,,,Durant,K. Durant,,,,,Above the Break 3,24+ Right Center,26.59,Made,,21.0,A. Sengun,1630578.0,3.0,,,,,,,,,,,,,
567,PT01M35.00S,2026-04-08T05:04:15.4Z,3,REGULAR,3pt,Jump Shot,[],1628960,75.50919842312747,11.76470588235294,1610612756,79,79,2026-04-08T05:04:20Z,5500000,False,-191.0,178.0,1,right,MISS G. Allen 26' 3PT,[1628960],1610612756.0,PHX,,,,Allen,G. Allen,,,,,Above the Break 3,24+ Left Center,26.1,Missed,,,,,,,,,,,,,,,,,,
